date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,MIGHTY DIVINE SECURITIES LTD,KGI ASIA LTD,SOOCHOW SECURITIES INTERNATIONAL,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-11-06,9.007974210005418,1.4896232233967095,2.394224194643428,1.4013768327645213,0.6898714414758065,0.5081462630473779,0.4279497142060392,0.4423388064071828,16.361504685946485
2024-11-08,9.007974210005418,1.4896232233967095,2.4048902350163033,1.4013768327645213,0.6898714414758065,0.5081462630473779,0.4279497142060392,0.443345036631039,16.373176956543215
2024-11-11,9.007974210005418,1.4896232233967095,2.4159587674787217,1.4013768327645213,0.6898714414758065,0.5081462630473779,0.4279497142060392,0.443345036631039,16.384245489005632
2024-11-12,8.437441673078956,1.745406946300954,2.6206259950110713,1.4667817973151738,0.6898714414758065,0.5081462630473779,0.4279497142060392,0.443345036631039,16.33956886706642
2024-11-18,8.437441673078956,1.745406946300954,2.6206259950110713,1.4667817973151738,0.6898714414758065,0.5081462630473779,0.5241453236066913,0.443345036631039,16.43576447646707
2024-11-19,8.437441673078956,1.745406946300954,2.6206259950110713,1.4667817973151738,0.6898714414758065,0.5081462630473779,0.5269627682334888,0.443345036631039,16.438581921093867
2024-11-21,8.437441673078956,1.745406946300954,2.6220347173244702,1.4667817973151738,0.6898714414758065,0.5081462630473779,0.5249503077857763,0.443345036631039,16.437978182959554
2024-11-29,8.437441673078956,1.745406946300954,2.6296820670257772,1.4667817973151738,0.6898714414758065,0.5081462630473779,0.5249503077857763,0.443345036631039,16.445625532660863
2024-12-04,8.437441673078956,1.745406946300954,2.6296820670257772,1.4667817973151738,0.6898714414758065,0.49909019103267216,0.5249503077857763,0.443345036631039,16.436569460646155
2024-12-05,8.38431271725935,1.798535902120561,2.6296820670257772,1.4667817973151738,0.6898714414758065,0.49909019103267216,0.5217303710694365,0.443345036631039,16.433349523929817
2024-12-06,8.183066672488112,1.94947043569899,2.6296820670257772,1.5170933085079834,0.6898714414758065,0.49909019103267216,0.5217303710694365,0.4421375603624116,16.432142047661188
2024-12-09,7.994297882492689,2.0752492136810146,2.6206259950110713,1.5782721061184402,0.6898714414758065,0.49909019103267216,0.5217303710694365,0.4421375603624116,16.42127476124354
2024-12-10,7.742740326528641,2.326001785465978,2.6206259950110713,1.5782721061184402,0.6898714414758065,0.49909019103267216,0.5233403394276064,0.4421375603624116,16.42207974542263
2024-12-11,7.450933561610344,2.5423412835950594,2.625657146130352,1.6577642938030794,0.6898714414758065,0.49909019103267216,0.5235415854723776,0.4421375603624116,16.431337063482104
2024-12-12,7.1736165119155775,2.7435873283662984,2.6206259950110713,1.7414826484279147,0.6898714414758065,0.49909019103267216,0.5281702445021161,0.4499861561084899,16.446430516839946
2024-12-13,6.922058955951529,2.919677617541132,2.621028487100614,1.8169499152171291,0.6898714414758065,0.5083475090921491,0.5291764747259724,0.4499861561084899,16.45709655721282
2024-12-16,6.701694536927022,3.0454563955231566,2.6407505994881952,1.9175729376027486,0.6898714414758065,0.5083475090921491,0.5249503077857763,0.4499861561084899,16.478629884003347
2024-12-17,6.4501369809629745,3.22154668469799,2.635719448368914,2.0031025066305252,0.6898714414758065,0.5083475090921491,0.5207241408455804,0.4499861561084899,16.47943486818243
2024-12-18,6.384732016412322,3.22154668469799,2.6206259950110713,2.053414017823335,0.6898714414758065,0.5133786602114301,0.5207241408455804,0.4499861561084899,16.454279112586022
2024-12-19,6.369638563054478,3.22154668469799,2.6208272410558426,2.053414017823335,0.6898714414758065,0.5184098113307111,0.5207241408455804,0.4499861561084899,16.444418056392234
2024-12-23,6.369638563054478,3.22154668469799,2.621028487100614,2.053414017823335,0.6898714414758065,0.5184098113307111,0.5207241408455804,0.4497849100637187,16.444418056392234
2024-12-27,6.369638563054478,3.22154668469799,2.621028487100614,2.053414017823335,0.6898714414758065,0.5220322401365934,0.5207241408455804,0.4497849100637187,16.448040485198113
2024-12-30,6.369638563054478,3.22154668469799,2.6232421935930974,2.053414017823335,0.6898714414758065,0.5226359782709071,0.520522894800809,0.4497849100637187,16.450656683780142
2025-01-08,6.369638563054478,3.22154668469799,2.629883313070548,2.053414017823335,0.6898714414758065,0.5226359782709071,0.520522894800809,0.4497849100637187,16.457297803257593
2025-01-13,6.369638563054478,3.22154668469799,2.6316945274734898,2.053414017823335,0.6898714414758065,0.5226359782709071,0.520522894800809,0.4497849100637187,16.459109017660534
2025-01-15,6.369638563054478,3.22154668469799,2.633304495831659,2.053414017823335,0.6898714414758065,0.5226359782709071,0.5201204027112666,0.4497849100637187,16.460316493929163
2025-02-04,6.369638563054478,3.22154668469799,2.635115710234601,2.053414017823335,0.6898714414758065,0.5226359782709071,0.5201204027112666,0.4497849100637187,16.4621277083321
2025-02-21,6.369638563054478,3.22154668469799,2.635115710234601,2.053414017823335,0.6898714414758065,0.5226359782709071,0.5199191566664954,0.4497849100637187,16.461926462287334
2025-03-03,6.369638563054478,3.22154668469799,2.635115710234601,2.053414017823335,0.6898714414758065,0.527667129390188,0.5199191566664954,0.4497849100637187,16.466957613406613
2025-03-04,6.369638563054478,3.22154668469799,2.635115710234601,2.053414017823335,0.6898714414758065,0.5326982805094691,0.5199191566664954,0.4497849100637187,16.471988764525893
2025-03-17,6.369638563054478,3.22154668469799,2.6413543376225093,2.053414017823335,0.6898714414758065,0.5326982805094691,0.5199191566664954,0.4497849100637187,16.4782273919138
