date,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,ABN AMRO CLEARING HONG KONG LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,MIRAE ASSET SECURITIES (HK) LTD,EVERBRIGHT SECURITIES INVESTMENT,PHILLIP SECURITIES (HONG KONG) LTD,HANG SENG BANK LTD,MERRILL LYNCH FAR EAST LTD
2025-04-02,64.66307756019641,20.026030882091934,0.0,6.111341182038691,1.8635745133999884,0.5916109566349169,0.7099331479619003,0.05916109566349169,0.05916109566349169,5.916109566349169
2025-04-03,64.57433591670117,20.114772525587174,0.0,6.111341182038691,1.8635745133999884,0.5916109566349169,0.7099331479619003,0.05916109566349169,0.05916109566349169,5.916109566349169
2025-04-07,63.819213003566624,19.879553294743612,0.0,6.039876045138279,1.8417821434835995,1.7540782318891421,0.7016312927556569,0.05846927439630475,0.05846927439630475,5.846927439630474
2025-04-08,63.4683973571888,20.23036894112144,0.0,6.039876045138279,1.8417821434835995,1.7540782318891421,0.7016312927556569,0.05846927439630475,0.05846927439630475,5.846927439630474
2025-04-09,61.889726948488565,22.130620359001345,0.0,6.039876045138279,1.8417821434835995,1.4324972227094663,0.7016312927556569,0.05846927439630475,0.05846927439630475,5.846927439630474
2025-04-10,61.860492311290415,22.159854996199496,0.0,6.039876045138279,1.8417821434835995,1.4324972227094663,0.7016312927556569,0.05846927439630475,0.05846927439630475,5.846927439630474
2025-04-11,64.48632668144863,23.558758314855876,0.0,6.36240453313624,3.375215570337522,1.3242177876324217,0.7390983000739099,0.06159152500615915,0.06159152500615915,0.030795762503079575
2025-04-14,18.502704241389125,53.87133504127526,0.0,14.702533447196128,7.79960148021634,3.0600626245374323,1.7079419299743808,0.14232849416453175,0.14232849416453175,0.07116424708226587
2025-04-15,18.78341280161826,54.68862881086548,0.0,14.925588787747435,7.917930934836007,1.5893656985984685,1.7338534893801474,0.14448779078167895,0.14448779078167895,0.07224389539083947
2025-04-17,0.6210078069552875,66.8026969481902,0.0,18.32860184528034,9.723207948899928,1.9517388218594747,2.1291696238466997,0.17743080198722497,0.17743080198722497,0.08871540099361248
2025-04-22,0.2769863880974992,29.79582146248813,14.36372269705603,8.17505539727762,45.370370370370374,0.870528648306426,0.949667616334283,0.07913896802785692,0.07913896802785692,0.03956948401392846
2025-04-23,0.4293951662372715,46.19065145380935,22.267206477732792,12.67329162066004,6.723101459943565,9.93743099006257,1.4722119985277882,0.12268433321064899,0.12268433321064899,0.061342166605324495
2025-04-24,0.7189072609633357,45.95015576323988,21.746944644140907,12.377186676252098,6.566019650131799,9.705248023005032,1.4378145219266714,0.11981787682722263,0.11981787682722263,1.2580877066858376
2025-04-25,1.1117681845062095,45.535186280307514,21.466587817859256,16.29804849201656,6.481371969248966,6.209343583678297,1.4192785334121822,0.11827321111768185,0.11827321111768185,1.2418687167356592
2025-04-28,38.70234604105572,28.225806451612907,13.306451612903224,10.102639296187684,4.0175953079178885,3.8489736070381233,0.8797653958944283,0.07331378299120235,0.07331378299120235,0.7697947214076246
2025-04-30,38.93687707641196,28.497600590623843,13.399778516057587,10.173495754891103,4.045773348098929,3.875968992248062,0.8859357696566998,0.07382798080472498,0.07382798080472498,0.03691399040236249
2025-05-02,38.8999630860096,28.53451458102621,13.399778516057587,10.173495754891103,4.045773348098929,3.875968992248062,0.8859357696566998,0.07382798080472498,0.07382798080472498,0.03691399040236249
