date,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,LONG BRIDGE HK LTD,LUK FOOK SECURITIES (HK) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CNI SECURITIES GROUP LTD,CHINA SKY SECURITIES LTD
2025-03-24,25.565836981482406,4.192591655454147,22.33124210555699,0.04502266553539716,14.68076566445463,11.500922852086811,2.4393820459064606,7.488791044631643,6.314455854938772,5.440989129952746
2025-03-25,31.716620185565507,3.8414943916379807,20.46117255306962,0.041252364018285526,13.451364597262453,10.620313860361161,2.2351025853475317,6.8616624661447005,5.785668804982955,4.9853481916098055
2025-03-26,35.458720258467906,3.5941506068717084,19.351540037302435,0.03901520168810975,12.721881890450385,10.044362235079465,2.113890445703812,6.489546754549709,5.471905445878405,4.714987124008063
2025-03-27,38.574221154144276,3.4206557601666625,18.41741321861562,0.037131881489144404,12.107778256572761,9.559506346488353,2.011849897339631,6.1762869492390475,5.207768657981396,4.487387877963101
2025-03-28,40.452798930063366,15.34893166243036,13.13467769435605,0.026321999387487072,8.951453941699667,6.77653030511014,4.058357451962022,4.378238181718397,3.6916762072946945,3.1810136259778132
2025-03-31,41.02512650811703,15.566088870742625,13.320507562057482,0.02669440393197892,7.663296008772849,6.87240488683775,4.115775231517229,4.440181644740996,3.743906168102403,3.226018715179653
2025-04-01,41.01417801776759,15.588621984954512,13.316952680917407,0.02668727992167817,7.661250883515761,6.8705708289082486,4.114676843060247,4.438996681036433,3.742907021383316,3.2251577785348067
2025-04-02,40.583373898628864,15.757629324075811,13.324464598179276,0.02670233386408672,7.665572494032697,6.874446427241081,4.354314870182598,4.4415006604822285,3.7450183458384814,3.2269770474748807
2025-04-07,40.503266897036596,15.837736325668072,13.324464598179276,0.02670233386408672,7.665572494032697,6.874446427241081,4.354314870182598,4.4415006604822285,3.7450183458384814,3.2269770474748807
2025-04-08,40.475929142229944,15.736619101219176,13.306698602743314,0.026666730666820265,7.655351706177428,6.865280476673144,4.535176217756256,4.435578645388749,3.7400249760599427,3.2226744010852295
2025-04-09,40.4163740679528,15.649899108326762,13.278371342560428,0.02660996261034154,7.6390550163637965,6.850665688129641,4.765011411682465,4.426136198836026,3.7320632220779664,3.2158139814597746
2025-04-10,44.17761465201392,14.680366838599937,12.43461547758268,0.024919069093352068,7.153641759974044,6.415349548503848,4.462225307756733,4.144883454759804,3.4949143917840835,3.011469499931597
2025-04-11,43.851126520271144,15.328805024492898,12.314933572162426,0.024679225595515882,7.158826364619269,6.353602463579016,4.419276844395755,4.10498937435942,3.46127619730646,2.9824844132180948
2025-04-14,43.97049387142906,15.098321179136503,12.348456108909918,0.02474640502787559,7.178313438461011,6.370897633773498,4.431306578015145,4.116163584625652,3.470698153002568,2.990603047618765
2025-04-16,43.99226688051546,15.056280145214485,12.354570733136073,0.024758658783839822,7.1818679467223365,6.374052331386724,4.433500842165778,4.118201798419457,3.472416749628806,2.992083914027043
2025-04-17,47.152112033129605,13.893604076407742,12.085928438052534,0.5026284038509561,6.627269738503004,5.881835260799028,4.091137039121167,3.800186018202916,3.204269782597222,2.76102920933582
2025-04-22,45.95901993251574,13.341635681134528,11.780117624363136,3.251223389710809,6.4595796217148145,5.733006907535853,3.9653501535301174,3.7040297332841075,3.114870198357807,2.691166757853091
2025-04-23,50.068341611122094,11.582565754477912,10.226930958143763,5.838436955310806,5.607896025866828,4.977120576849944,3.442526088291898,3.215660280918134,2.704180338259318,2.3363414107593075
2025-04-24,49.722181424780345,10.757883050094733,10.23697286143923,7.144754042130194,5.5712756149755815,4.944619225230938,3.420045871241583,3.194661531970095,2.6865216308484974,2.321084747288801
2025-04-25,49.607696926512126,10.737260714908107,10.217349085584637,7.3419225136565025,5.560595752347024,4.935140632225408,3.4134898107246627,3.1885375221985326,2.681371700392896,2.3166353414501004
2025-04-28,49.69413562178208,10.673613944838447,10.21147661534496,7.337702708587466,5.557399773351199,4.932304136550394,3.411527891134854,3.1867048950121304,2.679830569187515,2.315303844210954
2025-04-29,49.570510539931874,10.670285512954656,10.190001856950994,7.551689931511525,5.545712549071407,4.9028132874488835,3.404353440271763,3.180003247417853,2.674194879445682,2.3104347549953617
2025-04-30,49.5799893426236,10.614960295469423,10.191950374647874,7.591377671172994,5.546772992356439,4.903750796449293,3.4050044159063035,3.1806113231268376,2.674706235196216,2.310876553051023
2025-05-02,49.61867056249509,10.621895530828809,10.18027043344058,7.60177792215638,5.540416408968624,4.879031169829774,3.4011022921786127,3.1769663531366206,2.671641030752954,2.3082282962125595
