date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,BOCI SECURITIES LTD
2024-06-05,45.243509926925114,11.953492285652773,10.591816484600722,6.132088602100037,7.3502719030622625,5.0264914877429,5.138867475980728,4.262854058223287,1.8163388563198823,2.4842689193922953
2024-06-06,45.27699986437283,11.944289718785082,10.583278889795324,6.143691074224053,7.2922917321919645,5.094698261121843,5.135646517229919,4.262574783482657,1.7846626773297,2.481866481466623
2024-06-07,45.27752760115936,11.94713334893438,10.565419047850606,6.13226869559425,7.281924137460464,5.113199891944669,5.135196850951304,4.2559444323469044,1.7893108237821729,2.5020751699758903
2024-06-11,45.227318566248286,11.913049790660722,10.850456686459411,6.102797745982818,7.155136958060792,5.09167070220641,5.118154375869058,4.245136113525165,1.7928258731305644,2.5034531878567705
2024-06-12,45.24382804931239,11.917704205084693,10.398575121053934,6.10348953422419,7.376174164735561,5.113779584272886,5.1199937475061725,4.207760480412299,2.014361235626609,2.504333877771264
2024-06-13,45.4160791590683,11.992472206082237,10.410598616972393,6.120247836160187,7.1667511919770925,5.121799000336664,5.139186194229373,4.224643231146229,1.8861869518369254,2.5220356121905945
2024-06-14,45.35280877942978,11.986901321148727,10.508631304005696,6.132368856980107,7.186732113007036,5.0804733307671155,5.1308332540191595,4.223064357324695,1.8817931902244467,2.516393493093241
2024-06-17,44.904010282799256,11.967445616724307,10.566789880087493,6.1244581646439284,7.445880795190535,5.082047380194546,5.112476784887622,4.40882192020086,1.8745944538278503,2.5134747214436044
2024-06-18,44.7163196350453,12.016413708981258,10.57897188500372,6.251021799608611,7.474614328541078,5.145144229047009,5.128937385531682,4.391868650616352,1.7734694857962572,2.5232388918287296
2024-06-19,44.61788857743503,12.015590011715208,10.662896271039465,6.252779208819416,7.473893842538983,5.163168451190718,5.127591540901206,4.393048638585046,1.7879718957820288,2.505171561992899
2024-06-20,44.71321872904918,12.010926374484264,10.561570806094657,6.307406385744006,7.440946769952476,5.150774521669891,5.121380706771847,4.3897457975144665,1.7985438881268179,2.5054860205923934
2024-06-21,44.515436821709706,12.028481352970806,10.615783035929159,6.3838796460167355,7.462884494789155,5.176709304943237,5.130997094055481,4.394667994474103,1.7819836261748614,2.5091766289367556
2024-06-24,44.41512990392005,12.014411881758926,10.822964297403715,6.34118777675475,7.451590701130454,5.150192220416282,5.123939563654088,4.394053873222801,1.783154255201823,2.5033755265371127
2024-06-25,44.43192707907083,11.97871255028037,10.860332469942517,6.37383730278362,7.455589237456069,5.138152360323831,5.110980253403255,4.375450023686801,1.776967954743569,2.498050768309133
2024-06-26,44.39210131464225,11.95773854139091,10.858983850983881,6.365254774959063,7.489236106546188,5.165544495202063,5.10771617202685,4.375058192221095,1.794506015302239,2.493860536725463
2024-06-27,44.44685702800526,11.950419363125258,10.911826711575987,6.364340546922484,7.430849254522329,5.163613360766971,5.103577752523239,4.3008330766577485,1.8362233484386419,2.4914595574620826
2024-06-28,44.451327145085294,11.925083702372515,10.895089028995306,6.3584019547829955,7.391300364408451,5.15800300990521,5.094948706219563,4.322494086420284,1.9162297717754777,2.4871222300349007
2024-07-02,44.379068751449466,11.692511285471005,10.74357135794983,6.345161513641385,7.356376940546652,5.116779768913756,5.069954438559865,4.788831009729753,2.0315067091771577,2.476238224561132
2024-07-03,44.122566384577524,11.696901379560883,10.373535293875548,6.350231600851469,7.1311172055366185,5.1108746218221865,5.066036190663445,4.779214271433314,2.89329267737787,2.476230374301148
2024-07-04,44.10443222641807,11.700425324165927,10.333565717041113,6.364522160152666,7.15019250611601,5.116743124610184,5.062670173442124,4.7474812752015225,2.9401225967970133,2.479844896055372
2024-07-05,44.09295900205756,11.699922943913483,10.305863641362302,6.398063232822065,7.199916489306224,5.093081605408371,5.059937172706546,4.72902860701849,2.9414315128439834,2.47979579256097
2024-07-08,44.32726073125466,11.750630433515747,11.094057945433088,6.408061567702225,7.264556808743131,5.125944326757219,5.0840732693900135,4.345666153324687,2.106699288342807,2.4930494755364268
2024-07-09,44.29784676193106,11.75681040731019,11.079583933203322,6.405898255974504,7.282001178050408,5.1368327094273125,5.085886020280795,4.341486092325288,2.114513627382114,2.4991410141150108
2024-07-10,44.26113596258245,11.778338642168713,10.994337626242924,6.441156975326977,7.290076909665622,5.169106859467231,5.094303946484243,4.365697469061634,2.09989488370432,2.5059507252958895
2024-07-11,44.30143218734229,11.791066321977581,11.006192396919571,6.4327126843284,7.335181808067522,5.1721555894158,5.0877975782205045,4.361003419275729,2.0079272699072366,2.5045307445453644
2024-07-12,44.45570066303052,11.746561181092249,10.984041325755651,6.413854871914443,7.374377710849767,5.1536811641504405,5.067146537882175,4.244085025688305,2.0678604434227528,2.4926910762137005
2024-07-15,44.44255169629824,11.734158565010913,10.878240738345314,6.454045377801681,7.430747209995876,5.181182922801255,5.068084332166208,4.292750142688171,2.0408173494516326,2.4774216654407133
2024-07-16,44.37620860926693,11.709072711300731,10.84324269930982,6.464934874359902,7.503492903866209,5.172873960450781,5.066213633388824,4.284782756965184,2.1135366731737975,2.465641177917818
2024-07-17,44.358352471135596,11.713608909364364,10.755057672359342,6.454137728351057,7.601715771603644,5.2000264792564,5.066963858215752,4.2768308380256315,2.1050243009323983,2.468281970755815
2024-07-18,44.23735755740175,11.7381141855679,10.580998341777192,6.506167104254372,7.6956519593315065,5.232630104702526,5.0766266808001905,4.307896500180015,2.1522402959131677,2.4723172700713762
2024-07-19,44.19132274961674,11.72645794608987,10.665376332550023,6.498931871716292,7.6913205083966405,5.253078036139024,5.073718470793606,4.273812857929426,2.1562657796531846,2.4697154471151994
2024-07-22,45.133062453554665,11.518292103511122,10.422723879712537,6.38656306721042,7.587873703482057,5.218051646875045,4.986879180736923,4.199465774620628,2.122659793834998,2.4244283964616002
2024-07-23,45.08594743698709,11.526166048441626,10.459558830042155,6.401998943638357,7.590113310905688,5.25509052677786,4.9892227047456625,4.171026190323269,2.0949298960967444,2.425946112041549
2024-07-24,45.14785055259527,11.53261726914622,10.356729239621192,6.413994369185472,7.592025197023937,5.259815700912609,4.99158401496049,4.191675942633111,2.0857563949493727,2.427951318972323
2024-07-25,45.14255170584872,11.528919863568573,10.438513381938765,6.386112176579418,7.588291692370995,5.261653715560325,4.9877047280013045,4.173941542141841,2.0648711209060817,2.427440073083979
2024-07-26,44.86061299426786,11.578823151791322,10.48651040118636,6.449348746102109,7.614590123696476,5.279078609698498,5.007279433942837,4.20047984153149,2.082998325266487,2.440278372516559
2024-07-29,44.812232447479204,11.604805328471517,10.62812399231767,6.431486425817854,7.635707106758405,5.280708060526541,5.01439370171395,4.192100233149771,1.95158414587626,2.448858557888825
2024-07-30,44.79083458787469,11.579921752500887,10.694786350037397,6.448899748333228,7.624542156002513,5.275013568924872,5.005158532958836,4.185141824393498,1.9519664665654368,2.4437350124086463
2024-07-31,32.36883000332609,8.378869143650029,7.732445776372683,4.666222740360226,5.521231337792754,3.8087759392837826,3.6208689756658057,3.065225465064321,1.4244041969178254,1.7682552957026274
2024-08-01,44.634284261823275,11.589745515490382,10.613082924877181,6.474642399392596,7.652560962766993,5.294681699513914,5.0123270384745355,4.27118923419475,2.0062570522537677,2.451228911212608
2024-08-02,44.57222450586211,11.58495281220988,10.629305334325974,6.487820894838221,7.682332053489041,5.362191239980681,5.004629641955562,4.241275938922929,1.990658314288616,2.4446092641269854
2024-08-05,44.62970752984886,11.564592286956275,10.615730412526787,6.488665128355466,7.667908072635149,5.383363870738438,4.995863137707078,4.239460145218546,1.974140469115869,2.4405689468975322
2024-08-06,44.31506634088345,11.553579747737873,11.093044005696889,6.470343749751716,7.657211007653532,5.373476853339385,4.986402046080915,4.229415286024116,1.8808140801083542,2.4406468827237737
2024-08-07,44.24154234505491,11.535078986332998,11.042926956713679,6.6290024510308365,7.655088283319129,5.3767936064189215,4.983052287491904,4.221109281019423,1.8770834813295234,2.4383223212886715
2024-08-08,44.249025239090486,11.570474037108154,11.001876486691115,6.685251154395446,7.6517301343934765,5.3316311367003895,4.9855060032402525,4.212039515934969,1.862675636382256,2.449790656063458
2024-08-09,44.33385455122449,11.581890251487684,10.930021534393918,6.6796825365083805,7.6859844990845865,5.29801412594009,4.988093724211795,4.187439437670167,1.8629611497522716,2.4520581897266154
2024-08-12,48.005029511947164,10.810844306524437,10.22120448935923,6.241201168021152,7.1854008604686035,4.921572914547049,4.656266848424467,3.9311613151734996,1.7386157332558938,2.2887028522785076
2024-08-13,48.01329614887892,10.810592809919568,10.245898153283207,6.236625861155505,7.187182137848977,4.863468359578441,4.657186983175644,3.956639313699959,1.738384467280885,2.2907257651788924
2024-08-14,48.05702692651806,10.809994350917268,10.156014750203925,6.24747306152465,7.190459541951739,4.851938664207583,4.660900876266748,3.936167690536547,1.7971889349467383,2.2928352029267356
2024-08-15,48.085484944667684,10.78325133827997,10.118194628261685,6.283678275056973,7.1891735534935215,4.856417438858279,4.6600128180732465,3.9324657596229313,1.7987330634982268,2.2925881801874866
2024-08-16,48.129677035315446,10.795690165310784,10.008637128095938,6.301789827942248,7.196953492305605,4.854563069935944,4.663120493040932,3.9537454294423147,1.801004589111694,2.2948187694990985
2024-08-19,48.10367099604606,10.789347211644978,10.018345032600102,6.315121164801953,7.191788520484904,4.869591540678229,4.6625920839155155,3.9548860995581796,1.8001551781831444,2.294502172086936
2024-08-20,48.0768013877889,10.766336009294108,10.033754873890121,6.360877346116936,7.20924334807127,4.84933606074582,4.657736423042425,3.949215520479233,1.8072139403169984,2.2894850902541903
2024-08-21,48.08150406096775,10.752271744673138,10.089022506645394,6.3610916159813975,7.2087058359377,4.858638659376139,4.64844270381382,3.9315152547129557,1.7836645577153174,2.2851430601763925
2024-08-22,48.06980199373248,10.74306554551374,10.117212055965476,6.354469293158238,7.208038147075435,4.858341787202305,4.645282535655606,3.9284105535527774,1.7918098478203688,2.283568240323572
2024-08-23,48.091208473906846,10.737640809926788,10.138340339260415,6.352145565904756,7.195150708991968,4.849646308523625,4.6432947805457525,3.9248292639140154,1.787650593892759,2.280093155133076
2024-08-26,48.06479247164566,10.729809223126436,10.131950558661512,6.353567572703802,7.216115792721724,4.848533434978042,4.6408884341199235,3.9206681207858294,1.8127823171935458,2.2808920740635306
2024-08-27,48.117920155138656,10.701601536254257,10.154729204814657,6.294171360775112,7.208619918204022,4.84379409536291,4.640684825163639,3.9324820193816112,1.83269147641735,2.2733054084877855
2024-08-28,48.07659486441096,10.686872911070695,10.268437957107624,6.227171599636918,7.206791574593549,4.891111153191638,4.644407593172403,3.9145577634264037,1.8139269224820538,2.27012766090776
2024-08-29,48.10458453885824,10.670048231283863,10.247898621249549,6.229182716641296,7.209478012595881,4.910566081386122,4.645212358095285,3.903930072904717,1.8095434126554333,2.2695559543296144
2024-08-30,48.11803939298908,10.656191650737894,10.199551019495438,6.239843837573924,7.204988088716516,4.963200443123582,4.642990188469563,3.8962510993248802,1.8103961976399237,2.268548081929201
2024-09-02,48.82426003602385,10.502180893193378,10.008911880571981,6.1372467813095755,7.110981360871742,4.9044100077841515,4.581881162694655,3.83956597800353,1.840600891131533,2.2499610084156036
2024-09-03,48.82357629424404,10.585596359888584,10.040429989003542,6.040104679668925,7.0794179846772405,4.941789384396358,4.582362760637829,3.843617900815646,1.8504798836952927,2.212624762972544
2024-09-04,48.79473014072091,10.563438836061446,10.11102035027736,6.065376970610099,7.059579258380433,4.937451855627103,4.5720759204454415,3.8386854302210156,1.8460892280718173,2.2115520095843775
2024-09-05,48.725359965776555,10.538616029227658,10.241938625355969,6.047453572139522,7.056790100081909,4.922363228773907,4.564228635298663,3.838923716862862,1.854602606475134,2.2097235200078185
2024-09-09,48.710056686656614,10.550275766314817,10.195631993552416,6.027540270681884,7.076972039480961,4.878392584643375,4.5656274436844235,3.8361780433387094,1.9343044228005948,2.2250207488462075
2024-09-10,48.71933078081794,10.53184994118014,10.150810380907718,6.047262136774237,7.194992014931185,4.877389164548343,4.56024795377076,3.8171530653002606,1.8806533357246646,2.22031122604475
2024-09-11,48.82459113877663,10.549098022758674,10.078014179935595,6.033278826002938,7.2341143460307356,4.862767961518146,4.559782933030703,3.7513407366522338,1.886767473591145,2.2202443817031927
2024-09-12,48.852946488118874,10.562449063151254,10.008732387198286,6.065209259616747,7.229599930203181,4.843367735177354,4.557550109814938,3.754025265220741,1.906454721920141,2.2196650395784854
2024-09-13,48.93908911640764,10.56791342239646,9.962248444408285,6.065814988410568,7.233298525123545,4.842517916798569,4.559214247035996,3.728375693831475,1.8834790320624493,2.2180486135250166
2024-09-16,49.1661924852544,10.582341868470097,9.794409559242762,6.068051004707894,7.243758941620447,4.809721303462956,4.564047644726378,3.699871690334098,1.850020924742444,2.221584577438522
2024-09-17,49.14407636710981,10.58096197268989,9.784499487263892,6.073317261065484,7.24706860190425,4.838969532359278,4.566859965562492,3.695933315057652,1.8509325244126498,2.2173809725746016
2024-09-19,48.999619529387004,10.579574313668688,9.748483535783159,6.073222018921923,7.269558442704582,4.838893647334492,4.5663301998859795,3.6982522264577002,2.008244770058352,2.217821315798113
2024-09-20,49.0359518608203,10.56825036537358,9.722945182766916,6.077728263414732,7.284558520931314,4.84248403770416,4.57226550666112,3.6814171486338996,2.0020857708375392,2.2123133428564437
2024-09-23,48.97745503315939,10.538691359586192,9.713714757810326,6.081482618114698,7.30880938433329,4.8317088241654975,4.577314418075314,3.6754607152477763,2.0210310865618624,2.2743318029456523
2024-09-24,49.00065873776009,10.493459362172077,9.76171869141605,6.0250858488213055,7.304974864880983,4.820003591408769,4.576222609122663,3.670174058667344,2.079112217624069,2.2685900181266505
2024-09-25,49.11527421056534,10.459111217446274,9.731975151652524,6.067442691536032,7.324333965111738,4.80212533867738,4.575515036055953,3.6608072784357093,2.0064439046368077,2.256971205882239
2024-09-26,49.265705290582886,10.318494841603824,9.690423005708801,5.986695079778838,7.32545044434088,4.945317804405773,4.568787510421347,3.6603882189838095,2.0305021761831186,2.208235627990717
2024-09-27,49.59527619709266,10.230832324293418,9.707268377814215,5.869545051609856,7.327995777467186,4.877506969081143,4.573253545937663,3.6192062676665184,2.0147385380042113,2.184376951033131
2024-09-30,39.39948721808047,7.977586120471565,7.846724919115597,4.73581687031954,5.789903624091625,3.912252191354188,3.624885397803438,2.8095122342909553,1.5951286053613845,1.7004184151024535
2024-10-02,49.53958794467234,9.855370261587645,9.926650009976907,6.179038300502492,7.287933569656382,5.122732690032949,4.557191933830537,3.4780470327279103,1.9647165666150963,2.0887316903977404
2024-10-03,49.994422511646725,9.538946005181659,9.915666547028607,6.097069434682101,7.194279293263915,5.416673378989371,4.528580151287991,3.390653939728504,1.9381427860464095,1.9855659521447209
2024-10-04,50.13529895501026,9.272439316135502,10.19698969241507,6.086391865158223,7.135002191543349,5.407187361614646,4.520582414066164,3.347150148144028,1.9416796794270375,1.9572783764857153
2024-10-07,50.50865328549874,9.169087318617231,10.109312445207182,6.077191095064087,7.090595281519062,5.399013341789381,4.5144209789433924,3.294120063240654,1.9415424849453677,1.8960637051748979
2024-10-08,50.94209187801483,8.86953478162049,10.100355218911588,6.090240984917725,7.0351001298164375,5.410606942899916,4.526679982599475,3.230857544932869,1.9472435153748167,1.8472890209118582
2024-10-09,50.97395498275017,8.687745594270847,9.969973944660437,6.154387291556738,7.058732022435038,5.4675949098657455,4.5776269406461205,3.487478973795308,1.6921243198114573,1.9303810202081364
2024-10-10,50.13981492660684,8.880798989730712,10.061717394023631,6.674383947376264,7.175819943790806,5.737984042330676,4.572425994345925,3.2156409516073263,1.7258961771720416,1.8155176330157734
2024-10-14,49.76632741873113,8.84194968179692,10.649594220366442,6.513776208804417,7.157511979913202,5.673982666682661,4.5713306887736636,3.2321727202429478,1.7594052056018445,1.8339492090867673
2024-10-15,49.437407451350914,8.779743303133598,10.438413991853395,6.763444709063241,7.302434676369798,5.908165213754871,4.548718933646997,3.2250987662762722,1.7266538134834055,1.869919141067512
