date,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,GRANSING SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,ASTRUM CAPITAL MANAGEMENT LTD,QUAM SECURITIES LTD,TIGER FAITH SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,I WIN SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD
2025-01-16,44.57180629623683,20.871276910625085,5.935733421620036,7.286326993052191,6.442829239458636,6.012988295237244,3.1219364487833006,3.446421702852677,0.01644729151344305,2.2942334006205587
2025-01-17,44.571963949588316,20.871350733676657,5.935754416691701,7.286352765260363,6.442852028160891,6.013009563564377,3.1215937848288107,3.446433893068359,0.016447349688573146,2.294241515471958
2025-01-20,43.457678193103035,20.34957321300361,5.787362333094155,7.104196127239215,6.281782656072153,5.862686124420711,3.043261740325547,3.360274077403569,2.5162993709903367,2.236886164347673
2025-01-21,43.450185993028775,20.346064901462892,5.7967087120274465,7.1029713480755525,6.280699662814364,5.861675384334194,3.042737075254037,3.359694758702271,2.515865555399673,2.243396608900798
2025-01-22,43.45168797208182,20.346768220967643,5.796909091723484,7.1032168824486615,6.280916773031881,5.861878009787729,3.0428422561007125,3.35635411214725,2.515952523436245,2.243474158274575
2025-01-24,43.45168797208182,20.346768220967643,5.793460928188315,7.1032168824486615,6.280916773031881,5.861878009787729,3.0428422561007125,3.35635411214725,2.515952523436245,2.2469223218097443
2025-01-27,43.45618329288006,20.348873208244996,5.7664721320749335,7.103951750070066,6.281566569095498,5.862484453941317,3.043157055196398,3.3739439471377435,2.5162128128342833,2.2471547785247
2025-02-04,43.46817536357701,20.354488637572324,5.764613962854507,7.10591214063268,6.283300016091442,5.864102251978425,3.0439968379794804,3.3507287097377594,2.5169071812682695,2.247774898308102
2025-02-05,43.46817716288409,20.354489480119202,5.764614201473004,7.105912434772424,6.283300276180255,5.864102494715107,3.0439969639816646,3.3507247090702332,2.516907285452281,2.247774991351742
2025-02-06,43.459182488750535,20.35027761728119,5.780665147178259,7.104442040315052,6.28200010115208,5.862889062395918,3.0468158416710946,3.3500313586967776,2.516386473163048,2.2473098693960414
2025-02-10,43.442701917215096,20.342560394203545,5.737103600729252,7.10174789701645,6.279617843913821,5.8606657402562945,3.114609438253982,3.3591033126258196,2.515432210222356,2.2464576455633805
2025-02-11,43.37541135587022,20.311050790801655,5.869343646493048,7.0907476465386905,6.269891031558697,5.851587863648434,3.213048380050718,3.2644053572526053,2.511535932182988,2.2429779956029448
2025-02-12,43.39034679273445,20.318044486244524,5.830045086342104,7.093189200646989,6.272049940459391,5.853602738398,3.2141547276269575,3.2655293885548673,2.512400728277706,2.2506369107150146
2025-02-17,43.36347040729794,20.305459300015503,5.8539632053999,7.088795613109158,6.268164974236788,5.849976962274548,3.3257222265418376,3.1843599420625166,2.510844523837426,2.2492428452243893
2025-02-18,43.363471451843324,20.30545978913627,5.853963346410992,7.088795783865066,6.268165125225229,5.849977103189618,3.3257198978382023,3.1843600187678276,2.510844584319003,2.249242899404468
2025-02-19,43.36645607272652,20.306857373261813,5.833717863881265,7.089283691480046,6.268596550475693,5.850379745396154,3.325948800477369,3.184579191889661,2.5110174007225314,2.2631633096889434
2025-02-20,43.36645696817444,20.306857792565918,5.833717984338203,7.089283837862408,6.2685966799121795,5.850379866197132,3.3259468043129363,3.1845792576461243,2.5110174525710223,2.2631633564196436
2025-02-24,43.36705394167852,20.307137332489187,5.833798290070108,7.089381427449153,6.268682972092527,5.85046040129299,3.3246160096775146,3.184623095892811,2.5110520187079004,2.263194510649287
2025-02-25,43.38049019203449,20.313429016069524,5.839048267282755,7.091577903692531,6.270625174436464,5.852273027319079,3.291220927430912,3.185609775625849,2.5118300084608034,2.263895707647594
2025-02-26,43.37003905575026,20.308535147556118,5.8617333253550505,7.089869415687586,6.269114468633114,5.850863110033445,3.290428013420448,3.18484230523153,2.511224863668178,2.2633502946642654
2025-02-27,43.35612446906346,20.3020194773159,5.849530941603613,7.087594743938827,6.267103123044718,5.848985953735925,3.4132332109881447,3.102364768417039,2.510419177143187,2.262624134749186
2025-02-28,43.328173085705444,20.288930910560875,5.842321428986487,7.083025422298572,6.263062766484219,5.845215154324064,3.469484875492035,3.109820191141836,2.508800727854443,2.26116543715202
2025-03-04,43.359481058712085,20.303591240227327,5.739876723834769,7.088143458738465,6.267588316168579,5.849438776628831,3.471991848001907,3.1464757413520212,2.5106135313924858,2.262799304943534
2025-03-06,43.35798917692874,20.302892648888864,5.739679230292092,7.087899575005413,6.267372665505655,5.849237513353981,3.4753131141570357,3.146367479681779,2.510527148011019,2.2627214481754185
2025-03-07,43.36134605532255,20.30446454700865,5.740123609876139,7.088448337007351,6.267857900367469,5.849690375200241,3.4678399438826126,3.146611078917168,2.5107215189793273,2.2628966334384986
2025-03-10,43.344939589233036,20.29678202468494,5.720753279423356,7.085766308014987,6.265486355029252,5.84747705030363,3.5215629087128484,3.1454205077596846,2.5097715469141435,2.262040429924124
2025-03-13,41.218415498610945,19.30101189911486,10.421730980334681,6.738135122060926,5.9580985076888595,5.560596945390084,3.3357095399550674,2.9580354308938626,2.38664091835522,2.1216251575954947
2025-03-14,41.25437715967224,19.317851373404686,10.30969323798546,6.74401391503522,5.963296745333647,5.565448376485375,3.377905350658736,2.9704375953606843,2.3735000429128807,2.1234762031510703
2025-03-17,41.27329399154592,19.32670940427925,10.311145362829114,6.747106323312059,5.966031162617604,5.568000363898301,3.340150727473004,2.9685243690676066,2.3745883904860405,2.124449904491107
2025-03-18,41.21929186634323,19.301422268699042,10.45139164289668,6.738278385311715,5.958225186145922,5.5607151723446195,3.3357804623369622,2.9384722697863266,2.371481470558735,2.124941275576771
2025-03-19,41.23453313977158,19.30855917574022,10.45198393817193,6.740769935715829,5.9604283035479435,5.562771306173257,3.3370139027921812,2.909127170030542,2.3723583511621245,2.1224547768943895
2025-03-20,41.34836352614699,19.36186160416537,10.333923489396843,6.759378232883871,5.976882421130796,5.578127667913874,3.362090779899981,2.762307196159739,2.378907387786799,2.138157694515735
2025-03-21,41.37066671534293,19.382154401418845,10.333166599616424,6.7630242221980446,5.980106334438902,5.58113649404693,3.340923131794993,2.7293205268356475,2.3801905636376612,2.1393110106696227
2025-03-24,41.914207424203745,19.64345549435209,9.071941934916063,6.851878941535046,6.065327144290525,5.6544632041794065,3.4047741497633144,2.8084192030093984,2.411462248841217,2.1740702549091884
2025-03-25,41.816844913841315,19.59782571255122,9.110600434461933,6.835962712279042,6.051237996165622,5.641328451880763,3.436686342071707,2.931314237724121,2.40586066330209,2.172338535722186
2025-03-26,41.75172635804436,19.567307338680802,9.225630286597733,6.825317528018425,6.0351882889744015,5.6325435910831665,3.4677804922220203,2.9267494995153696,2.402114178550174,2.1656424383135424
2025-03-27,39.97798626045089,20.026442639445474,9.493497335647806,6.978379827522906,6.187469228224389,5.758857139217932,3.677662741407057,3.2024127172367947,2.455983191725295,2.2413089191214586
2025-03-28,39.97527788498688,20.028473248160864,9.37429750936818,6.977907065523834,6.170113380150347,5.7584669958206405,3.782420931336514,3.236069099707043,2.4558168070411552,2.2411570779045387
2025-03-31,39.940102368552914,20.034540028873945,9.477732413159366,6.971766983512041,6.1646841014539655,5.753399937849743,3.7790926590474956,3.185840639079543,2.4536558558476846,2.239185012623298
2025-04-01,39.853846939398544,20.055436878725217,9.210571052735379,6.956710618669056,6.154747772636866,5.740974782396793,3.8486032681140583,3.4828943941610095,2.4483568924927503,2.24785740067033
2025-04-02,39.81485454997413,20.035814948474894,9.302771770271521,6.94990428025037,6.145352322361122,5.73535790117749,3.861706553719251,3.4626180842717056,2.4459614578551054,2.245658131644412
2025-04-03,39.83770289838243,20.0473127998613,9.240596784412046,6.953892586529379,6.148878924493419,5.738649221893176,3.874049679688855,3.4646051593292073,2.4473651093367956,2.246946836073392
2025-04-07,39.80008428522942,20.02838218764957,9.20151852359474,6.947326048398715,6.143072558143048,5.733230234115445,3.995173496989852,3.4613335439564743,2.445054070431587,2.2448250514911527
2025-04-09,39.79874207728026,20.02770675556786,9.211325337837746,6.947091758536897,6.142865390721977,5.733036888112973,3.9916663901319462,3.461216814821829,2.4449716140481796,2.2413769729403357
2025-04-10,39.82303326193764,20.039930677673706,9.216947475449185,6.9513319199070915,6.146614692075315,5.736536050408764,3.9400864701823206,3.463059415817827,2.446463903850797,2.2359961326973496
2025-04-11,39.81631538756661,20.03655007791348,9.249131276480929,6.9501592775761525,6.145577800057649,5.735568335863815,3.922552485806282,3.4624752212904566,2.4460512020595684,2.2356189353850606
2025-04-14,39.81900226531436,20.03790218094014,9.243007241964209,6.950628287029299,6.145992514881894,5.735955382499907,3.9228171868185653,3.462708875447896,2.446216266066137,2.2357697990375978
2025-04-15,39.81765878111316,20.03722610661698,9.24269538497396,6.95039377439059,6.1457851504735785,5.735761852652428,3.9226848318469476,3.4659660219878408,2.4461337312782416,2.2356943646662764
2025-04-16,39.835131150133165,20.046018632832467,9.229873877527275,6.953443673570452,6.1484819797034715,5.738278759742606,3.924406143421493,3.4404832562342134,2.4472071181255233,2.236675408709327
2025-04-17,39.82572104646137,20.04128323701236,9.22769353902813,6.951801087643027,6.147029546858826,5.736923227666575,3.9234790956725933,3.4632931488296075,2.4466290235636867,2.236147047263828
2025-04-23,39.865408053346826,20.061254715868774,9.230133044980732,6.958728675402449,6.153155166120476,5.742640169021438,3.957791121834384,3.346824540402573,2.449067130906202,2.2349973821161386
2025-04-24,39.751296214304936,20.024040955011298,9.479917509677325,6.9388098192984025,6.14894825579626,5.726202278061789,3.86562172906484,3.3945065206875813,2.442056853879292,2.2285998642182703
2025-04-25,39.76770530005412,20.032306753522736,9.450133312998048,6.941674116470205,6.151486503068818,5.728566018446286,3.867217433468645,3.388325826075647,2.4430649196315044,2.2295198162639953
2025-04-28,39.76904541536089,20.032981813869014,9.453821627369598,6.9419080410496585,6.144954082900906,5.728759063002146,3.867347753215237,3.3884400078537915,2.4431472474567975,2.2295949479219574
2025-04-29,39.7785628318114,20.03777605091133,9.449342759981521,6.943569359019394,6.146424676083753,5.730130053559694,3.868273276036864,3.372060529655808,2.4437319346063404,2.2301285283339007
2025-04-30,39.79197537263335,20.044532390762026,9.412067275459995,6.945910592609749,6.145125327071044,5.732062139532318,3.8796929846825643,3.373197521449587,2.444555912447606,2.2308804833517564
2025-05-02,39.7785628318114,20.03777605091133,9.408894783132864,6.943569359019394,6.143054011346365,5.730130053559694,3.8783852702490282,3.4057671770296887,2.4437319346063404,2.2301285283339007
