date,CITIBANK N.A.,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD
2024-10-16,27.84562347706731,15.065169329984093,18.76576728875102,11.497765525386956,8.552194368708637,4.2682680138790055,6.501304016847905,4.854085694694334,2.647825454751006,0.0019968299297286932
2024-10-17,27.950674521067914,15.110031248591321,17.65223361633295,12.506413093138018,8.559867776744683,4.128324278054769,6.507529084870911,4.881165961582152,2.653335679228956,0.05042474038832383
2024-10-18,27.941633344651777,15.1435243262611,17.59387221708938,12.506756535549624,8.560639229400621,4.163767258056878,6.508115571803542,4.88003849329223,2.656709569979229,0.044943453915620594
2024-10-21,27.934006256302872,15.253485314756634,17.403806835839088,12.527525281129392,8.576198534736832,4.167578691685545,6.527795478293831,4.910106251315435,2.6615382462359007,0.037959109704465026
2024-10-22,28.136132396251334,15.294901890091332,16.945910877258388,12.568959889703763,8.59702119334737,4.201138421583839,6.544038208598316,4.922027788089389,2.6680003520343827,0.12186898304188676
2024-10-23,28.006033111553368,15.380114177077395,16.852669549232967,12.58327277509362,8.60708051055703,4.225723138857714,6.563514468706415,4.923059370161607,2.671516132287601,0.1870167664722795
2024-10-24,28.012324002959264,15.396909255656684,16.708532694706868,12.588879982434712,8.611185503094628,4.251388438863647,6.567433136541053,4.925407334950816,2.673184422666168,0.26475522812615704
2024-10-25,28.241856089192513,15.392159965038463,16.5865660467724,12.583139546446182,8.606986955578822,4.268938672741863,6.633963136645591,4.923005858786697,2.668729328378768,0.09465440041870134
2024-10-28,28.656284939396976,14.74923097071024,16.61077847530115,12.591981726025441,8.609530855877612,4.462336748761192,6.644199628187438,4.925249079359107,2.6691240210032987,0.08128355537754915
2024-10-29,28.804702125215915,14.763082053790773,16.597050977167278,12.58927275734926,8.609564784707048,4.309715148448649,6.644225811950491,4.929209334330378,2.669528624140868,0.08364838289934169
2024-10-30,28.775996066559184,14.881889658854183,16.441032517648367,12.596405101478517,8.613094911574972,4.331103863658465,6.6469501029735385,4.924133997600192,2.6706231945351244,0.11877058511745668
2024-10-31,6.993845633385836,3.6238404475621473,3.9690329751470235,3.0859323485135666,2.093243110502349,1.0586984000290967,1.6154103317965192,1.196234734042286,0.6490423779257065,0.02924810692140555
2024-11-01,28.795810645985775,14.592045506798934,16.4903310349601,12.70250125094492,8.60537924001239,4.489164450093185,6.640995717887348,4.913814529187283,2.6611407582516455,0.10881686587841913
2024-11-04,28.8301591990384,14.639986057829232,16.470015338893386,12.722180792762488,8.607095339882683,4.457172187991474,6.640834192368565,4.906296473951801,2.651306830712672,0.0749535865693006
2024-11-05,28.640811358601898,14.651516061052225,16.583541233584096,12.758961096782038,8.6069258034698,4.502862066773277,6.638733657428264,4.917624258729106,2.651254607165496,0.04776985641380208
2024-11-06,28.51140073928245,14.672480507855736,16.52651950351604,12.801179730554654,8.608824992872147,4.631705459218911,6.638228385775255,4.918709373215992,2.651839628434161,0.03911167927464707
2024-11-07,28.57351790493435,14.718645451987289,16.492233542129018,12.84579650690626,8.612714526817133,4.552297980165694,6.58967858818936,4.9250425785186165,2.6525221314912577,0.037550788861027966
2024-11-08,28.4860768502184,14.741439261587585,16.42052373214952,12.876891169040247,8.60715021168295,4.689241144174489,6.56690618855479,4.921860714209656,2.651202385675603,0.03870834270675851
2024-11-11,28.551753781246507,14.68238539716738,16.391516789801607,12.93962192299602,8.596482797202096,4.703101941018851,6.554045987803232,4.903170333595704,2.6439820768546887,0.033938972313911527
2024-11-12,28.48058994376914,14.697197006583107,16.40448206219522,12.979886142225636,8.59709165138708,4.703434255794566,6.554510184431363,4.90233717262262,2.644169339435268,0.036302241555996706
2024-11-13,28.34995611398042,14.799169913124665,16.374019652927192,13.08712578018244,8.608879807547543,4.729583970022295,6.515821524528947,4.889358301609112,2.6355804399599765,0.010504496117406633
2024-11-14,28.327248409788584,14.786156594533873,16.364735029873486,13.122405434633938,8.607726666412587,4.760467598785748,6.514948744098049,4.874914630884221,2.635227409567202,0.006169481422308622
2024-11-15,28.648313252619367,14.782761097720327,16.214901556918004,13.167679520789912,8.610797385021154,4.541646041352313,6.516484675801469,4.875077287414146,2.6361675000414895,0.006171682321819363
2024-11-18,26.660169919326904,13.879206692012039,21.634501693312913,12.300672898595984,8.049614153651046,4.332110464226138,6.086634192459772,4.554042773274776,2.4643630863550663,0.03868412678536133
2024-11-19,26.610072718362915,13.8780154553525,21.626732115344883,12.293743124709454,8.045079279305678,4.376162279496423,6.081364129666559,4.540430802010084,2.4666568763819274,0.08174321936957575
2024-11-20,26.53238935552554,13.937427269962424,21.62485101913722,12.313869765187563,8.044516481610449,4.446155180066812,6.047801879961786,4.541954108524257,2.4653797592962405,0.04565518072770816
2024-11-21,31.806426097505003,13.946155586552484,16.40189650294281,12.312042672608744,8.045728549447498,4.402293158943741,6.032878678783624,4.542638445053977,2.4675924303102055,0.04234787785191369
2024-11-22,31.860805892959192,14.01228016708086,16.480387739186884,12.288493539460193,8.038032693540046,4.317693881246365,6.0168072177023255,4.496721754457412,2.428075233528505,0.06070188083821263
2024-11-25,31.91227915161164,13.977639133501917,16.497306949437522,12.288028997803474,8.038210124257542,4.336184104966126,6.018779523632248,4.486887760329763,2.4281288306146633,0.01655542384509998
2024-11-26,31.89140849564599,14.013285302548823,16.40030680826929,12.298332388692138,8.03628837527696,4.349859838325355,6.018444004568602,4.4802978946061,2.4275483215171376,0.08422857054960978
2024-11-27,31.93799708548984,14.000080855902846,16.42885132832395,12.278942881883967,8.030823808037134,4.3657394551477315,6.008838140482871,4.47725135272554,2.4240598203123667,0.04741527169375213
2024-11-28,32.200084242711355,13.999995767731768,16.272540483813213,12.265720624417686,8.02698165048674,4.253711357572484,5.997513513022609,4.4747419334032905,2.4151850139731716,0.09352541286768547
2024-11-29,32.184066529052494,14.01540352069604,16.288552406850048,12.25959520621835,8.022973029958587,4.329677500499137,5.99231518964672,4.460022445964438,2.413244485005622,0.034149686108570124
2024-12-02,32.21111136668005,14.031620593972125,16.30437775745654,12.25163231122899,8.017761920565054,4.285521452204752,5.982184679063548,4.435474773850968,2.4006681534320373,0.07964699154593444
2024-12-03,32.04261227355664,14.048483073838607,16.306477341259043,12.247138071800732,8.014820782532633,4.4534715387914465,5.980723902985666,4.426877990004295,2.3994206937867157,0.07997433144421413
2024-12-04,32.378213298843505,14.055545733636269,16.327079492130338,12.244982007842953,8.013409802586464,4.167199390257598,5.965000489188796,4.41692957355251,2.388728914103421,0.042911297858145285
2024-12-05,31.891483625042078,14.057590165852998,16.337981712469617,12.246763086727013,8.014575383310026,4.650477816189791,5.959632239237478,4.4168383994890394,2.382473665366773,0.042183906315193045
2024-12-06,31.79920592248032,14.067900179933373,16.34054690921526,12.270234793587138,8.013135101424803,4.733254637199889,5.958194496051865,4.4145776564534005,2.3758107550473646,0.02713954860659231
2024-12-09,31.885424017728027,14.081853096869459,16.267575935728683,12.24043219598381,8.010065669669885,4.756434408430821,5.958017950898862,4.4138218874567805,2.360344323568964,0.02603051366470898
2024-12-10,31.859375791079614,14.104028736510156,16.271645931001174,12.269213828731793,8.006836595355136,4.772842018183853,5.954150195948158,4.383090703059659,2.3531626592262604,0.025653540904195332
2024-12-11,31.9024672974358,14.13113209660844,16.270761511484146,12.23262862421746,8.004959058946861,4.771722826533897,5.948357278748462,4.3663079964056095,2.3478477503538766,0.023815559265449742
2024-12-12,31.87535426353549,14.12967852952361,16.28757442041556,12.264660339408257,8.004343184162376,4.789673224924333,5.941671426511673,4.362674781994031,2.3333788786126957,0.0109909509119769
2024-12-13,32.16739470360921,14.126776996999379,16.079140387621436,12.213341867078253,7.992337920349263,4.80077438760055,5.928370061487922,4.353204927323152,2.3262210195670527,0.012437728363780435
2024-12-16,31.99001951707278,14.165097036118896,16.260807599847197,12.232602456314364,7.987954743381012,4.786767620989243,5.924387580843629,4.331074326716014,2.3121487457497953,0.009140372967069084
2024-12-17,32.022825004309986,14.163770391011516,16.259021979309544,12.203610650413713,7.987066442534618,4.807259249536319,5.922915469689565,4.32926707909844,2.295125632358925,0.009138101737374282
2024-12-18,32.270250864590636,14.172129058642957,16.138246746946947,12.211840065130568,7.983127108638757,4.686574578476841,5.915610078731769,4.326401135897678,2.2844947055200286,0.01132565742381591
2024-12-19,32.38544401875723,14.159538963779337,16.10981101456874,12.183614864270012,7.973979522845401,4.626559409568618,5.90518233676866,4.32326829010798,2.280782207577857,0.051819371756168915
2024-12-20,32.49569070509523,14.184397199359974,16.118694431808546,12.185533083633159,7.975234966495948,4.543481615377108,5.902097255032232,4.321029095617844,2.25960732586959,0.014234321710372155
2024-12-23,32.44985439509788,14.16825854805952,16.174032752109884,12.182954075149588,7.973547047018325,4.538784838436218,5.899388483567827,4.310991936912475,2.259129091029722,0.04305883261856036
2024-12-24,32.449735984271584,14.16820684751315,16.17433863644224,12.182909619059242,7.973517951223847,4.538768276227446,5.899366956461527,4.310976205929181,2.2591208473766344,0.04305867549514503
2024-12-27,32.4784351226228,14.195707892060272,16.11280958724969,12.179580068951953,7.971338814352601,4.515085814338819,5.926209413998286,4.307609204149719,2.253031372360151,0.06019270991571
2024-12-30,32.55817808487888,14.245950220656445,16.221550512535508,12.17191717486283,7.96597879960337,4.379845050684438,5.920766330441553,4.293411391832359,2.2413087574921753,0.0010936770124392527
2025-01-02,32.51806151120349,14.258064955707992,16.22305441062684,12.17145626841071,7.965822215264791,4.419600098955409,5.9202853962600654,4.279838579799947,2.2230371089965995,0.02077945477415647
2025-01-03,32.459550402926375,14.338794551607451,16.190929137980284,12.17698976680532,7.941482276885589,4.502327629156801,5.90146881441767,4.258038824584301,2.20970263344764,0.020715962188571628
2025-01-06,31.50817723310466,14.616107741340576,16.16095854043512,12.171299463423994,7.945834449108345,4.149995041626212,5.890157513304291,4.254917801886263,2.2032772379821273,1.099274977788409
2025-01-07,31.113580048396948,14.652953811893688,16.226407938823304,12.12798524021548,7.936051442029505,4.498512861101191,5.8796367758853805,4.241325739784017,2.1969326425718037,1.1266134992986832
2025-01-08,32.47824104532257,14.668997165758322,16.24730868385612,12.121073631971898,7.9362820319062655,4.204398585979798,5.847482819344089,4.228373777651034,2.1969964766372705,0.07084578157263449
2025-01-09,32.16619983139845,14.682728107981424,16.218271954706626,12.131989724417949,7.934869879191451,4.53242701632802,5.872951218213145,4.220358690035378,2.1922479273570454,0.047955650370510416
2025-01-10,32.85685473193873,14.72417222860729,16.244633008187076,11.646563853824581,7.931960700352744,4.243954716828041,5.871161007342239,4.215181348793926,2.1870881524701518,0.07843025165522007
2025-01-13,32.11047634662012,14.75488019240922,16.183799162963915,12.120575820265756,7.9350050206310305,4.579696990152841,5.873414383926788,4.216799153337035,2.1813910191263832,0.043961910566911934
2025-01-14,32.39084171564272,14.763021106137359,16.200175333685557,12.120158009489254,7.932354898720316,4.262392513024449,5.871452789181846,4.2146647921899625,2.179210400302872,0.06572844162566018
2025-01-15,32.35014214063468,14.782728431806616,16.17269059138074,12.127949965572586,7.936503699056876,4.293568958179834,5.874523691280764,4.21686915683723,2.1825294369883648,0.06249392826230954
2025-01-16,32.32626926263214,14.800532729253755,16.18618335682532,12.120554010049316,7.931524975407571,4.309647896742581,5.871644626498742,4.211172176616982,2.181459793904435,0.06101117206915948
2025-01-17,32.37541857436161,14.824209158447884,16.067914587753734,12.122468001409832,7.930402169140676,4.338071911970706,5.890237970759052,4.210576032681794,2.180788000375191,0.059913593099522156
2025-01-20,32.362095430175536,14.849963563885114,16.019195713329786,12.123061063789578,7.926517985607805,4.407101189254516,5.8944226043743795,4.2066997456573825,2.171738221432091,0.039204482493810845
2025-01-21,32.40128920080515,14.874528580562668,15.975505963712266,12.119629318701222,7.923562802596513,4.375596431882727,5.897592513135469,4.205131393999752,2.154245837029627,0.0729179575746089
2025-01-22,32.44979937059955,14.889022320067241,15.950261978696318,12.114939985674411,7.919312126692814,4.373327030361221,5.893703743426728,4.201063143004839,2.14982791209333,0.05874238938355169
2025-01-23,32.43504472290757,14.912236513073445,15.942266465620888,12.108069078427814,7.916241842304267,4.371631509652792,5.891418778987307,4.194724084966885,2.147907435059488,0.0804595689995462
2025-01-24,32.9121169315967,14.418598001314505,15.875401046682802,12.094099586071282,7.913976524098561,4.409620774365144,5.888283970285105,4.1924370326765255,2.1462061014868166,0.14926003142255825
2025-01-27,32.77238912617787,14.697492321884962,15.816779140663254,12.094613560853121,7.914549899804399,4.376721098988432,5.888710582490405,4.165571644903459,2.1463615963173317,0.12681102791676713
2025-02-03,29.170110385900895,14.710105640873032,15.76231823091103,12.133973532240521,7.911397361168763,4.413003375195192,5.886364980041701,4.167533514724061,2.1455066534659886,3.69968632547882
2025-02-04,29.281964633322993,14.72476348737975,15.690585472847252,12.099690278180091,7.912658075200942,4.37567492595745,5.887302996752286,4.168921965563807,2.1454863803318553,3.7129517844635687
2025-02-05,29.25042652386429,14.714847921998436,15.682276249035176,12.098402508698289,7.91394785749404,4.426463959097958,5.888262641297412,4.169239282303021,2.1447494170735175,3.711383639137858
2025-02-06,29.33213095955121,14.760988648387283,15.55324232163891,12.11146288853231,7.915381442170108,4.429477597831142,5.888242400455791,4.169994525786248,2.1433264652086397,3.6957527504383596
2025-02-07,29.348073956285358,14.788693866210314,15.499526859573479,12.127942641242456,7.916442629250755,4.427844127404187,5.886857765683278,4.167654848116174,2.1450631803901716,3.691900125843827
2025-02-10,29.326335076685577,14.798972098679751,15.509325195424575,12.126818470794625,7.910509372029202,4.42675008261627,5.848048984996525,4.164169181971249,2.143455487111538,3.745616049690686
2025-02-11,29.293901668227136,14.844123552465986,15.422947166581178,12.122572995847221,7.914119860236382,4.4637218980599425,5.8510803673764284,4.165707542691249,2.144433795889756,3.7773911526247255
2025-02-12,29.28986687155178,14.877861857235436,15.351874085685587,12.146890864105721,7.91202766796385,4.455573205961759,5.849533564276807,4.159174192903919,2.1398833527095564,3.8173143376055902
2025-02-13,29.133451050859136,14.920247040972203,15.288395857624252,12.108851911737235,7.914148528087006,4.604589118711565,5.849652615137249,4.160289081155221,2.140456959559965,3.879917836156167
2025-02-14,29.348304029852667,14.933442917982514,15.184208658959797,12.022865670669876,7.902154858819566,4.613851498740348,5.842596070254193,4.155792719143025,2.1444469131243684,3.8523366624536424
2025-02-17,28.656612679221116,14.95784440093995,15.156086076208117,12.070439889878346,7.901097498534158,5.224745376663649,5.841814292478544,4.1530668103792685,2.1441599720253124,3.8941330036715405
2025-02-18,28.62728832878802,14.980191423201505,15.134783031595386,12.0761770734545,7.90201195575711,5.25066704240044,5.841043687380566,4.153547478026119,2.143323089061545,3.8909668903348127
2025-02-19,28.755641991852766,14.938521639259442,15.050494137175956,12.076788964816398,7.896499844999385,5.247004759625402,5.835162076508676,4.150650138226516,2.1400208523545112,3.9092155951809473
2025-02-20,28.918363702810268,14.970559017611611,14.97844085911646,12.077780766367082,7.897384691487283,5.088093233325386,5.837623285980967,4.150392302620697,2.1330312643933746,3.9483308762868723
2025-02-21,30.028992756727398,15.008607878441484,14.874728361862141,12.078252715770196,7.89617732544583,5.09057735243619,5.840473342161424,4.152418615497345,2.13334936533869,2.8964222863193028
2025-02-24,31.107469823310364,15.038743921143299,14.830403768274753,12.076025420568458,7.894721227591041,5.089638622408099,5.837226851784441,4.152737624754195,2.1275322754944437,1.845500464670911
2025-02-25,30.96570548125543,15.075034539695551,14.752125139502647,12.059282101648146,7.8934654177551495,5.221668367319105,5.835575283217839,4.147738789864653,2.126832328142051,1.922572551599427
2025-02-26,31.05183116817037,15.115827730740872,14.633581393292097,12.068494764490113,7.891924742527581,5.220649544587616,5.839135139603844,4.146929219154481,2.1155736703313153,1.9160526271017089
2025-02-27,31.04371641169818,15.147044355575408,14.530391678204724,12.066725094516432,7.891240191016588,5.220196701504247,5.837544389174801,4.146569511382857,2.1153901638737787,2.0011815030529836
2025-02-28,8.287912247784183,4.016017645367767,3.824275637470951,3.198934324921384,2.0919975316843633,1.3486873534696286,1.5473634028324155,1.096109359827293,0.5588816342545979,0.5264007712317437
2025-03-03,31.141920430697095,15.194940973211162,14.319230025564906,12.096276833575823,7.893779332757424,5.221876027700274,5.831468924776835,4.134888441364232,2.108840104789505,2.0567789055627452
2025-03-04,31.208927461215087,15.321959303365437,14.134581039760215,12.072236644717481,7.891535446336466,5.220392018185735,5.8236669041946305,4.133351624269663,2.1010119790031085,2.0923375789521756
2025-03-05,31.253748319261625,15.280088417434776,14.119860940050726,12.058499484273131,7.879488787399762,5.212422937569342,5.814776906876254,4.127041942507267,2.0974438413651835,2.1566284232619295
2025-03-06,31.271020383502318,15.334878582361288,14.160085442232658,12.074836746407827,7.885208496935128,5.2162044609933265,5.817914414357234,4.128593182053788,1.9104494343128529,2.2008088568435777
2025-03-07,31.340351569723435,15.382981621697017,14.1847975535129,12.081549733719484,7.882284033783872,5.081981512054785,5.809258495302736,4.115509663146292,1.8884413199928292,2.2328444970666506
2025-03-10,31.309176397197223,15.432519890284372,14.179193764084685,12.073704031780629,7.877165315366989,5.0783201610526385,5.801156687803727,4.112115520039981,1.8818033473002755,2.254844885089479
2025-03-11,31.31147611995702,15.414690374394121,14.23991946444543,12.041944466406704,7.875034477621577,5.07694679452644,5.796702006686393,4.094411990013747,1.877326850600912,2.2715474553476547
2025-03-12,31.28850995177913,15.449970066794554,14.205162151537976,12.046755623281815,7.871343755147723,5.074567426958416,5.793985317834922,4.09105106409345,1.8735629520702906,2.30509169050172
2025-03-13,31.207007501217436,15.48748953865044,14.113403530599502,12.042291937192433,7.875261712054122,5.209624848090389,5.762243944480465,4.085152246529495,1.8744955169710211,2.3430292242146917
2025-03-14,31.044526091018458,15.51422760096387,14.197560297350764,12.06164520938696,7.875651847348773,5.206504197651376,5.760365167074718,4.085715328154235,1.8745883782482171,2.3792158828026246
2025-03-17,31.031071422176076,15.554274115530022,14.123067545251955,12.073597720775156,7.874742898246215,5.209283086241364,5.75897902014344,4.085604449543515,1.8743720272137756,2.415007714878476
2025-03-18,32.11976348119314,15.658097944616392,13.981039337353234,12.077775815705502,7.8741749115926964,5.208907713562877,5.758203000333284,4.0849491262989135,1.8706304509678167,1.3664582183761438
2025-03-19,32.13691854651104,15.733496374631908,13.868475429970534,12.043409799853869,7.875992757362014,5.210109890371513,5.759532349132435,4.085892184787008,1.8710623079800661,1.4151103593996144
2025-03-20,32.15530169746172,15.800247861840406,13.748918902497822,12.047012775007516,7.875282561470098,5.209639722414504,5.759012999211769,4.085523750745251,1.8651225668847613,1.4539371624661523
2025-03-21,32.14146705049298,15.823806793116828,13.689864670152355,12.075955004377983,7.873535914662109,5.209676943183812,5.759054543758639,4.085553223023396,1.8553973496276461,1.4856885076042528
2025-03-24,32.147570013953455,15.859853550154913,13.615608630680088,12.077913786621068,7.8731666858527545,5.2094333571677955,5.7605878465696,4.085361631346106,1.8517035945379103,1.5188009031163108
2025-03-25,32.13422766676936,15.96610414101537,13.50403631510859,12.081827562648174,7.870782101001385,5.207855550376274,5.758843108897706,4.083763712306642,1.8370807093592036,1.5554791325172923
2025-03-26,32.28928490208058,16.08104654579153,13.411125020761212,12.037331100315736,7.870214555590644,5.207480022953524,5.756264614532167,4.083469240763189,1.8344244655662285,1.4293595316451868
2025-03-27,33.45954703079704,16.15563695593519,13.259082850273085,12.071091685370142,7.872136113366002,5.208512493096239,5.750915292688923,4.073821423394215,1.8218063053011928,0.3274498497779702
2025-03-28,33.69444252635175,16.171708479159282,13.21182640490325,12.075427210234782,7.866972925796459,5.204741357913115,5.747864123157198,4.0693476077917365,1.8177284213338223,0.13994094335859855
2025-03-31,9.00001962265707,4.308049348069796,3.4900534974186046,3.1989344207351387,2.0916142766634445,1.3837992622110895,1.5282008434139944,1.075892657473835,0.4827096988470194,0.04180555349555982
2025-04-01,33.866161750990365,16.25578159910668,13.05320334801571,12.02251246009908,7.857826343024096,5.1986903944321785,5.732182449858384,4.042299121949639,1.8073360544353638,0.16400647808850521
2025-04-02,34.952748087329006,16.319964819407854,12.9278307350194,10.936352839589606,7.85666684267088,5.19792327600967,5.72989700024938,4.041702640549427,1.8049099503433104,0.2320038088314672
2025-04-03,33.293578423744,16.332386090055113,12.91593284388525,10.942843212229668,7.857967768919968,5.23478050858416,5.730845770709101,4.042371875628549,1.803049040518558,1.8462444657256307
2025-04-07,33.26614582848638,16.405568470952023,12.857880797003766,10.931041795274494,7.852851392823704,5.26734413835563,5.727114378169085,4.039739859890526,1.8072709756090832,1.8450423634353081
2025-04-08,33.52359423364715,16.18930370097154,12.781128997519946,10.931238408629424,7.8529926396954135,5.303412277829152,5.727217390049658,4.037294383660175,1.804065876686784,1.8497520913107566
2025-04-09,33.46869080593354,16.33900668787431,12.621805241420326,10.93136801890841,7.852568914322851,5.411041209019064,5.703526918917391,4.037795971748694,1.7863425207754136,1.847853711080004
2025-04-10,33.47270400042686,16.362767987387883,12.521794288380494,10.941797481535314,7.848955039995424,5.48010085853294,5.695149282864205,4.035578166234935,1.7840822221006545,1.8570706725412902
2025-04-11,33.38306937601208,16.434056047056835,12.509778292893628,10.92652733189208,7.849350151653724,5.552290506354819,5.674282999348518,4.035781314803545,1.7787785249762238,1.8560854550085444
2025-04-14,34.104938454016015,16.41975237895309,12.53621649889983,10.938212689154566,7.843033134803039,5.619677311461414,5.655845083317317,4.022473613250336,1.7579459976450422,1.101904838499355
2025-04-15,34.080035255634876,16.456430432706842,12.516206594413761,10.950212892931503,7.8418498259175795,5.654752161892565,5.623178209054772,4.0053424442959695,1.7469040633732107,1.1250881197789215
2025-04-16,34.128061735850814,16.420673806428788,12.564603244894956,10.922456043187646,7.833159762596218,5.669160458805305,5.635820090283581,3.9659296850716252,1.7159375406631168,1.1441976322179495
2025-04-17,34.109612970016926,16.4123151788426,12.608034373887447,10.922277051938659,7.829172443558617,5.694973038141665,5.631516384789853,3.9567364056106094,1.6938993025651221,1.1414628506485003
2025-04-22,34.10321218581383,16.40048144385961,12.600701149557406,10.920011198854278,7.827291187551419,5.7212176381632105,5.63016319911092,3.9482542352235312,1.699589138043811,1.1490786238219814
2025-04-23,34.233494979411006,16.402925338207787,12.610003664731547,10.926782658112387,7.825719487954479,5.609830710055945,5.625805576247347,3.9453100355538657,1.6791681265562808,1.140959423169354
2025-04-24,34.07871703859981,16.424742580170257,12.639996484110144,10.936072157043416,7.823643567058815,5.740059057127456,5.618219206448102,3.9342262610983045,1.6478941341475084,1.156429514196185
2025-04-25,34.1000260242214,16.42345259605005,12.6960776152286,10.897338846384493,7.822858370652908,5.728374335296742,5.617655350810931,3.923078344412191,1.6477287482195382,1.1434097687231513
2025-04-28,33.001542376182314,17.48770634295464,12.700753491423683,10.897297539007688,7.819999344660765,5.780384428301346,5.612377520044055,3.915195089993502,1.6396021535472012,1.145141713884802
2025-04-29,33.11394918455327,17.468406644990807,12.684959312503324,10.90693353524609,7.816890425229706,5.763401369171786,5.57612085209872,3.891790669440824,1.6239075000225194,1.1536405067429498
2025-04-30,8.858573320920469,4.6763179479054475,3.391787676565109,2.9176721841209243,2.0911352078872967,1.5465864490912582,1.4897795275669012,1.040249940528402,0.4310660847782335,0.3061249479587589
2025-05-02,33.08816986964414,17.504392946722742,12.655454029397173,10.911114243405038,7.816806434687609,5.831741961077174,5.5688977706593406,3.8688267174110225,1.6099218750937365,1.1446741519020207
