date,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,RAFFAELLO SECURITIES (HK) LTD,INTERACTIVE BROKERS HONG KONG LTD,PHILLIP SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,BLUESTONE SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD
2024-10-25,38.8723125584521,30.999057470487497,15.869723502890185,1.0300287582205339,3.414598532231819,1.990645839177805,2.50540689099879,2.3661478135346994,1.293544871077436,1.6585337629291281
2024-10-31,38.9229780163085,30.948392012631103,15.869723502890185,1.0300287582205339,3.414598532231819,1.990645839177805,2.50540689099879,2.3661478135346994,1.293544871077436,1.6585337629291281
2024-11-01,39.42231543158361,31.34542458470288,13.50754206082696,1.0432428524137731,3.4584039369614477,3.2990695022961862,2.537548403928238,2.396502791328902,1.3101395764516124,1.6798108595063876
2024-11-06,39.720375443074566,31.29724363184625,13.48677966070432,1.0416392871293298,3.4530880352228817,3.2939985130125233,2.5336479463131014,2.3928191344781937,1.3081257650579259,1.4722825831609094
2024-11-07,39.78208262313247,31.31638931105828,13.472973484122408,1.0405729795084921,3.4495531703873503,3.290626505292719,2.5310542959515465,2.3903696480677765,1.3067866599670077,1.4195913225119543
2024-11-11,40.32446812510753,31.351526422071412,13.466080990261936,0.32382967418590985,3.4477884505149126,3.288943089006658,2.529759461057384,2.3891467845222514,1.3061181350091442,1.5723388682628656
2024-11-13,40.242739623406756,31.367573422199868,13.472973484122408,0.3239954235262546,3.4495531703873503,3.290626505292719,2.5310542959515465,2.3903696480677765,1.3067866599670077,1.6243277670783083
2024-11-14,40.160927414847094,31.38363685776942,13.479873037319573,0.32416134262814345,3.4513196976972713,3.292311645744604,2.5323504570239646,2.391593764078038,1.3074558696324476,1.6763699132594432
2024-11-15,40.119836419460825,31.453842274894768,13.466080990261936,0.32382967418590985,3.4477884505149126,3.288943089006658,2.529759461057384,2.3891467845222514,1.3061181350091442,1.674654721086218
2024-11-18,39.810069467552154,31.210985829882343,13.362108810044237,0.32132937159092,3.4211679302322358,3.263549020470813,2.510227081385623,2.370700081266381,2.06813776633852,1.6617246412367719
2024-11-20,39.56574606471479,31.258589160744144,13.382488841939514,0.3218194666002488,3.4263859323102324,3.2685266204944705,2.514055706695467,2.3743158984968185,2.0712921122760504,1.8167801957282608
2024-11-26,39.60601774719682,31.290405469109945,13.396110102627492,0.3221470280053659,3.4298734521993097,2.96650083134799,2.516614618462139,2.376732577202179,2.073400360611281,2.0221978132374745
2024-11-27,39.60601774719682,31.290405469109945,13.396110102627492,0.3221470280053659,3.4298734521993097,2.915608725817916,2.516614618462139,2.376732577202179,2.073400360611281,2.073089918767548
2024-11-29,39.60611852913502,31.290485091043408,13.396144190526686,0.3221478477444791,3.4298821798956025,2.915616144910143,2.5166210222692715,2.3764841638886716,2.0734056366102047,2.0730951939765174
2024-12-03,39.61619931376752,31.298449331240725,13.399553856747607,0.3222298427289294,3.430755173888815,2.9163582448562977,2.517261567605934,2.377089040759428,1.9975755894960807,2.124528038908668
2024-12-05,39.61720767447828,31.299245978247765,13.399894918835464,0.32223804452311644,3.4308424977307164,2.916432475628648,2.5173256400739508,2.374604221175845,1.9976264342711003,2.1245821150351127
2024-12-06,39.621241630694605,31.302432971862192,13.401259340827293,0.32227085587553483,3.4311918375563457,2.916729436510172,2.517581962566382,2.3646636777784265,1.997829839257101,2.1247984470719503
2024-12-10,39.621087931139556,31.30251265501815,13.40129345493718,0.3222716762449576,3.431200571963494,2.9167368613070495,2.5175883712974967,2.3646696972423062,1.9978349249124814,2.1248038559373312
2024-12-11,39.621188790435966,31.30259233857979,13.401327569220747,0.3222724966185571,3.431209306415112,2.9167442861417276,2.51759478006124,2.3644211571028526,1.9978400105937537,2.1248092648302497
2024-12-12,39.60102714448571,31.337549715005213,13.394508167028068,0.322108504972302,3.429463300570031,2.915260071068433,2.5163136762844127,2.363217997286045,1.9968233893315324,2.1237280339682503
2024-12-19,39.58088600701778,31.321611393647657,13.387695701550262,0.32194468013880545,3.42771907076695,2.9137773657428383,2.51503387564991,2.3620160613267487,1.9958078021792856,2.1735080419797557
2024-12-27,39.564787842131096,31.308872404817485,13.382250716493127,0.32181374020622416,3.42632496385442,2.9125922869533305,2.51401097206916,2.350887501796539,1.994996075956787,2.2234634957218344
2024-12-30,39.54498495473463,31.293201751477532,13.375552659495895,0.3216526666454264,3.4246100266300967,2.9111344821669003,2.512752664394366,2.3489486302398324,1.9939975445655358,2.273164619649787
2025-01-06,39.565089562260326,31.30911116553234,13.382352769218183,0.321816194350138,3.426351092926943,2.9126144983127022,2.514030143856923,2.3501428319916617,1.9950112897493204,2.223480451801467
2025-01-07,39.56519013665937,31.360030723610894,13.382386787139094,0.3218170124064271,3.426359802706344,2.9126219021744406,2.5140365345178233,2.3501488060512576,1.994762161213241,2.172646133521116
2025-01-09,39.56519013665937,31.360030723610894,9.56938900981176,4.134814789733763,3.426359802706344,2.9126219021744406,2.5140365345178233,2.3501488060512576,1.994762161213241,2.172646133521116
2025-01-16,39.58531529922613,31.375982263695278,9.574256559008967,4.13691799761775,3.428102649077194,2.9141034314954,2.515315320081123,2.3513442287603237,1.9957768135537906,2.1228854374840376
2025-01-23,39.60546094587447,31.34105832277288,9.579129062564903,4.139023346218947,3.4298472693769324,2.9155864687677786,2.516595407236283,2.3525408682116744,1.9967924986423362,2.123965810333797
2025-01-24,39.62562710789441,31.357016446852715,9.584006528047492,4.14113083880736,3.431593666315284,2.9170710162950164,2.517876797971523,2.3537387262639196,1.9978092180564302,2.074129653495854
2025-02-03,39.66602110352815,31.388981497702062,9.593776375141486,4.145352269059204,3.4350918009743645,2.9200446513513065,2.520443498155387,2.3561381056244732,1.9998457661875548,1.9743049322760144
2025-02-04,39.68624900004146,31.60897058236331,9.598668771966004,4.147466213296033,3.4368435441422123,2.9215337435107553,2.5217288116007484,2.357339630668975,2.000865598075796,1.7203341043347067
2025-02-05,39.668042965226356,32.099094107962955,9.594265390385626,4.145563566505865,3.4352668949300726,2.920193492255269,2.520571970536272,2.356258203009058,1.999947702591673,1.2607957065968594
2025-02-07,39.68827292443613,32.11546404496852,9.599158286101844,4.147677726307633,3.386020689022444,2.9216827362617037,2.5218574150487214,2.3574598505765056,2.000967638475089,1.261438688801418
2025-02-10,39.70852352797499,32.08082653814976,9.604056174934867,4.1497940435735,3.387748377266231,2.923173500016302,2.523144171335419,2.3586627244048453,2.001988615185715,1.2620823271583739
2025-02-19,39.70872613837116,32.080990228672526,9.604105179064296,4.149815217652527,3.387765663052251,2.9231884153364476,2.5231570455295396,2.358164515247956,2.00199883021439,1.2620887668589114
2025-02-20,39.74928981912421,32.01160887859277,9.613916066853664,4.154054381081906,3.391226369506125,2.926174541893304,2.5257345277818795,2.3605734525738815,2.0040439333772015,1.2633780292150616
2025-02-21,39.76960275316462,31.97686502000694,9.618829031181447,4.156177212282845,3.392959375501285,2.9276698941557138,2.527025244650027,2.3617797677824774,2.005068052610979,1.2640236486636687
2025-02-25,39.819253550298114,31.84077435689805,9.63083776387745,4.161366037348529,3.3460289193705526,2.9313249757739728,2.530180137057479,2.364728357660329,2.007571301832173,1.3679345998833508
2025-02-27,39.82577432736722,31.845988583001684,9.632414904090982,4.162047500153909,3.332759663685273,2.931805007793156,2.530594477838568,2.362556863532588,2.0079000605039807,1.3681586120326417
2025-02-28,39.825978136063576,31.846151555085132,9.6324641980459,4.162068799462949,3.332776719107642,2.931820011327091,2.5306074281746316,2.36256895393491,2.0073985852036587,1.368165613594515
2025-03-03,39.82618194684592,31.84631452883661,9.632513492505348,4.162090098989988,3.332793774704574,2.9318350150145878,2.5306203786432424,2.36206929109826,2.0074088581334215,1.3681726152280504
2025-03-04,39.82730294343743,31.847210914286933,9.632784621051066,4.162207250285604,3.33288758360814,2.9319175380408495,2.530691608589981,2.359321054079882,2.0074653611266218,1.3682111254934912
2025-03-12,39.829137437623515,31.84867783569379,9.63322831886832,4.16239896663187,3.3330411004783045,2.9320525857412987,2.5308081753343905,2.3589179359475736,2.0034634967129943,1.368274146967946
2025-03-19,39.830156674085956,31.849492850424692,9.633474835317966,4.162505483344783,3.3331263937394446,2.9321276176173936,2.530872939277014,2.3589783011808403,2.000955743605016,1.3683091614068952
2025-03-24,39.811207410185375,31.834340400735357,9.62889169349335,4.1605251643734835,3.3315406532623033,2.9307326529811495,2.529668872227576,2.3578560132940365,1.9964228589371205,1.4188142805102493
2025-03-25,39.81161473153033,31.834666108172815,9.62899020979994,4.1605677320526855,3.331574739332732,2.9307626382552363,2.5296947540883474,2.356857004924285,1.9964432849853844,1.418828796858247
2025-03-26,39.811818395328395,31.834828964390873,9.629039468709204,4.16058901621893,3.3315917826295074,2.930777631122372,2.5297076952173385,2.3563574930734865,1.9964534981662558,1.4188360551436374
2025-04-08,39.79146232486385,31.81855158627187,9.624116071240026,4.158461676986466,3.3298883156737196,2.929279103338923,2.5284142373906398,2.3551526704579415,1.9954326970643244,1.4692413167122351
2025-04-09,39.77112706017305,31.8022908451284,9.619197705935283,4.156336512090094,3.328186589817624,2.92778210718851,2.527122101596645,2.353949079281774,1.9944129393148806,1.5195950594737362
2025-04-15,39.79146232486385,31.81855158627187,9.624116071240026,4.158461676986466,3.2787575929762345,2.929279103338923,2.5284142373906398,2.3551526704579415,1.9954326970643244,1.5203720394097204
2025-04-22,39.77112706017305,31.8022908451284,9.619197705935283,4.156336512090094,3.2770819972676417,2.92778210718851,2.527122101596645,2.353949079281774,1.9944129393148806,1.5706996520237189
2025-04-25,39.77133030993612,31.802453370270563,9.619246864704447,4.156357752987041,3.277098744747251,2.9277970695761413,2.527135016417179,2.3534500605669173,1.9944231317330325,1.5707076790613141
