date,QUAM SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,SHANGHAI COMMERCIAL BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,TOTAL_CCASS_PCT
2025-03-14,48.855637149028084,12.924146868250542,2.735075593952484,2.027766738660907,1.6413930021598273,1.551879049676026,1.5416501079913607,1.367257019438445,1.3127429805615551,1.0381857451403889,74.99573425485961
2025-03-17,48.855637149028084,12.924146868250542,2.735075593952484,2.027766738660907,1.6413930021598273,1.5561987041036718,1.5416501079913607,1.367257019438445,1.3127429805615551,1.0504535637149028,75.01232172786177
2025-03-18,48.855637149028084,12.911792656587473,2.735075593952484,2.027766738660907,1.6413930021598273,1.5561987041036718,1.5416501079913607,1.367257019438445,1.3127429805615551,1.0504535637149028,74.99996751619871
2025-03-19,48.855637149028084,12.911792656587473,2.735075593952484,2.027766738660907,1.6413930021598273,1.5648380129589634,1.5416501079913607,1.367257019438445,1.3127429805615551,1.0504535637149028,75.00860682505399
2025-03-20,48.855637149028084,12.908336933045355,2.735075593952484,2.0199913606911446,1.6413930021598273,1.5648380129589634,1.5416501079913607,1.367257019438445,1.3127429805615551,1.0504535637149028,74.99737572354212
2025-03-26,48.855637149028084,12.908336933045355,2.735075593952484,2.018695464362851,1.6413930021598273,1.5648380129589634,1.5416501079913607,1.367257019438445,1.3127429805615551,1.0504535637149028,74.99607982721382
2025-03-28,48.855637149028084,12.908336933045355,2.735075593952484,2.018609071274298,1.6413066090712742,1.5649244060475163,1.5416501079913607,1.367257019438445,1.3127429805615551,1.0504535637149028,74.99599343412527
2025-03-31,48.855637149028084,12.908336933045355,2.735075593952484,2.018609071274298,1.6413066090712742,1.5649244060475163,1.5416501079913607,1.367170626349892,1.3127429805615551,1.0504535637149028,74.99590704103672
2025-04-01,48.855637149028084,12.908336933045355,2.735075593952484,2.017831533477322,1.6413066090712742,1.5649244060475163,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95616622030238
2025-04-02,48.855637149028084,12.908336933045355,2.735075593952484,2.017831533477322,1.6413066090712742,1.5648380129589634,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95607982721381
2025-04-03,48.855637149028084,12.908336933045355,2.735075593952484,2.017831533477322,1.6413066090712742,1.5647516198704101,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95599343412526
2025-04-08,48.855637149028084,12.908336933045355,2.735075593952484,2.017745140388769,1.6413066090712742,1.5643196544276459,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95547507559395
2025-04-09,48.855637149028084,12.908336933045355,2.735075593952484,2.01748596112311,1.6395787473002161,1.5638012958963283,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95296967602592
2025-04-10,48.855637149028084,12.908336933045355,2.735075593952484,2.0088466522678186,1.6395787473002161,1.576501079913607,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95703015118791
2025-04-11,48.855637149028084,12.906609071274296,2.735075593952484,2.0087602591792657,1.6395787473002161,1.5758099352051838,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95452475161987
2025-04-15,48.855637149028084,12.906609071274296,2.735075593952484,2.008328293736501,1.6395787473002161,1.575723542116631,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95400639308856
2025-04-16,48.855637149028084,12.906609071274296,2.735075593952484,2.008241900647948,1.6395787473002161,1.575723542116631,1.5416501079913607,1.328207343412527,1.3127429805615551,1.0504535637149028,74.95392
2025-04-17,48.855637149028084,12.906609071274296,2.735075593952484,2.0077235421166306,1.6395787473002161,1.5771058315334774,1.5416501079913607,1.328120950323974,1.3127429805615551,1.0504535637149028,74.95469753779697
2025-04-22,48.855637149028084,12.906263498920087,2.735075593952484,2.0077235421166306,1.6395787473002161,1.5771058315334774,1.5416501079913607,1.328120950323974,1.3127429805615551,1.0504535637149028,74.95435196544277
2025-04-24,48.855637149028084,12.906263498920087,2.735075593952484,2.009451403887689,1.6395787473002161,1.5771058315334774,1.5416501079913607,1.328120950323974,1.3127429805615551,1.0504535637149028,74.95607982721381
2025-04-25,48.855637149028084,12.906263498920087,2.735075593952484,2.009451403887689,1.6395787473002161,1.5771058315334774,1.5416501079913607,1.3279481641468682,1.3127429805615551,1.0504535637149028,74.95590704103672
2025-04-28,48.855637149028084,12.906263498920087,2.735075593952484,2.0120431965442767,1.6395787473002161,1.5771058315334774,1.5416501079913607,1.3279481641468682,1.3127429805615551,1.0504535637149028,74.95849883369331
