date,KINGSTON SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOYUAN SECURITIES BROKERAGE (HONG KONG),BOCI SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD
2025-03-21,82.88068049354956,4.082046186930915,2.535073786225845,2.4620828349249715,1.9382910530524382,1.7866441810959972,1.7354415734670268,0.95106120127854,0.942345863809779,0.6863328256649257
2025-03-24,82.86262609979937,4.08115697042441,2.556305153345634,2.4615465047128815,1.937868823533256,1.7862549857208518,1.7350635318617789,0.950854025935551,0.9421405869808152,0.6861833176854493
2025-03-25,82.84728604844646,4.077134506235489,2.5776114787017637,2.4610908077169356,1.9375100730486599,1.7859243029450327,1.7347423259703885,0.9506779978481791,0.9419661719801544,0.6860562871069332
2025-03-27,82.84548170991994,4.0770457099547865,2.5797332497016265,2.461037207397921,1.937467875841762,1.7858854071383146,1.7347045448605702,0.9506572929461882,0.9419456568138063,0.6860413454250843
2025-03-28,82.8436774499854,4.079134779143055,2.5796770666817666,2.460983609413589,1.9374256804728571,1.7858465130257901,1.7346667653963925,0.9506365889460456,0.9419251425410419,0.6860264043940536
2025-03-31,82.83826514168243,4.078868282824763,2.5795085323042883,2.4608228294671557,1.9329436667566793,1.7857298408522724,1.7454420334671907,0.9505744823561181,0.941863605083668,0.685981585205446
2025-04-02,82.83736315905236,4.0799127179601085,2.580569293185337,2.4607960348518403,1.931833772138998,1.785710396972132,1.7454230282599559,0.9505641320467507,0.9418533496224966,0.6859741159100263
2025-04-03,82.82473746437289,4.078202194347128,2.5801759745335544,2.4604209714961316,1.9478695584959644,1.7854382271033877,1.7451569988089821,0.9504192513788156,0.9417097966124576,0.6858695628506917
2025-04-09,82.82654089940144,4.076113582472711,2.5802321555716685,2.460474544975515,1.9479119716239786,1.7854771034335595,1.745194998051217,0.9504399459131082,0.9417303015061153,0.6858844970506967
2025-04-14,82.83014800507794,4.083912368451423,2.5803445249879693,2.4605816989336753,1.9479968034212973,1.7855548611731096,1.7332947188948722,0.9504813376854419,0.9417713139724023,0.6859143674018653
2025-04-16,82.83195167573618,4.08182374447718,2.5804007133664757,2.4606352794127573,1.9480392220908433,1.7855937425827089,1.7333324623119957,0.9505020349236006,0.9417918215451484,0.6859293035531138
2025-04-22,82.8337554249479,4.078646229157639,2.5815457045736148,2.4606888622253775,1.9480816426078078,1.7856326256856718,1.7333702073729207,0.9505227330631657,0.9418123300110404,0.6859442403548619
2025-04-23,82.83285354052254,4.079690609852229,2.58151759700017,2.4606620705273654,1.9480604321183905,1.7856131839225131,1.7333513346369762,0.9505123838807037,0.9418020756664475,0.6859367718726728
2025-04-28,82.8310498305882,4.081779303016314,2.5814613836894322,2.4606084888815336,1.9480180125251503,1.7855743016662458,1.7333135903979655,0.950491686191849,0.9417815676471357,0.6859218353961798
2025-04-30,82.82834441296806,4.084912172210839,2.581377068313406,2.460528120787979,1.9479543865990494,1.7855159814567634,1.7332569771214434,0.9504606413486306,0.941750807292744,0.6858994319010737
