date,UBS SECURITIES HONG KONG LTD,GRAND PARTNERS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA GALAXY INTERNATIONAL SECURITIES,SOOCHOW SECURITIES INTERNATIONAL,CIS SECURITIES ASSET MANAGEMENT LTD,CHAOSHANG SECURITIES LTD,CITIBANK N.A.,CENTRAL CHINA INTERNATIONAL SECURITIES,EVERBRIGHT SECURITIES INVESTMENT,TOTAL_CCASS_PCT
2025-01-02,53.04971973129997,12.582370875064713,6.329534632518839,5.6833506969966185,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3355554561317167,0.3758221108675227,0.3387512223805902,81.98546565510011
2025-01-03,53.04971973129997,12.582370875064713,6.304607655777626,5.856561227685562,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.34322529512901306,0.3758221108675227,0.3387512223805902,82.14141904804515
2025-01-06,53.04971973129997,12.582370875064713,6.300133583029203,5.856561227685562,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3470602146276613,0.3758221108675227,0.3387512223805902,82.14077989479537
2025-01-07,53.04971973129997,12.582370875064713,6.298216123279879,5.8488913886882665,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3489776743769854,0.3758221108675227,0.3387512223805902,82.13311005579807
2025-01-08,53.04971973129997,12.58173172181494,6.2879896712834835,5.815655419699981,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3534517471254083,0.3758221108675227,0.3387512223805902,82.09348255431205
2025-01-09,53.04971973129997,12.579814262065616,6.276484912787539,5.815655419699981,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3483385211272107,0.3758221108675227,0.3387512223805902,82.07494711006859
2025-01-10,53.04971973129997,12.591958173811335,6.272649993288891,5.790089289708993,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3464210613778866,0.3758221108675227,0.3387512223805902,82.05577251257534
2025-01-13,53.04971973129997,12.590679867311785,6.255392855544974,5.790089289708993,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.35089513412630946,0.3758221108675227,0.3387512223805902,82.0417111410803
2025-01-14,53.04971973129997,12.590679867311785,6.258588621793848,5.903858568168889,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3489776743769854,0.3758221108675227,0.3387512223805902,82.15675872603974
2025-01-15,53.04971973129997,12.590679867311785,6.250279629546776,5.903858568168889,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.354090900375183,0.3758221108675227,0.3387512223805902,82.15356295979088
2025-01-16,53.04971973129997,12.590679867311785,6.250279629546776,5.721699891983101,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3528125938756336,0.3758221108675227,0.3387512223805902,81.97012597710554
2025-01-17,53.04971973129997,12.590679867311785,6.2598669282933965,5.721699891983101,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.35600836012450704,0.3758221108675227,0.3387512223805902,81.98290904210103
2025-01-20,53.04971973129997,12.590679867311785,6.257310315294299,5.721699891983101,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3617607393724793,0.3758221108675227,0.3387512223805902,81.9861048083499
2025-01-21,53.04971973129997,12.590679867311785,6.252836242545875,5.90513687466844,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.35600836012450704,0.3758221108675227,0.3387512223805902,82.15931533903884
2025-01-22,53.04971973129997,12.590679867311785,6.25347539579565,5.90513687466844,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.35536920687473234,0.3758221108675227,0.3387512223805902,82.15931533903884
2025-01-23,53.04971973129997,12.590679867311785,6.251557936046326,5.721699891983101,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.35536920687473234,0.3758221108675227,0.3387512223805902,81.97396089660418
2025-01-24,53.04971973129997,12.590679867311785,6.249001323047227,5.8233252586972775,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.35536920687473234,0.3758221108675227,0.3387512223805902,82.07302965031926
2025-01-27,53.04971973129997,12.590679867311785,6.245805556798353,5.921754859162581,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.36431735237157814,0.3758221108675227,0.3387512223805902,82.17721163003253
2025-02-03,53.04971973129997,12.590679867311785,6.240053177550381,5.921754859162581,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3655956588711275,0.3758221108675227,0.3387512223805902,82.17273755728411
2025-02-04,53.04971973129997,12.590679867311785,6.2285484190544365,5.921754859162581,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3470602146276613,0.3758221108675227,0.3387512223805902,82.14269735454471
2025-02-05,53.04971973129997,12.590679867311785,6.2285484190544365,5.837386630192321,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3470602146276613,0.3758221108675227,0.3387512223805902,82.05832912557443
2025-02-06,53.04971973129997,12.590679867311785,6.227909265804662,5.947320989153569,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3470602146276613,0.3758221108675227,0.3387512223805902,82.16762433128592
2025-02-07,53.04971973129997,12.590679867311785,6.226630959305113,5.947320989153569,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3451427548783372,0.3758221108675227,0.3387512223805902,82.16442856503704
2025-02-10,53.04971973129997,12.590679867311785,6.232383338553085,5.81949033919863,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3278856171344203,0.3758221108675227,0.3387512223805902,82.02509315658617
2025-02-11,53.04971973129997,12.590679867311785,6.24260979054948,5.91344586691551,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32405069763577216,0.3758221108675227,0.3387512223805902,82.12544021680078
2025-02-13,53.04971973129997,12.590679867311785,6.234300798302409,5.8047898144538115,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32405069763577216,0.3758221108675227,0.3387512223805902,82.008475172092
2025-02-14,53.04971973129997,12.590679867311785,6.292463744031906,5.903219414919115,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.32405069763577216,0.3758221108675227,0.3387512223805902,82.1650677182868
2025-02-17,53.04971973129997,12.590679867311785,6.31611241427357,5.9108892539164115,1.3639530350192064,1.0903954441156356,0.8360124507053056,0.3195766248873492,0.3758221108675227,0.3387512223805902,82.19191215477734
2025-02-18,53.04971973129997,12.590679867311785,6.3845018119994625,5.721699891983101,1.3639530350192064,1.0903954441156356,0.807889707715219,0.320215778137124,0.3758221108675227,0.3387512223805902,82.04362860082962
2025-02-19,53.05355465079862,12.590679867311785,6.4222118537361705,5.800315741705388,1.3639530350192064,1.0903954441156356,0.7944674894699503,0.40583035594444483,0.3758221108675227,0.3387512223805902,82.23598177134932
2025-02-20,53.05355465079862,12.590679867311785,6.450973749976032,5.793285055957867,1.3639530350192064,1.0903954441156356,0.7919108764708515,0.5169791060802649,0.3758221108675227,0.3387512223805902,82.36630511897837
2025-02-21,53.052276344299074,12.590679867311785,6.475900726717245,5.715308359485354,1.3639530350192064,1.0903954441156356,0.7919108764708515,0.5182574125798143,0.3758221108675227,0.3387512223805902,82.31325539924708
2025-02-24,53.052276344299074,12.590679867311785,6.489962098212289,5.776667071463725,1.3639530350192064,1.0903954441156356,0.7919108764708515,0.5284838645762094,0.3758221108675227,0.3387512223805902,82.39890193471689
2025-02-25,53.056111263797725,12.526764542334314,6.503384316457557,5.728730577730622,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.5342362438241818,0.3758221108675227,0.3387512223805902,82.304946407
2025-02-26,53.057389570297275,12.526764542334314,6.505301776206881,5.714030052985804,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.5374320100730553,0.3758221108675227,0.3387512223805902,82.29663741475294
2025-02-27,53.0541938040484,12.526764542334314,6.5123324619544025,5.715947512735128,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.5387103165726046,0.3758221108675227,0.3387512223805902,82.30366810050046
2025-02-28,53.052915497548845,12.526764542334314,6.525754680199672,5.713390899736029,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.5387103165726046,0.3758221108675227,0.3387512223805902,82.31325539924708
2025-03-03,53.052915497548845,12.526764542334314,6.535341978946292,5.795841668956966,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.5380711633228299,0.3758221108675227,0.3387512223805902,82.40465431396487
2025-03-04,53.052915497548845,12.526764542334314,6.512971615204178,5.6833506969966185,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.5367928568232806,0.3758221108675227,0.3387512223805902,82.26851467176284
2025-03-05,53.052915497548845,12.526764542334314,6.521280607451249,5.681433237247295,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.5355145503237312,0.3758221108675227,0.3387512223805902,82.27362789776105
2025-03-06,53.052915497548845,12.526764542334314,6.523837220450347,5.681433237247295,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.5335970905744071,0.3758221108675227,0.3387512223805902,82.27426705101082
2025-03-07,53.05355465079862,12.526764542334314,6.5372594386956155,5.657784567005631,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6211144276063072,0.3758221108675227,0.3387512223805902,82.3521970892961
2025-03-10,53.05547211054794,12.526764542334314,6.541094358194265,5.7862543702103455,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6185578146072084,0.3758221108675227,0.3387512223805902,82.48386265874969
2025-03-11,53.05547211054794,12.526764542334314,6.5404552049444895,5.7395961829767925,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6191969678569831,0.3758221108675227,0.3387512223805902,82.43720447151614
2025-03-12,53.05547211054794,12.526764542334314,6.533424519196967,5.652671341007434,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6223927341058566,0.3758221108675227,0.3387512223805902,82.34644471004813
2025-03-13,53.05547211054794,12.526764542334314,6.530228752948094,5.655227954006532,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6191969678569831,0.3758221108675227,0.3387512223805902,82.34260979054949
2025-03-14,53.05547211054794,12.526764542334314,6.530228752948094,5.666093559252702,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6204752743565325,0.3758221108675227,0.3387512223805902,82.3547537022952
2025-03-17,53.05547211054794,12.526764542334314,6.510415002205079,5.791367596208543,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6281451133538288,0.3758221108675227,0.3387512223805902,82.46788382750532
2025-03-18,53.05547211054794,12.526764542334314,6.503384316457557,5.763884006468231,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6294234198533782,0.3758221108675227,0.3387512223805902,82.43464785851704
2025-03-19,53.05547211054794,12.559361358072826,6.491240404711837,5.652671341007434,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6294234198533782,0.3758221108675227,0.3387512223805902,82.34388809704903
2025-03-20,53.05547211054794,12.537630147580487,6.498271090459359,5.651393034507883,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6243101938551807,0.3758221108675227,0.3387512223805902,82.32279603980646
2025-03-21,53.05547211054794,12.537630147580487,6.495714477460261,5.651393034507883,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.62558850035473,0.3758221108675227,0.3387512223805902,82.32151773330692
2025-03-24,53.05547211054794,12.537630147580487,6.4906012514620635,5.732565497229271,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6268668068542794,0.3758221108675227,0.3387512223805902,82.39885527652966
2025-03-25,53.05547211054794,12.531238615082737,6.484848872214092,5.740874489476342,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6268668068542794,0.3758221108675227,0.3387512223805902,82.395020357031
2025-03-26,53.05547211054794,12.531238615082737,6.476539879967019,5.651393034507883,1.3639530350192064,1.0903954441156356,0.7867976504726539,0.6268668068542794,0.3758221108675227,0.3387512223805902,82.29722990981547
2025-03-27,53.06903981025081,12.534443187121605,6.470524303624287,5.730195566978013,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.6270271134211755,0.3759182186079518,0.3388378501058069,82.38796102725408
2025-03-31,53.067121860155865,12.534443187121605,6.463491819942845,5.734031467167891,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.6270271134211755,0.3759182186079518,0.3388378501058069,82.38284649366757
2025-04-01,53.067121860155865,12.534443187121605,6.463491819942845,5.65283824648216,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.6270271134211755,0.3759182186079518,0.3388378501058069,82.30165327298184
2025-04-02,53.067121860155865,12.534443187121605,6.461573869847907,5.686082714794428,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5445872251737343,0.3759182186079518,0.3388378501058069,82.25053990295173
2025-04-03,53.067121860155865,12.534443187121605,6.461573869847907,5.782619536239667,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5445872251737343,0.37208231841807476,0.3388378501058069,82.34324082420709
2025-04-07,53.067121860155865,12.534443187121605,6.4609345531495945,5.782619536239667,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.34196219081046
2025-04-08,53.067121860155865,12.534443187121605,6.4609345531495945,5.721245133201634,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.28058778777243
2025-04-09,53.067121860155865,12.534443187121605,6.459655919752969,5.721245133201634,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.2793091543758
2025-04-10,53.067121860155865,12.534443187121605,6.458377286356343,5.756407551608841,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.31319293938638
2025-04-14,53.067121860155865,12.534443187121605,6.458377286356343,5.720605816503321,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.27739120428087
2025-04-15,53.067121860155865,12.534443187121605,6.457098652959717,5.835682822199633,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.39118957658054
2025-04-17,53.067121860155865,12.534443187121605,6.457098652959717,5.767915252178471,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.32342200655938
2025-04-24,53.066482543457546,12.534443187121605,6.456459336261404,5.849108472864203,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.4033365938485
2025-04-25,53.065843226759235,12.534443187121605,6.456459336261404,5.849108472864203,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.40269727715018
2025-04-28,53.065843226759235,12.534443187121605,6.456459336261404,5.767915252178471,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.32150405646446
2025-04-29,53.06520391006093,12.534443187121605,6.456459336261404,5.767915252178471,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.32086473976614
2025-05-02,53.06520391006093,12.534443187121605,6.456459336261404,5.8535836897523925,1.3643018341996076,1.0906742873217106,0.7869988556231101,0.5439479084754215,0.37208231841807476,0.3388378501058069,82.40653317734005
