date,FUTU SECURITIES INTERNATIONAL,YUNFENG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,INTERACTIVE BROKERS HONG KONG LTD,CENTRAL CHINA INTERNATIONAL SECURITIES,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,QUAM SECURITIES LTD,CITIBANK N.A.
2024-06-20,18.90894119450691,0.0,29.11536338467758,18.479704574293297,13.652849420389614,10.140930078368207,6.578254410114741,0.0,3.1239569376496537
2024-06-21,18.909226794022445,0.0,29.115803141382717,18.479983690644627,13.653055632209728,10.141083246368874,6.576843373663431,0.0,3.124004121708178
2024-06-24,18.90743843260263,0.0,29.116770652895667,18.48059777629746,13.653509320141573,10.1414202322575,6.5761556541509085,0.0,3.124107931654261
2024-06-25,18.907609785940082,0.0,29.1170345308316,18.47985898655139,13.653633058446916,10.141512141386785,6.5762152521881045,0.0,3.1241362446551237
2024-06-26,18.910516447566607,0.0,29.116858611676218,18.47733061700672,13.653550565994152,10.14145086844883,6.57617552004328,0.0,3.124117369264195
2024-06-27,18.91040219479205,0.0,29.11668269464655,18.47721898143636,13.653468074538191,10.141389596251267,6.576739964234239,0.0,3.1240984941013465
2024-06-28,18.910557118945356,0.0,29.11587589937677,18.477665531811702,13.653798046342908,10.141634689483928,6.576294717918096,0.0,3.1241739961212422
2024-07-02,9.222629525680494,51.226511633428906,14.200871244762252,9.012229274086723,6.659453719620105,4.946443958426765,3.2080874001988557,0.0,1.5237732437958973
2024-07-03,9.222670292509697,51.226738070199964,14.200934016934871,9.012269110882785,6.659483156432201,4.9464658232144,3.207659550488718,0.0,1.5237799793373612
2024-07-05,9.222656703526583,51.22666259105385,14.200765749555186,9.012255831911634,6.659473344132587,4.946458534930378,3.20794951073952,0.0,1.5237777341502567
2024-07-09,9.222573036510255,51.2253794796004,14.20041005265323,9.01335615151784,6.6593065394631115,4.946334637387981,3.2089005358854346,0.0,1.523739566981749
2024-07-10,9.222545859591454,51.22522852953764,14.20036820713036,9.013329591115738,6.659286915933715,4.946320061614575,3.2091857582241916,0.0,1.5237350768523328
2024-07-11,9.222412108678052,51.225304004457804,14.200241790508187,9.013342871297223,6.659296727683957,4.94632734949054,3.209337825970499,0.0,1.523737321913733
2024-07-12,9.22249363885268,51.22605153996014,14.20036732688406,9.012243827965332,6.659355598792589,4.946371077197328,3.2093661979268058,0.0,1.5237507924210663
2024-07-15,9.221183270921737,51.226957277574826,14.200618406294701,9.012255831911634,6.659473344132587,4.946458534930378,3.2092756000838842,0.0,1.5237777341502567
2024-07-16,9.221373489934798,51.228014011940594,14.198848495296454,9.012441741068782,6.659610718958551,4.9465605728611965,3.209341802567812,0.0,1.5238091673718077
2024-07-17,9.221373489934798,51.228014011940594,14.198553802696548,9.012441741068782,6.659610718958551,4.9465605728611965,3.209636495167717,0.0,1.5238091673718077
2024-07-19,9.221468602384308,51.22854239547278,14.198700251512783,9.012534698523652,6.659679408496933,4.946611593405287,3.208638165735361,0.0,1.5238248844689029
2024-07-22,9.05415336173746,50.299046642847266,13.941077626322688,8.849010375344628,6.538845524989982,4.856859782189113,4.96483023189374,0.0,1.4961764546751233
2024-07-23,9.054166460791789,50.29911941275941,13.941097795511997,8.849023177609292,6.538854985034377,4.856866808828446,4.9646927402032315,0.0,1.4961786192614606
2024-07-25,9.054298036063743,50.299046642847266,13.941077626322688,8.849010375344628,6.538845524989982,4.856859782189113,4.964685557567456,0.0,1.4961764546751233
2024-07-26,9.057705121267565,50.317973912183945,13.946323581240094,8.852340211870684,6.54130605851224,4.858687393234719,4.928924263606558,0.0,1.496739458084192
2024-07-29,9.056823640839557,50.31790108770638,13.947316496826318,8.852327400006434,6.541296591374373,4.858680361326566,4.928917130045595,0.0,1.496737291874772
2024-07-31,3.2357360248122746,17.976815044710154,4.982523342676286,3.162625009094739,2.3369750413627637,1.7358354845662047,1.7608251971022275,0.0,0.5347315544750916
2024-08-01,9.057007693626202,50.318119561771454,13.946363950041121,8.85236583571044,6.541324992870188,4.858701457112091,4.929372718346654,0.0,1.4967437905218426
2024-08-02,9.056876072383758,50.318192386881414,13.946384134529271,8.852378647685946,6.541334460090267,4.858708489081309,4.92937985259796,0.0,1.4967459567500734
2024-08-07,9.057152422811612,50.318119561771454,13.946363950041121,8.85236583571044,6.541324992870188,4.858701457112091,4.929227989161246,0.0,1.4967437905218426
2024-08-08,9.056889180364664,50.318265212202164,13.94640431907585,8.852391459698538,6.541343927337749,4.858715521070881,4.929242257265577,0.0,1.4967481229845747
2024-08-09,9.057007153900233,50.31892064957504,13.946585982624255,8.852506769480732,6.541429133798281,4.858778809893007,4.928003881351194,0.0,1.4967676193772552
2024-08-12,9.056940727867559,50.31855159982048,13.947207347512276,8.852441843297731,6.5413811575542535,4.8587431745672855,4.92797750761785,0.0,1.4967566417625642
2024-08-13,9.056940727867559,50.31855159982048,14.004737692670755,8.794911498139252,6.5413811575542535,4.8587431745672855,4.92797750761785,0.0,1.4967566417625642
2024-08-14,9.057137354372518,50.31964401736334,14.002870732470981,8.795102435980326,6.541523171171574,4.858848658054218,4.9280844941846125,0.0,1.496789136402431
2024-08-16,9.057216543778383,50.319279872912105,14.002769398930608,8.795038789112137,6.541475832614001,4.858813496383011,4.92862776157071,0.0,1.496778304699041
2024-08-19,9.057203435059357,50.3192070446543,14.00274913239853,8.79415766596914,6.541466364984704,4.858806464109838,4.929633754446955,0.0,1.4967761383771754
2024-08-20,9.057203435059357,50.3192070446543,14.002314935458578,8.79415766596914,6.541466364984704,4.858806464109838,4.9300679513869055,0.0,1.4967761383771754
2024-08-21,9.057006269087276,50.318915733731195,14.00223387243058,8.794106754312574,6.541428494741565,4.858778335220705,4.930763067323684,0.0,1.4967674731524199
2024-08-23,9.057373317448313,50.32124445570951,14.002801333337752,8.794463148288138,6.54169359565201,4.858975244284427,4.926620773447113,0.0,1.4968281318327332
2024-08-26,9.057190326378276,50.319423680815,14.002294669613585,8.794144937999734,6.541456897382811,4.858799431857021,4.929916083891996,0.0,1.4967739720615805
2024-08-27,9.056861537611853,50.319205196682034,14.00223387243058,8.794106754312574,6.541428494741565,4.858778335220705,4.930184141421988,0.0,1.497201667578692
2024-08-28,9.056797308233639,50.31884834334509,14.001845110602357,8.79404438833663,6.541382104291285,4.858743877775367,4.931147817679753,0.0,1.4971910497358807
2024-08-29,9.056665685537531,50.318921170145636,14.001865375564988,8.794057116014981,6.541391571676678,4.858750909867376,4.931154954562461,0.0,1.4971932166303457
2024-08-30,9.056010344367326,50.315280088336046,14.000852199285891,8.793420777225256,6.540918235974975,4.858399330200248,4.9307981357319335,0.0,1.5043208888783275
2024-09-02,9.055774444762548,50.31396942787566,14.000487491718783,8.793191717804262,6.540747851891027,4.8582727739753455,4.933274589080993,0.0,1.5042817028913804
2024-09-03,9.058866438245696,50.31345974502586,14.0003456661295,8.793102642363296,6.540681593811155,4.858223559446246,4.931053890530463,0.0,1.5042664644477841
2024-09-11,9.058734832639306,50.313532556229326,14.000365926752046,8.7931153673158,6.540691059168949,4.858230590032213,4.93106102651296,0.0,1.504268641349396
2024-09-12,9.059024262958095,50.313532556229326,14.000655357070835,8.7931153673158,6.540691059168949,4.858230590032213,4.930482165875381,0.0,1.504268641349396
2024-09-13,9.058774160897705,50.31375099110416,14.000426708971531,8.793153542394293,6.540719455406705,4.8582516819122095,4.93064828722136,0.0,1.5042751720920349
2024-09-16,9.058379340249727,50.31396942787566,14.000487491718783,8.793191717804262,6.540747851891027,4.8582727739753455,4.9306696935938135,0.0,1.5042817028913804
2024-09-19,9.058432293395784,50.31345974502586,14.001213955829323,8.793102642363296,6.540681593811155,4.858223559446246,4.930619745680552,0.0,1.5042664644477841
2024-09-20,9.058235143963987,50.31316850231935,14.001856479460779,8.793051742921573,6.540643732653933,4.858195437305859,4.930591204470173,0.0,1.504257756904343
2024-09-23,9.058248252527532,50.31324131267988,14.001732027830705,8.79306446772676,6.540653197902147,4.858202467810433,4.93059833974179,0.0,1.5042599337807523
2024-09-24,9.061129900251164,50.3123676022618,14.000041763827983,8.79291177249521,6.5405396167316425,4.858118103098509,4.930657429654034,0.0,1.504233811679664
2024-09-25,9.059963035813832,50.30588853031831,13.998238881512512,8.791779448363354,6.539697346157913,4.857492489592328,4.94290016716547,0.0,1.5040401010762843
2024-09-26,9.060620951179704,50.30552458701937,13.998137609765074,8.79171584330022,6.539650034022183,4.85745734754648,4.942864407228697,0.0,1.5040292199382683
2024-09-27,9.060095110090856,50.3050150752476,13.99799583178038,8.791626797757948,6.539583798182225,4.857408149536525,4.944261250794913,0.0,1.504013986609545
2024-09-30,3.236304795426585,17.97691845754912,5.002301048128445,3.142020000930855,2.3369750413627637,1.7358354845662047,1.7678038832737684,0.0,0.5374719947076784
2024-10-02,9.05682343994621,50.29970221032586,13.93976941146099,8.791421664336598,6.5388931329411495,4.856895143957862,4.95444505048961,0.0,1.562049946541724
2024-10-03,9.055511785037679,50.313169408720015,13.943541738514417,8.782078888203408,6.540662663177754,4.858209498335356,4.945511071739754,0.0,1.561314946271619
2024-10-04,9.071283788127612,50.28442488198183,13.935824803658123,8.783544749060912,6.536907100956692,4.855419978527728,4.9739118151171695,0.0,1.5586828825699317
2024-10-07,9.091130979789725,50.23780233995579,13.92443438987263,8.774160230855662,6.531428603798862,4.851350713944092,5.036795988095594,0.0,1.5528967536876408
2024-10-08,9.09811902991003,50.230906404386175,13.922812021068548,8.771944405415985,6.530532061579029,4.850684789074955,5.041884223435543,0.0,1.553117065129736
2024-10-09,9.103210569785059,50.220629614869814,13.917410064344734,8.75911535002297,6.527862767590811,4.848702116970427,5.070009548066285,0.0,1.5530599683498962
2024-10-10,9.093579512399232,50.22368924982473,13.917105957500928,8.758597739000773,6.52758464521219,4.848495535947816,5.078097985722301,0.0,1.5528493743920242
2024-10-14,9.09990607686957,50.21317378251171,13.916935599829417,8.757485902794542,6.526217947464675,4.847480393550133,5.085409677169598,0.0,1.5533906198103558
2024-10-15,9.098960620847713,50.21114371673654,13.913629559890763,8.757131846855263,6.525954099340797,4.847284415018973,5.091845977953575,0.0,1.5540497633563743
2024-10-16,9.098645322000069,50.20940379100078,13.916035104162875,8.756178664691415,6.5257279607857415,4.8471164460328495,5.091669534375442,0.0,1.5552231769508233
2024-10-17,9.098711007457984,50.20976626558497,13.916135567595159,8.756241877794556,6.525775071692275,4.847151438611641,5.091706292445801,0.0,1.5545124788176174
2024-10-18,9.106101186484038,50.21070872399752,13.915097288676328,8.756406236134255,6.525897563232709,4.847242421681072,5.084004922123981,0.0,1.5545416576701006
2024-10-21,9.106061983011534,50.21128871599111,13.91540241372488,8.756507382794771,6.5259729449278465,4.847298412959964,5.082908532158418,0.0,1.554559614431478
2024-10-22,9.106837792832085,50.2155665707829,13.914855143461327,8.757253411586795,6.526528938716244,4.847711388593002,5.0765546956684044,0.0,1.5546920583592436
2024-10-23,9.582689097836067,49.95235649922735,13.841918995009575,8.712213234104189,6.492319464119409,4.822301609343102,5.049658120780269,0.0,1.5465429795800414
2024-10-24,9.58788399431624,49.94948650322365,13.841123712164412,8.711712676794834,6.49194645006717,4.8220245456104305,5.049367994354964,0.0,1.5464541234682982
2024-10-25,9.587423623366305,49.94783640484932,13.840666465907542,8.714082072946459,6.491731986395299,4.821865248379955,5.048483027145026,0.0,1.5479111710100912
2024-10-28,9.587630186829227,49.94891254359718,13.840964666561506,8.712833469877568,6.491871852400196,4.8219691366843165,5.047873622902867,0.0,1.5479445211471394
2024-10-29,9.587520018541344,49.948769497259946,13.841092891346271,8.712733353589467,6.4917972564475805,4.821913729031575,4.758538019737695,0.0,1.837635234046118
2024-10-30,9.587547560375956,49.948912983870244,13.84084538475798,8.712758382445791,6.491815905275017,4.821927580825385,4.758551689473652,0.0,1.837640512975976
2024-10-31,3.451400915153935,17.98100326468826,4.983415588650881,3.136487414046199,2.3369750413627637,1.7358354845662047,1.7130209318317733,0.0,0.6615283114131978
2024-11-01,9.587822987425392,49.95034789531543,13.843684843153008,8.713008678918232,6.4920023994424785,4.822066103140692,4.753373788662046,0.0,1.8376933039427197
2024-11-04,9.587767900749537,49.950060906430984,13.84159438537593,8.712958618473285,6.491965099751787,4.822038398040928,4.7559319456708256,0.0,1.8376827455067233
2024-11-05,9.587905618626067,49.950778384825526,13.841362287422326,8.71308377066425,6.4920583497821704,4.8221076613872675,4.754994785468189,0.0,1.837709141824205
2024-11-06,9.248957281540537,48.183491970601615,13.351647165538585,8.404810004532758,6.262365702481916,4.651498801356297,4.587591759099731,3.5370859051033996,1.7725514097451593
2024-11-07,9.24902376731112,48.18456018074677,13.351943166603958,8.404996336053113,6.262504536806753,4.651601923359426,4.588940505943636,3.533838876622772,1.7725907065524529
2024-11-08,9.248343780924078,48.185042626574834,13.353485831218,8.411936000736919,6.262513214156447,4.651608368636438,4.587561260658861,3.531072565647342,1.7684363514470816
2024-11-11,9.248074683420235,48.18807439743995,13.351573167322883,8.411691240049612,6.262330994862525,4.651473021569925,4.587427777160278,3.530969822622665,1.768384895551934
2024-11-12,9.248003432026161,48.185675910003305,13.354611049458324,8.411248375962705,6.262001291665058,4.651228127850733,4.588433196761843,3.5307839218707513,1.7680146944011192
2024-11-13,9.244269619573751,48.187879116968816,13.354667444498109,8.41163296579486,6.262287610879291,4.651440797238802,4.588781550342172,3.5309453608789934,1.7680955338252067
2024-11-14,9.244154345113266,48.187278222361044,13.355886450624757,8.418455756894645,6.262209521224245,4.65138279456791,4.581658092643235,3.5309013305944785,1.7680734859764167
2024-11-15,9.243979700777874,48.18781235016122,13.355895937625556,8.415639411558324,6.262278934154778,4.651434352426156,4.581985988024454,3.5309404685709302,1.7700328567007078
2024-11-18,9.243040706204027,48.1829174784948,13.352599682928846,8.41478455899496,6.261642817879166,4.650961864195014,4.593756574923246,3.5305817990316326,1.7697145173483024
2024-11-19,9.242899848821457,48.18218320501746,13.352396198783136,8.41465632364844,6.26154739488516,4.6508909868359884,4.5952104983838105,3.530527995469908,1.7696875481546428
2024-11-20,9.242861433916753,48.18198295249859,13.352340704183394,8.413374505190346,6.261521370937002,4.650871657022079,4.596853861133308,3.5305133220558576,1.7696801930626658
2024-11-21,9.243692664490146,48.18198295249859,13.352340704183394,8.412543274616953,6.261521370937002,4.650871657022079,4.596853861133308,3.5305133220558576,1.7696801930626658
2024-11-22,9.243705470574476,48.18204970315326,13.352220663711226,8.41283200648004,6.261530045562353,4.65087810027553,4.596583152309593,3.5305182131803217,1.7696826447531984
2024-11-25,9.24432132194703,48.181649201999484,13.35210967673964,8.412762076932708,6.261477998170781,4.650839441022619,4.596683481839023,3.530488866636816,1.7696679347118986
2024-11-26,9.242422518963707,48.18258371504893,13.352368649210222,8.4137564886226,6.261599443430439,4.650929646945838,4.596357016904894,3.5305573426639225,1.7694251782094501
2024-11-27,9.242806668927823,48.18458636508653,13.351399618988067,8.41410619609881,6.261859699136838,4.651122957136248,4.59599387519269,3.5307040859526775,1.7674205334803124
2024-11-28,9.23601618018955,48.18819155470359,13.351013013128973,8.416501504058562,6.262328213931169,4.651470955976907,4.5963377492538555,3.530968254614729,1.7671725741426625
2024-11-29,9.236003383126787,48.1881247870302,13.350994514487551,8.41648984248328,6.26231953709414,4.651464511080688,4.596469936836665,3.530963362243225,1.767170125617465
2024-12-02,9.2376593462535,48.185921557600494,13.352185234874542,8.416105028627216,6.2620332149605575,4.651944588292379,4.596259779710145,3.5308019215889295,1.767089328092239
2024-12-03,9.231556704977626,48.1804250045649,13.351174012935163,8.415467638574627,6.261558962599563,4.651592275292995,4.609765610038301,3.5305345178416103,1.7679252731752124
2024-12-04,9.233496254626417,48.1804250045649,13.349234463286376,8.415467638574627,6.261558962599563,4.651592275292995,4.609765610038301,3.5305345178416103,1.7679252731752124
2024-12-06,9.233649761387717,48.1812260035361,13.34945639414461,8.41560754562028,6.261663060940055,4.651669607957174,4.608179748568591,3.530593212934406,1.767954664911064
2024-12-09,9.233777687587818,48.18189352302385,13.349641342163435,8.415724138378577,6.261749812201191,4.651734053808213,4.606858157063525,3.53064212700257,1.767979158770814
2024-12-10,9.233639144104574,48.18189352302385,13.349641342163435,8.415724138378577,6.261749812201191,4.651734053808213,4.60699670054677,3.53064212700257,1.767979158770814
2024-12-11,9.23369031480935,48.182160535997895,13.349992411307923,8.41577077638648,6.2617845133787045,4.651759832648631,4.606190965956938,3.530661693009334,1.7679889565047486
2024-12-12,9.23368813887556,48.18142625744036,13.352421262944963,8.415642523108554,6.261689086066003,4.651688941524988,4.604873890029298,3.5306078870125455,1.7679620129977272
2024-12-13,9.234463841774216,48.17969077890375,13.35429544482635,8.415339394535884,6.26146354216131,4.651521389276247,4.604846561192156,3.5304807157209286,1.7678983316091623
2024-12-16,9.237632926783023,48.17815565210367,13.350960755758246,8.415071260539433,6.26126403609691,4.651373180040563,4.6073319611047125,3.5303682256763427,1.7678420018971033
2024-12-17,9.237711947383385,48.17929030161139,13.349197145864194,8.415269444889455,6.261411495875311,4.651482725086809,4.607301932933069,3.5304513698007933,1.7678836365555919
2024-12-18,9.243972823317362,48.17581977727296,13.348235556075238,8.414663263328041,6.260960464304417,4.651147662367825,4.607247104749761,3.5301970589272242,1.767756289657168
2024-12-19,9.244533950135144,48.17802216743985,13.348568714983896,8.410614910100946,6.26124668834431,4.651360292727282,4.60745772816555,3.5303584442721068,1.7678371038309133
2024-12-20,9.244500211279172,48.17929030161139,13.34905860986632,8.406126069029824,6.261411495875311,4.651482725086809,4.609795580894787,3.5304513698007933,1.7678836365555919
2024-12-23,9.24451301825753,48.17935704736445,13.348938566953697,8.40613771455659,6.261420170196226,4.651489169073746,4.609801967129942,3.530456260753603,1.767886085714222
2024-12-27,9.245153412421448,48.18269457082441,13.349863286550704,8.40672003203755,6.261853916887578,4.651811391186637,4.610121301449742,3.530700825673452,1.761081262968483
2024-12-30,9.246549779280064,48.18997197497944,13.353542419961792,8.40798976383309,6.262799693003232,4.652513990156002,4.594051031462407,3.531234094663238,1.7613472526607294
2025-01-03,9.252978074539367,48.187367880575394,13.351296668466631,8.407535412062463,6.259690078735683,4.6522625771513875,4.596573962171976,3.531043273490939,1.7612520728061607
2025-01-06,9.254296691790703,48.18990519981218,13.354216749023887,8.401049787162727,6.260019684455018,4.652507543329262,4.595430330848061,3.531229201555032,1.761344812023132
2025-01-07,9.25594414887704,48.189103912239126,13.353579006386129,8.400910096977258,6.25991559468851,4.652430182801936,4.595631047816215,3.5311704853142527,1.7613155248995342
