date,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,DBS BANK LTD,HANG SENG SECURITIES LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,UOB KAY HIAN (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE BANK OF EAST ASIA LTD
2025-02-17,27.37044718257357,21.368251257235034,18.467460995215053,7.856532877882152,6.235343553874724,5.439659496021579,5.213289414826563,4.031285158526832,4.017730063844496,0.0
2025-02-19,27.436235051378468,21.311542168347607,18.493531879080752,7.786178718321139,6.2441461130190445,5.447338772075093,5.22064911971114,4.036976204373617,4.023401973693141,0.0
2025-02-21,27.542619993761274,21.28761884095317,18.477479554609197,7.741445485739086,6.238726214856306,5.4426105000474685,5.2161176135515985,4.033472122387534,4.019909674094368,0.0
2025-02-24,27.53231954637329,21.29223923925282,18.481490022654203,7.737699580829388,6.240080307120474,5.443791798364014,5.217249752431597,4.034347572473107,4.020782180501105,0.0
2025-02-25,27.54804497307854,21.28761884095317,18.477479554609197,7.736020506421819,6.238726214856306,5.4426105000474685,5.2161176135515985,4.033472122387534,4.019909674094368,0.0
2025-02-26,27.5441142562628,21.288773752526144,18.478482008436302,7.736440206702926,6.23906468282494,5.442905776560105,5.216400602205374,4.033690949287254,4.020127765194157,0.0
2025-02-28,27.545608680908785,21.28992878942014,18.47948457104103,7.731434384537131,6.2394031875211935,5.443201085113598,5.216683621566633,4.0339097999321805,4.020345879959308,0.0
2025-03-03,27.573115669871058,21.281846162190014,18.47246891651865,7.728499179694386,6.237034425718275,5.441134597914661,5.214703130720106,4.032378343931772,4.018819573441081,0.0
2025-03-06,27.57704353485093,21.258999145843784,18.471467114985696,7.749772902910911,6.236696177989886,5.440839513537698,5.2144203262063265,4.032159659422156,4.0186016242526135,0.0
2025-03-07,27.544504250444025,21.258999145843784,18.471467114985696,7.782312187317814,6.236696177989886,5.440839513537698,5.2144203262063265,4.032159659422156,4.0186016242526135,0.0
2025-03-10,27.56807308114555,21.252083869830987,18.465458586899068,7.779780702348843,6.234667461812662,5.439069679185699,5.212724143072064,4.0308480503110555,4.017294425394072,0.0
2025-03-12,27.564146007563334,21.253236103392656,18.466459736774333,7.780202502134811,6.235005489515703,5.43936457161446,5.21300676362552,4.0310665925695,4.0175122328096835,0.0
2025-03-13,27.77950457450978,21.19004824519913,18.411557225292917,7.757071232617539,6.216468235198724,5.423192832141844,5.197508007081368,4.019081854669784,4.005567793288917,0.0
2025-03-14,27.807139670996605,21.19463105391925,18.41553912491045,7.715494518862951,6.217812681634474,5.424365715521553,5.19863208121004,4.019951068517592,4.006434084427083,0.0
2025-03-17,27.818847728839213,21.19119376157204,18.412552538753665,7.714243239225333,6.21680429229792,5.423486005432946,5.197788980038652,4.019299122890003,4.005784330950226,0.0
2025-03-18,27.748542362792712,21.211834255488967,18.43048660056006,7.721757010862948,6.2228595392378345,5.428768550209007,5.202851693023634,4.023213971672461,4.009686016152378,0.0
2025-03-19,27.779808069733765,21.152935125404365,18.440465072210717,7.725937656501672,6.226228665015363,5.431707746240575,5.205668575141105,4.025392184729498,4.011856905022943,0.0
2025-03-20,27.759962113524118,21.146065895406267,18.43447669305189,7.723428726067248,6.272917935187064,5.424531493133077,5.203978079967526,4.024084973953048,4.010554089709763,0.0
2025-03-21,27.84820423824179,21.18849736296216,18.471467114985696,7.738926474775276,6.285505104600242,5.435416299469881,5.2144203262063265,4.032159659422156,3.78540341933647,0.0
2025-03-24,27.89487238570286,21.144801225314122,18.466459736774333,7.736828550903398,6.283801184651043,5.433942827710533,5.21300676362552,4.0310665925695,3.795220732748689,0.0
2025-03-25,27.908111404757065,21.13708748390594,18.464457545571594,7.735989699803484,6.28311987531341,5.433353662668564,5.212441553161211,4.030629531747645,3.7948092430710854,0.0
2025-03-26,27.94717236708432,21.125634947511003,18.454453098543855,7.731798171351169,6.27971554351507,5.430409752793769,5.209617338300034,4.028445648493058,3.792753132407721,0.0
2025-03-28,27.966686979484056,21.119913331979145,18.449454939400095,7.729704109960052,6.278014760647302,5.428938993838446,5.20820637822466,4.027354594082199,3.7917259123840474,0.0
2025-03-31,28.048533051982304,21.095916352175735,18.428492201977573,7.720921424610099,6.270881521459779,5.422770496016448,5.20228868238445,4.022778611911428,3.787417657482179,0.0
2025-04-01,28.005248278753943,21.139201125404103,18.428492201977573,7.720921424610099,6.270881521459779,5.422770496016448,5.20228868238445,4.022778611911428,3.787417657482179,0.0
2025-04-02,28.135085137124104,21.102664164089823,18.396640425618106,7.702175351418503,6.260042939897646,5.413397788190178,5.193297054971171,4.015825647811821,3.780871490878648,0.0
2025-04-03,28.201982067012743,21.071934200768556,18.369851007887817,7.690959347401065,6.250926987123306,5.443268388053664,5.185734510887885,4.009977752309041,3.7753657385559225,0.0
2025-04-07,28.265882701981038,21.07534422073281,18.372823756287676,7.616684422747562,6.2519385594648895,5.444149258964573,5.186573705716559,4.010626677275363,3.7759766968295283,0.0
2025-04-09,28.38915040261124,21.051779717025667,18.375797466988576,7.617917211799139,6.252950459260058,5.445030415020029,5.079510662116777,4.011275812303584,3.7765878528749277,0.0
2025-04-10,28.392213993767957,21.054051502030134,18.377780475631635,7.618739292892504,6.253625241120689,5.445618010872351,5.080058813214088,4.011708685740493,3.766203984730147,0.0
2025-04-11,28.440824692223675,21.046102398834968,18.3708418171276,7.594288102911234,6.251264141529915,5.443561980016451,5.078140801769123,4.010194037297231,3.7647820282898015,0.0
2025-04-14,28.436964817886377,21.047237617487223,18.37183273325512,7.594697735884677,6.25160133230848,5.443855603651712,5.078414714726863,4.01041034561808,3.7649850991814664,0.0
2025-04-15,28.421521155635883,21.051779717025667,18.375797466988576,7.596336709782711,6.252950459260058,5.445030415020029,5.079510662116777,4.011275812303584,3.7657976018667134,0.0
2025-04-16,28.45775170274462,21.050644008361992,18.3748061231371,7.5635578933171494,6.25261312293479,5.444736664643604,5.079236630925889,4.011059410614337,3.7655944433205204,0.0
2025-04-17,28.47704442796467,21.044967302636014,18.369851007887817,7.561518236364863,6.250926987123306,5.443268388053664,5.077866918357716,4.009977752309041,3.7645789793029056,0.0
2025-04-22,28.480901724440127,21.04383232887055,18.368860305518478,7.5611104369750155,6.250589869082771,5.442974827758228,5.077593064487859,4.0097614906497325,3.7643759522172338,0.0
2025-04-24,28.507891154628894,21.03589093898675,18.361928379853634,7.558257072388372,6.248231060555009,5.440920791945766,5.07567691416095,4.008248311926358,3.762955375554268,0.0
2025-04-28,27.499514028380744,20.22678675565347,17.655672908702133,7.267543575455193,6.007905138339921,5.2316464718460445,4.880450981662671,3.8540789217909674,3.6182206959113588,3.7581805222575
2025-04-29,27.718245463637665,20.273026016703685,17.69603449843484,7.304939666705633,6.021639454987076,5.243606229461352,4.891607892036524,3.8628895036953335,3.626492096273494,3.361519178064399
2025-04-30,27.807736788076458,20.28145587795782,17.703392803773536,7.307977182062711,6.024143352781423,5.245786608105826,4.893641903920371,3.8644957573709995,3.6280000519770783,3.2433696739737776
2025-05-02,27.939591476320953,20.267760911062343,17.691438663013415,7.303042501525796,6.020075575582075,5.24224441299069,4.890337493020296,3.8618862730330226,3.625550260359179,3.1580724330922356
