date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BNP PARIBAS
2024-10-10,39.07823286143671,26.697424844824585,12.52483511974124,8.098534869907025,5.229000884215985,2.3424188034455455,1.8932622666608445,1.3951558520237213,1.196431584025384,1.5447029137189583
2024-10-14,39.14394402350679,26.766565944582364,12.452309738928303,8.14924360416423,5.216225683239152,2.3502733421658206,1.8230228680594187,1.3868113802698874,1.1763204838075585,1.5352829312764755
2024-10-15,39.085135841194,26.80401660729882,12.523131882904156,8.146169969674483,5.216209774386566,2.350706370855346,1.8471665293868593,1.347884306596306,1.1495463228075347,1.5300323948959296
2024-10-16,38.95610304414414,26.822082526528412,12.638411549239972,8.177013453204113,5.327553035721834,2.2518917343501763,1.8168860003950325,1.3475214367179842,1.1428245096040488,1.5197127100942847
2024-10-17,38.89716079768281,26.83532766152853,12.78107320452537,8.154683576159425,5.286910686479536,2.264372895959012,1.8175450558737527,1.3465652902422125,1.1038307638911125,1.512530067658242
2024-10-18,38.945975887797815,26.96699085912082,12.70111874830722,8.158539861798857,5.27702102320188,2.269025391473222,1.7715487270065131,1.349572550345669,1.1051943808444764,1.4550125701035304
2024-10-21,38.869407612793744,27.06937855993138,12.698501703839451,8.165853059813601,5.24132206709208,2.2736580326670706,1.7683715061505474,1.3501914309431973,1.1056212030830779,1.4576948236858513
2024-10-22,38.87401191298124,26.91577032762631,12.876842433717353,8.186483470983113,5.270858925678622,2.283342087905993,1.7525599214974084,1.352669503767282,1.1061222029199997,1.3813392129226774
2024-10-23,38.94587590581293,26.899578769992043,12.888845283710607,8.151094567307736,5.263281448109018,2.2900637281900154,1.7096844655979808,1.328539664601283,1.107030026659157,1.4160061400192299
2024-10-24,38.93007160652024,26.978058785237742,12.907536665095037,8.131434284979257,5.274524619817057,2.2956626336586883,1.7131518645086607,1.3256910751133726,1.1076145102234183,1.3362539548465275
2024-10-25,39.05562774106425,26.878256484426245,12.901509901438926,8.148266784543852,5.278948637727294,2.3034105380302208,1.7225593033035853,1.3213135980757356,1.1084388598750379,1.2816681515148565
2024-10-28,39.01969844937299,26.878784128411315,12.890641322511515,8.147622825784298,5.3549674844151065,2.3025385800126483,1.723190163563474,1.3098598639806553,1.109431676454976,1.26326550549302
2024-10-29,38.96994311203891,26.909607644388572,12.80932122196532,8.137238058172674,5.449244234611218,2.3047989526029053,1.7260667062086905,1.3252646526312366,1.1102836298028314,1.2582317875776465
2024-10-30,39.020363456323345,26.87915111932434,12.815395917819872,8.11929444049614,5.451099789992085,2.3091575782037244,1.7290235728393506,1.321649497236304,1.1112039204812003,1.2436607072836403
2024-10-31,39.16586110392152,26.77582155231925,12.786633642808606,8.133994211760767,5.475813987756157,2.3234075285360145,1.7469833030279116,1.3320093551669785,1.113244860061222,1.1462304546415718
2024-11-01,39.03389248614253,26.63353217223928,12.771780558810471,8.17330461086635,5.487161168778216,2.344806393956615,1.837872532454566,1.341718778650299,1.1130221129611002,1.2629091851405687
2024-11-04,39.00297324440862,26.5853847477494,12.782818451426403,8.213186005327303,5.5037598167999615,2.3463853784876023,1.8205330617438464,1.3462178963148643,1.1133356378173473,1.2854057599246458
2024-11-05,38.97616580137665,26.607196268309764,12.810336105843788,8.208334568572303,5.501439425077952,2.342923686090167,1.8262531120543837,1.3419345615781377,1.1130798566938784,1.2723366144029695
2024-11-06,38.93930348634666,26.560896503295616,12.820875318991154,8.240508880419792,5.511896548140321,2.3502055530420756,1.8455027713125305,1.3532338474951964,1.1130634288464683,1.2645136621101842
2024-11-07,38.88815718965492,26.578761832504412,12.816139851904806,8.239714276385875,5.533642847714248,2.3568110100003192,1.8459527679238257,1.352139203407231,1.1140261317212847,1.27465488878308
2024-11-08,38.952588272563595,26.578883449976882,12.821400193483123,8.198334176880904,5.539882682339532,2.3712203234947724,1.8470911477749998,1.3555538883743956,1.1121696749928023,1.2228761901189842
2024-11-11,38.88262417061991,26.607333256212467,12.864533979312423,8.173365899184825,5.548173763186988,2.3757675095065904,1.8701238822991455,1.3531593989925839,1.1128636427556042,1.21205449792946
2024-11-12,38.96020844800743,26.525468317910946,12.779550427985747,8.220387873163554,5.55011849983089,2.3896037320833026,1.8995900280768279,1.366577259179672,1.113575805639398,1.194919608122234
2024-11-13,39.05343005115333,26.26243337297989,12.916696642732076,8.253678653624393,5.512139064240942,2.3867134206064007,1.894569916966205,1.3819584478935176,1.1137284749848115,1.2246519548184394
2024-11-14,39.13007443761225,26.152063617502357,12.8849467296939,8.324445434799745,5.510279302718957,2.3971956749929455,1.8809780427109735,1.3814869868728548,1.1141390722134352,1.224390700882584
2024-11-15,39.10117692593699,26.181651607239566,12.908405057835202,8.327977213229074,5.509095173340512,2.398063249818914,1.8563130086158612,1.3764731245878312,1.113304646354398,1.2275399930416533
2024-11-18,39.10541388374018,26.247808644490682,12.889297754723428,8.302577430030889,5.513043311802901,2.411901765804103,1.8508852646402083,1.3557021344052629,1.1125592341060029,1.2108105762563484
2024-11-19,39.11689222931645,26.31633913886023,12.82106755772205,8.300990496983752,5.512221054800525,2.410505358387423,1.8388450375726617,1.3379745858796839,1.1123747189139814,1.2327898215632456
2024-11-20,39.16341906607615,26.407571895306265,12.775410408717757,8.285221387843576,5.499272161912259,2.4057133385490386,1.8479994112827327,1.3379770517473417,1.1118794381460497,1.1655358404188256
2024-11-21,39.14838034702666,26.49884513210294,12.747971166587327,8.245057072431432,5.499998389861897,2.411038077027498,1.8493631241624984,1.338066891513111,1.1121463271986733,1.1491334720879685
2024-11-22,39.14515470086929,26.422062619415787,12.769977178092502,8.226060114247504,5.503954851177033,2.411561012024868,1.85200240446808,1.3412028378685283,1.1120686775032718,1.215955604333135
2024-11-25,39.10404286892643,26.47927095381653,12.788961419401224,8.193178498109056,5.5058345150107,2.4116590464159815,1.8501240502592047,1.3371861867491486,1.1122091207132827,1.217533340598443
2024-11-26,39.163958703718265,26.493881953401782,12.76352050755075,8.160334114215962,5.51679981384913,2.4081146795334463,1.849508117921465,1.3397751979854895,1.1118645815202095,1.1922423303035035
2024-11-27,39.18288437958272,26.52939425379955,12.762721017666264,8.10544986349277,5.519761140181901,2.4029731525265343,1.86182692031024,1.3332352412222186,1.1122133228033362,1.1895407084144671
2024-11-28,39.26499744625926,26.60133943550785,12.672362797468582,8.122852979180248,5.448827739670182,2.401811471461633,1.85916164233457,1.3383300000056628,1.1124081925084308,1.1779082956035873
2024-11-29,39.22804497616693,26.647136638168412,12.594429620476122,8.13731268973271,5.46601210199022,2.402182913341182,1.8788694231257081,1.328281647749419,1.113038314140314,1.2046916751089898
2024-12-02,39.30352006168012,26.669344967101736,12.55660670648393,8.072298929041908,5.861254280982179,1.9986807962464277,1.9324744695176928,1.3014497399583214,1.1131056314166563,1.1912644175710259
2024-12-03,39.342116454447165,26.654025731193737,12.505672811292204,8.074447128670652,5.858241740383826,1.9985464617949373,1.9329528300795793,1.3074626241661347,1.1124607309918888,1.2140734869798726
2024-12-04,39.275778477690054,26.627056937782406,12.547733913016042,8.099336889461489,5.856916184549591,1.990430162449828,1.9303074581486903,1.3182237474778888,1.1102703580074758,1.2439458714165341
2024-12-05,39.30405774492471,26.534130864248546,12.58967114812858,8.101904060897413,5.859252655978802,1.9843294732706536,1.900228059273189,1.3112400631914438,1.1099639206189342,1.3052220094677254
2024-12-06,39.440859220865114,26.518201726387296,12.571970487312123,8.107004964463032,5.85431779777655,1.9781846152073381,1.881001539229814,1.2962162535322497,1.108244652864351,1.24399874236213
2024-12-09,39.61997245540427,26.43296115020255,12.457411446130296,8.10473100997911,5.865115532408428,1.9789946728240864,1.9056217113961025,1.2967411743324224,1.1077385899295977,1.2307122573931337
2024-12-10,39.67274666824253,26.475997534741992,12.397450046647045,8.107637935834374,5.858810675947631,1.9799229050858334,1.9176636860634506,1.3025703326711082,1.0966883451471943,1.1905118696188373
2024-12-11,39.70481805341555,26.393767173990383,12.437353200082246,8.103514878402104,5.860628176946761,1.9888864881829689,1.9202487049607344,1.3040407313295674,1.0968378212389773,1.1899047714507112
2024-12-12,39.64604702715497,26.34586248978868,12.49456854913337,8.100825402640604,5.8707989782631715,1.990035056710654,1.9232176776903835,1.3241979979823035,1.0973057748209458,1.2071410458149145
2024-12-13,39.60337963401891,26.416063518367537,12.441659679002326,8.108942908811018,5.87034990954051,1.9913987082367863,1.9399639543641152,1.329597200285579,1.0972483493408318,1.201396138032384
2024-12-16,39.53560283523658,26.41318410612112,12.448925105303552,8.110085115788374,5.871601395079972,1.9980857851425196,1.9547439295290756,1.3221847105506013,1.0972666865710612,1.248320330677142
2024-12-17,39.5719548946633,26.37927010039074,12.425312673760828,8.111888479990954,5.869071629322037,1.997156780715734,1.9653568214308574,1.3312537799086568,1.09679659986383,1.2519382399530594
2024-12-18,39.57643425548919,26.465913678515268,12.393195639086095,8.102601472891998,5.83254040801667,1.999598352200309,1.968298810209252,1.3208403568911988,1.095422476286431,1.2451545504135904
2024-12-19,39.67342669027137,26.526238327226714,12.31898582554172,8.082465562630565,5.815585669462152,1.9895928982676927,1.949702289808397,1.3124420622726811,1.0935505481054055,1.2380101264133043
2024-12-20,39.76205378616438,26.513803689543547,12.303922477489571,8.062500920576676,5.800908924541939,1.9905303857355834,1.9466597469023226,1.3112013538557767,1.0935446642120856,1.214874050978116
2024-12-23,39.85276745286369,26.412360674465425,12.328757253313494,8.066175342778719,5.800728037492772,1.9664400599908916,1.9535286379784582,1.3176697755215567,1.0934322152983598,1.208140550296639
2024-12-27,39.89937096209273,26.365732971068756,12.352018041961047,8.069220987264432,5.797055211589202,1.9677296201465584,1.9441324219307208,1.320948987948295,1.0935168770131523,1.190273918985107
2024-12-30,39.92401383644849,26.496333029613524,12.351598876927516,8.008726989831171,5.795203715927204,1.93838758350478,1.9073752105839041,1.3162040840515374,1.0932647815611918,1.168891891550686
2025-01-02,39.99049332462167,26.57628251068786,12.29428155446531,7.959180853840146,5.789792630406321,1.9379980505262735,1.89799409410722,1.3180010598061882,1.0927623097736348,1.1432136117653762
2025-01-03,40.12701018026863,26.675291567792232,12.23874633817385,7.894740840603158,5.784373376160698,1.9339623101744974,1.8201923401203708,1.3123066147587525,1.09305349306281,1.120322938884998
2025-01-06,40.26678901612961,26.712669407417263,12.217841805479825,7.785484193740751,5.771574490237225,1.934462509021086,1.8243288962290403,1.3134205980651705,1.0924879776536336,1.080941106026398
2025-01-07,40.29480383413889,26.74150663810351,12.193953992067252,7.791432193523318,5.761252086310554,1.9306759818289863,1.8364845730730397,1.3054171139305066,1.091522238142056,1.052951348881894
2025-01-08,40.35020341034408,26.74158733467965,12.155607237969296,7.772029557246471,5.760767254689769,1.9230716471889577,1.8357481395687876,1.3222786366335755,1.0915191567232647,1.0471876249561478
2025-01-09,40.391126112417304,26.694454505839204,12.132762907253685,7.764479652715618,5.809258597278667,1.9260142814629997,1.8350804241494343,1.3207438709142953,1.091632969905818,1.034446678062973
2025-01-10,40.38296520376776,26.74930087487526,12.107571903694003,7.768125109978692,5.812732295478982,1.9333862509287136,1.8266417676284774,1.291348252190677,1.0953029146889397,1.0326254267684951
2025-01-13,40.44603324490911,26.688264126016104,12.103594012465766,7.779756586140686,5.833317503487779,1.9347455142421865,1.8163319810592655,1.291850798618597,1.0950387994701252,1.0110674335903764
2025-01-14,40.49052378809559,26.695477831455356,12.123043879302344,7.780450208040719,5.799850975659307,1.9340589703644127,1.814635572692153,1.2903880423157046,1.0952420146687996,0.9763287174056221
2025-01-15,40.57246807124961,26.756860579680897,12.083476623405554,7.786403539579585,5.760059819794185,1.9282843460886008,1.7730898745916566,1.2851448972238528,1.103692489147989,0.9505197592380688
2025-01-16,40.60634274126414,26.784014989215816,12.067782974899034,7.783556112706466,5.781955746282995,1.9233616099842377,1.758728586726584,1.253233908403151,1.1030891912597984,0.937934139257773
2025-01-17,40.616399266867155,26.83188425619522,12.020688029510682,7.768127192827078,5.78502433429133,1.9191501696020137,1.785183209228494,1.239565098828241,1.1022870182121358,0.9316914244376471
2025-01-20,40.62717979891598,26.921620786172923,11.908147178326027,7.808565664294981,5.784966991165823,1.909583757737739,1.777839773081492,1.2348008271852224,1.1007912590643738,0.9265039640554378
2025-01-21,40.61554883855899,26.90308818541258,11.963554066843512,7.7799768582941935,5.7784425908878045,1.8986933908516728,1.781380617239877,1.2430902885127582,1.096544790055044,0.9396803733435617
2025-01-22,40.552370443962374,26.812922070188478,12.0703080886266,7.871734725466204,5.780349717544789,1.9056665366353718,1.7270087682508029,1.240583212272957,1.0936676090345998,0.9453888280178216
2025-01-23,40.55694479565782,26.750693100450185,12.101293461016976,7.864049938820418,5.777484453032085,1.8973575254229875,1.7552685749972783,1.2413331897729505,1.0787620759826724,0.976812884846626
2025-01-24,40.6121812326156,26.692234911427885,12.15573117742996,7.876230573381796,5.718011569883057,1.88878148176076,1.7562377576360366,1.2304554512208037,1.078987483586336,0.9911483610577712
2025-01-27,40.73178571723476,26.49695400237152,12.338648417396554,7.835490542001776,5.675873316966833,1.89009111045952,1.7553646793760043,1.2313316413676108,1.0800070204183148,0.9644535524071096
2025-02-03,40.840276345187206,26.338694338346418,12.437454125451492,7.825250332402869,5.611372108180448,1.8950084893193078,1.7544308421305894,1.2367542071559376,1.0671352158046097,0.9936239960211153
2025-02-04,40.9164304638262,26.330640437633416,12.446335419401239,7.803415343898315,5.613875936980365,1.8894820213875114,1.7325207414562387,1.2217415767631241,1.0723069336519875,0.9732511250015994
2025-02-05,40.937558294504036,26.344236670405902,12.418836750397432,7.815846177165203,5.582099670584763,1.8932362847885642,1.7387103508880903,1.228097928341868,1.0728606358951218,0.9685172370290152
2025-02-06,40.94205002778641,26.347127201487403,12.432298065726984,7.7879574920777435,5.582210126550518,1.8907300024061182,1.7348053517411743,1.209205335830662,1.0729783518514797,1.0006380445415055
2025-02-07,40.961848155924756,26.278724781986,12.451201012400423,7.7805566303863785,5.580936921372754,1.8965361984783946,1.7375146125720171,1.2124444355802475,1.07279916527204,1.0274380860269865
2025-02-10,40.93768327473343,26.278703875604144,12.50377325147557,7.783779180231727,5.5677494375203995,1.8934271766181718,1.7270168885721848,1.1996934095427965,1.0665646306444132,1.0416088750571706
2025-02-11,40.9719160381244,26.195608140563525,12.500655220729264,7.796378887520705,5.562775082930495,1.8973151584619308,1.7556471470891584,1.185504458745886,1.0673763027272913,1.0668235631073468
2025-02-12,40.95752880716539,26.094942550572632,12.575769646276497,7.788915202977939,5.577214378964418,1.9004799358311877,1.76762458417858,1.190370563412858,1.0678206859643073,1.0793336446561925
2025-02-13,40.989742100213604,26.05682464062065,12.552610555697916,7.819304684975023,5.560794276237514,1.9054959403906608,1.7655002932863726,1.1556976700634396,1.0625991029381099,1.1314307355767046
2025-02-14,41.04452867337118,26.01970841747968,12.53523439980887,7.784384577295681,5.560955985724419,1.9044630681272636,1.7626242182592826,1.1509118333486552,1.0578910912564288,1.1792977353285354
2025-02-17,41.14377296612864,25.858557050181773,12.59423569193271,7.755136866182601,5.559938798593811,1.9061412872423598,1.7778383553517445,1.1609276490501885,1.059080395056962,1.184370940279217
2025-02-18,41.130848979642344,25.83388556059285,12.604860817614968,7.744044693833632,5.572609577206011,1.918418809788622,1.7867665577837977,1.1615195527684494,1.0535898994757515,1.1934555512935756
2025-02-19,41.13997805609469,25.651607001790033,12.47677428347757,7.900636237245784,5.567204761939318,1.9257948689239701,1.7820131699371702,1.1560758544125203,1.0509437499996117,1.3489720161793366
2025-02-20,41.29030290704943,25.53852553609928,12.454210011882104,7.875846124902224,5.597172054857299,1.9283189750956733,1.7690530725204008,1.1625967906096772,1.0509683729842603,1.3330061539996525
2025-02-21,41.29912169620702,25.446432085965153,12.530284450968617,7.893370912368058,5.5974530662315995,1.9304030451266743,1.772690914310343,1.1643756728376833,1.0440013345261794,1.3218668214586733
2025-02-24,41.35723228548347,25.425803027853767,12.50412957354245,7.908764490571188,5.5821283232899255,1.926587709843534,1.7947552935937245,1.1527650004035148,1.0481195064235165,1.2997147889949092
2025-02-25,41.479495442200395,25.295583388172872,12.528445525038414,7.890357778652533,5.590229253282018,1.9359866168711004,1.7667871775983108,1.174879652500274,1.0480236477600295,1.2902115179240548
2025-02-26,41.545071507584765,25.085485680141673,12.686002450815085,7.916824493182248,5.588164075761494,1.9505257537089955,1.763743715770227,1.1746984308998987,1.041000949507376,1.2484829426282364
2025-02-27,41.575496476788196,25.02012635508775,12.750199381019153,7.930869471547829,5.525851165506269,1.9320322941043768,1.7726573662180851,1.1687984219217946,1.0373187503059051,1.2866503175006432
2025-02-28,41.647396429723656,24.855255773716916,12.81807201760613,7.873936391652939,5.525050753882069,1.941066340760307,1.7795391809740175,1.173023414131654,1.0212310804442708,1.3654286171080439
2025-03-03,41.81097689933168,24.844456337056542,12.822693929996792,7.915359198529173,5.556159361755243,1.9465260101697361,1.8268362022364388,1.1792368732961365,1.010686443153091,1.0870687444751699
2025-03-04,41.825318365615715,24.89309690101401,12.818704319332754,7.871354402009888,5.5419582596918495,1.9474805244291231,1.8197802450582854,1.1753881803099047,1.012468478821316,1.0944503237171526
2025-03-05,41.891269766044864,24.85323732877685,12.792037334886022,7.870427654585566,5.558678484199006,1.946891144140541,1.8120673561461262,1.1817575452257991,1.0255482878816953,1.0680850981135293
2025-03-06,41.89755688856509,24.746828241443254,12.806214125158597,7.82996485004145,5.5719212211630875,1.9461569525674256,1.8088496123694497,1.198856753146392,1.0171462500169792,1.1765051055282763
2025-03-07,41.97958733489349,24.759741628940084,12.749942337792518,7.837655994295275,5.592260178784887,1.932784569018892,1.8087751863252461,1.2032718387508674,0.9991069564196329,1.136873974779104
2025-03-10,42.07860526132363,24.591873904611013,12.769692572887154,7.811695590924581,5.606116053794122,1.9575120869845326,1.8345241345226657,1.1980521120638647,1.001131751219142,1.1507965316692932
2025-03-11,42.158073351982594,24.56365777000326,12.885107553246106,7.719262499720979,5.500350622071374,1.9621993460868075,1.8385023903863045,1.2044110954752845,1.0205687496050324,1.1478666214222566
2025-03-12,42.23903303475979,24.458183385231223,12.969572464545239,7.698672929101607,5.521301676077741,1.944141109071687,1.8313159729291035,1.1978215072420095,1.0190786822438629,1.1208792387977304
2025-03-13,42.300255053324676,24.41613973135212,12.984535070052292,7.688314924869571,5.50165748600979,1.9474504734853164,1.805726188658645,1.209275145230484,1.0184066238197287,1.1282393031973748
2025-03-14,42.32593575471642,24.487351908995677,12.942327418810812,7.666497448506283,5.498035889538036,1.9496818536782663,1.7769491279568834,1.2114149316123857,1.017813175491238,1.1239924906939955
2025-03-17,42.37590504528223,24.57876393863345,12.927210469469577,7.629191661465358,5.500449074095101,1.947085810165367,1.757255065325312,1.2070219768300998,1.0172766384025724,1.0598403203309272
2025-03-18,42.368250505629476,24.61111330422233,12.908065597950005,7.592389845080846,5.482563705225836,1.9556159340102315,1.7544191852133566,1.2063533199042893,1.017412503613949,1.1038160991496881
2025-03-19,42.336277725182654,24.599548901896558,12.942406982969167,7.5864741414008465,5.479882959513665,1.9572852275575063,1.7548846386768464,1.2081327107981294,1.0172809973516213,1.1178257146530095
2025-03-20,42.44365349009765,24.473506440142064,12.96649967307707,7.528537706697722,5.486023155956811,1.9784678754027099,1.7591226881103261,1.2097147578278895,1.0184833742175496,1.1359908384702122
2025-03-21,42.49250110224531,24.482197910876447,12.90421773720718,7.53572342386803,5.487715000951477,1.9751573872138681,1.7387854983132105,1.2113313707704216,1.0187253120493347,1.1536452565047146
2025-03-24,42.498574545165866,24.476924862102177,12.894370027852009,7.541555577281166,5.4787238287373325,1.972757763420218,1.7417395292390132,1.2103285580877006,1.0183125671026692,1.1667127410118552
2025-03-25,42.51779796037051,24.496565337815277,12.863318296861648,7.524818464206525,5.476199037386461,1.968251794543185,1.7431822893065205,1.2079953562593246,1.0364997251069572,1.165371738143596
2025-03-26,42.59710960171616,24.469238609205256,12.820967806253586,7.520162584460996,5.470364864845151,1.9790748149673127,1.7383715634420784,1.2024250481326846,1.0463253070033462,1.1559597999734257
2025-03-27,42.6586562112664,24.5108854713466,12.785023403300503,7.53340510244363,5.4718584142676505,1.987637893655577,1.7365865737439201,1.1923089337199055,1.0475505590690093,1.0760874371868057
2025-03-28,42.569013009763836,24.535952802221086,12.795032470141681,7.576832291361149,5.420001529012645,1.984626506272942,1.737487627374279,1.2973314195329688,1.0484467878823402,1.0352755564370786
2025-03-31,42.59369881505387,24.539713022379853,12.724669844379946,7.61171267756624,5.410746551031905,1.9763426205942483,1.7264242709377389,1.2871014168989132,1.046908759942564,1.0826820212147232
2025-04-01,42.63897312167037,24.605197463631956,12.725997817651633,7.529891360561673,5.422184384044606,1.976306966151957,1.7266872039418817,1.2873077893694755,1.0508294820794177,1.0366244108970322
2025-04-02,42.70490261553495,24.59325211667447,12.711683997091955,7.499179730565634,5.414738121751799,1.9698019242555234,1.7231805745785427,1.2885748505388563,1.0541510570523336,1.0405350119559393
2025-04-03,42.71149933871255,24.628122518215932,12.608596374610908,7.538666622997811,5.400695342274977,1.9641637189297092,1.7145836329373894,1.2971280972705528,1.0555471763155597,1.0809971777346117
2025-04-07,42.77270690281911,24.635376158455593,12.62741076949469,7.513557461758038,5.426276592454432,1.970171456122128,1.7156989227255004,1.2007551794213032,1.0554778772684232,1.0825686794807834
2025-04-08,42.871219396511165,24.70185233978232,12.72957949634874,7.479042352782216,5.352034582911078,1.9856761017975122,1.702162501513647,1.1693395592336702,1.05823548585942,0.9508581832602256
2025-04-09,43.394067416835,24.760522015798227,12.807500115761828,7.2551304757361725,5.060675179643944,2.0395958871107456,1.671100226714807,1.1957845170043806,1.051791222191859,0.7638329432030408
2025-04-10,43.40803080334553,25.043697908178526,12.683106639362213,7.210477717777842,5.013467605164285,2.03954629453483,1.6203255351601542,1.1973877867668867,1.0513665566680996,0.7325931530416364
2025-04-11,43.87716855171765,24.854213082348274,12.540629555785742,7.165875554365835,4.92991076248765,2.0425835213468697,1.61195875372121,1.1805173852340205,1.0508707962226183,0.7462720367701239
2025-04-14,43.870489016459445,24.998852996626436,12.466116400139187,7.150419223711521,4.865169151643201,2.0485233317854448,1.621847958466429,1.1653942824891514,1.04271016059617,0.7704774780830135
2025-04-15,44.04181593849492,25.051730165703916,12.325837579145325,7.183958218914485,4.700341740931215,2.05664188569939,1.5981643989906102,1.1636465080551661,1.0441354958185263,0.8337280682464446
2025-04-16,44.14609351483586,25.079688758142055,12.317662751525578,7.21415059070359,4.560868396545714,2.0534745624653388,1.5984588082379267,1.1595608138779656,1.0442670672090246,0.825774736456945
2025-04-17,44.30960290879771,24.968973254659975,12.42387004221131,7.201056220448303,4.430324966061565,2.0573064625942155,1.5933137613286321,1.1642699567105872,1.0441544798573243,0.8071279473303794
2025-04-22,44.28245718348418,24.9993937574291,12.466330453314074,7.175446686021957,4.410118478585027,2.0634896670364973,1.579572124342891,1.1669365744421982,1.0441659722483396,0.8120891030957365
2025-04-23,44.22278632568715,24.97610462252591,12.491741468484966,7.193192336412696,4.406106215787989,2.057992937750143,1.579232188521968,1.1603966375093393,1.0434685953603255,0.8689786719595096
2025-04-24,44.3172995384562,24.79142104632344,12.601300518807681,7.210351016487396,4.38536666242396,2.059408391723728,1.58380148096994,1.1624744685508832,1.0413844151707585,0.8471924610860212
2025-04-25,44.42409303209585,24.624238654744758,12.59732831092603,7.283509863976445,4.381175931072212,2.06665723432304,1.5968381047606874,1.164907069364455,1.0417621374634787,0.8194896612730438
2025-04-28,44.549362996354425,24.44997617901345,12.445600940093948,7.351176365602317,4.3859868458907405,2.138240584158416,1.5953709169291137,1.190785110963056,1.043174416891715,0.8503256441028183
2025-04-29,45.07343543933212,24.630013992583997,11.928570277314906,6.920416968963722,4.417501212983827,2.183247645019013,1.6241744592111547,1.220921489615372,1.055391450581837,0.9463270643940498
2025-04-30,45.08267703161041,24.60358887025496,11.899743428777368,6.948035647366462,4.403721047400533,2.185854783113118,1.6154046723427955,1.2131126137514472,1.0543674802560057,0.9934944251269029
2025-05-02,45.039057021768876,24.60723758630042,11.877943763701325,7.017158574358209,4.3905203168586935,2.1914766879700553,1.6264270994880745,1.2207537418678764,1.0595645727646956,0.9698606349217764
