date,THE HONGKONG AND SHANGHAI BANKING,THE CORE SECURITIES COMPANY LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIC SECURITIES BROKERAGE (HK) LTD
2024-07-25,27.41978633512282,29.181692955747423,6.991148096566134,7.9487953172028645,5.770331345156288,5.922227640129395,4.42232539632763,3.535530525935926,5.726734881086625,3.0814275067248955
2024-07-26,27.410626220961504,29.169336943218344,7.018328103261831,7.935754531443548,5.77855929196438,5.922194403968038,4.423903639439004,3.5365644396019067,5.724504849410097,3.080227576731346
2024-07-29,27.398980170891203,29.122601488554405,7.119395359381153,7.935871846159716,5.760925604721969,5.913634346667682,4.428935419516792,3.52851893711808,5.715665503759147,3.0754713232298534
2024-07-30,27.387131075398557,29.11790254282606,7.133870713190476,7.9382014061974395,5.751818074998641,5.9124329788502274,4.439135702541467,3.529756269322639,5.714764645210494,3.074986591463999
2024-07-31,7.214917672906187,7.673580286614941,1.878198141976342,2.136042347826993,1.51350421131267,1.5582475315961473,1.1690995908228898,0.9300397832691808,1.506078199509743,0.8103868762242126
2024-08-01,27.29377045601088,29.10415956328895,7.127695035867673,7.996360137927672,5.78357613531962,5.911490575924278,4.4614977175213735,3.534593953955207,5.712970432424784,3.073885991759559
2024-08-02,27.199905749500275,29.1308756957098,7.227343951328974,8.00284443767639,5.743138957081542,5.916069160009595,4.439526852770809,3.524641348881272,5.7188338717259946,3.0968199753153467
2024-08-05,27.328709522810325,29.121532915549537,7.103044276398513,7.988534779801916,5.749780879369511,5.914299357062676,4.456847604298438,3.5243450819094315,5.717051035545433,3.0958545472542216
2024-08-06,27.35023198557839,29.125462541110693,7.071584560542569,7.990904339262615,5.7513591704866,5.915294210893989,4.455421657188054,3.5244955154005977,5.718609592852907,3.096636426683587
2024-08-07,27.333584731221716,29.108466214071377,7.116793746772454,7.988793234531662,5.766170558167261,5.913352557126615,4.456373850654076,3.5052656517866736,5.7159845136544085,3.0952149420137536
2024-08-08,27.313888916407713,29.068457387643438,7.194357264466348,7.982530020331883,5.758038149139255,5.906221007284465,4.474061181401762,3.5015829817817457,5.709279127224109,3.09158396431928
2024-08-09,27.28739669241159,29.042676064942995,7.274390470658071,7.963295382166999,5.772999034909898,5.901623037240325,4.484622221656885,3.4989148984853764,5.685207395539827,3.088874801988034
2024-08-12,31.2279633203156,27.562664613774217,6.815857883747419,7.531212326565884,5.488157589607426,5.599350381935868,4.261596791276523,3.321155439063946,5.260545007263446,2.931496646449671
2024-08-13,31.211652018070456,27.552243412774736,6.872469957722211,7.524936616858925,5.496381850436446,5.59670774426112,4.266676348967882,3.3167693813122985,5.23177400381224,2.9303886657836875
2024-08-14,31.209647190820267,27.544330291158374,6.90944672814057,7.517908140549014,5.489672472961039,5.595999247409268,4.2775351787031415,3.321602257000521,5.203926007388389,2.9299324858694176
2024-08-15,31.159225911647752,27.53498471052371,6.982230558978758,7.515961748913624,5.483097995525625,5.5948243436592575,4.281937759445721,3.3254388770880507,5.193124508107451,2.9291735861100543
2024-08-16,8.674354117222325,7.661207006909241,1.9279045051905828,2.091356170483433,1.529809071001003,1.5567744188714487,1.1934217343069637,0.9274927040547245,1.4450144036043147,0.8150580668686622
2024-08-19,31.17611035331424,27.491018176391695,6.89542359057726,7.504520912293939,5.538286185058739,5.5874667885141545,4.36078422276216,3.336455481873134,5.185219506588314,2.9247147826263586
2024-08-20,31.278129321018756,27.687465773849308,7.150348887458062,7.461981651939715,5.281749968924842,5.541944557473568,4.229151224173841,3.269221391108184,5.175170274759287,2.9248369492944364
2024-08-21,31.236910301090013,27.639822279646697,7.359695747296718,7.458646887796104,5.16229301735474,5.510141057086763,4.31090027502122,3.232874565584372,5.166509353947281,2.922206515176084
2024-08-22,31.127703033487393,27.628634160217054,7.562508362672701,7.481849192703889,5.063982973279672,5.512314451737279,4.292006398338014,3.230015792414927,5.173999928772338,2.926985706376739
2024-08-23,31.030219611968512,27.52319591723957,7.9256017832733034,7.465329567782213,5.049776979276384,5.494098362841507,4.228992887442076,3.2055471079664897,5.158775791201904,2.9184619910080425
2024-08-26,31.231275975711824,27.600350319790444,7.66248371227643,7.417266013597193,5.027570389465751,5.513320015694012,4.2406239583170695,3.2078804571166644,5.170860245940906,2.928368912089701
2024-08-27,31.248630788947203,27.630303738271632,7.787523220395057,7.43102423776211,4.822742836149516,5.525515395573999,4.2280815125466,3.2172148034559456,5.176728106912919,2.932235359985016
2024-08-28,31.274382736020677,27.638676118969517,7.838695599854427,7.409050523799687,4.831402139401718,5.530439716250168,4.191672938916334,3.2250373808259263,5.126242104137762,2.93440074182378
2024-08-29,31.207673366335086,27.545976540345002,8.081983421083896,7.387210185648832,4.825482785591564,5.515570359546058,4.198406238865222,3.2027554527559525,5.109897185219724,2.925044464608659
2024-08-30,31.324026104748814,27.62751605949462,7.818255444091518,7.413315604867401,4.828442085520528,5.515923478585069,4.1946959110816655,3.2163735653769567,5.1272772044641455,2.9341745417692797
2024-09-02,32.28597552951788,27.17096717202036,7.7862753036915064,7.286079245058128,4.748268976125619,5.414875929973868,4.198238075424515,3.1735140328249956,5.047479063530911,2.8883266718322207
2024-09-03,32.41994847727134,27.155505285891547,7.66566823711652,7.291249863457021,4.769569039697303,5.412330638796897,4.181770490623622,3.16867487855772,5.047306637271687,2.8879764513163457
2024-09-04,32.36807949095191,27.09542130478239,7.788251413759576,7.283765587645975,4.798960603043306,5.403130498411769,4.181959776058376,3.1613504827957226,5.037001056103559,2.8820797864474232
2024-09-05,32.44430987718688,27.108778416855856,7.5103585060732625,7.2826657352482576,4.804410232779422,5.530331672345796,4.218704272804201,3.1717908981071368,5.042883770739602,2.8857666178595838
2024-09-09,32.40965060199347,27.121584347022175,7.414465285172047,7.286755279507787,4.851706650605784,5.5344032636657134,4.271888047406599,3.1769386044503642,5.045445129517901,2.8871627906581576
2024-09-10,32.48955101667307,27.08203424781613,7.484516893060107,7.274026826488998,4.820655593795504,5.524854138209673,4.225444397798165,3.177629765852371,5.0382446633986255,2.8830424569073565
2024-09-11,32.04277427292025,27.068186676276916,8.26719938745685,7.265445865586761,4.671146287837626,5.5201768828100555,4.074348770188899,3.172996111817151,5.036186234559281,2.8815395105462085
2024-09-12,31.97101400198478,26.930591617286385,8.639847457508159,7.294415283105689,4.591921753674179,5.495804461350713,4.030521475620795,3.167485286970998,5.005025417543147,2.8733732449551512
2024-09-13,31.908536565107926,26.692158182292484,9.219329145379229,7.272326205439231,4.544003637987515,5.45361814429794,3.9611749751895733,3.13708720134613,4.956694396324642,2.855071546635328
2024-09-16,32.05741577495679,26.665704635667904,9.206201772238433,7.200306174490548,4.5553445863980615,5.447840722280127,3.9395420650490185,3.131602295141523,4.942858954835448,2.8531830189421514
2024-09-17,32.10503218916882,26.661694384578382,9.194381223469996,7.197142079895058,4.547366905897256,5.443633649324756,3.9323012687360555,3.131800637784866,4.933038632700916,2.853609028443897
2024-09-19,31.995813310000436,26.63102707616185,9.340441437600282,7.207497647085667,4.544633741683625,5.43442629246123,3.9299377855759468,3.134466200267157,4.930073663096666,2.8516828460671375
2024-09-20,32.0178710314355,26.646404499783237,9.285401805086968,7.189491696794259,4.55199345750455,5.439612338262927,3.93630204437869,3.139674362139075,4.938057571855654,2.8551911927591394
2024-09-23,32.02437888420582,26.55264645572074,9.358027570639369,7.219831746276963,4.539932660020723,5.421271151839417,3.9974036099963812,3.127621726163997,4.9128643333513455,2.8460218617852475
2024-09-24,32.07873663006551,26.525931972060523,9.330419429922529,7.2317348931460925,4.506924293573024,5.449411825502867,4.003290393406838,3.124759428591478,4.908905684225656,2.839885449505483
2024-09-25,32.11464062494471,26.508545908889246,9.364492629660003,7.2101999997304,4.494978965355307,5.447697373243245,4.014586671380162,3.1249786216161706,4.879296802400377,2.840582402780378
2024-09-26,32.25979080900363,26.448391113724597,9.416812716810705,7.1845527521958,4.50204602194602,5.436997388199887,3.9886929934213375,3.143427680746249,4.782208729042784,2.8370797949089934
2024-09-27,32.49968005519685,26.38281530467984,9.265156355898009,7.185966261582244,4.482995375602079,5.426913050657471,4.067005203997423,3.114718498388136,4.743407689630777,2.8313422043671705
2024-09-30,9.396161508765637,7.585036818045475,2.731127493245189,2.0726799445843,1.2505942856027887,1.5532605473556478,1.185495481385979,0.8953768311569216,1.3592201107535622,0.8139035384062567
2024-10-02,33.08731727877122,26.248907394628564,9.610226992713365,7.171907309383273,4.040023485282948,5.3655268091566555,3.9119909283670595,3.1278243380776125,4.6202274391915,2.816048024427805
2024-10-03,33.44268257639737,26.1403757891242,9.36159339537761,7.128209908867186,4.288884332111751,5.336211409729207,3.8311976972755817,3.1408063787719604,4.574658989914723,2.7553795224304136
2024-10-04,33.77348462228722,26.096025492934977,9.368989777546604,7.115685511958814,4.288289366299845,5.305397959168847,3.8306662230104758,3.138641045387432,4.426401322958916,2.6564186784468684
2024-10-07,33.71557299361945,26.05020241956258,9.557041519926159,7.147247847280033,4.282089843585501,5.299358906960426,3.8251282799679065,3.1536669087199978,4.332719561746809,2.6369717186311403
2024-10-08,33.75909728436263,26.08682305040136,9.609446133918533,7.1780524812523465,4.288440900718675,5.315570245351486,3.8308015864923335,3.135847945878462,4.197222298685024,2.598698072939147
2024-10-09,33.70738666299445,26.134549491074154,9.604772411682307,7.160609488075368,4.29665321517146,5.374294535847769,3.8381375269804563,3.163729278093639,4.121454495991188,2.59841289408921
2024-10-10,33.66954724316164,26.070956741103508,9.860422415158611,7.14767812595976,4.321850100009417,5.400180721658207,3.687169425560878,3.156171853906865,4.093001120707767,2.5930222527733524
2024-10-14,33.632837592216205,26.047019357842295,10.0967310441025,7.177304446297531,4.312508124143359,5.363761339927419,3.575381556306016,3.149110681829596,4.054237026300108,2.591108831034972
2024-10-15,33.47661732856567,25.714603064321967,9.979066729878792,7.075501254694217,4.307779196630897,5.298073819971123,3.5012902497524605,3.1188542423945194,4.969946375367495,2.5582677384228583
