date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.
2024-07-22,30.802503026671268,18.593480318402314,17.128928852000307,14.924113956966142,5.872291417636158,0.0,7.345477472354117,5.333204955969691
2024-07-25,30.8066435665641,18.58253747580324,17.131231360116995,14.926120089037633,5.873080783904738,0.0,7.34646486751742,5.333921857055871
2024-07-26,30.809344518438753,18.575399254219345,17.13273332937104,14.927428726635517,5.873595702335206,0.0,7.347108963912184,5.334389505087956
2024-07-29,30.82664183177753,18.52091262427829,17.142352172659653,14.94165768106989,5.879817438043127,0.0,7.351233856793525,5.33738439537799
2024-08-01,30.828625055926267,18.522104162473514,17.143455021519433,14.936185474286576,5.880195714600039,0.0,7.351706796550875,5.337727774643295
2024-08-02,30.828805361684346,18.521042762248094,17.14355528754324,14.931009048100261,5.886078753201254,0.0,7.351749794091789,5.337758993131017
2024-08-08,28.90400935502656,17.36248833651992,16.073197666797036,13.998791719080009,5.518581513327148,6.245691915420927,6.892743404463658,5.004496089364742
2024-08-09,28.9198675273541,17.371465608723256,16.082016219798586,14.007020799719461,5.521609280705956,6.249118611609781,6.841660148092535,5.007241803996329
2024-08-13,28.920026196953707,17.371012265136677,16.082104454195655,14.0070976496006,5.521639575157787,6.249152897560333,6.841697685037521,5.007269276357723
2024-08-14,28.922565147356455,17.37198860237708,16.083516336235558,14.00832736239465,5.522124331600526,6.249701523939785,6.834067820954348,5.0077088751416
2024-08-15,28.926533149953237,17.360652534427278,16.085722898283645,14.01024922095275,5.522881933963108,6.250558945532572,6.835005414100806,5.0083959027865985
2024-08-19,28.925898196373858,17.360271458395456,16.085369807670325,14.01213674407086,5.522760703616067,6.250421742268183,6.834855381909589,5.008285965695661
2024-08-20,28.938602566570378,17.3673471540639,16.092434566434157,14.018290930579862,5.525186322209107,6.2202266524870025,6.827426182729776,5.010485624925817
2024-08-21,28.938761441817697,17.366893494177347,16.092522915189626,14.018367892120539,5.5252166559248215,6.220260802029832,6.82746366584669,5.010513132893454
2024-08-23,28.942257138664335,17.368442277244394,16.094466833270644,14.02006125983892,5.525884081947181,6.221012186850314,6.828288398558738,4.999587823625475
2024-08-26,28.942733890033047,17.370924712440985,16.094731949396685,14.020292205316432,5.525975107079975,6.221114662481729,6.825655460662874,4.998572012588275
2024-08-27,28.956248375482147,17.376289172364626,16.10224720422934,13.985638341335926,5.528555399268697,6.22401954230071,6.826095925209939,5.000906039808615
2024-08-28,28.956407444542876,17.376384627755183,16.102335660762286,13.985715170430838,5.528585769988799,6.224053733502889,6.826133423875278,5.000384169141852
2024-08-29,28.956884662211262,17.376671000219474,16.10260103619238,13.985396310943655,5.528676884151204,6.224156309363389,6.82624592234329,4.999367874575351
2024-08-30,28.960862087906076,17.36532212220347,16.104812838320328,13.987317300555906,5.529436285646009,6.225011239702829,6.827183553799414,5.000054571865966
2024-09-02,28.961816832664976,17.365894599992025,16.10534376124672,13.98777841659048,5.529618573048136,6.225216457932769,6.824661396644564,4.999669961880329
2024-09-03,28.964522284698507,17.367516825390766,16.10629873625615,13.98908507714221,5.530135119295892,6.225797983070594,6.817056467605806,4.999587506540076
2024-09-05,28.965477270806034,17.367539933044966,16.106829775276424,13.98954630974168,5.5303174527782035,6.226003253177369,6.814533657780456,4.999752347394869
2024-09-10,28.96786501160656,17.36897160921986,16.108157526042,13.982456122080414,5.530773339090672,6.226516487668652,6.815095407200261,5.0001644970915855
2024-09-11,28.969616271736243,17.36947206173279,16.109131349070612,13.983301435254575,5.525611769764113,6.226892913410325,6.81550741564002,5.000466783391323
2024-09-13,28.969138634337998,17.273558011881722,16.108865749294853,13.983070885161894,5.622797089182752,6.226790247330719,6.815395044761539,5.0003843380485185
2024-09-16,28.96611396319709,17.27175447767662,16.107183820744623,13.99260144968446,5.622210012283383,6.226140107435317,6.814683448570641,4.9993127204078665
2024-09-17,28.96706905426735,17.2723239741058,16.107714918131514,13.993062823575045,5.619647666501069,6.226345400103376,6.81490814710344,4.998928016212415
2024-09-19,28.967546623421814,17.272608736404,16.10798047995896,13.992743967821387,5.619740315515006,6.226448051514279,6.815020501926618,4.997911323437935
2024-09-20,28.967705816639324,17.272703659256642,16.108069002513993,13.99282086594338,5.619771199198531,6.226482269403418,6.8150579543576155,4.997389232687096
2024-09-23,28.968820218155813,17.27336814843896,16.10868868764328,13.989512128570034,5.619987394488082,6.226721805158417,6.815320132901105,4.997581484644314
2024-09-24,28.974552780614214,17.263044153497606,16.111876393022012,13.991730788734616,5.621099518782816,6.227953994505114,6.816668798398758,4.993073572444862
2024-09-26,28.97710131447308,17.26456257046388,16.112194085217343,13.990762527135384,5.616096583799529,6.228501790764356,6.81726837663449,4.99351275151194
2024-09-30,8.207879165369043,4.890255995017129,4.563687324820928,3.962783400809717,1.59078168794768,1.764247897851137,1.9310183743382126,1.4144323419495484
2024-10-02,28.978694375813006,17.253966639184526,16.11253011262028,14.000877706273036,5.616405337468568,6.228844212364807,6.814894338612016,4.993787277663763
2024-10-03,28.969297845054058,17.247822340575,16.107305519584987,13.990841956992883,5.669542914563898,6.2268244689810945,6.796196944697283,4.992168009550794
2024-10-04,28.963411563645362,17.247917132942554,16.10739404378213,13.988170897549221,5.675069977347287,6.226858691007628,6.798982247701267,4.992195446024543
2024-10-07,28.963411563645362,17.247367542590304,16.107943634134383,13.988170897549221,5.677268338756292,6.226858691007628,6.796783886292262,4.992195446024543
2024-10-08,28.96564025674583,17.23550351943934,16.109183117361738,14.003537715999412,5.677705196436137,6.227337838879132,6.787963134170987,4.993129220967429
2024-10-09,28.96866546033338,17.23730361453885,16.110865578309507,14.000053050586406,5.678298182262691,6.227988228948334,6.783175176100833,4.993650708919999
2024-10-10,28.963180330982723,17.2343668109708,15.5871033106321,14.545615397329875,5.6828267068134375,6.226927136189192,6.7671803908117845,4.992799916270089
2024-10-14,28.963339512452063,17.234461530949783,15.587188977260535,14.545695339946846,5.682308340181823,6.226961359344236,6.767217583195549,4.9928273566691646
2024-10-15,28.97082301570622,17.215275663697525,15.591216371248867,14.548903892987534,5.683776526298157,6.228570272072552,6.768966086498618,4.992468171490527
2024-10-16,28.97671700526534,17.20503170609237,15.594938190541294,14.551863805020252,5.684932866229689,6.229837447952643,6.764844670976291,4.991834307922121
2024-10-17,28.95792832390443,17.2076132761345,15.664503363053258,14.515502947202371,5.681246720826731,6.225797983070594,6.760458304123346,4.986949081684769
2024-10-18,28.975920380049665,17.217204984281683,15.674235986908212,14.465139157834964,5.684776576582734,6.229666177839479,6.764658692494184,4.988398044009084
2024-10-21,28.98883110378634,17.237528320583237,15.681219914526597,14.416576037949048,5.687309527354351,6.232441913620737,6.767672803466543,4.98842037871315
2024-10-23,28.990744782157606,17.238666244530677,15.682255099811512,14.3625157938262,5.7377458410577775,6.232853344121249,6.768119566877647,4.98709932761733
2024-10-24,28.990425818216732,17.238476580106315,15.68208255943954,14.362357773579637,5.750885434327742,6.23278476859894,6.755392494121358,4.987594571609741
2024-10-28,28.98962843907029,17.22424998069224,15.68165122511958,14.360312443381995,5.770530794243673,6.23261333639474,6.755206687637018,4.98580709346046
2024-10-29,28.982294608486686,17.219892569504523,15.677134103294588,14.360529268208722,5.793269158917603,6.231036602481151,6.753497747437646,4.982345941669077
2024-10-31,8.206010588601682,4.875618810339458,4.438492681407661,4.05107365306758,1.6616318903768297,1.764247897851137,1.9121768919339768,1.4100723294923698
2024-11-05,29.006382617843617,17.2342045119833,15.687962150586895,14.21834818027331,5.8734911272511665,6.236215394223196,6.759110771496984,4.98428524634153
2024-11-06,29.007819591453327,17.235058292938835,15.688739330833654,14.214098564887404,5.873782099478139,6.236524335778026,6.7594456172422035,4.984532167388412
2024-11-08,29.00957608589246,17.23610191788121,15.68968932238006,14.214408786543094,5.874137771353506,6.23690197258319,6.759854918210201,4.979329225156281
2024-11-12,29.011332793064536,17.17053394474712,15.690639428982056,14.28133077024263,5.874493486305085,6.237279655124788,6.754759167553499,4.979630753980284
2024-11-14,29.048913336839867,17.192776218384083,15.710964684844303,14.30644512229407,5.882103155988125,6.245359268798188,6.627356971647008,4.986081241204355
2024-11-15,29.03690897263491,17.185671362342603,15.704472182357165,14.294472082819839,5.927058005249317,6.242778395414591,6.62461823901762,4.984020760163951
2024-11-18,28.45583063131515,18.83368696739941,15.391951201369144,14.01001028199297,5.814509107611451,6.118546316451912,6.492787498914505,4.8826779949454595
2024-11-20,28.455676961961696,18.827104928482154,15.391868080576781,14.00993462406368,5.823118150054713,6.118513274610025,6.492752436066754,4.881031544184197
2024-11-21,28.4501459703922,18.822365617948112,15.38887632983733,14.00667156003994,5.844123127996606,6.117324005931407,6.491490425711678,4.879002962142724
2024-11-25,28.44768844202617,18.820739738858773,15.387547036126806,14.00546166140855,5.853336080474593,6.116795590460905,6.490929689683271,4.877501760960936
2024-11-26,28.440932427654825,18.815190523684045,15.383892662270467,14.010231735144597,5.86975765568,6.115342918515347,6.489388164987645,4.875263912063074
2024-11-27,28.434179621480375,18.805326986225968,15.380240023749526,14.006905248588392,5.887790291878853,6.11389093639331,6.487847372308629,4.8838195193749465
2024-11-28,28.428963739885344,18.797021706592588,15.377418718125977,14.004335863423703,5.910988684155084,6.1127694223692135,6.486657260824806,4.881844604623282
2024-11-29,28.430957821584435,18.797261061676323,15.378497330400615,13.998843461678382,5.91140329632549,6.113198187967123,6.487112251891326,4.882726588476308
2024-12-03,28.41148915156868,18.784389259216965,15.367966595145663,13.988718283089824,5.965587762567245,6.1090120525928135,6.4826700713436365,4.890166824475173
2024-12-05,28.415319458917594,18.786921684879015,15.370038434290498,13.990064916518358,5.9723238951570865,6.109835641727295,6.483544035347507,4.871951933162647
2024-12-06,28.41547269269326,18.78702299610823,15.370121319475896,13.989601095334963,5.972356101789192,6.109868589911652,6.483578998809161,4.871978205877641
2024-12-09,28.41394042930275,18.786009932983614,15.3692925078471,13.988846726268573,5.9779656424809815,6.109539124058228,6.483229381160818,4.871176255897932
2024-12-10,28.409344630471985,18.782432250677505,15.36680660918362,13.982270920234896,5.998564673839624,6.108550939655126,6.482180754410731,4.86984922152651
2024-12-11,28.40781302788624,18.777645818446395,15.365978154988586,13.980977989735043,6.0084845462545715,6.108221615887331,6.481831287538692,4.86904755926314
2024-12-12,28.407966180713323,18.77828617510581,15.366060996388347,13.980514242089596,6.008516939328754,6.108254546666198,6.481866232530247,4.868534687177725
2024-12-16,28.407047288520438,18.77660055776803,15.36556396138784,13.980062024380382,6.013174528991649,6.108056967318933,6.481656568232615,4.867838103400116
2024-12-18,28.397861635036755,18.769990058377132,15.360595379306883,13.975541455799915,6.044104876111385,6.106081876624341,6.4795606710198115,4.866264047723778
2024-12-19,28.39235309384011,18.76634910594114,15.357615772125916,13.972830517672104,6.062869015085285,6.1048974352040775,6.478303783182579,4.864781276948788
2024-12-20,28.384247185062055,18.75452731988101,15.353231231257258,13.968841327724618,6.102077166082458,6.103154510214888,6.476454252101818,4.857467007675891
2024-12-23,28.383482715598017,18.754022206486418,15.352817724554962,13.968465106626576,6.10568342249072,6.102990134699591,6.476279822550149,4.856258866993564
2024-12-27,28.371104044798575,18.745843158503277,15.346122017817338,13.962373146987197,6.12078854461257,6.100328484382515,6.4734553722622215,4.879985230636311
2024-12-30,28.370951289174318,18.74574222718353,15.346039391267274,13.96229797081419,6.120755589078885,6.100295639009831,6.473420517900724,4.880497375571245
2025-01-02,28.364689724554577,18.74160497866112,15.342652468624951,13.959216444569499,6.142013355799968,6.098949283191379,6.471991812163279,4.878881932435231
2025-01-03,28.36133099990657,18.73938574442319,15.34083571175179,13.962945875029344,6.149359624123367,6.098227093331969,6.47122544952606,4.876689501907711
2025-01-06,28.361941617949977,18.739789202464628,15.341165999180351,13.962708247803924,6.149492019529699,6.098358387857461,6.471364774687578,4.875179750526385
2025-01-07,28.361941617949977,18.739789202464628,15.341165999180351,13.962169999049479,6.151106765793033,6.098358387857461,6.471364774687578,4.874103253017496
2025-01-08,28.353853062119942,18.734444792929878,15.336790844638617,13.957650025792114,6.180023957991528,6.096619194083066,6.468981107790523,4.871637014654327
2025-01-10,28.354158206877507,18.734646413415167,15.336955899501312,13.957800238312576,6.180628568580173,6.096684806025888,6.46905072710002,4.870075140187361
2025-01-13,28.34877719645736,18.734646413415167,15.336955899501312,13.95726213727056,6.1876238821263625,6.096684806025888,6.46905072710002,4.868998938103332
2025-01-15,28.350150168538583,18.735553759305223,15.337698690349576,13.954171217843008,6.187923557656648,6.096980077245831,6.469364032537457,4.868158496523673
2025-01-16,28.350607855452807,18.73585622746625,15.337946303287891,13.95385835922123,6.188023455950721,6.097078507341654,6.4694684744273045,4.867160816852137
2025-01-17,28.351065557145134,18.736158705393578,15.338193924221299,13.953545490497666,6.188123357470378,6.097176940615652,6.469572919689441,4.866163104966854
2025-01-21,28.351218127660054,18.73625953353972,15.338276466309189,13.953620581136365,6.202148490429211,6.0972097524132725,6.469607735526246,4.85165931298594
2025-01-22,28.355185537508742,18.738343223619143,15.340422872465012,13.9501909946427,6.203016406047269,6.0980629831249935,6.462977961285518,4.851800021306621
2025-01-23,28.363276389608544,18.743690011543247,15.34480009977835,13.953633157745237,6.204786371129937,6.099803000859192,6.4438254295925566,4.846185539742939
2025-01-24,28.362360212327335,18.74308456163969,15.344304439226198,13.952644075149223,6.208892817963503,6.09960596787709,6.443617284158949,4.845490641658009
2025-01-28,28.361749460354634,18.74268095010014,15.343974016647262,13.952343620432849,6.210912505440302,6.099474619627167,6.443478528006845,4.845386299390795
2025-02-03,28.38421188812289,18.757525101996116,15.356126401975562,13.943459213476093,6.215831531106311,6.104305386793317,6.448581745324732,4.789958731204986
2025-02-04,28.380448500608928,18.76429860738675,15.361671632724153,13.943104635822595,6.2180761219120955,6.106509704538792,6.450910384256381,4.774980412750309
2025-02-06,28.38075442709142,18.764500876771926,15.361837223559254,13.942176987223515,6.218143149540492,6.106575529539202,6.450979921717097,4.775031884557092
2025-02-07,28.380907392805977,18.764602013099797,15.36192002031555,13.942252132338872,6.218176663896586,6.10660844257158,6.4504757140950275,4.775057620876615
2025-02-12,28.36061094243034,18.761871714852898,15.35968482112128,13.93968460001123,6.2544558990223,6.105719915209604,6.44360926974062,4.774362837611721
2025-02-14,28.360916615534304,18.766924070623226,15.359850369125331,13.939834843130766,6.254523310085909,6.1057857231839865,6.438289676511835,4.773875391804646
2025-02-17,28.362750792538993,18.78107231790861,15.360843732094672,13.935346978336725,6.254927806985151,6.106180600822141,6.438706058077856,4.760171713235856
2025-02-18,28.378197855667402,18.791300959405195,15.369209631600365,13.942936516674004,6.232451228757175,6.109506179427132,6.414172639389738,4.762224989078987
2025-02-19,28.378503907997484,18.791503619259537,15.369375384987633,13.943086888034115,6.232518444308718,6.109572069044625,6.414241814764855,4.76119787160304
2025-02-20,28.38248318910083,18.794138595208167,15.371530504413172,13.945042010910072,6.233392378429844,6.1104287634201535,6.415141230439782,4.747843328077979
2025-02-21,28.38493253219976,18.795760486195,15.372857032184193,13.946245436001034,6.233930305872741,6.110956079385548,6.407604432753779,4.747713695407948
2025-02-24,28.38508563017998,18.79586186367631,15.372939947771863,13.946320656965733,6.233963929420644,6.110989039655295,6.4076389930366195,4.747199939293553
2025-02-25,28.38906675742695,18.798498062092996,15.37509606704131,13.948276686899403,6.234838268993876,6.111846131484739,6.395051711275515,4.747326314785208
2025-02-26,28.403316089177324,18.807933597173605,15.382813293057406,13.955277749088445,6.23796772300742,6.114913852022329,6.34860826490191,4.74916943157156
2025-02-27,28.404849127177258,18.808948734871407,15.383643563623354,13.956030969980745,6.238304410510094,6.115243897826559,6.3489509241071325,4.744028371903453
2025-02-28,8.194799127997507,5.426381812519464,4.438181251946434,4.026315010900031,1.7997508564310185,1.764247897851137,1.8277795079414512,1.3683407816879478
2025-03-05,28.405002440079148,18.809050254668225,15.383726595609398,13.970679330647698,6.23833808125933,6.115276904366517,6.335491641964182,4.742434751405506
2025-03-06,28.405462388714902,18.809354820634123,15.383975696945523,13.97036580044076,6.238439095687895,6.115375926124229,6.335594229553945,4.741432041898626
2025-03-07,26.919704351189612,17.82040948943543,14.579311255013709,18.481430510234947,5.9177619784314635,5.795508964960539,5.992955254499354,4.492918196234946
2025-03-10,26.92755550449222,17.802581762977766,14.58356332280079,18.486820634223474,5.967584696997601,5.797199229785031,5.94200129351223,4.492693555210892
2025-03-11,26.933343495880685,17.80640837062952,14.58669801279935,18.490794316818356,5.968867410121353,5.798445319100997,5.9176896050101355,4.4977534696396
2025-03-12,26.927279947905152,17.802399584589132,14.583414085454095,18.486631453842843,6.154280563463681,5.797139905557326,5.908682403298852,4.340172055888921
2025-03-13,26.929208962456446,17.80367491161485,14.584458811027298,18.48795579782218,6.1547214433736706,5.797555200650456,5.909105689065443,4.333319183989653
2025-03-18,26.92245862039161,17.798700495019588,14.580802926224216,18.48332142382743,6.187453911749417,5.7961019280794455,5.899439314617137,4.3317213800911585
2025-03-19,26.922596348646337,17.79776840083965,14.580877517797289,18.48443912733924,6.187485565144839,5.796131579420507,5.899469494605233,4.331231966206905
2025-03-21,26.922045444082237,17.795869523276423,14.580579156083987,18.487641832446897,6.1873589535062745,5.796012975876485,5.899348776505527,4.331143338222166
