date,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,LONG BRIDGE HK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL
2024-12-02,3.7511566659548725,93.55826037440387,1.0819275393266425,0.4057228272474909,0.035589721688376395,0.562317602676347,0.1708306641042067,0.41284077158516624,0.021353833013025837
2024-12-09,45.86597040905135,21.23585726718886,13.228894691035684,4.960835509138381,0.4351610095735422,6.875543951261967,2.088772845953003,5.047867711053089,0.26109660574412535
2024-12-18,46.6784765279008,21.612046058458816,11.691762621789193,5.048715677590788,0.44286979627989376,6.997342781222321,2.1257750221434897,5.137289636846766,0.2657218777679362
2024-12-19,46.6784765279008,21.612046058458816,11.691762621789193,5.048715677590788,0.44286979627989376,6.8201948627103635,2.3029229406554474,5.137289636846766,0.2657218777679362
2024-12-27,46.6784765279008,23.383525243578386,11.691762621789193,5.048715677590788,0.44286979627989376,4.694419840566874,2.657218777679362,5.137289636846766,0.2657218777679362
2025-01-02,46.6784765279008,23.383525243578386,11.514614703277235,5.048715677590788,0.44286979627989376,4.694419840566874,2.83436669619132,5.137289636846766,0.2657218777679362
2025-01-06,46.51368049426302,23.300970873786408,11.827007943512797,5.030891438658429,0.44130626654898497,4.677846425419241,2.824360105913504,5.119152691968226,0.264783759929391
2025-01-07,46.51368049426302,23.300970873786408,11.827007943512797,5.030891438658429,0.44130626654898497,4.501323918799647,3.000882612533098,5.119152691968226,0.264783759929391
2025-01-09,46.51368049426302,23.300970873786408,11.562224183583407,5.030891438658429,0.44130626654898497,4.41306266548985,3.000882612533098,5.472197705207414,0.264783759929391
2025-01-10,46.51368049426302,23.300970873786408,11.297440423654017,5.030891438658429,0.44130626654898497,4.236540158870256,3.1774051191526915,5.736981465136805,0.264783759929391
2025-01-14,46.51368049426302,23.300970873786408,10.944395410414828,5.030891438658429,0.44130626654898497,4.236540158870256,3.5304501323918798,5.736981465136805,0.264783759929391
2025-01-16,46.51368049426302,23.300970873786408,10.944395410414828,5.030891438658429,0.44130626654898497,4.060017652250663,3.7069726390114734,5.736981465136805,0.264783759929391
2025-01-20,46.71985815602837,23.404255319148938,7.446808510638298,5.053191489361701,3.546099290780142,4.078014184397164,3.723404255319149,5.76241134751773,0.26595744680851063
2025-01-21,46.71985815602837,23.404255319148938,7.358156028368794,5.141843971631205,3.546099290780142,4.078014184397164,3.723404255319149,5.76241134751773,0.26595744680851063
2025-01-22,48.535936113575865,23.425022182786158,7.364685004436557,5.146406388642413,1.6858917480035491,4.081632653061225,3.7267080745341614,5.767524401064774,0.26619343389529726
2025-01-23,52.03900709219859,23.404255319148938,3.900709219858156,5.141843971631205,1.6843971631205674,4.078014184397164,3.723404255319149,5.76241134751773,0.26595744680851063
2025-01-24,51.22164048865619,23.036649214659686,5.4101221640488655,5.06108202443281,1.6579406631762654,4.013961605584642,3.664921465968586,5.671902268760907,0.2617801047120419
2025-02-06,52.74629468177855,23.016564952048824,3.9232781168265043,5.056669572798604,1.6564952048823016,4.0104620749782045,3.661726242371403,5.6669572798605055,0.26155187445510025
2025-02-11,52.74629468177855,23.016564952048824,3.9232781168265043,5.056669572798604,1.6564952048823016,3.836094158674804,3.836094158674804,5.6669572798605055,0.26155187445510025
2025-02-12,52.74629468177855,23.016564952048824,3.9232781168265043,5.056669572798604,1.6564952048823016,3.661726242371403,4.0104620749782045,5.6669572798605055,0.26155187445510025
2025-02-17,52.74629468177855,23.016564952048824,3.5745422842197034,5.056669572798604,1.6564952048823016,3.661726242371403,4.3591979075850045,5.6669572798605055,0.26155187445510025
2025-02-26,52.74629468177855,23.016564952048824,3.225806451612903,5.056669572798604,1.6564952048823016,3.661726242371403,4.707933740191804,5.6669572798605055,0.26155187445510025
2025-02-28,50.71248952221291,22.129086336965635,6.957250628667226,4.861693210393965,1.5926236378876781,3.520536462699078,4.526404023470243,5.448449287510478,0.2514668901927913
2025-03-03,51.75363558597091,22.583404619332764,5.0470487596236095,4.961505560307955,1.6253207869974338,3.592814371257485,4.619332763045338,5.560307955517536,0.2566295979469632
2025-03-04,46.909090909090914,19.2,4.290909090909091,4.218181818181818,1.3818181818181818,15.127272727272729,3.9272727272727272,4.7272727272727275,0.2181818181818182
2025-03-05,47.04595185995623,20.13129102844639,10.13858497447119,4.230488694383661,1.3858497447118892,8.169219547775347,3.938730853391685,4.741064916119621,0.2188183807439825
2025-03-06,40.59156702328509,22.215229704216487,15.040906230333542,3.650094398993078,3.775959723096287,7.048458149779736,3.3983637507866584,4.090623033354311,0.18879798615481436
2025-03-12,40.64272211720227,22.243226212980467,15.059861373660995,3.6546943919344677,3.780718336483932,7.0573408947700065,3.276622558286074,4.095778197857593,0.1890359168241966
2025-03-13,40.64272211720227,22.243226212980467,15.18588531821046,3.6546943919344677,3.780718336483932,7.0573408947700065,3.276622558286074,4.095778197857593,0.0630119722747322
2025-03-17,40.54054054054054,22.187303582652422,18.290383406662478,4.274041483343809,3.7712130735386546,3.519798868636078,3.268384663733501,4.085480829666876,0.06285355122564425
2025-03-24,42.68696227663799,25.347452018530774,8.669755129053607,11.118464592984779,3.9708802117802784,0.3970880211780278,3.441429516876241,4.301786896095301,0.06618133686300463
2025-03-25,42.68696227663799,23.362011912640636,10.655195234943745,11.118464592984779,3.9708802117802784,0.3970880211780278,3.441429516876241,4.301786896095301,0.06618133686300463
2025-03-31,42.62490087232355,23.32804652392281,9.185831350779806,10.441448585778483,3.9651070578905627,0.013217023526301877,3.436426116838488,4.29553264604811,2.709489822891885
2025-04-01,43.94660322495374,23.32804652392281,7.864128998149616,10.441448585778483,3.9651070578905627,0.013217023526301877,3.436426116838488,4.29553264604811,2.709489822891885
2025-04-02,43.94660322495374,23.32804652392281,6.41025641025641,10.441448585778483,3.9651070578905627,0.013217023526301877,4.890298704731695,4.29553264604811,2.709489822891885
2025-04-03,46.1335676625659,22.15666582977655,6.716043183530003,9.917147878483554,3.766005523474768,0.012553351744915892,4.64474014561888,4.079839317097665,2.573437107707758
2025-04-07,40.74279379157428,20.066518847006652,5.432372505543237,8.758314855875831,3.325942350332594,11.696230598669622,4.1019955654102,3.603104212860311,2.272727272727273
2025-04-09,38.71473354231975,18.91327063740857,10.553814002089865,8.254963427377222,3.1347962382445136,11.024033437826542,3.8662486938349003,3.3960292580982236,2.1421107628004177
2025-04-10,37.17223650385604,18.611825192802055,16.452442159383033,8.123393316195372,3.0848329048843186,10.796915167095115,0.2056555269922879,3.444730077120823,2.107969151670951
2025-04-11,37.17223650385604,18.611825192802055,20.565552699228792,8.123393316195372,4.113110539845758,5.604113110539846,0.2056555269922879,3.496143958868895,2.107969151670951
2025-04-16,37.461139896373055,18.756476683937823,17.979274611398964,9.119170984455959,4.145077720207254,5.647668393782383,1.2435233160621761,3.5233160621761654,2.1243523316062176
2025-04-17,37.461139896373055,19.48186528497409,16.21761658031088,9.119170984455959,4.145077720207254,5.647668393782383,2.2797927461139897,3.5233160621761654,2.1243523316062176
2025-04-23,37.461139896373055,19.48186528497409,12.020725388601036,10.82901554404145,5.181347150259067,5.647668393782383,3.316062176165803,3.5233160621761654,2.5388601036269427
2025-04-24,37.461139896373055,19.48186528497409,12.020725388601036,10.82901554404145,5.181347150259067,5.025906735751295,3.83419689119171,3.5233160621761654,2.6424870466321244
2025-04-28,39.53367875647668,19.48186528497409,12.020725388601036,8.756476683937823,5.181347150259067,5.025906735751295,3.83419689119171,3.5233160621761654,2.6424870466321244
2025-04-29,39.53367875647668,19.48186528497409,12.020725388601036,8.549222797927461,5.181347150259067,5.025906735751295,3.83419689119171,3.5233160621761654,2.849740932642487
2025-04-30,39.67758710348414,19.55278211128445,12.064482579303172,8.216328653146125,5.200208008320333,5.044201768070723,3.848153926157046,3.5361414456578264,2.860114404576183
