date,CHINA RENAISSANCE BROKING SERVICES (HONG,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,FORTHRIGHT SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2025-03-21,47.57918248957579,19.604911014715515,10.859350427037617,8.38870725912473,7.2396732663932015,1.829481297940175,1.2959523632117618,1.2844581601665355,0.8582021104810693,1.0600816113535991
2025-03-24,47.58043202736131,19.55240652894121,10.87088272495767,8.469293946876867,7.239863396715493,1.830290569779906,1.3003634444462338,1.284491892965652,0.8664839453985287,1.0054915225571341
2025-03-25,47.59678166478046,19.536508981364882,10.877549914153946,8.459658675074417,7.224703703384584,1.8309194961244668,1.3067118014263788,1.2849332714026056,0.8667626503342515,1.0154698419540071
2025-03-26,47.62329538310545,19.58047776140113,10.800837485225827,8.450675760991718,7.228728214124033,1.8319394071793333,1.3266017712569858,1.2850776081845878,0.8555310937599793,1.0168355147709542
2025-03-27,47.61863325245993,19.599949474992645,10.806103370607271,8.429526480613838,7.228020550467745,1.8317600676190986,1.326471902235482,1.2849518042130061,0.8554473406786703,1.0191357561123155
2025-03-28,47.618343033264274,19.60571517237792,10.798133503937995,8.425170754647752,7.227957452367454,1.8317489036713503,1.3305205733403018,1.2846011484655762,0.85391846298562,1.0238909949417592
2025-03-31,47.622107088030155,19.605912573284748,10.788511038380456,8.410941740138632,7.226128835253623,1.8318936966807575,1.3432731572431487,1.2847026914586148,0.861604884475899,1.024924295053969
2025-04-01,47.62647958056572,19.63506716115727,10.783043971523721,8.383616647068047,7.226792312708216,1.8320618946460403,1.3399295638339828,1.2848206482915294,0.857455103806586,1.0307331163988873
2025-04-02,47.637432478673055,19.690645942524206,10.788572351410973,8.351953462059742,7.213078171501993,1.8353221849268155,1.354642111411802,1.285116124878732,0.8595576405772483,0.9836795320354274
2025-04-03,47.61989393314931,19.691224569242817,10.783628984256476,8.393980470142992,7.21042255189164,1.8346464792891222,1.3541433764652864,1.2846429871278766,0.8573365374746043,0.9700801109598762
2025-04-07,47.617953056790704,19.690402954985068,10.789150755284552,8.382420466388599,7.209176389579267,1.8345717033565454,1.3587543676186107,1.2843430346830897,0.8573015944270769,0.9759256768864897
2025-04-08,47.62141772264831,19.667664940567647,10.834620103077576,8.35632643204192,7.209700926769445,1.8347051861615782,1.360757933140467,1.284436483039772,0.8573639713957033,0.9730063011575852
2025-04-09,47.62164448537374,19.69097703406728,10.854899737574481,8.33964285086411,7.193754723328855,1.8464850433530566,1.3630691144020177,1.2844425992440236,0.8497111113646495,0.9553733004277812
2025-04-10,47.59723073630961,19.654458392146548,10.953391522332508,8.341668808020222,7.189686020348855,1.845538422903758,1.3623703223364414,1.283784115908471,0.8534256414630511,0.9184460182305301
2025-04-11,47.56440634150404,19.64927478255964,11.035498938389129,8.314399756267685,7.184708785553013,1.8442656874759793,1.3633332160299465,1.2828987821187983,0.8528370950337897,0.9083766150679773
2025-04-14,47.57727716134209,19.64313614748186,10.996639522670801,8.300360468510986,7.182885135024894,1.841168189608514,1.3664613903239986,1.2832459316023126,0.8609650616062137,0.9478609918283257
2025-04-15,47.564659708158196,19.64020972404903,11.000077349116232,8.307462116825429,7.1703456402084464,1.8406799133804046,1.3689526552600113,1.2829056158795251,0.8887785951310099,0.9359286819917199
2025-04-16,47.55145204502884,19.621423717034386,10.9947976404104,8.306657821390091,7.168354592436465,1.8401687969260019,1.4066106195408277,1.282549381118144,0.9037470377692887,0.9242383483455546
2025-04-17,47.55251019699374,19.61145669846333,10.998028361916507,8.299938600207598,7.168514108248725,1.840209745796004,1.41873830309762,1.2825779214063866,0.904984394696503,0.9230416691735912
2025-04-22,47.55677041338347,19.620746068168437,11.005880315863019,8.28955480300777,7.154567093481888,1.849428688215315,1.4198164661436181,1.2826928272117637,0.90506547200104,0.9154778525236766
2025-04-23,47.553830691992665,19.61681335224829,11.00778670712986,8.286893124514707,7.154105813975423,1.8493143657954316,1.4197287001998784,1.280064857887466,0.9050095253859737,0.9264528608703039
2025-04-24,47.5804189883673,19.601062496934404,11.013941380499785,8.290898481089513,7.153348159388289,1.8503483543875623,1.4195709672651016,1.2807805677119957,0.9080656389792958,0.9015649653767529
2025-04-25,47.58106189172116,19.602374044050368,11.014052138340968,8.289716406675348,7.153444814937372,1.850373356167457,1.417687059491294,1.280797873531071,0.9097716578379643,0.9007207572469977
2025-04-28,47.58524571538856,19.598387920632433,11.012831864084847,8.28993144588958,7.153693169229655,1.8505360603092575,1.4178117173370137,1.2809104946505536,0.9098516544593651,0.9007999580187347
2025-04-29,47.602405275038954,19.53807470302275,11.007569043783791,8.268835977215915,7.156272839100277,1.8512033760588076,1.4183229897781016,1.2813723995899806,0.9116267494504964,0.9643166469609243
2025-04-30,47.598490283995794,19.535249399259378,10.993756073101132,8.271735036425767,7.15566524392043,1.8510511265118685,1.4182063418530815,1.2812670149683765,0.9303992554125426,0.9641802245516347
2025-05-02,47.62672526226788,19.54323723615975,10.980085363902885,8.268545862060869,7.1599099174695064,1.8574829155480068,1.4281912020335992,1.2820270505517013,0.9271413289163885,0.926653861089408
