date,QUAM SECURITIES LTD,THEIA SECURITIES LTD,ROOFER SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,TIGER BROKERS (HK) GLOBAL LTD,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-12-27,54.20546,20.7748,16.255,1.0732,2.6519063,2.7878811999999997,1.1348,0.0,0.05,0.1084,99.0414475
2024-12-30,53.37986,20.82,16.255,1.0772,2.6439063,2.7886812,1.1348,0.7752,0.05,0.1084,99.03304750000001
2025-01-02,53.371860000000005,20.822,16.255,1.0788,2.6515063,2.7822812,1.1348,0.7752,0.05,0.1084,99.0298475
2025-01-03,53.36786,20.8264,16.255,1.0832,2.6495063,2.7862812,1.1348,0.7752,0.05,0.1084,99.0366475
2025-01-06,53.33346,20.8624,16.255,1.0844,2.6503063,2.7862812,1.1348,0.7752,0.05,0.1084,99.0402475
2025-01-07,53.330259999999996,20.857200000000002,16.255,1.0868,2.6507063,2.7914812,1.1348,0.7752,0.05,0.1084,99.0398475
2025-01-08,53.30586,20.8736,16.255,1.0912,2.6491062999999997,2.7878811999999997,1.1348,0.7752,0.05,0.1084,99.0310475
2025-01-09,53.30026,20.8684,16.255,1.094,2.6495063,2.7814812,1.1348,0.7752,0.05,0.1084,99.0170475
2025-01-10,53.29586,20.8692,16.255,1.0984,2.6495063,2.7806812,1.1348,0.7752,0.05,0.1084,99.0170475
2025-01-13,53.293060000000004,20.868000000000002,16.255,1.0984,2.6395063,2.7962812,1.1348,0.7752,0.05,0.1084,99.0186475
2025-01-14,53.27986,20.8816,16.255,1.1008,2.6371063,2.7938812,1.1348,0.7752,0.05,0.1084,99.0166475
2025-01-15,53.28226,20.8748,16.255,1.102,2.6339063,2.7982812,1.1348,0.7752,0.05,0.1084,99.0146475
2025-01-16,53.27986,20.9516,16.255,1.1028,2.6343063,2.7966812,1.1348,0.7752,0.05,0.1084,99.08864750000001
2025-01-17,53.27266,20.955199999999998,16.255,1.1056,2.6343063,2.7978812,1.1348,0.7752,0.05,0.1084,99.0890475
2025-01-20,53.271860000000004,20.9316,16.255,1.1320000000000001,2.6331062999999997,2.7982812,1.1348,0.7747999999999999,0.05,0.1084,99.08984749999999
2025-01-21,53.25986,20.921200000000002,16.255,1.1616,2.6199063000000002,2.8014812,1.1348,0.492,0.05,0.1084,98.8042475
2025-01-22,53.250260000000004,20.9292,16.255,1.1616,2.6199063000000002,2.8002811999999997,1.1348,0.492,0.05,0.1084,98.8014475
2025-01-23,53.24426,20.924799999999998,16.255,1.162,2.6199063000000002,2.8082811999999997,1.1348,0.492,0.05,0.1084,98.7994475
2025-01-24,53.24386,20.9348,16.255,1.1627999999999998,2.6203062999999998,2.8002811999999997,1.1348,0.492,0.05,0.1084,98.8022475
2025-01-27,53.21746,20.9536,16.255,1.1632,2.6203062999999998,2.8014812,1.1348,0.492,0.05,0.1084,98.7962475
2025-02-03,53.21186,20.9672,16.255,1.1632,2.6203062999999998,2.8022812,1.1348,0.492,0.05,0.1084,98.8050475
2025-02-04,53.18146,20.9608,16.255,1.1632,2.6207062999999997,2.8042812,1.1348,0.492,0.05,0.1084,98.7706475
2025-02-05,53.18066,20.958,16.255,1.1632,2.6199063000000002,2.8062812,1.1348,0.492,0.05,0.1084,98.7682475
2025-02-06,53.18066,20.9632,16.255,1.1632,2.6191063,2.8058812,1.1348,0.492,0.05,0.1084,98.77224749999999
2025-02-07,53.177859999999995,20.97,16.255,1.1632,2.6175062999999996,2.8078812,1.1344,0.492,0.05,0.1084,98.7762475
2025-02-10,53.177859999999995,20.9644,16.255,1.1632,2.6167063,2.8122812,1.1344,0.492,0.05,0.1084,98.7742475
2025-02-11,53.18386,20.9632,16.255,1.1632,2.6055063,2.8018812,1.1344,0.492,0.05,0.1084,98.7574475
2025-02-12,53.183060000000005,21.2668,16.255,1.1632,2.6051063,2.8042812,1.1344,0.492,0.05,0.1084,99.0622475
2025-02-13,53.18226000000001,21.2668,16.255,1.1632,2.6051063,2.8014812,1.1344,0.492,0.05,0.1084,99.05864749999999
2025-02-14,53.17866,21.2708,16.255,1.164,2.6043063,2.8030812,1.1344,0.492,0.05,0.1084,99.0606475
2025-02-17,53.17026,21.2712,16.255,1.1643999999999999,2.6035063000000003,2.8114812,1.1344,0.492,0.05,0.1084,99.0606475
2025-02-18,53.15426,21.294,16.255,1.1643999999999999,2.6039063000000002,2.8098812,1.1344,0.492,0.05,0.1084,99.0662475
2025-02-19,53.15426,21.290799999999997,16.255,1.1643999999999999,2.6039063000000002,2.8090812,1.1344,0.492,0.05,0.1084,99.0622475
2025-02-20,53.23706,21.293599999999998,16.255,1.1643999999999999,2.6039063000000002,2.7282812,1.1344,0.492,0.05,0.1084,99.0670475
2025-02-21,53.21546,21.3144,16.255,1.164,2.6027063,2.7306812,1.134,0.492,0.05,0.1084,99.0666475
2025-02-24,53.213860000000004,21.3156,16.255,1.164,2.6027063,2.7270811999999998,1.134,0.492,0.05,0.1084,99.0626475
2025-02-25,53.127460000000006,21.3992,16.255,1.164,2.6027063,2.7266812000000002,1.1336000000000002,0.492,0.05,0.1084,99.05904749999999
2025-02-26,53.125460000000004,21.404,16.255,1.164,2.6031063,2.7262812000000003,1.1336000000000002,0.492,0.05,0.1084,99.0618475
2025-02-27,46.11986,28.4024,16.255,1.1752,2.6019063,2.7262812000000003,1.1336000000000002,0.492,0.05,0.1084,99.0646475
2025-02-28,46.11986,28.410800000000002,16.255,1.1752,2.6019063,2.7262812000000003,1.1336000000000002,0.492,0.05,0.1084,99.0730475
2025-03-03,46.11866,28.403200000000002,16.255,1.1752,2.6019063,2.7346812000000003,1.1336000000000002,0.492,0.05,0.1084,99.0726475
2025-03-04,46.11786,28.396,16.255,1.1756,2.6019063,2.7350811999999998,1.1336000000000002,0.492,0.05,0.1084,99.0654475
2025-03-05,46.11186,28.400399999999998,16.255,1.1756,2.6015063,2.7358812,1.1336000000000002,0.492,0.05,0.1084,99.06424750000001
2025-03-06,46.11186,28.3972,16.255,1.1776,2.6019063,2.7350811999999998,1.1336000000000002,0.492,0.05,0.1084,99.0626475
2025-03-07,46.10626,28.411199999999997,16.255,1.1776,2.6019063,2.7350811999999998,1.1336000000000002,0.492,0.05,0.1084,99.07104749999999
2025-03-10,46.103860000000005,28.409200000000002,16.255,1.1776,2.6015063,2.7350811999999998,1.1336000000000002,0.492,0.05,0.1084,99.0662475
2025-03-11,46.103860000000005,28.4084,16.255,1.1784,2.6015063,2.7346812000000003,1.1336000000000002,0.492,0.0504,0.1084,99.0662475
2025-03-12,46.10226,28.403200000000002,16.255,1.1784,2.6015063,2.7358812,1.1336000000000002,0.492,0.0504,0.1084,99.0606475
2025-03-13,46.10066,28.4132,16.255,1.1784,2.6015063,2.7302812,1.1336000000000002,0.492,0.051199999999999996,0.1084,99.06424750000001
2025-03-14,46.097860000000004,28.4132,16.255,1.1784,2.6011063,2.7302812,1.1336000000000002,0.492,0.05159999999999999,0.1084,99.0614475
2025-03-17,46.097860000000004,28.4204,16.255,1.1780000000000002,2.6011063,2.7306812,1.1336000000000002,0.492,0.05159999999999999,0.1084,99.0686475
2025-03-18,46.09426,28.411599999999996,16.255,1.1780000000000002,2.6011063,2.7306812,1.1336000000000002,0.492,0.05159999999999999,0.1084,99.05624750000001
2025-03-19,46.09466,28.4228,16.255,1.1784,2.5871063,2.7318812,1.1336000000000002,0.492,0.0524,0.1084,99.05624750000001
2025-03-20,46.091860000000004,28.4336,16.255,1.1780000000000002,2.5871063,2.7342812000000003,1.1336000000000002,0.492,0.0524,0.1084,99.0662475
2025-03-21,46.091860000000004,28.4324,16.255,1.1776,2.5867063,2.7342812000000003,1.1336000000000002,0.492,0.0524,0.1084,99.06424750000001
2025-03-24,46.09066,28.432800000000004,16.255,1.3324,2.5855063,2.5814812,1.1336000000000002,0.492,0.05280000000000001,0.1084,99.0646475
2025-03-25,46.09066,28.4352,16.255,1.4224,2.5855063,2.4962812000000003,1.1336000000000002,0.492,0.05280000000000001,0.1084,99.0718475
2025-03-26,46.089059999999996,28.4356,16.255,1.4924,2.5855063,2.4274812,1.1336000000000002,0.492,0.05280000000000001,0.1084,99.0718475
2025-03-27,46.089059999999996,28.3972,16.255,1.4992,2.5855063,2.4274812,1.1336000000000002,0.492,0.084,0.1084,99.0714475
2025-03-28,46.089059999999996,28.326400000000003,16.255,1.5704,2.5859063,2.4274812,1.1336000000000002,0.492,0.0844,0.1084,99.0726475
2025-03-31,46.08386,28.1132,16.255,1.6332,2.5855063,2.4286812,1.1336000000000002,0.492,0.0848,0.1084,98.9182475
2025-04-01,46.08146,28.0136,16.255,1.7340000000000002,2.5855063,2.4290811999999997,1.1336000000000002,0.492,0.0856,0.1084,98.9182475
2025-04-02,46.077059999999996,27.9504,16.255,1.8012000000000001,2.5855063,2.4282812000000003,1.1336000000000002,0.492,0.0868,0.1084,98.9182475
2025-04-03,46.07466,27.9208,16.255,1.8332000000000002,2.5827063,2.4286812,1.1324,0.492,0.08760000000000001,0.1084,98.9154475
2025-04-07,46.07466,27.889599999999998,16.255,1.8644,2.5827063,2.4286812,1.1324,0.492,0.08760000000000001,0.1084,98.9154475
2025-04-08,46.07466,27.793200000000002,16.255,1.9632,2.5827063,2.4290811999999997,1.1324,0.492,0.08760000000000001,0.1084,98.9182475
2025-04-09,46.07426,27.722400000000004,16.255,2.0312,2.5763062999999997,2.4394812,1.1324,0.492,0.0892,0.1084,98.9206475
2025-04-10,46.071459999999995,27.6404,16.255,2.114,2.5743063,2.4414812,1.1308,0.492,0.0892,0.1084,98.9170475
2025-04-11,46.06626,27.5752,16.255,2.172,2.5743063,2.4466812,1.1308,0.492,0.1,0.1084,98.9206475
2025-04-14,46.06586,27.526400000000002,16.255,2.22,2.5743063,2.4486812000000002,1.1308,0.492,0.1,0.1084,98.9214475
2025-04-15,46.055859999999996,27.456000000000003,16.255,2.2952,2.5743063,2.4506812,1.1308,0.492,0.1,0.1084,98.9182475
2025-04-16,46.05506,27.448,16.255,2.294,2.5743063,2.4598812000000003,1.1308,0.492,0.1,0.1084,98.9174475
2025-04-17,46.05426,27.3596,16.255,2.3816,2.5743063,2.4606812,1.1308,0.492,0.1,0.1084,98.9166475
2025-04-22,46.05186,27.3044,16.255,2.4356,2.5739063,2.4642812,1.1308,0.492,0.1,0.1084,98.9162475
2025-04-23,46.04626,27.282400000000003,16.255,2.4524,2.5739063,2.4650812,1.1308,0.492,0.1,0.1084,98.9062475
2025-04-24,46.043060000000004,27.3138,16.255,2.472,2.5735063,2.4654812,1.13,0.492,0.1328,0.1084,98.9860475
2025-04-25,45.993460000000006,27.283800000000003,16.255,2.6036,2.5735063,2.4666812,1.1288,0.492,0.1348,0.1084,99.0400475
2025-04-28,45.991460000000004,27.2542,16.255,2.6352,2.5735063,2.4670812,1.1276,0.492,0.1348,0.1084,99.0392475
2025-04-29,45.93506,27.278200000000002,16.255,2.6679999999999997,2.5735063,2.4674812,1.1268,0.492,0.1348,0.1084,99.0392475
2025-04-30,45.933859999999996,27.240599999999997,16.255,2.7068,2.5739063,2.4682812,1.1256,0.492,0.1356,0.1084,99.0400475
2025-05-02,45.92946,27.2218,16.255,2.7256,2.5747063,2.4686812,1.1248,0.492,0.1356,0.1084,99.0360475
