date,VALUABLE CAPITAL LTD,EVERBRIGHT SECURITIES INVESTMENT,DAH SING SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BANK OF CHINA (HONG KONG) LTD,PRUDENTIAL BROKERAGE LTD,ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING
2024-12-11,8.373516443978819,17.813469524537133,16.365758697135284,0.07003380068751701,8.8833587426582,13.147228609337311,9.37048482873234,11.173548857469235,9.954979577135157,4.847620918329004
2024-12-12,9.292183852116374,17.815148747385845,16.36730144858541,0.07004040256583918,8.884196150494635,13.148467959518232,9.371368156497672,11.174602154723699,9.02880177301953,4.847889355092765
2024-12-13,10.98747816946444,17.812697188323252,16.365049129125975,0.07003076424139448,8.88297358806221,13.146658586706225,9.37007855387584,11.173064407406978,7.351345164209371,4.840624448584313
2024-12-16,11.64837726202596,17.815131953590235,16.36728601963115,0.07004033654089481,8.884187775634764,13.116404805204485,8.711490741256679,11.174591620768172,7.371203386023242,4.841286099324418
2024-12-17,11.647279308644315,17.81345273390728,16.365743271089492,0.07945954014944935,8.88335036937705,13.115168478402309,8.710669613085484,11.173538325499436,7.370508590730951,4.840829769114235
2024-12-18,11.64729028715357,17.813469524537133,16.365758697135284,0.0794596150465368,8.8833587426582,13.115180840516643,8.710677823600955,11.173548857469235,7.373343282343228,4.837912329539214
2024-12-19,12.466745295448654,17.82070923397721,16.372410031260312,0.07949190884109293,8.883574424686268,13.003583482049052,8.714217997309515,11.17808998557632,6.631963749351017,4.84921389150056
2024-12-20,13.297236860183773,17.677206002101087,16.240569388879628,0.07885179145424114,8.858807018789708,12.81075872175877,8.644045793191918,11.088077179796741,6.494282183473265,4.810165060370868
2024-12-27,13.334605386150653,17.72688332517633,16.286209407577232,0.07907338450003516,8.93998244758464,12.409746009441587,8.668337700832444,11.119237420407082,6.541892117658307,4.89403280067169
2024-12-30,14.206337715457193,17.550114326106154,16.12380652587405,0.0782848802393166,8.860306890288774,12.285998459431562,8.58189873968679,11.008358568599132,6.459663427576349,4.845230466740678
2025-01-02,14.20604903637807,17.549413546619512,16.123162699135946,0.07828175430878608,8.859953096507223,12.285507877117778,8.581556062796974,11.00791900269528,6.46311992869693,4.845036995743506
2025-01-03,14.201828892776192,17.54420020087462,16.11837304497295,0.07825849940914834,8.857321099793893,12.281858262271971,8.579006768561833,11.0046489169149,6.458229284573703,4.87627502985079
2025-01-06,15.061309340620928,17.368451733848662,15.956907756092736,0.07747454738252793,8.768593167632707,12.1588251380993,8.493066841354157,10.894410196701811,6.3935341783009525,4.827427099966218
2025-01-07,15.061337024375826,17.36848365829493,15.956937086021048,0.07747468978624145,8.768609284928925,12.158847486882355,8.493082452213441,10.894430221400514,6.393637833616881,4.827160262479838
2025-01-09,15.908929398231052,17.21164705724742,15.812846684985649,0.07677509693447968,9.099260628494422,11.534032100861094,8.41639031198822,10.796054022309713,6.360493469522094,4.783571229425856
2025-01-10,15.917496916794827,17.220916135133482,15.821362459625693,0.07681644302708944,9.110539490262669,11.480011473077946,8.420922834474991,10.801868077481894,6.363918819180189,4.786147350941223
2025-01-13,15.910523330814803,17.213371510501176,15.814430990940004,0.07678278911322792,9.106548088172763,11.474981985874171,8.417233559099326,10.797135690462946,6.361221816925075,4.827770238096507
2025-01-14,16.49319544588062,17.13984160289017,15.74687690085515,0.07645479808682343,9.06764788555005,11.425964606289668,8.38127788327119,10.527453852341878,6.334139446241798,4.8071475785926525
2025-01-15,16.49321040418514,17.139857147662617,15.746891182295078,0.07645486742657968,9.067656109343847,11.376909626963823,8.381285484569997,10.527463400089074,6.33414519091311,4.856126586550732
2025-01-16,16.510955081705923,17.158297538004106,15.763832911596834,0.07653712351463846,9.03256086251582,11.389058999127395,8.39030272284494,10.538789663355502,6.278313912408972,4.861351184925866
2025-01-17,16.783146334961714,17.158110601003347,15.763661167072737,0.07653628965450257,9.03800066729113,11.388934917089182,8.390211311793056,10.261764188350488,6.278336301528069,4.8612982212557725
2025-01-20,16.798351868458152,17.173655852189988,15.777943046829876,0.07660563154623178,9.046189097466527,11.307290187193903,8.397812844699784,10.27106134848866,6.285387564837738,4.865702558289139
2025-01-22,17.070426842181217,17.173109654184373,15.777441238647677,0.07660319514925669,9.04590138875232,11.306930565491784,8.397545757210272,9.998125448027599,6.288368102869349,4.865547807486157
2025-01-23,17.352063717908393,17.17314086456304,15.777469912541072,0.0766033343677661,9.045917828757272,11.306951114687104,8.397561018894862,9.7164468967285,6.288470401248538,4.865374910303447
2025-01-24,17.600889074995138,17.15049638166235,15.756665759680025,0.07650232530315136,8.783065895391337,11.207371949196395,8.930988540995296,9.413506765950046,6.221826124299,4.8586871825272615
2025-01-27,17.600952966517298,17.15055863825149,15.756722956640656,0.07650260300787362,8.783097778067654,11.207412632144294,8.931020960633294,9.413540937137284,6.221757959213295,4.858432568386862
2025-02-03,17.600250185284537,17.149873840629155,15.756093812911635,0.07649954836681223,8.782747081358467,11.206965135961521,8.930664357560014,9.413165067721748,6.225683885771238,4.858057084434875
2025-02-05,18.029283594876816,17.133299757435243,15.740866714911206,0.07642561721777227,8.774259206628297,11.196134433984309,8.795110798514521,9.132090655214949,6.269167089236265,4.853362131980623
2025-02-06,18.228171737374243,17.132771655299468,15.740381531937187,0.07642326154010061,8.819226250467457,11.195789333939908,8.758577185259478,8.93236531381508,6.252202438166759,4.864091292200316
2025-02-07,18.4185499689688,17.132771655299468,15.740381531937187,0.07642326154010061,8.819226250467457,11.195789333939908,8.758577185259478,8.741987082220524,6.252202438166759,4.864091292200316
2025-02-10,18.63593924960666,17.132600805696214,15.740224567378622,0.07642249944018026,8.819138304317457,11.195677688480297,8.758489843907634,8.524326954163879,6.253137299982579,4.864042787026476
2025-02-11,18.841314644976283,17.137090622271096,15.744349493999893,0.07644252693096068,8.821449472002035,11.198611658624287,8.760785117889565,8.29986297745057,6.254776014373517,4.8653174714817915
2025-02-12,19.12507560815277,17.14760194934225,15.72624171876196,0.07648941425976272,8.817786781248232,11.070285705383338,8.766158694992237,8.103522642395502,6.271315356336915,4.895522129127033
2025-02-13,19.417917407576056,17.188197483808906,15.763472300018218,0.07667049664446524,8.838662164771554,11.096493694479204,8.40492361376627,7.986282693179707,6.320268271432003,4.907111874323614
2025-02-14,19.685140115892786,17.179557005306485,15.755548028513886,0.07663195451236265,8.744769585029967,11.057826500146186,8.400698472539702,7.750463157442514,6.482899724796744,4.866465455819364
2025-02-17,19.91848402753476,17.180884542730386,15.756765526708714,0.07663787618935643,8.745445330561934,11.058680985421994,8.401347630233683,7.51923931153223,6.484764349303658,4.857750419783285
2025-02-18,20.768640280165638,17.192137800479994,15.58605484794661,0.07668807300966546,8.796658699749264,11.038633149630375,8.406850404557787,7.5241643162863925,5.719220002425454,4.89095242574882
2025-02-20,21.47204791071614,17.206883091937023,15.599422639902755,0.07675384656272376,8.804203386621898,10.592403213831965,8.414060762041506,7.80376297614597,5.091520585568297,4.938941586671723
2025-02-21,21.471617820043402,17.20653843361866,15.599110179432968,0.07675230916332708,8.80402703615113,10.592191045256193,8.413892226228405,7.803606664755355,5.093330580326031,4.938933705024524
2025-02-24,21.477699338419903,17.21141193130091,15.60352839682154,0.07677404812042513,9.101595280022593,10.27980734431473,8.416275336836119,7.805816920998384,5.086667745753386,4.940423657412012
2025-02-25,21.47664313632008,17.210565531081947,15.602761066988036,0.07677027262708393,9.374351510897704,9.743184860202836,8.415952520236457,7.714365117722751,5.311264341823,5.074141642100104
2025-02-26,21.473475153214913,17.208026829829297,15.600459530237604,0.0767589483747267,9.47103441897651,9.741747659573681,8.414711097392637,7.713227184843534,5.268049486557755,5.032509690999341
2025-02-27,21.456477885004922,17.19440586511332,15.58811103084742,0.07669819004736081,9.562799481753151,9.734036606908829,8.408050456745912,7.512419397640074,5.441568266361332,5.02543281957768
2025-02-28,21.48276664103679,17.215472675021427,15.27927173046691,0.07679216166828794,9.774649256811745,9.745962875280355,8.418352109624154,7.521623711685095,5.4535187931143465,5.031590045290887
2025-03-03,21.508962955626703,17.236465405871442,15.24783190016403,0.07688580284862173,9.663897862674094,9.757847206275917,8.428617537903357,7.348385688628058,5.693380020192602,5.037725619815173
2025-03-04,21.476956074260393,17.210816307653253,15.225142031399608,0.07677139125306474,9.831564751491234,9.736496634002519,8.416075149775475,7.337450763059818,5.693468372905222,4.9952585241994125
2025-03-05,21.463892456587082,17.20049349232099,15.21601019669821,0.07672534480875087,9.871357262885304,9.73065681473193,8.411027301489803,7.333049859123439,5.704524835798433,4.992262435556057
2025-03-06,21.46190004245348,17.198896833820747,15.214597750477921,0.0767182226773988,9.870440941124551,9.729753553675895,8.410246536784264,7.332369159096111,5.713277937680213,4.991799022209416
2025-03-07,21.461235986605722,17.1983646801906,15.214126993341438,0.07671584892743735,9.861035200389304,9.722627250457835,8.409986314092759,7.150135528147987,5.934330377886346,4.97144181996057
2025-03-10,21.464849728257747,17.20126061995988,15.216688818040133,0.07672876669502597,9.845129037169844,9.724264391165109,8.411402426280107,7.151339500863808,5.936057777362045,4.972278934206302
2025-03-11,21.461763321713708,17.198787270087166,15.21450082750951,0.07671773395216303,9.843622411548889,9.722866150150947,8.410192960207821,7.150311217819037,5.949674131186907,4.971563975823848
2025-03-12,21.483367254751172,17.216099987730114,15.229816114149704,0.07679495988939121,9.747311878060462,9.732653423735668,8.41865886502752,7.157508895029024,5.961220148567,4.976568473059941
2025-03-13,21.450948373252523,17.1901205079422,15.206833981135073,0.07667907457798606,9.916250714522997,9.728881802881311,8.405954920581262,7.1467080540834695,5.919660941323053,4.957961629700121
2025-03-14,21.437123472164423,17.179041663707455,15.197033343326702,0.09026482581811089,9.967672920704059,9.71170350915373,8.400537374778349,7.142102079082551,5.919754533487246,4.9547662777773755
2025-03-17,21.433226862920716,17.17591904267895,15.194270990407501,0.10388111005990941,9.965861104557574,9.709938220367897,8.399010415639955,7.140803864748103,5.92322273485081,4.953865653768586
2025-03-18,21.430441655713693,17.17368706455401,15.192296523691006,0.11749853097302625,9.964566059795994,9.708676432300049,8.397918980155643,7.139875930820318,5.922453023283093,4.952585798713167
2025-03-19,21.431298565445513,17.17437376526757,15.192903997253568,0.11750322922592661,9.964964499257354,9.709064639853192,8.398254776244999,7.140161423264543,5.919327408244359,4.9521476959429735
2025-03-20,21.433752822456764,17.176340530235105,15.194643849416172,0.11751668539253694,9.966105661278613,9.710176496882868,8.399216522711454,7.14097909612655,5.912643440225438,4.948624895274501
2025-03-21,21.433538539529778,17.17616881058553,15.19449194168515,0.12933068173019804,9.95573591525483,9.710079419854008,8.399132551942742,7.140907704526817,5.912584328853151,4.948030106037798
2025-03-24,21.43671426162205,17.178713735150914,15.19674324907665,0.12934984414252776,9.942848912046461,9.711518123672068,8.40037701798142,7.141965744398036,5.913460372938962,4.948308738970915
2025-03-25,21.438156311102993,17.17986934859627,15.197765535209074,0.1293585455168769,9.943517768287101,9.712171418272094,8.40094211201452,7.1424461850042285,5.907494785955197,4.948277990041646
2025-03-26,21.438935878091783,17.18049406924956,15.198318179575626,0.12936324944991756,9.943879349669945,9.712524587085552,8.401247599904906,7.142705909543235,5.904436885820587,4.948094291608891
2025-03-27,21.44158682998928,17.182618459359766,15.200197471096718,0.12937924538150417,9.945108923095622,9.713725553198332,8.402286424937685,7.143589114283051,5.893074609028512,4.94843336962953
2025-04-01,21.44158682998928,17.182618459359766,15.200197471096718,0.12937924538150417,9.945108923095622,9.713725553198332,8.402286424937685,7.143589114283051,5.893347369208516,4.948160609449527
2025-04-02,21.439676519247257,17.18108759595496,15.19884322895316,0.1293677185031902,9.944222876341852,9.712860121249827,8.401537833980198,7.142952665351832,5.901913504925233,4.947537935492492
2025-04-03,21.445935030499726,17.18610297153455,15.20327996246859,0.12940548256745826,9.947125720081718,9.722970507126446,8.403990348551712,7.126850083493817,5.885357709628083,4.948982184047898
2025-04-07,21.429643233319517,17.173047233767356,15.191730512501955,0.12930717732345756,10.018262117170677,9.715584274571604,8.397606103422351,7.12143604134882,5.8736172367067105,4.9497660698675485
2025-04-08,21.428669627984522,17.172267016839672,15.19104031202994,0.1293013025566066,10.01780696104239,9.715142869897747,8.397224577980493,7.121112495686057,5.878166242930033,4.949268593052537
2025-04-09,21.42191524361448,17.166854264020653,15.186252048127907,0.12926054637751677,10.014649316637279,9.712080626170424,8.39457774626271,7.118867898528454,5.867411435110992,4.988130875149581
2025-04-11,21.410712750242908,17.157876935480395,15.17831046652918,0.1291929501613273,10.00941220122008,9.707001737676956,8.390187839921927,7.115145118863824,5.889582480615224,5.012577519288176
2025-04-15,21.41285121008909,17.159590630456375,15.179826446302677,0.12920585369889528,10.01041192160893,9.707971253903947,8.391025835368735,7.115855765553354,5.890170720520756,5.003090362497238
2025-04-16,21.412870652592485,17.159606211071765,15.17984022932598,0.12920597101560496,10.010421010892081,9.707980068576138,8.391033454276963,7.115862226628926,5.8901760686952285,5.003004106924832
2025-04-17,21.412890095131182,17.159621791715445,15.17985401237431,0.1292060883325277,10.01043010019174,9.707988883264333,8.391041073199027,7.11586868771623,5.890181416879413,5.00291785119579
2025-04-22,21.412928980314504,17.15965295308769,15.179881578546063,0.1292063229670123,10.010448278840574,9.708006512688746,8.391056311084661,7.115881609926038,5.8901921132769175,5.0027453392677925
2025-04-24,21.415787428006784,17.16194362385156,15.181907966318944,0.1414830102016061,10.011784590318918,9.70930245071004,8.392176447221583,7.116831520859994,5.835674712179468,5.033108250331102
2025-04-25,21.415748532441086,17.161912454159204,15.181880392786997,0.14148275323875864,10.011766406816367,9.709284816578553,8.392161205267419,7.116818595199945,5.835845734361735,5.03309910914994
2025-04-28,21.428416505088137,17.17206417205088,15.190860870179854,0.141566443969687,10.017143441944933,9.707758974206277,8.397125387044065,7.121028378629249,5.833391615154003,4.990644211732916
2025-04-29,18.929145235671943,15.146746499513918,13.399211440433342,11.895805522334214,8.92385782806863,8.56280076684121,7.406746695554587,6.28115586957185,5.060430017211906,4.3941001247984
2025-04-30,18.915591869317293,15.135901350309716,13.389617535412565,11.88728806376329,8.917468299490622,8.556669756995285,7.401443426431174,6.27665852932901,5.128407242676081,4.390953926274963
2025-05-02,18.911032965782105,15.13225340132398,13.38639046352717,11.884423072810211,8.915319073707131,8.554607488350765,7.399659582349774,6.275145773029539,5.151272529821135,4.389895649298189
