date,SHANGHAI COMMERCIAL BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,CMB WING LUNG BANK LTD
2024-07-02,58.40262746800904,19.656650989427522,11.268123127856777,2.2392072529238654,3.2406341262460963,2.202239541384775,1.8839682702999812,0.3735048571383358,0.7330443667136068
2024-07-03,58.40329122310406,19.624218502747436,11.447896457663424,2.2433241587867214,3.1083047484832247,2.1726393913873583,1.8839896818972408,0.38252546084469746,0.7338103750858435
2024-07-04,58.43366308739344,19.579994305641847,11.509719635255728,2.2440359273060575,2.998257289765672,2.180591885003069,1.9350779340962256,0.3839373021484319,0.7347226333895271
2024-07-05,58.45154726684546,19.457909531901098,11.196726521379189,2.2463910030195806,2.9888620108894512,2.175496171290153,2.368842493028465,0.3747276799406635,0.7394973217059351
2024-07-08,58.4891315737359,19.60328522951799,11.170918608121722,2.2478354309740363,2.995943624867344,2.190553248864733,2.1873908363200334,0.37496862959523697,0.7399728180030094
2024-07-09,58.47823069890274,19.75363751017839,11.07104672611018,2.2886111551113015,2.980288134485065,2.189386336479663,2.1236864629344576,0.37489874505450954,0.7402142307436873
2024-07-10,58.49872725841095,19.717530641249574,10.981580532536812,2.3103593737160932,2.9994707984833635,2.174671841658609,2.2022316237309454,0.3750301466777415,0.740397783535906
2024-07-11,58.42165853611182,19.9112597089807,11.136417033239857,2.3078302367319052,2.9629298872342105,2.1783056368997253,1.9604112550696595,0.3756826867848083,0.7455050189473101
2024-07-12,58.431268839596775,19.941522021105293,11.04758500625629,2.302751841649136,2.970770466591029,2.1741156069539262,2.0138737351675,0.37248482891440826,0.7456276537656491
2024-07-15,58.518915744408794,19.76660297434679,10.95202299826134,2.28464477680753,2.978111570684221,2.1823115604335444,2.1953231328494938,0.3730435561676775,0.7490236860406105
2024-07-16,58.61769530538778,19.692817462770396,10.690882020033461,2.289413816925855,2.9573583849797758,2.2198365793725805,2.4065141889995925,0.3751942082284113,0.7502880333021542
2024-07-17,58.43693127540921,20.133291084283137,10.891267129117768,2.3013071026207665,2.921097372655854,2.1974493608996197,1.996645172218007,0.374037192130275,0.7479743106653667
2024-07-18,58.40149034542977,20.138193585896925,10.923284601880951,2.302906243777845,2.9162496856518403,2.200628429168364,1.9958577755568392,0.37380452593736585,0.7475848067000945
2024-07-19,58.507391873530146,20.152547058806945,10.764946531733232,2.297214723865527,2.951519732658431,2.2043911973614936,1.9984142865778296,0.37448235916171435,0.7490922363046824
2024-07-22,57.87285827138143,19.888862178467217,10.65930872741646,3.400758403824543,2.911175525087142,2.1804837859692676,1.9767407684933334,0.36884427642654716,0.7409680629340507
2024-07-23,57.813001109474506,20.089099342610446,10.668009651089983,3.3952909723089433,2.783060022403698,2.1711782850898365,1.973496207366001,0.3696628287477848,0.7372015809088021
2024-07-24,57.8356445807722,20.05509968822985,10.667761070586176,3.404048973264838,2.7843751526949734,2.170528023364822,1.9752445786586952,0.3698076136489651,0.7374903187794812
2024-07-25,57.83230333668388,19.990617660349812,10.715762758720633,3.400025901678609,2.803421398455388,2.176404848659666,1.9740800776442333,0.3697862493586235,0.737597768449158
2024-07-26,57.70510310252407,20.16038203849849,10.71562582657338,3.392547657412163,2.787373486355997,2.1642813713172444,1.969738153950399,0.3689729167608595,0.7359754466073964
2024-07-29,57.78630287490141,20.088143585812556,10.675902668651654,3.399570525032071,2.787397401195044,2.168826202576383,1.9734094890552987,0.3841858585307669,0.7362613942448205
2024-07-30,57.77635164522875,20.097455972614696,10.729661650766904,3.396004510471013,2.8016231401780516,2.1687637896937386,1.9113782851271548,0.3826225812780134,0.7361384246416744
2024-07-31,57.908782877783416,20.00603900725565,10.67409460241793,3.401534792662872,2.797752392681922,2.1737348903882348,1.9203421919999433,0.38071989198261014,0.7369993528274205
2024-08-01,57.762756578764964,20.095274828944817,10.656770210489242,3.386887305573763,2.7874750804661166,2.1597105469896203,2.0446177584431378,0.37136679976733455,0.7351408905610054
2024-08-02,57.905905360266274,19.354098712921484,10.854912624402736,3.385740055273722,2.784391613455172,2.166715503156005,2.4376340462243773,0.3722871281592846,0.7383149561409477
2024-08-05,57.91147402545539,19.320122534173034,10.729736692145874,3.553532309911913,2.771887137507969,2.166172562269454,2.436365850428698,0.3723229300754801,0.7383859580321932
2024-08-06,57.90243418748852,19.535853584220142,10.663759841227089,3.566048338940997,2.7861778000262913,2.1658344280861908,2.271685003492667,0.3684337363366126,0.7397730801814929
2024-08-07,57.919095478807435,19.596327716639113,10.82755434339058,3.568952979439883,2.765864969988092,2.1734457301857253,2.0388805478750163,0.36989228550237035,0.73998594817179
2024-08-08,57.81005714707699,19.70005936252555,10.472073661743176,3.5624590760835204,2.7416081444579863,2.1793289106341316,2.423849944404088,0.37197090043759645,0.7385928526369651
2024-08-09,57.77979671587216,19.71808233544611,10.563890199839625,3.5853311272060857,2.747444182778018,2.1969281541287313,2.2912737300098653,0.3788224353553366,0.7384311193640689
2024-08-12,57.88374151083683,19.9022426424459,10.597613038735124,3.5675254298482053,2.750359223059005,2.15184343887924,2.030264847794072,0.3766503249921148,0.739759543409506
2024-08-13,57.8303648205035,19.877362836156127,10.433062742255336,3.564235685696307,2.7439967107747765,2.1573617082809733,2.2764344949408306,0.3833554104098404,0.7338255909823058
2024-08-14,57.85445496382285,19.871607427357674,10.414291280814385,3.565945594459477,2.747541585483933,2.1295886654646172,2.297723192006187,0.3847160130767057,0.7341312775141656
2024-08-15,57.90122081063303,19.936872357423002,10.517808340115272,3.5695792526015255,2.769894024558888,2.131310088946354,2.051159669008182,0.385853285922785,0.7363021707909689
2024-08-16,57.78112260543391,19.971080901551368,10.613232549737614,3.5531798542156747,2.7816148191868497,2.128388578948596,2.0469051715835014,0.3852028758884229,0.7392726434540574
2024-08-19,57.718126567109415,19.965706094029564,10.70162625392079,3.549305989462328,2.7784323954569268,2.1178312960644408,2.0446735272190226,0.3858312274503907,0.7384666492871164
2024-08-20,57.77419323929164,19.93585657877091,10.655657215498088,3.55275374127309,2.7812812357139127,2.122886640977402,2.04665969772019,0.39152766412484613,0.7391839866299171
2024-08-21,57.64481464077621,19.593254006095002,10.768058877789992,3.6329251522963006,3.080529804950959,2.1464467315883073,2.0108493963372673,0.38821823728304694,0.7349031528829126
2024-08-22,57.74215664032094,19.520481066020395,10.73492355432954,3.650372512762886,3.0850574841674843,2.1341887185491255,2.003306993856974,0.38887380257044274,0.7406392274222154
2024-08-23,57.74583391174952,19.475347027309624,10.766475377574816,3.6564489595403047,3.0831561167834947,2.1389698440121045,2.0041838007399138,0.38889856774387443,0.7406863945463472
2024-08-26,57.840689328599495,19.344741994221465,10.876356205938738,3.67202647684642,3.0782491905489424,2.163158215617865,1.8727157809496786,0.40786973694930395,0.7441930703280973
2024-08-27,57.861576731500385,19.394596626490063,10.92120074116684,3.5948972335033247,3.0793608064687854,2.1639393743093063,1.8319496468973173,0.40801702667952033,0.7444618129844597
2024-08-28,57.88643545040968,19.42914207904539,10.870011593927943,3.5979438690666528,3.077153646781296,2.1536026922651956,1.8327366963332414,0.40819232056450205,0.7447816516060991
2024-08-29,57.94689365193253,19.3345730337252,10.889165367226466,3.602472234071922,3.074669217297476,2.1633819556654683,1.83466037952918,0.40862076874767644,0.7455633918040797
2024-08-30,57.91523624779666,19.384127690402327,10.902754603953136,3.60125560873103,3.0712610942400276,2.151679504397324,1.8178772357376336,0.4083975320562973,0.7474104826855651
2024-09-02,58.04565848945352,19.220284017435358,10.910436267692237,3.6131312612864708,3.075842623894202,2.154265497955303,1.8219710051755666,0.4093172230576431,0.7490936140496955
2024-09-03,58.05449081014851,19.475254516728242,10.775904245887661,3.610667940011241,2.9634700115279142,2.1441980955386937,1.8222482392122443,0.40937950542421625,0.7443866355212847
2024-09-04,58.02546793399757,19.57928134921351,10.607890984941811,3.601936209717777,3.0594888815849686,2.1453848539747393,1.8273604418607088,0.4091748464819216,0.7440144982270003
2024-09-05,58.06266966168121,19.608785248090502,10.544024820409618,3.6042455103538393,3.0590395837771442,2.139226505298316,1.8285320130338238,0.4089851509157512,0.7444915064397942
2024-09-09,58.15497647319654,19.410340457329365,10.591574317363097,3.609975464090341,3.0676756761788373,2.141872823504257,1.8349974189847678,0.44291228596829296,0.7456750833845012
2024-09-10,57.931363178959586,19.306615299540738,10.581967819903468,3.596094648473265,3.056406246707182,2.186404821616532,2.157130885323036,0.4412092317959808,0.7428078676802204
2024-09-11,57.91660494334998,19.334536811383273,10.59490293562632,3.5947276379500988,3.053298008433292,2.1873507989961793,2.1385456798940226,0.4374145498225547,0.7426186345442761
2024-09-12,58.28138704963695,19.315957472653917,10.430317567714042,3.6561440379841215,3.088079488044728,2.25190499569613,1.8098998610714216,0.41038091087193096,0.7559286163267686
2024-09-13,58.4253354467534,19.252983249238962,10.268298164869504,3.7017904754365936,3.101089195430093,2.2631526867569054,1.8136120089575571,0.4113945050452627,0.7623442675117222
2024-09-16,58.43291039207998,19.214991701053954,10.250750357064254,3.7156146897074684,3.092771989155275,2.307421546139664,1.8138471468768596,0.4072777584377678,0.7644144194847728
2024-09-17,58.470149191055285,19.18057840825245,10.238998875940645,3.7334596995445675,3.0900391681044583,2.275737713086409,1.8150030963036679,0.4045784595635208,0.7914553881490004
2024-09-19,58.47338766179355,19.18164075789201,10.239565980671992,3.738825796120868,3.0894515928732966,2.2682765346120264,1.8209457860041849,0.40156597818034817,0.7863399118517208
2024-09-20,58.51614246294068,19.195666065285224,10.247052986724535,3.687574957836465,3.0718934157792535,2.2727443875251967,1.8263773290730736,0.401252175023516,0.7812962198120561
2024-09-23,58.57182171707538,19.208839119369497,10.254143259304488,3.5478998237349533,3.1082563669909162,2.2816709451378885,1.8442271553769016,0.40110197456253516,0.7820396384474343
2024-09-24,58.5968417506431,19.216132140007595,10.250920262694052,3.505468630221599,3.1148303536525748,2.2964835051468304,1.835220149292139,0.40172950724420947,0.7823737010978972
2024-09-25,58.56804058252252,19.202051443442965,10.236458404592158,3.5075453962429433,3.0965044629629492,2.3585826401452294,1.8451680034122755,0.40312794779845307,0.7825211188805072
2024-09-26,58.38512391451155,19.122913890015422,10.195776291186329,3.4983332397435154,3.112212455220287,2.2828829783526188,2.2208111219889006,0.401868919491206,0.7800771894901743
2024-09-27,58.351174078183895,19.05924899797718,10.186894808812843,3.5343072845696972,3.096244308008642,2.3496978222653966,2.240265306369353,0.39951525780869135,0.7826521360042986
2024-09-30,58.40216646643711,19.048787148568824,10.1896862691917,3.527810493011995,3.0450178376611663,2.30332682184897,2.299966104780847,0.39987736091918097,0.7833614975802069
2024-10-02,58.45545802243134,18.941620969203317,10.163030703106182,3.591862447526232,3.037101341806847,2.296326418475337,2.3341499653324416,0.4002422461290901,0.7802078859892092
2024-10-03,58.30063504535769,18.6203213523437,10.052065523501923,3.7648939260996066,2.9611988523265347,2.402661155419914,2.718706643989852,0.40720113648717116,0.7723163644736115
2024-10-04,58.32466357833218,18.627028881574713,10.055686541746189,3.7838073874824087,2.809699126389273,2.438262763413136,2.769784691544742,0.40167198668044835,0.7893950428369106
2024-10-07,58.38966039979845,18.656501413119166,10.07159710594228,3.8543737970041,2.811795036523511,2.413166036213617,2.6195023060656393,0.40033959901910837,0.7830643063141275
2024-10-08,58.30508363712686,18.62952604903399,10.057034622182012,3.8528122333213592,2.7574726826927662,2.373649390677329,2.8457560762939944,0.39976074952304697,0.7789045591486365
2024-10-09,58.33061433470977,18.638893358552604,10.062091506393527,3.9141944122980656,2.6547359544642877,2.347354374526333,2.879824884667815,0.4060198370164113,0.7662713373711841
2024-10-10,58.31646082399463,18.21442059471117,9.807316513556623,4.538741017392143,2.907939451525684,2.500319859016543,2.5003987463566113,0.40334726009576877,0.8110557333508214
2024-10-14,58.25110384689012,18.17941196145187,9.791712175663278,4.717493275885879,2.9006724311118006,2.548789916424457,2.506444340112411,0.39941656940450115,0.7049554830556846
2024-10-15,58.32651109680362,18.168568400443522,9.781671547864462,4.828321850936471,2.880499680200197,2.562993153421295,2.345329702903911,0.3999336223542245,0.7061709450722936
2024-10-16,58.36628690463702,18.15852986688504,9.780689163255472,4.862681173788751,2.904589552246468,2.5724697636545035,2.3463986961107772,0.40020635738688365,0.6081485220350823
2024-10-17,58.38824781780624,18.1313794859494,9.722440329521115,4.873417102135308,2.9320227260215974,2.5956220307802496,2.3435518401063353,0.4003413471880023,0.6129773204917613
2024-10-18,58.37674325355344,18.127806958461694,9.716887081958129,4.8904932023687016,2.928262130130211,2.5941254227305315,2.352562942983282,0.40026246568489315,0.6128565421291171
2024-10-21,58.352200594996916,18.10950479380899,9.704166301840054,4.941765900698154,2.93339412447432,2.6012159199326,2.3424080029585155,0.4007759475797096,0.6145684137107423
2024-10-22,58.36161722878116,18.110836200722034,9.6864126800331,4.954685508948966,2.9210635069409854,2.601105350219368,2.3418768514460404,0.4024316522615684,0.6199710206467752
2024-10-23,58.389575559326126,18.071076322139433,9.656715775978453,4.963047235203131,2.9306492077033393,2.613872955767288,2.3429229359023767,0.4118719881143094,0.6202680198655527
2024-10-24,58.39608236574113,18.06740452076495,9.657791899234311,4.969437524925065,2.9234707974789793,2.6103738383509496,2.343184026102865,0.41191788622657954,0.6203371411751705
2024-10-25,58.42163671146386,18.07531088507453,9.636308015938694,4.947646347864403,2.9302106862759936,2.6153082081680945,2.342844270523971,0.41012627164441423,0.6206086030460364
2024-10-28,58.423985112627996,17.983659162319164,9.629186789623686,4.98955957166753,2.9680989129665187,2.6328575158711143,2.341269873262875,0.41074951172813984,0.6206335499329759
2024-10-29,58.364712560724364,17.934955844474512,9.611462178144716,4.840766954206919,3.0098661850571116,2.630337952595262,2.5670299701377615,0.41033279637217146,0.6305355582871809
2024-10-30,58.36882543822243,17.91697344202648,9.61085134903917,4.840426122256384,3.026672496301145,2.630523308734321,2.5647861402621777,0.4103617119352038,0.6305799912226933
