date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,ABN AMRO CLEARING HONG KONG LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CHONG HING SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD
2025-01-10,42.48752464822124,24.053025967698158,0.0,8.55125685490332,6.254026284895832,5.285265350568831,4.623074332168095,3.9854089070414616,2.5653770564709957,2.195040598032066
2025-01-14,42.40432534929488,23.993686419519392,0.0,8.54675052137218,6.241779617040303,5.31163206626567,4.7608868059385845,3.97760465791784,2.5725923049056307,2.190742257745518
2025-01-16,42.503648887617516,23.711227521552004,0.0,8.512716657781477,6.216924337186472,5.290480710468488,4.778498706229602,3.9617655089913795,2.8427191282978144,2.1820185418752516
2025-01-17,42.50710331173623,23.70502725916197,0.0,8.489026439924189,6.217429608943996,5.290910686826852,4.79107811042155,3.962087495895684,2.8551412047346743,2.1821958823548533
2025-01-20,42.53130001171006,23.71038909923624,0.0,8.481660746581314,6.220968812209688,5.2939224794098125,4.806003356883562,3.964342870525782,2.807974550138569,2.183438073304969
2025-01-22,42.654437178774096,23.428347967071236,0.0,8.506216959912312,6.238979841162913,5.333716099503981,4.856617641062111,3.975820487015582,2.816104234187652,2.1897595913101204
2025-01-23,42.64400364626054,23.42261725190018,0.0,8.553057493831853,6.237453749076613,5.295720535980732,4.879890286042291,3.974847977352743,2.8031850966438423,2.189223962911203
2025-01-27,42.680543360110725,23.44268703097407,0.0,8.560386221123997,6.242798340476509,5.300258198875154,4.884071642843386,3.978253844421305,2.7199015514781966,2.191099809696657
2025-02-03,42.69099478251784,23.448427572336243,0.0,8.56248245058411,6.244327049282025,5.301556102625719,4.885267632673584,3.97922802160129,2.6960800318664746,2.191636356512711
2025-02-04,42.66487581799583,23.47079034997414,0.0,8.557243800688822,6.2405066801972815,5.298312534363574,4.894515043291985,3.9767934726747383,2.706666818940468,2.1902954818731635
2025-02-05,42.651017599697376,23.45643936305857,0.0,8.576469168734693,6.236690982967719,5.295072932598083,4.891522339582525,3.9743619009108015,2.729469465487049,2.18895624696318
2025-02-06,42.706810408970455,23.473662654848773,0.0,8.546053232733302,6.229032594932578,5.27448536034566,4.8951140235226545,3.977280144112157,2.706998055008028,2.190563525526388
2025-02-07,42.71203741630371,23.476535662822442,0.0,8.534859925487245,6.229794983852306,5.275130919529163,4.8957131503750935,3.9777669346797633,2.7073293721574263,2.190831634792854
2025-02-10,42.759138123135536,23.502424416686,0.0,8.54427174378294,6.236664891375023,5.280948071085727,4.876606339424871,3.9821534178720674,2.6245454218713755,2.193247574766462
2025-02-14,42.753899581986374,23.499545069187054,0.0,8.555476239870234,6.235900820182266,5.280301087423491,4.876008892794778,3.9816655531615646,2.6242238814990992,2.192978873895139
2025-02-17,42.9274519194497,23.594937560069933,0.0,8.221175451775117,6.261214421376861,5.301735590596123,4.8958022391119655,3.9978284615864035,2.597973449498611,2.201880906535281
2025-02-18,42.93968185818157,23.574638128839734,0.0,8.250973811556607,6.255827711145452,5.297174348730235,4.891590233862258,3.9943890100634025,2.5957383351550476,2.199986562465689
2025-02-19,42.86243945861342,23.626907392413298,0.0,8.269267722264285,6.269698019810111,5.2719661148894446,4.902435779733643,4.0032452975211905,2.589175881658321,2.2048643330962863
2025-02-20,42.90471837851256,23.662542476256863,0.0,8.277424414045482,6.275882363578675,5.277166309649652,4.796303024424567,4.007194043542376,2.5917298090849457,2.2070391809048777
2025-02-21,42.910009108755915,23.66546038677685,0.0,8.27844513207696,6.2766562644893344,5.27781705540557,4.784563124993834,4.007688184595351,2.59204940431367,2.2073113385925165
2025-02-25,42.9328634972173,23.650878026096773,0.0,8.273344057734302,6.272788667408283,5.274564930551562,4.793938686879808,4.00521869726462,2.590452215892379,2.2059512209549754
2025-02-26,42.943447983419645,23.656708813324766,0.0,8.275383732913017,6.200374405643368,5.275865299434118,4.844427716536468,4.006206126906749,2.591090855002457,2.2064950668194094
2025-02-27,42.848375072362046,23.60433499895864,0.0,8.257062781556002,6.186647337322744,5.264185010684164,4.833702591586159,3.99733674876718,2.806745372518986,2.2016100862440777
2025-02-28,42.869465988275266,23.61595357361427,0.0,8.31034929718892,6.189692541687108,5.266776158731774,4.749942984276786,3.9993043261397814,2.7958213627660258,2.202693767320064
2025-03-03,42.90638264359348,23.61595357361427,0.0,8.31034929718892,6.22660919700532,5.266776158731774,4.6638041218676225,3.9993043261397814,2.808126914538763,2.202693767320064
2025-03-04,42.901103426100306,23.61304785778501,0.0,8.309326788678973,6.225843072662725,5.266128132607997,4.675534323343548,3.998812250228035,2.807781401544731,2.2024227470486717
2025-03-05,42.79225255257419,23.56665345899181,0.0,8.29300080555901,6.103091905769244,5.255781359495445,4.666347936000629,3.9909554715794853,3.133821034914106,2.1980954751160855
2025-03-06,42.851905319329816,23.531977124396718,0.0,8.280798357246557,6.179944282407105,5.248047922361589,4.659481800227579,3.9850831186156928,3.0679009116235267,2.194861163791412
2025-03-07,42.86767435736821,23.51610402482046,0.0,8.308378214385598,6.182218435113692,5.249979147279088,4.624397519916393,3.9865495861348217,3.0690298660028685,2.1956688489788707
2025-03-10,43.01541362576334,23.584841408036024,0.0,8.337012231447275,6.203524849383997,5.268072689556251,4.640335055987633,4.000288841368649,2.7472752904414843,2.203236008015348
2025-03-12,43.02943816132086,23.579036918296058,0.0,8.334960400734396,6.201998093459846,5.266776158731774,4.639193018322146,3.9993043261397814,2.7465991556750744,2.202693767320064
2025-03-13,43.0241438030304,23.576135744705983,0.0,8.333934864064991,6.201234997276706,5.266128132607997,4.63862221026452,3.998812250228035,2.7585652507726937,2.2024227470486717
2025-03-14,43.01885074741934,23.57323528495106,0.0,8.332909579729378,6.20047208885375,5.265480265931358,4.638051542654491,3.9983202953918022,2.7705284016068736,2.2021517934619466
2025-03-20,43.002979391856435,23.564538186063597,0.0,8.329835239794312,6.198184489453248,5.263537621996012,4.648638367089936,3.9968451568894956,2.7941022142932104,2.2013393325637525
2025-03-26,42.93961090844789,23.542093733012855,0.0,8.317560531537962,6.189050946695571,5.255781359495445,4.641788210021678,3.9909554715794853,2.9250633640930257,2.1980954751160855
2025-03-27,42.92379795771063,23.533424116298214,0.0,8.314497504832392,6.18677176540678,5.2538458642740125,4.664629505663842,3.9894857614230226,2.9362615204073452,2.197286003983757
2025-04-01,42.8746514604379,23.472915129392252,0.0,8.293119322968021,6.1708643781140005,5.240337209985699,4.6526358406415085,3.97922802160129,3.124612280346613,2.191636356512711
2025-04-02,42.87989670464474,23.47075984850123,0.0,8.29235784952064,6.170297769918901,5.239856042708908,4.652208636049965,3.978862649253259,3.1243253787367133,2.1914351206656413
2025-04-07,42.93945171665886,23.292380060210423,0.0,8.301504770301204,6.17710394325562,5.2456358883202485,4.669596433294427,3.983251550710469,3.197223244703603,2.1938523925451503
2025-04-08,42.841379908511776,25.084964747863246,0.0,8.313391966203117,6.185949140206255,5.253147285730709,2.9047777047264822,3.9889552987441133,3.2304401065521557,2.196993841462142
2025-04-09,43.09759837369732,25.292958477387323,0.0,7.639794418577406,6.237240367650668,5.296704121735091,2.8422345326133005,4.022029998981086,3.3562293406882167,2.2152103686695823
2025-04-10,42.563013988179605,26.08524318328169,0.0,7.549553417084357,6.193665093126179,5.259699721940485,2.822377810293609,3.993930863623032,3.332781692967896,2.1997342295031466
2025-04-11,42.60254700409863,27.179835404332835,0.0,6.591145663912562,6.111346041246503,5.2208704703662745,2.8259384555331466,3.9644460347407455,3.3203760327890186,2.1834948929802875
2025-04-14,42.5955446390084,27.183151285450535,0.0,6.591949769424089,6.1486909632135855,5.22150740526868,2.801883646596667,3.964929688580189,3.308581327824453,2.1837612746333965
2025-04-15,42.13510311646237,17.953708404858038,8.462077802761055,6.531918151559843,6.056429970261841,5.173956142259616,4.521167283189477,3.928821836996204,3.0729431106598004,2.1638741809917557
2025-04-17,42.14529273778143,17.958050188226,8.464124204976905,6.533497779175031,6.057894609562043,5.1752073710430215,4.522260646659089,3.929771952310706,3.0495030349931076,2.164397475272666
2025-04-22,42.16568677264039,17.966740057906495,8.46821998016017,6.536659327542684,6.060826014371779,5.177711645012219,4.548643875057463,3.931673562217222,2.978393941593477,2.1654448234981007
2025-04-24,42.17078836567778,17.96891383955218,8.46924454338673,6.525351271999871,6.061559308909645,5.178338092242172,4.5491942118763005,3.932149252286696,2.9787542951168753,2.165706818951749
2025-04-30,42.25258206856422,18.003766021755645,8.485671337826698,6.501640563125314,6.073316200358823,5.188381903699753,4.5337729719245505,3.9397759782766815,2.851185569509771,2.1699073849585417
2025-05-02,42.36168355719342,17.894664533126445,8.485671337826698,6.501640563125314,6.073316200358823,5.188381903699753,4.5337729719245505,3.9397759782766815,2.851185569509771,2.1699073849585417
