date,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,CHRISTFUND SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-06-17,9.21530714500451,4.890533277778071,2.0525999335446543,0.0,1.9279167172114073,1.6225190004272128,1.397442853676932,1.0118617517840096,1.0161107404496812,0.7907660033438643,23.92505742322034
2024-06-18,9.21530714500451,4.890533277778071,2.0591927257767626,0.0,1.9279167172114073,1.6225190004272128,1.415902671926836,1.0118617517840096,1.0161107404496812,0.7907660033438643,23.950110033702355
2024-06-19,9.21530714500451,4.890533277778071,2.0644669595624494,0.0,1.9281804289006916,1.6225190004272128,1.4372633187588673,1.0118617517840096,1.0161107404496812,0.7907660033438643,23.977008626009354
2024-06-20,9.21530714500451,4.890533277778071,2.0644669595624494,0.0,1.9284441405899757,1.6225190004272128,1.4483392097088095,1.0118617517840096,1.0161107404496812,0.7907660033438643,23.988348228648583
2024-06-21,9.214252298247372,4.890533277778071,2.0644669595624494,0.0,1.9284441405899757,1.6225190004272128,1.4570416954551928,1.0118617517840096,1.0161107404496812,0.7907660033438643,23.995995867637827
2024-06-24,9.214252298247372,4.890533277778071,2.0700049050374205,0.0,1.9284441405899757,1.6225190004272128,1.4715458383658313,1.0118617517840096,1.019011569031809,0.7907660033438643,24.018938784605567
2024-06-25,9.216889415140216,4.890533277778071,2.0715871751731267,0.0,1.9284441405899757,1.6225190004272128,1.4755015137050964,1.0118617517840096,1.0071445430140138,0.7907660033438643,24.015246820955586
2024-06-26,9.216889415140216,4.890533277778071,2.073169445308833,0.0,1.9284441405899757,1.616189919884389,1.4881596747907448,1.0118617517840096,1.0071445430140138,0.7907660033438643,24.023158171634115
2024-06-27,9.216361991761648,4.890533277778071,2.078179967405235,0.0,1.924752176939995,1.6090697042737117,1.498444430672834,1.0118617517840096,1.0071445430140138,0.7897111565867267,24.026059000216243
2024-06-28,9.21293373980095,4.890533277778071,2.078707390783804,0.0,1.924752176939995,1.6040591821773091,1.5031912410799522,1.0118617517840096,1.0071445430140138,0.7897111565867267,24.022894459944833
2024-07-02,9.21293373980095,4.890533277778071,2.078707390783804,0.0,1.924752176939995,1.6040591821773091,1.5150582670977475,1.0118617517840096,1.0031888676747485,0.7897111565867267,24.030805810623363
2024-07-03,9.21293373980095,4.890533277778071,2.078707390783804,0.0,1.924752176939995,1.6040591821773091,1.520332500883434,1.0118617517840096,1.0031888676747485,0.7897111565867267,24.036080044409047
2024-07-04,9.177332661747565,4.890533277778071,2.0747517154445387,0.0,1.924752176939995,1.5892913275773863,1.5103114566906293,1.0118617517840096,1.012946200178269,0.7897111565867267,23.981491724727192
2024-07-05,9.178914931883272,4.8902695660887865,2.077125120648098,0.0,1.924752176939995,1.5877090574416801,1.5103114566906293,1.0118617517840096,1.012946200178269,0.7910297150331486,23.984919976687888
2024-07-09,9.178914931883272,4.890005854399502,2.077125120648098,0.0,1.924752176939995,1.5877090574416801,1.5103114566906293,1.0118617517840096,1.012946200178269,0.7910297150331486,23.984656264998602
2024-07-10,9.178914931883272,4.890005854399502,2.0805533726087946,0.0,1.924752176939995,1.5879727691309644,1.5124211502049039,1.0118617517840096,1.012946200178269,0.7910297150331486,23.990457922162857
2024-07-11,9.178914931883272,4.890005854399502,2.082663066123069,0.0,1.924752176939995,1.5882364808202487,1.514794555408463,1.0118617517840096,1.012946200178269,0.7910297150331486,23.995204732569974
2024-07-12,9.178914931883272,4.890005854399502,2.085827606394481,0.0,1.924752176939995,1.5885001925095332,1.514794555408463,1.0118617517840096,1.012946200178269,0.7910297150331486,23.998632984530673
2024-07-15,9.178914931883272,4.890005854399502,2.08820101159804,0.0,1.924752176939995,1.5887639041988175,1.514794555408463,1.0118617517840096,1.012946200178269,0.7910297150331486,24.001270101423515
2024-07-16,9.178914931883272,4.890005854399502,2.0984857674801294,0.0,1.924752176939995,1.5890276158881018,1.514794555408463,1.0118617517840096,1.012946200178269,0.7910297150331486,24.01181856899489
2024-07-17,9.178914931883272,4.890005854399502,2.1024414428193943,0.0,1.924752176939995,1.5869179223738272,1.5287712749405329,1.0118617517840096,1.012946200178269,0.7910297150331486,24.02764127035195
2024-07-18,9.178914931883272,4.890005854399502,2.1040237129551005,0.0,1.924752176939995,1.5869179223738272,1.5401108775797596,1.0118617517840096,1.012946200178269,0.7910297150331486,24.040563143126885
2024-07-19,9.178914931883272,4.890005854399502,2.1056059830908067,0.0,1.924752176939995,1.5869179223738272,1.5401108775797596,1.0118617517840096,1.012946200178269,0.7910297150331486,24.04214541326259
2024-07-22,9.181683904620757,4.890005854399502,2.1056059830908067,0.0,1.924752176939995,1.571358932706051,1.545912534744015,1.0118617517840096,1.012946200178269,0.7910297150331486,24.035157053496555
2024-07-23,9.181024625397544,4.890005854399502,2.109297946740787,0.0,1.924752176939995,1.571358932706051,1.5561972906261041,1.0118617517840096,1.012946200178269,0.7899748682760113,24.047419647048272
2024-07-24,9.181024625397544,4.890005854399502,2.1119350636336307,0.0,1.924752176939995,1.571358932706051,1.5561972906261041,1.0118617517840096,1.0253406495746331,0.7899748682760113,24.062451213337482
2024-07-25,9.181024625397544,4.890005854399502,2.1156270272836113,0.0,1.924752176939995,1.5724137794631883,1.1231826968212193,1.0118617517840096,1.0253406495746331,0.7899748682760113,23.634183429939714
2024-07-29,9.181024625397544,4.890005854399502,2.119318990933592,0.0,1.924752176939995,1.5729412028417573,1.1239738318890724,1.0118617517840096,1.0253406495746331,0.7899748682760113,23.639193952036116
2024-07-30,9.181024625397544,4.890005854399502,2.1203738376907295,0.0,1.924752176939995,1.5729412028417573,1.1239738318890724,1.0118617517840096,1.0253406495746331,0.7899748682760113,23.640248798793255
2024-07-31,9.181024625397544,4.890005854399502,2.120901261069298,0.0,1.924752176939995,1.5729412028417573,1.1239738318890724,1.0118617517840096,1.0253406495746331,0.7899748682760113,23.640776222171827
2024-08-01,9.181024625397544,4.890005854399502,2.123274666272857,0.0,1.924752176939995,1.5729412028417573,1.1239738318890724,1.0118617517840096,1.0253406495746331,0.7899748682760113,23.643149627375383
2024-08-02,9.181024625397544,4.890005854399502,2.126439206544269,0.0,1.924752176939995,1.5739960495988945,1.1239738318890724,1.0118617517840096,1.0250769378853486,0.7899748682760113,23.64710530271465
2024-08-05,9.181024625397544,4.889742142710218,2.128548900058544,0.0,1.924752176939995,1.5732003655044013,1.1239738318890724,1.0118617517840096,1.0250769378853486,0.7899748682760113,23.648155600445143
2024-08-06,9.181024625397544,4.889742142710218,2.133031998776378,0.0,1.924752176939995,1.5718818070579799,1.1239738318890724,1.0118617517840096,1.0250769378853486,0.7899748682760113,23.651320140716557
2024-08-07,9.181024625397544,4.889742142710218,2.138569944251349,0.0,1.924752176939995,1.5732003655044013,1.1239738318890724,1.0118617517840096,1.0250769378853486,0.7899748682760113,23.65817664463795
2024-08-08,9.220952696260197,4.911007521983261,2.149989405657379,0.0,1.9331228811314758,1.5797773201610341,1.1288619689585762,1.016262315923297,1.0295349745735778,0.7934104513189957,23.762919535967793
2024-08-09,9.220952696260197,4.911007521983261,2.150519122788431,0.0,1.9331228811314758,1.5797773201610341,1.1288619689585762,1.016262315923297,1.0295349745735778,0.7934104513189957,23.763449253098845
2024-08-12,10.214172316982731,4.911007521983261,2.1595243140163154,0.0,1.9331228811314758,1.5750098659815657,1.1299214032206801,1.016262315923297,1.0295349745735778,0.7934104513189957,24.7619660451319
2024-08-13,10.214172316982731,4.911007521983261,2.1616431825405233,0.0,1.9331228811314758,1.5700106605572626,1.130980837482784,1.016262315923297,1.0295349745735778,0.7934104513189957,24.760145142493908
2024-08-14,10.214172316982731,4.911272380548787,2.1637620510647317,0.0,1.9331228811314758,1.5625946207225343,1.1312456960483102,1.016262315923297,1.0274161060493696,0.7934104513189957,24.753258819790233
2024-08-15,10.216026326941414,4.918688420383515,2.1714429494649856,0.0,1.9331228811314758,1.557297449412014,1.1323051303104144,1.016262315923297,1.0279458231804217,0.7934104513189957,24.76650174806653
2024-08-16,10.216026326941414,4.918688420383515,2.170383515202882,0.0,1.9331228811314758,1.557297449412014,1.1346888574001484,1.016262315923297,1.0292701160080515,0.7934104513189957,24.769150333721793
2024-08-19,10.215231751244836,4.918688420383515,2.1727672422926156,0.0,1.9331228811314758,1.5522651366670197,1.1423697558004027,1.016262315923297,1.0260918132217396,0.7934104513189957,24.770209767983896
2024-08-20,10.216026326941414,4.918688420383515,2.1817724335205,0.0,1.9331228811314758,1.554648863756754,1.1386617358830384,1.0122894374404068,1.0260918132217396,0.7934104513189957,24.77471236359784
2024-08-21,10.220528922555355,4.918688420383515,2.183361584913656,0.0,1.9331228811314758,1.555443439453332,1.1458129171522407,1.0122894374404068,1.0260918132217396,0.7934104513189957,24.78874986757072
2024-08-22,10.220528922555355,4.918688420383515,2.18442101917576,0.0,1.9331228811314758,1.556502873715436,1.1468723514143446,1.0122894374404068,1.0252972375251614,0.7934104513189957,24.79113359466045
2024-08-23,10.220528922555355,4.918688420383515,2.1894533319207543,0.0,1.9331228811314758,1.557032590846488,1.1487263613730267,1.0189109015785571,1.0252972375251614,0.7934104513189957,24.80517109863333
2024-08-26,10.2189397711622,4.923985591694036,2.1950153617968007,0.0,1.9331228811314758,1.557297449412014,1.1431643314969806,1.0215594872338172,1.0252972375251614,0.7934104513189957,24.81179256277148
2024-08-27,10.219204629727725,4.923985591694036,2.2013719673694245,0.0,1.9331228811314758,1.55888660080517,1.1444886243246106,1.0281809513719673,1.0252972375251614,0.7934104513189957,24.82794893526857
2024-08-28,10.219204629727725,4.923985591694036,2.206404280114419,0.0,1.9331228811314758,1.5594163179362222,1.150845229897235,1.0281809513719673,1.0252972375251614,0.7934104513189957,24.839867570717235
2024-08-29,10.219204629727725,4.921866723169828,2.207728572942049,0.0,1.9331228811314758,1.5604757521983261,1.157466694035385,1.0281809513719673,1.0247675203941096,0.7934104513189957,24.846224176289862
2024-08-30,10.220528922555355,4.921866723169828,2.2093177243352047,0.0,1.9331228811314758,1.558356883674118,1.1606449968216972,1.0281809513719673,1.0247675203941096,0.7934104513189957,24.850197054772753
2024-09-02,10.220528922555355,4.921866723169828,2.2093177243352047,0.0,1.9331228811314758,1.55888660080517,1.1640881581735354,1.0281809513719673,1.0247675203941096,0.7934104513189957,24.85416993325564
2024-09-03,10.220528922555355,4.921866723169828,2.2098474414662572,0.0,1.9331228811314758,1.5443193797012396,1.1648827338701133,1.027187731751245,1.0247675203941096,0.7934104513189957,24.839933785358618
2024-09-04,10.220528922555355,4.919482996080093,2.2093177243352047,0.0,1.9331228811314758,1.5448490968322914,1.1675313195253734,1.027187731751245,1.0247675203941096,0.7934104513189957,24.840198643924143
2024-09-05,10.220528922555355,4.919218137514568,2.211966309990465,0.0,1.9331228811314758,1.5448490968322914,1.1765365107532577,1.027187731751245,1.0247675203941096,0.7934104513189957,24.851587562241765
2024-09-09,10.223442366776142,4.918953278949041,2.2135554613836215,0.0,1.9331228811314758,1.5451139553978175,1.179979672105096,1.027187731751245,1.0274161060493696,0.7934104513189957,24.862181904862805
2024-09-10,10.223442366776142,4.918688420383515,2.2143500370801994,0.0,1.9331228811314758,1.5451139553978175,1.183157974891408,1.027187731751245,1.0300646917046297,0.7934104513189957,24.868538510435428
2024-09-11,10.22423694247272,4.918423561817989,2.2143500370801994,0.0,1.9331228811314758,1.5451139553978175,1.1876605705053502,1.027187731751245,1.0300646917046297,0.7934104513189957,24.873570823180422
2024-09-12,10.226355810996928,4.918158703252463,2.2159391884733552,0.0,1.9331228811314758,1.5440545211357135,1.1940171760779745,1.027187731751245,1.0300646917046297,0.7934104513189957,24.88231115584278
2024-09-13,10.226355810996928,4.917099268990359,2.2159391884733552,0.0,1.9331228811314758,1.5437896625701875,1.2001089230850726,1.027187731751245,1.0300646917046297,0.7934104513189957,24.887078610022247
2024-09-16,10.226355810996928,4.913656107638522,2.2159391884733552,0.0,1.9331228811314758,1.5437896625701875,1.2093789728784827,1.027187731751245,1.0295349745735778,0.7934104513189957,24.892375781332767
2024-09-17,10.226355810996928,4.909418370590105,2.2159391884733552,2.165947134230321,1.9331228811314758,1.5432599454391354,1.2252704868100435,1.027187731751245,1.0295349745735778,0.7934104513189957,27.06944697531518
2024-09-19,10.226355810996928,4.909418370590105,2.2159391884733552,2.1593256700921706,1.9331228811314758,1.5427302283080835,1.2363945465621358,1.027187731751245,1.0295349745735778,0.7934104513189957,27.073419853798068
2024-09-20,10.226355810996928,4.909418370590105,2.2188526326941416,2.1527042059540205,1.9331228811314758,1.5419356526115056,1.239572849348448,1.027187731751245,1.0295349745735778,0.7934104513189957,27.072095560970443
2024-09-23,10.229004396652188,4.909153512024579,2.2241498040046612,2.13946127767772,1.9331228811314758,1.5416707940459795,1.2536103533213263,1.027187731751245,1.0295349745735778,0.7934104513189957,27.08030617650175
2024-09-24,10.229004396652188,4.908888653459053,2.226003813963344,2.12621834940142,1.9331228811314758,1.5414059354804535,1.2615561102871067,1.027187731751245,1.0295349745735778,0.7934104513189957,27.076333298018856
2024-09-25,10.229004396652188,4.908888653459053,2.2286523996186034,2.1129754211251193,1.9331228811314758,1.5411410769149274,1.268442432990783,1.027187731751245,1.0295349745735778,0.7934104513189957,27.07236041953597
2024-09-26,10.229004396652188,4.908888653459053,2.2302415510117597,2.0997324928488186,1.9331228811314758,1.5424653697425577,1.272680170039199,1.027187731751245,1.0295349745735778,0.7934104513189957,27.06626867252887
2024-09-27,10.229004396652188,4.9086237948935265,2.2376575908464877,2.079868100434368,1.9331228811314758,1.5366384813009852,1.2906905524949677,1.0242742875304587,1.0292701160080515,0.7934104513189957,27.062560652611506
2024-09-30,10.234301567962707,4.908358936328001,2.2429547621570083,2.0568254052336052,1.9331228811314758,1.5382276326941413,1.2938688552812798,1.0176528233923086,1.0292701160080515,0.7934104513189957,27.047993431507578
2024-10-02,10.236950153617968,4.908094077762475,2.2448087721156904,2.020539781756542,1.9331228811314758,1.5384924912596674,1.3118792377370485,1.0176528233923086,1.0292701160080515,0.7947347441466256,27.035545078927854
2024-10-03,10.236420436486917,4.908094077762475,2.2469276406398984,2.020539781756542,1.9331228811314758,1.533195319949147,1.296782299502066,1.0176528233923086,1.0292701160080515,0.7947347441466256,27.016740120775506
2024-10-04,10.236420436486917,4.907829219196949,2.2506356605572626,2.020539781756542,1.9331228811314758,1.5220712601970547,1.2853933811844476,1.0176528233923086,1.038805024366988,0.7947347441466256,27.00720521241657
2024-10-07,10.236420436486917,4.912331814810892,2.2524896705159443,2.020539781756542,1.9331228811314758,1.5220712601970547,1.2875122497086555,1.0176528233923086,1.038805024366988,0.7947347441466256,27.0156806865134
2024-10-08,10.238671734293888,4.914450683335099,2.2543436804746264,2.020539781756542,1.9331228811314758,1.5220712601970547,1.2906905524949677,1.0176528233923086,1.038805024366988,0.7947347441466256,27.025083165589574
2024-10-09,10.239996027121517,4.918953278949041,2.2556679733022564,2.020539781756542,1.9331228811314758,1.5233955530246848,1.2917499867570716,1.0176528233923086,1.038805024366988,0.7987076226295159,27.038590952431402
