date,INTERACTIVE BROKERS HONG KONG LTD,SUNHIGH FINANCIAL HOLDINGS LTD,GOLDEN RICH SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,BOCOM INTERNATIONAL SECURITIES LTD,TAIPING SECURITIES (HK) CO LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL
2024-12-12,21.775771172985895,0.0,0.0,18.49360874108193,14.328012485355243,11.908010551782834,11.888736078387206,9.001783250022251,8.134973496282576,4.469104224102067
2024-12-13,21.775848823607628,0.0,0.0,18.490392172951335,14.368680502462855,11.905939407758112,11.886668286745339,9.02598478737958,8.089110162416153,4.457375856678998
2024-12-16,21.777532262037454,0.0,0.0,18.491821620639854,14.369791310548441,11.906859827260678,11.88758721644395,9.026682564526233,8.089735512041823,4.449989686501563
2024-12-17,21.77262296065291,0.0,0.0,18.48765301584145,14.366551933582874,11.904175668067056,11.88490740186816,9.024647682672834,8.11045481041206,4.448986526902657
2024-12-19,21.7711113797397,0.0,0.0,18.488010251178828,14.366829537236653,11.904405691434942,11.885137052916985,9.024822065167836,8.110611528036411,4.44907249428865
2024-12-20,21.7697129378876,0.0,0.0,18.486822695484207,14.365906700760537,11.903641025871806,11.88437362505229,9.024242366287814,8.11007337757931,4.455227271076441
2024-12-23,21.770694445791598,0.0,0.0,18.487656191205858,14.366554401123652,11.904177712680058,11.884909443171722,9.024649232709772,8.109150858210015,4.452207715107328
2025-01-02,21.77182936620753,0.0,0.0,18.488619964709105,14.362090274086325,11.90479828518199,11.885529011206271,9.025119693525173,8.109573593501613,4.452439811581991
2025-01-06,21.74563671659105,0.0,0.0,18.466377187747998,14.37054566745846,11.89047619010244,11.871230098071294,9.014262002427971,8.177018570022526,4.464453567578263
2025-01-07,21.708356994207108,0.0,0.0,18.434719277521292,14.38440108069751,11.870091702990976,11.85087860557743,8.998808365023542,8.163000264364626,4.589743709617516
2025-01-08,21.730407710066814,0.0,0.0,18.453444727671688,14.240860674472888,11.882148995923883,11.862916382406379,9.007949092089437,8.19315036163034,4.629122055738578
2025-01-13,21.729439144003003,0.0,0.0,18.452622222150296,14.244725981864065,11.881619385691248,11.862387629408316,9.00754759047421,8.192742319543086,4.628915726865772
2025-01-14,21.731955732404835,0.0,0.0,18.4547593069945,14.254725361458323,11.882995451835564,11.863761468232612,9.008590796865544,8.193691159509177,4.609520722699446
2025-01-15,21.723296348291203,0.0,0.0,18.44740576497869,14.268325854594396,11.878260515720974,11.859034196152228,9.005001205160447,8.188498227673708,4.63017788742835
2025-01-16,21.681215249876118,0.0,0.0,18.411670530092938,14.304188408750992,11.855250644578588,11.836061569110965,8.987557243808233,8.172635948106844,4.751420405675322
2025-01-17,24.61178104542591,0.0,0.0,17.660394859822564,13.779581106253305,11.37150522019291,11.35309914187431,8.620826094595053,7.860076088265728,4.742736443570219
2025-01-20,24.575034330545094,0.0,0.0,17.627857493414293,13.681726309016383,11.350554452392995,11.332182285281881,8.604943155419104,7.848665401626696,4.97903657230355
2025-01-21,24.61893629782493,0.0,0.0,17.656701257807978,13.728718594290745,11.369126914672362,11.350724685912535,8.619023082777757,7.890419228886521,4.766349937827171
2025-01-22,24.566705530931937,0.0,0.0,17.614840059392993,13.760810663894857,11.342172543602073,11.32381394356644,8.598588765509579,8.060724856414588,4.73234363668753
2025-01-23,24.570468772362133,0.0,0.0,17.60522456801344,13.760045751787409,11.335981141241867,11.317632562697192,8.593895015474251,8.077791685864053,4.738960502559657
2025-01-24,24.57122230060979,0.0,0.0,17.605764485836794,13.760467745492905,11.336328793624242,11.317979652364532,8.594158573435296,8.079879498658702,4.734198949977735
2025-01-27,24.571529753410427,0.0,0.0,17.605984781820947,13.760639926359394,11.33647064192116,11.3181212710638,8.594266109726743,8.078115959439112,4.734871556258416
2025-02-04,24.570022705418083,0.0,0.0,17.604904952266782,13.759795943710266,11.335775341079387,11.317427095645751,8.593738996778695,8.077620503577764,4.740714461523269
2025-02-06,24.55720968861795,0.0,0.0,17.579925927521924,13.739660157850425,11.319691379620082,11.301369167912725,8.581545621146539,8.065342817322492,4.855255240007865
2025-02-07,24.55885308875481,0.0,0.0,17.55133654590016,13.766233191086355,11.301282714075827,11.282990298893484,8.567589869360154,7.969042882105251,5.002671409823961
2025-02-10,22.400591640727434,0.0,8.79482004742403,16.00890405153766,12.584326539609899,10.308112442365685,10.291427586556603,7.814659801709039,7.242493167284468,4.554664722785184
2025-02-11,22.404340302175317,0.0,8.796291830106453,16.011583086199035,12.633289513568128,10.30983746929055,10.29314982132862,7.815967557968197,7.196290321161318,4.5392500982023885
2025-02-12,16.544266955749013,26.14567570061186,6.495536056637443,11.823597632844043,9.35364472121161,7.613199097219815,7.600876266062011,5.771625142827546,5.322268882223372,3.329309544613289
2025-02-13,16.54088837276479,19.860692284486607,12.773853656566533,11.821183080063832,9.376274381551777,7.611644369833336,7.59932405517915,5.770446491966132,5.321181996528708,3.324511311059136
2025-02-14,16.540891097605005,19.860695556210093,12.773855760849528,11.821185027409966,9.375847618759737,7.611645623726972,7.599325307043217,5.7704474425526,5.321182873106213,3.324923692736669
2025-02-17,16.539120149884003,19.858569174183554,12.77248813013274,11.819919394224888,9.384726753433123,7.61083068416955,7.598511686558426,5.769829630568513,5.319377736874752,3.326626659970454
2025-02-18,16.536951017570424,19.855964690770485,12.770812997690578,11.818369192710566,9.383435543430998,7.6164202861390224,7.597515129481325,5.769072908095849,5.32691481027405,3.3245434238367024
2025-02-19,16.526871009374698,19.856715767200512,12.771296069492136,11.818816237146848,9.383790483489522,7.616708386659303,7.597802514890666,5.769291130416035,5.327039447138393,3.331668954191891
2025-02-20,16.512202104483258,19.839091361777356,12.759960534333814,11.808353528892978,9.454735715648322,7.609947955671105,7.591058864358653,5.7641704283282,5.3165463888047775,3.3439331177015417
2025-02-21,16.509064959136673,19.839276358070446,12.76007951888587,11.80846363986482,9.454823879517708,7.610018917195337,7.591129649745188,5.76422417827786,5.316486260768578,3.3464326385375256
2025-02-24,16.51087173895612,19.841447601823194,12.761476003437014,11.809755977974582,9.455858631335829,7.6108517704574234,7.591960435734093,5.764855024661096,5.316821245027121,3.3361015705935304
2025-02-25,16.51236636695926,19.843243726442015,12.762631221628865,11.810825042786787,9.4558916679805,7.611540734211957,7.592647689371901,5.765376881646611,5.317302544261113,3.328174124710994
2025-02-26,20.504616851134543,18.866588292748485,12.13447317939201,11.229513508570719,8.985757963487417,7.244736233407316,7.218948675028579,5.481613463912243,5.055540527386841,3.278211304931846
2025-02-27,20.50350654871751,18.86016901792684,12.130344477533162,11.225692715314072,8.98270059832137,7.242271243332218,7.21649245905835,5.479748368710881,5.066335184620582,3.292739386465012
2025-02-28,20.502865076450938,18.859578959083045,12.129964967835745,11.225341508532303,8.982419565742916,7.242044661789274,7.216266684029899,5.479576929420827,5.070869576152634,3.2910720709624224
2025-03-03,20.502865081796372,18.859578964000047,12.129964970998227,11.225341511458934,8.982419568084781,7.242044663677394,7.216266685911298,5.4795769308494435,5.070869551403045,3.2910720718204596
2025-03-04,20.506473885499485,18.862898525345884,12.132100021993846,11.227317335513456,8.983609461551776,7.243319369309807,7.217536854243131,5.480541416419662,5.06902409353524,3.2771790365877145
2025-03-05,20.1192650029781,18.51272703220194,13.76333441753315,11.018893032636838,8.8164535459948,7.108854140890032,7.083550253314555,5.37880045818643,4.987922861191267,3.210199255072893
2025-03-06,20.119265033871823,18.512727060628777,13.763334438667155,11.018893049556672,8.816453559532725,7.108854151805888,7.083550264191555,5.378800466445737,4.987922715297423,3.2101992600022484
2025-03-07,20.115317021713597,18.513686516127446,13.764047748319697,11.024224511611125,8.816526585893136,7.109222581005047,7.083917381971061,5.379079232489599,4.9881812233962295,3.20579719747306
2025-03-10,20.10557055791157,18.51001506387055,13.761318197718007,11.022038295811885,8.837423920639537,7.1078127498908,7.082512569135051,5.378012506390993,4.990134683334782,3.205161455296829
2025-03-11,20.10531744207742,18.50978203502466,13.761144951824555,11.021899535640458,8.834370033376409,7.107723267229864,7.082423404986654,5.377944800770916,4.99005139037077,3.209343138698296
2025-03-12,20.106089413846707,18.510492743981523,13.761673330222282,11.02232273688112,8.8343254053297,7.107996178200906,7.082695344534115,5.378151294479604,4.990241710916266,3.2060118416077783
2025-03-13,20.098068533574605,18.503108391757625,13.756183414612465,11.017925624684251,8.830033780517812,7.105160600125705,7.079869859667669,5.376005799812274,4.988240732664926,3.245403262582665
2025-03-14,20.099379537611775,18.504315355987114,13.757080735266063,11.018644327824859,8.83060976670849,7.105624072235772,7.080331682053892,5.376356478550166,4.988566117351916,3.239091926409954
2025-03-17,20.098654608358242,18.503647956304796,13.756584555259632,11.01824691567626,8.829907576839616,7.105367791948863,7.080076313993826,5.376162568181866,4.987772282954262,3.2435794304826433
2025-03-18,20.097112379670165,18.502228117152956,13.755528972198752,11.017401453290008,8.828846367488342,7.104822576248529,7.0795330389827384,5.375750039467583,4.995062849718968,3.2437142057819566
2025-03-19,20.095647481624866,18.500879471770943,13.754526318328745,11.016598384194888,8.835491921447595,7.104304698828752,7.0790170049419014,5.375358195824771,4.994698754735246,3.243477768302293
2025-03-20,20.099348688493137,18.504286955019875,13.757059620494092,11.018627416085595,8.836351823479394,7.105613166315041,7.080320814952665,5.376348226760178,4.995618675994459,3.2264246124055664
2025-03-21,20.118184256704232,18.521627753696528,13.769951681768408,11.028953228702951,8.833878700694198,7.112272002058926,7.086955948644475,5.381386528016661,4.944610481699664,3.202179418013957
2025-03-24,20.118184771819532,18.52162822793285,13.769952034340625,11.028953511093373,8.833881487327188,7.112272184164829,7.086956130102175,5.381386665804172,4.944605487411213,3.2021795000040405
2025-03-25,20.11386529200405,18.51871213363376,13.767784056550985,11.027217083385029,8.832106651110887,7.1111524091583025,7.085840340922379,5.38053940600691,4.943826995601764,3.218955631625929
2025-03-26,20.11417425092806,18.518996590215913,13.767995536526929,11.027386466896125,8.831858304268545,7.111261639978182,7.085949182936366,5.380622053754687,4.943902935230814,3.2178530392643743
2025-03-27,20.114514116707365,18.519309502549753,13.768228172004484,11.027572794768627,8.831623515815751,7.111381797755925,7.086068913013829,5.38071296920986,4.943832863973536,3.2167553542008704
2025-03-28,20.12178285428458,18.518223836877368,13.767421031074429,11.02692632049099,8.830440181975767,7.110964904075306,7.085653503261649,5.380397533293482,4.9397030760022265,3.2184867586642047
2025-03-31,20.132730171654902,18.517344019570228,13.766766928639736,11.026402421400732,8.828715114347808,7.110627055799565,7.085316857553103,5.380141905814799,4.939381351273009,3.2125741739461153
2025-04-01,20.1388978214786,18.520544187111213,13.769146101410023,11.028308004355043,8.829472804039911,7.111855914423998,7.086541342068873,5.381071701981825,4.9402349751974866,3.1939271479330253
2025-04-02,20.139594338956073,18.521184732727612,13.769622316692235,11.028688990622202,8.829393837974763,7.112101652362872,7.086785846032151,5.381257605175468,4.9404056573569735,3.1909650220996557
2025-04-03,20.144545807006235,18.525738302820024,13.77300768006234,11.031400475285356,8.831564609677272,7.113850215094994,7.088528184686267,5.382580627111921,4.941620292585248,3.1671638056703464
2025-04-07,20.1442362689248,18.525453639092863,13.772796046083908,11.031230968433658,8.838727684213577,7.113740904735343,7.088419263421152,5.3824979191821205,4.924257778452236,3.1786395274603474
2025-04-08,20.14431984326931,18.525530497437057,13.772853186617123,11.031276734770243,8.838380206440446,7.113770418201389,7.088423061975588,5.382520250072675,4.924273086226074,3.1786527149900907
2025-04-09,20.156244029371106,18.536496460795693,13.781005860215819,11.037806565399881,8.836693224023982,7.117981328423826,7.092618968137568,5.385706367730552,4.892978552722017,3.1624686431795554
2025-04-10,20.15946753033093,18.539460922530036,13.783209796899312,11.039571794080683,8.835799817832353,7.119119676402286,7.093753260023402,5.386567680464234,4.901219138035049,3.1418303834017163
2025-04-11,20.16179487754697,18.541601245070797,13.784801025184517,11.040846277974794,8.8368198831727,7.119941556411498,7.094572211559508,5.387189542786555,4.901774715562929,3.1306586647297294
2025-04-15,20.155922749621393,18.529134066703932,13.775532269435686,11.03342252864218,8.830878098090427,7.11515418232378,7.089801895553405,5.383567252994085,4.898478813613287,3.1881081430218257
2025-04-16,20.15421913427175,18.52756795050058,13.805871525168238,11.032489963648137,8.83013169616849,7.114552796516209,7.089202652567347,5.383112224071719,4.921116191720781,3.1417358653667544
2025-04-17,20.153911481716975,18.527285128646962,13.813344464499771,11.032321553564858,8.829986659996134,7.114444193432689,7.089094436451762,5.383030051291056,4.916430860354386,3.140151170045406
2025-04-22,20.153686426400796,18.52707823759178,13.813190213221615,11.032198357498544,8.829888057030582,7.11436474763931,7.089015273734825,5.382969939906162,4.894441845282086,3.1631669016943023
2025-04-23,20.153686426400796,18.52707823759178,13.817032012752481,11.032198357498544,8.829888057030582,7.11436474763931,7.089015273734825,5.382969939906162,4.894441845282086,3.1593251021634385
2025-04-24,20.150269741301617,18.54160979974913,13.827869288708705,11.040851371973265,8.798365579299947,7.119944841392603,7.094575484835766,5.387192028314801,4.894435947863805,3.1448859165603644
2025-04-25,20.150357545568255,18.54169059432268,13.827929543282846,11.040514999233803,8.798352653550651,7.119975866363649,7.094606399260512,5.387215502861363,4.894457275238799,3.1448996203174406
2025-04-28,20.149582828449727,18.5409777253288,13.827397903399696,11.040090526568843,8.798014384892136,7.119702125951117,7.094333634223253,5.387008381570248,4.894269098933319,3.1486233906828622
2025-04-29,20.149582828449727,18.5409777253288,13.83508726689387,11.040090526568843,8.798014384892136,7.119702125951117,7.094333634223253,5.387008381570248,4.894269098933319,3.140934027188687
2025-04-30,20.154077017147884,18.545113128689525,13.838173062434267,11.042552922465253,8.79997670526132,7.121290113409772,7.095915963461101,5.388209906802381,4.888438752280636,3.1262524280478576
