date,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,CELESTIAL SECURITIES LTD,DBS BANK (HONG KONG) LTD,MONMONKEY GROUP SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.
2024-11-12,48.93387228034231,16.481466816511457,6.376884362842311,8.97973556999712,4.792056653462577,4.261141055731816,2.560728420917839,1.9150703534775728,2.0724410828588904,3.62660340385811
2024-11-13,48.94376819019082,16.48479986787623,6.393341231548595,8.981551544280844,4.793025752338709,4.262002787407122,2.5612462776992264,1.9154576386583368,2.072860193163606,3.591946516836512
2024-11-14,48.94473869639829,16.48938501528949,6.430519640334582,8.984049708538851,4.794358903472248,4.2631882377136225,2.5619586728656243,1.9159904116193374,2.0734367466934587,3.542373967074499
2024-11-15,48.92063529526799,16.49063595274903,6.476525398155345,8.984731267269414,4.794722618864985,4.263511656801641,2.5621530312404643,1.9161357647768864,2.0735940442333014,3.517354970640943
2024-11-18,48.88237196547565,16.476886071002646,6.471125275406456,8.977239804065572,4.7907247822015,4.2599567434997345,2.5600167096761153,1.9953913635230465,2.0718650828409144,3.514422202308361
2024-11-19,48.896073373845745,16.479800796208657,6.474797115049287,8.978827858205447,4.791572250965777,4.260710320555694,2.5604695710480607,1.9957443439028375,2.072231591254846,3.4897727789636486
2024-11-20,48.90236341458484,16.480217269706916,6.505286851274033,8.963891715581553,4.791693342408702,4.26081799618565,2.560534278609312,1.9957947798661608,2.0722839601851915,3.4671163915976466
2024-11-21,48.91258204067331,16.48360534224606,6.529898518887886,8.96298567404752,4.791209013355615,4.260387326316357,2.5602754679856066,1.995593051306586,2.072074500343661,3.4313890648374015
2024-11-22,48.9088743761086,16.489936040077286,6.536983726183478,8.962306263086349,4.790845830813623,4.260064381044145,2.560081394349898,1.9929150530697226,2.0719174332480423,3.4260755020188562
2024-11-25,48.905167273597016,16.488686167041156,6.551647470599531,8.961626955118597,4.790482703327282,4.259741484727925,2.559887350134243,1.9927639978574965,2.0717603899625736,3.4182362076341843
2024-11-26,48.90774900291042,16.487853023606768,6.576580521720383,8.961174140347094,4.790240648916676,4.259526247709388,2.559758003664978,1.9926633071035895,2.0716557076641156,3.3927993963565806
2024-11-27,48.89545182082073,16.485381574250557,6.650356620890778,8.958458212383063,4.788788835981331,4.258235282232265,2.5589821992631854,1.9920593761996805,2.071027835961125,3.3412582420172825
2024-11-28,48.89298209577431,16.484548892308627,6.680326902808037,8.958005717768522,4.788546952712236,4.258020197394341,2.5588529442467056,1.991958756637898,2.070923227676963,3.315834312672367
2024-11-29,48.89185926907324,16.487517949943857,6.682008642908488,8.956874681193847,4.787942351430019,4.257482580347568,2.558529863824529,1.991707252198184,2.0706617531939537,3.315415655886319
2024-12-03,48.89185926907324,16.487517949943857,6.689584234688467,8.956874681193847,4.787942351430019,4.257482580347568,2.558529863824529,1.991707252198184,2.0706617531939537,3.3078400641063412
2024-12-04,48.88731462956201,16.512839842297357,6.681496862605862,8.952805313293497,4.785767050378355,4.255548282552252,2.5573674495147936,1.9908023618377104,2.069720991514144,3.306337216444018
2024-12-05,48.873745054235194,16.49563965224881,6.720015880278847,8.950320297149625,4.784438672516352,4.254367076682906,2.556657605038624,1.9902497779452535,2.0691465023012947,3.305419481603101
2024-12-06,48.873745054235194,16.508256399214062,6.717492530885797,8.950320297149625,4.784438672516352,4.254367076682906,2.556657605038624,1.9902497779452535,2.0691465023012947,3.2953260840308993
2024-12-10,48.88148444674689,16.493142574570506,6.7290904870672685,8.948965415162698,4.783714413544635,4.253723058912971,2.5562705832091472,1.989948497825202,2.068833278949369,3.294827244011316
2024-12-11,48.88653038157359,16.493142574570506,6.749274226374093,8.948965415162698,4.783714413544635,4.253723058912971,2.5562705832091472,1.994994432651908,2.068833278949369,3.2645516350510815
2024-12-12,48.87414278459215,16.49233677172425,6.7933164945229025,8.94715954380501,4.7827490759394475,4.252864671794544,2.5557547363358433,1.9945918494327832,2.068415795297465,3.2386682765556
2024-12-13,48.82077255151715,16.54833782282769,6.82363933032316,8.940619365376504,4.779252990709015,4.249755920503182,2.5538865353818645,1.9931338463063757,2.06690382847723,3.223697808577819
2024-12-16,48.82464235185789,16.547086558075605,6.838245919433812,8.939943340872201,4.778891618414552,4.2494345849198,2.5536934290870352,1.99298314004483,2.0667475442670438,3.2083315130272307
2024-12-17,48.81849018754631,16.54500153726481,6.875185857835767,8.93881686051884,4.778289452683325,4.248899133587472,2.55337165014877,1.9927320135816926,2.06648712309711,3.1827261837359058
2024-12-18,48.81849018754631,16.54500153726481,6.877705964083446,8.93881686051884,4.778289452683325,4.248899133587472,2.55337165014877,1.9927320135816926,2.06648712309711,3.180206077488227
2024-12-19,48.814739897988666,16.544584596154753,6.882572728433474,8.938591598513511,4.77816903774688,4.248792059513329,2.5533073040918777,1.9926817958832581,2.066435046738393,3.180125934935857
2024-12-20,48.81608942451614,16.543333898900165,6.91481051551137,8.937915880612762,4.777807829348887,4.2484708696682025,2.5531142853783053,1.9900113057370317,2.066278833409209,3.1521671569179186
2024-12-23,48.817319548834284,16.54375077697402,6.920024594377564,8.93814110856133,4.77792822608012,4.248577927554103,2.5531786217068904,1.98250170514298,2.0663309018946405,3.1522465888740676
2024-12-27,48.8199584087832,16.54208339072563,6.942004105368896,8.937240264866844,4.777446675558273,4.2481497283804615,2.552921295845246,2.012537836920772,2.06612264369631,3.1015356498543634
2024-12-30,48.81872834195316,16.541666596677825,6.944348793028439,8.937015082315275,4.777326303094235,4.2480426920731755,2.552856972484307,2.0124871290521438,2.0660705857058153,3.101457503615624
2025-01-02,48.81872834195316,16.544186194953074,6.944348793028439,8.937015082315275,4.777326303094235,4.2480426920731755,2.552856972484307,2.0099675307768927,2.0660705857058153,3.101457503615624
2025-01-03,48.81872834195316,16.534107801852073,6.954427186129443,8.937015082315275,4.777326303094235,4.2480426920731755,2.552856972484307,2.0099675307768927,2.0660705857058153,3.101457503615624
2025-01-06,48.8199584087832,16.53452440544381,6.9672007229749475,8.937240264866844,4.777446675558273,4.2481497283804615,2.552921295845246,2.0100181751601665,2.06612264369631,3.086417679290732
2025-01-07,48.8199584087832,16.53452440544381,6.972240046496159,8.937240264866844,4.777446675558273,4.2481497283804615,2.552921295845246,2.0100181751601665,2.06612264369631,3.0813783557695213
2025-01-08,48.82874771334934,16.532421304780925,7.002652430778948,8.937465458766376,4.777567054088422,4.24825677008179,2.5529856224477285,2.0100688220956386,2.066174704310242,3.043660119300591
2025-01-09,48.834900239908066,16.534504425195053,7.016134993649493,8.938591598513511,4.77816903774688,4.248792059513329,2.5533073040918777,2.0103220950627323,2.066435046738393,3.018843199580665
2025-01-10,48.834900239908066,16.534504425195053,6.998494694470018,8.938591598513511,4.77816903774688,4.248792059513329,2.5533073040918777,2.058202907121305,2.066435046738393,2.9886026867015665
2025-01-13,48.829978094636544,16.532837886871565,7.015427826531023,8.93769066401473,4.777687438685141,4.248363817177568,2.5530499522919996,2.0579954576608297,2.0662267675478088,2.9807420945827903
2025-01-15,48.82493851715472,16.532837886871565,6.995269516603727,8.93769066401473,4.777687438685141,4.248363817177568,2.5530499522919996,2.1008318662563332,2.0662267675478088,2.963103573396406
2025-01-16,48.831267438598495,16.51982267853513,7.002652430778948,8.937465458766376,4.777567054088422,4.24825677008179,2.5529856224477285,2.100778931065357,2.066174704310242,2.963028911327509
2025-01-17,48.80999969767106,16.532858117028173,7.0143673430996785,8.936339602739771,4.776965222094199,4.247721615511491,2.5526640218483045,2.100514295120075,2.0659144274729666,2.9626556574142815
2025-01-20,48.810119609430366,16.536230472358163,7.008622224312187,8.940477430059888,4.776483865658557,4.247293588921097,2.5524067997003885,2.1003026343632754,2.0657062532119213,2.962357121984153
2025-01-21,48.80889003834056,16.535813909746025,7.010964761282587,8.940252211341617,4.776363541706902,4.24718659575147,2.552342502262983,2.1002497258389834,2.0656542162017826,2.962282497527093
2025-01-22,48.82271537926703,16.536230472358163,7.006103070344856,8.940477430059888,4.776483865658557,4.247293588921097,2.5524067997003885,2.1003026343632754,2.0657062532119213,2.952280506114826
2025-01-23,48.82271537926703,16.553864550129486,6.988468992573534,8.940477430059888,4.776483865658557,4.247293588921097,2.5524067997003885,2.1003026343632754,2.0657062532119213,2.952280506114826
2025-01-24,48.82178229458213,16.549278630228525,7.019272904938356,8.9380006480827,4.775160635523998,4.2461169604585605,2.551699706012226,2.0997207871686343,2.065133990258612,2.9338334427462587
2025-01-27,48.82178229458213,16.549278630228525,7.7874020110711335,8.9380006480827,4.775160635523998,3.477987854325784,2.551699706012226,2.0997207871686343,2.065133990258612,2.9338334427462587
2025-02-03,48.5672239640666,17.228891713702033,7.497039235763693,8.894820625293361,4.750752927774057,3.4602105024028544,2.5386569739569675,2.0889882955853296,2.0545782852790304,2.918837476176079
2025-02-04,48.57738887599107,17.23718647855519,7.506309261544988,8.893929246078738,4.75027683920611,3.4598637433337283,2.5384025667963313,2.1013056121111098,2.054372389235089,2.880964987147646
2025-02-05,48.574954948033664,17.236322824269774,7.510943577735728,8.8934836234641,4.7500388307031445,3.4596903898602593,2.538275382336289,2.101200328015058,2.054269456687482,2.8808206388945026
2025-02-06,48.5810402252964,17.185866191842695,7.54195076485189,8.904619845726751,4.750633896685697,3.4601238061194834,2.5385933673861407,2.1014635580395473,2.054526807398969,2.881181536652424
2025-02-07,48.58698539620378,17.204778938188234,7.551170091371881,8.906628262296945,4.751705391258439,3.460904229103005,2.539165941294109,2.101937538322226,2.05499020120526,2.8417340107561193
2025-02-10,48.59429228360456,17.207366326177663,7.562331544833095,8.907967710079154,4.752419989539697,3.4614247067021138,2.5395478007462575,2.102253643978725,2.055299246557374,2.817096747781363
2025-02-11,48.60038303547256,17.196989194121443,7.570799728599647,8.909084224353169,4.753015652313421,3.461858557634138,2.539866104703047,2.102517137996384,2.055556855365672,2.809929509440521
2025-02-13,48.59551031184517,17.177719329320666,7.612651603006494,8.908190990545387,4.7525391101500905,3.4615114681888515,2.53961145515492,2.1023063374986215,2.0553507631534096,2.7946086311363914
2025-02-14,48.61744526621284,17.17293469393214,7.623610758181648,8.912211953832367,4.754684302737693,3.46307391903278,2.5407577804228914,2.1032552727661793,2.056278503697958,2.755747549183507
2025-02-17,48.60734479334201,17.196366055993767,7.691703252426698,8.912658951613173,4.754922777018013,3.463247611755147,2.5408852137800975,2.103360762900869,2.0563816376822737,2.6731289434879577
2025-02-18,48.682710406922126,17.222224079652555,7.613198305577752,8.911765000885994,4.754445852376637,3.462900243732008,2.5406303598474085,2.1006422622609904,2.0561753800581077,2.6553081086864214
2025-02-19,48.68386516493272,17.278689566047483,7.651386852527697,8.922466325505347,4.754803536887719,3.4631607632161,2.5408214955036588,2.095784857720349,2.05633006939696,2.5526913682619665
2025-02-20,48.31192617932902,17.144193855577196,8.399224896227011,8.854299735548926,4.71847739888977,3.4367026236068208,2.5288756018169813,2.074796186861062,2.0406199502951434,2.4908835718480717
2025-02-21,48.353110385980166,17.132960519440015,8.418504884680402,8.853638750968393,4.7181251586339155,3.4364460694455734,2.528686818081529,2.074641300723454,2.0404676154564596,2.4434184965900965
2025-02-24,48.34460703492249,17.180590434548947,8.45229051317182,8.852537329277235,4.717538208393738,3.4360185642866385,2.5283722411499507,2.019645765809998,2.040213774594528,2.4281861338446586
2025-02-25,48.35014835810944,17.179023208217163,8.46644652059184,8.851729794189405,4.717107871023812,3.4357051280988102,2.5281416011397617,2.018632252671524,2.040027664765405,2.4130376011928356
2025-02-26,47.74247505540933,17.259279088443765,8.938984059737328,8.873806392399485,4.728872542743747,3.444273925773943,2.534446895996728,2.0760417203578787,2.045115582284311,2.3567047368534815
2025-02-27,47.611954689479305,17.233823964570817,9.221695055008993,8.872257446744843,4.728047105918495,3.4436727189304746,2.5340045017937354,1.9534925474367373,2.0447586021165747,2.3562933680000264
2025-02-28,47.622166297095404,17.149824301277597,9.32798978720009,8.87137257770139,4.727575557099591,3.4433292663871886,2.5412318524995094,1.915897326786326,2.044554669397172,2.356058364555733
2025-03-03,47.561352804818426,17.15666873975236,9.371622228356486,8.874913113320185,4.729462316955956,3.4447034877726748,2.5422460497740116,1.9166619551082718,2.045370644441414,2.3569986597002117
2025-03-04,47.544749720729826,17.143199106335445,9.410739932975158,8.87181499015905,4.7278113197510505,3.4435009840948987,2.541358582903346,1.9159928719612744,2.0446566306718443,2.3561758604181073
2025-03-05,47.41532414152876,17.13337309544735,9.54988511628757,8.866729909471967,4.725101468152374,3.44152726390691,2.5922350904532716,1.9124026229704292,2.0434846896478396,2.319936602133531
2025-03-06,47.39878729096879,17.114941631527113,9.596378148650691,8.863637495993345,4.723453513650865,3.440326976381902,2.5913310071198077,1.9092444566973856,2.0427719917691234,2.319127487240979
2025-03-07,47.40232993067344,17.116220821886866,9.589621278306133,8.864299974421918,4.723806549981896,3.440584110364438,2.59152468617023,1.9093871558170203,2.042924670889818,2.3193008214882456
2025-03-10,47.40022717912609,17.11366263235509,9.605625008303331,8.862975116578763,4.723100530084627,3.4400698808305985,2.5911373570166463,1.9091017789055544,2.0426193354678426,2.3114811813314557
2025-03-11,47.43800801697086,17.12169814925254,9.551425063914827,8.86584614260108,4.724630506683854,3.4411842391602283,2.5919767165636998,1.9097202033978269,2.043281010942351,2.3122299505127306
2025-03-13,47.441936952051265,17.120418326362337,9.590577025936103,8.865183433053497,4.724277347188954,3.4409270154712983,2.5917829699444206,1.909577454494716,2.0431282785564555,2.2721911969409554
2025-03-14,47.44113744201766,17.11743281688293,9.598869334006507,8.863637495993345,4.723453513650865,3.440326976381902,2.5913310071198077,1.9092444566973856,2.0427719917691234,2.271794965480475
2025-03-17,47.43641052636823,17.118218216057247,9.640258858187627,8.862754345439841,4.722982880619346,3.439984190852283,2.5910728134138625,1.9090542243802961,2.042568455104179,2.2366954895770887
2025-03-18,47.435228944632826,17.12028269771736,9.640018731380708,8.862533585299188,4.7228652370150686,3.4398985051428266,2.5910082730264796,1.9090066722240857,2.042517577275248,2.236639776286205
2025-03-19,47.42801257932647,17.118577088224647,9.656492732350587,8.861650654702801,4.722394721199221,3.4395558049872315,2.5907501436261535,1.9088164872861797,2.042314091303063,2.231435696993647
2025-03-20,47.40557935284287,17.122927326348496,9.689266990073737,8.857459135696539,4.720161050746586,3.4379289112976172,2.589524731015048,1.9054241771956522,2.0413480863606415,2.2303802384228177
2025-03-21,47.40242716674576,17.044425049528936,9.826474502138788,8.855475062968948,4.719103733668725,3.43715881449132,2.5889446769253235,1.9049973617752762,2.040890823955744,2.180102807801181
2025-03-24,47.40908156294149,17.035889816737086,9.844992604482414,8.849748287092003,4.716051921176385,3.434936027114687,2.5872704238991293,1.9037654128555983,2.039570993652457,2.1786929500487506
2025-03-25,47.3670603715863,17.083324356618103,9.846821331326968,8.85463190219634,4.7133555292975124,3.4329721103125057,2.58579115796312,1.9001910797414046,2.0384048736106117,2.17744728734714
2025-03-26,47.36771472074995,17.081563979236634,9.871711817987517,8.85243131205856,4.712184146476838,3.432118933731856,2.5851485263344505,1.8997188363103767,2.037898280709719,2.159509446404104
2025-03-27,47.32054034459299,17.134968624458523,10.043649328872947,8.635515689426004,4.707738196721583,3.4288807265949717,2.582709436498255,1.9525501834860866,2.0359755219463262,2.1574719474023105
2025-03-28,47.341830423601536,17.14177842763536,10.074963611103291,8.629012093201942,4.709609152614784,3.4302434371651933,2.583735860491842,1.953326168708695,2.0367846621835324,2.0987161632938287
2025-03-31,47.35267911854234,17.146391793553686,10.05634148037985,8.630083899453146,4.710194131344212,3.4306695063744375,2.5840567853227294,1.9535687905958419,2.037037650417841,2.098976844015912
2025-04-01,47.263396910396196,17.40742517029866,9.994989027127058,8.59555495284228,4.703533976215243,3.425818582936562,2.580402961600733,1.9384030707506372,2.0341573048573363,2.056318042975294
2025-04-02,47.17951174866141,17.800671729695704,9.768991728109723,8.586608690193176,4.6986385330983,3.4222529873468326,2.577717275480214,1.9140826990779827,2.032040151791747,2.019484456544904
2025-04-03,47.17521362576106,17.78735123893849,9.770330609525667,8.302020290521115,4.991792208135715,3.424459385068597,2.579379183452827,1.915316748028229,2.0333502503665817,2.020786460201715
2025-04-07,47.17404385315277,17.789389811680067,9.770088341091833,8.301814430808294,4.991668429961913,3.4243744710114257,2.5793152242911552,1.9152692551840882,2.0332998307236565,2.0207363520947945
2025-04-08,47.13684934405416,17.791869445619973,9.80480321625053,8.301814430808294,4.991668429961913,3.4243744710114257,2.5793152242911552,1.9152692551840882,2.0332998307236565,2.0207363520947945
2025-04-09,47.10709373677528,17.78195090986035,9.89159040414727,8.281977359289039,4.991668429961913,3.4243744710114257,2.5793152242911552,1.9152692551840882,2.0332998307236565,1.9934603787558187
2025-04-10,47.048611397885345,17.79802541489578,9.953369133769304,8.275616004810098,4.987834348927061,3.421744222348128,2.5773340623363663,1.9137981443459042,2.031738061061162,1.9919292096208578
2025-04-11,47.109551986754425,17.811637141162258,9.884943893004266,8.278487664061945,4.989565139800688,3.4229315760687267,2.5782284036398906,1.914462237042349,2.0324430792008368,1.9777488792646192
2025-04-14,47.16109398401263,17.801761219809016,9.860750359558985,8.272746337121843,4.986104758397828,3.420557692085409,2.5764403412796835,1.9131345122134467,2.0310335318682373,1.976377263652921
2025-04-17,47.179866863002786,17.73010818823863,9.980657704021647,8.261287540626242,4.979198374785429,3.415819788504443,2.572871646634556,1.9104845797544039,2.028220294405245,1.941485020026614
2025-04-22,47.19504229292303,17.733336852245284,10.39459099246513,8.263944788271466,4.980799936659585,3.013618189255882,2.5736992122035867,1.9110990881619403,2.0288726725696415,1.9049959752444543
2025-04-23,47.19621003805467,17.73872421989565,10.399796777806552,8.264149262742212,4.980923176402472,3.0136927550958132,2.573762893145045,1.911146374413798,2.0289228728888067,1.892671629554973
2025-04-24,47.21834105077012,17.73960208049119,10.454748656803083,8.264558242041034,4.98116967418505,3.0138418978461012,2.57389026448236,1.9112409539378723,2.029023280980134,1.8135838984630563
2025-04-25,47.219301734852024,17.74926428475935,10.48767646024827,8.269059687426243,4.98388276090864,3.0154834428997495,2.5752921816948438,1.9147577132501366,2.030128426254347,1.7551533077064005
2025-04-28,47.182479681700585,17.73170446169904,10.576233401981622,8.250985616837022,4.978952072062565,3.0125001442768267,2.57274437608929,1.9128633921048424,2.0281199657692923,1.753416887478915
2025-04-29,47.17272626846034,17.730827382552107,10.58807623375317,8.250577490960472,4.978705793705885,3.012351134289525,2.572617118134618,1.9127687744331026,2.02801964705863,1.7533301566521518
2025-04-30,47.03748707214769,17.67691632288308,10.563761236338404,8.227786702357678,4.9649529829015275,3.004030037011886,2.5655107097699212,2.1886504555372315,2.0224175947042253,1.7484868863483525
2025-05-02,47.00687899932262,17.68793939114937,10.585175296106065,8.227177966157429,4.9645856488027515,3.0038077826078378,2.5653208993995675,2.1884885273285675,2.0222679653024853,1.7483575238233031
