date,EVERBRIGHT SECURITIES INVESTMENT,KINGSTON SECURITIES LTD,THE BANK OF EAST ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,SDICS INTERNATIONAL SECURITIES (HONG,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING
2024-11-04,29.659772886151657,18.46920700924871,16.31313675201102,9.41845909088866,1.1817534340939981,7.050928516993832,5.555313841458311,3.7803290853195746,3.7086104859277325,4.862488897906505
2024-11-05,29.62353684225506,18.446642743551482,16.293206608186043,9.420925129006397,1.1803096580584513,7.11253646643354,5.548526783546872,3.8459328032039455,3.6739843454502887,4.8543986203079195
2024-11-06,29.643290973648952,18.458943685416482,16.3040715547277,9.43724580727004,1.166756109741675,7.082503368173606,5.552226757918883,3.8578188275934693,3.639865708221996,4.857277207287204
2024-11-07,29.596457519250162,18.434239382447238,16.282251198688666,9.381651287137116,1.1608981661917936,7.182297114274714,5.5447960027077965,3.9808325816938446,3.586158254053853,4.850418493554817
2024-11-08,29.68280343937668,18.48712561548736,16.328963564382022,9.060993464863442,1.0227578677494418,7.263907301887906,5.560703541254701,3.9857901112496688,3.765601201249512,4.841353892499265
2024-11-11,29.728489872215007,18.515580165763605,16.354096368927493,9.082491665826755,0.9581627737812712,7.247720830728083,5.56926232544738,4.036517198385773,3.658873312780988,4.848805486143645
2024-11-12,29.794785919365435,18.530868091607047,16.367599602976135,8.910034607680299,0.9737423559160783,7.285665357144007,5.576020223803564,4.081599923053574,3.6668971522717566,4.812786766182106
2024-11-13,29.800406102587328,18.53436356474847,16.37068701930865,8.996670691992078,0.9703262281807657,7.332253195188292,5.577072027142296,4.083809756062054,3.5207168138107163,4.813694600979344
2024-11-14,29.81164209657594,18.541351791582674,16.376859449989805,8.990699790796269,0.9562874343919638,7.350574778913334,5.579174815525626,4.099033937211915,3.4792624685239555,4.815113436488517
2024-11-15,29.781601829060616,18.52266824620431,16.360356996440117,8.989554713983857,0.9517262801751086,7.420406866450098,5.582186933269382,4.094903467792306,3.486333270666706,4.8102613959575
2024-11-18,29.744940749024735,18.499866886259007,16.340217436429054,9.041942818602603,0.9469616029574872,7.470917897555863,5.566691823907326,4.084113684359183,3.5000071251261478,4.804339975778595
2024-11-19,29.756273993514892,18.506915598045875,16.34644329113127,8.974936246800748,0.947322408765092,7.498206842984649,5.56881281248061,4.061946264619919,3.532972044176568,4.8061704974803785
2024-11-20,29.752210139356606,18.504388083817222,16.344210835496654,8.987367661564665,0.9220351535918287,7.515871512276206,5.568052272262783,4.062110315699671,3.538239913590308,4.805514112344057
2024-11-21,29.759911014691394,18.50917764348733,16.34844126844601,8.974235770243972,0.9186788945565405,7.512783995327303,5.569493471965443,4.058847831445409,3.5416721683811727,4.806757941455421
2024-11-22,29.750018257883337,18.503024843062164,16.34300673762434,8.971252564683668,0.930089028393181,7.519594333083635,5.567642067086073,4.050311158103524,3.5599009257999263,4.805160084280158
2024-11-25,29.737835147672676,18.495447557262217,16.33631401392474,9.000627357047804,0.9297081420004261,7.512922692327259,5.565362028252858,4.049370939868307,3.5692198275806635,4.80319229406305
2024-11-26,29.743818586228386,18.49916895707057,16.33960098255052,9.052021310530954,0.8939655160210088,7.477786056537047,5.566481813925588,4.053778667553373,3.5692193831675776,4.804158726414971
2024-11-27,29.743604850533533,18.499036024148054,16.339483568037668,9.04908190926495,0.8939590920865637,7.4813252651065625,5.566441813820861,4.053749537561278,3.569193735163346,4.804124204277182
2024-11-28,29.73256034774552,18.495294746065177,16.33617904170025,9.034319827574185,0.8937782962032622,7.5007189282383715,5.571782036289705,4.063742271516947,3.568471895048138,4.803152609618443
2024-11-29,29.7348248029909,18.496703362299797,16.33742321797999,9.031415398465596,0.8938463670632008,7.499422094091036,5.568613897572117,4.064770267339672,3.569462170688384,4.803518421509312
2024-12-02,29.74412122792527,18.50248625207568,16.342531021021482,9.009802449666937,0.8941258230784729,7.484876763970859,5.567480002674511,4.078978102325132,3.5705781428639636,4.805020214397695
2024-12-03,29.745553607715415,18.503377271419364,16.343318023971577,8.967829654473766,0.894168881259584,7.48954975471654,5.567748114338553,4.123737482222527,3.559465601395585,4.805251608487088
2024-12-04,29.759242997615985,18.511892828039567,16.35083948602435,8.941036010699197,0.8945803923921032,7.476457543090039,5.5703104830142385,4.134264350036351,3.5539128452788393,4.807463063809334
2024-12-05,29.738606784945475,18.49905596396464,16.33950118010702,8.926931466426595,0.8939600556708449,7.44971539584456,5.569322171369328,4.2427788466914755,3.5359987524138408,4.804129382566221
2024-12-06,29.737965703344337,18.49865717580006,16.339148945933644,8.928176174430538,0.8939407843798935,7.449554800712834,5.5692021122824755,4.242687384186995,3.5366411000228215,4.8040258189064
2024-12-09,29.735935793941326,18.497394460034,16.338033637899013,8.947685434217249,0.8938797641062793,7.391205044567546,5.568821959320845,4.279042546378498,3.544303462763107,4.803697896772135
2024-12-10,29.74127825582918,18.50071776640687,16.340968985978783,8.88533280551555,0.8940403616608728,7.398282205788412,5.569822473287651,4.305682876081257,3.5593133235688863,4.804560945882548
2024-12-11,29.759242997615985,18.511892828039567,16.35083948602435,8.882789879793721,0.8945803923921032,7.360324825297022,5.573186835157718,4.304688214537557,3.5549914773326448,4.807463063809334
2024-12-12,29.73989971692168,18.499860239065967,16.340211565220343,8.906838890521316,0.8939989219684419,7.345444050457488,5.569564306274073,4.298297096899835,3.611607652019111,4.794277560651743
2024-12-13,29.744174672454687,18.50251949752486,16.34256038544187,8.91818133722483,0.8941274296525412,7.336437784694186,5.57036490210574,4.298914954698004,3.597752323147537,4.794966713055745
2024-12-16,29.7023969817639,18.437057172435793,16.319606161954518,8.933430701344589,0.8928715676356752,7.301013259910573,5.561105521670702,4.300053984326739,3.794376794954462,4.758087854003047
2024-12-17,29.682158833569428,18.42449482281954,16.308486567526366,8.90654424508694,0.8922631969672898,7.311817570331357,5.557316383785912,4.305013561262213,3.8620795329680586,4.749825285682895
2024-12-18,29.6798917496913,18.423087584370016,16.307240946977632,8.89198672336436,0.886457682045284,7.313410615305795,5.556891923339824,4.3054019206733125,3.8861683538978307,4.74946250033465
2024-12-19,29.677976174131732,18.421898536357105,16.30618845822648,8.86703059627505,0.882814847293642,7.363854427458645,5.55653327491734,4.295084304097983,3.8794634168733237,4.749155964368701
2024-12-20,29.663659759739748,18.413011962293353,16.29832248550138,8.877805559392112,0.8823889845895581,7.380371959396424,5.5538528484462155,4.285844606268639,3.897876824225241,4.746865010147324
2024-12-23,29.663659759739748,18.413011962293353,16.29832248550138,8.867770661673417,0.8823889845895581,7.388256521889685,5.554569626854694,4.293012390353422,3.8921425969574144,4.746865010147324
2024-12-27,29.670911966688386,18.41751359743817,16.30230711883853,8.848430055410981,0.8790199438652538,7.406911222375785,5.555210661020437,4.290477182910742,3.899833516910509,4.729384734541209
2024-12-30,29.675379899777877,18.420286960741617,16.304761968136493,8.84976247800315,0.8791523092707368,7.367154065153839,5.556047180961561,4.294708563610797,3.9226496751556748,4.730096899188259
2025-01-02,29.667571806600645,18.417665450480996,16.30244153193007,8.798208297988124,0.8754423936222546,7.399802697031223,5.555256463926348,4.322775738183174,3.9314118917536467,4.729423728483515
2025-01-03,29.680953129823134,18.42412482380546,16.30815906199587,8.991713494628495,0.8936797006355515,7.183038940806719,5.562225259323957,4.319271328533915,3.906110452030055,4.730723808416846
2025-01-06,29.69980453849589,18.435826628156967,16.318516942682294,8.921710626217804,0.890658975118652,7.177553807927504,5.56073435687365,4.337085645627992,3.924380022773138,4.733728456126113
2025-01-07,29.719608299835276,18.448119594939463,16.32939809223756,8.891141925423494,0.8912528644742257,7.159359141987845,5.564442241749879,4.343568329719017,3.916224614262917,4.736884895370321
2025-01-08,29.728361503124084,18.453553049495177,16.334207527800885,8.884421964065778,0.8627810984090262,7.1664962569204045,5.566081115776733,4.34484762439226,3.9209698279387277,4.73828003207692
2025-01-09,29.759883671398867,18.473120088345695,16.351527340003535,8.843468235297603,0.8629768213578073,7.18099871449696,5.571983053747454,4.34945463974795,3.9416671093438986,4.664920326260227
2025-01-10,29.77898999844432,18.485203468840492,16.362222973744633,8.823347609804571,0.8462711717647281,7.187854615543528,5.575627721839633,4.345103757885585,3.9276948385077883,4.667683843624719
2025-01-13,29.779632871033453,18.48560252974266,16.358978182471347,8.821379276741794,0.8462894411734395,7.175776516437944,5.5757480891935876,4.353113206744064,3.93569527628991,4.667784610171802
2025-01-14,29.787778326993962,18.49065879292635,16.363452762024473,8.818753531928692,0.8436417178566965,7.180618470464416,5.573674187145432,4.354303889385124,3.9180569581578437,4.669061363117011
2025-01-15,29.789118466879216,18.491490680054053,16.364188947028474,8.823469284503078,0.8436796729503109,7.180761565180149,5.574644777866642,4.354499787724726,3.908875395547561,4.6692714222657905
2025-01-16,29.7882607634617,18.49095826366956,16.36371778099513,8.827534110825571,0.8350176290405147,7.189912377993279,5.574484269864946,4.354374410756835,3.9066034111592174,4.669136982233245
2025-01-17,29.788904036394342,18.491357573083565,16.36407115297645,8.7924531566919,0.8350356611184298,7.190067643050798,5.574604649999682,4.386140885026364,3.9081274301266156,4.669237811531851
2025-01-20,29.7850448154859,18.488961975256792,16.361951149989306,8.78267725447679,0.8349274803314244,7.192015093187938,5.57388244716888,4.399967349942509,3.911939533106913,4.668632901053549
2025-01-21,29.785162721314613,18.489035164885927,16.36201591972263,8.791672757148127,0.834930785440317,7.17045142841724,5.573904511706072,4.4093413592066035,3.9148339700506005,4.6686513821078695
2025-01-22,29.77239144480387,18.481107439839835,16.355000217591368,8.690672206674517,0.8345727839740178,7.164499166724707,5.571514533970192,4.506731954580332,3.9568606932012735,4.666649558639888
2025-01-23,29.67120550336474,18.418741698153845,16.299809167911853,8.619507913154289,0.831756461909287,7.136020073058003,5.552713082955613,4.59692289791539,4.225289571971713,4.648033629605266
2025-01-24,29.636993377911914,18.39750412822805,16.281014814711526,8.606704565630327,0.8307974123547344,7.144980140510759,5.545594400705387,4.5880415823361975,4.336437943592804,4.631931634018302
2025-01-27,29.51036555468517,18.318898452177965,16.211452108413326,9.00118748585403,0.83081329862927,7.059364187865209,5.5266423566315375,4.566299246877347,4.362836191809932,4.612141117056214
2025-02-03,29.504053621719528,18.314980247273986,16.207984662413907,9.001401120538524,0.8306355970742625,7.020780232944872,5.525460270424727,4.581720698878962,4.401828916424077,4.611154632307152
2025-02-04,29.497323868656377,18.31080267574429,16.204287687895498,8.992932741417873,0.8304461325171055,7.019178821902032,5.524199935704048,4.599208417484972,4.411516871742563,4.6101028469352405
2025-02-05,29.47547335808235,18.297238720272713,16.192284159675594,8.965615237672107,0.8298309691863397,7.085206438499432,5.520107815698667,4.595801496484074,4.431753948678879,4.6066878557498425
2025-02-06,29.47022565682379,18.293981149427484,16.189401346940702,8.970428336794155,0.8460625595989532,7.054747078534566,5.519125036681689,4.594983277451449,4.455177859196026,4.605867698551186
2025-02-07,29.457053862122695,18.28668839821408,16.182947569856708,9.003157252615823,0.8457252834364967,7.044816150210511,5.516924881041458,4.605965019966524,4.452689976794118,4.604031605741588
2025-02-10,29.479539645196013,18.30064738102262,16.195300680600436,8.979289487987977,0.8463708603958213,6.998188234755539,5.5211361771434895,4.61945460307251,4.45252687703733,4.607546052788261
2025-02-11,29.47177119307763,18.29582479204647,16.191032892860385,8.940600219515117,0.8461478246366979,7.0504725304088165,5.519681246620577,4.618237283795176,4.45990014538548,4.606331871653646
2025-02-12,29.488530964879434,18.306229115778212,16.20024028032082,8.939983516065068,0.741161010640217,7.055337082801305,5.522820134931904,4.693550947821983,4.443195583034592,4.608951363726469
2025-02-13,29.478027625493535,18.29970873205655,16.194470015874618,8.937511605806513,0.7408970210354577,7.089154841260919,5.520852995425581,4.691879180632607,4.440900620629753,4.606597361784466
2025-02-14,29.463755085614302,18.290848460739394,16.186629049645088,8.938168441266136,0.740538296821834,7.1291558397362165,5.518179933457335,4.689607487506971,4.438750445183386,4.6043669600293375
2025-02-17,29.481459333199094,18.30405079087629,16.198312554703676,8.956020597756945,0.7410728171911128,7.103805088240876,5.522162954441445,4.710805864784843,4.374619607782558,4.6076903910231595
2025-02-18,29.43516830164214,18.286668871867032,16.182930289863542,8.990512121515438,0.7588774423912761,7.155929996840552,5.516918990123019,4.736942368891609,4.332736787411175,4.603314829454218
2025-02-19,29.42879974796493,18.282712392627833,16.179428972692556,8.930918749770608,0.7693176740239455,7.195304851883599,5.51572535690301,4.819187107619952,4.276286284104077,4.602318862409491
2025-02-20,29.425658384745706,18.280760813197148,16.177701907249244,8.896518805599086,0.77706348533068,7.2336764512706155,5.515136583425603,4.904779935098048,4.1868760440103685,4.601827590073502
2025-02-21,29.397280416473194,18.263130932377784,16.162100206670672,8.914954911122383,0.7699155941136435,7.231961311913533,5.509817811320773,4.954081521985217,4.1999008930030834,4.596856401019718
2025-02-24,29.384693668659274,18.255311385124372,16.155180237321034,8.916112357813567,0.769585946837303,7.237570206826856,5.5074587261840104,4.973990204588199,4.205209056949375,4.594888209696006
2025-02-25,29.31927041608636,18.214667032625307,16.119211700471716,8.830318843698329,0.7643272236633457,7.432755259501454,5.495196700677095,5.043748443752234,4.195846411983363,4.584657967540791
2025-02-26,29.28849636577976,18.195108549569994,16.108384175816724,8.825653466186601,0.7564235479461185,7.386703236078616,5.4845859193423365,5.092163073430786,4.282746596707241,4.579735069141828
2025-02-27,29.28442362208707,18.192138460916464,16.105754714775752,8.81146556061559,0.7563000727279907,7.403945559887013,5.483690639912484,5.091331851362221,4.291962024172162,4.578987493543255
2025-02-28,29.2790636619045,18.18880873385594,16.102806860821193,8.829324181712394,0.7575777476272497,7.3985899213476785,5.482686953998678,5.090399979307928,4.292592562985585,4.5781493964388495
2025-03-03,29.27046279907707,18.18346568563825,16.098076585476807,8.854336390380784,0.757355205596408,7.393231258691999,5.481076388887661,5.092443863705149,4.292747279050998,4.576804543494883
2025-03-04,27.094203581801825,16.831524820472765,14.901184421863617,8.241226191333313,8.05676592886635,6.850096582393964,5.07355830166826,4.71382060882465,4.00110048527451,4.2365190775007475
2025-03-05,27.090919764251844,16.829484839617397,14.899378398269963,8.244813300747742,8.055789448813211,6.856145269746837,5.072943386387893,4.7132492937536625,4.001270687034761,4.236005611376692
2025-03-06,27.086394725685725,16.826673784525507,14.896889731866237,8.239833515256356,8.054443877741663,6.8615503343331525,5.072096044744755,4.712462032375623,4.014357888715984,4.235298064754998
2025-03-07,27.095188882310765,16.83213691117039,14.901726314322291,8.227438264167882,8.00136365592697,6.906008192360405,5.073742805322768,4.713992030355124,4.011729802451097,4.236673141612306
2025-03-10,27.085339100854576,16.826018006787184,14.901221664114386,8.282087400861341,7.99845495934232,6.870747675287229,5.071898372423096,4.7122783758946625,4.029266443569452,4.222688000865753
2025-03-11,27.086172948935815,16.826536011851758,14.90168041248178,8.28483145021039,7.99411605691984,6.878819442134815,5.072382025847031,4.71242344789348,4.020875223727526,4.222162979997568
2025-03-12,27.08368929743231,16.824993112028167,14.900314011217525,8.290621380187945,7.984213596752427,6.8801535735185615,5.071916916609613,4.71526614634241,4.027056134790253,4.221775831120793
2025-03-13,27.08901196562993,16.828299672474163,14.903242320823026,8.28438964051273,7.985782707936938,6.876920084325286,5.072913683725664,4.716192822057998,4.02522720280322,4.218019899711047
2025-03-14,27.093981677160013,16.831386968349705,14.905976448420272,8.287875110417902,7.987247768251827,6.852628555639714,5.073844353240562,4.7203340940519585,4.032517757209356,4.214207267258694
2025-03-17,27.089189423933906,16.82840991353879,14.903339950965808,8.277237884631525,7.985835022264869,6.869104014899495,5.0729469160436125,4.68674451876307,4.073730476422076,4.213461878536851
2025-03-18,27.091398974500773,16.82978253573438,14.90455555334953,8.289050518466587,7.986486393039542,6.85983709756682,5.0733606948598995,4.690107714345972,4.061614965341378,4.213805552795113
2025-03-19,27.08563182890728,16.826199855995995,14.90138271085574,8.274840829056984,7.984786250870714,6.858376793529862,5.072280691209919,4.689109296580124,4.09906826492677,4.208323478066611
2025-03-20,27.108786242512977,16.840583895229006,14.914121301587663,8.171123797669656,7.991612122409306,6.895379185664307,5.076616779280166,4.716062679318734,4.075759693984634,4.2099543023435535
2025-03-21,27.119453417198553,16.847210582555043,14.919989935313371,8.177618220759351,7.994756782659547,6.841691518587818,5.078614403132148,4.694964545779533,4.114089695261356,4.21161089875328
2025-03-24,27.11518554008741,16.844559281906548,14.917641927683434,8.169774062570779,7.993498621628167,6.840614819209537,5.077815164967794,4.694225683848422,4.139015404158119,4.207669493939786
2025-03-25,27.101324211896355,16.835948315033576,14.903462136591441,8.177394622075173,7.989412331765783,6.826631697326429,5.075219377364163,4.695102921625368,4.189985860063438,4.205518526258272
2025-03-26,27.119275562162194,16.847100095031394,14.913333878167453,8.1847786198434,7.99470435137576,6.675723968286457,5.0785810965187945,4.698212859590807,4.2832644996314135,4.205025069392325
2025-03-27,27.114296568095554,16.844007032636682,14.910595847768265,8.174751820077784,7.993236554588977,6.667285626051381,5.077648688678896,4.697350285887534,4.332967044845299,4.187860531369627
2025-03-28,27.102585361863124,16.836731769579636,14.90415566361733,8.192849750991089,7.979952857213048,6.686952245882432,5.0754555507960974,4.698598492767737,4.336994305154823,4.185724002134681
2025-03-31,27.10489481392005,16.83816645281365,14.90542566913505,8.180438413908332,7.980632840996668,6.688832997352567,5.075888037996307,4.698998867411296,4.340641232494472,4.186080673971607
2025-04-01,27.112918776697803,16.84315111782676,14.909838177708753,8.186040085174966,7.982995377405633,6.690813117451384,5.077390672002473,4.7003899295151585,4.309142851221246,4.187319894995824
2025-04-02,27.070675317751302,16.816908536987874,14.88660780763512,8.22958529239979,7.970557419682491,6.7281775801818835,5.069479810535487,4.702886140233574,4.344326280516791,4.180795814075693
2025-04-03,27.09514449786365,16.832109338559846,14.900063810613664,8.19885643986613,7.977762005560337,6.734259179074592,5.074062112716865,4.671099026045097,4.332068754798569,4.184574834901246
2025-04-07,27.106511664556205,16.839170876565444,14.906314801785841,8.230483113053428,7.981108898600819,6.6617004843392875,5.076190822894003,4.676336243032933,4.3358527147452985,4.186330380426739
2025-04-08,27.111487799689677,16.842262162926975,14.90905126001085,8.215603227785225,7.982574047524659,6.662923420076611,5.077122695346299,4.67522781370533,4.33664867806564,4.187098894868734
2025-04-09,27.100826889249312,16.83563936709007,14.903188650721086,8.234000014700054,7.979435101125517,6.6504727720946395,5.075126244588976,4.686496892650481,4.349361644202294,4.185452423577563
2025-04-10,27.1289186696033,16.853090608897265,14.918636780915081,8.226133742704075,7.987706307724701,6.576671771499935,5.080386945021268,4.694635023687374,4.344029231066479,4.189790918880519
2025-04-11,27.14993662482722,16.86614743243367,14.930194898792243,8.205587830756125,7.993894731803162,6.566009509366684,5.084322942125726,4.667413731753923,4.34345536569848,4.193036932442765
2025-04-14,27.153386321735724,16.868290461253956,14.932091943632436,8.158695299490898,7.9949104437116,6.568813730118937,5.084968961060417,4.664723548963141,4.381862877845097,4.192256412187791
2025-04-15,27.15249484319356,16.86773665485902,14.931601704978604,8.157770815438067,7.994647961123881,6.572537813272825,5.084802015374061,4.664570400442373,4.384345512822704,4.189492278494906
2025-04-16,27.156631798034724,16.870306623667297,14.933876684214088,8.175431839950809,7.99586602590125,6.582733344856435,5.085576735945241,4.665281094513453,4.348762333039311,4.18553351987739
2025-04-17,27.161091134858427,16.87307686336836,14.936328946582773,8.176774311451867,7.997179011254953,6.573961801095472,5.086411828447766,4.666047171099548,4.342908113778202,4.186220818062631
2025-04-22,27.163053707053614,16.874296057079498,14.937408197182208,8.208895357152656,7.997756861426342,6.5133470157621955,5.08677935604002,4.676894397359665,4.355045750166483,4.186523300777321
2025-04-23,27.164124320524518,16.87496114609583,14.937996945067802,8.195423890917224,7.998072087627533,6.503750153292991,5.08697984802302,4.677078734003026,4.374924564673935,4.186688309774115
2025-04-24,27.187493623562673,16.889478679447066,14.950848107625935,8.297807650216553,8.004952831071769,6.301683248617099,5.091356178075657,4.686362190660544,4.399727371934502,4.190290118788201
2025-04-25,27.18252528799993,16.88639223835319,14.948115938512638,8.321270596855555,8.003489978615438,6.301846358331692,5.090425766235847,4.686820489669474,4.389588974584633,4.189524370841603
2025-04-28,27.16823804560403,16.877516684056985,14.940259149876823,8.316896904242396,7.999283312747344,6.298534083055232,5.087750218395828,4.684357078353103,4.439842183343525,4.187322340324734
2025-04-29,27.162527353043036,16.873969074204116,14.950256082980093,8.311207513324192,7.9976018843223295,6.289984612599045,5.0866807866102395,4.68797050652193,4.453360010271558,4.186442176123462
2025-04-30,27.161546069524654,16.873359478950807,14.949715984494444,8.318132533602343,7.995342430713095,6.284174211984765,5.086497023297118,4.688457990258301,4.4564833420108325,4.186290935163639
2025-05-02,27.16225972323366,16.873802816585005,14.950108779522889,8.312439344488707,7.995552503650987,6.285653045685252,5.086630668026223,4.689894897449993,4.457257293852072,4.18640092750521
