date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CMB INTERNATIONAL SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD
2024-07-23,36.40104950093285,14.597783604490044,9.925668046898837,8.58593830021767,8.988128739486717,7.978064652497887,4.110236338300055,3.0426281429255573,2.980598191423433,3.3899044828269527
2024-07-24,36.345772773304816,14.59842860789593,9.910595447161276,8.572900143918357,8.974479837847065,7.964048545190855,4.106694219888452,3.106445066675611,2.9438304388707106,3.4768049192469315
2024-07-25,36.30996180015497,14.63133414329421,9.900830678375897,8.564453387295929,8.965637410461865,7.95620168139201,4.1034076176760985,3.12237596085832,2.9504257397643876,3.4953715807263155
2024-07-26,36.317052122052296,14.632177728477968,9.902764034212154,8.566125785954037,8.967388149160097,7.938759966597396,4.104208898631595,3.12298567371808,2.952483511978423,3.4960541292179528
2024-07-29,36.30560414363987,14.66554402838266,9.89964245296415,8.563425544129725,8.964561420118258,7.936257485051988,4.102915156652931,3.1599799382974534,2.944412824579647,3.457657006183317
2024-07-30,36.297277861658955,14.662180650803244,9.897372081308923,8.561461618794096,8.96250549878105,7.922286996147444,4.101974199207273,3.194339505247607,2.943737556614165,3.4568640314372456
2024-07-31,10.574056304179729,4.269147261321679,2.8832842520602675,2.4918970006736973,2.610940636700953,2.3079060935206246,1.1952008148590942,0.9360997904702868,0.8763685092331129,1.0070472789619966
2024-08-01,36.25131778699005,14.587111559211449,9.884839902956138,8.54303660442606,8.951157060379845,7.912255695638377,4.097538665611217,3.315778405814311,3.0044774127183715,3.452486906254178
2024-08-02,36.2004010615051,14.488992522494426,9.870956168225199,8.531037497189422,8.938584728265075,7.898794694272239,4.091783474789552,3.431543545098701,3.094020258988316,3.4538860491719787
2024-08-05,36.22637006395614,14.387745383271927,9.878037274439775,8.537157388880622,8.944996981221134,7.904461035328167,4.094718788542165,3.4719010407013995,3.098248287813662,3.456363755845012
2024-08-06,36.22560129665759,14.337342851386744,9.877827650565866,8.544555222601934,8.944807157588441,7.904293293124189,4.094631893667082,3.4718273627706764,3.104927851475331,3.4941854201621507
2024-08-07,36.209492148135816,14.25308968494643,9.873435083237794,8.540755547670214,8.940829494779752,7.898505646359774,4.096598869507118,3.5899784660041067,3.1046834671494836,3.4926315922095093
2024-08-08,36.21551424951608,14.255460155946512,9.875077161696105,8.542175984487217,8.942316469007974,7.899819268808839,4.097280186262557,3.590878600995788,3.105199815694675,3.476278107584254
2024-08-09,36.203184121964554,14.215386112861147,9.871715040143831,8.539267669594027,8.939271920146693,7.896750938493575,4.095506488727723,3.6085918124172016,3.1579202212143396,3.4724056744369083
2024-08-12,36.20537796872748,14.189735839204426,9.872313248025558,8.53978513360138,8.939813623680251,7.896093251444817,4.095754668932606,3.627747415099681,3.160762755412057,3.4726160958717402
2024-08-13,36.16733871650509,14.175962387031232,9.861940882517196,8.530812791401209,8.96825505574312,7.925517768193356,4.09145145616054,3.642852947572798,3.1669004099972065,3.468967584878249
2024-08-14,36.13637195711285,14.164958866861882,9.85349701129838,8.523508642505922,8.960576365346341,7.912116585195515,4.0879483232980105,3.734238086192173,3.1638108682882415,3.4629732939006814
2024-08-15,36.03043476897936,14.191276485397974,9.824610553966759,8.49852117171914,8.934307589241014,7.888921467981902,4.07596411660678,3.782766978925915,3.3203756066327084,3.4528212605484505
2024-08-16,36.030027368250664,14.167747958812708,9.824499465840168,8.500309599145659,8.934206567883777,7.896370352103328,4.0759180291598245,3.801569419607066,3.3165690201394344,3.4527822190573723
2024-08-19,36.0247048453051,14.144777621956209,9.823048145159749,8.50093813684195,8.932886765404254,7.894713960454499,4.075315915622338,3.8386926921366187,3.3126497590840382,3.4522721580352385
2024-08-20,36.0059392127875,14.185055977370093,9.817931220191554,8.49650991232725,8.928233534487282,7.891354828786566,4.073193042410909,3.840384270655793,3.310924166374661,3.4504738346083945
2024-08-21,36.00737681239274,14.184492338402446,9.818323218132866,8.500615823374046,8.928590009704573,7.893741575051575,4.07335567171146,3.840537604662132,3.302393012535653,3.4505739340325072
2024-08-22,36.00659389079342,14.182654271192085,9.81913689867651,8.501320300661133,8.929329954785995,7.894395758438437,4.073693245672286,3.840855884133749,3.3011598998654095,3.45085989578098
2024-08-23,36.01387903432968,14.168192181462,9.821123585390783,8.503040356127249,8.931136608606142,7.895993016052049,4.0745174680385405,3.841632996973217,3.298813619099391,3.451671133920944
2024-08-26,36.014801758141274,14.166294483117797,9.821375215729745,8.503069823208476,8.931365436286866,7.896082286647527,4.074621862632771,3.8417314247554146,3.2988981391221692,3.451759570357963
2024-08-27,36.01520885720749,14.166454614091018,9.821486233213783,8.503165939016865,8.931466393403154,7.895041175297031,4.07466792077205,3.8417748503804168,3.298935428744392,3.4517985878737987
2024-08-28,36.01249503726195,14.16538714264467,9.820746164057438,8.502525208001893,8.930793389069416,7.894446267731804,4.074360886176786,3.8414853647562577,3.3062220525379376,3.4515384877618454
2024-08-29,36.012522173436935,14.165397816562816,9.82075356419692,8.502531614834066,8.930800118610701,7.894376864253359,4.074363956293695,3.841488259396547,3.306224543846026,3.4515410885689346
2024-08-30,36.009157599577804,14.174057595190497,9.819836031940781,8.505504494785326,8.929965732824684,7.8932249114154915,4.073983297077606,3.8411293572647978,3.283086093966444,3.4700548859565696
2024-09-02,36.00262018549963,14.167717744542536,9.818053253930962,8.503960331896415,8.928344509569516,7.895558476636563,4.078893525259404,3.840432005401821,3.2949950650989233,3.469424902164231
2024-09-03,35.994079010715765,14.18130217137227,9.815724042655589,8.505708548860747,8.926226370650909,7.893685353385596,4.0779258583967,3.839520910574982,3.2972259092196565,3.4686018241677905
2024-09-04,35.990487505063626,14.189300405219244,9.814744625225057,8.504859845374835,8.92533570770457,7.892897717853807,4.077518961091033,3.839137801423954,3.297461705551169,3.468255725492706
2024-09-05,35.97741505822098,14.184146574633994,9.811179718598844,8.522472343922512,8.92209385173984,7.890030863498566,4.0760379266965625,3.837743351714883,3.3118843235883584,3.4669959873854674
2024-09-09,35.97633175830807,14.183719482117088,9.810884298538301,8.522215727555468,8.92182520254765,7.889793290295116,4.075915194934876,3.837627795134959,3.314795656354251,3.4668915942142213
2024-09-10,35.9762640542296,14.183692789688765,9.810865835375218,8.525587120539619,8.921808412510309,7.887896536337167,4.07459019016974,3.837620573079772,3.3147894182200597,3.4668850698497544
2024-09-11,35.97943287822761,14.17914532166144,9.811729985889945,8.526338062466884,8.922594253990697,7.888591309863416,4.074949083999217,3.837958594397075,3.312070073076947,3.4671904364267605
2024-09-12,35.9905417111421,14.183523204903285,9.814759407431529,8.534618571615221,8.925349150352371,7.889144299589389,4.076207245256577,3.8391435836352925,3.278451876963985,3.4682609491102525
2024-09-13,35.99597669931559,14.170601582840527,9.816241549649147,8.535907397756663,8.92669698133157,7.890335651648255,4.076822799708312,3.83968567998614,3.278946961125865,3.46878469663793
2024-09-16,35.99429587928581,14.169939891363908,9.815783183550302,8.54356741163312,8.926280152217268,7.889967215077806,4.076632433838347,3.8359666303830426,3.27894447974764,3.468622722902759
2024-09-17,35.99028423372358,14.175891177557123,9.814689192347357,8.543217656390564,8.925285298135945,7.889087860413649,4.076178083947273,3.8355391032392627,3.281591257178202,3.4682361370670463
2024-09-20,35.98711349809421,14.174642284857558,9.813824520523394,8.542465000911752,8.92449898258719,7.897202810245048,4.075818973610758,3.8352011931407066,3.2813021497554153,3.4679305862739644
2024-09-23,35.9838620418524,14.173361597837886,9.812937835877376,8.554492848504054,8.923692649011048,7.895736372041975,4.0754507210404896,3.8348546805242205,3.277993996544146,3.4676172567664034
2024-09-24,35.982832536525144,14.170132720637666,9.812657085807627,8.558012602197072,8.923437340419929,7.895510473480888,4.075334121598679,3.834744964582161,3.2798201071920055,3.4675180475588263
2024-09-25,35.98426844175107,14.17069818383751,9.813048662695728,8.555907089879227,8.929816872146269,7.895825546084987,4.0754967489726255,3.8348979911769723,3.2723087506045663,3.4677317128510436
2024-09-26,36.01443537685043,14.155035341600872,9.82127530213995,8.563079821327534,8.937303065910838,7.885113000811931,4.078913387721942,3.8381129271426637,3.1828538425026656,3.523877933991173
2024-09-27,36.02830878834132,14.160488117075687,9.825058634912105,8.583340131408388,8.94074587659924,7.888150488868255,4.080484658887835,3.8414760661685863,3.1267118422709164,3.5252353954676714
2024-09-30,10.572950169342004,4.159628851038483,2.8832842520602675,2.518886690714198,2.6237718008185684,2.3159808778360205,1.1974683912764312,1.127328381216261,0.9175720319383857,1.0354860056399176
2024-10-02,35.99852533879989,14.162528510145348,9.81693657345722,8.562912419127754,8.933354848193137,7.882759449726416,4.103474441075941,3.8401835114655283,3.173727168970049,3.525597739038723
2024-10-03,35.93478233553729,14.150984858596605,9.7995536108458,8.552637285678113,8.762984542465576,7.990194721464543,4.199969810609332,3.84838394929173,3.2366050013424874,3.523903884168525
2024-10-04,35.91076485170205,14.1621901405053,9.793003950457061,8.866600721929643,8.712983409760607,7.807901566404663,4.192879771516707,3.8972446100778124,3.1750066708858804,3.4814243067602764
2024-10-07,35.90918641210327,14.164911195756611,9.792573503896252,8.933870865672857,8.7126004349592,7.798617202876169,4.234020216178051,3.8989141380052583,3.1040891048324144,3.4512169257199257
2024-10-08,35.884313967679034,14.158666373975306,9.785790692460465,8.985797732622503,8.69841906762069,7.800310926048828,4.202931084937358,3.893623168143713,3.1324231049190576,3.457723881593039
2024-10-09,35.88646956309434,14.24312778315028,9.786378531636398,9.01246826479182,8.682760046154128,7.773447333216656,4.205661473762589,3.852821272275156,3.1214606503369557,3.43540508158168
2024-10-10,35.89152275477893,13.995692259880169,9.787756556480314,9.036942885171248,8.683982669928456,7.9825659599906285,4.2543169920267285,3.867820334519327,3.0815345084040064,3.4178650788201916
2024-10-14,35.91631072677578,14.000097630657226,9.794516331959658,9.046941661758684,8.686222599662266,7.946783642211653,4.254887925657972,3.881764209686163,3.067279852444984,3.405195419185615
2024-10-15,35.90844445852729,13.99703137687895,9.792371170297104,9.048716948334079,8.684320172724409,7.945043164679928,4.253956034572467,3.880914038888191,3.0659694253555645,3.423233209742016
2024-10-16,35.91921253610317,14.019754918022379,9.795307666544813,9.051317705287087,8.68339201825415,7.906840981689106,4.255231693523317,3.8820778315299003,3.0633564628239016,3.4235081862221803
2024-10-17,35.93133772226532,14.04550097870719,9.798614251533362,9.05437314287718,8.686323255809382,7.892969987225684,4.2566681246921565,3.872110961637998,3.0643905547421313,3.397711020509602
2024-10-18,35.93630898319613,14.042105558807453,9.799969933545016,9.05562585581,8.687525047397767,7.894062014848727,4.2516176055093045,3.872646685470274,3.061957206422495,3.398181108992837
2024-10-21,35.92917673344412,14.053677578054714,9.798024941554859,9.150168840643992,8.679034846681361,7.884225737700364,4.250773790452318,3.851580100211231,3.0607104916733325,3.342626939583705
2024-10-22,35.929622416111286,14.053851906583109,9.798146480935547,9.150282343708204,8.679142505574509,7.884323537401741,4.250826519080488,3.8635812827155336,3.059320063800318,3.330902944089271
2024-10-23,35.929635921819255,14.059796305072439,9.798150163994153,9.150285783238955,8.679145768006906,7.884364090407053,4.256466517956295,3.863582735010243,3.068493012768098,3.3100797017266017
2024-10-24,35.93074342442627,14.053989664374326,9.79845218422264,9.150567833560364,8.679413295810017,7.884607119693622,4.256597720169855,3.863701826891963,3.0717451985358,3.3101817323151406
2024-10-25,35.92875807191952,14.094823494302144,9.797910770943863,9.15006221911838,8.667657188486395,7.882292034799447,4.25636252194826,3.863488338125066,3.0646216112982057,3.2940237490587254
2024-10-28,35.93143227146142,14.095872580676247,9.798640035463466,9.150743263872162,8.668302327537301,7.872353177193384,4.256679325626349,3.853325540929162,3.0678570105239675,3.3047944667165465
