date,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,ABCI SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-06-07,0.0,27.67186268666515,7.921489136514344,11.846599252627461,10.95294606968518,12.125415799302433,9.549085966336374,9.057764266362884,4.537740915566539,6.337095906939635
2024-06-11,0.0,27.6800517736563,8.110111725706801,11.842125702530536,10.885074185761509,12.003959266175832,9.549325111005283,9.060716953966049,4.5313806697801775,6.337254611417515
2024-06-12,0.0,27.66512870896376,8.225413927980021,11.826944782327852,10.834358705864302,11.977454103654889,9.549932485640547,9.060253521077998,4.523652230040259,6.336861534450371
2024-06-13,0.0,27.69743458775223,8.38126302102653,11.831465136051452,10.839860029692524,11.817315952399447,9.538706542392141,9.066169289273423,4.487740160751582,6.340045280660672
2024-06-14,0.0,27.70555690997228,8.429717101140456,11.82594764703554,10.842107809935456,11.76488247376311,9.537981609477363,9.064116628521843,4.490126377097231,6.339563443056724
2024-06-17,0.0,27.773403763694844,8.486341765654652,11.835981756249797,10.868248126798981,11.443640558296797,9.560679465713912,9.085686812295428,4.591367835489746,6.354649915805844
2024-06-18,0.0,27.772985940540064,8.490390835089713,11.833359159805651,10.868571004627219,11.450182819471967,9.561006185692147,9.085997300206692,4.582639679395657,6.3548670751708904
2024-06-19,0.0,27.793282342281966,8.541080041852355,11.843279674060067,10.838153558983118,11.392503546358435,9.56764016043118,9.092301686523134,4.5724825428953215,6.3592764466144205
2024-06-20,0.0,27.81253097171865,8.54918988708473,11.834859680585755,10.833263417753924,11.403086812282147,9.563323270901982,9.086832004920234,4.563924952215429,6.352989002537145
2024-06-21,0.0,27.855367485981763,8.576438433607251,11.83195683572256,10.823676516739535,11.358393406937955,9.565121501367836,9.090250039311938,4.544612199502561,6.354183580828601
2024-06-24,0.0,27.88671096402846,8.585974760457947,11.825230831727882,10.816752890284196,11.349161851626466,9.56051284712281,9.085870187009379,4.538663651279046,6.351122016463813
2024-06-25,0.0,27.861391978993282,8.596906327896136,11.816857326612444,10.809522294163672,11.39750491986382,9.552914844324158,9.078649395801525,4.540178307419342,6.346074604925614
2024-06-26,0.0,27.906025555061913,8.61545462643127,11.817214009708563,10.814026594445364,11.347874591992813,9.555688165291478,9.07957731739612,4.516222196356037,6.347916943316442
2024-06-27,0.0,27.91255466127768,8.631283519481329,11.817375455351259,10.814174334637954,11.344955697177888,9.55581871418532,9.07970136170929,4.496132588231308,6.348003667947971
2024-06-28,58.57971316535846,11.556032481012144,3.6129643504298183,4.88833761213704,4.478145493322383,4.674039384817587,3.9570609078189336,3.760890935728546,1.864109756417669,2.6287059129574204
2024-07-02,58.578002154596184,11.588082556973037,3.6141316974734687,4.893003472764741,4.483954779743656,4.634253078447389,3.956945329004454,3.760781086695169,1.8622167112374595,2.6286291330644356
2024-07-03,58.579576294075444,11.598294366187652,3.6009339846943793,4.890589140965142,4.488318307000806,4.634801915782702,3.957051662160767,3.760882148420793,1.860852409716535,2.628699770995783
2024-07-04,58.56872473552477,11.59261063811207,3.6204883033040174,4.8899660014384185,4.488476727034794,4.635640241501733,3.9563186391429084,3.7594784237705827,1.8600834719881985,2.628212818182504
2024-07-05,58.56427328057138,11.599223618823562,3.602114257860684,4.882948664366515,4.4895495595648205,4.659573209858365,3.956017943263274,3.7591926885266065,1.859093713561567,2.6280130636032313
2024-07-08,58.59116787930701,11.496897478749112,3.640831610126944,4.8832105980904545,4.491186918022412,4.693877055902052,3.957834673997134,3.76091903077017,1.8548548232700846,2.629219931764627
2024-07-09,58.567448077949514,11.477491599899647,3.6875768165629736,4.853801106743924,4.487671863427316,4.7576758869685545,3.956232400895728,3.7591136659308035,1.8252572675231271,2.6277313140984098
2024-07-10,58.54049473834485,11.480311293245345,3.761779358625319,4.846479096228237,4.485606590861432,4.716516644694533,3.9515849013697735,3.7573836833111836,1.8333216880916852,2.6265220052276455
2024-07-11,58.54902187759594,11.476046394570128,3.8147721016009397,4.847609127091578,4.485977253078595,4.659805168693683,3.948767842931015,3.757930992213006,1.8331646519341807,2.626904590290937
2024-07-12,58.56238133557924,11.49514853085758,3.8040483229131845,4.85041194781757,4.488556165350864,4.639948355400321,3.9496688553884685,3.7590712461286544,1.823261254751711,2.6275039858124116
2024-07-15,58.55048512130663,11.497337088627086,3.804406491446324,4.848246115256608,4.487334501139856,4.668867715166643,3.948866529630226,3.7592971870285887,1.808189009110769,2.626970241287266
2024-07-16,58.61320868171108,11.434792122912675,3.8059347689801584,4.856836285423572,4.492141661935435,4.6737278320107,3.9530968441662573,3.763890483435597,1.7765868755517717,2.629784443872756
2024-07-17,58.578987970256634,11.444522264327418,3.7699102313276978,4.852586342338138,4.489518971810067,4.714391187324579,3.950788869743798,3.7616929751763366,1.809352116081922,2.6282490716134097
2024-07-18,58.57408366038457,11.439321479701938,3.7759585607551425,4.85585702705222,4.49098157819107,4.70469098133325,3.9504581045065055,3.7613780412958944,1.819241535632981,2.6280290311464305
2024-07-19,58.57144958970524,11.440645446694543,3.7968595584341043,4.856488138228694,4.490495799736399,4.681117690264033,3.9502804528009605,3.7599361594856426,1.8248163157064363,2.627910848943948
2024-07-22,58.13950951557979,12.10277814668294,3.763104050660108,4.819550583345629,4.457099517517901,4.6444303158562965,3.921148777837275,3.7320678225946744,1.8117801702422034,2.6085310996831845
2024-07-23,58.06689635503509,12.091728120392036,3.7809757840621723,4.813811613729397,4.451532836864318,4.7273536400762515,3.9162514712019583,3.7274066680334528,1.8187703277691345,2.6052731828361853
2024-07-24,58.07615389838432,12.091833045504984,3.782419894630964,4.8144224500257735,4.452679602428381,4.713426394137735,3.916875834996769,3.7280009245027244,1.8184994166275184,2.6056885387608277
2024-07-25,58.09792930574954,12.169308013861361,3.769390131049559,4.816788683338691,4.454349115743249,4.621871035593891,3.9183444509635783,3.7293987226236363,1.8159550104594575,2.606665530617032
2024-07-26,58.1046941654526,12.172127873314643,3.7545376594895346,4.817770408513327,4.452903745461597,4.623391216154834,3.9188006987299926,3.7298329697549337,1.8189722152120384,2.6069690479164978
2024-07-29,58.070079574785794,12.14987473925931,3.769826510559715,4.8147601237243265,4.450251026216764,4.609126161951324,3.9164661596012764,3.7276110039850763,1.886588696341189,2.6054160035752316
2024-07-30,58.04801385091005,12.185779133640883,3.765030411385966,4.814191949003805,4.44926075527409,4.608495973929246,3.9149779635891604,3.7261945699844277,1.8836294061229437,2.6044259861594248
2024-07-31,58.03601014459293,12.204778904224735,3.763130867375581,4.810674229489038,4.448761061944795,4.607963352465579,3.914168388160213,3.7254240329353325,1.8852015999966887,2.603887418815108
2024-08-01,58.03407476392676,12.217542930381072,3.7684699511359123,4.807010869898529,4.447211531553079,4.592929224612888,3.9140378587560773,3.7252997977642957,1.8896224874054721,2.603800584565912
2024-08-02,58.01138839504889,12.230694922943506,3.7954295026173543,4.804011238469274,4.445473051501607,4.577141530734321,3.912507804093762,3.7238435235713054,1.8967273101968112,2.602782720823168
2024-08-05,58.00710428078772,12.236234094140952,3.805232972136356,4.802676098877807,4.445246993492923,4.56461896732584,3.9122188671980216,3.723568519445615,1.9005087000743592,2.6025905065203996
2024-08-06,58.00736584263843,12.233480582242613,3.8166883896996304,4.800833117331252,4.445199370026885,4.553716475687971,3.912189280013998,3.7235403589794576,1.904415759634508,2.602570823745261
2024-08-07,58.00504247191712,12.2461548766306,3.8277391643157,4.799800556080854,4.445441462997001,4.527989775979724,3.9120325849823017,3.7233912199085144,1.9099413042882731,2.6024665828999107
2024-08-08,58.02185138133675,12.235554911234026,3.8284281218913487,4.8007712010958725,4.447430109680051,4.492758902608664,3.9131662278272215,3.724470197581526,1.9334689008545614,2.602100045889978
2024-08-09,57.993840182474585,12.215506085018237,3.8239195206310597,4.80199600195066,4.4452410190846265,4.549928378711694,3.9112770692640457,3.72267213576728,1.9347757765837539,2.6008438305140564
2024-08-12,56.45064080903093,14.580180239598867,3.725573440694404,4.674079979614762,4.327499607317001,4.39955685423499,3.807199113680121,3.6236129031078033,1.880020926974425,2.5316361257466973
2024-08-13,56.45418018256093,14.58204850423625,3.7213090890438956,4.674918242483159,4.327089429265521,4.399969001289882,3.8074378195579164,3.6238400983957293,1.8787757895319797,2.530431843634736
2024-08-14,56.44267525809419,14.604359946109952,3.7133102928878317,4.674624324969606,4.324823984266699,4.406006441938091,3.8066435119519055,3.623084092942841,1.8745682018475842,2.5299039449913057
2024-08-15,56.44538775413106,14.605743192286289,3.7219380631135492,4.676243930999912,4.325059080525109,4.391540901287326,3.806826449868877,3.6232582094459738,1.8739768923944629,2.530025525947437
2024-08-16,56.44823406304771,14.608387706537068,3.715992866633662,4.676888593330179,4.325277175478757,4.390399486752753,3.807018412480873,3.623440915466061,1.8742076755365131,2.5301531047364283
2024-08-19,56.46056112419318,14.601081531029825,3.7123059319046234,4.683362561677056,4.325540141767199,4.376608868162618,3.8078497821336446,3.6242321958039376,1.8777522284273984,2.5307056349005195
2024-08-20,56.46479450288923,14.600267744874726,3.7110846904627626,4.68466800057191,4.327909360730684,4.357169728686774,3.808135292405318,3.624503938540137,1.890571355161343,2.5308953856771224
2024-08-21,56.46917479373542,14.609853247901874,3.698965936076801,4.6854404267903,4.328245100937,4.345932748902505,3.808430710821505,3.6247851116421343,1.8980802017633351,2.531091721429128
2024-08-22,56.46267142260807,14.62255009524104,3.6952682330950024,4.6846281777688334,4.332790509743175,4.341751573719126,3.8079921062480238,3.624367656934782,1.8971800008109738,2.530800223830979
2024-08-23,56.461648118297916,14.631731278354435,3.6947923059723866,4.678681576901657,4.334075169934055,4.341945522898563,3.8079230918950513,3.6243019705095483,1.8941466085015297,2.5307543567348616
2024-08-26,56.4673359895884,14.634719638770427,3.6908018805700404,4.678471239516223,4.33464811120694,4.341564930862996,3.8083066969996233,3.6246670778667216,1.8884751330578788,2.5310093015607507
2024-08-27,56.49475886925968,14.645519446076023,3.609391191740057,4.681152494684816,4.337435188642054,4.3877140007138715,3.8101561686361536,3.62642736648992,1.8752068091361724,2.532238464621257
2024-08-28,56.51325884850888,14.652361968885055,3.576598783700173,4.684868492827132,4.33885554094713,4.391743237966617,3.8114038562352652,3.6276148895871345,1.8702267007022548,2.533067680640356
2024-08-29,56.51676279837228,14.655120869185282,3.5650856996887414,4.681884125857684,4.3391245598037615,4.384783598945983,3.823238561477502,3.627839809914785,1.8729352401884507,2.5332247365655385
2024-08-30,56.51763763908375,14.656938225361804,3.571417757468541,4.6812743294400185,4.339191726474836,4.386352463685292,3.8232977425872763,3.6278959663859496,1.8627302003661412,2.533263949146393
2024-09-02,56.26966854489333,15.025807769205477,3.5390381176132566,4.654621929290135,4.320153679470755,4.356918370518933,3.8065231618076645,3.6119787038431195,1.8931403783072132,2.5221493450501193
2024-09-03,56.275681525647194,15.051102426254717,3.558845650259121,4.663298671588928,4.323577288370457,4.2955632895422395,3.8069299271415105,3.6126364193142377,1.889674200602596,2.5226906012790047
2024-09-04,56.37582123809233,14.991862718518961,3.6137701901805075,4.662776758288576,4.334646435909095,4.18569555640241,3.8137041652825276,3.61974547883663,1.8747978576180997,2.5271796008708622
2024-09-05,56.42393305575969,14.955887506688617,3.602686564134235,4.6848742890897155,4.339026813960708,4.147791713993639,3.8169588272175154,3.6228346140484176,1.8766702881526283,2.529336326954838
2024-09-09,56.50033749552947,14.809021160328154,3.615613319732258,4.702158657195554,4.344192735926991,4.157696407743413,3.8221274247438473,3.6277403452527883,1.8883511167682314,2.532761336779293
2024-09-10,56.44551329338127,14.910900295593358,3.6107421707586345,4.704409973492647,4.340658815833044,4.129131721613589,3.818418684303368,3.624220225217309,1.8857011076307402,2.530303712176046
2024-09-11,56.46513066036181,14.905312675643687,3.608725219244327,4.71464720125283,4.343517028090949,4.1045371888669235,3.8197457573733917,3.625479805545808,1.8817213565446638,2.5311831070756194
2024-09-12,56.68240650346227,14.725953180594322,3.623843131451966,4.74100009229817,4.367347010720333,3.957743159818011,3.8344440051265907,3.6435360716831564,1.8828038339174002,2.540923010927778
2024-09-13,56.743308677498064,14.650335015497646,3.622119811716077,4.757414234684674,4.374197764426353,3.938266834021057,3.8385639074126106,3.647724850950005,1.8844158087890523,2.5436530950044594
2024-09-16,56.73389272580677,14.627588234082767,3.653982040759291,4.759090357812836,4.373471912589406,3.936443683344408,3.857103560330816,3.64711954960646,1.8680769329802787,2.5432310026869653
2024-09-17,56.74824194203549,14.539627829513421,3.7465662458871876,4.764815380673318,4.373207952124295,3.9083108586535866,3.8580791044076386,3.648041984230895,1.8692344622122024,2.5438742402619634
2024-09-19,56.88441769347266,14.584025529089118,3.7555566825312683,4.7931419888069415,4.3845261434448535,3.6505002269215923,3.8673371325538395,3.656795997421021,1.8737199651774574,2.54997864058124
2024-09-20,56.94201772674333,14.607002871444209,3.759314103119147,4.801786857254721,4.389187799054526,3.54090514513409,3.8712063890690493,3.6604546083082674,1.8755946150811122,2.5525298847915425
2024-09-23,56.91279448088101,14.606170463689457,3.896989426959873,4.813475362407609,4.386935221444733,3.4364455246301837,3.8692196449983625,3.6588508365714834,1.8678991389647268,2.551219899452559
2024-09-24,56.77895265561163,14.591046748543368,3.8965981889432033,4.800099266740527,4.374836386290252,3.632656373485658,3.860120400718086,3.6502463166419683,1.8702234677011556,2.5452201953241484
2024-09-25,56.70697358712297,14.554782731116312,3.8934382645802694,4.790728326483982,4.364772371674349,3.7605407525611283,3.85522689955784,3.645618874300443,1.8859245904119197,2.5419936021907885
2024-09-26,56.68389813900953,14.515241011875835,3.904033892550186,4.785357524633483,4.361080290331118,3.7960977993971294,3.855710916591905,3.644135383225997,1.9134858392769225,2.5409592031078976
2024-09-27,56.6566343336997,14.519296600542871,3.997770727232565,4.781742702892733,4.35851762101699,3.7826363820160283,3.8208905643855053,3.6375950588445125,1.9051789561007166,2.539737053268381
2024-09-30,56.62062285215701,14.491473418709905,4.0035684527084525,4.756011058910002,4.353970197134657,3.852681858892357,3.8184619709532597,3.635282969733291,1.9298044479270815,2.53812277287399
2024-10-02,56.6079137053413,14.462893355558418,4.057747841390997,4.742643212113962,4.352036208251298,3.869386426981416,3.8176048734620194,3.6339203086128107,1.9183010061186736,2.5375530621690947
2024-10-03,56.49447348043319,14.368382919992253,4.171690842735209,4.725637335571744,4.338813810095892,3.911368091943291,3.80981813429676,3.625683289627541,2.0230281600991535,2.5311039352049614
2024-10-04,56.477252409352104,14.339860095076713,4.170419196499653,4.747268030176436,4.336100403218154,3.9425756984616984,3.8116565981131756,3.6245780815283837,2.0224114854122712,2.527878002161414
2024-10-07,56.52358771120507,14.327484216560721,4.173840709127828,4.728659482198167,4.338279533337067,3.9116536799712742,3.8147837732411953,3.6279611723408878,2.0240707206379556,2.52967900137984
2024-10-08,56.51883284673846,14.271560511086609,4.173489598243315,4.722581623446749,4.337914589566962,3.9797259647520815,3.815554506804934,3.627655981811357,2.023900452218396,2.5287839253311293
2024-10-09,56.48217210904395,14.418669079160829,4.171084590194455,4.6773312288751825,4.334006062458316,3.92884580903951,3.8126738800287185,3.6251563858398033,2.0227341627708966,2.5273266925883395
2024-10-10,56.298666177478154,14.342659849159048,4.4547116120431935,4.635407305408152,4.313133174946699,3.748907719178398,3.8014184303843797,3.6115242178675033,2.2745167201466723,2.519054793387804
2024-10-14,56.28111923677198,14.224767438706923,4.553064710129673,4.643488283657982,4.313677713169156,3.7482881249347013,3.799146518568422,3.611757468954506,2.306420840534438,2.518269664572215
2024-10-15,56.30140543371549,14.173374402322384,4.544646525853642,4.650463529585796,4.315232552817458,3.786427427648178,3.8016033914119354,3.6130593055974334,2.294610071051758,2.519177359995923
2024-10-16,56.28457492683524,14.15473249920164,4.5696517881877865,4.6524996847756865,4.313570084350526,3.8024866420231813,3.7991079961868244,3.6119792327460867,2.2929728580505184,2.518424287642518
2024-10-17,56.29642449130735,14.203810633086213,4.5915462215433225,4.661281244725403,4.317006415546831,3.725126189228529,3.799907820564922,3.6127396609956737,2.273202832705958,2.518954490295791
2024-10-18,56.2905483162042,14.204116359924162,4.60791984948271,4.658484227143265,4.3150607955020375,3.709874473873337,3.799511189270284,3.612362566161642,2.283430658568108,2.5186915638702567
2024-10-21,56.239054471389615,14.275947775448952,4.608728670387638,4.653407991304216,4.307175639179058,3.705666013618034,3.79888695450162,3.6090580249382906,2.2856869609009465,2.5163874983316306
