date,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,LONG BRIDGE HK LTD,CHINA SUNRISE SECURITIES (INTL) LTD,UZEN SECURITIES LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,TIGER BROKERS (HK) GLOBAL LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-12-30,3.21392,3.926,2.0583786,2.459,1.0835,1.7425,1.0634,1.2229999999999999,1.089,0.889,18.7476986
2025-01-02,3.2189200000000002,3.926,2.0573786,2.459,1.0835,1.7420000000000002,1.0649,1.2229999999999999,1.091,0.889,18.7546986
2025-01-03,3.2189200000000002,3.926,2.0668786000000003,2.459,1.0835,1.7510000000000001,1.0649,1.2225,1.073,0.889,18.7546986
2025-01-06,3.2419200000000004,3.926,2.0668786000000003,2.459,1.0835,1.7510000000000001,1.0649,1.2225,1.075,0.889,18.7796986
2025-01-08,3.24242,3.926,2.0668786000000003,2.459,1.0835,1.7545000000000002,1.0649,1.2225,1.073,0.889,18.7816986
2025-01-09,3.2159199999999997,3.926,2.1093786,2.459,1.0835,1.7475,1.0649,1.2225,1.073,0.889,18.7906986
2025-01-10,3.2159199999999997,3.926,2.1093786,2.459,1.0835,1.7495,1.0649,1.2225,1.073,0.889,18.792698599999998
2025-01-13,3.23142,3.926,2.1153786,2.459,1.0845,1.7489999999999999,1.0559,1.2225,1.073,0.889,18.8056986
2025-01-14,3.22942,3.926,2.1163786,2.459,1.0845,1.7525,1.0549,1.2225,1.073,0.889,18.8071986
2025-01-15,3.2244200000000003,3.926,2.1163786,2.459,1.0845,1.765,1.0549,1.2225,1.0670000000000002,0.889,18.8086986
2025-01-16,3.16992,3.926,2.1368786,2.459,1.0845,1.79,1.0694000000000001,1.2225,1.047,0.8985,18.8036986
2025-01-17,3.16992,3.926,2.1388786,2.459,1.183,1.79,1.0694000000000001,1.2225,1.047,0.8985,18.9041986
2025-01-20,3.17792,3.926,2.1548786,2.459,1.183,1.8175000000000001,1.0794,1.224,1.047,0.909,18.9776986
2025-01-21,3.18042,3.926,2.1433786,2.459,1.183,1.8195,1.0899,1.229,1.047,0.919,18.9961986
2025-01-22,3.17142,3.9265000000000003,2.1433786,2.459,1.183,1.855,1.0959,1.2489999999999999,1.0455,0.919,19.0476986
2025-01-23,3.18342,3.9265000000000003,2.1453786,2.459,1.183,1.8525,1.0959,1.269,1.0455,0.9390000000000001,19.0991986
2025-01-24,3.1879200000000005,3.9265000000000003,2.1453786,2.459,1.183,1.8675000000000002,1.0954,1.2675,1.0455,0.9390000000000001,19.1166986
2025-01-27,3.2189200000000002,3.933,2.1493786,2.459,1.183,1.8685,1.1029,1.2675,1.0505,0.9390000000000001,19.1716986
2025-02-03,3.22292,3.9309999999999996,2.1468786,2.459,1.183,1.8724999999999998,1.1154000000000002,1.2675,1.0505,0.9594999999999999,19.2081986
2025-02-04,3.2184200000000005,3.9309999999999996,2.1488785999999998,2.459,1.183,1.8724999999999998,1.1154000000000002,1.2675,1.0505,0.9594999999999999,19.2056986
2025-02-05,3.2184200000000005,3.9309999999999996,2.1488785999999998,2.459,1.183,1.875,1.1154000000000002,1.2654999999999998,1.0505,0.9594999999999999,19.2061986
2025-02-06,3.2259200000000003,3.936,2.1393786,2.459,1.183,1.8765,1.1143999999999998,1.2595,1.0505,0.9605,19.2046986
2025-02-07,3.22292,3.936,2.141,2.459,1.183,1.8825,1.1143999999999998,1.257,1.051,0.9605,19.20732
2025-02-10,3.22292,3.936,2.1415,2.459,1.183,1.8900000000000001,1.1139,1.257,1.051,0.9650000000000001,19.21932
2025-02-11,3.23892,3.936,2.1445,2.459,1.183,1.8925,1.1309,1.176,1.056,1.0170000000000001,19.233819999999998
2025-02-12,3.23992,3.936,2.1505,2.459,1.183,1.892,1.1309,1.176,1.058,1.0170000000000001,19.24232
2025-02-13,3.25142,3.936,2.1565000000000003,2.459,1.183,1.9009999999999998,1.1344,1.1515,1.0585,1.0170000000000001,19.24832
2025-02-14,3.2509200000000003,3.936,2.1565000000000003,2.459,1.183,1.9015,1.1389,1.154,1.059,1.0185,19.25732
2025-02-17,3.24392,3.936,2.1614999999999998,2.459,1.183,1.9035,1.1424,1.1565,1.06,1.0185,19.264319999999998
2025-02-19,3.24592,3.9370000000000003,2.1614999999999998,2.459,1.183,1.8929999999999998,1.1429,1.1565,1.06,1.0185,19.25732
2025-02-20,3.2534199999999998,3.9370000000000003,2.1704999999999997,2.459,1.183,1.8945,1.1469,1.1575,1.064,1.016,19.28182
2025-02-21,3.25292,3.9370000000000003,2.1704999999999997,2.459,1.183,1.8950000000000002,1.1469,1.1575,1.064,1.016,19.28182
2025-02-24,3.26192,3.9370000000000003,2.178,2.459,1.183,1.8950000000000002,1.1429,1.1575,1.064,1.016,19.294320000000003
2025-02-25,3.26242,3.9370000000000003,2.182,2.459,1.183,1.8955,1.1439,1.1575,1.064,1.018,19.30232
2025-02-26,3.26242,3.9375,2.182,2.459,1.183,1.8929999999999998,1.1439,1.1635,1.064,1.018,19.30632
2025-02-27,3.26842,3.939,2.182,2.459,1.183,1.8945,1.1439,1.1635,1.06,1.018,19.311320000000002
2025-02-28,3.26842,3.939,2.182,2.459,1.183,1.894,1.1439,1.1635,1.06,1.02,19.31282
2025-03-03,3.28492,3.939,2.193,2.459,1.183,1.897,1.1574,1.1645,1.06,0.9730000000000001,19.31082
2025-03-04,3.28642,3.939,2.1919999999999997,2.459,1.183,1.9044999999999999,1.1574,1.1844999999999999,1.06,0.9610000000000001,19.32682
2025-03-05,3.29642,3.939,2.1919999999999997,2.459,1.183,1.9055,1.1569,1.1844999999999999,1.06,0.9625,19.338820000000002
2025-03-06,3.3014200000000002,3.941,2.1919999999999997,2.459,1.183,1.9115,1.1569,1.2105,1.06,0.9625,19.37782
2025-03-07,3.3204200000000004,3.941,2.2045,2.459,1.183,1.916,1.1569,1.2145,1.0725,0.9945,19.46232
2025-03-10,3.32442,3.941,2.217,2.459,1.183,1.916,1.1709,1.2145,1.0725,0.9945,19.49282
2025-03-11,3.3704199999999997,2.9375,2.3205,2.459,2.085,1.9175000000000002,1.1948999999999999,1.2165000000000001,1.0735,0.9945,19.56932
2025-03-12,3.38192,2.6265,2.3145,2.459,2.085,1.9085,1.1919000000000002,1.2165000000000001,1.0735,1.002,19.25932
2025-03-14,3.3564200000000004,2.6505,2.3555,2.459,2.085,1.9025,1.1899,1.2165000000000001,1.0735,0.9820000000000001,19.27082
2025-03-17,3.34842,2.6515,2.418,2.459,2.085,1.8964999999999999,1.1948999999999999,1.2165000000000001,1.0595,0.935,19.264319999999998
2025-03-18,3.28742,2.6515,2.4405,2.459,2.085,1.9005,1.1999,1.218,1.0595,0.9634999999999999,19.26482
2025-03-19,3.2914199999999996,2.6475,2.451,2.459,2.0845,1.9009999999999998,1.1894,1.218,1.0619999999999998,0.9724999999999999,19.27632
2025-03-20,3.3029200000000003,2.6475,2.455,2.459,2.0845,1.9029999999999998,1.1814,1.218,1.0619999999999998,0.972,19.28532
2025-03-21,3.30792,2.6475,2.4535,2.459,2.0845,1.9044999999999999,1.1814,1.218,1.0619999999999998,0.972,19.29032
2025-03-24,3.31092,2.6475,2.452,2.459,2.0845,1.9144999999999999,1.1774,1.222,1.0619999999999998,0.9674999999999999,19.297320000000003
2025-03-25,3.31092,2.6475,2.4539999999999997,2.459,2.0845,1.9175000000000002,1.1944,1.222,1.0619999999999998,0.9645000000000001,19.31632
2025-03-26,3.31192,2.6475,2.4539999999999997,2.459,2.0845,1.9175000000000002,1.1944,1.222,1.0619999999999998,0.9634999999999999,19.31632
2025-03-27,3.31642,2.6475,2.4539999999999997,2.459,2.0845,1.9140000000000001,1.1919000000000002,1.222,1.0619999999999998,0.962,19.31332
2025-03-28,3.31642,2.6475,2.453,2.459,2.0845,1.9165,1.1904,1.222,1.0619999999999998,0.962,19.31332
2025-03-31,3.3114200000000005,2.6475,2.4539999999999997,2.459,2.0845,1.917,1.1994,1.222,1.058,0.962,19.314819999999997
2025-04-01,3.3129199999999996,2.6475,2.4570000000000003,2.459,2.0845,1.9189999999999998,1.1974,1.222,1.058,0.962,19.31932
2025-04-02,3.33842,2.6475,2.5135,2.459,2.0845,1.92,1.2094,1.2229999999999999,1.06,1.014,19.46932
2025-04-03,3.36942,2.6475,2.5295,2.459,2.0845,1.9175000000000002,1.2199,1.2229999999999999,1.0605,1.036,19.54682
2025-04-07,3.39642,2.929,2.5364999999999998,2.459,2.085,1.9040000000000001,1.2689000000000001,1.2229999999999999,1.055,0.9865,19.843320000000002
2025-04-08,3.3759200000000003,2.97,2.5364999999999998,2.459,2.085,1.899,1.2474,1.2229999999999999,1.055,0.987,19.83782
2025-04-09,3.3399199999999998,3.1005000000000003,2.53,2.459,2.085,1.87,1.2444,1.213,1.055,0.9554999999999999,19.852320000000002
2025-04-10,3.3404200000000004,3.1005000000000003,2.5309999999999997,2.459,2.085,1.87,1.2444,1.212,1.055,0.9554999999999999,19.852819999999998
2025-04-11,3.34092,3.1015,2.53,2.459,2.085,1.872,1.2444,1.212,1.0545,0.9554999999999999,19.85482
2025-04-14,3.34142,3.1015,2.5325,2.459,2.085,1.872,1.2444,1.212,1.0515,0.9554999999999999,19.85482
2025-04-22,3.3419200000000004,3.1015,2.5325,2.459,2.085,1.872,1.2444,1.212,1.0515,0.9535,19.85332
2025-04-23,3.33242,3.1015,2.5364999999999998,2.459,2.085,1.8724999999999998,1.2499,1.212,1.0525,0.9535,19.85482
2025-04-25,3.33242,3.1015,2.5364999999999998,2.459,2.085,1.872,1.2624,1.212,1.0525,0.9415,19.85482
2025-04-28,3.3329200000000005,3.1015,2.5364999999999998,2.459,2.085,1.8715,1.2629,1.212,1.0525,0.9415,19.855320000000003
2025-04-29,3.3334200000000003,3.1015,2.5364999999999998,2.459,2.085,1.8735000000000002,1.2614,1.212,1.0525,0.9415,19.85632
2025-04-30,3.33392,3.1015,2.538,2.459,2.085,1.875,1.2629,1.212,1.0525,0.9415,19.86132
2025-05-02,3.3349200000000003,3.1045,2.546,2.459,2.085,1.8835000000000002,1.2639,1.212,1.0525,0.9415,19.882820000000002
