date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,HSBC BROKING SECURITIES (HONG KONG) LTD
2024-11-05,36.361193053138784,15.356606698023596,21.145668414397576,7.4006336191873565,5.0607488674009,0.11152039615501264,4.321853258321484,4.672470464450745,1.7025836397278369,3.8667215891967075
2024-11-06,36.36140521551107,15.359434488676643,21.13955916775641,7.401152182175855,5.061103474478045,0.11152821039807402,4.323323925588167,4.672797864829199,1.702702939899392,3.8669925306871473
2024-11-07,36.360662013262214,15.359613863571575,21.13980604573928,7.401238616405971,5.061162580489054,0.11152951287838585,4.32337441545324,4.672852436019737,1.7027228248867703,3.867037691293771
2024-11-08,36.35174299612585,15.360779902519193,21.091773572365103,7.401800488114726,5.0615468032137585,0.11153797974200494,4.319030880480987,4.735691807224133,1.698764309264358,3.8673312609498836
2024-11-11,36.3532290359199,15.361407842978753,21.07278005278812,7.402103069756386,5.0588337547743345,0.11154253935490885,4.337895195435931,4.735885399770125,1.6988337538399467,3.867489355381591
2024-11-12,36.3935341112831,15.366343447862658,20.972645777866294,7.404481358024993,5.121213871804821,0.11157837786057387,4.202590839418683,4.7981617538190875,1.7607184862396315,3.8687319758201597
2024-11-13,36.39895290980718,15.367151394272302,20.973748497840923,7.404870677979268,5.121483139921519,0.11158424453601896,4.191127593201046,4.799582457599053,1.7625636951055976,3.8689353897370973
2024-11-14,36.392842693045694,15.365804864119854,20.974831493200686,7.404221834131305,5.121034375456576,0.11157446708631791,4.191928669169724,4.799746058849549,1.7694191665154815,3.8685963784248183
2024-11-15,36.398583589344135,15.368228788324156,20.978140229852432,7.405389834940667,5.121842208126813,0.1115920677296779,4.188500175675712,4.788818175676635,1.7696982887601802,3.8692066415695914
2024-11-18,37.55934778120619,15.101718200098297,20.59868252763309,7.271439342665555,5.029197080668843,0.10957356327014761,4.112737565883185,4.680396891968251,1.7376875557344351,3.799219490872003
2024-11-19,37.43620300977168,15.10596456155476,20.63660986120649,7.273483955030094,5.0306112103961595,0.10960437360242588,4.039868011314546,4.800498836474974,1.7668684100621428,3.80028777058673
2024-11-20,37.43656202686223,15.10587787724678,20.636491439755307,7.273442216753755,5.030582342656551,0.1096037446469402,4.039844828871513,4.800471289215882,1.7668582710362768,3.800265962954772
2024-11-21,37.44128880801777,15.127872153574993,20.6390970256738,7.274360569501568,5.006539205368594,0.10961758333528991,4.032320107401817,4.801077401956986,1.767081356488783,3.800745788680405
2024-11-22,37.46321948935845,15.13673308101966,20.645443569497044,7.278621418651953,5.0054519602114205,0.10968179021400577,4.043295732444055,4.746464541005626,1.7681163982666166,3.802972019331169
2024-11-26,37.52975353621235,15.15239636321424,20.569500536535237,7.294455243147674,5.02209575379315,0.10992039064624896,3.97037055009671,4.789593409596944,1.7506692583554417,3.8112449584020096
2024-11-27,37.4105724313178,15.197316250544274,20.615973853380503,7.310526762298508,4.999708184535275,0.11016257290722012,3.878183980252084,4.838212736490278,1.8197011388601019,3.819642089413954
2024-11-28,37.42861699818127,15.1929348557963,20.6232920822709,7.308419133357108,4.982121934656575,0.11013081297603215,3.8770658976483783,4.839700882636193,1.8191765180072328,3.8185408844700155
2024-11-29,37.428185375512825,15.208327703128624,20.623054256749292,7.308334853476593,4.98206448137787,0.11012954295968672,3.8637595150411554,4.838491882809781,1.819155539464982,3.81849684947919
2024-12-02,37.46482272196969,15.229314624214371,20.668835001464466,7.318420081111883,4.988939543262108,0.11028151759308637,3.8690913580694852,4.704863014794485,1.8216659057915574,3.8237662317288716
2024-12-03,37.439816543873775,15.237936894107337,20.680536924903123,7.3341178384123005,4.99176409474608,0.11034395487489164,3.8475954945904625,4.7092598838676665,1.8226972650800164,3.8259311055443455
2024-12-04,37.427522470716056,15.241635142097612,20.685556092173062,7.335897829151522,4.992975596123177,0.11037073535785276,3.8485293061952843,4.7075135351937805,1.823139633790709,3.8268596592009416
2024-12-05,37.45999226306612,15.254857837469086,20.703501595017496,7.342261998177141,4.9973071914336025,0.11046648614823427,3.765114266099503,4.711597481361802,1.824721276427639,3.830179604799379
2024-12-06,37.45926884371408,15.255034295064338,20.70374107873761,7.342346928361984,4.997364996810692,0.11046776394778567,3.765157818325051,4.711651981847497,1.8247423835354124,3.830223909655553
2024-12-09,37.48420033671802,15.265187477241735,20.650964444661206,7.34723372078286,5.000691056669894,0.11054128717365311,3.767663767018229,4.71478788177423,1.825956864046469,3.8327731639137053
2024-12-10,37.54251187920247,15.274752756774216,20.579232943645412,7.347658966688562,5.000980488512999,0.11054768512308115,3.7603576452599907,4.724900088767476,1.8260625474519427,3.832994998573848
2024-12-11,37.54113702984016,15.274664349507994,20.530496286374586,7.347616439882875,5.058829578006796,0.1105470452948113,3.76438734344216,4.7254515223164475,1.8138975913818771,3.832972813952292
2024-12-12,37.55060547820673,15.271924231754411,20.526813326403953,7.346298353030507,5.057343399473031,0.11052721429136093,3.766026757110874,4.7246038248932045,1.8135721968017025,3.8322852180342286
2024-12-13,37.64324778064548,15.310154034888884,20.26192791571581,7.360225903914736,5.075628017000516,0.11073675838107243,3.8004159748059143,4.769506974267717,1.8286059472979184,3.839550693081948
2024-12-16,37.62713597718758,15.31610354950107,20.208901801133816,7.363086082294687,5.1205203211924895,0.11077979060403981,3.8268327665207047,4.771940400078256,1.813656571826348,3.8410427396610136
2024-12-17,37.64274320189042,15.334382459184667,20.14108877397692,7.371594360423141,5.126437243875202,0.11090780014500352,3.8324161306650435,4.77919653500341,1.8157523091802412,3.845481185655947
2024-12-19,37.6677377641517,15.343380980847945,20.14535483866957,7.375920159112572,5.1247974606894395,0.11097288305557315,3.7562287379805257,4.782582072769985,1.8452873119607347,3.8477377907619537
2024-12-20,37.67255315160597,15.34534245580415,20.13049766677578,7.376863085752347,5.1254526071586115,0.11098706966354455,3.7561278445295914,4.783774555068382,1.8501718838153187,3.848229679826303
2024-12-23,37.67474237111178,15.3462342011258,20.09563817609661,7.37729176847247,5.125750456385303,0.11099351932085401,3.7859831328553084,4.784633666673991,1.8502794006157026,3.8484533073421763
2024-12-27,37.67912157352892,15.348018002730745,20.09797403459852,7.378149283399213,5.114722549708922,0.11100642088454113,3.786423204517201,4.785189818567793,1.8504944717087901,3.8489006403553594
2024-12-30,37.67854038807926,15.348018002730745,20.09797403459852,7.378149283399213,5.114722549708922,0.11100642088454113,3.7870043899668584,4.785189818567793,1.8504944717087901,3.8489006403553594
2025-01-02,37.67547488678542,15.346769298068608,20.074836764536748,7.377549002020438,5.114306419242289,0.11099738947506133,3.8157531900170296,4.785381636832477,1.8503439166942162,3.8485874963277156
2025-01-06,37.72436332680119,15.366683568891176,20.08052003990687,7.387122255255664,5.12094284422036,0.0017456767834396999,3.8207045866883567,4.791591242519142,1.8527449594906684,3.853581499443138
2025-01-07,37.72919327843055,15.368651006689888,20.07145166761092,7.388068048372542,5.121598492296381,0.001745900287130179,3.821193761765586,4.791040789299638,1.8529821714074968,3.8540748838398704
2025-01-08,37.7244120330401,15.367435207703833,20.057042461643846,7.391122033398219,5.112071446573696,0.001746621985048811,3.844314989092433,4.792439041102434,1.853748133465138,3.8556680319952505
2025-01-09,37.7244120330401,15.367435207703833,20.057042461643846,7.391122033398219,5.112071446573696,0.001746621985048811,3.8460616110774817,4.790692419117385,1.853748133465138,3.8556680319952505
2025-01-10,37.72770683515029,15.368777379926588,20.050060345528657,7.391767564585053,5.112517928384329,0.0017467745327889059,3.8475620375563633,4.7899463157378,1.8539100374666253,3.8560047811315092
2025-01-13,37.74229913942262,15.404796856893388,19.961772867098286,7.339743729585574,5.193451208025411,0.0017475580308537078,3.851617900001572,4.792094797753332,1.854741590079402,3.8577343531095605
2025-01-14,37.7455972705046,15.403230162103842,19.95769153486806,7.340385117033615,5.193905040548666,0.0017477107421508607,3.851954475700497,4.792513557531104,1.854903667669447,3.8580714632980246
2025-01-15,37.75439510542314,15.406820384168881,19.962343321782996,7.3420960317142185,5.171807407101552,0.0017481181027890998,3.8528522985471754,4.793630608158809,1.855336013093498,3.858970711906937
2025-01-16,37.75505510837621,15.40708971829336,19.962692293220773,7.342224382467796,5.171897817983565,0.0017481486624923324,3.851171503470608,4.79371440794817,1.8553684471251954,3.859038172451824
2025-01-17,37.76033596284091,15.409244730338589,19.95557694267798,7.343251350069874,5.172621218852791,0.001748393178588065,3.8476305883461355,4.794384911753847,1.8556279602081331,3.859577941733154
2025-01-20,37.76011589774405,15.409154926134052,19.955460642707102,7.343208554017392,5.172591073109632,0.00174838298905176,3.847608164573239,4.794356970350438,1.856199940043285,3.85955544833176
2025-01-21,37.759402522663876,15.410053015285797,19.9566237034205,7.282439565849104,5.1728925463540385,0.0017484848897596887,3.8478324140644884,4.794636399041064,1.9145909542868593,3.8597803941445132
2025-01-22,37.77068005463208,15.41751119757057,19.92604772645294,7.198497576467913,5.175396131222436,0.0017493311242935392,3.877683992184012,4.796956914889892,1.9738286185778768,3.8616484568779876
2025-01-23,37.81310752018614,15.435782750651539,19.835237342339973,7.2070286376026305,5.18152958064335,0.0017514042861731787,3.8805280967310396,4.802641869599789,1.9761678362320698,3.8662249617272915
2025-01-24,37.81739566935797,15.437318846433556,19.825282117886896,7.208291100795622,5.182437234921956,0.0017517110816028243,3.8788722383625207,4.803483153698184,1.9782657148234561,3.8669022126382346
2025-01-27,37.815928531249845,15.436958298554652,19.824819086483103,7.208122746815714,5.182316195979171,0.0017516701693355316,3.878197754908867,4.803370965456194,1.9817228515749317,3.866811898808186
2025-02-03,37.87616230619735,15.467633542029407,19.865475384574708,7.0442666923929105,5.234512995455603,0.0017544873455524058,3.8516845526027153,4.814020276809094,1.9714589472857198,3.873030815306936
2025-02-04,37.906752930799655,15.4133367596208,19.86359276291679,7.044843496535326,5.264185462064442,0.0017546310078543775,3.847320923222032,4.814414462174101,1.9704506218204658,3.8733479498385384
2025-02-05,37.91126794241174,15.415410467006454,19.83584751091906,6.95804795465592,5.370185729106235,0.0017548670755752633,3.8478385410446942,4.815062192576901,1.9707157258710208,3.873869069332394
2025-02-06,37.91104617958928,15.415320294212975,19.835731480678742,6.958007253396451,5.3701543160829015,0.0017548568104404666,3.8484009852959438,4.815034026761297,1.9707041981246443,3.87384640904733
2025-02-07,37.91166025569586,15.40586124725937,19.826569379232335,6.9547933578876036,5.367673848010688,0.0017540462441078444,3.875857517396967,4.813979332271898,1.969793932133109,3.872057083868066
2025-02-10,37.911438594307604,15.405771172475827,19.826453457511597,6.954752694694793,5.367642464367008,0.0017540359885737183,3.876419534747918,4.8139511859619075,1.9697824151682857,3.8720344447764834
2025-02-11,37.87976768086627,15.410427020915101,19.809890596417855,6.948942749760849,5.35848485684585,0.0017525706808980703,3.943868222247624,4.809929649534527,1.968136874648533,3.86879977808249
2025-02-12,37.84735918391746,15.417628627383678,19.786388359613568,6.9419268976404975,5.382254797266875,0.0017508012352182843,3.953892789534625,4.844174634042711,1.9597301826209994,3.8648937267443624
2025-02-13,37.90709018620685,15.446052501284502,19.81001661566532,6.952882701700716,5.39484076463613,0.001753564363606738,3.960717375933086,4.851819748851121,1.9657456516031533,3.7090808897555188
2025-02-14,37.79171958636098,15.461506767231068,19.902390345830522,6.959839281600884,5.409015068411885,0.0017553188604289744,4.2069142021614425,4.868961380580283,1.9776592494166447,3.420238799545857
2025-02-17,37.86310685368078,15.5157480319805,19.475453121424763,6.8496313553599935,5.410857207106233,0.4294935657381416,4.2873184454379025,4.912808147937084,1.9892641960177229,3.2663190753168765
2025-02-18,37.89979116040239,15.52371449076308,19.46114503280517,6.753106468561704,5.415094101386408,0.012902157386744027,4.325741494755634,5.341785802500026,2.007458397037491,3.2592608944013604
2025-02-19,38.00808500889591,15.579399912100728,19.435496352429567,6.770935784897785,5.36294570787323,0.012936221213004886,4.400667252642207,5.370001240524813,2.0127584187325325,3.0467741006902185
2025-02-20,38.08027889220649,15.604878819037479,19.284628367801375,6.779706162765856,5.381078981728053,0.012952977471198335,4.426974436633649,5.364592785265733,2.048925527262282,3.015983049827885
2025-02-21,38.07960628636694,15.604603192573476,19.204216209188633,6.77958641390665,5.386871549634295,0.012952748684841189,4.4734083867010614,5.3644980313264465,2.0783274026131546,3.0159297790045
2025-02-24,38.08633341416295,15.607359895442016,19.17522122595175,6.780784092891761,5.415499861943472,0.012955036912168367,4.485387098181202,5.341302243490284,2.078694559088833,3.0164625719355658
2025-02-25,38.0892777407339,15.64858046743528,19.111034906705097,6.780784092891761,5.433165821369156,0.012955036912168367,4.488331424752149,5.349546357888936,2.069861579375991,3.0164625719355658
2025-02-26,38.09533465646104,15.651068887766739,19.084625975048787,6.7818623658402295,5.4487537713913055,0.012957097008118547,4.476088057350043,5.350397036961633,2.081969905622685,3.0169422465494207
2025-02-27,37.835191758197304,15.54659542949912,18.949042572858996,6.736592319434126,5.412382444050787,0.01287060625510645,5.117236041518914,5.326382808136837,2.0669023590586857,2.996803660990127
2025-02-28,37.85379398880008,15.574139859274657,18.922069607333516,6.739904464502768,5.415043521784399,0.012876934278685269,5.078194627357881,5.333098809241207,2.0726011036738425,2.9982770837529675
2025-03-03,37.88972142485705,15.588921440061569,18.894330827218585,6.746301379082853,5.420182996837605,0.01288915591314136,5.077155688331047,5.2619973156692375,2.1073769917986125,3.001122780230301
2025-03-04,37.89688788912592,15.591387765221032,18.853958808963498,6.747368712245608,5.421040524649609,0.01289119510806803,5.096709774998897,5.262829816905359,2.1153279245511634,3.0015975882308403
2025-03-05,37.890121878207175,15.5902915243674,18.79052541982806,6.659005968080633,5.4206593676813,0.01289028871955776,5.2322853757114,5.284138905774679,2.1186947277236756,3.001386543906119
2025-03-06,37.88745798581288,15.59798365297039,18.789204338362246,6.6585378018549095,5.420278264308025,0.012889382458496084,5.229573992024367,5.284353281591954,2.118545771360084,3.0011755292566455
2025-03-07,37.88390671190283,15.596521620009064,18.787443185339463,6.657913682612504,5.419770209827504,0.012888174308620774,5.238457030349407,5.283857967655943,2.118347195453305,3.0008942225413593
2025-03-10,37.876806160920204,15.59359837616949,18.783921869568488,6.656665795062235,5.4257829821873305,0.012885758688197904,5.249189516528618,5.282867618292832,2.117950155296528,3.0003317672860796
2025-03-11,37.889899872866756,15.622425710903606,18.702527505385927,6.658966951714006,5.43937700802789,0.012890213192935164,5.267409845658505,5.284693863793886,2.120440070237834,3.001368958218653
2025-03-12,37.88777818934907,15.642438601460157,18.684473498998972,6.659005968080633,5.439408878546112,0.01289028871955776,5.267440708582921,5.284724827989204,2.1204524943672514,3.001386543906119
2025-03-13,37.88511446172952,15.69348225936743,18.63804703498534,6.6585378018549095,5.439026456974927,0.012889382458496084,5.2670703773581735,5.284353281591954,2.1203034144226063,3.0011755292566455
2025-03-14,37.88824037887622,15.71308400948666,18.592401236980052,6.6593961568949975,5.422148907859909,0.012891044034464581,5.304664620182175,5.28503448990042,2.1205767436694236,3.0015624121156734
2025-03-17,37.91020920884189,15.724140405106644,18.54626038896813,6.664081991862619,5.425964162930114,0.012900114722479334,5.301947150939006,5.288753265422165,2.1220688718478504,3.0036744393591084
2025-03-19,37.91484177957862,15.721927881397601,18.519613028265177,6.663144297398814,5.454514999634831,0.012898299563816445,5.278922239663785,5.289181664394113,2.1417040139373396,3.0032517961658973
2025-03-20,37.853666671051904,15.742325098995638,18.531898949795856,6.671788886354216,5.461591544583937,0.012915033479964167,5.295163726785308,5.296630757179237,2.126871195359553,3.0071481364143837
2025-03-21,37.86449003461392,15.745070519275325,18.515548307959108,6.672454783903202,5.462136654821244,0.012916322502936247,5.295692226203861,5.297159403019081,2.127083474006274,3.007448273695042
2025-03-24,37.865698598339904,15.753008469165186,18.481470960213702,6.673081632444679,5.462649799159619,0.012917535936100568,5.3173275198784875,5.2988313699001655,2.127283304386016,3.007730810576143
2025-03-25,37.93395143325139,15.76548955807206,18.47030726335672,6.60073297851105,5.442374811241206,0.012919584121640843,5.349295080183021,5.3014333062967545,2.1152882730068328,3.0082077119593285
2025-03-26,37.90532242765835,15.762619993824506,18.416450743870836,6.599531542469815,5.448429977611089,0.012917232556435579,5.356541482380082,5.300468362999529,2.190058065250214,3.007660171379148
2025-03-27,37.933791212986975,15.775680319520266,18.39527666366235,6.49687512118103,5.453531979207719,0.012927935299021585,5.406815122104438,5.304860135635549,2.2100893027100086,3.0101522076926397
2025-03-28,37.92981963585619,15.775494915358834,18.395060472615434,6.496798766459118,5.4534678864077275,0.01292778336306988,5.408514457895235,5.304797790105908,2.213001461150962,3.010116830787521
2025-03-31,37.967323422873605,15.688886076603275,18.37704595959724,6.394701406061958,5.459113825679145,0.012941167411771048,5.537054947590948,5.30734863779713,2.2423513715305106,3.0132331848544176
2025-04-01,37.967873906963504,15.690085905862079,18.373156850784675,6.395190449695192,5.4595313189583505,0.012942157105445148,5.537478401525235,5.307754524623716,2.242522858452587,3.0134636260292167
2025-04-02,37.967084256482956,15.69073204378684,18.373913481023035,6.395453811866081,5.459756149482399,0.012942690080126372,5.53594152972678,5.307973104784095,2.2426152084291693,3.013587724338515
2025-04-03,38.2595477379734,15.695348862787531,18.360488525286094,6.073673143252492,5.464305006459743,0.01294649831911199,5.536981940205668,5.309534915349526,2.272698932200477,3.0144744381659616
2025-04-08,37.986603434466694,15.760829577727037,18.381540517873816,5.901641006622702,5.516648604919019,0.013000510878712271,5.648131044487814,5.381324514385565,2.3832300169930267,3.027050771645619
2025-04-09,38.01180972107349,15.80528586821085,18.372390912176996,5.906108347761665,5.600660769748359,0.013010351822444841,5.386877034120459,5.449266993525736,2.4252478556293773,3.029342145930623
2025-04-10,38.64462051930387,15.830722609146608,18.146881344168396,5.911632057416242,5.605898808427008,0.08287058055855351,4.6514073002079535,5.484552009247836,2.609239422157885,3.0321753493656454
2025-04-11,38.726674480307146,15.862164574653924,18.096772136310435,5.919831749928998,5.672949811023879,0.08298552568239309,4.317618350503938,5.5828506475292405,2.701771614716769,3.0363811093432758
2025-04-14,39.337462511946086,15.779560421651764,17.760237140016955,5.878678520394715,5.633512844641795,0.2901961059932507,4.071574980031064,5.550514992428502,2.682989556018735,3.0152729268771328
2025-04-15,39.35224413042269,15.78869895852993,17.78429906060331,5.88449772117567,5.639089360219461,0.2716284619467291,3.6949719845291504,5.851206441938247,2.7151061879620997,3.0182576926727114
2025-04-16,39.17378646186817,15.781049527765653,17.635899752409458,5.877260105022466,5.649808314635845,0.27129437352712094,3.693369822681585,6.117658109993085,2.785328134281699,3.0145453978149175
2025-04-17,39.274830657133975,15.846431627090396,17.497966718447174,5.893039509581571,5.6649770513405295,0.11683406657626424,3.703285867841588,6.142934006354204,2.8370615762559517,3.0226389193783514
2025-04-22,39.22215640287731,15.833926348885852,17.471756140586436,5.886197158819212,5.6583995016765645,0.11669841167980416,3.7001647905343957,6.2578043904641865,2.8337674916994864,3.0191293627767513
2025-04-23,39.23072515178356,15.922070923975049,17.384780972660867,5.888279440207694,5.660401198128964,0.11673969451898704,3.7014737484353564,6.240561514628908,2.834769955794392,3.0201973998662175
2025-04-24,39.2837886492922,15.951550644813176,17.265093306058066,5.888279440207694,5.660401198128964,0.11673969451898704,3.70913847585327,6.240561514628908,2.8642496766325203,3.0201973998662175
2025-04-25,39.39755399447342,16.05205794090587,16.917390224157874,5.903559738937933,5.675090144555284,0.013595862020183484,3.849402325018906,6.262076118041378,2.901238730220023,3.028034921669126
2025-04-28,39.38242205166678,16.045892613415617,16.86007536104466,5.901292280193216,5.672910437167815,0.013590640076543902,3.861514473922365,6.273261599216881,2.9621686392919386,3.0268719040041803
2025-04-29,39.37776840751509,16.094216885794076,16.75823322208188,5.900594950956555,5.675194232643756,0.013589034131571122,3.8905995546259056,6.275474453889066,2.9878150262328327,3.0265142321292635
2025-04-30,39.37613989187913,16.09650530550965,16.708503504576264,5.900350924656241,5.6749595280650365,2.2545047690485847,3.8933926698192276,4.0218917612142215,3.0473625782894653,3.0263890669421842
2025-05-02,40.56308259919359,16.262995371093805,11.539000122237082,5.917937512440327,5.688911493760225,5.2243708796741535,4.395047815136668,4.133696833080063,3.2395478502564607,3.0354095231276235
