date,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,SOLOMON JFZ (ASIA) HOLDINGS LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHINA SECURITIES (INTERNATIONAL),VICTORY SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD
2024-09-30,47.907049419401524,37.16049518086821,3.625039748242854,1.915591179727848,1.8369170714591168,1.446561914056075,2.2661980942773496,1.5323632934571652,1.257140977422998,1.052643121086854
2024-10-02,47.91559825250866,37.176699018475915,3.5991959126473723,1.9287675139933687,1.837718059330238,1.447192687522111,2.2671862701810297,1.5193192133546514,1.257689153870836,1.0506339181158248
2024-10-03,47.911262237091066,37.17333479584282,3.5988702114240274,1.9508048372501166,1.8375517591246882,1.4470617270408863,2.2598513724737432,1.5131488743247319,1.2575753420901088,1.0505388433378122
2024-10-04,47.89758129306634,37.17037886037527,3.598584037795552,1.956407887052062,1.837679840087305,1.4469466601224572,2.2596716744493404,1.5171415331547387,1.257475342679854,1.0581328712170859
2024-10-07,47.91826575144192,37.16090265137393,3.5976666154959536,1.9570056360885109,1.837211342353999,1.4465777758284173,2.2590955942016273,1.5071602447422092,1.257154762165837,1.0589596263075944
2024-10-08,47.920139498157575,37.16660817687313,3.597944814879803,1.9573061063344448,1.8374934198982278,1.4467998771714337,2.2512173188278646,1.5060207931216003,1.2573477803123356,1.059122214423583
2024-10-09,47.9095199313365,37.172621251134565,3.584816152375938,1.971333536252629,1.837790702457243,1.4470339505918937,2.2515815365378127,1.508458169832482,1.2575512028452576,1.0592935666356802
2024-10-10,47.906564714658714,37.178840204489106,3.585415889593435,1.9782456063365292,1.8380981635474032,1.447276038352678,2.251958224543081,1.4963687824999452,1.257761590275797,1.0594707857033152
2024-10-14,47.897763262888596,37.172009663186934,3.5800955898684608,1.9984479671385835,1.8377604659389115,1.4470101430557498,2.2515444920657117,1.4958196570720323,1.257530512801529,1.062018245983498
2024-10-15,47.89644989073001,37.17099039466071,3.579997422489601,2.003877233728095,1.8377100739526122,1.446970465569671,2.2514827539876006,1.4930366088737652,1.2574960309081884,1.0619891250997415
2024-10-16,47.89631855747558,37.17088847088244,3.5799876060478097,2.0038717390469816,1.837705034905976,1.4469664979407393,2.2514765803660053,1.4930325149303252,1.2574925828228598,1.0622604155812818
2024-10-17,47.896975230950204,37.17139809536344,3.5663263767209874,2.003899212753881,1.8377302304155045,1.446986336302987,2.244652292775488,1.5053922657387526,1.257509823438601,1.0691301355401452
2024-10-18,47.89112847936378,37.175373645961876,3.56670780200192,2.0030165912518854,1.8379267791032499,1.4471410941999177,2.2435211846976553,1.5055532702591528,1.2576443164678457,1.071986836692719
2024-10-21,47.89327190709281,37.17384448740625,3.5665610903157696,2.0029341998820835,1.837851178478878,1.447081568014479,2.243428900497717,1.5054913413681048,1.2575925849752514,1.0719427419686562
2024-10-22,47.89355768413374,37.17364060910365,3.566541529669534,2.002923214878231,1.8378410988655403,1.4470736315597519,2.2434165965113375,1.5054830845675644,1.2575856877644536,1.0719368629461947
2024-10-23,47.88567887762628,37.16752529974474,3.5659548100359997,2.016302604413712,1.837538761868466,1.4468355783915092,2.2430475396666547,1.5052354226585911,1.2573788066142622,1.074502298979785
2024-10-24,47.88201460150182,37.16446839950981,3.5656615226027193,2.016136770507489,1.8373876306691854,1.446716581175961,2.2428630567747843,1.5130621208091963,1.2572753915620536,1.0744139248869795
2024-10-25,47.87941594152836,37.164366511495295,3.565651747185805,2.01613124318041,1.8373825933906864,1.44671261493922,2.245598451576113,1.5130579726832585,1.257271944686614,1.0744109793342436
2024-10-29,48.18975246199735,37.40525207707314,3.588762972221992,2.0291990541073757,1.849291822222958,1.4560896666473515,1.6117149408541178,1.522865050260893,1.265421112610338,1.0816508420044757
2024-10-30,48.18961949173588,37.40514886454568,3.588753069727656,2.0291934549267405,1.8492867194613836,1.4560856488507492,1.6117104936398001,1.5231367787864574,1.2654176209265748,1.0816478573990784
2024-10-31,48.19068327437487,37.405974580714236,3.588832291212521,2.029238249237035,1.8493275423424815,1.456117791844416,1.6117460720415449,1.5209629085932197,1.2654455549362311,1.0816717347034508
2024-11-01,48.19626890385253,37.41031018876256,3.5754498288994374,2.0297494204658353,1.849541892041064,1.45628656584612,1.6072414173749863,1.5277624461861132,1.265592228722817,1.0817971078485484
2024-11-04,48.196534918506,37.41051667135816,3.575469563249604,2.029760623471815,1.8495521004089879,1.4562946036792344,1.6072502883888309,1.5272189381771617,1.265599214036947,1.0818030787232515
2024-11-05,48.19520487460262,37.40948428117273,3.575370893677146,2.0294286471211587,1.8495010596962205,1.4562544154009185,1.6072059342988343,1.5271767926527728,1.2655642882373719,1.0848088131402331
2024-11-06,48.19507187424973,37.40938104528809,3.575361027019419,2.0294230466734184,1.849495955779882,1.4562503966950815,1.607201499024475,1.527448540024119,1.2655607957634345,1.0848058194823509
2024-11-07,48.19522479661784,37.409071341052844,3.5753314273729755,2.0294062455156583,1.849480644199883,1.456238340710651,1.607188193348272,1.527711854116764,1.265550318457276,1.0847968386078395
2024-11-08,48.19549079669951,37.40927780997323,3.575351160416149,2.0294174462565886,1.8494908518917128,1.456246378011425,1.6071970637745951,1.5271683638270277,1.2655573033087728,1.0848028258409912
2024-11-11,48.18996158601201,37.40948428117273,3.575370893677146,2.0294286471211587,1.8495010596962205,1.459565966089721,1.6072059342988343,1.5271767926527728,1.2655642882373719,1.0867405510420347
2024-11-13,48.191424479173854,37.41061991351071,3.5754794305063795,2.026454573804287,1.8495572046352078,1.4596102738459584,1.6072547239324755,1.527223152857541,1.265602706722928,1.086773541010661
2024-11-15,48.194217521858164,37.412788130354144,3.5756866554799966,2.0265720215490597,1.8496643998940212,1.4596948688510112,1.6073478760045925,1.521515941005034,1.265676057581913,1.0868365274220613
2024-11-18,48.16882604606001,37.3930769294425,3.5738027788275084,2.02550430726539,1.8486898906840041,1.4589258179390776,1.6583592394497513,1.520162636162272,1.2650092268989621,1.0876431272705205
2024-11-19,48.169907598951866,37.39070473038202,3.573576058474693,2.0306164666942492,1.8485726106743896,1.4588332643773274,1.6582540339263552,1.516756309474555,1.2649289753137498,1.0878499517307956
2024-11-20,48.169325654265414,37.39132353590185,3.5736352001412244,2.0306500728187475,1.8486032040248908,1.4588574076525884,1.6574539917913411,1.5173330685378876,1.2649499095282228,1.087867955337835
2024-11-21,48.169325654265414,37.39132353590185,3.5736352001412244,2.0306500728187475,1.8486032040248908,1.4588574076525884,1.6577298203804227,1.5170572399488063,1.2649499095282228,1.087867955337835
2024-11-22,48.16604739561352,37.393489516527225,3.5738422113907258,2.030767703014705,1.8487102887265083,1.4589419154095051,1.6581016928581085,1.5171451190683074,1.265023184735865,1.0879309726555282
