date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHONG HING SECURITIES LTD,HANG SENG BANK LTD
2025-03-05,31.17961425158424,19.34036493506269,11.700758645112849,10.400671477182685,9.20762569432696,6.544653528068505,6.117506301531118,5.50880516713095
2025-03-06,31.171127089113465,19.335100443394396,11.724793901013664,10.397840390565648,9.205119357506774,6.542872058376177,6.115841102292982,5.507305657736893
2025-03-07,31.1668852403111,19.33246927216902,11.736806622792994,10.396425425149678,9.203866700700024,6.541981687170622,6.11500884258094,5.506556209125627
2025-03-10,31.159647201426527,19.330680484741876,11.74932764734762,10.395463468618107,9.203015088792432,6.541376373155848,6.114443035348532,5.506046700569059
2025-03-11,31.142134986474474,19.320322551993637,11.797430870180179,10.389893281289229,9.198083849488883,6.537871316176218,6.111166741490017,5.503096402907363
2025-03-13,31.193040952586827,19.351904191644824,11.653252027043862,10.406876945238984,9.213119342236698,6.548558337339433,6.121156257211542,5.5120919466978275
2025-03-21,31.190056416600754,19.353433253547397,11.654172791405815,10.407699229129197,9.21384730314693,6.549075761928312,6.119187767803866,5.512527476437728
2025-03-26,31.189906432404534,19.353475437990216,11.65419819386435,10.407721914664487,9.21386738645771,6.5490900368690115,6.119201105722938,5.512539492026749
2025-03-27,31.16019165537473,19.335037286896753,11.738365673105685,10.397806426884722,9.205089289749914,6.542850686628719,6.113371312778507,5.507287668580964
2025-03-28,31.147474076153753,19.32714597251858,11.774388376019065,10.393562713353663,9.201332366378796,6.540180317240157,6.110876229152662,5.505039949183326
2025-03-31,31.13476687368779,19.319261096962975,11.810381686643478,10.389322462429357,9.197578508423886,6.537512126707217,6.1083831813601375,5.502794063785157
2025-04-01,31.147474076153753,19.32714597251858,11.774388376019065,10.393562713353663,9.201332366378796,6.540180317240157,6.110876229152662,5.505039949183326
2025-04-02,31.155103377662396,19.33187998798209,11.790880257240575,10.396108525688085,9.203586152311251,6.50368030364878,6.112373034868599,5.506388360598221
2025-04-03,31.155103377662396,19.33187998798209,11.763664561818391,10.396108525688085,9.230801847733437,6.50368030364878,6.112373034868599,5.506388360598221
2025-04-09,31.08319755647959,19.287262106645198,11.9808900190582,10.372114359737695,9.195920762840663,6.488669842368154,6.098265708787217,5.493679644083285
2025-04-11,31.092906569650623,19.293286592430047,12.052535725782246,10.276215173241896,9.19879316088285,6.490696615220193,6.1001705366923735,5.495395626099772
2025-04-14,31.097129771814785,19.29590710812575,12.040590238453063,10.27761094285455,9.200042589368982,6.491578215784968,6.100999093950429,5.496142039647475
2025-04-16,31.097974549919567,19.293714717665875,12.040917330601976,10.277890142277704,9.200292515796262,6.491754564637174,6.101164832412135,5.496291346689312
2025-04-17,31.01251277049985,19.2380038969756,12.006149044858775,10.248212617593122,9.471687402460997,6.45946587513461,6.083547649565064,5.480420742911982
2025-04-22,31.008313105547934,19.23539871721126,12.018065031627577,10.246824821007001,9.470404761679386,6.458591144581666,6.08272382525788,5.479678593087294
2025-05-02,30.962191749392304,19.206788238724016,12.148928201904702,10.231583828843856,9.456318606477566,6.448984721251609,6.073676462023831,5.4715281913821165
