date,ADVENT SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FULBRIGHT SECURITIES LTD,VALUABLE CAPITAL LTD,PRUDENTIAL BROKERAGE LTD,HAFOO SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-01-14,13.356699436565119,38.84251167700696,3.888461452171125,7.39177440068096,7.963559337616097,3.734348070537911,5.438501996338458,8.59553216264967,6.397864544526301,4.390746921907396
2025-01-15,13.351294148236667,38.86726134359935,3.886887840710982,7.388783042517641,7.960336585277843,3.73283682682565,5.43630110295872,8.592053658854907,6.395275409185359,4.388970041832876
2025-01-16,13.38017301645588,38.73503114299586,3.8952951846349846,7.404764990740495,7.977554804626051,3.740910958187662,5.44805982997119,8.61063828313114,6.409108398985214,4.398463390271529
2025-01-17,13.495108399890036,38.20876644686664,3.92875568212516,7.468371754450043,8.046081819875333,3.773045298666185,5.49485854062761,8.684603471134864,6.4641624951020935,4.436246091262033
2025-01-21,13.557961220889425,38.20864289551057,3.9470536735396617,7.2154891788723585,8.08355606056948,3.7906180764277617,5.520450581094203,8.72505159583658,6.4942690223100525,4.4569076949499005
2025-01-22,13.556104253058132,38.217106156359726,3.946513064846309,7.214500908506784,8.082448895316357,3.7900988939552667,5.519694471899294,8.723856568068328,6.493379533952198,4.456297254037604
2025-01-24,13.552391843016597,38.20664020198193,3.9454322916051563,7.212525179704657,8.080235474419098,3.8164464785041616,5.518182874702846,8.721467494325633,6.491601288009609,4.4550768737303175
2025-02-04,13.554247793836833,38.198177825883995,3.945972604221748,7.21351290882128,8.081342033307754,3.8169691269823196,5.518938569797198,8.722661867609496,6.492490289218742,4.455686980320636
2025-02-05,13.561676683218286,38.12319870350328,3.9481353353762088,7.217466532088792,8.085771301307886,3.8601675806281164,5.521963421102978,8.72744263383953,6.496048730299531,4.458129078635397
2025-02-06,13.567253696516325,38.13887623299315,3.9497589401694935,7.220434594797247,8.089096439867493,3.8206316783648266,5.52423423644168,8.731031649030184,6.498720121971802,4.459962409847805
2025-02-07,13.57283529860879,38.113426412006234,3.9513838808729203,7.223405099642542,8.092424314367735,3.822203495789896,5.5265069202185995,8.734623617280482,6.5013937116785,4.461797249534301
2025-02-10,13.598943615829825,37.994383171635974,3.9589846497288192,7.237299834796135,8.107990669991926,3.829555776957092,5.537137550637587,8.751425289089589,6.513899606406386,4.470379834926663
2025-02-11,13.587742048079532,38.04545773576559,3.955723599751034,7.231338408179565,8.101312047786086,3.8264013386638727,5.53257656243377,8.744216664209842,6.508534050829345,4.466697544301368
2025-02-14,13.570974254362367,38.12191201204284,3.950842085435555,7.222414659826209,8.09131471866584,3.821679412967994,5.525749151213051,8.733425966187694,6.500502270716117,4.461185468582328
2025-02-17,13.541266802832006,38.38049952260042,3.942193520670983,7.206604480732399,8.073602479638904,3.813313590898231,5.513653046541286,8.71430811777669,6.4862723891681355,4.328286049140946
2025-02-18,13.524613447119252,38.456280575823435,3.9373453220538104,7.197741635797265,8.063673380985541,3.808623891729153,5.506872231511369,8.703591064860671,6.478295424906265,4.322963025213242
2025-02-19,13.58028458265093,38.88899636960996,3.9535525494112598,6.541322421067274,8.096865742115217,3.8243012652596184,5.529540075701873,8.739417508232137,6.504961921810176,4.34075756414155
2025-02-20,44.26772180309088,24.807670234869157,2.5774830170322502,4.201939586384151,5.278678778305342,2.4932188051198336,3.604933906656476,5.697584621602421,4.240851403987019,2.8299178429524634
2025-02-21,44.24002015443577,24.854723740581033,2.5758700917213444,4.199310116211509,5.27537551129896,2.4916586102747726,3.6026780279159496,5.69401921364959,4.238197583758493,2.8281469501525804
2025-02-24,44.2598035069934,24.821120105499244,2.577021975151535,4.201187973234129,5.277734565685681,2.4927728358236823,3.6042890816480475,5.6965654780766934,4.240092830567054,2.8294116473205366
2025-02-25,44.287529944323936,24.881415471247546,2.5786363437802193,4.123276563591651,5.281040788603267,2.4943344268009398,3.6065469790498663,5.700134076516183,4.215901281291815,2.8311841247945795
2025-02-27,44.11775702069776,24.875183849780555,2.5687513348035926,4.401663372131346,5.260796314919651,2.4847725828987905,3.5927215517659747,5.678283040153399,4.199739940003556,2.8203309928453693
2025-03-03,44.098100420725864,24.908655598091205,2.5676068315281473,4.399702217667479,5.258452375071406,2.4836654962293507,3.591120820107737,5.675753089725613,4.197868752219736,2.819074398633458
2025-03-04,43.941632023782454,25.175449057964578,2.5584964770893572,4.384091242444989,5.239794391945584,2.474852981517129,3.578378844544357,5.6556144447743995,4.1826187462099735,2.8090717897271777
2025-03-06,43.96114934969,25.142214626757497,2.559632871148404,4.386038501425741,5.242121724138907,2.47595222408025,3.579968234444391,5.65812646959556,4.184476518201068,2.8103194805181824
2025-03-07,44.339273075703396,24.50729888278652,2.581649081661149,4.423764203440605,5.287210868255226,2.4882889670262176,3.6107606715813256,5.706793801878436,4.2204685219562865,2.834491925710839
2025-03-10,44.35914531606719,24.742375698280753,2.5828061405736435,4.425746872516244,5.289580522016772,2.4894041832446456,3.6123789638758184,5.709351506826461,3.9534484913583863,2.8357623052400838
2025-03-11,44.61911491624493,24.869347465106117,2.5979428406817573,4.343489220760844,5.320580446014825,2.4949772432618027,3.6335495411770253,5.7428115254523435,3.5258053302165653,2.852381471083781
2025-03-12,44.699719703351064,24.59813524342949,2.602636045152086,4.351335768694266,5.510842914929338,2.499484439558844,3.640113577414766,5.753185960294196,3.5321747256775295,2.812371621498416
2025-03-13,45.23083380741612,24.799007273788533,2.6335601028531626,4.403037564893741,5.576321768417238,2.5291828682637854,3.683364758276617,5.821544290661808,2.5687584747236807,2.7543890907053137
2025-03-14,33.26643904458553,43.78356819648385,1.9369345921156245,3.238352434253422,4.336558182549145,1.9610000666758172,2.709046437921138,4.853024777649593,1.8892741969670865,2.0258020707987945
2025-03-17,33.311223983878996,43.60691809201222,1.9395421900616217,3.2427120658023374,4.4433650138182035,1.963640062763852,2.712693491340437,4.859558161633537,1.8918176321122329,2.0285293065765613
2025-03-18,33.15500177478745,43.53640500042438,1.9304461698822277,3.562488534646962,4.422526623172615,1.954431028937473,2.699971564040181,4.8367679179731216,1.8829454294627612,2.019015956672826
2025-03-19,33.14789520411081,43.553866220887286,1.9300323906208994,3.561724937144294,4.421578681796216,1.9540121086691495,2.699392841744369,4.8357311865233985,1.8771832354810405,2.0185831930225384
2025-03-20,33.11462372337783,43.577065192948155,1.928095162477056,3.558149933003227,4.4505982283442584,1.9520508114035078,2.696683384737466,4.830877426246567,1.875299053530211,2.016557083931719
2025-03-21,33.22578927409774,43.11909439414527,2.2031271813896045,3.570094616420151,4.465538854190406,1.9586038317638066,2.70573613122451,4.847094646591123,1.8815944187981857,2.0233266513792016
2025-03-24,33.23069770334766,43.09188946996292,2.203452648267433,3.5558490746740308,4.466198546014361,1.992468061784338,2.706135848271395,4.847810705461664,1.8818723858016337,2.0236255564145598
2025-03-25,33.19725987641864,43.149152292662215,2.2012354613471707,3.552271061747366,4.461704509345452,1.9904631745320063,2.7034128448921493,4.842932678018457,1.879978783575744,2.0215893174607893
2025-03-26,33.18612888298261,43.168214300039324,2.200497390266526,3.551079990375255,4.460208506247849,1.989795775095641,2.7025063944578838,4.841308849664825,1.8793484293965803,2.0209114814735183
2025-03-27,33.17055802650071,43.18147399557438,2.1994649218766917,3.5494138316894728,4.471521436073505,1.9888621674262572,2.7012383845806878,4.839037318521543,1.8784666433715576,2.0199632743852014
2025-03-28,0.6183095417129567,64.297011969276,3.2724531131885426,5.280961850301277,6.60304726876719,2.909246121104899,4.019012021134219,7.199715976520194,2.7948588558880023,3.0053832821067203
2025-03-31,0.6173859877279598,64.20097307997936,3.267565129242786,5.273073805507481,6.642973649567731,3.0044790357625812,4.013008920231739,7.188961935166505,2.790684242915496,3.0008942138983543
2025-04-01,0.6026825204571833,62.62337980469198,5.619917296405096,5.147491965853175,6.484766713261155,2.9329253237474413,3.9174363829716916,7.017751916433208,2.7242221993246067,2.929425876854464
2025-04-02,0.6035625767838682,62.42277806225262,5.628123679706863,5.155008498550476,6.542910378745252,3.034556877984958,3.923156749095143,7.027999462634608,2.728200195865791,2.9337035183804274
2025-04-03,0.6044687791875549,62.41900605833709,5.636573870959565,5.110101063280082,6.552734051286251,3.0391130298120106,3.929047064719107,7.038551458817152,2.7322963768921333,2.9381082467090573
2025-04-07,0.6015364404954332,61.7766281748026,5.609230285613383,5.085311450343167,6.47243507772433,3.897568046384281,3.909986863220315,7.004406739536662,2.7190417330458896,2.9238551888339313
2025-04-08,0.598343553427254,61.97951348878685,5.579457128684397,4.961812170307877,6.438080127852507,3.9733872228559517,3.8892330972771507,6.967228144536641,2.7046093685159343,2.9083356977554398
2025-04-09,0.5986324145934996,61.09217587434126,5.582150712469127,4.964207574824224,6.441188227410799,4.84428798467501,3.8911106948577476,6.970591699865018,2.7059150675778754,2.909739749385436
2025-04-10,55.28879506890596,28.519629037301435,2.2332892075871205,4.710163204613309,2.372400390548251,1.5040259513697045,1.1026021581932455,1.9752173749033042,1.46936101503147,0.8245165915461946
2025-04-11,55.27367227229587,28.539180613897308,2.2326783500269984,4.708874863276606,2.371751482780605,1.503614564604438,1.102300570355069,1.974677106109525,1.4689591099483619,0.8242910667052199
2025-04-14,54.52646675720009,29.38108864797237,2.2024963572627634,4.64521892866812,2.488093837167546,1.483288267308394,1.087399351897844,1.9479828489060287,1.4491012951283802,0.7888637084884708
2025-04-15,54.14660236802293,28.747687999629967,2.1871524337853443,4.318116513866342,2.7521039567606906,2.4375617134915784,1.0798238694731415,1.9344120206636222,1.6131711181546025,0.7833680061517807
2025-04-16,54.14660236802293,28.573522859392362,2.1871524337853443,4.478884335624129,2.7655012752405064,2.4375617134915784,1.0798238694731415,1.9344120206636222,1.6131711181546025,0.7833680061517807
2025-04-17,75.56150009026483,15.250156209463073,1.1620882491573215,2.3797421594229964,1.4764976375117755,1.2951369004225324,0.5737371618413144,1.0278010089819318,0.8571177624976757,0.41622282043654263
2025-04-22,75.34589273370551,15.604130253661697,1.1587723438988213,2.3672733852265115,1.43679451769148,1.312735400697222,0.5721000589161914,1.0248682792405837,0.7623978576698278,0.41503516929215317
2025-04-23,75.55504618389854,15.6332104835781,1.1619889921449476,2.1959017472550095,1.3980766161423979,1.2665554030752302,0.5736881574420242,1.027713221795769,0.7716319249167474,0.4161872697512411
2025-04-24,75.84656764700678,15.321980168958014,1.1664724085177107,2.0114544949657147,1.3677450422551332,1.3071681886633881,0.5759016748637238,1.031678548762076,0.8460610089406144,0.5249708170668426
2025-04-25,75.71672529788248,15.217287895953296,1.1644755150206245,1.9937451694881245,1.3654035885176872,1.304930436928774,0.5749157841550375,1.0299124099575379,0.8446126302952603,0.7879912718011823
2025-04-28,75.67893831114027,15.252469939437699,1.1638943749795754,1.9927501763477,1.3718515642733662,1.3042792018294513,0.5746288682189838,1.0293984246203802,0.8441911201713386,0.7875980189812356
2025-04-29,75.42191185269384,14.9718816614643,1.479674437589932,1.6449337507518276,1.4169286190021726,1.3140598655752014,1.0274086023995053,1.025902304863484,0.9123757858514556,0.7849231198082859
2025-04-30,75.30954344823937,15.098562008816502,1.4774699236551916,1.6070100663471105,1.4502905443544227,1.312102094858109,1.0258779031300422,1.0243738497727564,0.911016469854279,0.7837536909722131
2025-05-02,75.50023246053419,15.030104290420498,1.4812109804660158,1.4787855991061367,1.4539627810827402,1.301199318186892,1.028475497473678,1.0269676357484747,0.9133232270442255,0.7857382099371519
