date,EVERBRIGHT SECURITIES INVESTMENT,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,VALUABLE CAPITAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,DBS BANK (HONG KONG) LTD
2025-03-07,72.25224863878388,11.174506402478768,3.81240787349464,3.534649593389955,4.451151643988087,1.3145888274990725,1.1451261945110152,1.1451261945110152,1.073931833906565,0.09626279743700301
2025-03-10,72.25224863878388,11.176511877425371,3.81240787349464,3.6349233407201664,4.348872421711271,1.3145888274990725,1.1451261945110152,1.1451261945110152,1.073931833906565,0.09626279743700301
2025-03-11,72.23558897243107,11.208020050125313,3.8115288220551378,3.634085213032581,4.347869674185464,1.294235588972431,1.1448621553884712,1.1448621553884712,1.0827067669172932,0.09624060150375939
2025-03-12,72.22545206687782,11.220480333587265,3.81099394571188,3.6335752375606436,4.347259532496692,1.2940539673629765,1.1447014955294494,1.1447014955294494,1.082554829397378,0.09622709594643358
2025-03-14,71.95785689319419,11.229839716382884,3.7968742198032652,3.6201128476556645,3.652069705897039,1.2892594996754383,1.14046037848904,1.14046037848904,1.0785439656463773,1.0945223947670644
2025-03-17,71.98229787914207,11.23964795556488,3.798163854506948,3.621342444131427,3.6133505159788615,1.2896974056203234,1.1408477437787834,1.1408477437787834,1.0789103005963978,1.0948941569015296
2025-03-18,71.98733190800647,11.236437748516396,3.7984294762922852,3.621595700041961,3.610606030331488,1.289787599656323,1.1409275281235638,1.1409275281235638,1.0789857533918117,1.094970727516135
2025-03-19,71.98661271791798,11.248314101603476,3.798391528048354,3.621559518457466,3.60257755132624,1.2897747140216793,1.1409161296768071,1.1379189769718767,1.078974973774914,1.0949597882012088
2025-03-24,72.01539153465593,11.276797761231323,3.79991004947279,3.6230073459597225,3.545050222377692,1.293288691219829,1.1413722452651043,1.138373894358103,1.072410174404078,1.0943980810554195
2025-03-25,72.01755087354576,11.277135889337545,3.8000239875264867,3.623115979690561,3.5451565186103227,1.2933274697157477,1.141406468636309,1.1384080278255306,1.072442329988406,1.0914324551233359
2025-03-28,72.01539153465593,11.279796112138325,3.79991004947279,3.6230073459597225,3.545050222377692,1.293288691219829,1.1413722452651043,1.138373894358103,1.072410174404078,1.0913997301484184
2025-04-01,72.01971034193245,11.292466691321252,3.8001379324131177,3.6232246199362312,3.5272716368979196,1.2933662505372368,1.1414406940599107,1.1384421633399633,1.0724744875011245,1.0914651820607901
2025-04-03,72.02978957364923,11.270055480581796,3.800669765582046,3.6237316939071325,3.5177687809266756,1.313540260908682,1.141600439846054,1.1386014894786824,1.0726245813965112,1.091617933723197
2025-04-07,72.05139743012849,11.241437928103595,3.801809909504525,3.624818759062047,3.51882405879706,1.3159342032898356,1.1419429028548573,1.1389430528473576,1.072946352682366,1.0919454027298636
2025-04-09,72.05139743012849,11.242437878106095,3.801809909504525,3.624818759062047,3.51882405879706,1.3159342032898356,1.1419429028548573,1.1389430528473576,1.071946402679866,1.0919454027298636
2025-04-10,72.02186993982768,11.28081082701957,3.800251884133299,3.623333266697319,3.517382004278032,1.3153949183375648,1.1414749215360933,1.1364772204785798,1.0715071067309039,1.091497910960958
2025-04-11,72.04131215069137,11.25986062648097,3.801277757226127,3.6243113808376406,3.5183315170117675,1.2957538067767125,1.1417830612183684,1.1367840110379028,1.088793129305432,1.0917925594137114
2025-04-14,72.03411010806866,11.258734966859612,3.8008977396554995,3.6239490547741156,3.5179797858621,1.295624268962001,1.1416689160143558,1.1366703655939776,1.0986813823991042,1.091683411810575
2025-04-15,72.01323232525135,11.277459073737232,3.7997961182514137,3.622898718743129,3.516960163105399,1.2982470167302964,1.1413380239461113,1.1363409222650862,1.102360630834116,1.0913670071358612
2025-04-16,72.00099925056207,11.270547089682738,3.799150637022233,3.626280289782663,3.5163627279540344,1.316012990257307,1.14114414189358,1.1361478890831878,1.1021733699725205,1.0911816137896577
2025-04-22,71.98805111246541,11.276512843055958,3.7984674252944757,3.6356188744467643,3.5157303707551977,1.315776328014946,1.1409389267980776,1.135943572477596,1.1019751630983186,1.0909853835932581
2025-04-29,71.98517438085057,11.280058343406896,3.79831563383518,3.635473590617101,3.515589877818516,1.3157237479644746,1.1408933334665374,1.1358981787665965,1.1019311268069973,1.090941786467127
2025-04-30,71.98229787914207,11.285601542442134,3.7961658724688063,3.6353283183984173,3.515449396109929,1.3156711721161627,1.1408477437787834,1.1358527886834298,1.1018870940350245,1.0908981928252464
2025-05-02,72.01251261755564,11.248363465555322,3.8157487082621255,3.6368542559889665,3.5169250142415973,1.29823404191527,1.1413266172957954,1.1363295655563217,1.1023496137279005,1.0913560999010583
