date,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,ROCTEC SECURITIES CO LTD,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,ORIENTAL PATRON SECURITIES LTD,CHONG HING SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2025-03-28,29.73607558532498,14.460033546210147,10.886064524850662,9.472348954118702,6.986850100859201,7.352101915580906,6.141558381425365,5.466674684295159,4.958762307811111,4.5395299995237695
2025-03-31,16.134087140828985,7.846307585577067,5.9069994813949664,5.139888729470756,3.7918620201482045,3.9893996681133146,3.3325341854460686,2.966328598491334,2.6841710639189307,2.463241081453323
2025-04-02,29.735837054624415,14.462071460776208,10.887598744629017,9.47368393289636,6.990250804025597,7.353138078846852,6.142423937597405,5.467445126212285,4.9473810854291544,4.540169774962709
2025-04-03,29.72468388302657,14.488946669092554,10.883588767953952,9.470194710663902,6.988481289296964,7.350429868076389,6.140161641080437,5.465431428982753,4.945558931323317,4.542522810503158
2025-04-07,16.132011715752707,7.863784849377281,5.9069994813949664,5.139888729470756,3.792954349135718,3.9893996681133146,3.3325341854460686,2.966328598491334,2.6841710639189307,2.479407550468521
2025-04-08,16.13124708546145,7.863784849377281,5.9069994813949664,5.139888729470756,3.792954349135718,3.9893996681133146,3.3325341854460686,2.966328598491334,2.6841710639189307,2.4830122361273155
2025-04-09,16.143153471425347,7.863784849377281,5.9069994813949664,5.205428468721558,3.7988529256682906,3.9235322301662574,3.3326434183448197,2.966328598491334,2.6841710639189307,2.4898939087486496
2025-04-10,16.14785048607165,7.863784849377281,5.9069994813949664,5.25534790345092,3.800054487554555,3.858320189611709,3.3326434183448197,2.966328598491334,2.6841710639189307,2.4898939087486496
2025-04-11,16.147195088679144,7.863784849377281,5.9069994813949664,5.2662711933260535,3.800054487554555,3.7971497663109597,3.3326434183448197,2.966328598491334,2.6841710639189307,2.4898939087486496
2025-04-14,16.146430458387886,7.863784849377281,5.9069994813949664,5.293579418013888,3.803331474517095,3.7283330400976165,3.3326434183448197,2.966328598491334,2.6841710639189307,2.5576183059744793
2025-04-15,16.146430458387886,7.863784849377281,5.9069994813949664,5.297948733963941,3.803331474517095,3.7283330400976165,3.3326434183448197,2.966328598491334,2.6841710639189307,2.5587106349619924
2025-04-16,16.146430458387886,7.863784849377281,5.9069994813949664,5.369277816848565,3.8049699679983653,3.7283330400976165,3.3326434183448197,2.966328598491334,2.6841710639189307,2.5750955697746933
2025-04-17,16.135507168512753,7.863784849377281,5.9069994813949664,5.434817556099368,3.8044238035046085,3.7284422729963675,3.3326434183448197,2.966328598491334,2.6841710639189307,2.6024037944625276
2025-04-22,16.135507168512753,7.863784849377281,5.9069994813949664,5.505818940287738,3.803986871909603,3.7284422729963675,3.3326434183448197,2.966328598491334,2.6841710639189307,2.6024037944625276
2025-04-23,29.54919843237803,14.401068185648807,10.817577532134209,10.221517159952326,6.965898638894584,6.827952751521174,6.103120319961196,5.432282447465047,4.91556308493143,4.765821447113194
2025-04-24,29.490971651952357,14.372690839405056,10.79626146452098,10.396828752932679,6.953769481058725,6.814498251003011,6.0910941038323525,5.421578119291724,4.905876953746861,4.756430382256256
2025-04-30,16.135507168512753,7.863784849377281,5.9069994813949664,5.688456346999975,3.8046422693021116,3.7284422729963675,3.3326434183448197,2.966328598491334,2.6841710639189307,2.6056807814250678
2025-05-02,30.272491842400772,14.75357174813308,11.082365849804084,8.01083959209476,7.1415305166351875,6.992830336435264,6.2525100476760045,5.565251675196394,5.035884263660466,4.892724127963991
