date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,MERRILL LYNCH FAR EAST LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD
2024-06-21,20.355255028759505,12.710409165731274,14.077994067859311,11.633244924331555,10.412156983556054,10.830740736497807,6.368177221047366,12.175999332293438,1.4360225399236908
2024-06-24,20.355255028759505,12.710409165731274,14.077994067859311,11.633244924331555,10.412156983556054,10.830024851207973,6.368893106337199,12.175999332293438,1.4360225399236908
2024-06-25,20.348609158869397,12.706259292617613,14.073397686396316,11.629446738946127,10.408757476132033,10.827320227779708,6.365982385185648,12.204673346981137,1.435553687092021
2024-06-26,20.26510551438874,12.731983712184618,14.101889941943826,11.652991100851176,10.429830495210336,10.848402660410898,6.350367341002499,12.180969200956207,1.4384600330516986
2024-06-27,20.26510551438874,12.731983712184618,14.101889941943826,11.652991100851176,10.429830495210336,10.849240060010274,6.349529941403125,12.180969200956207,1.4384600330516986
2024-06-28,20.269328898477504,12.723583877183541,14.092586321126094,11.645303123492038,10.4229494892941,10.841244918070599,6.346178318101881,12.22131403489958,1.4375110193546643
2024-07-04,20.239002803448205,12.73171377444694,14.10159096007627,11.652744039424922,10.429609366679866,10.848172070690648,6.329614449358808,12.229123000399124,1.438429535475214
2024-07-09,20.240025633363707,12.739282793146037,14.109974372361117,11.6596716093572,10.435809781621579,10.854621321648434,6.333377412536747,12.187952392452221,1.4392846835129587
2024-07-11,20.230225942823832,12.73311476592442,14.103142692160734,11.654026301607196,10.430757035728591,10.849365798172002,6.330310956997638,12.23046868703677,1.4385878195488162
2024-07-12,20.27659867534892,12.734318557236435,14.104476006197167,11.65512807567189,10.431743161663068,10.850391205999317,6.276995535859236,12.23162495808419,1.4387238239397744
2024-07-15,20.27064992026744,12.671906494011015,14.100338030461842,11.651708690425105,10.42868269347828,10.847207914715796,6.363168085966349,12.228036439995474,1.4383017306786936
2024-07-17,20.273207457138298,12.67350530155838,14.102117062438928,11.653178780170697,10.429998474699303,10.848576501036256,6.351353977833048,12.229579244699638,1.4384832004254504
2024-07-18,20.28302725375522,12.679644006780425,14.108947748787593,11.658823266658777,10.435050485534434,10.853831259813253,6.354430402934318,12.187065612724004,1.4391799630119775
2024-07-22,24.926296095193216,11.931954231276388,13.276975181636018,10.971328969009107,9.819719286115088,10.2137894879404,6.037199890691614,11.468422065069364,1.3543147930688062
2024-07-23,24.90712497891185,11.922777220734664,13.266763699187928,10.962890786993508,9.812166821057081,10.205933938716443,6.1094678185112485,11.459601562731848,1.3532731731554286
2024-07-25,24.905268793093274,11.921888684220958,13.27322743208994,10.962073785335281,9.811435576286028,10.205173348730309,6.109012514756465,11.458747544055456,1.3531723214322853
2024-07-26,24.90692114740441,11.921625439575617,13.272934348825999,10.961831734155114,9.811218932099274,10.204948010504966,6.108877622972501,11.458500322135173,1.3531424423269458
2024-07-29,24.901285288487536,11.918927852080172,13.269930991447534,10.95935132572733,9.808998880677558,10.202638867319388,6.10749532556931,11.478535211133286,1.3528362575578907
2024-07-31,25.076943730700425,11.887510978972129,13.234953035100727,10.930463781963336,9.78314352883923,10.175745927397294,6.091396695891148,11.470571978697633,1.3492703424380807
2024-08-05,25.076943730700425,11.887510978972129,13.13475232184999,10.930463781963336,9.78314352883923,10.175745927397294,6.191597409141884,11.470571978697633,1.3492703424380807
2024-08-06,25.086048557990846,11.887510978972129,13.13475232184999,10.930463781963336,9.78314352883923,10.175745376957341,6.227904428552821,11.425160682436227,1.3492703424380807
2024-08-08,25.086048557990846,11.887510978972129,13.13475232184999,10.930463781963336,9.78314352883923,10.175745376957341,6.182493132291414,11.470571978697633,1.3492703424380807
2024-08-12,28.26350532903855,11.383305133145424,12.577645042127816,10.466850856918574,9.368193909316021,9.744143646891086,5.920264211148974,10.98405049771933,1.2920413736942216
2024-08-16,28.26350532903855,11.383305133145424,12.577645042127816,10.466850856918574,9.368193909316021,9.744143646891086,6.005461971449934,10.89885273741837,1.2920413736942216
2024-08-23,28.368204905809513,11.384557453946103,12.579028756815738,10.468002355090011,9.369224540047625,9.745215637286766,5.893531073148279,10.900051761763846,1.2921835160921185
2024-08-27,28.37194398165675,11.386057997387216,12.582795620334842,10.469382091837709,9.370459452207253,9.74650010701393,5.879018472158689,10.90148844485364,1.2923538325499717
2024-08-30,28.413981656459423,11.386057997387216,12.582795620334842,10.469382091837709,9.370459452207253,9.74650010701393,5.836980797356014,10.90148844485364,1.2923538325499717
2024-09-17,28.249938378807265,11.387818939288254,12.582632438212649,10.47100126272264,9.371908666209603,9.747918891843447,5.986767831454436,10.90945988639965,1.2925537050620586
2024-09-23,28.25221024027631,11.38873474826163,12.583644334147861,10.471843341172232,9.372662355577157,9.74870281997231,5.9872492876253505,10.902295220670943,1.292657652296202
2024-09-24,28.292396271311972,11.38873474826163,12.583644334147861,10.471843341172232,9.372662355577157,9.748667487884582,5.947098588677421,10.902295220670943,1.292657652296202
2024-09-26,27.97414036414366,11.41238596595423,12.551657780515116,10.445224806050641,9.348837845033362,9.723887204274464,6.317704078877706,10.936790128663581,1.2893718264872394
2024-09-27,27.8602355759621,11.310086752096634,13.211457437975877,10.351595105003678,9.265036020867745,9.870413213769355,6.002810446733492,10.850551390409374,1.2778140571817436
2024-09-30,27.862074404308697,11.336582046205683,12.556349108459393,10.375845012437326,9.286740527622152,9.754263129346288,6.671368109637056,10.875970165405148,1.2808074965782565
2024-10-02,25.950775032387835,11.123976629169315,12.234627177543892,10.181257186319815,9.112577686058765,10.08910120098436,6.8404171805591965,13.210480578985843,1.256787327990982
2024-10-03,25.94248531609425,11.320316663045947,12.230718947900149,10.17800488524282,9.109666763990871,10.085878338217867,6.631419210629372,13.245124015066533,1.2563858598121929
2024-10-07,26.119827428667097,11.263294133383997,12.16911055347508,10.12673639137084,9.06377968691326,10.035073902809689,6.793714816996428,13.178405874619914,1.2500572117636923
2024-10-08,26.109154794806607,11.234074865701428,12.137404028805836,10.100351256993026,9.040164078116145,10.008927594346227,6.979053545296898,13.14406963869463,1.2468001972392055
2024-10-10,26.109154794806607,11.234074865701428,12.137404028805836,10.100351256993026,9.040164078116145,10.014037106026093,6.973944033617031,13.14406963869463,1.2468001972392055
2024-10-14,28.676522903573794,11.216149493808016,12.118037282221193,10.084234882952432,9.025739365354756,9.998082578712378,6.962792111731615,10.67350365378382,1.244937727861995
2024-10-15,28.800432271031834,11.216149493808016,12.118037282221193,10.084234882952432,9.025739365354756,9.998082578712378,6.962792111731615,10.54959428632578,1.244937727861995
2024-10-16,28.813650962978283,11.216149493808016,12.118037282221193,10.084234882952432,9.025739365354756,9.998152404687891,6.949503593809656,10.54959428632578,1.244937727861995
2024-10-17,28.813650962978283,11.216149493808016,12.118037282221193,10.084234882952432,9.025739365354756,9.99839006691728,6.9492659315802685,10.54959428632578,1.244937727861995
2024-10-18,28.813650962978283,11.216149493808016,12.118037282221193,10.084234882952432,9.025739365354756,9.99928840983135,6.948367588666198,10.54959428632578,1.244937727861995
2024-10-21,28.78825969915491,11.216149493808016,12.118037282221193,10.084234882952432,9.025739365354756,9.998367976517752,6.974679285803164,10.54959428632578,1.244937727861995
2024-10-22,28.78735515183473,11.215797074520664,12.11765652498668,10.083918029216402,9.025455770290627,9.998953404990983,6.976702622444125,10.54926281067076,1.2448986110450253
2024-10-23,28.78735515183473,11.215797074520664,12.11765652498668,10.083918029216402,9.025455770290627,9.998041379451832,6.977614647983279,10.54926281067076,1.2448986110450253
2024-10-24,28.801030287942503,11.21786533268369,12.11865654458228,10.084750212865842,9.026200603469457,9.999773244426866,6.956589029418095,10.55013339728196,1.245001347329307
2024-10-25,28.801030287942503,11.21786533268369,12.11865654458228,10.084750212865842,9.026200603469457,9.998882727299229,6.957479546545733,10.55013339728196,1.245001347329307
2024-10-28,28.801030287942503,11.21786533268369,12.11865654458228,10.084750212865842,9.026200603469457,9.999515509928846,6.956846763916113,10.55013339728196,1.245001347329307
2024-10-29,28.808370101768094,11.216834269250972,12.117542687066056,10.083823297016506,9.025370981691818,9.997952278153395,6.956055762220722,10.549163706843215,1.2448869159892215
2024-11-01,28.87858801259847,11.21436991281,12.114880443544147,10.081607864899466,9.023388093242456,9.99575571203663,6.899950509834052,10.54684603869338,1.2446134123413954
2024-11-05,28.878497742879166,11.214384146470383,12.114895820163179,10.081620660819663,9.023399546034065,9.995768398990352,6.899959267486332,10.546859425109718,1.2446149920471443
2024-11-08,28.878497742879166,11.214384146470383,12.114895820163179,10.081620660819663,9.023399546034065,9.997452164909584,6.898275501567099,10.546859425109718,1.2446149920471443
2024-11-11,28.89474260164247,11.211822669549969,12.112128657416541,10.079317918350188,9.021338511796342,9.993454557582883,6.898413956584938,10.544450417477428,1.2443307095992369
2024-11-12,28.89474260164247,11.211822669549969,12.112128657416541,10.079317918350188,9.021338511796342,9.995144537422888,6.8967239767449335,10.544450417477428,1.2443307095992369
2024-11-14,28.894652372926444,11.211836896744988,12.11214402705104,10.079330708458087,9.021349959385741,9.99515722071933,6.896732728313692,10.544463797813245,1.2443322885874348
2024-11-15,28.894652119137287,11.211836896744988,12.11214402705104,10.079330708458087,9.021349959385741,10.06185529480911,6.830034654223913,10.5444640516024,1.2443322885874348
2024-11-18,31.6330002827529,10.780056251660449,11.645691526045141,9.691164170236155,8.673927468239102,9.610105899652918,6.631258073479761,10.1383846970594,1.1964116308741761
2024-11-27,31.624574863252697,10.781384765366354,11.647126719002017,9.69235849094523,8.67499642662453,9.611290230894319,6.632075297159521,10.139634132378786,1.196559074376549
2024-11-28,31.794552321768883,10.781384765366354,11.647126719002017,9.69235849094523,8.67499642662453,9.611290230894319,6.462097838643337,10.139634132378786,1.196559074376549
2024-11-29,31.80041944862058,10.783374280784445,11.649275991909736,9.694147045669418,8.676597245027569,9.613063825893315,6.444837059756786,10.14150522397594,1.196779878362209
2024-12-03,31.80034182699091,10.783592049606442,11.649247557197153,9.69412338323021,8.676576066325216,9.613040361370102,6.444821328556877,10.141480469580353,1.196776957142737
2024-12-09,31.787038924417416,10.783592049606442,11.649247557197153,9.69412338323021,8.676576066325216,9.613040361370102,6.458124231130371,10.141480469580353,1.196776957142737
2024-12-11,31.798642709695855,10.787650664553945,11.65350008816207,9.697662200622707,8.6797434304155,9.616459233340214,6.423945241751884,10.145182593645899,1.1972138378119268
2024-12-12,31.787000129980186,10.783700933618775,11.649233339892916,9.694111552053924,8.676565477012812,9.612938804157462,6.458206174317698,10.141468092427878,1.1967754965383486
2024-12-30,31.786916879439676,10.783714094584179,11.649247557197153,9.69412338323021,8.676576066325216,9.612950536266487,6.458214056233985,10.141480469580353,1.196776957142737
2025-01-02,31.786916879439676,10.783714094584179,11.649247557197153,9.69412338323021,8.676576066325216,9.613023030983262,6.45814156151721,10.141480469580353,1.196776957142737
2025-01-03,31.786916879439676,10.783714094584179,11.649247557197153,9.69412338323021,8.676576066325216,9.613116517436211,6.458048075064261,10.141480469580353,1.196776957142737
2025-01-07,31.786916879439676,10.783714094584179,11.649247557197153,9.69412338323021,8.676576066325216,9.61395350189354,6.457211090606931,10.141480469580353,1.196776957142737
2025-01-08,31.786916879439676,10.783714094584179,11.649247557197153,9.69412338323021,8.676576066325216,9.613066723085293,6.4580978694151785,10.141480469580353,1.196776957142737
2025-01-09,31.786916879439676,10.783714094584179,11.649247557197153,9.69412338323021,8.676576066325216,9.613946667374789,6.4572179251256845,10.141480469580353,1.196776957142737
2025-01-10,31.786916879439676,10.783714094584179,11.649247557197153,9.69412338323021,8.676576066325216,9.613946911464744,6.457217681035729,10.141480469580353,1.196776957142737
2025-01-15,31.786916879439676,10.783714094584179,11.649247557197153,9.69412338323021,8.676576066325216,9.613947887824565,6.457216704675907,10.141480469580353,1.196776957142737
2025-01-16,31.786428699528724,10.784202274495133,11.649247557197153,9.69412338323021,8.676576066325216,9.613951060993987,6.457213531506485,10.141480469580353,1.196776957142737
2025-01-17,31.786428699528724,10.784202274495133,11.649247557197153,9.69412338323021,8.676576066325216,9.6159816453336,6.455182947166874,10.141480469580353,1.196776957142737
2025-01-20,31.786428699528724,10.784202274495133,11.649247557197153,9.69412338323021,8.676576066325216,9.613939344676124,6.457225247824348,10.141480469580353,1.196776957142737
2025-01-21,31.786428699528724,10.784202274495133,11.649247557197153,9.69412338323021,8.676576066325216,9.614029413869694,6.457135178630778,10.141480469580353,1.196776957142737
2025-01-22,31.804881561665667,10.790462788996754,11.656010253352928,9.699751078119128,8.681613048097722,9.635592887438817,6.386848797441915,10.147367867083819,1.197471717803256
2025-01-23,31.804881561665667,10.790462788996754,11.656010253352928,9.699751078119128,8.681613048097722,9.620264420235616,6.402177264645115,10.147367867083819,1.197471717803256
2025-01-24,31.804881561665667,10.790462788996754,11.656010253352928,9.699751078119128,8.681613048097722,9.62355031293744,6.398891371943291,10.147367867083819,1.197471717803256
2025-01-27,31.804881561665667,10.790462788996754,11.656010253352928,9.699751078119128,8.681613048097722,9.622275912155656,6.400165772725074,10.147367867083819,1.197471717803256
2025-02-03,31.837120489999066,10.793730838225187,11.655583253992702,9.699395743196227,8.681295011039012,9.621925369193669,6.366525309585742,10.146996134433191,1.197427850335205
2025-02-04,31.837120489999066,10.793730838225187,11.737742704010195,9.699395743196227,8.681295011039012,9.632877536583756,6.273413692178161,10.146996134433191,1.197427850335205
2025-02-06,31.837120489999066,10.793730838225187,11.737742704010195,9.699395743196227,8.681295011039012,9.636624645609649,6.2696665831522695,10.146996134433191,1.197427850335205
2025-02-07,31.837120489999066,10.793730838225187,11.737742704010195,9.699395743196227,8.681295011039012,9.634706764674998,6.271584464086918,10.146996134433191,1.197427850335205
2025-02-10,31.837120489999066,10.793730838225187,11.655583253992702,9.699395743196227,8.681295011039012,9.623734571022762,6.364716107756648,10.146996134433191,1.197427850335205
2025-02-18,31.837120489999066,10.793730838225187,11.655583253992702,9.699395743196227,8.681295011039012,9.682577834778707,6.305872844000702,10.146996134433191,1.197427850335205
2025-02-25,32.55738471553889,11.037921834873949,11.919272291080372,9.918829148468289,8.87769550617088,7.639293522046013,6.4485294436442855,10.376555786808755,1.2245177513685734
2025-02-26,32.59859311236562,11.037921834873949,11.919272291080372,9.918829148468289,8.87769550617088,7.639293522046013,6.4485294436442855,10.335347389982022,1.2245177513685734
2025-02-27,32.55738471553889,11.037921834873949,11.919272291080372,9.918829148468289,8.87769550617088,7.639303511960395,6.4485194537299035,10.376555786808755,1.2245177513685734
2025-03-11,32.557425371275386,11.03793561837792,11.919287175162669,9.918841534515503,8.877706592111975,7.63931305147081,6.448527506259613,10.376568744437922,1.2243944063882066
2025-03-14,32.51304452747314,11.036434879693022,11.917666606246648,9.91749294998712,8.876499562267211,7.638274395963227,6.501201216520756,10.37515792644897,1.2242279353999015
2025-03-17,32.51055590958659,11.03643777344619,11.917669731058767,9.917495550353719,8.87650188968535,7.638276398718732,6.5036738439428685,10.375160646815324,1.2242282563924596
2025-03-21,32.51055590958659,14.805360428677913,11.917669731058767,9.917495550353719,8.87650188968535,7.638276398718732,6.5036738439428685,6.606237991583599,1.2242282563924596
2025-03-25,32.510050313459445,14.805471342806703,11.917759012097335,9.917569847118328,8.876568387862042,7.6383336207483,6.503722566114936,6.606287482113395,1.224237427679518
2025-03-26,32.51033445590548,14.805600744723998,11.917863174999708,9.917656528083995,8.87664597032746,7.638400380866408,6.502905395402836,6.6063452220020205,1.2242481276880963
2025-04-01,31.46860470916956,17.494928540564146,11.541652520499886,9.604586307462421,8.596437283482876,7.397279337234565,6.313105942390279,6.397803017470361,1.185602341725905
2025-04-02,31.471506735007054,17.494928540564146,11.541652520499886,9.604586307462421,8.596437283482876,7.397279337234565,6.310203916552788,6.397803017470361,1.185602341725905
2025-04-15,31.46658199716083,17.494928540564146,11.541652520499886,9.604586307462421,8.596437283482876,7.397279337234565,6.31512865439901,6.397803017470361,1.185602341725905
2025-04-23,31.340527018841314,17.489430106275243,11.538025125405236,9.601567707725863,8.593735532206082,7.3949544661007325,6.460738052432623,6.395792269075285,1.1852297219376255
2025-04-24,31.279724509463,17.489430106275243,11.538025125405236,9.601567707725863,8.593735532206082,7.3949544661007325,6.521540561810932,6.395792269075285,1.1852297219376255
2025-04-28,31.321474381484805,17.417264137270017,11.538264853739124,9.601767201816426,8.593914086324192,7.395108112855187,6.548995450354686,6.397957428413832,1.185254347741732
