date,SILVERBRICKS SECURITIES CO LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,CMB WING LUNG BANK LTD,ELSTONE SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHINA CITIC BANK INTERNATIONAL LTD,YUANTA SECURITIES (HONG KONG) CO LTD,THE HONGKONG AND SHANGHAI BANKING
2024-11-21,80.12617345764134,0.0,3.7898046955576747,1.2681530874673397,5.146631317126914,2.182981260916191,1.7778687708477119,2.1113396389611787,1.8416674021444837,1.75538036933717
2024-11-22,80.12706931966277,0.0,3.789695121604893,1.2681164215814462,5.146482513486033,2.1829181447651433,1.7774961140523233,2.1112785941716736,1.841614154340659,1.7553296163350613
2024-11-25,80.12622919413867,0.0,3.7895490328570904,1.268067537031594,5.146284122016045,2.1828339955742213,1.7774275934528576,2.111197206609828,1.8415431620584017,1.7568681562612827
2024-11-26,80.12820812203977,0.0,3.78917168905118,1.2679412693869678,5.145771681506618,2.1826166401896048,1.777250606353066,2.110986984448283,1.8413597906599861,1.7566932163645255
2024-11-27,80.12904409501111,0.0,3.7891960315451065,1.267949414927783,5.145804739105002,2.182630661811391,1.7772620238119832,2.111000545904998,1.841371619970769,1.7557408679118565
2024-11-28,80.12712907790679,0.0,3.7895612064892163,1.2680716106001304,5.146300654054336,2.1828410077590026,1.777433303301039,2.1112039886669853,1.8415490778728707,1.7559100733496258
2024-11-29,80.12719291775704,0.0,3.7895490328570904,1.268067537031594,5.146284122016045,2.1828339955742213,1.7774275934528576,2.111197206609828,1.8415431620584017,1.7559044326429278
2024-12-02,80.12712703597812,0.0,3.7895003391107096,1.2680512430191648,5.14621799492502,2.1828059472856123,1.7761198061136352,2.1111700788169303,1.8415194991806012,1.757488055570211
2024-12-03,80.1272547132308,0.0,3.7894759927067834,1.2680430961699767,5.146184932016777,2.18279192341161,1.7761083950762022,2.1111565151819134,1.8415076679697415,1.7574767642361915
2024-12-04,80.12731855124193,0.0,3.7894638196221333,1.268039022784638,5.14616840072197,2.182784911542184,1.77610268961247,2.1111497334297615,1.8415017524213202,1.7574711186235892
2024-12-05,80.11985283257346,0.0,3.7890499812728193,1.2679005432526955,5.145606399885541,2.182546534782912,1.7855446926943643,2.110919179778263,1.8413006463858084,1.7572791893741442
2024-12-06,80.11920852028844,0.0,3.788989130315522,1.2678801811666327,5.145523763056558,2.1825114837683715,1.786479598634243,2.1108852790766353,1.8412710756734771,1.7572509680201267
2024-12-09,80.12029401060848,0.0,3.788782251679533,1.267810954965803,5.145242817690673,2.1823923187395833,1.7863820569285598,2.1107700248353995,1.841170542355613,1.7571550221963592
2024-12-10,80.11899019737501,0.0,3.7881739160168135,1.267607392299421,5.144416685574486,2.182041908768953,1.7905909762024552,2.110431114706337,1.8408749197445309,1.7568728893119854
2024-12-11,80.11724558221033,0.0,3.7878333333675838,1.2674934257568535,5.143954167458275,2.181845728332021,1.7939620432952175,2.1102413725677764,1.8407094125447647,1.75671493446718
2024-12-12,80.11711977637053,0.0,3.7879184732883804,1.267521915471258,5.14406978919024,2.1818947701340625,1.7936812635715782,2.1102888049037616,1.8407507865546013,1.7567544205155932
2024-12-13,80.11488496695581,0.0,3.7883442303100514,1.2676643832565178,5.144647975824445,2.1821400122176717,1.7938828709709955,2.1105259985716764,1.840957684506088,1.7569518773867376
2024-12-16,80.11552539011927,0.0,3.7882834020187404,1.267644028754999,5.14456536977633,2.1821049742590612,1.7938540671392371,2.1104921104975056,1.8409281248083633,1.7566025326264996
2024-12-17,80.11386500088217,0.0,3.7885997304664967,1.267749879301373,5.144994950197091,2.182287183931912,1.794003857166102,2.110668340367995,1.841081845603339,1.7567492120835262
2024-12-19,80.11392886713408,0.0,3.788587563010891,1.2677458077996382,5.14497842654664,2.182280175304895,1.7939980955486596,2.1106615617518423,1.8410759327903696,1.756743570112991
2024-12-20,80.11399273297576,0.0,3.7885753956334396,1.2677417363240553,5.144961903002322,2.182273166722895,1.7939923339682255,2.1106547831792297,1.8410700200153791,1.7567379281786957
2024-12-23,80.11405659840722,0.0,3.78856322833414,1.2677376648746241,5.144945379564138,2.1822661581859126,1.7939865724247988,2.110648004650157,1.8410641072783673,1.756732286280639
2024-12-24,81.85943529058378,0.0,3.8711015220301492,1.2953568168872787,3.078416755134915,2.229809386114673,1.8330706741481326,2.1566309471001666,1.8811738483177267,1.7950047596831875
2024-12-27,81.857017733677,0.0,3.870987196684657,1.2953185610795237,3.0783258401699887,2.2297435330940276,1.8359698407153913,2.156567255260331,1.8811182915598075,1.7949517477592831
2024-12-30,82.27919829179532,0.0,3.7807739785182424,1.265131208342797,3.0065855665662915,2.1777794398057724,1.7938236239283163,2.1063085325097184,1.8372788970563436,1.7531204614772002
2025-01-02,82.27867088988863,0.0,3.780749744113357,1.2651230989709832,3.0065662946361638,2.177765480444807,1.794453116263499,2.106295031270533,1.8372671202717665,1.753109224140264
2025-01-03,82.2712879730565,0.0,3.7804104950634887,1.2650095786804745,3.006296513553613,2.177570068180023,1.7968558310942444,2.1061060320940563,1.837102261138766,1.7593612471388267
2025-01-06,82.27087430365279,0.0,3.7803620358834076,1.2649933631591554,3.0062579773511775,2.17754215500493,1.7974737229466746,2.106079034980486,1.83707871224919,1.7593386947721952
2025-01-07,82.27166525296515,0.0,3.7803983801519974,1.265005524761171,3.0062868794103825,2.1775630898191607,1.7965296072886265,2.1060992827507765,1.8370963738597725,1.7593556089929643
2025-01-08,82.2722901761033,0.0,3.780265121250194,1.2649609333636371,3.0061809079100876,2.1774863308015187,1.7964662796870219,2.1060250428296663,1.8370316162811606,1.7592935917734125
2025-01-09,82.27518697145631,0.0,3.7796474072563866,1.2647542324987253,3.005689683100406,2.1771305187791556,1.7961727282230975,2.105680907934748,1.8367314362408598,1.759006114510311
2025-01-10,78.1777612425767,4.778878226735022,3.624837933095754,1.2330455169577628,2.66918953054934,2.147049999848717,1.853671894035699,2.0248601624589533,1.755548554768615,1.7351569389734465
2025-01-13,78.13776150442047,4.776376977908266,3.6106975087311435,1.2327062249809517,2.6677924857064053,2.1465384009016772,1.9188149487027826,2.0339009944377078,1.7546297065463772,1.7207812476642277
2025-01-14,78.13653379573236,4.788131485174962,3.6096368649013897,1.2320381270391403,2.6670088206023115,2.145907854392383,1.9286549559725068,2.026265765262564,1.7541142833719758,1.711708047550405
2025-01-15,78.11562413205456,4.810235549878047,3.6085437283968425,1.2316650186345925,2.6662011480277936,2.1446461965147843,1.9412244705580974,2.0256521342634293,1.7535830702810011,1.7026245513908558
2025-01-16,78.10143240488927,4.8094558140353705,3.6079587859640405,1.231465366590271,2.6657689586729596,2.144298550855452,1.9580372732244475,2.025323777458965,1.7532988156828986,1.702960252626324
2025-01-17,78.09503580102825,4.809853006365205,3.60825675180707,1.231567068033632,2.6659891130988314,2.144475639276722,1.962787074203213,2.025491040263936,1.7534436131128834,1.7031008928102678
2025-01-20,78.08531877992918,4.809367557981583,3.6078925780151594,1.2314427685505274,2.6657200404049264,2.1442592018447613,1.9592247107427674,2.040578718400834,1.7532666417238136,1.7029290024064516
2025-01-21,78.08524329213778,4.80924988828166,3.6078043045297403,1.2320243084231377,2.665654818840251,2.1439009040924923,1.9729393341370423,2.02707206737875,1.753223744948483,1.7028873372306699
2025-01-22,78.08428805689806,4.8091910555909205,3.607760169406836,1.2350675458758904,2.66562220925472,2.1398988754193753,1.9744443532524631,2.0270472697269715,1.7532022973479677,1.7034781672268
2025-01-23,78.09718570490809,4.809985418387734,3.608356084691813,1.2355774307812661,2.6660625059883936,2.1402523352915086,1.9925116067012847,2.0102527293891375,1.7534918842377796,1.686324299622994
2025-01-24,76.52971778064622,4.7134454753483235,3.535933725665448,3.225045802700334,2.612552671741557,2.0972958976796323,1.9453266222582268,1.969905479426975,1.718298013175874,1.6524785313574122
2025-01-27,76.5292589997374,4.713417219151102,3.5359125284242285,3.237615564447613,2.6125370099917973,2.097283324794929,1.9333253458521216,1.9698936702232779,1.718287712310446,1.6524686250670926
2025-02-03,76.53109415637712,4.713530245972721,3.5359973189140215,3.2373934542832288,2.612599658117535,2.0973336172382275,1.9312734737553092,1.9699409078876136,1.7183289165131967,1.6525082509410243
2025-02-04,76.53063535896598,4.713501988759126,3.5359761209103393,3.2373740463843608,2.612583995804423,2.0973210439012786,1.9318613874437247,1.9699290982591402,1.7183186152772474,1.6524983442943761
2025-02-05,76.52742393110682,4.713304197749946,3.5358277420007598,3.237837663960192,2.612474364870495,2.0978325011161765,1.931780321430741,1.9698464348243336,1.7182465100837374,1.6554263328567858
2025-02-06,76.53284067805974,4.711502626181612,3.536050315035202,3.2377417270923825,2.612638814721907,2.0979645553279744,1.9274056423430312,1.9699704325782896,1.7183546701434387,1.655530538516417
2025-02-07,76.52985848046478,4.71071955587782,3.5359125284242285,3.2373158240839155,2.6125370099917973,2.0978828055223255,1.9216354716678996,1.9698936702232779,1.718287712310446,1.6659569414335023
2025-02-10,76.5433949360365,4.688468688625925,3.536537953896023,3.2381882277207024,2.612999110561005,2.0982538750363093,1.9213757801268334,1.9702421012628413,1.7185916397675056,1.6719476869663519
2025-02-12,76.54316546469268,4.688454632949254,3.5365273516210984,3.237878727393383,2.6129912769861052,2.097947792146485,1.9222693974340188,1.9702361946251357,1.7185864875589658,1.6719426745928763
2025-02-13,76.5472961594019,4.6887076480242005,3.536718202296422,3.238053461328766,2.6131322885209367,2.0980610090717664,1.9169765778800907,1.9703425195226707,1.7186792320393953,1.6720329019138669
2025-02-14,76.54775515300125,4.688735762496007,3.536739409198547,3.2380728773746323,2.613147957408734,2.0980735894844336,1.9163884515553726,1.970354334108559,1.7186895375995714,1.6720429277728903
2025-02-17,76.54936167394743,4.6888341658025245,3.536813635358814,3.2381408353688594,2.613202799995831,2.0981176221168916,1.914329953874872,1.970395686274966,1.7187256080334674,1.672078019226337
2025-02-18,76.5539521053837,4.6891153408676525,3.537025727271025,3.2389346862452024,2.6133595057869723,2.098243439822996,1.915644089315393,1.970513844886643,1.718828674759158,1.664382585661253
2025-02-19,76.54064137071539,4.688300026067895,3.5364107307923867,3.2443671719494334,2.6129051107620547,2.1008764360051035,1.920707095531492,1.9701712239477083,1.7185298153038222,1.667091018924712
2025-02-20,76.52733526402125,4.687484994742787,3.5357959481402483,3.25579237847011,2.6124508737245433,2.1005112119162,1.9359591777635183,1.9698287221337425,1.7182310597581412,1.6566103693294574
2025-02-21,76.50050770925986,4.685841741910896,3.534556433408727,3.29929520793386,2.6115350484363047,2.0997748530795803,1.9256924915443014,1.9691381755763417,1.7176287137116029,1.6560296251385331
2025-02-24,76.49982007056786,4.68579962237231,3.534524662406999,3.2992655516203375,2.6115115741797466,2.09975597887238,1.928971031960671,1.9691204756206167,1.7176132744943038,1.6536177579047753
2025-02-25,76.49890323820799,4.685743464165379,3.5344823019598195,3.299226010698296,2.611480275827447,2.099730813790586,1.9289479136963175,1.9690968761746193,1.7175926893029874,1.6547964161765707
2025-02-26,76.50142458007925,4.685897902473565,3.5345987956328524,3.2993347505145736,2.611566348101515,2.0998000192170054,1.9287118612585423,1.966165486030535,1.717649299766432,1.6548509569257308
2025-02-27,76.5009481529265,4.685813662134372,3.534535252677445,3.29927543699894,2.611519398885043,2.099762270237079,1.9292764352249647,1.966130139454297,1.7176184208692304,1.6551208305921268
2025-03-03,76.50209424461521,4.685883862206693,3.5345882049816235,3.2993248647805347,2.6115585231148755,2.099793727626096,1.92780719799462,1.9661595948462385,1.7176441532064637,1.6551456266276472
2025-03-04,76.50461576721159,4.686038309769983,3.534704705635832,3.2994336111133187,2.6116446005470406,2.0998629371998234,1.9245747211236397,1.9662243998152455,1.717700767062432,1.6552001805210936
2025-03-05,76.5050742437239,4.686066392238985,3.5347258883980643,3.2994533839440088,2.6116602515988867,2.0992762417051174,1.9245862547062471,1.9662361829958577,1.7177110608917516,1.6552100997971835
2025-03-06,76.50514464365489,4.686052350962411,3.5347152969852123,3.2994434974990403,2.6116524260495155,2.0992699514574236,1.9248801267716942,1.9662302913878982,1.7177059139616697,1.6549055012702472
2025-03-10,76.50258707857907,4.685785582694381,3.5345140722000132,3.2992556663009722,2.611503749521339,2.099150443913091,1.9247705469165999,1.966118357544634,1.717608128150216,1.6587063741796848
2025-03-11,76.50235624270393,4.685532882877426,3.5343234593255417,3.299077740681404,2.611362913687553,2.0990372387901557,1.9261647742195132,1.966012326711533,1.7175154992298516,1.6586169217730946
2025-03-12,76.50580534958927,4.684845115887053,3.5338046728674417,3.29859348481864,2.6109796041992173,2.0987291311403986,1.9258820416930666,1.9657237451531968,1.7172633933338206,1.658373461317906
2025-03-13,76.50313062015476,4.685378468628612,3.534206983800628,3.2989690178053013,2.6112768548223664,2.098968063892324,1.926101296426456,1.965947535721015,1.7174588975855418,1.6585622611629898
2025-03-14,76.49994291690676,4.685715385566692,3.534461122116988,3.29920624059269,2.611464626932623,2.0991189968207844,1.9277378854617369,1.966088903388237,1.7175823968923594,1.6586815253211338
2025-03-17,76.49994291690676,4.685715385566692,3.534461122116988,3.3001050925753423,2.611464626932623,2.0991189968207844,1.9268390334790844,1.966088903388237,1.7175823968923594,1.6586815253211338
2025-03-18,76.49994291690676,4.685715385566692,3.534461122116988,3.3001050925753423,2.611464626932623,2.0991189968207844,1.927138650806635,1.966088903388237,1.7175823968923594,1.6583819079935829
2025-03-19,76.5034629017328,4.685013529950001,3.5339317085298596,3.299610782293068,2.6110734655057364,2.098804577711472,1.9268499919840403,1.9657944103543645,1.717325126709859,1.6581335052288033
2025-03-20,76.50534521817795,4.684578485048715,3.5336035517462214,3.2993043842778036,2.6108310042639937,2.0986096851621774,1.9269706115684113,1.9656118689743378,1.7171656578982004,1.6579795328821942
2025-03-21,76.50201903511028,4.685181956121915,3.534058753326138,3.2997294032552733,2.6111673335608807,2.0988800297071513,1.9275184286519857,1.9658650806363582,1.7173868645245263,1.6581931151054927
2025-03-24,76.5904216213716,4.6655927241312085,3.519282486910863,3.285932892171544,2.6002497719500997,2.0901043944793942,1.9293041848555867,1.9576455947150704,1.710206291812082,1.6512600376025472
2025-03-25,76.54818438948779,4.662602080545531,3.517026627855436,3.284422888939305,2.598583012598942,2.0887646381675293,1.981732593476958,1.9563907444555135,1.7091100500740628,1.6531829743989368
2025-03-26,76.53817727076756,4.6618654410891995,3.5164709766250093,3.284202078819371,2.5981724652812495,2.088434636503033,1.994833655078261,1.9560816563992154,1.7088400296270359,1.6529217898100654
2025-03-27,76.54042214675857,4.6618932345785025,3.51649194140825,3.283923564768247,2.5981879552775897,2.088447087502845,1.9927588895170594,1.9560933183262443,1.7088502175287852,1.6529316443338957
2025-03-28,76.53958643407786,4.662296277418022,3.5167959588590794,3.2836112358842042,2.5984125809818712,2.088627643685061,1.9923349333067744,1.9562624318957136,1.7089979557564392,1.653074548134979
2025-03-31,76.53897184246314,4.662240681158998,3.5167540222923255,3.2841683125468366,2.598381595816985,2.088602737527971,1.9955904546120808,1.9562391041476657,1.7089775765511361,1.6500736728828604
2025-04-01,76.5415078335342,4.6617959588158,3.5164185657605413,3.2835569540724836,2.598133741098441,2.088403509653015,1.995400099003323,1.9560525021899917,1.7088145604041174,1.6499162754680898
2025-04-02,76.54355394180963,4.661448578514222,3.5161565348710213,3.2830142095522126,2.597940137497919,2.0882478893196903,1.9952514089503295,1.9559067441786766,1.7086872256767767,1.64979332962953
2025-04-03,76.54965504949637,4.661420790326592,3.5161355740868614,3.2829946385941056,2.5979246504563323,2.088235440694936,1.996729834030171,1.9558950844761878,1.708677039718393,1.642331898120054
2025-04-07,76.54671900774946,4.662004411849822,3.5165758030410657,3.2834056777209977,2.598249917109985,2.088496892986755,1.9969798295915313,1.9561399674249333,1.7088909703505941,1.6425375221748528
2025-04-08,76.53110820415685,4.661670895942921,3.516324230141401,3.3004594173692947,2.5980640404781954,2.0883474836611104,1.9968369673202653,1.9560000268033408,1.7087687177160138,1.6424200164106075
2025-04-09,76.52177441271868,4.661156819067072,3.515936459100705,3.3120173307884726,2.5977775327699084,2.088117186161769,1.9966167613613603,1.9557843242354451,1.7085802791703593,1.6422388946262272
2025-04-14,76.521580038991,4.661017898833278,3.5158316707973163,3.312812734362262,2.5977001091010203,2.0880549523131884,1.9965572545740864,1.9557260344103826,1.7085293569677709,1.6421899496496812
2025-04-15,76.52486838633135,4.660365084638952,3.515339249427269,3.312348747477192,2.597336279667058,2.0877625029081464,1.997171609262118,1.9554521187672362,1.7082900632684417,1.6410659582522358
2025-04-16,76.52475933687536,4.660031803234632,3.515087853414202,3.313899718427881,2.5971505337293332,2.0876131986355793,1.997028783507801,1.9553122765410609,1.7081678965924552,1.6409485990416979
2025-04-17,76.52126129770878,4.66072619329432,3.515611635690247,3.3143935217151634,2.597537534417372,2.0879242733051986,1.99732636021859,1.955603637086599,1.7084224302217854,1.641193116341954
2025-04-22,76.5198617901293,4.661004007265337,3.515821192310516,3.3148891214532883,2.5976923669879577,2.0880487291323577,1.9971473785206868,1.9557202056189742,1.7085242649144559,1.6412909436671275
2025-04-23,76.51188060439267,4.660517854548501,3.515454484617949,3.3249735859287326,2.59742142210146,2.087830941170586,1.9969390717647872,1.9555162198060787,1.7083460621684654,1.6411197535007735
2025-04-24,76.50198950823714,4.659879065188035,3.5149726422579226,3.3415018727952357,2.5970654090529384,2.0875447746471876,1.9927918145647145,1.9552481888716593,1.7081119093720236,1.6408948150131404
2025-04-25,76.50548978243337,4.659184927509648,3.5144490503544947,3.3410041211755357,2.5966785490232174,2.0872338130400023,1.9924949674010186,1.9549569342233082,1.70785746825486,1.6406503865845408
2025-04-28,76.50562977171101,4.659157166303888,3.514428109922909,3.340984214195174,2.596663077019291,2.087221376502656,1.9924830953539487,1.9549452858421967,1.707847292186873,1.6406406109620508
2025-04-29,76.5026880205735,4.65950420515562,3.514689883254914,3.3412330685016425,2.5968564903214,2.087376843872388,1.9938232713665454,1.955090900583872,1.7079745017533372,1.6407628146167912
2025-04-30,76.5006397216916,4.659851295709807,3.5149516955863693,3.341481959882861,2.5970499324385625,2.08753233440392,1.9942697565180472,1.9552365370194866,1.708101730271705,1.6408850364776462
2025-05-02,76.50246331707653,4.659962375608593,3.515035483770542,3.341561612956392,2.5971118400028455,2.0875820962666283,1.9919335303371983,1.9552831452614352,1.7081424474009166,1.6409241513189157
