date,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,USMART SECURITIES LTD,LONG BRIDGE HK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BOCI SECURITIES LTD
2024-11-13,65.63368608306295,11.705428707157079,6.571858859678381,4.493768761939416,3.298058360370741,2.144799215662492,1.4241385932462072,1.9072743260862972,1.4332352911448698,1.387751801651556
2024-11-14,65.63466553459882,11.705783653748963,6.572058139769947,4.4939050275941534,3.298158368205066,2.131724179756201,1.427214102330847,1.915418359714557,1.433278751490893,1.3877938827905472
2024-11-15,65.63264398487881,11.705783653748963,6.572058139769947,4.4939050275941534,3.2991691430650736,2.129702630036186,1.43024642691087,1.915418359714557,1.433278751490893,1.3877938827905472
2024-11-18,65.61505269859235,11.702826423064097,6.570397841530331,4.492769732919695,3.301367232894431,2.127143564506513,1.4511060136015925,1.9189765458422177,1.4329166624561689,1.387443284592609
2024-11-19,65.6143896523848,11.702708164915117,6.570331447049313,4.492724333063864,3.300323362974939,2.1271220695230393,1.452101859337106,1.919967663702506,1.432902182700081,1.387429264349232
2024-11-20,65.60160063055143,11.702589909156131,6.570265053910126,4.492678934125564,3.3023110114085346,2.1311425713159733,1.4541081840320935,1.925000757874314,1.4328877032366285,1.3874152443892038
2024-11-21,65.60160063055143,11.702589909156131,6.570265053910126,4.492678934125564,3.2972585159810426,2.135184567657966,1.4551186831175917,1.925000757874314,1.4328877032366285,1.3874152443892038
2024-11-22,65.5992643715328,11.702353404807859,6.570132271657084,4.4925881390014455,3.291129007811,2.1381728524802197,1.4550892757899416,1.9310247264129017,1.4328587451875954,1.3873872053191598
2024-11-25,65.59724341420531,11.702353404807859,6.570132271657084,4.4925881390014455,3.286076614492285,2.1381728524802197,1.4571102331174277,1.936077119731617,1.4328587451875954,1.3873872053191598
2024-11-26,65.60286196477115,11.703536022151932,6.570796236597172,4.493042151324366,3.2682182450254165,2.138388932119289,1.462310389781007,1.9403150990874456,1.4330035471385405,1.3875274120036787
2024-11-27,65.94931821414782,11.767156414477027,6.606515068381801,4.517466317137108,3.2839521225792025,2.1540775061472495,1.470259505375033,1.4153914934259992,1.4407933508098112,1.39507000751895
2024-11-28,65.94728606555711,11.767156414477027,6.606515068381801,4.517466317137108,3.279887825397793,2.1540775061472495,1.470259505375033,1.4214879391981141,1.4407933508098112,1.39507000751895
2024-11-29,65.94728606555711,11.767156414477027,6.606515068381801,4.512385945660347,3.273791379625678,2.153061431851897,1.4804202483285578,1.423520087788819,1.4407933508098112,1.39507000751895
2024-12-02,65.94661599894329,11.767036852640242,6.6064479419624265,4.512340096932503,3.2737581158109714,2.1510074274276305,1.4824373342545647,1.4245216878854692,1.4407787114276716,1.3950558327152278
2024-12-03,65.94594594594595,11.766917293233083,6.606380816907133,4.512294249136355,3.273724852672221,2.1489534647429385,1.485470432838854,1.424507213980898,1.4407640723430197,1.395041658199553
2024-12-04,65.94289778500305,11.766917293233083,6.606380816907133,4.512294249136355,3.273724852672221,2.1489534647429385,1.485470432838854,1.427555374923796,1.4407640723430197,1.395041658199553
2024-12-05,65.92359276569802,11.766917293233083,6.606380816907133,4.512294249136355,3.2757569599674867,2.149969518390571,1.487502540134119,1.4417801259906522,1.4407640723430197,1.395041658199553
2024-12-06,65.92292295343474,11.766797736255475,6.606313693215879,4.511232358947786,3.274707633533494,2.1509637170928966,1.4885034697879518,1.4427815202040215,1.4407494335558468,1.3950274839719166
2024-12-09,65.91818902277946,11.766678181707341,6.606246570888623,4.511186523338278,3.273658328422507,2.150941862591697,1.4905204121029851,1.4468309930706549,1.4407347950661438,1.3950133100323099
2024-12-10,65.91818902277946,11.766678181707341,6.606246570888623,4.511186523338278,3.2685781634187476,2.1489097965901935,1.4976326431082483,1.4468309930706549,1.4407347950661438,1.3950133100323099
2024-12-11,65.91751927903032,11.766558629588612,6.606179449925323,4.511140688660171,3.2685449539233717,2.1468559178240856,1.5006654948538451,1.4468162929396584,1.4407201568739014,1.394999136380724
2024-12-12,65.91380151182639,11.766439079899211,6.606112330325936,4.511094854913436,3.268511745102821,2.1468341055027227,1.5047142973258554,1.4468015931073723,1.440705518979111,1.3949849630171502
2024-12-13,65.91075347476225,11.766439079899211,6.606112330325936,4.511094854913436,3.268511745102821,2.1448020807933026,1.5097943590994067,1.4468015931073723,1.440705518979111,1.3949849630171502
2024-12-16,65.90872145005284,11.766439079899211,6.606112330325936,4.511094854913436,3.268511745102821,2.143786068438592,1.5128423961635373,1.4468015931073723,1.440705518979111,1.3949849630171502
2024-12-17,65.90601981203963,11.766319532639065,6.606045212090423,4.511049022098044,3.2623825247650493,2.143764287528575,1.5179070358140716,1.4508509017018034,1.4406908813817627,1.39497078994158
2024-12-18,65.90535021234226,11.7661999878081,6.605978095218743,4.511003190213968,3.2572694206815274,2.141710523642127,1.526019547680491,1.4508361611769247,1.4406762440818484,1.394956617154004
2024-12-19,65.90668942534342,11.766439079899211,6.606112330325936,4.511094854913436,3.253271559782167,2.141754043729172,1.528082581484191,1.4508656425262132,1.440705518979111,1.3949849630171502
2024-12-20,65.90567341298869,11.766439079899211,6.606112330325936,4.511094854913436,3.248191498008616,2.141754043729172,1.5341786556124524,1.4508656425262132,1.440705518979111,1.3949849630171502
2024-12-23,65.90364138827928,11.766439079899211,6.606112330325936,4.511094854913436,3.2420954238803543,2.141754043729172,1.5402747297407138,1.4528976672356335,1.440705518979111,1.3949849630171502
2024-12-27,65.89281178562358,11.766319532639065,6.606045212090423,4.511049022098044,3.236982473964948,2.143764287528575,1.5544831089662179,1.4528829057658117,1.4406908813817627,1.39497078994158
2024-12-30,65.89144924002277,11.766439079899211,6.606112330325936,4.511094854913436,3.2288872632691215,2.147850117857433,1.559578964480208,1.4528976672356335,1.440705518979111,1.3949849630171502
2025-01-02,65.88740894266817,11.76608044540624,6.605910979710853,4.5109573592611785,3.2257409044266305,2.1477846525851647,1.5656273177075395,1.454885346500452,1.4406616070793583,1.3949424446544139
2025-01-03,65.88066767583383,11.765602300088387,6.605642531316354,4.510774044762321,3.2164663571435828,2.146681431662789,1.5818187359673275,1.4568581036462092,1.4406030620434618,1.3948857575357358
2025-01-06,65.88032104033323,11.76572183277456,6.605709641369502,4.510819871990247,3.2093873818957634,2.1467032408818447,1.5889464594127805,1.4568729046022555,1.4406176978563445,1.3948999288834705
2025-01-07,65.87861177713658,11.765960905433413,6.605843865566709,4.510911529239648,3.2053887105295242,2.146746860649409,1.5910106880156052,1.459950420612021,1.440646970374284,1.3949282724428007
2025-01-08,65.87524128822514,11.76572183277456,6.605709641369502,4.510819871990247,3.2012597785228083,2.1467032408818447,1.597074062785736,1.4619526567103525,1.4406176978563445,1.3948999288834705
2025-01-09,65.87355609513264,11.765602300088387,6.605642531316354,4.510774044762321,3.198179435340492,2.146681431662789,1.6021375379707614,1.4619378041470674,1.4406030620434618,1.3948857575357358
2025-01-10,65.87219343696027,11.76572183277456,6.605709641369502,4.510819871990247,3.194148125571472,2.148735141725084,1.6052016661586916,1.4619526567103525,1.4406176978563445,1.3948999288834705
2025-01-13,65.87050827483212,11.765602300088387,6.605642531316354,4.510774044762321,3.1880200343387752,2.150745192063476,1.6112809988723065,1.4619378041470674,1.4406030620434618,1.3948857575357358
2025-01-14,65.86780721716515,11.76548276983095,6.605575422626788,4.510728218465539,3.1859557867360206,2.1507233420026006,1.616344278283485,1.4619229518855656,1.4405884265279583,1.3948715864759427
2025-01-15,65.86577535760728,11.76548276983095,6.605575422626788,4.510728218465539,3.1859557867360206,2.1517392717815347,1.6173602080624188,1.4619229518855656,1.4405884265279583,1.3948715864759427
2025-01-16,65.86205845600561,11.765363242002175,6.605508315300764,4.5106823930998745,3.185923419991263,2.1496855729277784,1.6234392937327928,1.4619080999258378,1.4405737913098249,1.394857415704083
2025-01-17,65.8600266170898,11.765363242002175,6.605508315300764,4.5106823930998745,3.185923419991263,2.151717411843589,1.6244552131906982,1.4608921804679325,1.4405737913098249,1.394857415704083
2025-01-20,65.85799477817399,11.765363242002175,6.605508315300764,4.5106823930998745,3.1879552589070737,2.1496855729277784,1.6264870521065091,1.4608921804679325,1.4405737913098249,1.394857415704083
2025-01-21,65.85596293925818,11.765363242002175,6.605508315300764,4.5106823930998745,3.1879552589070737,2.1476537340119677,1.6285188910223198,1.4629240193837432,1.4405737913098249,1.394857415704083
2025-01-22,66.28151904946932,11.841755455121781,6.648397717744739,4.539970142538703,2.557312010470562,2.163643428290967,1.643182887175607,1.471400233133602,1.4499274013783514,1.4028916746763738
2025-01-23,66.27742898627784,11.841755455121781,6.648397717744739,4.539970142538703,2.557312010470562,2.163643428290967,1.645227918771345,1.4734452647293401,1.4499274013783514,1.4028916746763738
2025-01-24,66.2777618716512,11.841997627714836,6.648533682359196,4.540062988261279,2.5522516258333674,2.1657327498057177,1.6473066383083153,1.4734753977667798,1.4499570534582191,1.4029203648410977
2025-01-27,66.27503911162918,11.841876540180168,6.648465699356832,4.540016564925304,2.55120300213708,2.167755657126497,1.647289794165465,1.475505383600724,1.449942227266685,1.4029060196120535
2025-02-03,66.27503911162918,11.841876540180168,6.648465699356832,4.540016564925304,2.5491579496303567,2.1698007096332197,1.647289794165465,1.475505383600724,1.449942227266685,1.4029060196120535
2025-02-04,66.27096114519428,11.841513292433538,6.6482617586912065,4.539877300613497,2.5419222903885483,2.170756646216769,1.647239263803681,1.4867075664621678,1.4498977505112474,1.4028629856850716
2025-02-05,66.27060411468771,11.841997627714836,6.648533682359196,4.540062988261279,2.535891038488282,2.170845433351057,1.6473066383083153,1.492903595239069,1.4499570534582191,1.40189782813203
2025-02-06,66.27060411468771,11.841997627714836,6.648533682359196,4.540062988261279,2.534868501779214,2.170845433351057,1.6473066383083153,1.493926131948137,1.4499570534582191,1.40189782813203
2025-02-07,66.26958157797866,11.841997627714836,6.648533682359196,4.540062988261279,2.533845965070146,2.170845433351057,1.6473066383083153,1.4959712053662728,1.4499570534582191,1.40189782813203
2025-02-10,66.26753650456051,11.841997627714836,6.648533682359196,4.540062988261279,2.532823428361078,2.170845433351057,1.6473066383083153,1.4990388154934762,1.4499570534582191,1.40189782813203
2025-02-11,66.26345872657184,11.841634372539596,6.648329737522879,4.539923721101443,2.532745733596458,2.1758913690324033,1.6472561069131586,1.4989928322375485,1.4499125757932085,1.401854824691459
2025-02-12,66.26141371588666,11.841634372539596,6.648329737522879,4.539923721101443,2.5286557122260964,2.179981390402765,1.6472561069131586,1.5010378429227291,1.4499125757932085,1.401854824691459
2025-02-13,66.26141371588666,11.841634372539596,6.648329737522879,4.539923721101443,2.526610701540916,2.1810038957453552,1.6472561069131586,1.5020603482653196,1.4499125757932085,1.401854824691459
2025-02-14,66.25869120654396,11.841513292433538,6.6482617586912065,4.539877300613497,2.523517382413088,2.1830265848670756,1.647239263803681,1.5061349693251533,1.4498977505112474,1.4018404907975461
2025-02-17,66.25664621676891,11.841513292433538,6.6482617586912065,4.539877300613497,2.5204498977505114,2.1860940695296525,1.647239263803681,1.5081799591002045,1.4498977505112474,1.4018404907975461
2025-02-18,66.2539237840104,11.84139221480353,6.648193781249681,4.539830881074836,2.5183791576773245,2.186071717058108,1.6472224210386397,1.5132769603582785,1.4498829255324588,1.4018261571967565
2025-02-19,66.25290129957772,11.84139221480353,6.648193781249681,4.539830881074836,2.5142892199466265,2.1870942014907824,1.6472224210386397,1.5173668980889767,1.4498829255324588,1.4018261571967565
2025-02-20,66.25085633071237,11.84139221480353,6.648193781249681,4.539830881074836,2.510199282215928,2.188116685923457,1.6472224210386397,1.5224793202523492,1.4498829255324588,1.4018261571967565
2025-02-21,66.24744376278119,11.841513292433538,6.6482617586912065,4.539877300613497,2.5061349693251533,2.1881390593047034,1.647239263803681,1.5296523517382412,1.4498977505112474,1.4018404907975461
2025-02-24,66.24709864109039,11.841634372539596,6.648329737522879,4.539923721101443,2.500025562633565,2.194296465199031,1.6472561069131586,1.529667992515261,1.4499125757932085,1.401854824691459
2025-02-25,66.24369893968365,11.84139221480353,6.648193781249681,4.539830881074836,2.4989519534565083,2.1942515925195036,1.6472224210386397,1.5347491334444434,1.4498829255324588,1.4018261571967565
2025-02-26,66.24165397081829,11.84139221480353,6.648193781249681,4.539830881074836,2.493839531293136,2.1942515925195036,1.6472224210386397,1.541906524473165,1.4498829255324588,1.4018261571967565
2025-02-27,66.23960900195294,11.84139221480353,6.648193781249681,4.539830881074836,2.492817046860462,2.1952740769521784,1.6472224210386397,1.543951493338514,1.4498829255324588,1.4018261571967565
2025-02-28,23.136071428571427,4.136071428571428,2.322142857142857,1.5857142857142859,0.8696428571428572,0.7667857142857143,0.5771428571428572,0.5392857142857143,0.5064285714285713,0.48964285714285716
2025-03-03,66.23517382413088,11.841513292433538,6.6482617586912065,4.539877300613497,2.4877300613496933,2.1952965235173822,1.6564417177914113,1.543967280163599,1.4498977505112474,1.4018404907975461
2025-03-04,66.23108384458078,11.841513292433538,6.6482617586912065,4.539877300613497,2.4877300613496933,2.1993865030674846,1.6564417177914113,1.543967280163599,1.4498977505112474,1.4018404907975461
2025-03-05,66.22903885480572,11.841513292433538,6.6482617586912065,4.539877300613497,2.4815950920245395,2.205521472392638,1.658486707566462,1.543967280163599,1.4498977505112474,1.4018404907975461
2025-03-06,66.23004795648129,11.841876540180168,6.648465699356832,4.540016564925304,2.475536059388325,2.205589128500874,1.6585375829524425,1.5481047475893943,1.449942227266685,1.4018834933586921
2025-03-07,66.22767103958118,11.841634372539596,6.648329737522879,4.539923721101443,2.4724179183836235,2.207589034652706,1.662593687052015,1.5480730886818883,1.4499125757932085,1.401854824691459
2025-03-10,66.22427173546282,11.84139221480353,6.648193781249681,4.539830881074836,2.4703223893416224,2.2075438901442723,1.6625596875287574,1.554176337665259,1.4498829255324588,1.4018261571967565
2025-03-11,66.22324925103015,11.84139221480353,6.648193781249681,4.539830881074836,2.4672549360435987,2.206521405711598,1.6625596875287574,1.5592887598286316,1.4498829255324588,1.4018261571967565
2025-03-12,66.22627617801047,11.8424820026178,6.648805628272251,4.540248691099476,2.45930137434555,2.2067244764397906,1.6627126963350787,1.5614774214659686,1.4500163612565444,1.401955170157068
2025-03-13,66.21809554973822,11.8424820026178,6.648805628272251,4.540248691099476,2.462369109947644,2.2067244764397906,1.6678255890052358,1.5614774214659686,1.4500163612565444,1.401955170157068
2025-03-14,66.21435072039921,11.842360905177262,6.648737639708363,4.540202263965724,2.4623439305471764,2.206701911179737,1.6718988066630536,1.5614614542963197,1.4500015338521162,1.4019408342110375
2025-03-17,66.20958341002515,11.842239810213306,6.64866965253492,4.540155837781459,2.462318751661656,2.2097470192445345,1.6718817105343886,1.561445487453218,1.4520318219931694,1.4019264985581936
2025-03-18,66.20755237890734,11.841876540180168,6.648465699356832,4.540016564925304,2.4622432180946245,2.2096792335143207,1.6718304242461426,1.5613975888830944,1.4550548585334928,1.4018834933586921
2025-03-19,66.20619842738678,11.841634372539596,6.648329737522879,4.539923721101443,2.4570803382447672,2.2096340453378867,1.6717962351353286,1.5613656581355637,1.4621826399042934,1.401854824691459
2025-03-20,66.20176281723552,11.841755455121781,6.648397717744739,4.539970142538703,2.4571054622793924,2.2096566391950754,1.671813329515941,1.5613816233460807,1.4662876541442564,1.4018691588785046
2025-03-21,66.19732711637371,11.841876540180168,6.648465699356832,4.540016564925304,2.457130586827817,2.2096792335143207,1.6718304242461426,1.5613975888830944,1.4703927523339162,1.4018834933586921
2025-03-24,66.19117737284496,11.842239810213306,6.64866965253492,4.540155837781459,2.4541382906926805,2.211792134486778,1.6749493833977545,1.561445487453218,1.4735055320367303,1.4019264985581936
2025-03-25,66.10884645641136,11.831714020085613,6.642760086227153,4.536120391087136,2.401896180055373,2.177133457974479,1.65813589971496,1.5600576209887518,1.4752607758400507,1.6080751116151246
2025-03-26,66.10884645641136,11.831714020085613,6.642760086227153,4.536120391087136,2.4029178287921047,2.177133457974479,1.65813589971496,1.5600576209887518,1.476282424576782,1.6060318141416619
2025-03-27,66.11593047849676,11.833164740622669,6.643574574175684,4.5366765778745055,2.4001471354565798,2.1845528206071383,1.679796462618398,1.5602489041473808,1.4785069838253175,1.5674013221755612
2025-03-28,66.11255287410344,11.83256023050044,6.64323517992521,4.536444816805281,2.404111408545681,2.1895498293724587,1.6797106483846576,1.5775384678259803,1.4886486707399311,1.5356478737969226
2025-03-31,23.108571428571427,4.136071428571428,2.322142857142857,1.5857142857142859,0.8403571428571429,0.7689285714285714,0.5871428571428572,0.5525,0.5217857142857143,0.5332142857142858
2025-04-01,66.10678599889658,11.832076666871002,6.642963689490999,4.536259424998468,2.404013159239053,2.2047855493573634,1.6796420033102433,1.5846257585974375,1.501869674492736,1.5069780747461126
2025-04-02,66.1101631706395,11.832681127583704,6.643303056001145,4.536491167124743,2.4041359721271442,2.2120503100957363,1.6797278105299727,1.5847067117591165,1.506033328905827,1.4907073452331083
2025-04-03,66.10204123332176,11.831593142763735,6.64269222124599,4.536074048343925,2.4039149179624446,2.2138901943156046,1.6795733638462638,1.584561002022844,1.528370895568133,1.477288980609305
2025-04-07,66.09830103286576,11.831472267911689,6.642624357651481,4.536027706547613,2.403890358897868,2.2179540880438893,1.6795562048568187,1.5845448137061593,1.532441792752572,1.4731873767661392
2025-04-08,66.09830103286576,11.831472267911689,6.642624357651481,4.536027706547613,2.4018471031741977,2.2220405994912293,1.6795562048568187,1.5845448137061593,1.5365283041999123,1.4670576095951289
2025-04-09,66.09762576110498,11.831351395529403,6.642556495443586,4.535981365698174,2.40080094806097,2.225082751011401,1.6795390462179722,1.5845286257202402,1.5385558416084344,1.4639777696048384
2025-04-10,66.10235295319636,11.83219755407297,6.6430315600192085,4.536305771529573,2.4009726493456074,2.2252418852232907,1.6796591640528418,1.5846419485681007,1.5396875670484385,1.455908946943613
2025-04-11,66.1043446274574,11.833285650059263,6.643642457187232,4.536722932930069,2.401193444231005,2.224424735357829,1.67981362651735,1.5847876731924633,1.539829157640904,1.451955695426493
2025-04-14,66.10498564290167,11.834132085304667,6.6441176771134565,4.537047444845239,2.4013652016635842,2.2245838485198393,1.679933783631886,1.5849010330979654,1.540961159195185,1.4479721237265102
2025-04-15,66.10427567037279,11.834736756049706,6.6444571615434915,4.537279267495095,2.40148790058862,2.2246975147155004,1.6800196206671028,1.5849820143884892,1.5420618051013735,1.4460022890778286
2025-04-16,66.10526315789474,11.835462442514052,6.644864588656106,4.53755748594788,2.401635155850792,2.224833929483904,1.6801226366888096,1.5850792028615228,1.543178334184977,1.44200306591722
2025-04-17,66.10486508585446,11.836672117743255,6.645543744889617,4.5380212591986915,2.401880621422731,2.225061324611611,1.6802943581357317,1.5852412101390025,1.5433360588716272,1.4390842191332789
2025-04-22,66.10618202633086,11.837640035980048,6.646087169842178,4.538392346062638,2.4020770300106307,2.225243274184316,1.6804317605691388,1.585370839807016,1.5434622618366178,1.4351132553765638
2025-04-23,66.10715271459678,11.838729133230427,6.6466986291567425,4.538809891334348,2.4022980280711077,2.2254480030258734,1.6805863651697455,1.5855166985269316,1.5436042648456907,1.431156272042362
2025-04-24,66.10611326927008,11.839092210181967,6.646902473931711,4.53894909016561,2.4023717031281944,2.225516254344715,1.6806379063586179,1.5855653240646084,1.5477407483132284,1.4271110202412596
2025-04-25,66.10472724298683,11.839576347427824,6.647174286415311,4.539134701889261,2.4024699435675148,2.2296965731577654,1.6807066328616993,1.5856301627545595,1.5478040402388158,1.423080068700417
2025-04-28,66.10675472585443,11.839939476347725,6.647378160367231,4.539273920644495,2.402543629169947,2.229764959667938,1.6807581814278265,1.585678795252165,1.5488738715712635,1.4190342796969728
2025-04-29,66.10706690659251,11.840544740716506,6.647717978079502,4.539505970881728,2.4026664485522655,2.2298789465074433,1.6808441027318828,1.5857598560444954,1.5499754621298871,1.4160395877637821
2025-04-30,23.090357142857144,4.136071428571428,2.322142857142857,1.5857142857142859,0.8392857142857143,0.7789285714285714,0.5871428571428572,0.5539285714285714,0.5417857142857143,0.49392857142857144
2025-05-02,66.1042944785276,11.841513292433538,6.6482617586912065,4.539877300613497,2.4028629856850716,2.2300613496932518,1.6809815950920244,1.586912065439673,1.5521472392638036,1.4130879345603273
