date,EMPEROR SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,VALUABLE CAPITAL LTD,HANG SENG SECURITIES LTD
2025-04-08,51.79859045179881,15.038893893040258,12.661280285988754,7.7558195348173005,3.9208779978888026,3.2707045783046618,1.9301868413588692,1.7589232607107201,1.8647231560918163
2025-04-09,51.76778218089279,15.043166324456678,12.62731548844436,7.823900768551139,3.9185459755211123,3.2687592598737334,1.9290388232643774,1.7578771051330058,1.8636140738628106
2025-04-10,51.769492790030384,15.043663409259016,12.627732744126327,7.81424613232614,3.9186754595412774,3.2754760513283507,1.9291025662199153,1.7579351922387714,1.8636756549298257
2025-04-11,51.76778218089279,15.043166324456678,12.62731548844436,7.813987927732721,3.9185459755211123,3.278672100692152,1.9290388232643774,1.7578771051330058,1.8636140738628106
2025-04-14,51.750682305028306,15.054713226627959,12.62314444772642,7.824619575213488,3.917251605800645,3.2808922822004307,1.9284016253195182,1.7572964451352924,1.8629984869479417
2025-04-15,51.75239178424089,15.055210528656959,12.623561427794503,7.821574747788413,3.9173810042914923,3.2810006598469728,1.9284653261703124,1.757354493872227,1.8630600273382258
2025-04-16,51.709688657483866,14.95367237607792,12.811179517377521,7.811820257464042,3.9141486045546987,3.2518887871131774,1.926874066396014,1.7592049972406227,1.861522736292141
2025-04-17,51.709688657483866,14.95367237607792,12.81448008960499,7.808519685236573,3.9141486045546987,3.2518887871131774,1.926874066396014,1.7592049972406227,1.861522736292141
2025-04-22,51.694332778366146,14.926134539824337,12.899763645599974,7.7402089999897905,3.912986246118962,3.2410243192936594,1.9263018555394635,1.7982776828862754,1.8609699323813935
2025-04-23,51.709688657483866,14.864556925936276,12.946502978703725,7.735907096232269,3.9141486045546987,3.241987070430772,1.926874066396014,1.7988118639702426,1.861522736292141
2025-04-24,51.75239178424089,14.718274140734088,12.993530794925498,7.821574747788413,3.9173810042914923,3.2017215097474736,1.9284653261703124,1.8036006647636014,1.8630600273382258
2025-04-25,51.7660716847981,14.712252163130124,12.99035708064668,7.800513055827414,3.918416500057694,3.1992636615067562,1.9289750845211922,1.8205982726467573,1.8635524968652832
2025-04-28,51.76778218089279,14.749085380176908,12.974264917089032,7.837117889642366,3.8590689306105963,3.199369374144798,1.9290388232643774,1.8206584303163273,1.8636140738628106
2025-04-29,51.851735187080614,14.773004312068949,13.02178269290927,7.863066080058324,3.6634392987701254,3.204557865240017,1.9321671900099373,1.8236110340792657,1.866636339783495
2025-04-30,51.84830320385663,14.738932312191103,13.007683122626654,7.869164476001719,3.6631968215961193,3.204345760692423,1.9320393029612564,1.8698222099573651,1.8665127901167329
2025-05-02,51.92391193457483,14.598027580928697,13.0465372881858,7.874011336431,3.6685387449559417,3.2090185561510434,1.9348567343981198,1.8758631580495646,1.869234666325008
