date,CITIBANK N.A.,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,FUBON SECURITIES (HONG KONG) LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,VALUABLE CAPITAL LTD,HANG SENG SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-02-28,0.02174858634188778,14.48455850369726,13.919095258808179,17.942583732057415,0.0,18.00782949108308,14.093083949543281,11.7442366246194,4.89343192692475,4.89343192692475
2025-03-03,0.0215610176800345,15.222078482104356,13.799051315222076,17.78783958602846,0.0,17.852522639068564,13.971539456662354,11.642949547218628,4.851228978007762,4.851228978007762
2025-03-04,0.022109219544550078,8.711032500552731,14.14990050851205,18.240106124253813,0.0,18.306433782887463,14.260446606234801,11.938978554057043,4.974574397523767,9.396418306433784
2025-03-06,0.021574973031283712,10.916936353829557,13.807982740021574,17.79935275080906,0.0,17.864077669902912,13.915857605177994,11.650485436893204,4.854368932038835,9.169363538295578
2025-03-10,0.021574973031283712,10.809061488673139,13.807982740021574,17.79935275080906,0.0,17.864077669902912,14.023732470334412,11.650485436893204,4.854368932038835,9.169363538295578
2025-03-11,0.02205071664829107,1.896361631753032,14.112458654906284,18.19184123484013,0.0,18.699007717750828,14.332965821389196,11.907386990077178,4.961411245865491,15.87651598676957
2025-03-12,0.02164033758926639,1.8610690326769097,13.84981605713049,17.853278511144772,0.0,18.3510062756979,14.066219433023155,11.685782298203852,4.869075957584938,17.442112096948712
2025-03-13,0.015087507543753773,25.33192516596258,9.656004828002414,12.447193723596863,0.0,12.794206397103197,9.806879903439953,8.147254073627037,3.3946891973445985,18.406759203379604
2025-03-14,0.015103458692040477,29.119468358254043,10.179731158435281,12.460353420933394,0.0,12.807732970850324,9.968282736746715,8.155867693701857,3.398278205709107,13.89518199667724
2025-03-17,0.015124016938898973,42.6346037507562,8.68118572292801,12.47731397459165,0.0,12.825166364186327,9.98185117967332,8.166969147005444,3.4029038112522683,1.8148820326678767
2025-03-19,0.015126304643775526,42.62592648615943,8.682498865527153,12.479201331114808,0.0,12.827106337921645,9.983361064891847,8.168204507638784,3.403418544849493,1.8151565572530632
2025-03-20,0.015738117721120555,39.754485363550515,9.505823103556816,12.983947119924458,0.0,13.34592382751023,10.465848284545167,8.498583569405099,3.5410764872521248,1.8885741265344664
2025-03-21,0.015738117721120555,39.72300912810828,9.505823103556816,12.983947119924458,0.0,13.34592382751023,10.465848284545167,8.53005980484734,3.5410764872521248,1.8885741265344664
2025-03-24,0.015738117721120555,39.754485363550515,9.505823103556816,12.983947119924458,0.0,13.34592382751023,10.465848284545167,8.498583569405099,3.5410764872521248,1.8885741265344664
2025-03-26,0.015720798616569723,39.72645810407169,9.495362364408113,12.969658858670021,0.0,13.331237226851126,10.548655871718283,8.48923125294765,3.537179688728188,1.8864958339883668
2025-03-28,0.01577784790154623,39.50773114547176,9.529820132533922,13.016724518775638,0.0,13.379615020511201,10.58693594193752,8.520037866834963,3.5500157778479013,1.8933417481855472
2025-03-31,0.015903307888040712,38.74045801526718,9.60559796437659,13.120229007633588,0.0,13.486005089058525,10.814249363867685,8.73091603053435,3.57824427480916,1.9083969465648856
2025-04-01,0.015413070283600493,39.85819975339088,9.309494451294697,12.715782983970406,0.0,13.070283600493218,10.480887792848335,8.461775585696671,3.467940813810111,2.620221948212084
2025-04-02,0.015681354869060686,41.28900737023679,7.903402854006586,12.937117766975067,0.0,13.297788928963463,10.74172808530657,7.621138466363493,3.5283048455386545,2.665830327740317
2025-04-03,0.015835312747426764,38.33729216152019,7.980997624703087,13.064133016627078,0.0,13.428345209817893,10.847189231987333,7.695961995249406,6.730007917656374,1.9002375296912115
2025-04-07,0.015598190609889253,39.182654812041804,7.861488067384183,12.868507253158635,0.0,13.227265637186086,10.762751520823583,7.580720636406177,6.6292310092029325,1.8717828731867103
2025-04-08,0.016983695652173912,27.904211956521742,13.654891304347828,14.011548913043478,0.0,14.402173913043478,11.71875,8.355978260869565,7.218070652173914,2.717391304347826
2025-04-09,0.5876747141041931,18.900889453621346,19.552096569250317,13.103557814485386,0.0,16.010165184243967,10.76874205844981,7.814485387547649,6.750317662007624,6.512071156289707
2025-04-10,0.7638252367858234,22.74671555148182,18.34708218759548,12.603116406966086,0.0,16.926367247173847,10.357470210815766,7.332722273143904,5.117629086465017,5.805071799572257
2025-04-11,1.1235955056179776,47.257105089226705,11.910112359550562,10.905485789821547,0.0,12.26701916721745,8.85657633840053,3.317911434236616,1.784534038334435,2.577660277594184
2025-04-14,1.2801900488319915,47.974132242312265,12.48515243500066,10.888214332849412,0.0,12.247591395011218,8.578593110729841,3.312656724297215,1.781707799920813,1.4517619110465885
2025-04-15,1.4915693904020753,49.416342412451364,12.269779507133592,10.700389105058365,0.0,10.73929961089494,8.949416342412452,3.255512321660182,1.7509727626459144,1.4267185473411155
2025-04-16,0.9987840889352093,33.0901511203752,8.216084766371374,7.165190203230849,32.95118985582769,7.191245440333508,6.079555323953448,2.179954837589022,1.1724856696195936,0.9553586937641132
2025-04-17,0.9039459204527591,28.91054865587172,7.435937745637479,6.484829429335011,40.040874076403085,6.508410627259866,5.502279515799403,1.9729602263795003,1.0611539066184563,1.1790598962427292
2025-04-22,0.914004132888253,30.027022730885395,7.518677475759021,6.5569861707200765,39.37370847242092,5.786043554283897,5.563503417580671,1.9949133683039262,1.0729613733905579,1.1921793037672868
2025-04-23,33.7105388650453,30.027022730885395,7.518677475759021,6.5569861707200765,6.57717374026387,5.786043554283897,5.563503417580671,1.9949133683039262,1.0729613733905579,1.1921793037672868
2025-04-24,33.004902342230174,31.491712707182316,7.361294840868416,6.419733872850363,6.439498871683138,5.664928799315228,5.4470469224184885,1.9531553964672008,1.0505019064664227,1.1672243405182476
2025-04-25,32.752586872586875,32.01544401544402,7.305019305019305,6.370656370656371,6.390270270270271,5.621621621621622,5.559845559845559,1.9382239382239381,1.0424710424710426,1.0038610038610039
2025-04-28,32.626615384615384,32.276923076923076,7.276923076923077,6.346153846153846,6.365692307692308,5.6000000000000005,5.538461538461538,1.9307692307692308,1.0384615384615385,1.0
2025-04-30,32.69703977798335,32.32346592661116,7.292630280604379,6.359851988899168,6.186709836571076,5.61208757323466,5.550416281221091,1.934936786925686,1.0407030527289547,1.002158495220475
2025-05-02,32.67185333538746,32.4064088738253,7.287012786935758,6.3549530118625785,6.151132337082114,5.607764597134493,5.546140810352796,1.9334463102757664,1.0399014019411492,1.0013865352025884
