date,TIGER BROKERS (HK) GLOBAL LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CHINA PA SECURITIES (HONG KONG) CO LTD,HANG SENG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-07-12,39.6026495612847,7.965065046206013,1.458615190276559,4.887226207427842,6.271000270781231,1.982920257616326,1.999164299380724,2.2083955763051892,1.7027728673960567,2.1397362384478127,70.21754551512245
2024-07-15,39.61213234583985,7.974611473610528,1.458615190276559,4.828070178944536,6.259735486443904,1.980374543641789,1.9998007278743581,2.2083955763051892,1.7027728673960567,2.104955421270699,70.12946381160347
2024-07-16,39.61200506014112,8.144569702835563,1.458615190276559,4.893081349569277,6.390585184735112,1.9324196566464458,2.015075011721581,2.2083955763051892,1.8239806740087052,2.10088227891144,70.579609685151
2024-07-17,39.61200506014112,8.163598914795227,1.458615190276559,4.819573858554518,6.373337972557623,1.9788471152570666,2.012211083500227,2.2083955763051892,1.8430735288177336,2.10088227891144,70.57054057911671
2024-07-18,39.611973238716445,8.13098195449647,1.458615190276559,4.801912967856167,6.306544802150706,1.942538869695231,2.0281217958410838,2.2083955763051892,1.8554838844436021,2.10088227891144,70.4454505586929
2024-07-19,39.592944026756776,8.093273566248639,1.458615190276559,4.832652464098703,6.497091493144809,1.9367791918278408,2.043777936784487,2.2083955763051892,1.8710763825376417,2.0910176372601086,70.62562346524075
2024-07-22,39.599435597391846,9.310151576074114,1.458615190276559,4.812859537946677,6.480544352310318,1.9240188005304735,2.058574899261484,2.2083955763051892,1.844028171558185,2.0910176372601086,71.78764133891495
2024-07-23,39.599435597391846,9.309992468950707,1.458615190276559,4.81868285866343,6.479907923816683,1.9336606922090327,2.02675347457977,2.2083955763051892,1.8360409939630749,2.0894265660260225,71.76091134218233
2024-07-24,39.599435597391846,9.32730332397756,1.458615190276559,4.793193897493377,6.48299460201081,1.9340743707298949,2.02675347457977,2.2083955763051892,1.8646802761766175,2.0838578167067228,71.77930412564835
2024-07-25,39.599435597391846,9.329689930828687,1.458615190276559,4.8140369306599,6.485381208861939,1.9340425493052131,1.9999916564224487,2.2083955763051892,1.8646802761766175,2.0838578167067228,71.77812673293512
2024-07-26,39.592944026756776,9.323802967262571,1.458615190276559,4.79974911097781,6.483471923381036,1.9535172612104221,1.9922908716494738,2.2083955763051892,1.8646802761766175,2.0838259952820413,71.7612931992785
2024-07-29,39.59389866949723,9.317438682326227,1.458615190276559,4.8100274311500035,6.496200493253721,1.958449582036088,1.9625378395720712,2.2083955763051892,1.8306313517671833,2.0838259952820413,71.72002081146631
2024-07-30,39.59389866949723,9.317438682326227,1.458615190276559,4.812191288028361,6.50081459983257,1.9578131535424537,1.9625378395720712,2.2083955763051892,1.8306313517671833,2.0836668881586324,71.72600323930648
2024-07-31,39.59389866949723,9.317438682326227,1.458615190276559,4.808118145669101,6.500273635612981,1.9581313677892707,1.964128910806157,2.2083955763051892,1.8306313517671833,2.082839531116908,71.7224710611668
2024-08-01,39.59389866949723,9.319029753560313,1.458615190276559,4.798571718264586,6.491363636702101,1.956540296555185,1.964128910806157,2.2083955763051892,1.8306313517671833,2.082839531116908,71.7040146348514
2024-08-02,39.578147064279776,9.33494046590117,1.4711210101764727,4.781292684662416,6.520798454532686,1.9578131535424537,1.9639698036827482,2.2083955763051892,1.8206076029924436,2.082839531116908,71.71992534719227
2024-08-05,39.578147064279776,9.334463144530943,1.4902456864101827,4.796662432783684,6.517616312064514,1.9571767250488192,1.9615831968316197,2.2083955763051892,1.8206076029924436,2.0821712811985917,71.74706902244577
2024-08-06,39.578147064279776,9.322211896028485,1.4902456864101827,4.792812040397196,6.526048989605168,1.968123295139329,1.9614240897082111,2.2083955763051892,1.8202893887456262,2.0781936031133776,71.74589162973255
2024-08-07,39.578147064279776,9.353396892216564,1.4902456864101827,4.799303611032267,6.536231845503317,1.9903028281424835,1.94710444860144,2.2083955763051892,1.7932411777661694,2.0643194619521505,71.76068859220955
2024-08-08,39.579738135513864,9.35498796345065,1.4902456864101827,4.806145217338835,6.535977274105864,2.0004538626159505,1.9550598047718681,2.2083955763051892,1.793177534916806,2.0563641057817215,71.78054516121092
2024-08-09,39.579738135513864,9.261751189133228,1.5697992481144678,4.828356571766671,6.460942354706383,1.999021898505273,1.9550598047718681,2.2083955763051892,1.7946731418768465,2.0563641057817215,71.71410202647552
2024-08-12,39.579738135513864,9.25583240414243,1.5697992481144678,4.824410715106139,6.462533425940467,2.004272433577756,1.9550598047718681,2.2083955763051892,1.7946731418768465,2.0563641057817215,71.71107899113075
2024-08-13,39.579738135513864,9.263342260367313,1.5697992481144678,4.827911071821127,6.464315425722644,2.004272433577756,1.9550598047718681,2.2083955763051892,1.7946731418768465,2.0563641057817215,71.7238712038528
2024-08-14,39.579738135513864,9.267956366946162,1.5697992481144678,4.824124322284003,6.466702032573772,2.004272433577756,1.9550598047718681,2.2083955763051892,1.7946731418768465,2.0563641057817215,71.72708516774566
2024-08-15,39.579738135513864,9.26827458119298,1.5697992481144678,4.815564359044623,6.469661425069171,2.006659040428884,1.9565872331565906,2.2083955763051892,1.781944572004161,2.0563641057817215,71.71298827661165
2024-08-16,39.579738135513864,9.266683509958893,1.5697992481144678,4.779001542085333,6.453750712728315,2.0352983226424275,1.9565872331565906,2.2083955763051892,1.7660338596633038,2.0563641057817215,71.67165224595011
2024-08-19,39.579738135513864,9.266683509958893,1.5697992481144678,4.775405721096299,6.450568570260143,2.0354574297658354,1.9565872331565906,2.2083955763051892,1.7660338596633038,2.0563641057817215,71.66503338961631
2024-08-20,39.579738135513864,9.269865652427065,1.5697992481144678,4.800099146649309,6.456741926648396,2.0306205732142155,1.9565872331565906,2.2083955763051892,1.7660338596633038,2.0563641057817215,71.69424545747412
2024-08-21,39.579960885486635,9.269865652427065,1.5697992481144678,4.794689504453418,6.449868498917145,2.022601574194423,1.9565872331565906,2.2083955763051892,1.7660338596633038,2.0563641057817215,71.67416613849996
2024-08-22,39.579960885486635,9.284185293533836,1.5697992481144678,4.762836258347022,6.421833823772556,2.0191648603287984,1.9565872331565906,2.2083955763051892,1.7579512177941488,2.0557276772880875,71.61644207412733
2024-08-23,39.57916534986959,9.205427267446593,1.5697992481144678,4.774196506958394,6.413082931985084,2.0053861834416162,1.9724979454974474,2.2083955763051892,1.7660338596633038,2.0557276772880875,71.54971254656978
2024-08-26,39.57280106493325,9.223883693761987,1.5697992481144678,4.774069221259667,6.420401859661879,2.0216787528786537,1.9724979454974474,2.2083955763051892,1.7612606459610471,2.0557276772880875,71.58051568566168
2024-08-27,39.57280106493325,9.10840374359205,1.5697992481144678,4.781992756005414,6.429311858572759,2.023906252606374,1.9724979454974474,2.2083955763051892,1.7612606459610471,2.0557276772880875,71.48409676887609
2024-08-28,39.57280106493325,9.0677677842735,1.5697992481144678,4.780656256168782,6.4286754300791245,2.0236516812089196,1.9788622304337904,2.2083955763051892,1.7643791455798548,2.0557276772880875,71.45071609438497
2024-08-29,39.57280106493325,9.0677677842735,1.5697992481144678,4.777569577974656,6.428198108708898,2.0268020022524094,1.9788622304337904,2.2083955763051892,1.7632335742913132,2.0557276772880875,71.44915684457557
2024-08-30,39.57280106493325,9.109135636359728,1.5697992481144678,4.77931975633215,6.407514182665784,2.025847359511958,1.9788622304337904,2.2083955763051892,1.7623107529755433,2.0557276772880875,71.46971348491995
2024-09-02,39.57280106493325,9.1175364924757,1.5697992481144678,4.77559664964439,6.467974889561042,2.033643608558978,1.9788622304337904,2.2083955763051892,1.7625016815236336,2.0557276772880875,71.54283911883853
2024-09-03,39.572482850686434,9.10009835175012,1.5697992481144678,4.80216753925362,6.490218065413559,2.0144552894759045,1.997159549625776,2.2083955763051892,1.775707572766545,2.0557276772880875,71.5862117206797
2024-09-04,39.572482850686434,9.159158915959383,1.5697992481144678,4.799239968182903,6.498809850077622,2.0144552894759045,1.997159549625776,2.2083955763051892,1.775707572766545,2.0557276772880875,71.65093649848231
2024-09-05,39.572482850686434,9.130296883773067,1.5697992481144678,4.788993469435391,6.49562770760945,2.0198331102471143,1.997159549625776,2.2083955763051892,1.775707572766545,2.0557276772880875,71.61402364585152
2024-09-09,39.57646052877165,9.12552367007081,1.5697992481144678,4.731619440734261,6.4717298176734825,2.003126862289214,1.997159549625776,2.2083955763051892,1.7596377533022796,2.0557276772880875,71.49918012417523
2024-09-10,39.57649235019633,9.142611775124891,1.5697992481144678,4.7449526176758985,6.482930959161447,2.0027450051930336,1.997159549625776,2.2083955763051892,1.7437270409614225,2.0557276772880875,71.52454179964654
2024-09-11,39.57229192213835,9.144425596331748,1.5697992481144678,4.746861903156802,6.484362923272123,1.9900164353203482,1.993022764417153,2.2083955763051892,1.7437270409614225,2.0557276772880875,71.50863108730569
2024-09-12,39.57229192213835,9.143630060714706,1.5697992481144678,4.761340651386982,6.520512061710551,1.9996583269989074,1.993022764417153,2.2083955763051892,1.7437270409614225,2.0556003915893606,71.56797804433708
2024-09-13,39.57229192213835,9.148403274416962,1.563753177424942,4.775310256822254,6.5380138452854935,2.0001356483691333,1.9866584794808104,2.2083955763051892,1.758046682068194,2.0539138560812296,71.60492271839254
2024-09-16,39.57229192213835,9.140447918246535,1.5577071067354165,4.786670505433626,6.548610379704504,1.9939304705561989,1.993022764417153,2.2083955763051892,1.7612288245363654,2.0539138560812296,71.61621932415456
2024-09-17,39.57229192213835,9.143630060714706,1.5577071067354165,4.770250650297862,6.548133058334278,1.9974944701205508,1.993022764417153,2.2083955763051892,1.7667975738556652,2.0539138560812296,71.6116370390004
2024-09-19,39.57229192213835,9.145062024825384,1.554174928595746,4.7575857232745395,6.564552913470043,1.9965398273800994,1.993022764417153,2.2083955763051892,1.770138823447245,2.0539138560812296,71.61567835993498
2024-09-20,39.57229192213835,9.143948274961522,1.5456149653563651,4.756694723383451,6.5646483777440885,2.0061817190586586,1.993022764417153,2.2083955763051892,1.7733209659154165,2.0539138560812296,71.61803314536141
2024-09-23,39.57235556498771,9.058253178293667,1.5398871089136563,4.76149975851039,6.58587326800679,2.005067969194799,1.993022764417153,2.2083955763051892,1.7807353578662561,2.053882034656548,71.55897258115216
2024-09-24,39.57235556498771,8.829298027708735,1.537023180692302,4.787052362529807,6.6471295105190915,2.0215514671799264,2.0009781205875816,2.2083955763051892,1.7807353578662561,2.050699892188377,71.43521906056498
2024-09-25,39.57235556498771,8.824874849677975,1.5312953242495937,4.801912967856167,6.637169404593714,2.0151235393942204,2.0009781205875816,2.2083955763051892,1.7807353578662561,2.050699892188377,71.42354059770678
