date,FIRST SHANGHAI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-01-21,27.326376181451263,19.63518843772408,15.28519632674556,13.051002407180107,7.285127136242307,3.1808301580776273,4.332681245498037,2.7406112080002862,4.3958963557374515,2.7670905433432846
2025-01-27,27.32095037689937,19.62136198229184,15.282161365678801,13.055029577220198,7.283680633577099,3.203363404499151,4.331820967447716,2.740067044344315,4.395023525974067,2.7665411220674487
2025-02-04,27.322758738995535,19.629279669411666,15.283172885445865,13.052584205326653,7.284162737303237,3.193646997500056,4.332107688836864,2.740248408217665,4.395314430713708,2.766724238248753
2025-02-05,27.326376181451263,19.618638853134705,15.28519632674556,13.054312324097983,7.285127136242307,3.1940698257491262,4.332681245498037,2.7406112080002862,4.3958963557374515,2.7670905433432846
2025-02-07,27.326376181451263,19.62194877005258,15.28519632674556,13.054312324097983,7.285127136242307,3.190759908831251,4.332681245498037,2.7406112080002862,4.3958963557374515,2.7670905433432846
2025-02-10,27.325471731039546,19.624609128712837,15.28469041619163,13.053880251507099,7.284886012567729,3.190654300824757,4.332537842095029,2.7405204990486505,4.395750860036068,2.7669989579766567
2025-02-12,27.332709011168983,19.62980679904377,15.288738638572653,13.060648317273522,7.2537086091625556,3.19481004465626,4.3336853351865745,2.7412463388345945,4.396915095393701,2.7677318107073923
2025-02-13,27.326376181451263,19.62194877005258,15.28519632674556,13.057622241015856,7.261957717817184,3.2106194103385,4.332681245498037,2.7406112080002862,4.3958963557374515,2.7670905433432846
2025-02-14,27.32728069173807,19.622598261752174,15.285702270791035,13.0547444252923,7.262198090540392,3.2107256826910575,4.332824658394427,2.740701922956903,4.396041861070728,2.7671821347729115
2025-02-17,27.328185261905922,19.619937660406503,15.286208248331384,13.055176555092892,7.262438479176929,3.2108319620791343,4.332968080785141,2.740792643919096,4.396187376036853,2.767273732266141
2025-02-18,27.326376181451263,19.618638853134705,15.27857649290981,13.057622241015856,7.261957717817184,3.220549161092124,4.332681245498037,2.7406112080002862,4.3958963557374515,2.7670905433432846
2025-02-20,27.32456734049698,17.631521524982194,15.72437434936926,14.827446239775686,7.261477020104431,3.0184444130971935,4.332394448184458,2.7305007026372636,4.382366582680105,2.766907378672427
2025-02-21,27.337234258350414,17.63638378129773,15.698551415754208,14.834319836021692,7.264843241123124,3.0132212166919063,4.3344028270875885,2.731766487660245,4.381086895184043,2.768190040829048
2025-02-24,27.33813948760238,17.630345098732572,15.69907124844177,14.834811051048119,7.265083804910619,3.0232550200015473,4.334546353978122,2.7252342622795984,4.381231967943616,2.768281705061658
2025-02-25,27.34176100419435,17.632680611993308,15.70115092350636,14.836776236513078,7.266046219399485,3.0104083926317826,4.335120556606165,2.7255952773772907,4.3818123550717285,2.768648422706458
2025-02-26,26.916324150413185,17.633848600680256,15.751870964408996,15.238510998159333,7.266527522269414,3.0801597974979744,4.3354077149729555,2.7257758207965943,4.28274261283537,2.7688318179659213
2025-02-27,26.92345778932005,17.63520922562723,15.756045685999496,15.259114051663936,7.2684533715481265,3.074350377755999,4.336556728968322,2.6933694580987364,4.283877668987921,2.7695656420301886
2025-02-28,26.92345778932005,17.63520922562723,15.756045685999496,15.262426929226173,7.2684533715481265,3.071037500193762,4.336556728968322,2.6933694580987364,4.283877668987921,2.7695656420301886
2025-03-03,26.92345778932005,16.306745323170162,15.756045685999496,16.537884790687443,7.278392004234838,3.137295051438503,4.336556728968322,2.6933694580987364,4.260687526052262,2.7695656420301886
2025-03-04,26.92345778932005,16.3100582007324,15.756045685999496,16.534571913125205,7.278392004234838,3.137295051438503,4.336556728968322,2.6933694580987364,4.260687526052262,2.7695656420301886
2025-03-05,26.925241789907723,16.30782583977643,15.757089712178567,16.532354428883735,7.2788742846207555,3.1375029346999797,4.3368440776370365,2.6935479259884727,4.2609698474802835,2.769749158827015
2025-03-12,26.92702602693375,16.30559318295972,15.75813387672521,16.53013665075317,7.279356628924577,3.137710845512779,4.337131464388836,2.6937264175310336,4.261252206325117,2.769932699945811
2025-03-13,26.925241789907723,16.30119964561656,15.757089712178567,16.532354428883735,7.2788742846207555,3.1838862938190924,4.3368440776370365,2.653790761029233,4.2609698474802835,2.769749158827015
2025-03-14,26.928988960804773,16.302805562855784,15.7592826175739,16.55453657640858,7.2798872814991284,3.1511938118824174,4.3374476338108146,2.6541600876107427,4.261562844279728,2.7701346232741333
2025-03-17,26.936129315295997,16.307128332310285,15.763461269233664,16.558926093585235,7.28181757958502,3.1520293664931067,4.338597729484203,2.6548638512733738,4.236177324581139,2.7708691381579778
2025-03-18,26.922234092732054,16.312064728291404,15.765028834970302,16.56057276272322,7.282541705304826,3.1556575800865705,4.339029172619034,2.65512785887536,4.236598582724571,2.77114468167266
2025-03-19,26.863953060944212,16.393194919704122,15.733260092272106,16.64177711340647,7.284714946832837,3.0770211518711306,4.340324017025118,2.6559201968198014,4.237862859998916,2.7719716411252855
2025-03-20,26.856829006554094,16.41205174043152,15.695939024999495,16.73681016625606,7.282783112549923,2.9800737451899777,4.339173006066386,2.7414026554750963,4.183701000787989,2.771236541689457
2025-03-24,26.847929250261394,16.399985595670792,15.697365295157342,16.764401737006754,7.280369760071919,2.9790862149770847,4.33773510056174,2.7404942155573404,4.182314615250833,2.7703182154848083
2025-03-25,26.847929250261394,16.39667181790107,15.730503072854527,16.761087959237035,7.280369760071919,2.952575992819335,4.33773510056174,2.7404942155573404,4.182314615250833,2.7703182154848083
2025-03-26,26.826593881355475,16.380330653991713,15.883559660482804,17.105371942058404,7.274584234746867,2.8575176124654282,4.334288012418592,2.7383164142629304,3.83132087440423,2.768116713813555
2025-03-27,26.808840293103493,16.36949030477897,15.873048069654866,17.12714129842268,7.269769983121063,2.8887160652092345,4.331419621258749,2.73650422213979,3.8287853421795193,2.766284800131638
2025-03-28,26.423262523132635,15.723592541554583,16.763367752638025,14.836581602099837,7.01126953585957,4.775935006870633,4.270440854940684,3.5614360704155588,3.7980949743879737,2.8360191381005
2025-03-31,26.542622799918806,15.77483627494662,15.994994130668063,14.976141690681166,6.85170022748469,5.282205853912644,4.286434213537102,3.71930599451527,3.815251889322541,2.7565069250130905
2025-04-01,26.570658092946697,15.808001935236932,15.982181972972109,14.902840067734216,6.693900256337761,5.393408786418098,4.347074278893901,3.723234462105027,3.8192816984901823,2.7594184488650733
2025-04-02,26.608423910660512,15.817248683526897,15.948705683533976,14.91410570862286,6.703414533928892,5.338271436042978,4.3532529295780815,3.728526427155715,3.8247101788807822,2.763340508069306
2025-04-03,26.61634197457911,15.821955538262564,15.933613167786564,14.885479659965783,6.771537615195452,5.26381244306209,4.354548358990435,3.7131038778635217,3.8754445487166453,2.7641628155778313
2025-04-07,26.619862626944148,15.824048373004409,15.94894818075626,14.887448623214736,6.772433314158992,5.238053891419845,4.355124352904,3.713595025293236,3.8759571696105692,2.7645284426938073
2025-04-08,26.515519969214512,15.788373507534628,15.912783741840009,14.829093853397582,6.745887208298145,5.553498941987633,4.338053444008133,3.699038737753328,3.860764466402776,2.7569861295632556
2025-04-09,26.305830554499742,16.911831742288264,15.750996380417764,14.666072978281106,6.6925395408911985,5.166457526439935,4.303747351246928,3.6371076704159693,3.8302328591685404,2.7351833963505534
2025-04-10,26.302392472436427,16.912888838210563,15.748937779073751,14.664156172714312,6.691664848867851,5.175584531546228,4.3031848661908985,3.6366323128857023,3.82973226083677,2.7348259172374956
2025-04-11,26.226126924594485,17.18964282375246,15.709788560418017,14.62163647016924,6.672261918651203,5.170351398876689,4.2450963281262295,3.6260876540326112,3.8186276957571192,2.7203802256219505
2025-04-14,26.23894966467991,17.191528289129288,15.717469547247925,14.6320449600987,6.675524187632466,5.185917471935182,4.191759817038745,3.6278605570483076,3.8172352040795587,2.7217103011099164
2025-04-15,26.246649329142652,17.19331255155833,15.712300276293579,14.636338647080697,6.654659652192403,5.226565126146214,4.1864688845737605,3.6289251312543582,3.792271430870866,2.722508970887142
2025-04-16,26.24237117998368,17.216589744092197,15.709739204083196,14.607873287714629,6.689434498190229,5.206153456924851,4.185786498867571,3.6283336240183846,3.791653298528366,2.722065207596901
2025-04-17,26.266346794890854,17.229056267310632,15.691462604753362,14.458072531017288,6.695546114567248,5.318586825898935,4.189610726659039,3.6316485504451013,3.7951174374479617,2.724552147009577
2025-04-22,26.25264108190894,17.21680495544001,15.683274839457843,14.44726711141573,6.692052395626429,5.328856537258082,4.187424598432911,3.675410843017049,3.7931371548172437,2.723130482625764
2025-04-23,26.112708259656575,18.08446979219332,15.610680050975978,13.637438165114565,6.744073419111868,5.841834530510761,4.180157152943256,3.6576375088253488,3.4210389912369465,2.7099621294313807
2025-04-24,26.031253201809545,18.251332795816705,15.59430766565469,13.579422047034576,6.731402436483265,5.87944919259727,4.159345875093606,3.6540047874654107,3.414611432855555,2.7048705651893776
2025-04-25,26.023666185785853,18.33345068834226,15.502325191715299,13.481549983937914,6.729440515643283,5.845351362240676,4.313577847370959,3.652939798674505,3.413616217164059,2.704082209125188
2025-04-28,26.150594524685346,18.431084353636106,15.603916487956182,13.19104042001471,6.623198275564038,5.815650009910213,4.360109385929325,3.673042111522239,3.4324015202135176,2.7189629105683246
2025-04-29,26.088440147228475,18.818050582867176,15.797563032170855,12.751818883787298,6.452296835156203,5.935462982869132,4.342704570160548,3.6665948766026184,3.4328777328073454,2.7141903563503424
2025-04-30,26.13090976596467,18.78031246791085,15.689791458187763,12.762810233678362,6.508382055388533,5.984195206505314,4.313960091740773,3.672563761119692,3.438466146973065,2.7186088125309777
2025-05-02,26.13942028792266,18.75386019585628,15.720956468463099,12.76696692694745,6.507244877561481,5.963346031438975,4.315365096480963,3.6737598708154913,3.4395860139010708,2.719494230612531
