date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CGS INTERNATIONAL SECURITIES HK LTD,BNP PARIBAS,EFG BANK AG,DBS BANK LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
2024-11-26,54.31639982298676,13.426719165465775,14.186779228933343,12.075102028465848,2.4206939070377893,0.9644952285853692,0.62408514790818,0.0,1.9857254706169365,0.0
2024-11-27,54.44448132780083,13.18259632483699,14.238956727919383,12.120924718435091,2.4279786603438054,0.967397747480735,0.6259632483698874,0.0,1.9917012448132778,0.0
2024-11-28,54.429137967021504,13.187036299121461,14.243752490465075,12.125007115614505,2.4287964175252843,0.9677235726077303,0.6261740763932373,0.0,1.9923720612512095,0.0
2024-11-29,54.25656964495619,13.154811367004795,14.208945279301005,12.104841747412934,2.422861209802745,0.9653587632807813,0.8991086520752374,0.0,1.9875033361663144,0.0
2024-12-02,54.312805370348606,13.171340957247205,14.22679943446075,12.101099617540815,2.425905639851565,0.9665717783783578,0.9002384210386667,0.0,1.895238781134035,0.0
2024-12-03,54.30695992289182,13.173026164275676,14.228619682108837,12.10264789255654,2.426216022313606,0.9666954463905771,0.9003536020304395,0.0,1.8954812674325041,0.0
2024-12-04,54.28123765560451,13.166786814835726,14.22188035515862,12.106388440767269,2.434539772517361,0.9662375750847116,0.9283459054735463,0.0,1.8945834805582578,0.0
2024-12-05,54.259919689067615,13.172926288135608,14.228511802598495,12.112033466363519,2.4356749615457156,0.966688117033708,0.9287787791108176,0.0,1.8954668961445253,0.0
2024-12-06,54.22082849576191,13.184184366486823,14.240672024039885,12.122384865800077,2.4377565809942254,0.967514285063856,0.9295725483946851,0.0,1.897086833458541,0.0
2024-12-09,54.164699983000254,13.200349112072002,14.25813209846176,12.13724776985195,2.4407454435461275,0.9687005262323153,0.9307122703016363,0.0,1.8994127965339516,0.0
2024-12-10,54.164395270430695,13.200436867847475,14.258226886366874,12.137328458141413,2.4407616695949477,0.9687069661427418,0.9307184576665559,0.0,1.8994254238092978,0.0
2024-12-11,54.3152891972815,13.211729480537999,14.27042440948624,12.147711610664892,2.442849674445131,0.9695356684568224,0.741409628819923,0.0,1.9010503303074948,0.0
2024-12-12,54.37146581330449,13.234032545699847,14.294514685173532,12.168218479505882,2.446973512701887,0.9711723669089203,0.6093630537467735,0.0,1.904259542958667,0.0
2024-12-13,54.06509088296573,13.31455803817324,14.381492923342194,12.270996479632156,2.461862681706061,0.9770816869027946,0.613070862370381,0.0,1.9158464449074406,0.0
2024-12-16,53.927118927572934,13.285287581543168,14.588831274343473,12.244020167745944,2.4564505722956342,0.9749336901718081,0.6117230997156444,0.0,1.9116346866113885,0.0
2024-12-17,53.87932806040766,13.285287581543168,14.588831274343473,12.244020167745944,2.4564505722956342,1.0227245573370929,0.6117230997156444,0.0,1.9116346866113885,0.0
2024-12-18,54.56341918445473,13.470695127565236,14.792430887020569,11.087151406488504,2.4907324400940083,1.0369975528796065,0.6202602185448114,0.0,1.9383131829525355,0.0
2024-12-19,54.56870774673484,13.472000775400423,14.7938646441639,11.068841018682305,2.500666359737333,1.0370980639220724,0.6203203372991835,0.0,1.9385010540599483,0.0
2024-12-23,54.27935115331775,13.930825037961869,14.715418544674492,11.010147267950542,2.4874063004651834,1.0315987370146305,0.6170310202704332,0.0,1.9282219383451034,0.0
2025-01-02,54.256398789875284,13.926072135230186,14.710397955240035,11.044942120069894,2.4865576500680913,1.0312467773538208,0.6168205023424722,0.0,1.9275640698202257,0.0
2025-01-03,54.251170159558015,13.924730094759555,14.70898033014063,11.043877730974607,2.4959549147665125,1.0311473972201424,0.6167610600195244,0.0,1.9273783125610136,0.0
2025-01-06,54.22777325969066,13.92305290787085,14.70720868294977,11.061818994723474,2.5052900162265708,1.0310231989855503,0.6166867732250021,0.0,1.9271461663281313,0.0
2025-01-08,54.21895058230307,13.925736600861216,14.710043523348022,11.06395117983354,2.5057729152933104,1.0312219305245547,0.6168056406875841,0.0,1.9275176271487,0.0
2025-01-09,54.14068274205469,13.905634084749938,14.688808819906383,11.047979797979798,2.646510840108401,1.0297333086967233,0.6159152500615915,0.0,1.9247351564424735,0.0
2025-01-10,54.06264054337673,13.885589523007791,14.667635334863213,11.166591710199077,2.65230577626071,1.0282489784778839,0.6150274263792951,0.0,1.9219607074352971,0.0
2025-01-15,53.96410949022737,13.860282550474626,14.640903056487073,11.146240206272589,2.6474718562230937,1.0263749587531559,0.7961600147337565,0.0,1.9184578668283288,0.0
2025-01-17,55.86821542798886,13.29531359840413,14.007309505669834,10.691900287448334,2.5487576416722795,0.9845381503932632,0.7637071633891668,0.0,1.8402582250341366,0.0
2025-01-20,55.86821542798886,13.29531359840413,14.044114670170519,10.655095122947653,2.5487576416722795,0.9845381503932632,0.7637071633891668,0.0,1.8402582250341366,0.0
2025-01-21,55.87227574836417,13.294090370446701,14.042822549185576,10.654114806827467,2.548523144638349,0.9844475685065102,0.7636368989349565,0.0,1.8400889130962808,0.0
2025-01-23,55.91857856877138,13.305107531832295,14.054460204566466,10.662944151218596,2.5506351726144656,0.9852634060279704,0.6813971219258861,0.0,1.8416138430429354,0.0
2025-01-24,55.99445101528734,13.310009911533118,14.059638689614259,10.66687300341561,2.551574975773855,0.9856264346852075,0.5895335684098437,0.0,1.8422924012807615,0.0
2025-02-03,55.851379604057506,13.319825516867564,14.070007116492933,10.674739399928466,2.5534566612954968,0.9863532951574663,0.7005873872146489,0.0,1.8436510189859183,0.0
2025-02-04,55.818370070151545,13.333960839899081,14.084938550496744,10.686067693193584,2.5561664516533877,0.9874000372812725,0.6874888110042504,0.0,1.8456075463201356,0.0
2025-02-05,56.07711091786616,12.885874432394449,14.150227969302481,10.781956030386018,2.5680153228004534,0.9919770380492725,0.6906756012586056,0.0,1.8541626879425657,0.0
2025-02-06,56.06853729175043,12.877517478047054,14.057667827237402,11.006583567578385,2.5663498722383946,0.9913337051606794,0.5790500614256305,0.0,1.8529601965620177,0.0
2025-02-07,56.01663899055309,12.86559775777199,14.044655733213373,11.088957878621267,2.563974400983381,0.9904161043509812,0.5785140796442647,0.0,1.8512450548616473,0.0
2025-02-10,55.42245467662583,13.319797441975181,14.016113745826997,11.066422552593218,2.558763812244008,0.9884033498559887,0.780561523951692,0.0,1.8474828969270818,0.0
2025-02-11,55.41733554764495,13.327803711989242,14.014819138893866,11.065400395694285,2.558527470456859,0.9883120553750321,0.7804894269083197,0.0,1.8473122530374433,0.0
2025-02-12,54.75980555905423,14.356174485740937,13.8485324746681,10.934108760612384,2.528170389557287,0.9765856739445116,0.7712288733487032,0.0,1.8253937830738536,0.0
2025-02-13,54.18975795137526,14.987520403647302,13.593353293520465,10.786384787255582,2.935616750073014,0.9585906746149064,0.7570178692052297,0.0,1.7917582703082362,0.0
2025-02-14,54.107352749118455,14.964729202931867,13.715804859373016,10.778927331244935,2.9311526206658423,0.9571329663429112,0.7558666883736074,0.0,1.7890335819493668,0.0
2025-02-17,54.12901738731125,14.946011960811992,13.69864971831162,10.801181429472484,2.9274864605537996,0.9559358254371844,0.7549212827050661,0.0,1.786795935396606,0.0
2025-02-18,54.1944340091265,14.892791203234692,13.649870651513993,10.860643697888941,2.9170620712493838,0.9525318653066529,0.7522331085832914,0.0,1.7804333930965477,0.0
2025-02-19,52.70866859275516,17.41449071569603,13.083180742300623,10.452414635769614,3.0007389217203735,0.9129864212468152,0.7210032952836999,0.0,1.7065166752276921,0.0
2025-02-20,53.41826778682157,17.122295881299824,12.863660235339914,10.360929480242085,2.9503900239769525,0.897667574401541,0.7089057012797215,0.0,1.6778833166383944,0.0
2025-02-21,55.855166810041204,16.22655190343606,12.190704559946191,9.818902858851084,2.796041908826518,0.8507065634794057,0.6718196692898111,0.0,1.5901057261297302,0.0
2025-02-24,55.83740933317861,16.22139315740698,12.186828890665709,9.8475732368552,2.7951529910712156,0.850436106814775,0.6716060843537242,0.0,1.5896001996537852,0.0
2025-02-25,55.779775430773704,16.204649862879698,12.17424996704984,9.940626195931966,2.792267907815778,0.8495583090772526,0.6709128702525967,0.0,1.5879594562191637,0.0
2025-02-26,55.79030591104147,16.200790933005656,12.17135082530414,9.938258963087147,2.791602964966843,0.8493559976440292,0.6707531009431821,0.0,1.5875813040075313,0.0
2025-02-27,55.813935041303175,16.189225162967862,12.162661678874384,9.939096264073777,2.7896100352350084,0.8487496410661565,0.6702742492531796,0.0,1.5864479272264607,0.0
2025-02-28,55.690473527424075,16.548333383218676,12.234931607195461,9.67250535217214,2.7700543015080603,0.8427997334547386,0.6655754904385551,0.0,1.5753266045882963,0.0
2025-03-03,55.86293982819694,16.45759209386344,12.230510004089057,9.627300486143424,2.7548649592896006,0.8381783173452778,0.661925867436224,0.0,1.5666884436360333,0.0
2025-03-04,55.96441664091459,16.478245114817668,12.245858359908954,9.482516561070073,2.758322104381409,0.8392301671087657,0.662756533838231,0.0,1.56865451796031,0.0
2025-03-05,55.98637245994046,16.48470981845116,12.211430876013553,9.486236718091643,2.759404242364325,0.83955941177486,0.6630165448128567,0.0,1.56926992855114,0.0
2025-03-06,55.999554222408484,16.488591075972117,12.230002401548292,9.44922922856932,2.7600539328100155,0.8397570826054132,0.6631726493472654,0.0,1.5696394067390897,0.0
2025-03-07,55.89865238570504,16.458881390826946,12.207965981395684,9.612386582455787,2.755080776950327,0.8382439807031535,0.6619777230786587,0.0,1.5668111788843992,0.0
2025-03-10,56.073635423353466,16.487297120408577,12.06424343824503,9.550506247459346,2.7519897541980636,0.8396911819869762,0.6631206063355092,0.0,1.5695162280130397,0.0
2025-03-11,56.86223307788211,16.726190570967727,11.180197408122744,9.322669452056322,2.7918648364193945,0.8518579260205179,0.6727289228853622,0.0,1.5922578056458279,0.0
2025-03-12,57.659536664580436,16.814757071443548,10.101627740579545,9.436061280775245,2.806647981291148,0.8563685810372784,0.6762910756789723,0.0,1.6487096046138259,0.0
2025-03-13,55.93090214218472,16.419825438513985,10.146657695006981,9.54243731695925,2.8191591561173293,0.8601860091951472,2.624773196282389,0.0,1.65605904574019,0.0
2025-03-14,55.937710087492775,16.405318160314277,10.137692898972464,9.534006362965325,2.816668366777321,0.8915540912292763,2.622454151228457,0.0,1.6545958810200985,0.0
2025-03-17,55.911972275187885,16.411909198508337,10.141765841687981,9.545872012997814,2.817799997910836,0.891912284042725,2.6235077544139616,0.0,1.6552606352504626,0.0
2025-03-19,55.85779233248802,16.725632736086208,9.974261448992703,9.38820957834453,2.7712603829409597,0.8771811979766354,2.5801771273817247,0.0,1.8254851957892142,0.0
2025-03-20,55.05735384165313,16.63848834522321,11.220703558093376,9.43772772505635,2.7284603121374778,0.8636337819301358,2.256340511349004,0.0,1.79729192455731,0.0
2025-03-21,53.912058053516155,15.879210285460124,10.584916919088682,8.910307552403104,4.408767331612435,0.8146986312329032,2.128491919437315,1.6660953990078293,1.6954539082414473,0.0
2025-03-24,53.9514554636979,15.860584560729055,10.572501204119739,8.91451812850835,4.403596011046378,0.8137430199542984,2.125995277358077,1.6641411308975291,1.6934652036886753,0.0
2025-03-25,53.91983248184622,15.851288074222616,10.566304262613134,8.967906763076549,4.40101489742224,0.813266054494687,2.124749151382516,1.6631657150476935,1.6924725998943488,0.0
2025-03-26,53.723025665995316,16.121930085183454,10.52773736428427,8.971673892428973,4.384951239791892,0.8102976420338618,2.116993839547927,1.6570951778530323,1.6862950928812797,0.0
2025-03-27,53.60511334132686,16.03903418214354,10.488130625216511,9.266878100609537,4.362404653192897,0.8061312454291996,2.1061086592294402,1.6485747091209757,1.677624483731037,0.0
2025-03-28,52.71689329763232,15.773272377828897,10.314345565144231,9.113328814760164,4.340115716421204,2.399748026457222,2.0712110942636737,1.6212583393029445,1.64982676818934,0.0
2025-03-31,52.73949356470343,15.780034539747504,10.318767429746911,9.145816467757067,4.341976368067668,2.4007768227862303,2.0720990434762108,1.6219533892037923,1.579082374511181,0.0
2025-04-01,52.36943739769856,15.601672003826083,10.20213387474948,9.042440837358278,4.292898787535844,2.373640719806548,2.048678002213985,1.6036203672502574,1.5612339258251404,0.9042440837358279
2025-04-02,51.54263231130943,15.816197549749452,10.342414886844029,9.195422054833074,4.351926849128477,2.4062786685544495,2.0768476603594954,1.625670410005536,1.5827011480670636,1.0599084611489837
2025-04-07,51.53525087233011,15.813932506388973,10.340933745874645,9.20842621121953,4.351303608113439,2.4059340645177,2.0765502342563478,1.6254375971592794,1.5824744888643203,1.0597566712756534
2025-04-08,51.3697256408957,15.763139994589762,10.307719869497598,9.500038185728245,4.337327727049842,2.3982064841507817,2.0698805964396625,1.620216880661391,1.5773917648729843,1.0563528561140347
2025-04-09,51.386286945417446,15.755459325262356,10.259893132058243,9.545347534831958,4.335214342277043,2.3970379459667694,2.0688720366975093,1.6194274218287403,1.5766231727936193,1.0558381428663153
2025-04-10,51.07863344127558,15.993423130541814,10.18298365745448,9.482336498587188,4.307891890058597,2.5318968983150127,2.211603073068398,1.603942164813183,1.56154721772561,1.045742028160137
2025-04-11,51.87543157118738,15.771657992855168,9.930300600001534,9.399629171041896,4.24815857153508,2.4967895632760877,2.1251941417107325,1.5817018694043814,1.5398947715346618,1.0312417474530768
2025-04-14,51.64954421990326,15.656023843465352,9.857493932269673,9.337630026498118,4.77726985681609,2.324032362150643,2.2756150212725044,1.570105197048202,1.528604619152655,1.0236809214234974
2025-04-15,51.66510855317935,15.639797327783548,9.847277239865871,9.362500112280905,4.772318507417104,2.3216236440785125,2.273256484826877,1.5684778785887568,1.5270203135159264,1.0226199384631542
2025-04-16,51.24983291003876,15.516162312045214,9.769432990927443,9.384457720241707,4.74144756459955,2.3032708502565473,2.2552860408762023,2.2506246593935404,1.5149489818651696,1.01453596975586
2025-04-17,51.246319988758614,15.51509875625045,9.768763344860321,9.404377970998597,4.741122561939002,2.3031129724894526,2.241422446440628,2.250470390261122,1.5148451396433602,1.0144664283584495
2025-04-22,51.03642240570143,15.451551135064287,10.240733977520573,9.365858986480259,4.7217036033299316,2.293679751791084,2.129845483806007,2.2412527860358593,1.5086405510292547,1.010311319241311
2025-04-23,51.7070721214433,15.612827751846336,9.830296400170235,9.463615777199445,4.770986706102997,2.3521085860240607,2.1520758910249467,1.5657731643034067,1.524387089476004,1.0208565124092697
2025-04-24,51.72729490078859,15.639797327783548,9.847277239865871,9.479963213320593,4.779228101595908,2.3216236440785125,2.086697441999139,1.5684778785887568,1.5270203135159264,1.0226199384631542
2025-04-25,51.777274819967104,15.623604412868081,9.837081703494636,9.47014798141587,4.77427985115578,2.3192199138161316,2.084536946346642,1.566853929869827,1.5254392885516816,1.0215611525142483
2025-04-28,52.08785466992786,15.527615552506473,9.772326917235285,9.40780861829325,4.7428520882660905,2.303953131010592,2.070815016563092,1.5565397641053702,1.5153977439087525,1.014836498183237
2025-04-29,52.12359583713872,15.53827014957838,9.779032403045775,9.414263982274834,4.74610649508736,2.3055340364754695,2.0036188650322537,1.5576078163093203,1.5164375656579727,1.0155328493999094
2025-04-30,51.95880659477423,15.485068758248596,9.745550031797698,9.382030539466756,5.058569308724878,2.2976401321143074,1.996758686242196,1.55227473211294,1.5112454440394703,1.0120557724789212
2025-05-02,52.97311247712449,15.179886979896365,9.553483445839506,9.45185920081514,4.636639696467954,2.2523579372155225,1.9574063025801565,1.5216822968688202,1.481461619418543,0.992110043773504
