date,CHINA SECURITIES DEPOSITORY AND CLEARING,SDICS INTERNATIONAL SECURITIES (HONG,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CLSA LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2025-02-14,84.44980136386336,10.137013846089546,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.1700247306510534,0.22410384463411914,0.09839884142227014,0.03956574239245177,96.1284453883917
2025-02-17,84.44980136386336,10.137013846089546,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.1693803374524794,0.24375783719063018,0.0924704239953881,0.02023394643522778,96.12219477436554
2025-02-18,84.44980136386336,10.135789499012255,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.1687359442539051,0.25361705312881444,0.0963367831868329,0.016818662482784873,96.13063632526685
2025-02-19,84.44980136386336,10.135789499012255,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.139093857119495,0.24002035663890023,0.10510053068744112,0.016045390644495915,96.09538801730484
2025-02-20,84.44980136386336,10.135145105813681,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.1398671289577842,0.21379355345693302,0.12739653535810613,0.019331795957223993,96.09487250274599
2025-02-21,84.44980136386336,10.12941000634637,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.1398671289577842,0.2123114491002125,0.15806965161023484,0.024035866306815167,96.12303248552368
2025-02-24,84.44980136386336,10.12941000634637,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.139093857119495,0.20780069671019358,0.15439661037836228,0.027128953659971006,96.11716850741665
2025-02-25,84.44980136386336,10.127412387430791,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.1389649784797804,0.2181109878873797,0.18010789900147023,0.02352035174795586,96.14745498774964
2025-02-26,84.44980136386336,10.127412387430791,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.1389649784797804,0.21662888353065918,0.17823915872560522,0.027128953659971006,96.14771274502907
2025-02-27,84.44980136386336,10.127412387430791,0.0,0.0,0.0065728106254561575,0.0029642087134410127,1.1389649784797804,0.2131491602583589,0.17463055681359008,0.026677878420969112,96.14017334460576
2025-02-28,84.44980136386336,10.127412387430791,0.0,0.0,0.0065728106254561575,0.0011599077574334395,1.1389649784797804,0.216757762170374,0.1721818626590084,0.026548999781254287,96.13940007276746
2025-03-03,84.44980136386336,10.126961312191789,0.0,0.0,0.0065728106254561575,0.0011599077574334395,1.1389649784797804,0.21527565781365351,0.1719241053795787,0.026806757060683938,96.13746689317173
2025-03-04,84.44980136386336,10.126961312191789,0.0,0.0,0.0065728106254561575,0.0011599077574334395,1.1389649784797804,0.2262947815092712,0.1660601272725541,0.02339147310824103,96.13920675480789
2025-03-05,84.44980136386336,10.126445797632929,0.0,0.0,0.0065728106254561575,0.0011599077574334395,1.1389649784797804,0.22642366014898602,0.15787633365066261,0.02339147310824103,96.13063632526685
2025-03-06,84.44980136386336,10.125994722393926,0.0,0.0,0.0065728106254561575,0.0011599077574334395,1.1389649784797804,0.22494155579226555,0.15600759337479764,0.023906987667100338,96.12734991995411
2025-03-07,84.44980136386336,10.121741727283338,0.0,0.0,0.0065728106254561575,0.0011599077574334395,1.1389649784797804,0.22842127906456583,0.15665198657337176,0.02152273283237605,96.12483678647969
2025-03-10,84.44980136386336,10.120775137485477,0.0,0.0,0.0065728106254561575,0.002448694154581706,1.1389649784797804,0.2330609100942996,0.23339921652355103,0.02596904590253756,96.21099215712904
2025-03-11,84.44980136386336,10.124448178717351,0.0,0.0,0.0065728106254561575,0.002448694154581706,0.6234504196204739,0.2456910167863526,0.28346856805276116,0.02777334685854514,95.76365439867888
2025-03-12,84.44980136386336,10.124448178717351,0.04033901423074073,0.022489322630237247,0.0065728106254561575,0.0037374805517299717,0.6234504196204739,0.24575545610621002,0.21909368751520525,0.03801919871587385,95.77370693257664
2025-03-13,84.44980136386336,10.122514999121627,0.06263501890140574,0.035763822520864394,0.0065728106254561575,0.0037374805517299717,0.6234504196204739,0.24240461147362452,0.19241580909423614,0.03988793899173884,95.77918427476452
2025-03-14,84.44980136386336,10.124963693276209,0.20801012449973016,0.12288578296808718,0.0065728106254561575,0.0037374805517299717,0.6242236914587628,0.2417602182750504,0.11263993111075847,0.0396946210321666,95.93428971766131
2025-03-17,84.44980136386336,10.120646258845763,0.5091350661934226,0.3995237831159625,0.0065728106254561575,0.073589703277166,0.6259635530949129,0.21435417553969252,0.09066612303938053,0.056126647595806996,96.54637948519093
2025-03-18,84.44980136386336,10.119099715169185,0.39275765453093414,0.37903207940130507,0.0065728106254561575,0.12024377085393324,0.6251902812566239,0.20447079485656172,0.08486658425221333,0.06089515726525559,96.44293021207483
2025-03-19,84.44980136386336,10.093710623145363,0.37181487557727483,0.23668562183627911,0.0065728106254561575,0.12024377085393324,0.6251902812566239,0.19963301291826643,0.08770191432593952,0.062312822302118674,96.25366709670462
2025-03-20,84.44980136386336,10.067419380643539,0.3895356885380635,0.22437771174351318,0.0065728106254561575,0.12024377085393324,0.6253835992161962,0.19773205298247273,0.09801220550312564,0.06611474217370605,96.24519332614337
2025-03-21,84.44980136386336,10.067419380643539,0.5331064931803803,0.24242072130358888,0.0065728106254561575,0.12024377085393324,0.6253835992161962,0.17891577158410807,0.09027948712023605,0.06315053346026504,96.37729393185106
2025-03-24,84.44980136386336,10.030495650365241,0.7637348189500626,0.2716117331989971,0.0065728106254561575,0.23107940100868413,0.5607509613992107,0.1470505279146172,0.10967572239731745,0.08460882697278369,96.65538181669572
2025-03-25,84.44980136386336,10.03126892220353,0.6844100162055867,0.2786356190634552,0.0065728106254561575,0.23107940100868413,0.560493204119781,0.1413154284473074,0.10245851857328718,0.07648947267074961,96.5625247567812
2025-03-26,84.44980136386336,10.031848876082247,0.682412397290007,0.2881081990824949,0.0065728106254561575,0.23107940100868413,0.5606865220793533,0.16187157148182224,0.09079500167909535,0.07745606246861081,96.58063220566113
2025-03-27,84.44980136386336,10.031913315402106,0.6536080213137433,0.23874768007171632,0.0065728106254561575,0.23107940100868413,0.560493204119781,0.17256849857815285,0.0905372443996657,0.08338447989549283,96.51870601927816
2025-03-28,84.44980136386336,10.031848876082247,0.9741936376043745,0.272836080276288,0.0065728106254561575,0.23107940100868413,0.49702047406022887,0.12992255669651673,0.08112910370048336,0.05863978107024611,96.73304408498788
2025-03-31,84.44980136386336,10.03255770860068,0.90505024739737,0.3149149561431789,0.0065728106254561575,0.23107940100868413,0.4958605663027954,0.12309198879163091,0.14730828519404685,0.0625061402616909,96.76874346818889
2025-04-01,84.44980136386336,10.032171072681534,0.9632389532286142,0.29951395869725705,0.0065728106254561575,0.23107940100868413,0.46260987725637015,0.11845235776189716,0.12913639699425628,0.07442741443531238,96.76700360655273
2025-04-02,84.44980136386336,10.032171072681534,1.0083464771288035,0.353449669417912,0.0065728106254561575,0.2348813208802715,0.46241655929679787,0.13494882364539496,0.08158017893948526,0.07307418871830669,96.83724246519732
2025-04-03,84.44980136386336,10.032171072681534,0.9774156035972451,0.2998361552965441,0.0065728106254561575,0.2348813208802715,0.462738755896085,0.13591541344325617,0.08641312792879126,0.08344891921535025,96.7691945434279
2025-04-07,84.44980136386336,10.030495650365241,0.8885537815138721,0.3586692543263625,0.0065728106254561575,0.2348813208802715,0.462738755896085,0.12789271812100822,0.1074847855221654,0.09266374195496034,96.75975418306878
2025-04-08,84.44980136386336,10.031462240163103,0.908336652710098,0.38212516675446095,0.0065728106254561575,0.2348813208802715,0.462738755896085,0.11954782619947317,0.09008616916066381,0.10174968605485561,96.78730199230783
2025-04-09,84.44980136386336,10.031462240163103,0.8786301262558305,0.34475036123716124,0.0065728106254561575,0.2348813208802715,0.4636409063740888,0.12544402396642648,0.09691673706554962,0.0871219604472228,96.71922185087847
2025-04-10,84.44980136386336,10.031462240163103,0.9420384169955252,0.31388392702546025,0.0065728106254561575,0.2348813208802715,0.462738755896085,0.14126387699142146,0.10587380252573006,0.09221266671595846,96.78072918168237
2025-04-11,84.44980136386336,10.030495650365241,0.947451319863548,0.28778600248320785,0.0065728106254561575,0.2348813208802715,0.462738755896085,0.13926625807584164,0.09826996278255531,0.09878547734141462,96.75604892217699
2025-04-14,84.44980136386336,10.030495650365241,0.9609191377137474,0.2980318543405366,0.24132525286601286,0.2348813208802715,0.22141350303007215,0.13140466105323723,0.11167334131289726,0.09169715215709914,96.77164323758247
2025-04-15,84.44980136386336,10.029335742607808,0.8737971772665245,0.31575266730132523,0.24132525286601286,0.2348813208802715,0.22141350303007215,0.12286645117212996,0.11077119083489348,0.08447994833306885,96.68442461815546
2025-04-16,84.44980136386336,10.029335742607808,0.8491813570809926,0.3667241693085391,0.24132525286601286,0.2348813208802715,0.22205789622864627,0.13730085882019052,0.1021363219740001,0.09040836575995088,96.72315264938977
2025-04-17,84.44980136386336,10.029335742607808,0.8968020144556211,0.37091272509927103,0.24132525286601286,0.2348813208802715,0.22205789622864627,0.12911706519829905,0.08673532452807832,0.08866850412380071,96.74963720985117
2025-04-22,84.44980136386336,10.029335742607808,0.875279281623245,0.37497240225028805,0.24132525286601286,0.2348813208802715,0.2231533646662223,0.13594763310318486,0.07964699934376286,0.09646566182654773,96.7408090230307
2025-04-23,84.44980136386336,10.029400181927665,0.8265631558110406,0.3863137225451928,0.24132525286601286,0.2348813208802715,0.2231533646662223,0.14245600440878362,0.09073056235923795,0.09073056235923795,96.71535549168702
2025-04-24,84.44980136386336,10.029335742607808,0.8340381169145005,0.40558107918255937,0.24132525286601286,0.24035866306815168,0.2231533646662223,0.12260869389270031,0.08976397256137675,0.08944177596208967,96.72540802558478
2025-04-25,84.44980136386336,10.029335742607808,0.8795967160536917,0.33959521564856815,0.24132525286601286,0.24035866306815168,0.2231533646662223,0.125830659885571,0.09342541471567498,0.08222457213805939,96.70464696551312
2025-04-28,84.44980136386336,10.029335742607808,0.8915824295471706,0.35892701160579216,0.24132525286601286,0.24035866306815168,0.22379775786479644,0.12892374723872682,0.08446834925549453,0.08389999445435213,96.73242031237167
2025-04-29,84.44980136386336,10.029335742607808,0.8685775923580741,0.35963584412422367,0.24132525286601286,0.24035866306815168,0.22379775786479644,0.13440108942660695,0.08756143660865036,0.0860909313295042,96.72088567411718
2025-04-30,84.44980136386336,10.029335742607808,0.8771480218991099,0.3563494388114956,0.24132525286601286,0.24035866306815168,0.22379775786479644,0.13781637337904987,0.10454119739107877,0.08538209881107264,96.74585591056194
2025-05-02,84.44980136386336,10.029335742607808,0.8647112331666292,0.35518953105406215,0.24132525286601286,0.24035866306815168,0.22379775786479644,0.1375586160996202,0.10331685031378791,0.08563985609050229,96.73103486699473
