date,EMPEROR SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,INTERACTIVE BROKERS HONG KONG LTD,NANYANG COMMERCIAL BANK LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL
2025-02-21,64.85124707829935,6.864577024068043,6.1681952499998,5.406972586920757,4.135618242627774,3.9932897354006465,2.4622198106313475,2.3058052971593193,2.13631797919469,1.6757569956982676
2025-02-24,64.86005383171941,6.872550673521421,6.185630577755509,5.407706849968383,4.136179856655926,3.993832021318326,2.462554178337678,2.306118423885506,2.099389024526465,1.6759845623113698
2025-02-25,64.86527377734066,6.840911724947181,6.186128398113981,5.408142062923428,4.136512736952132,4.00421346180209,2.462752365020249,2.3063040205980845,2.1136420065338926,1.676119445768297
2025-02-26,64.87832731802521,6.842288395611172,6.187373299646375,5.409230401850178,4.117221090462734,4.005019272990255,2.463247971318052,2.3067681431032505,2.1140673575779587,1.6764567494148155
2025-02-28,64.8769136783084,6.842563796236805,6.187622340081274,5.409448122202015,4.117386807719685,4.00518047414836,2.463347116515268,2.30686099002128,2.1141524483311174,1.6765242264357973
2025-03-05,64.84820229127737,6.846576203026919,6.184883997430006,5.407054161856877,4.115564651277732,3.988320985774811,2.462256958114627,2.3058400848185494,2.1655183885974245,1.6757822778256837
2025-03-06,64.8485284142897,6.849628047587897,6.184915101345441,5.406578451885719,4.115585348541405,3.9883410431273365,2.462269340858141,2.3058516809382232,2.162511866055127,1.6757907053710146
2025-03-07,64.8485284142897,6.852645460569022,6.184915101345441,5.406578451885719,4.115585348541405,3.9883410431273365,2.462269340858141,2.3058516809382232,2.159494453074001,1.6757907053710146
2025-03-10,64.84846318942482,6.855655978101701,6.183903077221927,5.4056677909473265,4.115581209072017,3.988337031640693,2.4622668642994743,2.305849361704958,2.15848647773192,1.6757890198551673
2025-03-12,64.84194136546458,6.854966503298103,6.183281160752772,5.405124141769132,4.115167304180219,3.9879359237233243,2.4620192335887023,2.3056174619362317,2.1683264198957253,1.6756204853912111
2025-03-14,64.77419207867938,6.8478041777761485,6.176820637211808,5.399476665800971,4.110867623387373,3.9837691790378966,2.4594468237623683,2.3032084665336217,2.1449631926192887,1.7994511551911525
2025-03-17,64.76213626228387,6.8478041777761485,6.176820637211808,5.399476665800971,4.110867623387373,3.9837691790378966,2.4594468237623683,2.3032084665336217,2.1570190090147805,1.7994511551911525
2025-03-18,64.76604029973646,6.848216982009006,6.177192992734608,5.3998021609180915,4.111115437651857,3.9840093314629863,2.4595950858961824,2.303347310194956,2.1511207684021763,1.7995596309936726
2025-03-19,64.76460876468583,6.849070304400327,6.176252705386098,5.399682808151979,4.111024568952474,3.983921272211971,2.4595407210383105,2.3032963989088393,2.1530826012499458,1.799519855014231
2025-03-21,64.7639580878553,6.84900149318626,6.17820001308972,5.39962855863882,4.110983266326121,3.9838812465665465,2.4595160105337395,2.3032732581591433,2.152056290039505,1.7995017756048428
2025-03-24,64.76721160275883,6.849345563083935,6.178510384265494,5.394876166607033,4.1111897877574854,3.9840813828366612,2.459639568022071,2.3033889665576655,2.152164401826054,1.7995921762847689
2025-03-25,64.74704507819003,6.847212886809011,6.176586585504061,5.393196367522477,4.109909689266132,3.98284086200671,2.458873711648893,2.30267176183268,2.1826312187811814,1.799031838438831
2025-03-27,64.74730521143297,6.847240396754698,6.176209632567185,5.393218035687553,4.10992620158935,3.9828568638073847,2.4588835906293443,2.302681013242874,2.1826399879062657,1.7990390663823728
2025-04-01,64.76031453920635,6.838569944877648,6.177450585148065,5.394301665978427,4.1107519869545674,3.983657117814041,2.4593776408833685,2.303143678553206,2.173032302959016,1.7994005376253108
2025-04-02,64.77007496628966,6.839600628001658,6.178381626889077,5.395114674507659,4.111371543782105,3.9842575193886787,2.4597483088812764,2.3034907995654623,2.1582881962976734,1.7996717363967518
2025-04-07,64.77267824375463,6.835856269693627,6.178629952086594,5.395331518172891,4.111536790478138,3.9844176570420657,2.459847172551657,2.303583382840878,2.158374943503497,1.799744069876034
2025-04-09,64.7466548822448,6.835118687850763,6.176147598025621,5.4433844258271105,4.109884921030084,3.9737771587061417,2.4588588933270543,2.3026578848567727,2.154494551499229,1.7990209966324162
2025-04-10,64.70627878153091,6.830856298681252,6.17229614411043,5.439989924007652,4.107321991288063,3.971299105947026,2.457325545627489,2.3212976413621895,2.1933023999046606,1.8000321675403244
2025-04-11,64.69978431518638,6.842214905741486,6.1716766405578944,5.439443920866358,4.1069097459087756,3.9709005129685178,2.457078907768626,2.3210646564078483,2.191074893421137,1.7998515011729899
2025-04-14,64.68550107716372,6.842711331419358,6.170314170382932,5.438243099672673,4.106003097299985,3.970023889996875,2.4565364787133896,2.3205522540976347,2.2106604384590636,1.7994541627943728
2025-04-15,64.64074452732818,6.8379767905158335,6.137967357600504,5.434480324487274,4.103162112393183,3.9953545007217954,2.454836776376676,2.3189466406158346,2.2783218676292423,1.7982091023314755
2025-04-16,64.63896851676938,6.840797138473931,6.1375380037931295,5.434331011627274,4.103049377626753,3.9952447279796757,2.454769329504477,2.3188829273379454,2.278259270520826,1.7981596963666149
2025-04-17,64.62082509648623,6.838877004839327,6.135815266966386,5.436815493829171,4.101897698523436,3.99412330841038,2.454080303787245,2.318232043381974,2.3016788103009524,1.7976549734748979
2025-04-22,64.64220948539833,6.84114013294664,6.137845737171086,5.405522549004842,4.103255102665706,3.995445047742282,2.454892410527748,2.3189991950785074,2.302440484184824,1.7982498552800306
2025-04-23,64.64091305894736,6.841002931030219,6.137722640116872,5.4054141389973624,4.103172810174584,3.997370459101894,2.454843176637375,2.318952686583204,2.302394307781368,1.7982137906297595
2025-04-24,64.64091305894736,6.841002931030219,6.137722640116872,5.4054141389973624,4.103172810174584,3.997370459101894,2.454843176637375,2.318952686583204,2.295374911918333,1.8052331864927946
2025-04-25,64.6376722203118,6.84065995031482,6.137414919081923,5.405143133002027,4.102967093387145,4.002183649637252,2.4547201005508126,2.318836423506074,2.295259830937177,1.8051426792709726
2025-04-29,64.63896851676938,6.840797138473931,6.1375380037931295,5.405251532139176,4.103049377626753,4.0022639126836985,2.454769329504477,2.3168774459939385,2.295305861944883,1.8051788810706384
