date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CMB WING LUNG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-03-25,23.501118000037057,21.844177906801487,16.703236016041963,8.41928665093657,6.261957459526919,5.624912475861142,5.377327307536888,4.584498397734501,4.117146619324673,3.566339166198805
2025-03-26,23.539097778258018,21.87947993082938,16.482244559969057,8.432892924467081,6.389104072626141,5.6340028063018135,5.358154004212852,4.591907331743515,4.121013922116905,3.572102669475235
2025-03-27,23.621369577521403,21.95595117870019,16.53985186202548,8.462366835507638,6.411434711322986,5.653694280983461,5.02737008764009,4.60795656531194,4.135417330155558,3.5845875708312547
2025-03-28,23.621369577521403,21.953155088551334,16.542647952174335,8.462366835507638,6.411434711322986,5.653694280983461,5.02737008764009,4.60795656531194,4.135417330155558,3.5845875708312547
2025-03-31,23.515948060466645,21.94088534987455,16.68151212771795,8.457637172311621,6.407851325329769,5.65053440026899,5.024560262949379,4.605381153137139,4.133106022748683,3.582584125195275
2025-04-02,23.462228298318657,21.929854305707135,16.815574539974136,8.453384993435883,6.404629700957701,5.647693526095276,4.966171656477449,4.603065742336803,4.131028053953964,3.586369182742995
2025-04-03,23.460262476768058,21.928016876642534,16.822544284457248,8.452676712611728,6.4040930784796615,5.6472203247648824,4.965755557582572,4.602680066870685,4.130681928945233,3.5860686928774026
2025-04-07,23.28101560901264,22.05513179262758,16.84827256261601,8.458582681953994,6.408567682048738,5.651166093808351,4.969225180411102,4.605896005240436,4.1335680775185715,3.588574314762573
2025-04-08,23.28101560901264,22.05513179262758,17.19762753874165,8.458582681953994,6.059212705923098,5.651166093808351,4.969225180411102,4.605896005240436,4.1335680775185715,3.588574314762573
2025-04-09,23.268009537146497,22.193647604347525,17.176846872419187,8.453857246599505,6.055827692260937,5.648009037708309,4.96644909448337,4.6033228952241805,4.0474604825120375,3.5865695372984514
2025-04-10,23.266709729166003,22.192407812854988,17.181473576531246,8.453384993435883,6.055489398899387,5.647693526095276,4.966171656477449,4.603065742336803,4.047234381459969,3.586369182742995
2025-04-14,23.2537196320519,22.180017512032894,17.227712203032834,8.448665362113454,6.052108542891779,5.644540347660136,4.9633989802867085,4.600495792751684,4.044974759524994,3.5843668676536184
2025-04-15,23.25501798899873,22.18125591949085,17.22867410160952,8.449137088079791,6.05244645860135,5.644855507053473,4.9636761085762,4.59516922087538,4.045200608170367,3.584566998544342
2025-04-16,23.242040940255233,22.168878064552384,17.274863166320436,8.444422197560918,6.049068998616248,5.641705495941906,4.960906217499856,4.592604968506616,4.042943255993977,3.5825666947524275
2025-04-22,23.033656946037915,22.11057898121636,17.742437426018252,8.398959367130573,6.016502199880747,5.6113318487817665,4.9341978373560735,4.567879437732338,4.021176977687824,3.563278978158155
2025-04-23,23.033656946037915,22.10780384182527,17.74521256540934,8.398959367130573,6.016502199880747,5.6113318487817665,4.9341978373560735,4.567879437732338,4.021176977687824,3.563278978158155
2025-04-24,23.060535350050312,22.105818073047217,17.324157722281473,8.40876026950931,6.20411752248944,5.617879816602619,5.134442087577468,4.57320978146781,4.003642342099097,3.567437034875253
2025-04-25,23.012465951410892,22.099677947691347,17.31934575378756,8.406424647187094,6.271834413794303,5.616319390917662,5.133015941847596,4.571939523961658,4.002530287988304,3.5664461414135893
2025-04-28,22.95190217663817,22.041516431207206,17.536943143498064,8.384300777018156,6.255328318026432,5.601538467249533,5.119506967100464,4.559907179571084,3.9919965041080996,3.5570600355827895
2025-04-29,22.91830933446037,22.001289376119264,17.67914731943439,8.368998938313744,6.243911978428031,5.591315332321292,5.110163567818867,4.551585082591913,3.9847108772873305,3.550568193224797
2025-04-30,22.909440320272207,21.992775233789345,17.697183305320312,8.365760271392837,6.302307424013106,5.589151583927413,5.061195128670175,4.549823692949814,3.9831688587731966,3.549194180891592
2025-05-02,22.87897109730809,21.879517535666086,18.26335021450999,8.341549936875428,6.341948258632202,5.5729766966337735,4.677221292872162,4.536656598743418,3.9688854812822125,3.538922887476639
