date,KINGSWAY FINANCIAL SERVICES GROUP LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CORPORATE BROKERS LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,ABCI SECURITIES CO LTD
2024-12-20,36.765632326661645,29.245520291630356,11.983922147228721,10.136095143929245,4.013997840466894,3.2260529517420586,0.0,2.4333928155181135,2.1953864828229697,0.0
2024-12-23,36.761628042880346,29.253231271828707,11.982612090272193,10.134991183550433,4.013560660812049,3.225701590138986,0.0,2.433127785522216,2.1951473749950736,0.0
2024-12-27,36.761628042880346,29.253231271828707,11.983822781404943,10.134991183550433,4.0123499696793,3.225701590138986,0.0,2.433127785522216,2.1951473749950736,0.0
2024-12-30,36.76435207171368,29.255398930055364,11.983354705582762,10.135742184245435,4.005382598891986,3.2271513947866906,0.0,2.43330807977456,2.195310034949522,0.0
2025-01-02,36.763906941370664,29.255044715577842,11.983209615176161,10.13561946410647,4.005334103073899,3.2283230877138442,0.0,2.433278618103154,2.195283454877963,0.0
2025-01-03,36.81352178037062,29.072277839783794,12.032116395848647,10.149298019236056,4.065297521533659,3.2326798806546,0.0,2.4365624564359987,2.1982461061366214,0.0
2025-01-06,36.80236698130038,29.094981554209003,12.030894631506408,10.14622269868444,4.060429604605596,3.2317003521340135,0.0,2.435824158025274,2.197580019534878,0.0
2025-01-07,36.804597400282354,29.078563270685002,12.043744830309956,10.146837613690153,4.060675688214014,3.2318962103464246,0.0,2.435971781911574,2.197713204560517,0.0
2025-01-08,36.80147488939931,29.076096238393124,12.0524190635547,10.14597675354997,4.060331179513346,3.2304100120646155,0.0,2.435765113480533,2.1975267500444025,0.0
2025-01-09,36.799244848848375,29.075549591540355,12.056533116294448,10.145361942875747,4.0600851376574765,3.2302142605262687,0.0,2.4356175146413035,2.1973935876160193,0.0
2025-01-10,36.79790695424045,29.078128161838784,12.056094782010337,10.144993092235072,4.059937526856339,3.23009682099023,0.0,2.435528963923668,2.197313697905118,0.0
2025-01-13,36.79835290830046,29.07848055985227,12.057452790510082,10.145116039468562,4.061198629877278,3.2265002647139363,0.0,2.4355584801141155,2.1973403271632956,0.0
2025-01-16,36.79255634849267,29.07867115879365,12.059188602401568,10.143517957836314,4.0618463422493045,3.232050567651315,0.0,2.435174825431784,2.196994197143395,0.0
2025-01-17,36.78631594141225,29.076162116694576,12.057143236343668,10.141797509800986,4.063580418492862,3.243617419587598,0.0,2.434761794000134,2.196621563667927,0.0
2025-01-20,36.78860013050709,29.07190965867751,12.057891905907082,10.142427248949392,4.063832740201095,3.2436673795408133,0.0,2.4349129767482856,2.1967579594687248,0.0
2025-01-22,36.787708705891916,29.07120521719868,12.058811281175148,10.142181487782203,4.064945819526673,3.2435887822325356,0.0,2.4348539763689403,2.1967047298238973,0.0
2025-01-23,36.79227771374126,29.074815840678635,12.048191971799948,10.143441139672936,4.065450682971826,3.2439916337046,0.0,2.434853458406436,2.196977559024364,0.0
2025-01-24,36.79495278158038,29.067235483483323,12.049067963526095,10.144178642074442,4.068169848257615,3.2442274956362054,0.0,2.4350304900713478,2.1971372953705925,0.0
2025-01-27,36.79673637625805,29.066220790854082,12.048440181406402,10.144670369924803,4.067155200920674,3.2443847559791865,0.0,2.435148525483646,2.19724379917315,0.0
2025-02-03,36.82616733647194,28.936641361065522,12.065353728373305,10.152784333809734,4.0995158138828325,3.27616309737458,0.0,2.43830903549186,2.2050652935302195,0.0
2025-02-04,36.831080964741695,28.929585502394055,12.066963579939518,10.154138995772339,4.100062802566486,3.27660022805572,0.0,2.4386343732903257,2.20293355323986,0.0
2025-02-05,36.828959009869735,28.930041367641994,12.057778003998704,10.15355398376215,4.11195567081125,3.27641145277041,0.0,2.438493875863865,2.202806635281889,0.0
2025-02-06,36.82627899528194,28.931574612078357,12.056900568909148,10.152815117567556,4.115294907963584,3.276173030867508,0.0,2.4383164285687124,2.2026463387631883,0.0
2025-02-07,36.055115409619894,28.32573070317956,11.80442209624342,9.940209295740422,4.026743405629899,3.207568072379664,0.0,2.3872566720216386,2.156521650228579,2.0964326949569303
2025-02-10,36.05554354149416,28.32606705345991,11.80456226634964,9.940327329489257,4.026791220681435,3.2064187229787335,0.0,2.3872850191968378,2.1565472575701596,2.0964575887798675
2025-02-11,36.06410831468171,28.29360099910712,11.80736636770158,9.945064031923543,4.040812672839329,3.207180388076779,0.0,2.3878521041084806,2.1570595321419757,2.0969555894194793
2025-02-12,36.06351935627091,28.306203639116745,11.809161752773472,9.944901620335369,4.0292568737012635,3.2051979996294557,0.0,2.387813108396506,2.157024305474427,2.096921344301849
2025-02-13,36.06356647223588,28.301489814436877,11.814985041360055,9.944914613067212,4.028074436328085,3.2052021871297147,0.0,2.387816228006593,2.15702712356549,2.0969240838700984
2025-02-14,36.0614249618406,28.29980922816746,11.814283449261405,9.944324068645033,4.031398135899797,3.2073871191737755,0.0,2.3876744357831803,2.156899035956308,2.0967995652724394
2025-02-17,36.080707716260484,28.22225694533533,11.841989567481956,9.949641494650532,4.050189527982213,3.2102904382643778,0.0,2.388951172346657,2.1580523723666922,2.0979207653117515
2025-02-18,36.08546730014234,28.19032719961313,11.842244437626661,9.950954000870217,4.068550149760133,3.2166560372649924,0.0,2.3892663106633405,2.158337051685305,2.09819751237388
2025-02-19,36.09967848143028,28.165762392871912,11.846908151169828,9.954872886279627,4.066585754128714,3.2177742096259294,0.0,2.3902072516910287,2.1591870481358666,2.0990238246668103
2025-02-20,36.098390970104525,28.164757848244236,11.846485625843801,9.954517841245247,4.070007262645017,3.2176594462564787,0.0,2.390122003870635,2.159110039755298,2.09894896203476
2025-02-21,36.102468404398316,28.150104412147307,11.847229234784166,9.95564223741176,4.077600879583216,3.218022891679372,0.0,2.3903919761647736,2.1593539184735335,2.099186045357554
2025-02-24,36.11019659597923,28.129967081350003,11.849765284569012,9.95777336899146,4.084419927698958,3.2187117503230556,0.0,2.388525195549019,2.1610053927654533,2.099635402773806
2025-02-25,36.12265453307151,28.139671857101522,11.860991311876692,9.96120877854068,4.051329267017185,3.2126843139030803,0.0,2.389349231401341,2.1617509347944917,2.1003597722935052
2025-02-26,36.12609271823534,28.130452608198304,11.862120251177638,9.96215689491471,4.054094397392202,3.2129900999447467,0.0,2.389576651705436,2.16195669209799,2.100559686333632
2025-02-28,36.129101667191975,28.132795598808585,11.863108249371397,9.962986644808467,4.04491318534589,3.2144475702755213,0.0,2.3897756799875425,2.162136761871483,2.1007346423391384
2025-03-03,36.1196466578509,28.12543322795233,11.860003666247655,9.960379324741133,4.070024693805557,3.2136063472613623,0.0,2.3891502741419868,2.161570929278454,2.1001848787206185
2025-03-04,36.12845685022077,28.147761397736424,11.876579664987451,9.96280882962414,4.011525513932693,3.2203393929401463,0.0,2.3897330282789553,2.162098172966313,2.100697149313105
2025-03-05,36.13576612393111,28.142745355735716,11.862321347270418,9.964824440115379,4.020667654525687,3.2198008317243882,0.0,2.390216503476104,2.162535594564483,2.1011221486567115
2025-03-06,36.13361603055404,28.147020892797126,11.861615534130108,9.964231528844067,4.020428423098692,3.219609252212277,0.0,2.390074284582605,2.1624069227814187,2.100997130999669
2025-03-07,36.13275606484312,28.149920945305468,11.861333232391285,9.963994384091016,4.019142758356656,3.2195326267907554,0.0,2.3900174017638594,2.1623554583554654,2.100947128102371
2025-03-10,36.13259482582938,28.149795328940026,11.860536568041127,9.963949920706474,4.021504772975664,3.2195182599302665,0.0,2.3900067365367725,2.161155834216193,2.1009377528240982
2025-03-11,36.11586066998995,28.148652499046285,11.86099069426701,9.9593352980492,4.048188455195894,3.2180271984510322,0.0,2.3888255092897515,2.160154934095474,2.099964741615405
2025-03-12,36.11629024571179,28.1489873097774,11.86113177338141,9.95945375815427,4.047047168017878,3.218065474885015,0.0,2.3888539228848717,2.160180627796188,2.0999897193911794
2025-03-13,36.114572004135965,28.14764811463904,11.864135620888975,9.958979934641299,4.048044010009321,3.2179123746121174,0.0,2.388740272559743,2.1600778566604846,2.0998898118530547
2025-03-14,36.111592316544666,28.145325750198396,11.863082422171237,9.958158253882356,4.04414217055823,3.2295397073143857,0.0,2.3885431859170394,2.159899636157553,2.099716557256136
2025-03-18,36.11647131493999,28.149127245442834,11.864259409586788,9.959503689932786,4.031604688153595,3.229976046950464,0.0,2.3888658994177097,2.1601914578741503,2.100000247701677
2025-03-19,36.09087545377475,28.205322609942733,11.857856934157933,9.952445357143315,4.023993073285828,3.2251611755401624,0.0,2.3871729023535537,2.1586605231334905,2.098511970668231
2025-03-20,36.08221756898248,28.225887661972372,11.84691693726819,9.950057852705694,4.027781015525532,3.224387487633087,0.0,2.386600240490743,2.158142679388224,2.098008556033678
2025-03-21,36.086212438762985,28.228641322515085,11.844659076111235,9.951159480823591,4.021096270550478,3.224744478112133,0.0,2.3868644747263654,2.1583816197736216,2.098240838624506
2025-03-24,36.09951217271871,28.1689008808579,11.868046642692972,9.954827024871626,4.03684488708269,3.225932972019795,0.0,2.387744164235374,2.1591771009110956,2.0990141546098315
2025-03-25,36.10415329748088,28.165090920114373,11.86652554488097,9.95610686472063,4.033796768582525,3.2275367514377247,0.0,2.3880511439672145,2.159454694975553,2.0992840138401307
2025-03-26,36.11360019613321,28.19981554203747,11.869630502453415,9.898055135336158,4.041988334725571,3.2283812585041636,0.0,2.3886759938826176,2.160019731066543,2.099833305860852
2025-03-27,36.066415075191465,28.167721554104357,11.855309737326404,9.834047387859526,4.212500878560216,3.2241631368186687,0.0,2.3855550099582827,2.1571975036593227,2.0970897165217544
2025-03-28,36.06542122575595,28.166945361790592,11.854983051325984,9.83415648397076,4.214760323633586,3.2240742914841136,0.0,2.385489273386042,2.1571380597274303,2.097031928925547
2025-03-31,35.011740122212714,27.254785039258213,11.508629918617062,9.546843470445019,4.090469554499738,3.129880295077099,3.0119754735140543,2.3157952317072246,2.0941154875788626,2.035765407090009
2025-04-01,35.01214383362391,27.255099307206383,11.508762621682067,9.546953552652774,4.08936364626016,3.12991638492543,3.0120102038320744,2.3158219345491218,2.0941396342883873,2.035788880979695
2025-04-02,35.021835701321486,27.259183732057075,11.529249317361124,9.549596287447503,4.04897347221284,3.130782791040157,3.0128439718109226,2.3164629875479745,2.094719322420946,2.0363524167799714
2025-04-03,35.03006790539645,27.251747277103274,11.533113037982403,9.551841007745496,4.051078885307939,3.119549439020157,3.0135521684523976,2.317007493444473,2.095211705432762,2.036831080114653
2025-04-07,35.03047203958666,27.252061674518867,11.533246092971359,9.551951205234726,4.049971943704482,3.1195854285760367,3.0135869351410762,2.3170342242504085,2.0952358774294644,2.0368545785869197
2025-04-09,35.04815981812825,27.294678448611748,11.540223783530164,9.485210076022657,4.0347029698378964,3.1260725424926155,3.015108572025225,2.321666935503563,2.0962938154484116,2.037883038399472
2025-04-10,35.067183851269675,27.30949391595969,11.560346426158972,9.415290959907304,4.032273445935322,3.1300791391555007,3.0167451636664655,2.328701564462559,2.1008963384519412,2.038989195032574
2025-04-11,35.07390791406827,27.317040674148586,11.567183533637138,9.393994153083307,4.0300433442338806,3.1306793256086105,3.0173236185550554,2.3291480883586626,2.101299181148777,2.0393801671577156
2025-04-14,35.0706670799956,27.31567157748589,11.56611472423579,9.331911052597182,4.056236008488963,3.1592650947773957,3.017044817424163,2.3289328747444986,2.1149650421098922,2.0391917281406253
2025-04-15,35.06945192161873,27.314725120805676,11.565713971630686,9.331587712585943,4.059560349832603,3.159155629866565,3.0169402802827694,2.328852179892431,2.114891760997735,2.039121072486861
2025-04-16,35.067021857470536,27.312832404193454,11.568377194903967,9.33094109977897,4.062743696284539,3.1589367228003282,3.016731227731029,2.3286908069630385,2.1147452140070038,2.0389797758671375
2025-04-22,35.082012620315965,27.324508337064856,11.573322547826722,9.296802584588688,4.059858972449421,3.160287133207224,3.01802084686627,2.3296862964508365,2.1156492441271126,2.039851417102908
2025-04-23,35.084444762631215,27.3264026723098,11.574124895394446,9.288203462915225,4.062451342684669,3.160506227480641,3.0182300781977056,2.3298478073847786,2.1157959164433957,2.039992834558117
2025-04-24,35.10441860995517,27.341959805922215,11.584182474731747,9.231061189405178,4.066795129933857,3.162305528261405,3.0199483800599225,2.3311742078653217,2.117000455517324,2.041154218347859
2025-04-25,35.10401276778307,27.341643705533812,11.584048550001935,9.230954469109776,4.069060313651482,3.161112868880827,3.019913466437685,2.3311472571610645,2.1169759808757482,2.0411306205646063
2025-04-28,35.1088834932705,27.34312487189177,11.584499590786445,9.216047630249994,4.075406202725842,3.1615514772279965,3.020332483191927,2.3314707067460314,2.1172697139294177,2.0414138299800806
2025-04-29,35.11619211635132,27.348816895495393,11.58691113831131,9.192523112984826,4.080880585131489,3.162209618011713,3.020961226390287,2.3319560494548885,2.1177104663760886,2.041838791492689
2025-04-30,35.11822282947694,27.341145890115097,11.589894326727979,9.19305470186785,4.082273143872447,3.1623924835273134,3.021135923737713,2.332090902736882,2.117832930179285,2.0419568677584916
