date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,DBS BANK LTD,CITIBANK N.A.,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-11-07,67.40756534557151,8.911414977482888,8.204892183029996,5.949289222165264,4.947601049896428,1.8182626743172614,1.8606035157607292,0.0,0.1690931899815709,0.7312778417943462
2024-11-08,67.25629403482259,8.946150127130856,8.355403169819049,5.95144465439695,4.949393569704128,1.8302564726866373,1.8761472367260377,0.0,0.10312418606526022,0.7317865486485017
2024-11-11,67.11908118554247,9.05422855704529,8.441690386352516,5.960089153618181,4.956094348615928,1.805085433147308,1.846770782117107,0.0,0.08411068177096641,0.7328494717902342
2024-11-12,66.82664386895158,9.144710088341643,8.595883340085098,5.961716015661852,4.95998660252301,1.804853958464395,1.847366052707356,0.0,0.1307898824190177,0.7280501908460373
2024-11-13,66.53683768600064,9.076758037372247,8.517850639264962,5.970164201703314,4.982505175595444,1.9243422705403277,1.8527551566155556,0.0,0.42650435044342266,0.7122824824640869
2024-11-14,65.11910578657901,10.368344446783286,9.267387081070979,5.888642690731405,5.019585714616536,1.5352399223795035,1.7773000451219545,0.0,0.3092811644649664,0.7151131482523576
2024-11-15,64.85128091811495,11.10530025484877,9.48630250155701,5.874701565335292,4.973721188437583,1.1279035060164597,1.755733905651135,0.0,0.11163601348408302,0.713420146554719
2024-11-18,64.71086678559558,11.205967025710963,9.554406482614223,5.871622647964981,4.971114472778608,1.1490695695509985,1.7521776084774958,0.0,0.08460324254240947,0.7001721647647435
2024-11-19,64.70668190998931,10.892305948803084,9.802615568952374,5.894872453181698,4.971136860547578,1.1383322579627009,1.7416807940452108,0.0,0.15686667749163968,0.6955075290264014
2024-11-20,64.60428097943428,11.149787608264544,9.693623228790493,5.885805404196939,4.973915361440091,1.1729771331235852,1.7354767840404628,0.0,0.08597643771175,0.6981570629978547
2024-11-21,64.60094715653796,11.039912813354094,9.779385500494595,5.886031461042911,4.96351681501077,1.1726549151218215,1.72213813197773,0.0,0.13722932925880565,0.6981838772013181
2024-11-22,64.46204049947644,11.089813967256282,9.777522473763817,5.8855915768900235,5.010387134795854,1.1507052464589638,1.643666344436459,0.0,0.28281560190027827,0.6974571550218728
2024-11-25,64.2561765843751,11.515781419168087,10.271802295526106,5.909389246849336,4.692208239443466,1.081677577644435,1.5270887718118287,0.0,0.049519844266219325,0.6963560209154308
2024-11-26,64.11268466750306,11.689835106025246,10.565280191298498,5.914484265163046,4.374852550726133,1.0926859058944107,1.5039638804008963,0.0,0.049257020640052426,0.6969564123486603
2024-11-27,63.92145048358182,11.719261541537287,10.71823746462832,5.916414758522715,4.376280506811577,1.1140080147389717,1.4878902324074794,0.0,0.049273098179022784,0.6971838995928047
2024-11-28,59.28825712906557,11.179429437078475,9.941441021803831,5.499310664124059,5.0944357237180204,3.8900360007711527,1.3914258390821552,0.0,3.0688542168598394,0.6468099674968933
2024-11-29,59.195616463774456,11.186768668508279,10.151833202121301,5.501275587259357,5.000821364324384,3.55572287355083,1.4074041041653573,0.0,3.354715206123213,0.6458425301728186
2024-12-02,58.50312710872516,11.959404687460848,10.085007191354649,5.482580502655899,4.1935174662859405,4.042269775794441,1.5855218379366347,0.0,3.5102444924053358,0.6383269373810904
2024-12-03,58.523146833158826,12.42113228466702,10.101052193823095,5.484456637424636,4.012536537378305,3.633986784404005,1.6332496258325118,0.0,3.5518937309507677,0.6385453723608343
2024-12-04,58.44492671646496,12.791178249185803,10.201527827788784,5.477126292742305,4.011198181019885,3.394636893676532,1.6586803740010165,0.0,3.383033551540598,0.6376919135801099
2024-12-05,58.53311538518834,12.813110281150408,10.137034058290304,5.56936460723431,4.0198259504701745,3.2834274583234104,1.7364796723930043,0.0,3.2689884478343076,0.6386541391157345
2024-12-06,58.74784454130649,13.666411463151768,10.090501887578723,5.622497212364354,4.054069908150053,3.0393121537172063,1.7961160785355867,0.0,2.3426430239795466,0.6406037312162696
2024-12-09,58.79732269562603,15.001417155415783,10.797497778329609,5.627232548390834,4.024417991863923,1.813301261418187,1.8203478144379548,0.0,1.4600552894464793,0.6584074650712003
2024-12-10,58.7790765910358,15.373645742991979,11.296846279840098,5.625486294158087,4.026542191852739,1.6218792615345337,1.8587980453062634,0.0,0.7598597531063306,0.6578658401741586
2024-12-11,58.807852081930875,15.139373499790718,11.00444543576127,5.546684612360956,4.227002994847471,2.0953023525252394,1.8668511766855842,0.0,0.6711172844931412,0.6413705616047417
2024-12-12,58.55820224615395,15.320692699599366,10.770555844472913,6.127672209536639,4.215107315179072,2.0184155172061,1.8798724945722483,0.0,0.47425024134675137,0.6352314319329633
2024-12-13,58.49762442505605,15.28414263879037,11.085426147694097,6.121333199515541,3.9759306783996187,2.1629686940859596,1.740965684147929,0.0,0.4661506289345361,0.6654579033759052
2024-12-16,58.33673260160512,15.448154936119865,11.357399816999553,6.104497089158914,3.9650510762590754,2.024060919075752,1.724683627157147,0.0,0.3757923051795938,0.663627628444978
2024-12-17,58.35548673722162,15.323580112037543,11.58781770748645,6.106459567363897,3.9845206803323756,2.012042149238573,1.7060943485062743,0.0,0.27718057723802486,0.6468181205752395
2024-12-18,58.406241913833654,15.097486946410454,11.674649558505285,6.1117707120590214,4.055298961766791,1.989548391676309,1.7334419605939269,0.0,0.2673107854427811,0.6642507697117727
2024-12-19,58.45698740723626,14.970494477760681,11.772067973666541,6.117080843479643,4.229794233247692,1.9396164169870156,1.732040734122719,0.0,0.11709001826226224,0.6648278952371883
2024-12-20,58.65181353804761,14.71763797967918,11.572108537594564,6.150594395761417,4.237328104022929,1.9722776447218624,1.778090257661601,0.0,0.2664006629766784,0.6537488795341572
2024-12-23,58.61543998277193,14.747753554809723,11.593242902402189,6.154011939908873,4.0562012492919495,2.021229337002886,1.7532736457206697,0.0,0.3863309894114056,0.6725163986803753
2024-12-27,58.477075803267695,15.037216738101272,11.642499189191481,6.156263814704966,4.179513527528847,1.786366571703931,1.53626950776548,0.0,0.5148726724624891,0.6699221752738415
2024-12-30,58.43769079613281,14.963037621665922,11.881920714747135,6.154297256419571,4.180722745339942,1.778548703169452,1.536743875686303,0.0,0.3777818098346125,0.6892564770042482
2025-01-02,58.36599301787275,14.978005460981661,12.130714054111984,6.146746488515742,4.184134244849528,1.8014161727218123,1.512920117865226,0.0,0.23112625349574503,0.6489441895855524
2025-01-03,58.395492185336536,15.117160296144316,11.916569215009183,6.149853158935394,4.106047100088466,1.814754579113211,1.455376444700198,0.0,0.3935759133878925,0.6511711072847977
2025-01-06,58.52141010059292,15.297185813772138,11.829314730108182,6.163114057335706,4.157607067084468,1.822242333961532,1.4955117087734946,0.0,0.07962144245061695,0.6339927459209466
2025-01-07,58.47503275607339,15.312411307699517,11.833921915695386,6.0743394350909625,4.151739585151397,1.8549696092177481,1.5192699640841232,0.0,0.14012724586783973,0.6381881811196413
2025-01-08,58.45765741906656,15.455688315386526,11.742179044848728,6.072534499038702,4.150282291197145,1.8451373040266543,1.5010390364721833,0.0,0.13675670629993614,0.6387253836635733
2025-01-09,58.43044442225278,15.365672878898874,11.875026557276131,6.069707634787382,4.157124104880258,1.825110041043763,1.5072140494339887,0.0,0.1366930438136664,0.6330072676131565
2025-01-10,58.47632587357117,15.393957674326098,11.726745537119019,6.057695302808801,4.171965549111872,1.867985972659102,1.5339008216879004,0.0,0.1368003795578544,0.6346228891581888
2025-01-13,58.49798444170873,15.285803272864426,11.737578984727866,6.0599389630339,4.176979602091143,1.9190318648853153,1.5410709227282893,0.0,0.13685104793172426,0.6447609000286114
2025-01-14,58.55079119664567,15.239738549117208,11.887893179042832,6.076609218904194,4.145134574127634,1.8786526305124827,1.5138463595449518,0.0,0.07302324555303624,0.6343110465519914
2025-01-15,58.54781107359409,15.106698974523033,11.87636877668597,6.076299931141577,4.144419625581951,1.89513199576153,1.5096255613999239,0.0,0.20376564285914395,0.6398784184527786
2025-01-16,58.51879242161733,15.18355649364641,11.869530900354492,6.087280476552313,4.142757266103397,1.8997629885707283,1.508205704398359,0.0,0.15614936150815523,0.6339643872488158
2025-01-17,58.55423201856512,15.194655907574916,11.87425509392271,6.096959287932234,4.164587099282392,1.906905795261476,1.5200956212711294,0.0,0.053960853432053424,0.6343483227579678
2025-01-20,58.56246395718819,15.304388406973809,11.757013981586407,6.089974956546987,4.156883017635269,1.9364114062644926,1.5049064152732354,0.0,0.05352035491891684,0.6344375036126827
2025-01-21,58.5471825963629,15.22491229351206,11.866833967693013,6.0827862340403085,4.079363816344865,1.961384283095914,1.506977545839981,0.0,0.0962873103948455,0.6342719527161069
2025-01-22,58.41222604746572,15.118754804692577,11.776685453362418,6.068764861850892,4.143425479965338,2.0705522449206435,1.6261316593645283,0.0,0.15064954985473378,0.6328098985231497
2025-01-23,58.50235065093086,15.107838337686466,11.798492728901328,5.991960637402849,4.1055595025488145,2.1103402354194998,1.6368097798663253,0.0,0.11286186221266926,0.6337862650311966
2025-01-24,58.50113952266981,15.053811715947656,11.948759174676308,5.991836590543427,4.039675034752026,2.0687802121556316,1.657310253817329,0.0,0.1049143511863606,0.6337731442514587
2025-01-27,57.183228457554414,14.72315729106988,11.626582044553908,5.856852762750116,3.9477396608629083,1.9953760128569538,1.6197009849941206,2.335543710189478,0.09232354407775978,0.6194955310904654
2025-02-03,57.30034001052468,14.546865764418321,11.431398723366575,5.868847628046556,3.922449345902631,2.2552851003632735,1.5968768911646158,2.3403269160053797,0.11684535900797935,0.6207642611999938
2025-02-04,57.28254028526004,14.649235273956885,11.29740118244686,5.872503178078913,3.9250659302697763,2.2732666949854097,1.6352244211804927,2.30672805800814,0.13746354825639048,0.6205714275570969
2025-02-05,57.212219916565786,14.631251790326033,11.283532429202323,5.868577210872129,3.9159246821255516,2.2240098613153085,1.6468968051909216,2.303896305667746,0.2938813881525717,0.6198096105816342
2025-02-06,57.222991227676964,14.63400640752511,11.285656773239406,5.869736813944785,3.9166619309703026,2.204123936978007,1.6505453638149215,2.3043300588748834,0.2920211852018785,0.6199263017737433
2025-02-07,57.26823867271392,14.714920139691454,11.385941541754452,5.716687374465805,3.920032783247527,2.1005387741369055,1.7286418900842613,2.306152142017498,0.23843019110710456,0.6204164907810754
2025-02-10,57.26792358898528,14.561750167484583,11.368899436408416,5.661883466661083,3.928555718657581,2.1033206124123556,1.7751889662028262,2.3061394538148825,0.40592551205713995,0.6204130773158502
2025-02-11,57.552885260853394,13.858404318286821,11.388480142305855,5.657029651439458,3.93929677079143,2.300994650206766,1.6694185083950601,2.3176146621537876,0.6923758208685331,0.6235002146988924
2025-02-12,57.67495315919455,13.636756450695522,11.341200294103688,5.691147898303327,3.9658552749507145,2.393140874894399,1.7016985645498188,2.322530251523313,0.6478945923197763,0.6248226394648898
2025-02-13,57.58382154683594,13.564815901390537,11.618259670067035,5.665853294862963,3.944223056993257,2.346952064502454,1.7087579298353552,2.318860444874511,0.624620727130011,0.6238353635079344
2025-02-14,57.58870592516702,13.458341624253595,11.852615976616585,5.660825958273292,3.9416934926297853,2.328864823707856,1.6836765694227012,2.3190571353928804,0.542330216028098,0.6238882785081867
2025-02-17,57.444596533615,13.42488337287436,12.213644616675692,5.645561536421584,3.933313257551832,2.131840921189324,1.6675410640966524,2.3132539504213323,0.6017190860144863,0.6236456611397392
2025-02-18,57.48765731725163,13.259442235085702,12.09370085387642,5.633573609097461,3.9347771600979,2.277823305062162,1.6878150464261235,2.314987978230151,0.6861093455353756,0.6241131493370764
2025-02-19,57.44525458555421,13.410257746686774,12.135821747456415,5.543873515534589,3.934951635013727,2.2598253975980307,1.7075579853888683,2.3132804497152573,0.6255241317898574,0.6236528052622756
2025-02-20,57.514521044774206,13.305904394478606,12.153205319339602,5.521238791256371,3.9560337964327763,2.3207490434969906,1.6886587632252932,2.316069761854104,0.5960238086844745,0.6275952764575731
2025-02-21,57.620576207115015,13.070707899969506,12.284236788050656,5.516760609532361,3.957817637618509,2.3057400302848414,1.6769480822897218,2.32034052948155,0.6142068795258547,0.6326653361319861
2025-02-24,57.53737258635952,13.392690738032048,12.384097912923567,5.514352500699509,3.9388403134431127,2.1045220956545903,1.7441397395893998,2.3169899775407874,0.433921639067678,0.6330724966897913
2025-02-25,57.69683027309915,13.026145671460712,12.390496471106745,5.5177705697190405,3.9755266283818855,2.159490824186649,1.7094074304770346,2.3234112276849963,0.5638314357870201,0.6370894680967617
2025-02-26,58.29920504569841,13.333043833652905,12.16439518147186,5.4795843788247405,3.998687850504685,1.8956037053594923,1.6573884583993697,2.347668440833564,0.19255882779036793,0.6318642774646122
2025-02-27,58.47228041148944,13.231193581157314,12.020599571024583,5.5463515290305105,4.012068884639087,1.9110180239423697,1.6799809078805235,2.3546380654422503,0.13919146748600733,0.6326775579079119
2025-02-28,58.73606163995212,12.369304956246223,11.595809093918218,5.5813717703345676,4.029999673838552,2.4015546609566356,1.660033125554372,2.365260352055948,0.6250730225821806,0.6355317045611852
2025-03-03,58.5855499958575,12.264317783301129,11.234269291399592,5.6550407439847,4.036482566002025,2.5098193604357584,1.762969766241693,2.359199352827195,0.9584479906422759,0.633903149308126
2025-03-04,58.832458825913356,13.308137508290367,11.186803171211396,5.709934302106774,4.029861421386737,1.9947899916143712,1.7155377082877417,2.3691421996915882,0.21676013704652594,0.6365747344511427
2025-03-05,58.800020576282805,13.376720863737779,11.081825344160938,5.706786035351278,4.027358301660116,1.9373961027908486,1.7207217373581132,2.3678359339393573,0.345111356280384,0.636223748438375
2025-03-06,58.92347958013108,13.237542969624826,11.077986038796942,5.718768244068119,4.034518128050404,1.9226410808688386,1.795117609783228,2.3728075421601575,0.28042455390193943,0.6367142526144707
2025-03-07,59.09207286825313,13.175778871920896,10.979806307081317,5.642160265615753,4.053352497157224,1.9896282896087956,1.7883287322042258,2.3795966766183416,0.26073945667185194,0.6385360348684611
2025-03-10,59.179622061346436,12.914955730253011,10.91100260797193,5.651311947299944,4.090544901739352,2.2407945713467434,1.6497025473883618,2.3831222217348578,0.33946133858934874,0.6394820723300064
2025-03-11,59.034356092739735,12.77524223629474,11.123561841628666,5.54512465593803,4.1051213915359615,2.2290034738531874,1.610138540826278,2.3772724622097017,0.5622669449772316,0.6379123599964713
2025-03-12,59.21632629967625,12.402424743841237,10.96687317646382,5.607299423196774,4.125024608322722,2.134520815639317,1.8740979308166883,2.384600275885067,0.6489540358442167,0.639878690313915
2025-03-13,59.61896623914754,12.235862100975956,10.879217269760261,5.654321400176983,4.141896484783391,2.1379153320652233,1.9377035900966524,2.4008143062166116,0.3481043893493117,0.6451988874280729
2025-03-14,59.61036104585605,12.2120890707983,10.77154614318491,5.681669608352399,4.199394721684121,2.0883476761957906,1.955268921448258,2.4004677810675665,0.43574926973775213,0.6451057616748438
2025-03-17,59.6746618275254,12.11647841178151,10.589169634293446,5.730604077446427,4.205123105025593,2.0702248128889793,1.99852862405517,2.4030571288250138,0.2809791556025721,0.9311732225558851
2025-03-18,60.04346912247727,11.83755379120499,9.97691719506736,5.7853738458238615,4.231169453170964,2.296016371304964,2.141067264597168,2.4179087420919356,0.3275087942357019,0.9430154200257905
2025-03-19,59.91326437774846,11.529038700328549,9.828643591113906,5.874998617218457,4.229959179142828,2.3171100899794896,2.0876025922550374,2.412665487577453,0.5796353767597859,1.2270819878760293
2025-03-20,59.95502108464876,11.39542706878309,9.750548701587917,5.974251964336371,4.2390135026275155,2.3395507108201614,2.138895872755213,2.417142215984419,0.5607900259173114,1.229358852539235
2025-03-21,59.95798130677278,11.285529626362491,9.659515900715713,5.980288105783371,4.242495265897092,2.341733044549116,2.0763653310208596,2.4172615600816303,0.5233278844764843,1.5155019743404619
2025-03-24,60.04597467425121,11.21832050199775,9.607284238942746,5.9890646802685366,4.252171240057188,2.340167587386061,2.1361610649660348,2.4208090942065614,0.4784153870314967,1.5116315308924124
2025-03-25,60.00033448693504,11.179573720531243,9.551204912628345,5.984512467812348,4.245721892998072,2.316786813709199,2.117761342141294,2.4189690677748867,0.5449830333627937,1.640152262106789
2025-03-26,59.987565156467184,11.173805511905055,9.501267245850197,5.989327479215813,4.270206799522867,2.3183041532664026,2.1361509619781787,2.4184542603878603,0.5419094633232355,1.6630089680832076
2025-03-27,59.9064159742558,10.97811341102102,9.444589443614285,5.97732467927299,4.273493450658376,2.347520370789965,2.219878334542722,2.4151826559322664,0.6333166026598903,1.8041650772526896
2025-03-28,59.95463266324245,10.923225920157437,9.442029780073861,5.99889890539255,4.2760719167485215,2.3817307852389025,2.3039313899798097,2.417126556415598,0.4827272241910141,1.8196248585598624
2025-03-31,59.94066178846577,10.846124309752174,9.43254038175777,5.985677626643724,4.294015872041068,2.429559854193487,2.4119860483989926,2.416563307656679,0.42321080818614837,1.8196600029041923
2025-04-01,59.99262092141544,10.79302619485294,9.427504595588236,5.970875459558823,4.304746380974265,2.3981181066176473,2.4882381663602944,2.418658088235294,0.38290670955882355,1.8233053768382352
2025-04-02,59.916010825840715,10.73242844599727,9.407032137900103,6.0369157007845375,4.298905025406308,2.3527729362450125,2.4911994562926245,2.415569481262363,0.528188959770034,1.820977030501034
2025-04-03,59.5804021969363,10.00118657224677,9.098722367593332,5.943301124649393,4.17023726425207,3.090576077894056,2.668507596014496,2.4085543149548876,1.2091518714226481,1.8293606140360499
2025-04-07,59.56353808665271,9.842303868238165,8.808226932261643,5.992288969505846,4.181639829211723,3.204593378106016,2.733418428663575,2.409850850299194,1.4146203391423213,1.8495193179188008
2025-04-08,59.4645427212481,9.8061180625096,8.764445866304452,5.9998147160579585,4.16337606153068,3.124184622231635,2.7096190873339054,2.4058456472310197,1.718750552656241,1.843302662896404
2025-04-09,59.66249966955978,9.748351922424222,8.744432831205426,6.1363988309407755,4.442620032871513,2.6929087635222575,2.660448655575414,2.4138546865785067,1.6213548445104415,1.8771297628116597
2025-04-10,59.751849588350204,9.729764139358915,8.757528399907104,6.284996205493039,4.461732660911524,2.7199657020632237,2.4163930876846598,2.4174696494347763,1.5803596346105782,1.879940932185977
2025-04-11,59.74461158348571,9.726576191646021,8.756467561897967,6.4147844692956815,4.462282975330975,2.6997724742767857,2.3701152324343795,2.417176810682454,1.5282124459362718,1.880000255013761
2025-04-14,59.708551647319894,9.709058412192025,8.751182438219846,6.410912710615706,4.461712559860543,2.6335960794684317,2.5159663853637286,2.4157178800913184,1.5167313406986662,1.8765705461698357
2025-04-15,59.722669195620995,9.70590211571375,8.753251576347548,6.408239146252262,4.461332776870641,2.6355387069934197,2.516389097154461,2.416289054787624,1.499184719085924,1.8812036111733754
2025-04-16,59.745950310683845,9.703140825196002,8.75339134781441,6.410794619586252,4.463990470745484,2.647703819600693,2.4724746678525626,2.4172309735643176,1.5051657619269019,1.8801572030295268
2025-04-17,59.71980745410516,9.696140530752595,8.747552648284493,6.407989467380558,4.461061616576067,2.649070248588071,2.5512164935181505,2.416173273045189,1.4837047852078111,1.867283482541913
2025-04-22,59.695416673455746,9.68810769994673,8.742660635174822,6.4053723145100845,4.457346669353101,2.688658255650567,2.6022022210944713,2.415186458873708,1.4279161819818789,1.87713288995889
2025-04-23,59.693156739279964,9.678276492421276,8.736937796312,6.405129821524714,4.456030719682916,2.7483831865459774,2.577324089224052,2.415095025347929,1.4126043037304243,1.877061825930747
2025-04-24,59.67862534214967,9.666286289852145,8.729879142088762,6.403570589441977,4.454085772365765,2.765376783550176,2.608982625346439,2.4145071069526263,1.4060957031559635,1.8725906450964698
2025-04-25,59.69267856281686,9.296286260983159,8.732721902741368,6.395347624109703,4.492903191832386,2.9043505604275297,2.61406210688742,2.4455180198139366,1.5609335005623604,1.8651982698252756
2025-04-28,59.71944730286057,8.949742095074384,8.697362253319648,6.186725981926206,4.491971779128646,3.0480679652074127,2.7198655401130214,2.448733950835516,1.8620979589049,1.875985172629694
2025-04-29,59.647622472249395,8.849020660454554,8.639942569543617,6.002929360868742,4.518602647073871,3.1092725085632247,2.774977767154202,2.4457888482069094,2.178299493888362,1.8335436719971197
2025-04-30,59.68644174101235,8.82824016863121,8.631778765365253,6.006951016993512,4.517981817836052,3.10583879298089,2.8618595803092126,2.458869562981288,2.065865471979895,1.83617308191034
2025-05-02,59.75268869231045,8.804453745389223,8.641359316840685,6.0157460482186895,4.540479017825568,3.1620789213192135,2.8052270464655136,2.4615987022537213,1.9687260164819285,1.8476424928950048
