date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,PRUDENTIAL BROKERAGE LTD,BRIGHT SMART SECURITIES INTERNATIONAL,DBS BANK (HONG KONG) LTD,CITIBANK N.A.,BANK OF COMMUNICATIONS TRUSTEE LTD,SOUTH CHINA SECURITIES LTD
2025-02-21,57.417782481621856,30.74222796807807,3.3986678223569884,2.000355301088029,1.5448802651677283,1.5497982023690293,1.0467245969754437,0.8428871809957599,0.7550585834248915,0.7016175979222098
2025-02-24,57.42042999565158,30.740316595571095,3.398456513006127,2.000230930657537,1.544784213519537,1.5497018449521747,1.0466595177424387,0.8428347751849024,0.7550116382841877,0.7015739754304221
2025-02-25,57.44348649237576,30.720927757007722,3.39740371209599,1.9996112831981037,1.544305657969471,1.5492217659790992,1.046335275225677,0.8425736751193246,0.7547777447690265,0.7013566362598208
2025-02-26,57.44426107225811,30.72086713946149,3.3973970084482934,1.9989167288903498,1.5443026107952331,1.5492187091045553,1.0463332106305767,0.8425720125800578,0.7547762554658648,0.7013552523654716
2025-02-28,57.51089232209002,30.720412515489652,3.3973467319338044,1.931899091488643,1.544279757371746,1.5501823522429987,1.046317726427025,0.8425595437446837,0.7547650858794873,0.7013448733319291
2025-03-03,57.52095036852493,30.71314036146085,3.3965425100272326,1.9314417712051237,1.5439141945638408,1.5498153921693811,1.046070041482501,0.8423600925564075,0.7545864174466559,0.7011788505630744
2025-03-05,57.52203675627491,30.713141118797598,3.3965425937805187,1.9303543836162185,1.5439142326342867,1.5498154303853413,1.0460700672769092,0.8423601133276553,0.7545864360535458,0.7011788678530193
2025-03-06,57.54162581026231,30.70254206310416,3.3953704523841908,1.9247582443515938,1.5433814303111935,1.5492805915683778,1.0457090701760454,0.8420694162048649,0.7543260294858715,0.7009368921513908
2025-03-07,57.56643943638908,30.68481258360989,3.3934097629179156,1.923646774110644,1.5424901897955288,1.5483859445250607,1.0451052153721485,0.8415831550862684,0.753594808821342,0.700532129372119
2025-03-10,57.574717218118735,30.67882670409357,3.3927477891178484,1.9232715162272724,1.5421892865260023,1.548083891133552,1.0449013401200495,0.8414189821634068,0.7534478003389719,0.7003954721605976
2025-03-11,57.58496430408147,30.67155312767363,3.3918889455772585,1.9227846573679694,1.5417988952003199,1.5476920076418124,1.0446368327583782,0.841205984527662,0.7532570718154522,0.7002181733560554
2025-03-12,57.597445472895046,30.678200988569042,3.3778461471837913,1.9232014085145717,1.5421330701454663,1.5411310746281188,1.0448632510398879,0.8413883104876894,0.7534203354171053,0.7003699411192834
2025-03-13,57.602541399096054,30.674514091636514,3.377440198653652,1.9229702787499439,1.541947737058693,1.540945861960864,1.04473767968984,0.8412871926945645,0.7533297895886655,0.7002857708712134
2025-03-14,57.60242791315514,30.67445365808603,3.3774335445726082,1.9229664902002352,1.5419446991824892,1.5409428260585099,1.0447356213945687,0.841482550738653,0.7533283054121359,0.700284391199628
2025-03-18,57.61039383784341,30.66893543655782,3.3767283606396656,1.9225649885704978,1.5416227521736146,1.5406210882335671,1.0445174880798322,0.8413068552092515,0.753171015857746,0.7001381768345941
2025-03-19,57.9400304542672,30.33900335857166,3.3767283606396656,1.9225649885704978,1.5416227521736146,1.5406210882335671,1.0445174880798322,0.8416023167716271,0.753171015857746,0.7001381768345941
2025-03-20,57.97887792902284,30.27166245575209,3.377643160721296,1.9344149316147115,1.5438136476741973,1.5532541824769892,1.0448004615918556,0.8418303178975265,0.7533750597822794,0.7003278534662076
2025-03-21,58.194485125348464,30.086984084973977,3.3790079652272986,1.9351965707901722,1.54443745656179,1.5613718853353886,1.0452226341867694,0.8421704763324132,0.7105129662532376,0.7006108349904863
2025-03-24,58.20815934048944,30.077536983640478,3.3779027215287547,1.9345635850626093,1.5439322846935297,1.5604670886072596,1.0448807510832376,0.8418950097985533,0.7102805637295482,0.7003816713665842
2025-03-25,58.2885283394454,29.98723645137959,3.3741828371032714,1.9324331646380317,1.5422320434097212,1.5587486385221243,1.043730085728765,0.863799683539599,0.7094983737659648,0.699610382467527
2025-03-26,58.30097403512453,29.970003670996846,3.374248133626992,1.9324705607051875,1.5422618883813977,1.55769623979132,1.0437502837884407,0.8687371420232176,0.7102341243717888,0.6996239211902755
2025-03-27,58.33521265664321,29.94519895539257,3.371477574792964,1.9308838299220823,1.5409955537403093,1.5564172321703698,1.0428932716616646,0.8682204993852463,0.7096509587747195,0.6990494675168677
2025-03-28,58.390707496374446,29.91757633408086,3.3686883930302147,1.929286433574359,1.539720707148683,1.53695287974152,1.042030498936863,0.8675022312878887,0.7090638733001102,0.6984711525250566
2025-03-31,58.38860069908228,29.91570360040305,3.368532838346038,1.9337167606694763,1.5396496080322386,1.536881908434023,1.0419823814780027,0.8674621729566137,0.7090311311185833,0.6984388994796986
2025-04-02,58.38865806486048,29.91563474380854,3.368536147870591,1.933718660512347,1.5396511207110295,1.5368834183935978,1.0419834052074544,0.8674630252230152,0.7090318277292593,0.6984395856836925
2025-04-03,58.39422308116299,29.918289484297,3.368857202664447,1.9226033374402152,1.5397978646827342,1.5370298985759119,1.042082716526281,0.8695108552985056,0.7090994054714286,0.6985061538804873
2025-04-07,58.39402728157268,29.918347476107364,3.3688969250371668,1.9226260069574335,1.5398160205204603,1.5370480217764038,1.0420950037784795,0.869521107746799,0.7091077664998678,0.6985143900033391
2025-04-09,58.41009733403786,29.926384441984816,3.357046890699431,1.9231551141665277,1.5404363499415759,1.522335002599107,1.0423817886118611,0.8701535434486627,0.7093029131534148,0.698706621356743
2025-04-10,58.41405881259221,29.928020933644135,3.3572745716975874,1.9232855460282976,1.5405408251238328,1.5157543615413869,1.0424524848320267,0.8705074362744978,0.7093510193611979,0.6987540089048316
2025-04-11,58.42003075222557,29.93068740365047,3.3576178014180065,1.9136519196204314,1.5406983217436088,1.5159093241262531,1.0425590595751042,0.8705964322793209,0.7094235395995206,0.6988254457617216
2025-04-22,58.42169622234857,29.931147462701947,3.3577135222189156,1.9137064750538488,1.5407422448122956,1.5159525404966658,1.0425887814178152,0.8681636184579906,0.7094437642329989,0.6988453682589562
2025-04-23,58.44229529747693,29.916236147083698,3.3560738200888993,1.9127719377377235,1.5399898404383348,1.515212241899657,1.0420796447585055,0.867739660391,0.7090973152451262,0.6985040948801216
2025-04-24,58.44522405985045,29.917735361759284,3.356242005521675,1.9128677939057925,1.5400670150988665,1.5152881748618958,1.042131867273693,0.8627717714228007,0.7091328507682517,0.6985390995372868
2025-04-25,58.44769363661308,29.91899952226561,3.35638382202422,1.9129486212775721,1.5401320899407303,1.5153522026849648,1.0421759020889312,0.858582772251637,0.7091628148592112,0.6985686159940334
2025-04-29,58.44430520083953,29.917265003724637,3.3561892396497117,1.9128377203482452,1.5400428026079913,1.530494760941965,1.0421154831760664,0.8490999694200408,0.7091217019854325,0.6985281173063789
2025-04-30,58.456988703019306,29.91520736120522,3.3559584084663854,1.9127061596515826,1.5399368819112977,1.5303894969382044,1.0420438088058304,0.8392161757140147,0.7090729301820854,0.698480074106073
2025-05-02,58.538594411946576,29.834664059376216,3.3556517818622273,1.9125313998592666,1.5397961812352923,1.5302496685859517,1.0419485995345619,0.8391394983614396,0.7090081437341564,0.6984162555043125
