date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD,GEO SECURITIES LTD,GRANSING SECURITIES CO LTD,TIGER BROKERS (HK) GLOBAL LTD,HANG SENG SECURITIES LTD,VALUABLE CAPITAL LTD,BOCI SECURITIES LTD
2024-04-10,17.738339009615466,13.578142448509414,12.428743122636726,11.0885092423912,0.0,22.152450148203986,8.074793288772323,6.395956955913978,3.760429596692165,4.7826361872647425
2024-04-11,17.744545641373616,13.570363086060988,12.437991795750394,11.08215627233389,0.0,22.139758284093926,8.078351728798781,6.392292502727304,3.7664598769590913,4.788080811902013
2024-04-12,17.7326493465986,13.592613524351432,12.351809302875774,11.141317828029356,0.0,22.17605940016145,8.034210059947586,6.386377180305275,3.789031842353648,4.795931515376876
2024-04-15,17.74177318689342,13.587044077095864,12.354943078040636,11.136752776437948,0.0,22.166972965610483,8.030918116930971,6.408344864734714,3.75470006409738,4.818550870158583
2024-04-16,17.748513543553905,13.585930735286912,12.386707267989255,11.135840214999888,0.0,22.16515657216681,8.030260052023467,6.407819755798316,3.721615826967365,4.818156031214079
2024-04-17,17.73979180020139,13.579254514160708,12.372430237388308,11.163128450449907,0.0,22.154264459623622,8.04269415872473,6.404670908475294,3.7279771152426915,4.815788355733342
2024-04-18,17.71760719719334,13.574807344151232,12.36019086513414,11.20040972539764,0.0,22.147008996491678,8.04006019761731,6.402573395658592,3.743131080597436,4.814211197758634
2024-04-19,17.719991380799758,13.570363086060988,12.347959506979585,11.196742821678555,0.0,22.139758284093926,8.037427961175688,6.400477256251921,3.7582751234344727,4.829004579525107
2024-04-22,17.704481388231343,13.56231167388976,12.37478542303363,11.184787734420262,0.0,22.09996407714157,8.03932149793246,6.470673400774906,3.7596900070310566,4.803984797545007
2024-04-23,17.78582592988448,13.574511150032404,12.394094095065721,11.235735552947714,0.0,21.858166763485613,8.046552972416702,6.484671247079721,3.7957814621304724,4.824660826957169
2024-04-24,17.810023669570565,13.594917346634846,12.397068028127297,11.245851342826267,0.0,21.74689011491222,8.061982221749544,6.4905095450227295,3.8237531516314234,4.829004579525107
2024-04-25,17.84276268366904,13.537624071962515,12.429807042225773,11.245851342826267,0.0,21.74689011491222,8.070166975274162,6.498694298547347,3.799198891057567,4.829004579525107
2024-04-26,17.908604628817777,13.556486677321836,12.455322231981935,11.26152071395681,0.0,21.572287131829924,8.081411516711363,6.515945391263219,3.8126886504500934,4.835733057667043
