date,SILVERBRICKS SECURITIES CO LTD,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,JIN YI FINANCIAL GROUP LTD,TOTAL_CCASS_PCT
2024-11-05,31.091831699671957,7.936124433005164,8.11789362777872,6.486718577665275,5.516932107398233,3.577842754311441,2.504735248606626,0.12344027406263906,65.35551872250005
2024-11-06,31.075553861334026,8.27524606504538,7.7706330765695375,6.486718577665275,5.506758458437027,3.577842754311441,2.504735248606626,0.12344027406263906,65.32092831603195
2024-11-07,31.075553861334026,8.27524606504538,7.697382804048851,6.486718577665275,5.506758458437027,3.577842754311441,2.504735248606626,0.10987540878103037,65.23411317822966
2024-11-08,31.075553861334026,8.27524606504538,7.699417533841093,6.486718577665275,5.506758458437027,3.577842754311441,2.504735248606626,0.10987540878103037,65.2361479080219
2024-11-11,31.075553861334026,8.27524606504538,7.702130506897413,6.469762496063264,5.506758458437027,3.577842754311441,2.504735248606626,0.10987540878103037,65.2219047994762
2024-11-12,31.075553861334026,8.27524606504538,7.701452263633334,6.469762496063264,5.506758458437027,3.57716451104736,2.504735248606626,0.10987540878103037,65.22054831294804
2024-11-14,31.075553861334026,8.27524606504538,7.612602396038796,6.469762496063264,5.506080215172947,3.57716451104736,2.504735248606626,0.10987540878103037,65.13102020208943
2024-11-15,31.075553861334026,8.27524606504538,7.612602396038796,6.469762496063264,5.503925436322963,3.57716451104736,2.50689002745661,0.10987540878103037,65.13102020208943
2024-11-18,31.075553861334026,8.27524606504538,7.611924152774716,6.469762496063264,5.503925436322963,3.57716451104736,2.50689002745661,0.10987540878103037,65.13034195882535
2024-11-20,31.059276022996094,8.27524606504538,7.598359287493108,6.469762496063264,5.503925436322963,3.57716451104736,2.50689002745661,0.10987540878103037,65.10049925520582
2024-11-22,31.059276022996094,8.27524606504538,7.599037530757187,6.469762496063264,5.503925436322963,3.57716451104736,2.50689002745661,0.10987540878103037,65.10117749846988
2024-11-26,31.059276022996094,8.27524606504538,7.600394017285349,6.469762496063264,5.503925436322963,3.57716451104736,2.50689002745661,0.10987540878103037,65.10253398499806
2024-11-27,31.059276022996094,8.27524606504538,7.5936115846445436,6.469762496063264,5.503925436322963,3.57716451104736,2.50689002745661,0.12072730100631734,65.10660344458253
2024-11-29,31.059276022996094,8.27524606504538,7.607176449926152,6.469762496063264,5.503925436322963,3.57716451104736,2.50689002745661,0.12072730100631734,65.12016830986414
2024-12-05,31.059276022996094,8.27524606504538,7.581403205891096,6.469762496063264,5.495447395521958,3.57716451104736,2.50689002745661,0.15463946421033906,65.1198291882321
2024-12-06,31.059276022996094,8.27524606504538,7.483057932599434,6.486718577665275,5.496803882050118,3.57716451104736,2.50689002745661,0.17159554581234993,65.05675256467262
2024-12-09,31.059276022996094,8.27524606504538,7.396921038061217,6.503674659267286,5.496125638786038,3.57716451104736,2.50689002745661,0.1973687898474064,65.0126667525074
2024-12-10,31.059276022996094,8.27524606504538,7.386747389100011,6.503674659267286,5.496125638786038,3.57716451104736,2.50689002745661,0.1973687898474064,65.00249310354619
2024-12-11,31.059276022996094,8.27524606504538,7.366400091177598,6.503674659267286,5.496125638786038,3.57716451104736,2.50689002745661,0.1973687898474064,64.98214580562377
2024-12-12,31.059276022996094,8.27524606504538,7.367078334441679,6.503674659267286,5.496125638786038,3.5744515379910387,2.50689002745661,0.1973687898474064,64.98011107583153
2024-12-13,31.059276022996094,8.27524606504538,7.347409279783346,6.503674659267286,5.495447395521958,3.5744515379910387,2.50689002745661,0.1973687898474064,64.95976377790912
2024-12-16,31.059276022996094,8.27524606504538,7.345374549991105,6.503674659267286,5.490699692673394,3.5744515379910387,2.50689002745661,0.1973687898474064,64.95298134526831
2024-12-18,31.010442507982305,8.27524606504538,7.430154958001159,6.500283442946883,5.490699692673394,3.5744515379910387,2.50689002745661,0.1973687898474064,64.98553702194417
2024-12-19,31.010442507982305,8.27524606504538,7.459997661620699,6.486718577665275,5.504264557955003,3.562921402501671,2.50689002745661,0.1973687898474064,65.00384959007435
2024-12-23,31.010442507982305,8.27524606504538,7.4633888779411,6.486718577665275,5.504264557955003,3.5208703201286844,2.50689002745661,0.22382027714654334,64.99164121132091
2024-12-24,31.010442507982305,8.27524606504538,7.4633888779411,6.486718577665275,5.504264557955003,3.581427609083738,2.50689002745661,0.22382027714654334,65.05219850027596
2024-12-27,31.010442507982305,8.27524606504538,7.4633888779411,6.486718577665275,5.504264557955003,3.5793928792914964,2.50689002745661,0.22382027714654334,65.05016377048372
2024-12-30,31.010442507982305,8.27524606504538,7.4613541481488594,6.486718577665275,5.504264557955003,3.5793928792914964,2.50689002745661,0.2421328452767151,65.06644160882165
2025-01-02,31.010442507982305,8.27524606504538,7.434224417585641,6.486718577665275,5.504264557955003,3.5793928792914964,2.50689002745661,0.2760450084807368,65.07322404146245
2025-01-03,31.010442507982305,8.27524606504538,7.436937390641964,6.486718577665275,5.504264557955003,3.5793928792914964,2.50689002745661,0.35743420017038896,65.15732620620842
2025-01-06,31.010442507982305,8.27524606504538,7.434902660849723,6.49350101030608,5.504264557955003,3.5793928792914964,2.50689002745661,0.35743420017038896,65.16207390905699
2025-01-08,31.010442507982305,8.27524606504538,7.434224417585641,6.49350101030608,5.504264557955003,3.5793928792914964,2.50689002745661,0.35743420017038896,65.16139566579291
2025-01-09,31.010442507982305,8.27524606504538,7.4165900927195505,6.49350101030608,5.524611855877416,3.5793928792914964,2.50689002745661,0.35743420017038896,65.16410863884923
2025-01-14,31.010442507982305,8.27524606504538,7.41591184945547,6.49350101030608,5.524611855877416,3.5793928792914964,2.50689002745661,0.35743420017038896,65.16343039558514
2025-01-15,31.010442507982305,8.27524606504538,7.454571715508054,6.49350101030608,5.524611855877416,3.5208213170528544,2.503406739613109,0.3642166328111933,65.14681784419639
2025-01-16,31.010442507982305,8.27524606504538,7.454571715508054,6.49350101030608,5.524611855877416,3.5208213170528544,2.503406739613109,0.4252585265784324,65.20785973796363
2025-01-17,31.010442507982305,8.27524606504538,7.4518587424517335,6.49350101030608,5.524611855877416,3.5208213170528544,2.503406739613109,0.4252585265784324,65.20514676490731
2025-01-20,31.010442507982305,8.27524606504538,7.49390982482472,6.505031145795447,5.524611855877416,3.5208213170528544,2.4810247118984545,0.4591706897824541,65.27025811825902
2025-01-21,31.010442507982305,8.27524606504538,7.49390982482472,6.505031145795447,5.524611855877416,3.5208213170528544,2.4810247118984545,0.4659531224232584,65.27704055089984
2025-01-22,31.010442507982305,8.27524606504538,7.4613541481488594,6.505031145795447,5.524611855877416,3.5208213170528544,2.4810247118984545,0.49308285298647586,65.27161460478719
2025-01-23,31.010442507982305,8.27524606504538,7.441006850226446,6.505031145795447,5.541567937479427,3.5208213170528544,2.4810247118984545,0.49986528562728016,65.27500582110758
2025-01-24,31.010442507982305,8.27524606504538,7.4389721204342045,6.505031145795447,5.543602667271669,3.5208213170528544,2.4810247118984545,0.49986528562728016,65.27500582110758
2025-01-27,31.010442507982305,8.27524606504538,7.4274419849448385,6.505031145795447,5.555132802761036,3.5208213170528544,2.4810247118984545,0.49986528562728016,65.27500582110758
2025-02-03,31.010442507982305,8.27524606504538,7.424729011888516,6.505031145795447,5.557845775817357,3.5208213170528544,2.4810247118984545,0.49986528562728016,65.27500582110758
2025-02-04,31.010442507982305,8.27524606504538,7.4389721204342045,6.505031145795447,5.56191523540184,3.5208213170528544,2.4810247118984545,0.49986528562728016,65.29331838923777
2025-02-06,31.010442507982305,8.27524606504538,7.472206040374147,6.505031145795447,5.56191523540184,3.5201430737887742,2.4810247118984545,0.49986528562728016,65.32587406591362
2025-02-07,31.010442507982305,8.27524606504538,7.480344959543111,6.505031145795447,5.56191523540184,3.5201430737887742,2.4810247118984545,0.49986528562728016,65.3340129850826
2025-02-11,31.010442507982305,8.27524606504538,7.491875095032478,6.505031145795447,5.56191523540184,3.5201430737887742,2.4810247118984545,0.49986528562728016,65.34554312057196
2025-02-17,31.010442507982305,8.27524606504538,7.49323158156064,6.505031145795447,5.56191523540184,3.5201430737887742,2.4810247118984545,0.49986528562728016,65.34689960710011
2025-02-18,31.010442507982305,8.27524606504538,7.451180499187653,6.503674659267286,5.604644561038908,3.5201430737887742,2.4810247118984545,0.49986528562728016,65.34622136383604
2025-02-19,31.010442507982305,8.27524606504538,7.4518587424517335,6.503674659267286,5.616174696528276,3.5201430737887742,2.4810247118984545,0.49986528562728016,65.35842974258948
2025-02-20,31.010442507982305,8.27524606504538,7.3921733352126555,6.503674659267286,5.60735753409523,3.5201430737887742,2.4810247118984545,0.6009235319752648,65.39098541926535
2025-02-24,31.010442507982305,8.27524606504538,7.388103875628173,6.502996416003206,5.60735753409523,3.5201430737887742,2.4810247118984545,0.6009235319752648,65.38623771641679
2025-02-25,31.010442507982305,8.27524606504538,7.474919013430468,6.516561281284814,5.550472932415172,3.5201430737887742,2.4810247118984545,0.5690460985634845,65.39785568440885
2025-02-26,31.010442507982305,8.27524606504538,7.474919013430468,6.530126146566423,5.550472932415172,3.5201430737887742,2.4810247118984545,0.5554812332818758,65.39785568440885
2025-02-27,31.010442507982305,8.125354303683604,7.5081529333704085,6.5369085792072275,5.53351685081316,3.5201430737887742,2.4810247118984545,0.6911298860979627,65.4066728468419
2025-02-28,31.010442507982305,8.125354303683604,7.491875095032478,6.5369085792072275,5.53351685081316,3.5201430737887742,2.4810247118984545,0.6911298860979627,65.39039500850396
2025-03-03,31.010442507982305,8.125354303683604,7.4891621219761575,6.543012768583951,5.53351685081316,3.5201430737887742,2.4810247118984545,0.6911298860979627,65.39378622482437
