date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,REALINK FINANCIAL TRADE LTD,SDICS INTERNATIONAL SECURITIES (HONG,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-11-07,7.056628827028256,4.092891834822197,2.8015278247664344,2.4584095395082106,0.821429390076725,0.0,0.2815306292446944,17.512418045446516
2024-11-11,7.056628827028256,4.088920431048509,2.8015278247664344,2.4584095395082106,0.821429390076725,0.0,0.2815306292446944,17.50844664167283
2024-11-13,7.056628827028256,4.088920431048509,2.8015278247664344,2.4584095395082106,0.821429390076725,0.0,0.2839134715089075,17.51082948393704
2024-11-14,7.056628827028256,4.089714711803246,2.8015278247664344,2.4584095395082106,0.821429390076725,0.0,0.2839134715089075,17.511623764691777
2024-11-18,7.056628827028256,4.088920431048509,2.8261505281633026,2.4584095395082106,0.821429390076725,0.0,0.2823249099994321,17.533863625824434
2024-11-22,7.056628827028256,4.088920431048509,2.815030597596975,2.4464953281871455,0.8254007938504134,0.0,0.28470775226364514,17.517183729974942
2024-11-27,7.056628827028256,4.088920431048509,2.815030597596975,2.4464953281871455,0.8254007938504134,0.0,0.2870905945278582,17.519566572239157
2024-11-29,7.056628827028256,4.089714711803246,2.815030597596975,2.4464953281871455,0.8254007938504134,0.0,0.2942391213204973,17.527509379786533
2024-12-02,7.056628827028256,4.089714711803246,2.815030597596975,2.4464953281871455,0.8254007938504134,0.0,0.2966219635847103,17.529892222050744
2024-12-03,7.056628827028256,4.089714711803246,2.815030597596975,2.4464953281871455,0.8404921281904293,0.0,0.29185627905628425,17.540217871862335
2024-12-04,7.056628827028256,4.089714711803246,2.815030597596975,2.4464953281871455,0.8230179515862003,0.0,0.2894734367920712,17.520360852993893
2024-12-06,7.056628827028256,4.080977623501132,2.8229734051443516,2.4464953281871455,0.8190465478125121,0.0,0.29185627905628425,17.517978010729678
2024-12-13,7.056628827028256,4.080183342746394,2.8229734051443516,2.4464953281871455,0.8190465478125121,0.0,0.2926505598110219,17.517978010729678
2024-12-16,7.056628827028256,4.080183342746394,2.8269448089180402,2.4464953281871455,0.8190465478125121,0.0,0.2942391213204973,17.523537976012843
2024-12-17,7.056628827028256,4.132605872559081,2.8269448089180402,2.3869242715818197,0.8190465478125121,0.0,0.2942391213204973,17.516389449220206
2024-12-18,7.056628827028256,4.112748853690639,2.8269448089180402,2.3869242715818197,0.8389035666809539,0.0,0.2942391213204973,17.516389449220206
2025-01-15,7.056628827028256,4.112748853690639,2.8325047742012037,2.3869242715818197,0.8389035666809539,0.0,0.2942391213204973,17.521949414503368
2025-01-20,7.056628827028256,4.112748853690639,2.8325047742012037,2.3869242715818197,0.8389035666809539,0.0,0.29106199830154655,17.518772291484417
2025-01-21,7.056628827028256,4.112748853690639,2.8332990549559414,2.3869242715818197,0.8389035666809539,0.0,0.29106199830154655,17.519566572239157
2025-01-22,7.056628827028256,4.112748853690639,2.842036143258056,2.3869242715818197,0.8389035666809539,0.0,0.29106199830154655,17.52830366054127
2025-01-24,7.056628827028256,4.112748853690639,2.842036143258056,2.3869242715818197,0.8389035666809539,0.0,0.29900480584892336,17.536246468088645
2025-02-04,7.056628827028256,4.112748853690639,2.8483903892959574,2.3869242715818197,0.8389035666809539,0.0,0.29741624433944797,17.54101215261707
2025-02-06,7.056628827028256,4.112748853690639,2.8483903892959574,2.3869242715818197,0.8389035666809539,0.0,0.29821052509418566,17.54180643337181
2025-02-10,7.056628827028256,4.0611206046326895,2.8483903892959574,2.413135536488163,0.8547891817757076,0.0,0.3005933673583987,17.53465790657917
2025-02-11,7.056628827028256,4.192176929164407,2.7959678594832704,2.297170546296462,0.6554247123365503,0.5869734777511441,0.26008504886677714,17.844427400926865
2025-02-12,7.056628827028256,4.265250758600273,2.7491052949537473,2.297170546296462,0.6760760119597299,0.5869734777511441,0.2886791560373336,17.919884072626946
2025-02-13,7.056628827028256,4.265250758600273,2.66967721947998,2.297170546296462,0.6768702927144676,0.6664015532249119,0.2926505598110219,17.92464975715537
2025-02-14,7.056628827028256,4.278753531430814,2.6728543424989306,2.294787704032249,0.685607381016582,0.5869734777511441,0.3299817552836928,17.905587019041665
2025-02-17,7.056628827028256,4.281136373695027,2.7165397840095027,2.294787704032249,0.6713103274313039,0.6664015532249119,0.3188618247173653,18.005666394138615
2025-02-18,7.056628827028256,4.300993392563469,2.7165397840095027,2.294787704032249,0.6713103274313039,0.6465445343564699,0.3188618247173653,18.005666394138615
2025-02-19,7.056628827028256,4.300993392563469,2.7125683802358145,2.294787704032249,0.6713103274313039,0.6465445343564699,0.3188618247173653,18.001694990364925
2025-02-20,7.056628827028256,4.300993392563469,2.7125683802358145,2.294787704032249,0.6713103274313039,0.6465445343564699,0.31647898245315226,17.999312148100714
2025-02-21,7.056628827028256,4.300993392563469,2.7125683802358145,2.2511022625216768,0.678458854223943,0.6465445343564699,0.33633600132159425,17.98263225225122
2025-02-24,7.056628827028256,4.294639146525568,2.7125683802358145,2.2511022625216768,0.678458854223943,0.6465445343564699,0.34189596660475796,17.981837971496482
2025-02-25,7.056628827028256,4.298610550299255,2.7125683802358145,2.181999836859499,0.7022872768660734,0.6465445343564699,0.34507308962370864,17.943712495269075
2025-02-26,7.056628827028256,4.298610550299255,2.7125683802358145,2.181999836859499,0.7086415229039748,0.6465445343564699,0.3546044586805608,17.959598110363828
2025-02-27,7.056628827028256,4.298610550299255,2.7125683802358145,2.0946289538383542,0.7245271379987284,0.6465445343564699,0.3816100043416419,17.91511838809852
2025-02-28,7.056628827028256,4.302581954072944,2.7125683802358145,2.0946289538383542,0.7364413493197935,0.6465445343564699,0.3736671967942651,17.923061195645897
2025-03-04,7.056628827028256,4.302581954072944,2.706214134197913,2.0946289538383542,0.7245271379987284,0.6465445343564699,0.3633415469826753,17.894467088475338
2025-03-05,7.056628827028256,4.299404831053994,2.706214134197913,2.0946289538383542,0.7245271379987284,0.6465445343564699,0.3633415469826753,17.891289965456387
2025-03-10,7.056628827028256,4.298610550299255,2.706214134197913,2.0946289538383542,0.7324699455461051,0.6465445343564699,0.3633415469826753,17.898438492249028
2025-03-11,7.056628827028256,4.297816269544518,2.6950942036315855,2.0453835470446182,0.7324699455461051,0.6465445343564699,0.4284725688711649,17.902409896022718
2025-03-17,7.056628827028256,4.289633668637286,2.6950942036315855,2.0453835470446182,0.7324699455461051,0.6465445343564699,0.4300611303806402,17.895815856624957
2025-03-18,7.056628827028256,4.289633668637286,2.689534238348422,2.0453835470446182,0.7324699455461051,0.6465445343564699,0.4300611303806402,17.890255891341795
2025-03-19,7.056628827028256,4.289633668637286,2.689534238348422,2.0453835470446182,0.7324699455461051,0.6465445343564699,0.43959249943749235,17.899787260398647
2025-03-20,7.056628827028256,4.285477554874084,2.689534238348422,2.0453835470446182,0.7324699455461051,0.6465445343564699,0.4387982186827547,17.894836865880706
2025-03-25,7.056628827028256,4.285477554874084,2.6617344119326027,2.0453835470446182,0.7539155259240224,0.6465445343564699,0.4387982186827547,17.888482619842804
2025-03-28,7.056628827028256,4.285477554874084,2.6617344119326027,2.0453835470446182,0.7539155259240224,0.6465445343564699,0.44038678019223,17.890071181352283
2025-03-31,7.056628827028256,4.285477554874084,2.6498202006115377,2.0453835470446182,0.7555040874334977,0.6465445343564699,0.4530952722680329,17.892454023616494
2025-04-01,7.056628827028256,4.285477554874084,2.6212260934409812,2.0453835470446182,0.7578869296977108,0.6465445343564699,0.4530952722680329,17.86624275871015
2025-04-02,7.056628827028256,4.2862718356288205,2.6212260934409812,2.0453835470446182,0.7650354564903499,0.6465445343564699,0.4499181492490822,17.871008443238576
2025-04-03,7.056628827028256,4.281506151100395,2.6109004436293914,2.0453835470446182,0.7650354564903499,0.6465445343564699,0.4499181492490822,17.855917108898563
2025-04-07,7.056628827028256,4.280711870345658,2.610106162874654,2.0453835470446182,0.7650354564903499,0.6465445343564699,0.4491238684943445,17.853534266634348
2025-04-08,7.056628827028256,4.284683274119345,2.5981919515535887,2.0453835470446182,0.7650354564903499,0.6465445343564699,0.44594674547539376,17.84241433606802
2025-04-09,7.056628827028256,4.284683274119345,2.597397670798851,2.0453835470446182,0.769801141018776,0.6465445343564699,0.44594674547539376,17.846385739841708
2025-04-10,7.056628827028256,4.284683274119345,2.585483459477786,2.0453835470446182,0.769801141018776,0.6465445343564699,0.44594674547539376,17.83447152852064
2025-04-11,7.056628827028256,4.284683274119345,2.573569248156721,2.0453835470446182,0.7769496678114151,0.6465445343564699,0.44594674547539376,17.82970584399222
2025-04-23,7.056628827028256,4.284683274119345,2.573569248156721,2.0453835470446182,0.7769496678114151,0.6465445343564699,0.45150671075855753,17.83526580927538
2025-04-25,7.056628827028256,4.284683274119345,2.573569248156721,2.0453835470446182,0.7769496678114151,0.6465445343564699,0.45230099151329517,17.83606009003012
2025-04-29,7.056628827028256,4.284683274119345,2.573569248156721,2.0453835470446182,0.7769496678114151,0.6465445343564699,0.4562723952869836,17.840031493803806
2025-04-30,7.056628827028256,4.284683274119345,2.573569248156721,2.0453835470446182,0.7769496678114151,0.6465445343564699,0.4586552375511966,17.84241433606802
