date,BANK OF CHINA (HONG KONG) LTD,CHINA CONSTRUCTION BANK (ASIA),THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,INTERACTIVE BROKERS HONG KONG LTD,KGI ASIA LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
2024-10-23,3.284312347734458,29.27846537142274,21.689573509429263,11.253850606239936,8.224913339066283,7.176741477349838,8.434273745427303,5.714253503960838,4.924223556891245,0.01939254247809977
2024-10-24,3.2711572095173764,29.205126946917364,21.641035057300993,11.229973647720058,8.2294459276698,7.3658807293619555,8.413147079787906,5.712507523209093,4.912381911619932,0.01934396689551867
2024-10-25,3.2660399316509716,29.17592343594311,21.61570261636952,11.22859123761223,8.330935259298885,7.3158041445591255,8.40473439822281,5.735474550825071,4.9074698015193166,0.019324623998959938
2024-10-28,3.2661723655423645,29.167213498444273,21.593774872314413,11.22708489785937,8.327140189345217,7.350658204802279,8.402225318725684,5.740407031675115,4.906004766304835,0.019318854986452447
2024-10-29,3.261772031605006,29.168577392306595,21.580140984607624,11.227609889805716,8.311655380042298,7.380658374750665,8.402618216852298,5.7414137947026,4.90623417696793,0.01931975835926674
2024-10-30,3.2573195774368813,29.16617271788528,21.602232759622595,11.227914735550183,8.306663564923946,7.371928896695811,8.401679408855912,5.740940469222629,4.9058297041795695,0.01931816562719319
2024-10-31,3.264948742714296,29.155188041522056,21.54588111826119,11.24361192147508,8.219920153811952,7.486001786489789,8.398515135980396,5.758950179138239,4.907672030661791,0.01931088994521056
2024-11-01,3.2581239904001302,29.168399137975136,21.539117640769696,11.247681566228557,8.139087009515546,7.570464599369993,8.393291349081466,5.764095691936674,4.90044013594531,0.01929887877748993
2024-11-04,3.259746958893844,29.177424742873242,21.552176473197573,11.253006359269193,8.092095316233392,7.5730530569400685,8.395888493036919,5.775347265409866,4.901956483698391,0.01930485044751536
2024-11-05,3.2562195554620343,29.190764220625404,21.52617823390555,11.238514460274727,8.094942048121762,7.603516117843985,8.398842096840422,5.768030673937667,4.903680951254964,0.019311641733482904
2024-11-06,3.25674824572312,29.1866834828366,21.575920693048896,11.213575856916966,8.022200740224774,7.656690399822337,8.397667976421108,5.768208224280933,4.902995438672601,0.01930894205266639
2024-11-07,3.2928138995256906,29.227344980036584,21.577451050032703,11.218360152297544,7.943403580553279,7.725118546771688,8.409367207445777,5.676978682608825,4.909826058376905,0.019335842351005217
2024-11-08,3.275394435650647,29.347139411065186,21.653153487892798,11.27052411594473,7.498199226809943,7.860658510721471,8.44383477063411,5.701730932025408,4.929950014881144,0.019415094374563277
2024-11-11,3.2646691078352457,29.345216084478864,21.619460469546343,11.26830161940736,7.506981935305731,7.865089542590539,8.443281386139716,5.737959112506279,4.929626920224454,0.01941382196546529
2024-11-12,3.2656867297532797,29.354363209069632,21.609006026898957,11.270577099171811,7.4946023961668455,7.870015019385749,8.445913220458865,5.739252903678489,4.931163522016566,0.019419873399804364
2024-11-13,3.2609405889978604,29.3228079644833,21.593931850252996,11.262168310774436,7.474313387388104,7.963863028509895,8.436834063962491,5.739879170007961,4.925862638126692,0.01939899749625974
2024-11-14,3.2570002609070765,29.26852275378779,21.50005910735617,11.244401992067688,7.421018753451677,8.218722754899503,8.421214982893584,5.732952904392516,4.9167434060431985,0.01936308420079221
2024-11-15,3.2523279267558824,29.1363065889913,21.37274980836543,11.194182831053148,7.81797240148467,8.197798413736509,8.383420688871169,5.7304285791315905,4.895536578658194,0.01927618295210635
2024-11-18,3.240240955656462,29.02802424366327,21.66666582366462,11.15625036079239,7.780362383999573,8.16305079837149,8.352264493720288,5.716593618276298,4.8773427770259525,0.019204544829661035
2024-11-19,3.235720725226421,28.9984764846068,21.57489759157353,11.144894362365928,7.944191204629952,8.156207960666533,8.343762685372438,5.710285881686766,4.87237810743626,0.019184996435369618
2024-11-20,3.2368159494269864,29.008291866069687,21.56410890486372,11.148666677424902,7.910465212423433,8.17302612845169,8.346586875589336,5.718819589454922,4.874027306137484,0.019191490157840774
2024-11-21,3.239326642334998,29.014356688660854,21.554067899623995,11.150875287499035,7.900137163419785,8.17620205182084,8.348331913486636,5.722460521650657,4.875046328941472,0.019195502561728764
2024-11-22,3.242374498025244,29.022195512904638,21.540709526684402,11.155393712988836,7.899159870623186,8.188727651052128,8.34988367096665,5.706404001435065,4.8759524847681375,0.01919907055171664
2024-11-25,3.2437866545364105,29.034835595778112,21.513756107054345,11.160252239317616,7.891589574247069,8.20770898261859,8.353520309054144,5.697266988947766,4.878076116092557,0.019207432353385283
2024-11-26,3.237731718561053,29.031004399401745,21.526819474779316,11.160614487741947,7.8176272069745725,8.304362989499973,8.35241804771595,5.6727843318467395,4.877432445578977,0.019204897899729127
2024-11-27,3.238492497351069,29.047740211190447,21.523234427205555,11.159144738496504,7.746717661385545,8.363137142264268,8.354065015012715,5.669865422675697,4.8783941996104625,0.01920868480773563
2024-11-28,3.236384005141355,29.023345613837197,22.05974119807814,11.149773171526988,7.180249222270682,8.437529235790063,8.347049183460161,5.672438543825052,4.874297272917898,0.01919255315246182
2024-11-29,3.250316635032065,29.028774481216573,21.998209365426426,11.151858756030709,7.1625203208369275,8.490949303694478,8.348610513557285,5.6743554623347645,4.875209018717793,0.019196143152978042
2024-12-02,3.255243000855014,29.034545019495727,21.994449853149696,11.154075598766424,7.132508788562676,8.511470273549296,8.35027010743981,5.672059252986421,4.876178146101369,0.019199959093569956
2024-12-03,3.25307298621174,29.022822261455627,22.039845598767467,11.149572117505825,7.1132833139024045,8.515001621050823,8.346898668487581,5.66610184653224,4.874209379016203,0.019192207070086117
2024-12-04,3.248836493983185,29.039587908909244,21.992031965049495,11.156012903784182,7.107939355931958,8.531418005447792,8.351720431138581,5.676224572690033,4.877025069210887,0.019203293854641222
2024-12-05,3.264468500755538,29.035034193110754,21.982246817403535,11.151394902194875,7.080167652860153,8.538684026025225,8.350094259296927,5.702634634811066,4.876075458779843,0.019199554762080486
2024-12-06,3.264468500755538,29.035034193110754,21.936632588573882,11.151394902194875,7.064881383145122,8.5850319958012,8.350094259296927,5.717187163579776,4.876075458779843,0.019199554762080486
2024-12-09,3.266078243267076,29.035211729141846,21.775587307698896,11.152685996958557,7.040588691493867,8.77194499292459,8.345253680107556,5.7173444124849935,4.876105273763992,0.01919967215862731
2024-12-10,3.247541431130757,28.870420739743206,21.627071376574534,11.089388295635217,7.612324749410564,8.731400681644628,8.297889719976785,5.65644164056623,4.8484306619867,0.01909070333137491
2024-12-11,3.2501382798339877,28.868502176283368,21.550669959504866,11.0927346173444,7.662826699649177,8.742280766500944,8.300484698204976,5.6641706736611575,4.8490954554980075,0.019096673519118725
2024-12-12,3.2504191762791907,28.870997165401214,21.48270835619126,11.095639644016243,7.623704847008041,8.83195909640185,8.301202075880768,5.674756771440012,4.849514543413236,0.019098323968190393
2024-12-13,3.246292824086941,28.88201298710416,21.39462135031386,11.082723073733337,7.6820534775547715,8.857760169972368,8.295631200362372,5.69234370229288,4.847475707355549,0.019085507223764196
2024-12-16,3.250960745843159,28.915559141103103,21.22492718929636,11.10185167766226,7.703270093756662,8.886810396592551,8.312228699245695,5.728094060912473,4.8571743030014405,0.01912369258629818
2024-12-17,3.2533743763078298,28.9189726794779,21.16143889495087,11.103265597957689,7.71090402815908,8.905776513183767,8.31310491711263,5.757569169524102,4.856468114851953,0.019125708474182424
2024-12-18,3.2508239247012605,28.89630192849768,21.10991471407632,11.09456129949493,7.8001728565394295,8.904150784379276,8.30658793832721,5.765714905624844,4.8526609333004,0.019110715058650547
2024-12-19,3.257945450800004,28.927110057208193,21.00995794750593,11.106389895186771,7.767552285225262,8.96311680387122,8.31544410376258,5.775517712021147,4.857834654248898,0.01913109016999641
2024-12-20,3.255888976663637,28.923070249189266,20.984748565210058,11.098626462160643,7.832880957214272,8.951309197238913,8.310816929336616,5.767797801517887,4.855740416898642,0.01912044457006563
2024-12-23,3.2559574876517243,28.917188982436837,20.976706883700952,11.096369648404455,7.832627582330975,8.951193683758202,8.309126993556253,5.78695913926742,4.854753042307138,0.01911655658604551
2024-12-27,3.2563463288051695,28.922805628840536,20.961410269194186,11.098524919607259,7.831660981080947,8.95354121870851,8.310740892759062,5.7901535001734565,4.855695991195859,0.019120269635016677
2024-12-30,3.2542101936552603,28.902858875279456,20.97297446007976,11.09002733016516,7.860114132582632,8.90762673996277,8.305289118300747,5.835280726631316,4.8525106964401035,0.0191077269027889
2025-01-02,3.2537177671376516,28.925530182828897,20.99612463261131,11.096412097259675,7.8437464448459755,8.84287322190229,8.311803759800418,5.854352188783973,4.856316989888812,0.01912271494099831
2025-01-03,3.2496818060891157,28.934546068081566,20.982577691854786,11.096394225928712,7.834606487178119,8.839632337091437,8.314254450915733,5.871429730573704,4.857748849115065,0.019128353171755545
2025-01-06,3.248932980409004,28.96588815215439,21.016039391716884,11.108657847867994,7.791365786601083,8.807006340935038,8.323260504143258,5.8566891295255195,4.863010793521429,0.01914907312540103
2025-01-07,3.255338989951414,29.006400669534603,20.947666326246818,11.125009490939362,7.739504518617915,8.815791623917118,8.33560363946104,5.885284784116181,4.870222486612903,0.019177470602649186
2025-01-08,3.2769988180309717,29.026224414229684,20.855917237759343,11.115500001502548,7.796940016416243,8.807759778014113,8.341300412401283,5.8866178186256555,4.8735509260247,0.019190576995457297
2025-01-09,3.3105140683918726,29.115657626831098,20.61370540048395,11.14974816483991,7.748454570045069,8.84997850160407,8.36700094039654,5.936511064200696,4.889179957785679,0.01924970542111424
2025-01-10,3.3185473420961626,29.19171529117478,20.556289678779333,11.178874204660369,7.593533011499678,8.874326244164232,8.388857721282077,5.976604749245938,4.901951766443108,0.019299990654317582
2025-01-13,3.325882008333656,29.176871223974075,20.566742448004057,11.172340139226916,7.571122337196401,8.88805658648986,8.384415425163683,5.99592410960292,4.899355951610131,0.01928977039830451
2025-01-14,3.3307307183294563,29.19783482886148,20.569101409741464,11.19389231077598,7.481105128864908,8.903787094538785,8.390439634231054,6.0109291018344955,4.902876142708893,0.019303630113484203
2025-01-15,3.338260951511755,29.24225691487023,20.60600179321939,11.21092289026643,7.432142932920209,8.887902979824625,8.403204992801909,5.949638083149676,4.910335462448805,0.01933299898697117
2025-01-16,3.342097173748933,29.285583626331015,20.541766562214217,11.22901339492648,7.3259983049386594,8.917843587094776,8.402830031520917,6.017894827746418,4.917610847805569,0.01936164367302323
2025-01-17,3.3434867170148173,29.297759689263923,20.59221625603169,11.233682080226238,7.307615246016164,8.92858366681623,8.406323674966231,5.951307533836551,4.9196554421673016,0.01936969366085531
2025-01-20,3.354936071804108,29.28462370156796,20.585696506547254,11.232591522520265,7.35756060332796,8.921374151833811,8.402554603012135,5.923235579668592,4.91806625068211,0.019361009035808813
2025-01-21,3.357090432403753,29.302351644904967,20.594752755039366,11.239391362192725,7.371392509171837,8.92541753189503,8.407641231865773,5.861546317526745,4.9210434854490055,0.01937272955080098
2025-01-22,3.357362735802041,29.304728444127797,20.618882636209644,11.227345686997218,7.359560020929626,8.92811594959843,8.408323200172887,5.854864379591156,4.921442645641793,0.019374300929409033
2025-01-23,3.357604011349644,29.296066357692347,20.628529562561283,11.224027033525752,7.352326597970069,8.92917791916571,8.405837812107409,5.8670741985735235,4.919987932909514,0.019368574144750475
2025-01-24,3.3648152490595904,29.29011024141939,20.57433452884431,11.224458618174184,7.2709335703032,8.95499107418539,8.404128840439704,5.9778755797987975,4.918987661411213,0.019364636364222573
2025-01-27,3.3677391112857578,29.320935918262936,20.543714132657676,11.22775200209929,7.273646833017796,8.962810411894209,8.412973565080602,5.94687847701751,4.9241645324710435,0.019385016213183063
2025-02-03,3.3721681666792556,29.340134558905383,20.507906784511768,11.235103662923207,7.226731226212543,9.014640494421807,8.418482176970095,5.93804646385018,4.927388756472172,0.019397709053587696
2025-02-04,3.3700102101333083,29.343936559225547,20.45429522453083,11.236559548125022,7.224640268791493,9.059304684663271,8.419573074214206,5.944252942381882,4.9280272652558335,0.019400222678597975
2025-02-05,3.3751284337882983,29.388502842667762,20.469123280290326,11.255605237264922,7.341298289672853,8.945347400778106,8.432360352408136,5.837692739384536,4.935511736859399,0.019429686885657976
2025-02-06,3.376409997235308,29.393195325154647,20.46756434592289,11.257402427504177,7.336776796355495,8.937244979530545,8.433706753192435,5.84196679245016,4.936299793417197,0.019432789237143
2025-02-07,3.3686591230158194,29.339563288100873,20.459569704902698,11.236914229797401,7.48087644837629,8.934205393976281,8.404707813434877,5.829334562021217,4.926774146861809,0.01939528951273298
2025-02-10,3.3770604118918164,29.32817158514358,20.404307179976804,11.23322369651033,7.503288070018627,8.904984366310934,8.364294417414769,5.847128760119142,4.924073359425461,0.11346815318853584
2025-02-11,3.3662124717106687,29.247863713572297,20.36011406339812,11.20246431952933,7.745257621180664,8.864470121578409,8.341390886592603,5.847863683528319,4.911205669913683,0.1131574489959052
2025-02-12,3.3719597629666067,29.262640308706196,20.308195184586534,11.215659417381152,7.744911061921177,8.875843363508617,8.34525379286143,5.849463142126714,4.9128641136204925,0.11320985232108605
2025-02-13,3.3674872950133605,29.26552443989221,20.295289536332046,11.216764834826613,7.746167202688686,8.896553405098846,8.320820255690641,5.864823693745795,4.913348326406942,0.11322101030485646
2025-02-14,3.3772375426189236,29.285974045579756,20.28550065694655,11.239397030051132,7.718372752540538,8.880085287007924,8.326634519965156,5.8567164582085125,4.91678158235583,0.11330012472568408
2025-02-17,3.3750376884216697,29.313982645848906,20.242458821783966,11.253354705299758,7.698728945735183,8.905361021991837,8.280917131563806,5.895266648919082,4.9214839074257295,0.11340848301006105
2025-02-18,3.4083471743990548,29.315528810430408,20.252475747096153,11.255371899011973,7.649529299029134,8.91264499411883,8.281493359845827,5.8893659722424765,4.921826369277711,0.11341637454843699
2025-02-19,3.3948157392574925,29.265411190082308,20.279231933918002,11.236688617745603,7.784614173350445,8.877105979881353,8.261314400402545,5.872250732200477,4.915342847831001,0.11322438533077725
2025-02-20,3.3728219525199,29.242685270593544,20.28131908677484,11.23586033285308,7.847462207044216,8.878774250228757,8.25590351624086,5.858614014975084,4.913324706190982,0.11323466257873188
2025-02-21,3.3759542617996923,29.269596029221823,20.1888088269044,11.245061679716446,7.860276716451264,8.895036306025741,8.259254166298497,5.876634467230057,4.916037723765091,0.11333982258699277
2025-02-24,3.3819129068000544,29.280610077548108,20.174551427294954,11.24991003736235,7.863111135626181,8.895052327713403,8.25915432127509,5.864427682553349,4.91788761185406,0.1133824719724513
2025-02-25,3.37944360609956,29.266539413459906,20.153426994993108,11.233878794605545,7.857084696365589,8.945660734666507,8.25245022918539,5.880601470138159,4.917581298589267,0.11333276189696902
2025-02-26,3.382127188953764,29.26735132624373,20.170697279854952,11.233573818786132,7.9359841780806075,8.908171378415084,8.250829290015794,5.820211911468923,4.917717722204832,0.11333590597618216
2025-02-27,3.3855393136329077,29.242665207535772,20.17816338028844,11.245065297011807,7.887081340480513,8.950677931531139,8.243522605721717,5.840686644192648,4.913362740471416,0.11323553913364506
2025-02-28,3.3643331917646147,29.25969827778379,20.228752280302793,11.249519354003397,7.87226368897037,8.900658523889533,8.248324237126988,5.846924307516067,4.9162246428362835,0.11330149580616271
2025-03-03,3.36938978318118,29.26613902046544,20.203053979868166,11.251995635842107,7.863761417407994,8.906810474814774,8.250139885855209,5.8580765478013195,4.917306818653309,0.11332643611050232
2025-03-04,3.3670829339002806,29.279481934280877,20.16212917386839,11.287986255012674,7.818174565720744,8.934428784245533,8.253553490919268,5.864448115896584,4.919341419725524,0.11337332643012729
2025-03-05,3.360012815062304,29.15710949934583,20.200450864900272,11.246091129368931,7.9254506283672495,9.017235351794774,8.219058091041036,5.862910905891253,4.898781227125127,0.11289948710321979
2025-03-06,3.372130545228982,29.168413966378353,20.177189563603118,11.152378735927282,7.986227445800305,9.03056325277147,8.22040122198142,5.8790714815202305,4.900680527564453,0.1129432592243889
2025-03-07,3.3640970657634743,29.110761125898676,20.14026205050947,11.077127088640744,8.17576852882985,9.009881165926064,8.180013442393907,5.938586242649573,4.89078801734638,0.11271527204186285
2025-03-10,3.366265845330135,29.09240508252805,20.095647721059155,11.037538004370658,8.21275502728499,9.001993600680635,8.17485546384187,6.018190967990704,4.887704088466106,0.11264419844769663
2025-03-11,3.365303095055478,29.078790580701337,20.104191338295983,11.03347535570832,8.254423314181098,8.984916800094211,8.171029840476256,6.008636271573418,4.885416767907627,0.11381663600627406
2025-03-12,3.359211538930641,29.09582426600818,20.135630584169295,11.03136269962476,8.237173876431529,8.914994901645542,8.174094280320126,6.050599550646895,4.887248980748574,0.11385932147445643
2025-03-13,3.37283906911984,29.174267882796496,20.05845143737477,11.035648800096908,8.242267872097967,8.90515872623495,8.178905878203592,6.02840818005716,4.89012581040643,0.1139263436118862
2025-03-14,3.2432073205266074,27.923030909400957,19.232567776057476,10.562347743852344,7.885718669792087,8.45339353934538,7.8281258868138135,5.791573689283204,4.68039625547407,4.399638209454059
2025-03-17,3.2474945673621156,27.953872791597618,19.335593135378044,10.574131698724623,7.897718794121979,8.26332729970958,7.836772302641847,5.801025756576685,4.685565903081932,4.404497750805576
2025-03-18,3.2464631436533464,27.946756465638327,19.361682498076497,10.5707732912177,7.889924457394125,8.260585351420113,7.834283296860465,5.797068926490551,4.689363713287052,4.4030988559618205
2025-03-19,3.2235601218826666,27.872543770629292,19.432123199201705,10.559542633350118,8.007442520607366,8.184220768849713,7.829440093259063,5.8060462430264606,4.68470381685903,4.400376832334583
2025-03-20,3.222896093129156,27.886138262473175,19.477037973295257,10.564292469128546,8.010809492104984,8.144799367264769,7.832961889228008,5.771897202838493,4.6868110647364505,4.402356185801161
2025-03-21,3.2214407146889243,27.873320821628766,19.47102917554813,10.55873937344124,8.073974744241406,8.161289473255849,7.82771321290186,5.729415662593594,4.683670547186577,4.399406274513649
2025-03-24,3.226301957455063,27.91890877111124,19.642758347596054,10.572556997582495,8.13837282668048,7.96484571726877,7.839525447737694,5.601121946654105,4.68956288816,4.406045099754097
2025-03-25,3.2283566292490185,27.896035203410673,19.581126169619512,10.563895050934262,8.1320937507333,8.053218527285765,7.8331026352438675,5.624015948790785,4.685720795509181,4.402435289223635
2025-03-26,3.2402307671862562,28.051706358819885,19.768633566897424,10.622255337555313,7.654694640650493,8.121543294203127,7.876814515042406,5.52855675568492,4.711869012087021,4.423695751873157
2025-03-27,3.225438812830931,27.900023118750827,19.8221285749588,10.571484967269908,7.935357810372048,8.362668824310242,7.834288395118665,5.264598573971097,4.684198253698189,4.399812668719296
2025-03-28,3.1964861810452034,27.769012134017522,19.67649781595576,10.513042250561188,8.247100524687207,8.472384946550475,7.795962630886239,5.254650019404947,4.6665380538654215,4.408325443026036
2025-03-31,3.16782522560947,27.711199741962577,19.581025844671657,10.481070385456167,8.499782884650896,8.49721727709672,7.781862365109091,5.2215661444512,4.658097861174144,4.400352269818077
2025-04-01,3.158761851763494,27.66759977400111,19.57084681031232,10.461899158994786,8.575215795973573,8.51962853603041,7.769618616987082,5.208572182784602,4.658927376026665,4.40892989712595
2025-04-02,3.122677137811657,27.634245220538663,19.54997093299265,10.450739635572484,8.618017430110395,8.539763378193786,7.761330901762445,5.2621599978677995,4.656868395829774,4.404226969320345
2025-04-03,3.1209111001483483,27.619646365454404,19.60306080489687,10.446498623841807,8.64616266549333,8.525477417423417,7.757230679585521,5.225867482002066,4.65324459447296,4.401900266681277
2025-04-07,3.1229453968016063,27.60574195161891,19.59854261253292,10.436703720930861,8.731811830200224,8.471523444709382,7.7533254975944415,5.225097523474858,4.650902035931,4.403405986205796
2025-04-08,3.120631563619635,27.592793684080135,19.567336639851842,10.436536757922553,8.907085030169855,8.417978178344566,7.750178637089363,5.137992692700173,4.648433076703784,4.421033739518094
2025-04-09,3.1522405484675957,27.648816951068323,19.66486909841046,10.472076608895136,8.93138935911481,8.319576271365166,7.760665976919384,4.957232558533835,4.655770569636931,4.437362057588362
2025-04-10,3.198850856618316,27.704446174797038,19.68832746664623,10.488827753289769,9.039957224575266,8.034713547194917,7.776280381856779,4.9216861020316225,4.660469190789495,4.486441302200571
2025-04-11,3.1450514313709244,27.804159527585558,19.796022544752713,10.530808406991907,9.184801549163419,7.765701027465425,7.804104239142943,4.786784337964943,4.68007295825404,4.502493977308124
2025-04-14,3.1994019663820055,27.729922015966395,20.159973626025547,10.50497247073965,9.197471120645801,7.774872273474452,7.782447497420894,4.469090099721211,4.677715388361847,4.504133541262192
2025-04-15,3.2560633381872095,27.698190858299675,20.02851102678854,10.501352505491148,9.202199690958881,7.858034329330063,7.773542096661691,4.508313716872465,4.674812944957483,4.498979492452842
2025-04-16,3.260970161688913,27.72105771156403,20.018187956286635,10.510605999663234,9.285702057377499,7.826336562242574,7.77995971604261,4.415813770745547,4.678672340042075,4.502693724346887
2025-04-17,3.2611347701790936,27.6853578123837,20.01171368387983,10.501256535363302,9.212127030928592,7.961934417241684,7.772003059453951,4.422496517575629,4.67388740664148,4.498088766352739
2025-04-22,3.276061612771054,27.657921860773023,20.016072150876354,10.489242515878997,9.240681968782528,7.970373461392305,7.763973929318101,4.423171746835942,4.669058889470146,4.4934418639015465
2025-04-23,3.3532885144615174,27.610238310754255,20.092005843800123,10.462794821613153,9.230616928657307,8.013117659790755,7.750425196743992,4.342048217886489,4.659864044578142,4.485600461714271
2025-04-24,23.785876683786796,21.837314436247027,15.756255085788359,8.272814012397099,7.116834027988615,6.431726035105792,6.129400600097243,3.42837586099039,3.6939795403323803,3.5474237172662946
2025-04-25,23.662368375542442,21.707928728805832,15.475106620303663,8.208407668349956,7.303911827647133,6.920541385670983,6.096662399780844,3.4214739166780173,3.672310013971653,3.5312890632494742
2025-04-28,23.644412380528127,21.697761197126738,15.278823089231144,8.218534384180396,7.385964603583715,6.98441439226416,6.092907862062051,3.4917087594852534,3.676358959474795,3.52911437206362
2025-04-29,23.533285905683464,21.6612502020923,15.15044177574504,8.19997484765187,7.539406627544114,6.975046307957261,6.078576962975286,3.6652620190592144,3.673297271237217,3.5234580800542328
2025-04-30,23.555493706042043,21.679145314076056,15.101644886569106,8.209529646173467,7.4763965902623895,6.9942922770429306,6.068556831567332,3.712847093601214,3.676021995680332,3.5260716589851264
2025-05-02,23.55473820924092,21.68004793760044,15.125044709574878,8.209780073382838,7.532016356925632,6.9075885681267435,6.068809499376688,3.7196725090665557,3.6760836677245887,3.5262184689807206
