date,CITIC SECURITIES BROKERAGE (HK) LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD
2024-10-10,75.52912293563362,11.48347708831885,10.153701722593093,1.1894926290048375,0.46912526117632886,0.35778944929255724,0.24008794704870212,0.1401277211219223,0.2264860571770046,0.21058918863308995
2024-10-14,75.53044332360341,11.483081299702372,10.151477970696982,1.1877786180531666,0.47088294979203477,0.35843032210429415,0.24009214422754727,0.14064472594259989,0.22657577575820242,0.21059287011938868
2024-10-15,75.52975674822517,11.482393726455156,10.151145569727099,1.1874419391345357,0.4692664113569543,0.3586500358183544,0.24008996177835878,0.1437479018755044,0.22691674980884372,0.21059095582002677
2024-10-16,75.53574225858722,11.486356913573841,10.150852223437912,1.1784963878030206,0.46709085704777187,0.35847262128357554,0.24010898819941348,0.14478847593195426,0.22748362960338464,0.2106076445318999
2024-10-17,75.53827685101399,11.484726786904416,10.151259492974363,1.1779012482899474,0.4680499791339977,0.3584846497877504,0.24011704502661732,0.14307797263546676,0.2274912627882527,0.21061471144519006
2024-10-18,75.53539087514616,11.485721994999976,10.15114610664658,1.178782505915944,0.4683236974018025,0.3584194948272684,0.2401078712404748,0.14401821763589134,0.22748257137613798,0.21060666480976256
2024-10-21,75.53433130283646,11.485217824681705,10.1517069730403,1.178796502393,0.46855726608168474,0.3584144670996354,0.24010450312853737,0.14478806984729295,0.22747938036552987,0.21060371052584761
2024-10-22,75.53648727485313,11.482801132957318,10.151670821627587,1.1789639437522128,0.4687078657657987,0.35837323767236856,0.2401113564173782,0.14478877188269884,0.2274858732962274,0.2106097217752844
2024-10-23,75.5408021798167,11.482153351763861,10.152868270957145,1.179271448903687,0.4686317148373002,0.3579477002485083,0.240125072407107,0.1410402751024041,0.22653823343352272,0.21062175252977997
2024-10-24,75.53779905747147,11.4885541654799,10.152361722932477,1.1755537162778966,0.46861308439740695,0.3588254524673364,0.2401155262419912,0.14103466805045983,0.22652922741278644,0.21061337926826887
2024-10-25,75.53822121135089,11.48854975650533,10.152374204571391,1.1662973399110128,0.47743265572548443,0.35882745781510506,0.24011686816222416,0.1410354562430335,0.22653049340402984,0.2106145563115005
2024-10-28,75.53955586024126,11.488889973480873,10.15286235236686,1.165288712243703,0.47795570846597046,0.3588509516737329,0.24012111067292294,0.13932255743124375,0.22653449586353724,0.21061827755988802
2024-10-29,75.53988027880253,11.489648768821668,10.155982540904605,1.161960567262232,0.4774066655147089,0.3576329359354665,0.24012105135911868,0.13976852448818788,0.22698044137771972,0.2106182255337615
2024-10-30,75.53979605165198,11.489635957835297,10.156056986377514,1.1610501158405708,0.4774061332051137,0.3582157692175532,0.24012936056538023,0.13969975311139174,0.22739188150127923,0.21061799069392687
2024-10-31,75.53970657900824,11.488356358009396,10.157839907248874,1.1610421492877998,0.4773857037139512,0.3582133113177693,0.24012771291624202,0.13932141171004858,0.22739032125043482,0.21061654553724113
2024-11-01,75.51971924772478,11.484819283581006,10.179313581343274,1.1621583306911005,0.47890571626621087,0.3578441426939147,0.24006417663359342,0.13928454814071745,0.22733015520151417,0.21056081772388213
2024-11-04,75.52149358301556,11.483271258543734,10.179587043506885,1.16115665778847,0.47889981852268315,0.35785255023961665,0.24006981693979282,0.13976801027243085,0.2273354963219665,0.21056576484886433
2024-11-05,75.52158424472185,11.483233594978076,10.179805059660202,1.1593401887580144,0.47896899203286974,0.3562066133688863,0.24007010513773752,0.1411744494151472,0.22905073429930223,0.21056601762791602
2024-11-06,75.52120864764144,11.483485176739897,10.179823029944313,1.15933442292571,0.4789837595063325,0.35620484182019146,0.24006891117932838,0.141276644694065,0.22904959514434506,0.21056497040436734
2024-11-07,75.52977241237319,11.486757374655019,10.180977376001534,1.1466022536812537,0.4789866195759929,0.35624523384405177,0.24009613391200918,0.14089818009758723,0.22907556833624493,0.21058884752312088
2024-11-08,75.5319747409948,11.48740104650287,10.181617277391638,1.1397748827206262,0.4824309881015229,0.3562556213912368,0.24010313473527087,0.1407650723841655,0.2290822478172568,0.210594987960613
2024-11-11,75.53496752278156,11.483499425298444,10.18222653297218,1.1398200436941306,0.4824501033262938,0.3562697372056159,0.24011264827296191,0.14095932946584364,0.22909132467750426,0.21060333230546185
2024-11-12,75.53164655997736,11.483346157595488,10.182001837385327,1.1400615133864007,0.4824288919734518,0.356254073486092,0.2401020915043568,0.1453440275871623,0.22908125247130662,0.20973359463305613
2024-11-13,75.5300142476884,11.484950360341998,10.183256829017886,1.140036875549107,0.48221264743654196,0.3554574025004933,0.24009690266481185,0.14516937091172338,0.22907630180280394,0.20972906208624273
2024-11-14,75.52540855373195,11.488087970440265,10.182755924680094,1.1432431071552647,0.4826908982811178,0.3548526096531027,0.2400822619572126,0.1455035291082788,0.22906233311301502,0.20831281187970305
2024-11-15,75.52494224862467,11.488154244581903,10.182007038301824,1.1444537279402485,0.48270506848891975,0.3546103129553482,0.2400807796536136,0.14550263074784556,0.22912952050094057,0.2084144282046816
2024-11-18,75.51571911394446,11.487162866466093,10.180695014453466,1.1566803397288967,0.4826461203623149,0.35451556285263314,0.24005146089746565,0.1450390056225232,0.22910153911672665,0.20838897655541974
2024-11-19,75.51577479759342,11.487171336850167,10.180616779819355,1.1565903064831866,0.48264647625506746,0.35461871425334496,0.24005163790619227,0.14503911257113164,0.2291017080512191,0.20838913021691904
2024-11-20,75.51497555085544,11.487389634819904,10.180303252019774,1.1568164246028276,0.48264136800288077,0.35530088702410134,0.24004909723850987,0.14503757750063928,0.229099283275822,0.20838692466009331
2024-11-21,75.51400435675316,11.487241896110028,10.180086584031644,1.1579333101887275,0.48263516077780116,0.35529631751820534,0.24004600997978007,0.14527578319169515,0.22909633684206981,0.20838424460688865
2024-11-22,75.51529268351341,11.488243843688513,10.180157374775243,1.1556819549014739,0.48202520150165695,0.3553709720333942,0.24005010534859259,0.14558692970314271,0.22910024540107082,0.208490689133497
2024-11-25,75.51561642315141,11.488293094638498,10.180080979793571,1.155686909395384,0.4820272679793025,0.3553724955350023,0.2400511344611265,0.14562185043601847,0.22875826166120927,0.20849158294848238
2024-11-26,75.51498888876168,11.488746367876299,10.179955227805088,1.1557263493605319,0.4820232623351488,0.3553695423913656,0.24004913963741586,0.14589501076677308,0.22875636068121433,0.2084898503844848
2024-11-27,75.51511838324187,11.488817513535244,10.179766906389407,1.1557111830387734,0.48202408891743026,0.3553701517855381,0.24004955127805852,0.1458952609501984,0.2287567529567937,0.20849020790668268
2024-11-28,75.51531262579488,11.488967103047395,10.179673053546258,1.1557313040248316,0.4820253287961678,0.3550966942568804,0.24005016874166962,0.14589563622694515,0.2287573413726853,0.20849074419227862
2024-11-29,75.5138364074533,11.488399552045225,10.179268280534691,1.1550227954497967,0.4815186170310199,0.3553641188753034,0.24004547609789081,0.14587563628082215,0.2321824477410177,0.20848666849094163
2024-12-02,75.51409279912886,11.488438558539277,10.179594357284492,1.1544093909101911,0.4815202519282905,0.35535160708137303,0.24004629112285522,0.14587613157149457,0.23218323606868913,0.208487376364476
2024-12-03,75.51416531426204,11.488449590727061,10.179672724471212,1.1543316188300825,0.4815207143254922,0.35535194832057965,0.24004652163597037,0.14579053182453997,0.23218345903102183,0.20848757657200415
2024-12-04,75.51427061684267,11.487813987462513,10.179566883836538,1.154333228516131,0.48151912225920435,0.3553524438498229,0.24004685637473225,0.14642521075081893,0.23218378280494317,0.20848786730262078
2024-12-05,75.51269473458795,11.510684115746733,10.179371597465256,1.1337319807049824,0.4815090735964301,0.35579086654989756,0.24004184691654415,0.14551333055506485,0.23217893743862805,0.208483516438503
2024-12-06,75.51282422120015,11.510309457665556,10.179354757384184,1.1330651659949766,0.4815098992718864,0.355791476648029,0.24004225853217578,0.14643955379285553,0.2321793355712088,0.20848387393897805
2024-12-09,75.51323483750913,11.510375183879026,10.179548350873715,1.1330716360280586,0.48151264879157074,0.35579350828989154,0.24004362922240646,0.14575447961925905,0.23218066136254642,0.20848506442439932
2024-12-10,75.51526293738343,11.509998395468504,10.179536745106441,1.1331020675470835,0.481525581037747,0.3553572103121155,0.2400500762042541,0.14500387255162853,0.23167245056802863,0.2084906638207682
2024-12-11,75.5153276850556,11.509836781930307,10.179699807271883,1.1330344461437574,0.48152599390342804,0.35535751499955565,0.240050282026005,0.1450039968796496,0.23167264920670505,0.20849084258310877
2024-12-12,75.51647980519068,11.509907836786166,10.179814095678072,1.1313952001387648,0.48120314808877207,0.3553254120836581,0.24005176395303068,0.14517637545214762,0.23215423294769763,0.20849212968101016
2024-12-13,75.51811151815116,11.510156535690557,10.180034054747113,1.1290531245053947,0.48121354562604324,0.35536738715533056,0.24005695084171297,0.1453509994424124,0.23215924919145936,0.20849663464881374
2024-12-16,75.5175857362751,11.510076398203333,10.179911732234379,1.1290109664838452,0.48122734385099397,0.355364912970956,0.24006556864138742,0.14534998746105274,0.23291217085213678,0.20849518302681846
2024-12-17,75.51925634933498,11.510331026099122,10.180051189143223,1.1269094702620384,0.4812379896453155,0.3555442641243183,0.2400708794133128,0.14518171320910073,0.2329173233753622,0.20849979539322683
2024-12-18,75.52039603476305,11.509818763023164,10.180427759562182,1.12533159844957,0.481228102933115,0.3555496297573561,0.24007450240029915,0.14557833647725932,0.23292083840572966,0.20867443422826945
2024-12-19,75.52588772855677,11.514806149659638,10.181202361081994,1.1110584812523825,0.4812630968887216,0.35646730941682375,0.24009196014316175,0.1474583246174896,0.23293777594829904,0.2088268124347249
2024-12-20,75.53091902826793,11.516602327386513,10.182103572164943,1.103337085533632,0.48129515713922905,0.356491056160157,0.24010795432272128,0.146869556318296,0.23343353887918536,0.2088407238273968
2024-12-23,75.53011324981587,11.518057398188674,10.182080704696482,1.0993839148496607,0.481290022589409,0.3595402087128513,0.24010539280462712,0.14667932368574232,0.23391128878251996,0.20883849587416467
2024-12-27,75.5309034825403,11.518692454172227,10.182221537801096,1.0973372232438687,0.48129505807935363,0.35933815100769784,0.24010790490384873,0.14717825517382382,0.2339137360760173,0.2090121970017767
2024-12-30,75.53324189098505,11.522102150699727,10.182656840588722,1.0908791088317544,0.4813099587938472,0.35934927598208705,0.24011533855453465,0.14740578966571025,0.23392097795755934,0.20901866794100807
2025-01-02,75.53348804766526,11.522842940602006,10.182724329442971,1.0908826639178757,0.48131152734378146,0.3593504470720945,0.24011612107085623,0.14634283348238347,0.23392174028696455,0.20901934911581416
2025-01-03,75.53390263096378,11.524554522158944,10.183569225372622,1.09080288999955,0.4813141691352012,0.3593524194514659,0.2401174390046109,0.14637794131308157,0.23098826623311589,0.2090204963676286
2025-01-06,75.53381064490155,11.524626248802582,10.183642585083698,1.0907501047793087,0.48131358298522653,0.3593519818279238,0.24011714658681022,0.14639491532827348,0.2309725478845765,0.20902024182004514
2025-01-07,75.53450969182693,11.5242337231242,10.183712940926027,1.0891036730945904,0.4813136655414747,0.3590089978872241,0.24011718777237284,0.14800725465378048,0.23097258750163205,0.2090202776717799
2025-01-08,75.53497286772595,11.523120874963338,10.184392873048987,1.0887673037722934,0.481314901707541,0.35900005027260856,0.24011866016551836,0.14814538130342736,0.23097400382029631,0.20919308322002927
2025-01-09,75.53585518494515,11.522672287630789,10.184494683441022,1.08881432673401,0.4813205239035849,0.3589510707081787,0.24012146496997477,0.1475982290748349,0.23097670180684504,0.209195526785605
2025-01-10,75.53331582545569,11.522284919179793,10.184152301758091,1.0922081246016744,0.4809613027456515,0.35893900351432184,0.2401133925821107,0.14786769925170218,0.23096893684703698,0.2091884940639287
2025-01-13,75.5338081369125,11.522360019191122,10.184218680081369,1.0917349840535047,0.4809644375578471,0.3590099514872297,0.24011495759448717,0.1476285333504837,0.23097044225763008,0.20918985751383332
2025-01-14,75.53393769362565,11.52237978251471,10.184287604651988,1.0916510958686205,0.4809652625152167,0.35894195867045137,0.2401153694432401,0.14756017796914744,0.2309708384215741,0.20919021631939386
2025-01-15,75.5363189215189,11.519676264964323,10.184763041291285,1.0914282201199226,0.4809804250756995,0.35895327441315117,0.2401229391454531,0.14758198253354574,0.23097811983996386,0.20919681109775845
2025-01-16,75.53697970933052,11.519777038496558,10.18481783139212,1.0914377678775498,0.48031567191631763,0.3589564145178327,0.24012503972850696,0.14741174517533612,0.23098014042461137,0.20919864114064346
2025-01-17,75.53669466218994,11.519733567344845,10.18472793953136,1.0918453158176677,0.4803310121670976,0.3589550599561341,0.2401241335901332,0.14741118890082514,0.23097926879552572,0.20919785170645244
2025-01-20,75.54045227450612,11.519002946753538,10.18509735511392,1.0918996302329915,0.48021767745752103,0.3589729163630138,0.24013607869053533,0.1474528292040286,0.2275600333155162,0.20920825836281465
2025-01-21,75.54033565333043,11.51881362742003,10.185356088743927,1.0919665589393142,0.4802340896877053,0.3593154342087408,0.24013570796265404,0.14707522232231857,0.22755968200283763,0.2092079353820498
2025-01-22,75.54782605548624,11.518240275633893,10.18585138563454,1.0899647335387719,0.47779418967263876,0.3593510630827687,0.24015951925511198,0.1440018514606595,0.22758224628611637,0.20922867994926206
2025-01-23,75.54979609651588,11.51854063379265,10.185911130433167,1.0897186642642354,0.4755249342236446,0.3593604337870666,0.24016578183249238,0.14416000831046494,0.2275881808892176,0.20923413595118293
2025-01-24,75.5517014312972,11.518831126649463,10.185790578901216,1.0882020900717981,0.47430168160775693,0.35967830799917166,0.24017183871472172,0.1444896114391245,0.22759392056952477,0.20923941275002642
2025-01-27,75.55573276245363,11.517095232615768,10.18571642264067,1.087539556860861,0.4721137240026165,0.35969749992128414,0.24018465394188357,0.14506350543938915,0.22760606465689306,0.20925057746700557
2025-02-03,75.56159901323944,11.51829661562635,10.184921961050167,1.0875873490561416,0.4699669901326377,0.35714841875240017,0.24020112042564398,0.14383805488535364,0.2271755536471825,0.2092649231846822
2025-02-04,75.56283849393162,11.517095713891878,10.184042358316658,1.0876738236052292,0.47090126129219106,0.3565365692523961,0.24021192400616567,0.14425221968595622,0.22717928013942407,0.20926835587847412
2025-02-05,75.56272180468487,11.51779858664857,10.184026631429536,1.0876721439457335,0.4714496070355483,0.35653601866450746,0.24021155305466313,0.144372106627751,0.22594351519669742,0.20926803271212271
2025-02-06,75.56069924833628,11.5192061014759,10.183410878367658,1.087540082251279,0.4729812142491084,0.35652647541128907,0.24020512341065306,0.14423097771781945,0.2259374674593983,0.20926243132061628
2025-02-07,75.56117894741902,11.519176282383883,10.183475528018949,1.0870493993353725,0.4729499006246483,0.35652873882897745,0.2402066483591847,0.14423189337196773,0.2259389018293416,0.20926375982865492
2025-02-10,75.5623406223237,11.518667040080595,10.183580613084622,1.0853502673098883,0.4729571717397683,0.3565342200892551,0.24020004622203103,0.14516066670174288,0.22594237540606316,0.20926697704233052
2025-02-11,75.56184683507102,11.519635188372762,10.18357187637282,1.0852120687396514,0.47295676597968644,0.3565339142109156,0.24019984014926962,0.14483453203090255,0.22594218156526272,0.20926679750771127
2025-02-12,75.56201797643102,11.519609803996769,10.183577782857439,1.0852454118961912,0.47295783718780987,0.35653472173086803,0.24020038418212528,0.14464611693231494,0.2259426933056959,0.20926727147977295
2025-02-13,75.56422213898986,11.516908696585846,10.183874840313885,1.0843848024602059,0.47317754109374444,0.356545121935966,0.24020739088612303,0.14545680776769684,0.22594928410936116,0.20927337585730202
2025-02-14,75.569873161939,11.511935496130361,10.18561456929668,1.0841055322321074,0.47101641528614807,0.3565717859392393,0.24022878669530726,0.14539904466090509,0.225966181584829,0.2092890262354325
2025-02-17,75.57025416310374,11.511307122447292,10.185607920241907,1.0843512426960753,0.47029805584866147,0.35657358366973796,0.24022999785848256,0.14612051188458186,0.22596732084012708,0.20929008140939837
2025-02-18,75.57041220978668,11.511323287314555,10.185737128198678,1.0838386008543361,0.47029899670631453,0.3565742970152023,0.24023047845207457,0.14632672866576665,0.22596777290043332,0.2092905001059512
2025-02-19,75.5692969641813,11.51194277208166,10.185603970246246,1.0833764428109942,0.4688506062344793,0.3573069198861501,0.24022693320231953,0.1481263816439241,0.22598159825376057,0.20928741145916913
2025-02-20,75.57210020937043,11.512239099159395,10.185848995688966,1.0828208707892675,0.46748983003948635,0.35724747502625587,0.2402331168453864,0.14718636373904306,0.22554124064881356,0.2092927986929551
2025-02-21,75.57238384277886,11.511940139458684,10.18587098926508,1.0830996031474127,0.4684011402395798,0.3572488482784856,0.24023404029673712,0.14598568569994555,0.22554210762488272,0.2092936032103347
2025-02-24,75.57457561565595,11.511450278251525,10.186475303168429,1.082993726536372,0.4671104795478941,0.35725920931642313,0.24024100763621886,0.14504605781664537,0.2255486488645393,0.2092996732060069
2025-02-25,75.57697503941917,11.511283744560698,10.183126117386372,1.0829766255925628,0.46710814821051183,0.3570989352845224,0.24024863506882996,0.1463034647010986,0.2255729714967318,0.2093063182795046
2025-02-26,75.57892419950505,11.51478812380539,10.173166718447629,1.0824823627449014,0.46712443801238374,0.35745463399611654,0.24025701343405492,0.15083940534856327,0.22564948713506544,0.20931361757083228
2025-02-27,75.57887231531348,11.51697698769003,10.173382843986715,1.0830308117998475,0.4671241173360299,0.35779763371231665,0.24025684849996717,0.14759563555363583,0.2256493322289015,0.20931347387908283
2025-02-28,75.58211521420047,11.51700775136517,10.173012697591078,1.0813609827563622,0.4671441604543485,0.3578129859068202,0.2402671573156815,0.14629758114454955,0.22565901427291615,0.20932245499259622
2025-03-03,75.5810074086462,11.516821784072311,10.17289791742719,1.081345133270019,0.46684554695006536,0.35779744380496864,0.24026363572475182,0.14804603635370006,0.22565570679324753,0.2093193869575509
2025-03-04,75.58004750971938,11.517018767810395,10.172768718913854,1.0820522258280552,0.46594716673673975,0.35779289968212474,0.2402605843125784,0.14866200692611978,0.2261333915251758,0.20931672854557956
2025-03-05,75.58048335269656,11.517016531835045,10.17274156851038,1.0820241403922561,0.4659395561139726,0.357794962945218,0.24026196980903963,0.14828528654239523,0.22613469555519233,0.2093179355999431
2025-03-06,75.57843026489009,11.51670368061791,10.172551044300615,1.084110498462837,0.4659268992113071,0.357785243710264,0.24025544327072323,0.14879612312907292,0.22612855277380925,0.20931224963337877
2025-03-07,75.57722658572253,11.516777691214697,10.172886728517982,1.0841275564370516,0.46591947875417106,0.3578825168309267,0.2402516169082155,0.14932233932034106,0.22612495139935343,0.209480534894742
2025-03-10,75.57725252667964,11.516781644207546,10.172855896461828,1.084265223650137,0.46591963867532415,0.3582087155312269,0.24025169937163965,0.1489276671621022,0.226056381464181,0.20948060679636926
2025-03-11,75.58031109034769,11.517903331717187,10.173130284857994,1.0811168629307801,0.4652863160335928,0.358223212011666,0.2402614222061476,0.14821286572761105,0.22606552982314035,0.20948908434419858
2025-03-12,75.58196110534745,11.517584972138765,10.173197910712643,1.0818098204064028,0.46397492616703717,0.3582310324832221,0.24026666742073835,0.14740944244129972,0.2260704651232172,0.2094936577592384
2025-03-13,75.5771228220721,11.517053630856347,10.17242655335912,1.0817405697243005,0.4653524977568233,0.35837971935846547,0.24265394717437735,0.14779472894688822,0.22799528346285816,0.2094802472887266
2025-03-14,75.58447777639292,11.518174438320331,10.173416505474762,1.082618200458847,0.45542577471228074,0.35841459587092017,0.2426775615781889,0.14727704254444757,0.2280174713264949,0.20950063332080077
2025-03-17,75.58900561173954,11.519018907521566,10.173785633096236,1.0826830539459533,0.4494454619673525,0.3584360664469388,0.24269209900800873,0.14738885241065938,0.22803113055384805,0.2095131833099069
2025-03-18,75.58949394978146,11.51904389118106,10.171516965462825,1.0829001784079373,0.4517141016518704,0.35812941809114585,0.24269366690513164,0.14696068792715233,0.2280326037347014,0.20951453685672058
2025-03-19,75.59789056755619,11.52030628084748,10.170967258385216,1.082003486749514,0.45298310561725447,0.35885586271021824,0.24272062575683004,0.14697701258630744,0.2177579896803773,0.2095378101106123
2025-03-20,75.59759257782042,11.520432535475564,10.170927166739496,1.081776057156429,0.4529813200606082,0.35885444818181145,0.2427196690071828,0.14682193468033627,0.21835730671804152,0.209536984160097
2025-03-21,75.60326885422838,11.521977396591089,10.171896868541353,1.0807070404814159,0.4530153323497913,0.35431475940120327,0.24273789371360463,0.14648960296246816,0.2160395343997536,0.20955271733094574
2025-03-24,75.60694350502281,11.523548647561944,10.172442773276593,1.0803818577371422,0.45108012710961115,0.3537654158773355,0.24274969184095407,0.14519190715082048,0.21433317190975737,0.20956290251302698
2025-03-25,75.59298666283695,11.522863329567612,10.170667959955475,1.0769724810192682,0.452359796457904,0.3664368832691283,0.24270488088864428,0.150503563265988,0.21429360657201374,0.21021083616702013
2025-03-26,75.5860776360666,11.523423571904383,10.168863025611058,1.0829329018631282,0.4523184518030421,0.3677765030872681,0.24269128016115982,0.151176363240412,0.21454864288745767,0.21019162337548203
2025-03-27,75.58570140608253,11.524928120366251,10.168778082445327,1.0825499078286112,0.45128637202639715,0.3677746724783488,0.24269007216440533,0.1511756107594987,0.214925178702734,0.2101905771458907
2025-03-28,75.58448192774135,11.52494814278261,10.16856253166684,1.0788422835218365,0.4513992358032046,0.36902167652870116,0.24268615667138058,0.15117317173492648,0.21869768755861932,0.21018718599053218
2025-03-31,75.58248414400775,11.526102386720542,10.16825943885513,1.0794831284363169,0.4536871569161722,0.3677761814355552,0.24267974220052888,0.15113484990538006,0.21821134101821846,0.2101816305043997
2025-04-01,75.58073292695036,11.527809039309288,10.167955193487769,1.0784283565617512,0.4536766451594218,0.3677676602030299,0.24267411940433692,0.15078809461373172,0.21999120363335864,0.21017676067694355
2025-04-02,75.58151253281842,11.526657895971882,10.167854120424472,1.0781116698895739,0.45368132477764017,0.3676684765519492,0.24267662255772252,0.15166495556894566,0.21999347281528675,0.21017892862411217
2025-04-03,75.5826021919289,11.528059819227526,10.167880568721444,1.078092886827384,0.45368786550396634,0.36733051518581467,0.24268012122801644,0.1494874281395155,0.21999664446247758,0.21018195877496162
2025-04-07,75.58265408124166,11.528239364663918,10.16809007396661,1.0778224497631292,0.4535165458316389,0.36640395921020913,0.24268028783388007,0.15041433892333256,0.21999679549557727,0.21018210307003857
2025-04-08,75.5846658848262,11.529061121999543,10.168652501426093,1.0775765213159645,0.4478612061059834,0.3664137118817379,0.24268674731957682,0.1524800306727566,0.2202429412006902,0.21035933325145895
2025-04-09,75.58864881419434,11.523832723575875,10.168467429988642,1.077564646244016,0.44702658236060455,0.3665703358322827,0.2426995356829551,0.15411869075100337,0.2207008232465459,0.21037041812372062
2025-04-10,75.58902507352069,11.521641528563288,10.168655362284708,1.0785140609019321,0.4460504275734646,0.3662288693031822,0.24270074377392156,0.15562993925511392,0.22118252953439366,0.2103714652893076
2025-04-11,75.59043932310863,11.522080238728847,10.168897109637538,1.0784827449537504,0.4460587730526234,0.3662357213432369,0.24270528463718233,0.15618212726778627,0.2185432759896329,0.21037540128078006
2025-04-14,75.53390669997565,11.5125711921253,10.161360596941812,1.0774017359176797,0.4456908702605139,0.36596182075213124,0.2425289156766045,0.2318087505918253,0.21837983171320846,0.21038958604529026
2025-04-15,75.53445083948856,11.512516910314003,10.161433798475365,1.077169367069373,0.4453510376146835,0.3659644571083796,0.24253066283323665,0.23181042052134632,0.21838140490199812,0.21039110167306424
2025-04-16,75.53401034499271,11.512604141345854,10.161374540009747,1.077677647381116,0.44483387841588146,0.3653276963916757,0.24252924846640322,0.23252945553303045,0.2187231727289669,0.2103898747346113
2025-04-17,75.53452857434468,11.512340084159916,10.161444255923398,1.0775306715197859,0.4448369303652151,0.36533020285908674,0.24261667335811168,0.23235952903036985,0.21862176024634752,0.2103913181931003
2025-04-22,75.53434149272843,11.512483092180384,10.161710674804693,1.077329723947896,0.4448358286066755,0.3653292980203845,0.242616072452536,0.23234180138605523,0.21862121877064072,0.21039079710230127
2025-04-23,75.53459231704608,11.51251446041115,10.161744418451566,1.0772825308872311,0.44483730575787545,0.36533051115695364,0.2426168780994725,0.2320681377111273,0.218621944738683,0.2103914957398624
2025-04-24,75.5363543530083,11.51278301901288,10.161981466915785,1.0773248138352292,0.4430295070743811,0.36525327041582034,0.24262253775356127,0.23207355128908924,0.21818107703978565,0.21039640365516674
2025-04-25,75.53358177469069,11.522651622291614,10.16157416523394,1.0761532403203773,0.4402517782801425,0.3636790343717063,0.24261363224053648,0.23093300290569274,0.21817306865589298,0.21038868100940397
2025-04-28,75.53376400716374,11.522679421864357,10.161598681068442,1.0762233126658183,0.4399784082374838,0.36367991178448444,0.24261421757067916,0.230899256030751,0.21817359502068223,0.2103891885935638
2025-04-29,75.53410085323652,11.522627895217298,10.161626845066603,1.0750446180112858,0.44169557920786884,0.3636815336307097,0.24261529951922844,0.23004268130206001,0.2181745679752229,0.21039012683320885
2025-04-30,75.53448952551528,11.522344143124304,10.161661981096147,1.0755304107721444,0.4421609607973586,0.3629630135784018,0.24261654793339185,0.23000956066801975,0.21783264708714087,0.21039120942781317
2025-05-02,75.5346595061157,11.522027028359012,10.161614181474308,1.0753784611744315,0.4421619558234198,0.3626207860690298,0.24261709391055739,0.23069616689618083,0.21783313729134263,0.21039168288602178
