date,CHINA MERCHANTS SECURITIES (HK) CO LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,WELL LINK SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCOM INTERNATIONAL SECURITIES LTD,USMART SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD
2025-01-07,35.79466165474183,19.361786224197594,9.761960458494325,9.602245686491194,5.115712545676005,4.142904388929669,7.339619749780191,3.145897024304071,3.4387074396431427,2.296504827741972
2025-01-08,35.809001451847074,19.360380706565575,9.751572834328117,9.601548636876915,5.115341184061945,4.142603645749315,7.339086949507985,3.145668656234877,3.4384578157767383,2.29633811905146
2025-01-09,35.82265310566771,19.35991224603373,9.748917190259956,9.601316309494043,5.115217408838308,4.132824661445521,7.338909366606712,3.145592540912867,3.438374615874757,2.296282554866393
2025-01-10,35.76424462927258,19.363660565186876,9.859711678861558,9.60317524342726,5.116207778378335,4.070700796231011,7.340330270492664,3.146201566647037,3.4390403278503374,2.296727143652337
2025-01-13,35.67450195344031,19.37538342320235,9.909269962222725,9.60898905427658,5.206483484550064,3.9932517516386294,7.344774143553646,3.1481062929837593,3.4411223402537856,2.298117593878144
2025-01-14,35.677617241100975,19.374445072241507,9.908790055694567,9.60852369037049,5.206231334248123,3.993058358221002,7.3444184357090965,3.147953830010493,3.4409556864960855,2.29800629590766
2025-01-15,35.71324752507227,19.38195442580062,9.847224689523749,9.61224786421408,5.208249220781318,3.9994509132604446,7.347265063548715,3.1491739474491696,3.4422893687117457,2.2988969816378937
2025-01-16,35.72675969794479,19.4064000776159,9.917856507607976,9.624371392073476,5.243924130459389,3.82258299241628,7.3565318629432594,3.153145869378911,3.44663098491341,2.301796484646605
2025-01-17,35.42581175838227,19.548167995504485,9.987865362532474,9.69467949083387,5.282232121769866,3.743006295352189,7.41027290718224,3.1761802767348866,3.413172189691259,2.318611602016467
2025-01-20,35.502318392581145,19.525746359716912,9.971528512161393,9.683559749450907,5.276173432034492,3.741153501993004,7.401773366956804,3.1725372163019605,3.409257300902953,2.315952167900431
2025-01-21,35.49373927051721,19.52908249192492,9.973232228722061,9.685214264211734,5.277074909079075,3.739351878218845,7.403038019998536,3.1730792700290458,3.409839800177367,2.3163478671212037
2025-01-22,35.366727462219906,19.5438705054716,10.056507295466389,9.69254820218864,5.281070870244919,3.7714955706096926,7.408643824908806,3.175482021886399,3.4124218342886916,2.2912324127149555
2025-01-23,35.307669138656664,19.539574904552968,10.078718364090749,9.690417850426968,5.2799101291892905,3.81950945515821,7.407015458756298,3.174784073980609,3.4116718087314704,2.2907288164567783
2025-01-24,35.20330806340455,19.4616288969068,10.062836988689341,9.651761462682936,5.555600599991892,3.8456237077877327,7.377467872055783,3.1621194308185023,3.3980621883488062,2.281590789313658
2025-01-27,34.35457649162738,19.511461550967322,10.013006015282068,9.67647536985856,5.989270037392294,4.170053649813039,7.396358315721022,3.1702162250040646,3.4311494066005523,2.2874329377337017
2025-02-03,34.413509812870835,19.5629849383843,9.990545739062398,9.702027775966616,6.0784377648823105,3.9243333115994004,7.415889678555128,3.1785877290213214,3.440209949794614,2.2934732998630762
2025-02-04,34.54541000473617,19.60036582776698,9.906746582613382,9.72056637977495,6.104750861491728,3.7872972840554624,7.430059936960036,3.1846613643415913,3.422286096911695,2.29785566134801
2025-02-05,34.5898149130034,19.579740764003883,9.925687856367922,9.710337626742584,6.098326957117569,3.778417665244594,7.4222414369733505,3.1813102103743343,3.418684895302265,2.2954376748700964
2025-02-06,34.567488984631424,19.549123249961315,10.039663471327463,9.695153237826084,6.091234128503132,3.770065888600213,7.4106350227637385,3.176335486182941,3.4084523101732325,2.2918482200304604
2025-02-07,34.656992728278375,19.523840510159264,10.021798897040881,9.682614566218216,6.083356379430952,3.765190089635763,7.401050902051373,3.1722275544565726,3.404044183436092,2.288884189292512
2025-02-10,35.23706548752541,19.367879159539104,9.859439047219443,9.605267404705806,6.044443727205242,3.7351128037956296,7.341929445179615,3.1493076848594392,3.3889552335151536,2.270600006455153
2025-02-11,35.27951311918101,19.34867599048809,9.849663455725283,9.59574382330418,6.062633509330539,3.731409455483455,7.334649953649591,3.143766877594615,3.3855950989480474,2.2683487162951916
2025-02-12,34.478578858139706,19.65863766288012,9.867402681430642,9.749465597588843,6.159755608154039,3.7322172990769786,7.45214948525377,3.2162425572691014,3.3808630701316145,2.304687180075185
2025-02-13,34.94666688446397,18.871592152763032,9.830281448569888,9.72247178163642,6.603342099674937,3.707182410689492,7.431516359300218,3.217138470082818,3.3715023113739195,2.2983060814453027
2025-02-14,34.72808471379702,18.86465876897202,10.047108578333319,9.718899765681769,6.600916045492028,3.727864275042251,7.428786035613105,3.215956500085726,3.370263628421903,2.2974616885608614
2025-02-17,34.632116048211685,18.893813269661635,10.06263594289172,9.73391989795084,6.635648519142394,3.704188267617381,7.440266897803653,3.2209266194580275,3.375472222676501,2.301012314586161
2025-02-18,34.606454988391484,18.88917955593342,10.101860632418822,9.731532650992445,6.634021124227461,3.6983748078872503,7.438442169974821,3.2250416925542003,3.3746443870377028,2.300447990582388
2025-02-19,34.57027573394008,18.91097779560168,10.064411579352283,9.742762904823094,6.641676829018767,3.700187423782359,7.447026182038417,3.228763412258661,3.3908154162199327,2.303102722964733
2025-02-20,34.470847962982575,18.823165217958014,10.445365897371143,9.697522667470448,6.586397073798604,3.683005710654729,7.41244613166277,3.2137707428739013,3.3750702630485607,2.2924083321792543
2025-02-21,34.748107756165055,18.805241311955726,10.21811670871653,9.688288434931227,6.580125335720681,3.681940262065598,7.405387808252625,3.210710507039961,3.371856433629039,2.2902254415235612
2025-02-24,34.92891613408113,18.835594104604148,9.723490283031172,9.703925916264511,6.585854962827703,3.6854375896700144,7.417340550410851,3.4482196426242337,3.377298813095083,2.293922003391157
2025-02-25,34.81303853032027,18.78231181921639,9.864249715493417,9.67647536985856,6.552593074296863,3.6750121931393274,7.396358315721022,3.5847829621199803,3.3677450821004715,2.2874329377337017
2025-02-26,34.80817561467576,18.792852437149758,9.838065570837163,9.681905799871494,6.55627038413677,3.6770746069572433,7.400509145919918,3.5867947393677158,3.3696350578685816,2.2887166432155897
2025-02-27,34.059907531888385,18.94120733186871,9.925566449158934,9.758336885595305,6.608027019051055,3.733154080729252,7.434337803718398,3.6151096829196314,3.6175689412073315,2.306784273863003
2025-02-28,33.927765422271094,18.962192149557254,10.022732308601348,9.769148071857074,6.615348001280232,3.7102082016856377,7.442574249300386,3.61911483508818,3.6215768179691925,2.3093399423896006
2025-03-03,33.95567461850096,18.987435389634403,10.043470757903213,9.782153158409415,6.7227650360338895,3.7151473814826077,7.452482106318463,3.623932747697036,3.4045245745371475,2.312414229482871
2025-03-04,34.13408646820249,18.970131853335744,9.916093331800791,9.773238534671023,6.716638478842713,3.7117617116303507,7.4456905469532515,3.6206302031165336,3.401421979934648,2.3103068915124547
2025-03-05,34.183121228024135,18.94679874048806,9.935876410390973,9.761217528207819,6.708377066386776,3.707196273943847,7.4365324061926,3.616176856468119,3.397238257675151,2.3074652322225138
2025-03-06,34.07491934225973,18.968730246036895,9.981857139338812,9.772516439402025,6.713679388560967,3.7114874682910406,7.445140422457743,3.6203626930244397,3.401170666031803,2.310136194596547
2025-03-07,32.54797202565145,19.168899692215795,10.124524012975055,9.875641908427978,6.687462149179933,4.2484175246185885,7.52370602045811,3.6734998631148423,3.7904744522519684,2.3594023511062807
2025-03-10,32.617659014924634,19.168899692215795,9.992616497565104,9.875641908427978,6.6974174333618155,4.293216303437062,7.52370602045811,3.6734998631148423,3.7979409153883807,2.3594023511062807
2025-03-11,32.55506137112885,18.99586474510223,9.9048809161686,9.78649588529806,7.330006494734333,4.254462046910069,7.455790590034282,3.6403396992691373,3.763657439759284,2.313440811595156
2025-03-12,32.56079996707955,19.016501378544092,9.94773877618205,9.79712769021851,7.337969630879387,4.259083988313238,7.352783836056129,3.6442944734784577,3.7677461832846384,2.315954075963952
2025-03-13,32.41323621502258,19.043538446326753,10.023565472463005,9.808509937048877,7.346494841963021,4.2640321676938795,7.361326258198478,3.648528393922415,3.7721235292178896,2.3186447381431066
2025-03-14,34.02027943849146,19.00642264455062,10.038568761770051,9.789393179332407,7.337110714550045,4.255721581236997,5.832188880025658,3.6414174225540905,3.764771671285598,2.314125706203074
2025-03-17,33.98628875809687,18.998454608226744,10.029428205043896,9.785289185545656,7.334034787755236,4.253937460954197,5.829743859533752,3.6398908361555913,3.763193371255713,2.379738927432348
2025-03-18,35.43626697780663,18.99049324996097,10.020295309072086,9.78118863134023,7.404911957798904,4.234899714879666,4.353220545097491,3.63836552919813,3.7616163940083642,2.378741690837531
2025-03-19,35.44278835883194,18.99002514255665,10.017583356613478,9.7809475292919,7.419519169145318,4.217540630700212,4.353113240103199,3.638275845069265,3.7615236717992535,2.3786830558887813
2025-03-20,35.51083259908266,19.031777270893205,10.007493474089872,9.802452259982378,7.769332751422525,3.71544561467074,4.362684145949818,3.6462750846103806,3.769793888289594,2.383912911008819
2025-03-21,35.49449282997744,19.025667198998995,10.05861143581554,9.799305223991176,7.766838439882119,3.6969657057244936,4.361283524588814,3.6451044633596204,3.7685836118474128,2.383147565814386
2025-03-24,35.55046060716023,19.06097168729846,9.706151600372774,9.817489051817274,7.813414925816269,3.867120813505645,4.3693764277997245,3.6518684073796113,3.7755766867623892,2.3875697920876187
2025-03-25,35.57384356324496,19.077491993264438,9.689800904678576,9.825997952917092,7.770660679499455,3.8655198600059433,4.37316340344042,3.655033512728233,3.778849011126886,2.3896391190940007
2025-03-26,35.48357799831569,19.08221734176588,9.81604716062022,9.828431777275053,7.772585412572863,3.8664773196386997,4.3247081358675015,3.6559388365065475,3.7797850030548723,2.3902310143826684
2025-03-27,36.1181636990663,19.113937659716996,9.832364349098969,9.844769552668359,7.7855057601495234,3.872904554363737,3.5900659129816317,3.6620160936840973,3.7860681293780027,2.3942042888923805
2025-03-28,36.08578113244984,19.107300820939326,9.8835142486297,9.84135120164684,7.782802437189461,3.8715597847204424,3.5888193520118383,3.6607445498061324,3.7847535115204325,2.393372961085988
2025-03-31,35.99472230239558,19.059085473961986,9.858574197006556,9.816517544221332,8.015503236712984,3.861790293984249,3.579763328248052,3.651507030058137,3.7752030676617325,2.387333525749392
2025-04-02,35.97425288872039,19.048246987653915,9.707089521486145,9.810935104752172,8.010944994807721,4.062340316811446,3.5777275949033247,3.649430497634629,3.7730561919989447,2.385975901231312
2025-04-03,35.96783230612043,19.043538446326753,9.595926304340662,9.808509937048877,8.008964767146765,4.1923469892225045,3.57684321545104,3.648528393922415,3.7721235292178896,2.385386111202663
2025-04-08,35.91870695620654,19.039773288957722,9.594029063828385,9.806570665963687,7.856625037071209,4.418888193231621,3.5761360266253663,3.632978548126668,3.771377730912446,2.3849144890763503
2025-04-09,35.93295721286497,19.035539266153275,9.591895564798419,9.804389902400857,7.8548778981180245,4.417905530618127,3.5753407733805544,3.6321706543672527,3.77053906024791,2.3843841370506116
2025-04-10,35.91166133001885,19.024257739511224,9.541761669972919,9.798579271856248,7.956406858346983,4.415287232378773,3.5732218262036266,3.630018026620132,3.768304427634232,2.3805016174570115
2025-04-11,35.891276448715,19.01345881733522,9.5832373556221,9.793017210174733,7.961762479844681,4.412780940471881,3.57119352397249,3.627957484616144,3.766165388791997,2.379150350455757
2025-04-14,35.885076947119934,19.01017462184459,9.601322618587398,9.791325661926187,7.960387244297852,4.4120187206461745,3.570576671574393,3.6273308273768885,3.765514858896008,2.376271827730574
2025-04-15,35.515542889148804,19.036950397838655,9.938553284022207,9.805116715813057,7.971599426716966,4.4182330362585045,3.57560581849332,3.5879610562904634,3.7708185756881867,2.379618799729832
2025-04-16,33.63482864827715,19.610205588127986,10.174194150538364,10.10037587924349,8.229464520563056,4.627641972899361,3.683277191851141,3.668004446065995,3.884368344688903,2.387639257744555
2025-04-17,34.09473390445423,19.672380694647646,10.19645318697303,10.067063012169442,8.062783833839337,4.612379172410294,3.6711290772704595,3.655906703764155,3.587406022985784,2.3797643914856192
2025-04-22,34.70948270047886,19.641532339650638,9.868820395224928,10.03574559924462,7.868247116746476,4.598030619815202,3.659708639643893,3.6445336210966484,3.6015377352127875,2.3723612328859516
2025-04-23,34.75790430654231,19.61177144011583,9.853867133573521,10.020539412101417,7.8386477659180445,4.649146435906933,3.6541634398464597,3.649112764739554,3.5960806761170407,2.368766625138894
2025-04-24,34.265164993789654,19.57769646513814,9.955016952566384,9.990264862868845,7.903085031387425,5.080734499311826,3.643123300547182,3.638087884789688,3.5852160193359968,2.3616099902648626
2025-04-25,34.309294885181814,19.514497414606847,10.134407030264555,9.92139402394099,7.896517446182891,5.057179373658228,3.6262331782375887,3.6212211075005643,3.5685943647618013,2.350661175664726
2025-04-28,34.2933404734213,19.338482006141593,10.218971994678403,9.854994854116288,7.859396048965385,5.2412708240944506,3.632240844092274,3.632240844092274,3.574506539037594,2.3545555713604376
2025-04-29,34.295850660597594,19.338482006141593,10.216461807502112,9.854994854116288,7.859396048965385,5.2412708240944506,3.632240844092274,3.632240844092274,3.574506539037594,2.3545555713604376
2025-04-30,34.28982548898221,19.3350845784463,10.207137718138773,9.853263506617365,7.858015292720063,5.240350025934044,3.6316027239111883,3.6316027239111883,3.598976023558151,2.3541419177807152
2025-05-02,34.18746068358146,19.38519605787377,10.165653176766618,9.878800587125184,7.878381211994129,5.253931641853638,3.6410148878171524,3.6410148878171524,3.608303627594884,2.360243237576012
