date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-06-25,33.38620238937713,21.68856225688553,20.99899421705036,8.960620978957316,4.546560135181793,4.140017191052901,2.5301324193546537,1.015401654120245,1.1786105497847057,1.5548982082353646
2024-06-26,33.38147978495752,21.67701292977924,21.012368552560357,8.95174647266812,4.554560612251977,4.144875429093921,2.529972941051394,1.0115252740069345,1.1808372538242031,1.5556207498063344
2024-06-27,33.400082736777996,21.438330312142398,21.01408587946284,9.154057033352752,4.557098292287715,4.150172102824859,2.529674029177562,1.01865988211477,1.1809999785145184,1.5568397533445881
2024-06-28,33.40671125767799,21.38007446703181,21.031712468655037,9.180991444829838,4.56187977523527,4.149728472007655,2.5259355014844957,1.0231169836365068,1.1801446704076468,1.5597049590337486
2024-07-02,33.32436041936177,21.385558711921394,21.053058936609045,9.277041421502139,4.585646488454234,4.073452397948343,2.5286098255074707,1.0232710828611384,1.1783468267103887,1.5706538891240722
2024-07-03,33.41434916648006,21.48896015710059,20.968644838796514,9.152948181517788,4.603868269458626,4.078730217368777,2.520902743376491,1.0158323352329204,1.1812510607409075,1.5745130299273276
2024-07-04,33.25808159037893,21.44738778402985,20.922815820629165,9.348957757129973,4.677070715305543,4.048510668059092,2.5269959926243333,1.0120632208403317,1.1819912127451508,1.5761252382576314
2024-07-05,33.34044005950128,21.411219495869545,20.96032433032447,9.264524656044722,4.677620056550698,4.051478146714449,2.5268225185476134,1.0073432446962807,1.1843969692395122,1.5758305225114306
2024-07-08,33.288583345975766,21.412154035982155,20.992622594050452,9.29959005564128,4.67894738803524,4.041792311378567,2.523507890774126,1.0036127080604098,1.1840851224702815,1.5751045476317178
2024-07-09,33.8195804228333,21.719267159014567,21.34818515246777,7.868393590899647,4.758742324057738,4.1013022628169375,2.5632463669992935,1.0211497936961436,1.2034082741025065,1.5967246531121027
2024-07-10,33.909600282035555,21.81092524268004,21.415710003242317,7.715106721506992,4.654817503280497,4.10102793125946,2.5623073425012444,1.0219513546005046,1.2061549675859187,1.6023986513074708
2024-07-11,34.0042912963491,21.41500684513774,21.42367129882906,8.031734415308506,4.65517668184166,4.093014866020129,2.5569682788260955,1.0182963517015589,1.2054144678966814,1.596425498089461
2024-07-12,34.16016797688016,21.49172066454225,21.592880213498283,7.772137803321162,4.691289905861346,3.9649737303599206,2.5858789364450696,1.023645341569539,1.2120746772258557,1.5052307502964108
2024-07-15,34.12012893971067,21.341724551961576,21.522998183112968,8.058547398322952,4.6717555634261,3.942106756080331,2.605768704851883,1.0199617888962584,1.2216791679289136,1.4953289457083463
2024-07-16,34.053534546006695,21.31375653159073,21.462829143847266,8.256244752676231,4.643600186995613,3.9419469720198594,2.6050941387529774,1.0159398701413578,1.2181849297887157,1.4888689281805596
2024-07-17,34.09565052480657,21.317683362144887,21.537612706765767,8.125918711279732,4.645159783743693,3.957736686047296,2.589110731141343,1.0251283457237497,1.2197650288450332,1.486234119501922
2024-07-18,34.066368849220815,21.075678527479,21.51921719539355,8.455769303753408,4.642119327012789,3.9665932645076687,2.555856224120738,1.0264812323718415,1.214483631914433,1.4774324442257536
2024-07-19,33.98214286058108,21.066761788860227,21.537133433404613,8.545833036033482,4.635551465884698,3.9698801359862554,2.5539837813671618,1.0188915535073872,1.212462905243314,1.47735903913178
2024-07-22,33.66022682493695,22.29625833825529,21.265989982544813,8.067436060347545,4.581378899443869,3.929517428211324,2.527858554867229,1.009277921077022,1.2000594261896096,1.461996564126347
2024-07-23,33.61042045342284,22.27206281063905,21.413536787248475,7.990831245623899,4.577273394315635,3.9457653812082674,2.524899233125064,1.0083614362208584,1.2011839277456051,1.4556653304503124
2024-07-24,33.501759296680454,22.221067170558495,21.401629261321215,8.15456020170022,4.5514057243844785,3.944545358468422,2.524023753271269,1.0118080686622228,1.2008585548008612,1.4883426101523605
2024-07-25,33.480846230845295,22.275584891211548,21.417825503491507,8.618787401758766,4.562826446911425,3.4169356472706505,2.526555993312587,1.009270022699582,1.2018260901853448,1.489541772313299
2024-07-26,33.566057362416394,22.555828049871174,21.500867493130727,8.100563766470975,4.587023951263221,3.429171423799731,2.540854977658915,1.0165537120047246,1.2067785679192786,1.4963006954648586
2024-07-29,33.60341783979279,22.477002461858287,21.535305943037265,8.12039562331474,4.5849856050467555,3.422813155339562,2.5417401203272747,1.0190900438971684,1.2056621373213743,1.4895870700647786
2024-07-30,33.58363060549895,22.5129468769508,21.543159888791134,8.109455886894189,4.582906024322637,3.426420200946857,2.5353755627850605,1.015385148973489,1.2036908917609646,1.487028913075919
2024-07-31,33.5520727583116,22.48695666345238,21.508746696275256,8.231526989489456,4.573293370132112,3.4292219454769333,2.5439706255648735,1.0124028472749809,1.2021671891899843,1.4596409148324174
2024-08-01,33.510097163156836,22.44731456429013,21.56580410365333,8.276930423615953,4.56832594389504,3.424960580729418,2.53525125531878,1.0119112922699287,1.2009141917085535,1.4584904813620225
2024-08-02,33.48899057632611,22.315277854864046,21.51695810219985,8.45823453305067,4.55317033834122,3.4659393293060647,2.5399120736308682,1.0056399969108636,1.1991622445686052,1.4567149508017017
2024-08-05,33.48737290751024,22.31889047725877,21.508947483673495,8.492429067718497,4.545956139979622,3.4574054738565665,2.5267330915005726,1.0053656850811639,1.1979589393369465,1.4589407340841254
2024-08-06,33.28479463682396,22.2877935950184,21.560237502652,8.657577958243074,4.544856381371281,3.455371134225951,2.530972794823084,1.0043393982305933,1.1845161963211075,1.4895404022905514
2024-08-07,33.24895686434108,22.29273810216102,21.606503515639606,8.645820525650212,4.53691028013102,3.455584442593522,2.534140246963072,1.006395741825747,1.1847139658105788,1.4882363148841429
2024-08-08,33.27619666512473,22.26440613764009,21.620805825112775,8.660964580552283,4.531455686594587,3.4478768447717125,2.5119158130653556,1.0215280233443158,1.1814427774031981,1.4834076463909518
2024-08-09,33.342076732291474,22.276044919518966,21.605589641087914,8.567554340812233,4.534767931533916,3.476139744741402,2.5153556914036193,1.0194148303644162,1.1812132258559023,1.4818429423901525
2024-08-12,31.70075797059637,26.09724910577922,20.552398619633976,8.14700183629367,4.313188762019142,3.2965911554678438,2.393247201813681,0.9683419111336868,1.1223697755442898,1.4088536617181202
2024-08-13,31.63090194578004,26.095141395454963,20.47036272503955,8.318576017024947,4.310487847137584,3.290178857172752,2.3871048906583967,0.9659257109849525,1.1231827496544224,1.4081378610923967
2024-08-14,31.625677800991213,26.108076964699634,20.42852107312494,8.274759369326636,4.313862433683451,3.353320671091073,2.394147392504827,0.9721679627118979,1.121446503443822,1.4080198284225032
2024-08-15,31.720728632921947,26.08788559992945,20.343336947730613,8.335866766886785,4.307232139289899,3.354513621884572,2.4629911489466214,0.9603638966738292,1.1214509422498684,1.305630303486417
2024-08-16,31.76772124382366,26.07571560067386,20.32208055202195,8.335804809237437,4.308265561381133,3.356680492113813,2.443567960943312,0.9648322628949746,1.1206855231240167,1.304645993785839
2024-08-19,31.76675294998156,26.055989595437712,20.278977405876404,8.403628027832484,4.308231015025582,3.3554856400390056,2.4414169083545647,0.9654654557843482,1.120089291378752,1.3039637102895871
2024-08-20,31.80553624830999,26.118320338294925,20.24903986336837,8.328093066472524,4.308598660038773,3.3568510158506424,2.442815650331598,0.9656794874488369,1.1205254133273037,1.3045402565570374
2024-08-21,31.739444705675556,26.110862344150675,20.2294350309339,8.371196677916478,4.303973637555114,3.3503379884171367,2.5156069112607207,0.9601731829314345,1.1140438344158106,1.304925686743178
2024-08-22,31.795846852632447,26.01569652615849,20.31613017133604,8.339773486604377,4.292335381236713,3.347735876013902,2.5072987264143523,0.962643359231742,1.1193193147665017,1.3032203056054372
2024-08-23,31.828561593134356,26.069408292330028,20.367550938709172,8.218508343588939,4.258056231400792,3.364035876180461,2.508215932275149,0.9615393573013075,1.1209732852363188,1.3031501498434817
2024-08-26,31.843537625986745,26.040827353008638,20.436421389715807,8.125124437811806,4.265056836324045,3.392406986481665,2.5080918712735008,0.9636078760005593,1.1215798531195829,1.3033457702776505
2024-08-27,31.850658531973508,26.074802022387317,20.416809757646945,8.083631363626772,4.26770659023551,3.407329591822413,2.510638085811958,0.9620224259152093,1.1225930577099454,1.3038085728704214
2024-08-28,31.87904819112263,26.04914619775702,20.42175700048722,8.091230113194388,4.263105239105789,3.4096094962268326,2.508688120045046,0.9579253150129863,1.1167987111814721,1.3026916158666177
2024-08-29,31.850321990787272,26.056882941624952,20.454734225918436,8.105288671960482,4.242789456439951,3.41049570488111,2.5107237796946973,0.9574462767602919,1.1160605514281816,1.2952564005046239
2024-08-30,31.98104588148057,26.042500719844863,20.437620754911585,8.0628668592004,4.2015334658027355,3.4079624644331084,2.505383391253894,0.9617014750398736,1.1074393062531198,1.2919456817798536
2024-09-02,31.541198228123402,27.186616386153222,20.121895089849154,7.858001553788753,4.124960689980735,3.3770151602016725,2.4657596788774065,0.9559150159079932,1.0894054890010976,1.2792327081165622
2024-09-03,31.530751378428157,27.13927335265451,20.252898484791917,7.8935116397609155,4.094504104729075,3.395292273476659,2.460021109494609,0.9004688625574877,1.07585321834864,1.2574255757580337
2024-09-04,31.730902885875416,27.116087764487677,20.253287918677028,7.850796153687732,4.109500971591671,3.325845675558391,2.4002915943564544,0.886122389735396,1.075532803951542,1.2516318420786903
2024-09-05,31.702586925992986,27.091022505067237,20.012736847049993,8.18314972659953,4.110997464017813,3.3156268262374744,2.388669676645004,0.870035226437436,1.0755626159799974,1.2496121859725295
2024-09-09,31.637924309498487,27.107887121561276,19.95874311081827,8.256751721900093,4.115919338265194,3.3431524781861532,2.390395645055547,0.8672025647447311,1.0763121078132278,1.2457116021570183
2024-09-10,31.545896810882358,27.15692205257944,19.921724024040323,8.336504062955322,4.097699009615401,3.3835583823868767,2.3766534269628585,0.8684619593361799,1.0727087964343163,1.239871474806924
2024-09-11,31.289747939034836,27.35241133530349,20.114470191684315,8.177606734256578,4.109472182374977,3.3739440721496745,2.3752286494063926,0.8939761179965613,1.0743704800953138,1.238772297697866
2024-09-12,31.174736163859624,27.59800071620627,20.103964317349405,8.064063286225892,4.106676306979744,3.3658163053634613,2.3754693547277226,0.8983536373299269,1.074266967040831,1.2386529449171269
2024-09-13,31.153389660738707,27.605389675682908,19.985948046332478,8.16543818741882,4.105752818871012,3.38643572979284,2.386443670059121,0.8992249586274117,1.0737430189971495,1.2382342334795575
2024-09-16,31.09654510858476,27.46947091664459,19.95946967516201,8.365300138088367,4.1087596794425005,3.3772419671114293,2.4084102942819436,0.9035758531173917,1.0735477323479579,1.2376786352190505
2024-09-17,31.068037313563117,27.363427408037683,19.960896798458695,8.659946576076747,3.910847169519993,3.380573436028131,2.447132814024162,0.9024086478647396,1.0713507625014298,1.235379073925299
2024-09-19,31.192190785677653,27.368828533349994,20.04066413680184,8.405020258726903,3.926614831064391,3.3852544581538004,2.456911997450528,0.9081726206335856,1.0763397338566267,1.2400026442846759
2024-09-20,31.154279924465854,27.332505630339472,20.016306795507578,8.510493040101244,3.9247044028616687,3.3703410462529027,2.4673087420181172,0.900371605209096,1.0745101446035867,1.2491786686404807
2024-09-23,30.99525167045347,27.320283769948144,20.061168622205177,8.565404493919305,3.9304274178290846,3.411621292654117,2.486651814591846,0.8960548897905297,1.0866334873949104,1.2465025412134176
2024-09-24,30.85281073966126,27.694717143269585,19.99370540812636,8.512206466792314,3.9229760263089157,3.318682563540898,2.4833482160513944,0.8906658666677959,1.0853008657653656,1.2455867038161104
2024-09-25,30.908000188615397,27.59479242482187,19.944546990460477,8.737534074422872,3.884255950947204,3.2676075974840817,2.472077541624185,0.8743705383852092,1.078180668664191,1.2386340245745167
2024-09-26,30.90242583456531,27.956691537680246,19.918696523176422,8.545791648911743,3.8256358625606266,3.1883932467468656,2.4560110544041014,0.8731438131753174,1.0678314011022287,1.2653790776771379
2024-09-27,31.162679377128942,27.94108927979499,19.89677245807532,8.62834080875741,3.750748307711126,3.010619088622469,2.4552197951495223,0.846627586493171,1.0635055156066364,1.244397782660416
2024-09-30,30.47065105282547,28.26009271535138,20.23955192607848,8.692186540012584,3.648398735923699,3.0651547318226737,2.4919324249233847,0.8355705531286357,1.0541236549651054,1.242337664968585
2024-10-02,30.576053182472933,28.06229425718557,20.423270371572208,8.922716190424373,3.6423273522950073,2.8921289281594875,2.410307978954609,0.820426160445811,1.0338391773948032,1.2166364010951956
2024-10-03,30.587486268407233,28.08063909245987,20.561440016656505,8.721054845799154,3.576699857861692,2.884511774479814,2.426356853138882,0.8072858775981668,1.0185241769740638,1.3360012366246241
2024-10-04,30.518971735727902,27.898939935535743,20.515383356701076,9.121638503948907,3.3502300445640842,2.872057284320874,2.3995513030135553,0.9041143616079877,0.9748629654257546,1.4442505091541165
2024-10-07,30.380387750628294,27.88248987607259,20.422224792708914,9.418539250359286,3.2771580453855953,2.8638734764874534,2.384788263955477,0.9408179048994698,0.9682982505908551,1.4614223889120619
2024-10-08,30.405940500731855,27.83079122273362,20.439401795549372,9.356757626619153,3.123028976542916,2.856367734747168,2.334095412083912,1.0989683431200472,0.9308661301811688,1.6237822576907923
2024-10-09,30.53498994035634,27.76484388297537,20.5261510723202,9.353533256801114,2.8223855046492847,2.832782002261059,2.1124396100996807,1.5041469588150223,0.9032932991447531,1.6454344725771766
2024-10-10,31.665308111532365,27.322642676876484,19.948863715452763,9.402103390962386,2.8545415126106874,2.876208287131341,2.0543009292053993,1.3817338676110313,0.9711296182046759,1.5231678904128663
