date,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA RISE SECURITIES ASSET MANAGEMENT,BANK OF CHINA (HONG KONG) LTD,USMART SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BRIGHT SMART SECURITIES INTERNATIONAL
2025-01-20,49.51728817274086,15.32178550252637,8.32365520024635,6.181939376020973,5.61081515622754,2.2120147534201338,4.044808209989255,3.4506513210799374,2.902778144638186,2.4342641631103916
2025-01-21,49.52053156436397,15.32278908233826,8.324200401216482,6.1823442942046345,5.611182665668142,2.212159640799596,4.0452914796382755,3.450877339385907,2.896199924517039,2.434423607867696
2025-01-27,49.587223263995256,15.32833969316255,8.335411005288996,6.189139960885647,5.618739517282884,2.215138863389501,3.8668733244162445,3.5200200621794964,2.9001003773057374,2.4390139320936908
2025-02-03,49.60728751650192,15.339791124523813,8.338783724714453,6.1951437077725675,5.6210130022861415,2.216035164947984,3.841098402369493,3.52144435187969,2.901273831724734,2.4181291732792056
2025-02-04,49.470522495092986,15.31473098638716,8.315794079609272,6.175446618474987,5.605516126684108,2.385943226062158,3.899214412270536,3.511735890960213,2.8932751525472646,2.4278210119113153
2025-02-05,49.48163888530656,15.318172319065168,8.317662699693765,6.176834286744729,5.606775727381046,2.386479365051411,3.8804559712541917,3.5125250038404094,2.893925292751345,2.42553044891138
2025-02-06,49.480451459728165,15.317804724336384,8.31746309827262,6.174722644219384,5.606641179919382,2.386422095997592,3.88472599568732,3.5124407127350974,2.8938558463669493,2.4254722427371083
2025-02-07,49.47796884494008,15.31703617418359,8.317045780801216,6.174412835854735,5.606359874274544,2.3863023604937443,3.8895484496780215,3.512264480768766,2.8937106510603825,2.425350547944918
2025-02-10,49.26496390889757,15.319081471392531,8.281240515428376,6.147831704051953,5.582224236649774,2.376029218860384,4.227937485246373,3.4936687056184157,2.8812530933524996,2.425769660502127
2025-02-11,49.2643218750651,15.305197955838931,8.281132592146518,6.174684921826082,5.582151487650567,2.3759982538291653,4.215936147072359,3.4936231752185036,2.8812155441122473,2.425738047240526
2025-02-12,49.28712432853032,15.3122821102712,8.284965592041463,6.177542932658939,5.584735238825621,2.3770980069071386,4.171601594690725,3.4952402314743463,2.882549141751823,2.4268608228484254
2025-02-13,49.3021233568542,15.316941934844133,8.28748686783652,6.186596121950774,5.532092031328737,2.3778214039569767,4.189608661249786,3.4963039009000814,2.883426357390008,2.4275993636887754
2025-02-14,49.31037671431605,15.319506047470593,8.288874223733659,6.2148077049690595,5.489536645577163,2.3782194600383595,4.189875202422927,3.4968891950806285,2.8839090536071708,2.428005752784386
2025-02-17,49.314986934673286,15.320938328125274,8.289649183067397,6.204517365787421,5.490049883870633,2.3784418090954795,4.191788924302156,3.497216132955136,2.884178681566097,2.428232756557118
2025-02-18,49.32260104609916,15.320694307466107,8.290929084299952,6.205475327849327,5.490897533928915,2.3788090345999366,4.179605910074826,3.4977560944348367,2.884623991586814,2.4286076696601233
2025-02-19,49.32174300051655,15.320427779468918,8.290784850319472,6.20514991616918,5.490802010978511,2.3787676514096607,4.176923709076227,3.496825415348116,2.8845738089358397,2.4340018577775235
2025-02-20,49.26528493208929,15.302890650663493,8.281294478124188,6.198046947838056,5.484516749006866,2.3760447016786577,4.295516905236855,3.483917084978044,2.8812718683396463,2.431215682044905
2025-02-21,48.14916324872272,15.2204966146369,7.979468196562197,6.231916259930826,5.360263168117365,2.322214605783598,5.791419332647289,3.6499677141000357,2.815995680201063,2.4790951792980036
2025-02-24,48.15826207854567,15.233989246272763,7.980976090330219,6.233093915817121,5.361276106226403,2.322653438653886,5.763212515286504,3.645349260584079,2.8165278237264646,2.484659524556886
2025-02-25,48.00435295709591,15.297900266241186,7.955469667021778,6.213173553929215,5.461395639242044,2.31523046417876,5.718972647752688,3.7335974955064826,2.807526474753748,2.492380834278186
2025-02-26,47.99145311996819,15.246181109864049,7.953331855413927,6.124751087762357,5.567628528027738,2.524084699990229,5.609100568448302,3.679696116621685,2.806772029958118,2.497000883945401
2025-02-27,47.98952381924407,15.245568199307206,7.953012124130327,6.1245048671138775,5.56740470422053,2.5239832294548967,5.612895169753013,3.6795481894404714,2.8066591951311266,2.49690050220448
2025-02-28,47.997749812002674,15.248393096689696,7.954375367916379,6.133173005026937,5.568359025646049,2.5244158711257447,5.45598871307402,3.6801789091132755,2.8071402909282424,2.630225908476979
2025-03-03,47.98688397487317,15.244941131617912,7.9525746387665075,6.125860543014936,5.567098448171308,2.523844388258105,5.483315816876874,3.6793457820439754,2.8065048042789646,2.6296304720982473
2025-03-04,47.90357375751041,15.195875409927837,7.938768142764471,6.115225412514699,5.557433386734105,3.1002760872523063,5.14431663479361,3.672958055409853,2.801632420287611,2.5699406928051
2025-03-05,47.89224487384443,15.192281684215569,7.936890675726296,6.093297175413262,5.5561190898793775,3.099542892119461,5.187653722917447,3.6720894247158173,2.8009698524398563,2.5689106087284803
2025-03-06,47.90853182965751,15.186886863794404,7.93958981392851,6.0928346329351895,5.558008587152838,3.100596969209764,5.188361780744614,3.673338210575816,2.801922392299715,2.549928919701633
2025-03-07,47.90610325792535,15.186117012523068,7.93918734149509,6.092525775923856,5.557726841458986,3.100439794237694,5.193167957341252,3.6731520022951574,2.801780357692146,2.5497996591073946
2025-03-10,47.87162388405291,15.18151905545466,7.933473284413115,6.088140813262113,5.553726788676235,3.0982083202591286,5.255071188995142,3.6705083311851197,2.799763837334787,2.547964496366796
2025-03-11,47.87172492402597,15.180917904933565,7.933490029153776,6.088153663162197,5.553738510618371,3.098214859475053,5.255504409453988,3.670516078322836,2.7997697466405462,2.5479698742136954
2025-03-12,48.35774500633159,15.166864699503208,7.926145877379979,6.079776469528029,5.324443529952232,3.0953467950957942,5.0397702588018785,3.667118226044922,2.797177957418469,2.5456111799438945
2025-03-13,48.357439093713324,15.187855525112026,7.926095736331471,6.079738008670559,5.2189759889912715,3.095327213834459,5.12324199288032,3.6685711017565916,2.797160262382594,2.545595076327379
2025-03-14,48.46307733804606,15.187919577950492,7.926129163626655,6.079763649188138,5.218997999355106,3.0953402679811557,5.017407559268925,3.668586573486079,2.797172059048302,2.545605812049084
2025-03-17,48.567318935217294,15.19432014932938,7.925728054692247,6.079455977250368,5.2187338872414895,3.095183625487589,4.909616102054439,3.6671357737357724,2.7970305056266005,2.5454769893648184
2025-03-18,48.67925267295127,15.198326008873412,7.92781760875319,6.081058776619452,5.061924619827512,3.0959996456020025,4.943602079110663,3.6681025844054247,2.7977679200838317,2.5461480837732386
2025-03-20,48.6784313177848,15.239618834121918,7.927683844293091,6.071043403692046,5.0618392109991,3.095947407427325,4.9135694513827595,3.668040693253786,2.7977207139126277,2.5461051231325476
2025-03-21,48.752516605581455,15.242801544306793,7.929339497258453,6.072311307560514,5.062896348148422,3.0965939789362786,4.829792109380585,3.668806743284303,2.798305002424534,2.546636863118656
2025-03-24,48.965020025219346,15.248557906345313,7.929590414098141,6.072503460407975,5.06305655896444,3.0966919678766254,4.615819843515742,3.6636488221356642,2.7983935522776373,2.546717449159113
2025-03-25,49.331660277873546,15.06904998098299,7.920951295756224,6.065887598391585,5.057540467653224,3.093318188528403,4.4626472174628,3.6596573554791547,2.7953447626425003,2.5439428552295715
2025-03-26,49.438796811851454,15.069589837661072,7.921235068021838,6.066104912020022,4.978694755826751,3.089214240239761,4.43878291628805,3.65810255741878,2.7954449073456873,2.544033993326584
2025-03-27,49.541567528454294,15.068414904998278,7.920617472061275,6.0656319552326226,4.978306581287848,3.0889733830729553,4.340872564230816,3.656553013832694,2.7952269545305106,2.543835642298705
2025-03-28,49.91704511045461,15.017288370680856,7.913330442028048,6.060051526385479,4.873725650019935,3.0861315033970724,4.145298351207823,3.652978428350795,2.7926553238667142,2.5414952936086674
2025-03-31,49.92240524585627,15.018900940071822,7.914180182283174,6.060702259950547,4.768973638627059,3.191738251123514,4.143216868373504,3.6375793848892,2.7929552016065315,2.5493480272183855
2025-04-01,49.882704514519176,15.00695717758154,7.907886440232431,6.055882493936642,4.628431991197017,3.3261595354920384,4.248479748778389,3.605443329506312,2.790734107419474,2.5473206613369763
2025-04-02,49.89929131690579,15.011947232462314,7.910515939794582,5.919417948244179,4.577357712315957,3.3272655370903568,4.253680594804169,3.6066421974627447,2.791662071442352,2.7022194494775578
2025-04-03,49.93397024217116,15.022380210214564,7.916013576812,5.923531815339766,4.475239132362855,3.413817709910677,4.208198928191284,3.609148735570279,2.7936022160373306,2.7040974333900736
2025-04-07,49.92787166731249,15.020545485080087,7.915046772026672,5.922808357901304,4.4746925589434605,3.4134007708458114,4.219898247649591,3.6087079401832254,2.7932610256181176,2.7037671744392484
2025-04-08,49.94985455704609,15.027158925311172,7.918531711292362,5.92541612864532,4.42399611410928,3.520236907941241,4.081241695840002,3.610296828835609,2.794490878745695,2.7487762522332324
2025-04-09,49.85753045754044,14.999383690964432,7.903895606420084,5.897221248325297,4.363249809333212,3.6188688780060034,4.196920571261162,3.6036237883107427,2.789325721484581,2.769980228354043
2025-04-10,49.822748202085535,14.988919626851796,7.89838158850647,5.892476761330702,4.360205862549464,3.616344235878375,4.18558744511187,3.601109781659828,2.7873797959864404,2.846846700039525
2025-04-11,49.81730477431428,14.987281999376354,7.897518643943228,5.891832973647334,4.3597294844583905,3.6256140715091076,4.160127359149097,3.6007163392725623,2.7870752583778575,2.8727990959517866
2025-04-14,49.814583506449125,14.949696525434723,7.897087242369065,5.891511132555957,4.254443350483494,3.7304640064782673,4.076281917159007,3.5900148519203303,2.786923014526595,3.0089944526234365
2025-04-15,49.788955382455136,14.93150595650701,7.89302442548307,5.888690112903632,4.199757595766239,3.728544793521267,4.058015724412158,3.5881678958827803,2.785489225391958,3.1378488876767454
2025-04-16,49.78289217614801,14.929687625505789,7.892063227660957,5.88797299918315,4.19924615710384,3.7280907382767894,4.05920124527385,3.5877309354755935,2.785150013699122,3.1479648816728942
2025-04-22,49.75667014265922,14.921823743923577,7.887906258525472,5.884871640093375,4.197034297395696,3.7261270492278995,4.055174485680793,3.585841177837448,2.783682997747696,3.200868206908828
2025-04-23,49.75416430345098,14.921072252899584,7.887509008775502,5.884575266922725,4.196822926878526,3.7259393944827552,4.060006447001999,3.585660588151841,2.7835428062521825,3.200707005183908
2025-04-28,49.73433531457436,14.915125619489656,7.884365526604936,5.882230032525865,4.195150328086058,3.7244544612748016,4.098242303067891,3.5842315615585254,2.7824334551030776,3.199431397714832
2025-04-29,49.447704330404704,14.829166148868653,7.83892602417367,5.848329320418809,4.170972663708454,3.8139374036950104,3.97535399364337,3.5635747695559115,3.3047659157728013,3.2072694297586164
2025-04-30,49.4455388525003,14.828516730820413,7.838582731773556,5.848073202807435,4.066520252995221,3.918040128885857,3.9751798997930687,3.5634187088746585,3.304621189184039,3.2115083023654565
2025-05-02,49.44296114989922,14.827743688256124,7.838174089546869,5.847768330136289,4.066308256522399,4.007503183274229,3.9737214933186555,3.480030017383285,3.304448912152934,3.2113408795099976
