date,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA PA SECURITIES (HONG KONG) CO LTD,INTERACTIVE BROKERS HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2025-02-12,86.86339738475219,6.403301145765694,1.8825061744145972,1.2266947982580247,1.2574478578542172,0.0,1.1987028492757321,1.1679497896795397
2025-02-13,86.89210772180218,6.405136757012612,1.8551410903418188,1.2268559744228815,1.2578083258968324,0.0,1.2194274100691334,1.143522720454552
2025-02-14,86.87659068814847,6.40359989450161,1.8571715577103802,1.2265615999192574,1.2736931006148042,0.0,1.2191348179914745,1.1432483411139982
2025-02-17,86.88461523811701,6.404191377281089,1.8506774231637966,1.224103847428382,1.2738107481174226,0.0,1.2192474260966943,1.1433539397956114
2025-02-18,86.9220826598366,6.405942074677888,1.8330858421384002,1.2244384775624388,1.2741589664996298,0.0,1.2206284784101635,1.119663500874871
2025-02-19,86.96391337991393,6.409024895079305,1.8524553920279332,1.2250277310828273,1.282776996352076,0.0,1.2218829691127198,1.0449186364312097
2025-02-20,86.9671455459462,6.409263097705669,1.8572892097300646,1.2065851857146261,1.3157982512567603,0.0,1.2275510447192244,1.0163676649274533
2025-02-21,86.96548799489206,6.409140940300855,1.8572538107104908,1.206562188793962,1.3157731727887396,0.0,1.2294335990546483,1.0163482934592531
2025-02-25,86.58696996020313,6.807731498005963,1.8394802497275882,1.201178990241941,1.328877191084343,0.0,1.2239483574055194,1.0118137533315141
2025-02-26,86.88187192399593,6.406084895332566,1.9048616333641133,1.2129808561881825,1.3334031433548792,0.0,1.2455377116909574,1.0152598360733767
2025-02-27,86.85409105010821,6.402609044866512,1.9380361360707876,1.212212339861021,1.332976781632385,0.0,1.2451394453400533,1.0149352021210385
2025-02-28,86.84615692043597,6.402024165907001,1.9378590962810995,1.2212366138802666,1.3328550140736244,0.0,1.2450257017305133,1.0148424876915259
2025-03-03,86.86425877262694,6.4033585772302395,1.9696711567618395,1.2453803859013612,1.3331328288361,0.0,1.2452852097159657,0.9389130689275451
2025-03-04,86.86177862080321,6.403175748277598,1.9724701226690826,1.245344827750299,1.333094765173744,0.0,1.2452496542823777,0.9388862610436912
2025-03-07,86.84235566364845,6.401743949272467,1.9720290632838162,1.2674271229404308,1.3327966750019982,0.0,1.2449712069483931,0.9386763189044557
2025-03-10,86.83632391740983,6.401299308006216,1.9717969479201654,1.2742847193348183,1.332704103914194,0.0,1.2449798814676396,0.9386111219471351
2025-03-11,86.75254458972887,6.395123360797539,1.9523096167811747,1.368299183678125,1.3314183164834663,0.0,1.2625993787284846,0.9377055538023414
2025-03-12,86.73523111515749,6.393847066180341,1.9538206845167387,1.3718275004134015,1.3264008606352506,0.0,1.2813543601021053,0.93751841299468
2025-03-13,86.73366499883585,6.401144198467117,1.8383201950079116,1.3717076972055517,1.4344295400873353,0.0,1.2832318855041267,0.9375014848921137
2025-03-14,86.73696215163108,6.401387535935756,1.8371546009646227,1.371569768823208,1.4344840694718335,0.0,1.2809047494594787,0.9375371237140346
2025-03-17,85.75006929209319,6.328552570384324,1.8124932469570203,1.3559640526713863,1.4181625146218062,1.1415578741655588,1.2663306195887574,0.9268698295179619
2025-03-18,85.7370194561375,6.3275894624409466,1.8018838944590732,1.3552879904781319,1.4242407446897456,1.1446720845620044,1.2825775929852317,0.9267287742473675
2025-03-19,85.73146239876156,6.327085403817143,1.8009216901535463,1.3543547323510237,1.424148432318898,1.1441282175083556,1.291230416902287,0.926668708187186
2025-03-20,85.72759704456263,6.326800136011737,1.7949228546684526,1.3539179458470394,1.4334772978750985,1.1454855938396453,1.2911721995014156,0.926626927693981
2025-03-21,85.72349048761816,6.326497067152578,1.7948368735705595,1.3534773849051112,1.4334086308838931,1.150596666557086,1.2911103492647922,0.9265825400478085
2025-03-24,85.71962585222497,6.326211852395904,1.794849879732848,1.3530406785678395,1.4333440091367344,1.1505447947005438,1.2958421659170125,0.9265407673241521
2025-03-25,85.72397359154434,6.3265327208054405,1.7949409153541178,1.3528275250573187,1.4334167090119936,1.1506031508680243,1.2911176254556624,0.926587761903107
2025-03-26,85.67408162556475,6.322850633496014,1.7970878990386556,1.38827480875902,1.4325824502313478,1.1452398855135604,1.3138342162006384,0.9260484811960059
2025-03-27,85.66805024433192,6.32240551028109,1.7950840753402155,1.3877077478471944,1.4324815976661278,1.1451592616163266,1.3231282747330935,0.9259832881840214
2025-03-28,85.6246493553768,6.319202472290867,1.7847928593274756,1.4235937156978085,1.4317558781642452,1.1398882065195977,1.3506033432968005,0.9255141693264058
2025-03-31,85.61268166481089,6.318319242281972,1.7924230073270966,1.422738107187046,1.4315557627600388,1.1303484005804645,1.366549004120847,0.9253848109316416
2025-04-01,85.25347830413928,6.711657769647841,1.769676537877869,1.4159280528452223,1.425549413805973,1.1256058211363589,1.3766019075590474,0.9215021929883968
2025-04-02,85.25323939573464,6.710985084298112,1.7706056887566455,1.4159240849471502,1.4255454189456696,1.1256026668170709,1.3765980498658235,0.9214996106348883
2025-04-03,85.27458716430725,6.710983723895667,1.7782435046600689,1.4162786382743442,1.4259023814952347,1.12588452244398,1.3463897069226352,0.9217303580008185
2025-04-07,85.29347451108546,6.71247013011622,1.7751795267699408,1.4165923278114643,1.426218202581525,1.1261338930022524,1.3279968978889634,0.9219345107441678
2025-04-08,85.31978728817174,6.714540906705454,1.775727164246826,1.4170293422297124,1.4266581865528196,1.1264813018780864,1.2975568854828083,0.9222189247325578
2025-04-09,85.3615223230686,6.687521784225554,1.7259962362544845,1.4816032501629615,1.4273560508008936,1.127032331573997,1.2475920556734892,0.9413759682400231
2025-04-10,85.34388169702015,6.681464239285741,1.75098084383007,1.481297065266336,1.4270610765121867,1.126799421530165,1.2473342310199895,0.9411814255353621
2025-04-11,85.31508169081631,6.646491953973821,1.8355491198123186,1.4807971891906162,1.4265795028241899,1.1264191736473028,1.246913307658205,0.9221680620772317
2025-04-14,85.31508169081631,6.645931081356238,1.8373252164346672,1.4807971891906162,1.4265795028241899,1.1264191736473028,1.2456980836534406,0.9221680620772317
2025-04-15,85.31787308424651,6.646148527181646,1.838881040466208,1.4808456388605156,1.4266261785651366,1.1264560285505467,1.2409712679675111,0.9221982341619207
2025-04-17,85.38803688406024,6.651614193611621,1.8403933013388756,1.4820634582130612,1.4277994088624157,1.1273824046125491,1.1784654579667775,0.9042448913344636
2025-04-22,85.4261604460819,6.6545839682487715,1.8412149896072583,1.4827251614238512,1.4284368845710116,1.127885751856411,1.1343441847923523,0.9046486134184409
2025-04-23,85.4243214219119,6.654440710718583,1.9662228982610361,1.482693241840961,1.4284061336869458,1.1278614711308366,1.011424983986707,0.9046291384630321
2025-04-24,85.40953215028763,6.6532886461830945,1.9845989432204811,1.4824365473454821,1.428158837765255,1.1276662076581694,1.0098461449659175,0.904472522573959
2025-04-25,85.44911492978424,6.656372091915425,1.9859868275107524,1.4831235779086285,1.4288207134943236,1.1281888210213353,0.9635013408407106,0.9048916975245815
2025-04-28,85.44439505653281,6.656004420083902,2.0028224320830863,1.483041655991594,1.4287417910540823,1.1281265043052022,0.9520264250854442,0.9048417148638821
2025-04-30,85.44527499335709,6.656072965988967,2.0148265997405828,1.483056928882978,1.4287565047461097,1.128138122153897,0.939022851884115,0.9048510332462586
2025-05-02,85.44711491982903,6.656216293807272,2.0073801108355442,1.4830888641269462,1.4287872707178415,1.128162414792608,0.9443796081338619,0.9048705177568925
