date,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,SINOPAC SECURITIES (ASIA) LTD,GRANSING SECURITIES CO LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2025-03-31,43.18214956175828,32.44707585670327,6.737203326476237,4.191045034414193,3.809568188686694,3.0530684019975327,2.4315919176887,1.9110214450672576,1.2214595156467052,1.0158167515611287
2025-04-02,43.18515725483979,32.44933583788902,6.737672581481824,4.191336946171303,3.7541124858643258,3.053281052196823,2.431761281239661,1.959910463897149,1.2215445918963093,1.0158875045237943
2025-04-03,43.186159912309016,32.450089234912845,6.737829014343677,4.191434259127009,3.7541996474995614,3.0533519421795674,2.4318177409996107,1.957634204313874,1.2215729532798705,1.0159110910349718
2025-04-08,43.1819891632284,32.4469553332157,6.737178301378599,4.1910294669292725,3.753837081696998,3.053057061485579,2.431582885628629,1.9574451437195908,1.2214549785795927,1.0254705841376397
2025-04-09,43.19703170782852,32.45825830425053,6.739525212835002,4.192489421620993,3.7551447394222954,3.0541206008894846,2.4324299330832444,1.923291795698482,1.2218804752125263,1.0258278091589257
2025-04-14,43.451829595137106,32.27835050970213,6.702169754449681,4.169251528865284,3.7343309359844508,3.03719239431597,2.372758070602642,2.0327242549722713,1.2151079053649188,1.0062850506055467
2025-04-15,43.59269966706159,32.19136662449703,6.684108708722733,4.158016205788009,3.724267639430437,3.029007750726652,2.3663639484627654,2.0387627218958926,1.2118334255701624,1.0035733078447395
2025-04-16,43.63876472296192,32.19136662449703,6.684108708722733,4.158016205788009,3.724267639430437,3.029007750726652,2.3663639484627654,1.9926976659955555,1.2118334255701624,1.0035733078447395
2025-04-17,43.64795975460815,32.187956322480204,6.683400604911053,4.157575712185548,3.7238730964590223,3.0286868624785153,2.3661132596417502,1.9892623504753693,1.2117050458706151,1.0034669908897718
2025-04-22,43.7420948748734,32.18943897369959,6.68370845769789,4.1577672196747955,3.7240446266093663,3.0288263707537464,2.3639191333806187,1.8949262706368823,1.2117608597888951,1.0035132128848168
2025-04-23,43.769732253361006,32.18943897369959,6.68370845769789,4.1577672196747955,3.7240446266093663,3.0288263707537464,2.336281754893017,1.8949262706368823,1.2117608597888951,1.0035132128848168
2025-04-24,43.7687242093636,32.18869763101671,6.683554527759451,4.1576714637249035,3.723958859558971,3.02875661500965,2.3362279488796367,1.8971856911450096,1.2117329521870408,1.0034901013550337
