date,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CELESTIAL SECURITIES LTD,REALINK FINANCIAL TRADE LTD,FUTU SECURITIES INTERNATIONAL
2024-10-09,24.614054880677802,26.96888587307434,16.781517982071787,9.460339245179508,10.125258275467427,7.310614833155868,0.0,0.9085210260498527,3.8308078843234132
2024-10-10,24.519747174542854,26.98188050685698,16.800220724266854,9.55391512314358,10.130137009571001,7.354971093150587,0.0,0.9179422061626981,3.7411861623054445
2024-10-14,24.55691713618918,27.043499716572473,16.854958609889223,9.64776512981269,10.153271462215278,7.37176782850508,0.0,0.9118531380140636,3.4599669788020178
2024-10-15,24.5617422784021,27.048813442694687,16.858270408835104,9.651298201848894,10.155266459325864,7.373216293226278,0.0,0.8956582972229125,3.4557346184441617
2024-10-17,24.474884888155472,27.079075016341513,16.877131043613623,9.663735079129374,10.166627931595732,7.381465273476158,0.0,0.8982995713668519,3.4587811963212727
2024-10-18,24.47448369439248,27.07863113453966,16.876854392681746,9.665215876535534,10.1664612796284,7.381344276060112,0.0,0.8982848463870622,3.4587244997750024
2024-10-23,24.493721043487934,27.090843188966552,16.876265873685387,9.67121468837237,10.17104620040445,7.3846731510536445,0.0,0.8986899593109922,3.4135458947186685
2024-10-24,24.503365245669954,27.10150998673615,16.882910765242467,9.675842945446021,10.147160921361097,7.387580805664003,0.0,0.8941220384381259,3.407507291442179
2024-10-25,24.50135541063837,27.099287044555187,16.881525981350503,9.675049305555465,10.146328622642681,7.386974855479078,0.0,0.9022509816818772,3.4072277980968346
2024-10-28,24.504169272010497,27.102399265726167,16.88346474241353,9.676160437860515,10.136009365981376,7.387823213574143,0.0,0.9023546008140747,3.4076191016196975
2024-10-29,24.510201151858567,27.109070718822604,16.88762073030338,9.678542295270328,10.113888689774994,7.389641780099226,0.0,0.9025767219752554,3.408457911895646
2024-10-30,24.524891138195592,27.125318316139396,16.897742186110943,9.684343049543985,10.051806031735753,7.394070700780563,0.0,0.9113278345399095,3.410500742953859
2024-10-31,5.552161073950248,6.140868704563777,3.8254598511655136,2.192426959348158,2.267066501553167,1.6739349133734964,0.0,0.20631442969626704,0.7646644718652637
2024-11-01,24.543429644270102,27.145822500053736,16.91051528648466,9.69166350007891,10.016679142397985,7.399659921292464,0.0,0.9120167124844144,3.3802132929377304
2024-11-04,23.307561950832838,25.778913085768558,16.058997799937195,9.203256249623717,9.494350016755384,7.027055082779896,5.053768129154495,0.8660927317217059,3.2100049534262145
2024-11-05,23.311783055482834,25.800856390515676,16.072667401967543,9.211090166277978,9.445423979652892,7.033036592188116,5.057289026316926,0.8668299597300475,3.201023427867986
2024-11-07,23.31469619092936,25.804080570713438,16.074675908010068,9.212241221656312,9.434888936146137,7.033915469112488,5.057921005770873,0.8739675116518849,3.193613186009434
2024-11-08,23.31688152035798,25.80649923472637,16.076182616998665,9.213104701998509,9.426400101430351,7.034574770968587,5.0583950940253795,0.8740494302369364,3.193912529257223
2024-11-11,23.345145557282347,25.837781112906445,16.095669692004513,9.142157777431661,9.372916728513433,7.043101875285701,5.064526731551211,0.8751089272090494,3.223591597815641
2024-11-12,23.743820795408404,25.84525961553716,16.10032843214976,8.832677414018232,9.262200210343517,7.045140434853667,5.065992611160597,0.8753622192539698,3.2292182672746987
2024-11-13,23.821154464169197,25.929437674467387,16.15276723198069,8.559289865600878,9.292367213760313,7.068086470433063,5.082492558574785,0.8782132756400841,3.2161912453736057
2024-11-14,23.848153672629955,25.958826438731364,16.15771793261746,8.461348909181183,9.302700127169008,7.076097532210985,5.088253122207234,0.8792086540688533,3.2276936111839585
2024-11-15,23.863528504656667,25.97398958346621,16.168134764149116,8.403906651261817,9.30869754960319,7.080659470734857,5.091533503495329,0.8797754772098938,3.2297744954229173
2024-11-18,24.525504251732453,25.729823218203585,16.01614753531957,8.37085709131005,9.22119189943297,7.014098310344917,5.043670959115444,0.8792934701731524,3.1994132643678572
2024-11-19,24.529516134023208,25.734032103005866,16.018767456932743,8.355868394972585,9.222700302118652,7.015245676633825,5.044496002873712,0.8794373050099474,3.1999366244294634
2024-11-20,24.531282191086355,25.754695636509485,16.031629970537605,8.411691275375237,9.11862616855562,7.020878675127608,5.048546557864356,0.8801434626048268,3.2025060623389083
2024-11-21,24.53544673674474,25.761523895612033,16.03588038470751,8.384289625100424,9.126502252593014,7.0227400979686285,5.04988506267431,0.8803768121926028,3.2033551324067426
2024-11-25,24.553033244728148,25.781628012071202,16.048394675713194,8.270652124014537,9.133624512320134,7.02822059614739,5.053825958322285,0.9247658679141303,3.205855008768985
2024-11-26,24.549706031704176,25.78223162036996,16.048770406221895,8.270845759352689,9.128375472005015,7.028385143253391,5.05394428022529,0.9310308101156224,3.206710476751964
2024-11-29,24.589174046973937,25.7908864462356,16.054157810821643,8.273622195887073,9.080696002329686,7.030744498736158,5.055640836532907,0.9172912265173201,3.2077869359656757
2024-12-02,24.57578360121917,25.786256398104108,16.05127572596079,8.24715982981019,8.854662506502574,7.0294823208929405,5.054733234521729,1.1934353174156458,3.2072110655728507
2024-12-04,24.5892317686225,25.787262788887354,16.05190217811812,8.247481701489141,8.850324705717242,7.0297566688288935,5.054930511585156,1.1817734395521813,3.2073362371994136
2024-12-06,24.589423704737612,25.787464076470705,16.05202747441746,8.245984939257132,8.85117435846969,7.029811540985856,5.054969968845703,1.1817826641186528,3.2073612726971885
2024-12-09,24.587888299710407,25.785853863785068,16.051025158788715,8.259519424993265,8.842816465723798,7.029372587714322,5.054654328007767,1.1817088716188633,3.2071609996578
2024-12-10,24.58681347076099,25.785954496186626,16.05069753779966,8.259551658762982,8.844021762026514,7.029400020687791,5.0546740544053,1.181713483380115,3.2071735159900214
2024-12-11,24.588706996666325,25.78957778583262,16.052952886780762,8.243538299073562,8.84526447159866,7.0303877503573,5.055384307274471,1.1865633333936374,3.207624169022668
2024-12-12,24.94487416744347,25.788168607759342,16.04583100237442,8.257919092003924,8.468536235732428,7.03000360028138,5.0551080741086185,1.2021103202790722,3.2074489000173427
2024-12-16,24.94740575147551,25.79078577533553,16.04745944793297,8.247047109571003,8.469395683287274,7.030717055267771,5.055621102588728,1.2030129893590533,3.208555085182161
2024-12-19,24.9479900361492,25.79138981252485,16.040028403794093,8.244117506362661,8.469594042112336,7.030881719291814,5.05573950856471,1.203041164715599,3.217217806484739
2024-12-20,24.931251388083883,25.774085292338583,16.029266479085138,8.283835743551785,8.485756052952672,7.026164407215066,5.0523474018570695,1.202233994172598,3.2150592407432033
2024-12-27,24.92716745524835,25.7698632967559,16.02508068654257,8.282478786844294,8.484366020128427,7.040614207395504,5.0515197880670595,1.2020370588961302,3.216872700121766
2024-12-30,24.9248343800028,25.767451348818106,16.032940376411027,8.28170358259118,8.483571920101967,7.039955236305016,5.05104698762589,1.201924553417464,3.216571614726555
2025-01-03,24.923044047464167,25.779314442062052,16.040321791983924,8.29644092484909,8.328291763277983,7.043196365754373,5.053372442347144,1.2547595564073821,3.281258665853882
2025-01-07,24.925570224086048,25.7827346488764,16.042449902024263,8.307687180889646,8.329396698799238,7.044130804420656,5.054042886043449,1.2549260285296273,3.259061626330674
2025-01-15,24.9312127490005,25.78857121435158,16.046081510948245,8.309567833226915,8.30630295990917,7.045725419236177,5.055186994789882,1.257551922267835,3.2597993962696954
2025-01-16,24.92615381511615,25.783338308994804,16.04282550947395,8.308662136561196,8.30461748083037,7.044295731100986,5.054161218104363,1.2572967452696306,3.2786490545485525
2025-01-17,24.935689671800233,25.79320209386812,16.048962921848144,8.312621477585528,8.268757357165372,7.046990627194072,5.056094759772747,1.2577777421238256,3.279903348641956
2025-01-21,24.962642238531814,25.78152741343586,16.04169873988656,8.308858966868481,8.265014700500817,7.043800974227285,5.053806238543752,1.2572084388965385,3.2854422891088935
2025-01-22,24.962642238531814,25.78152741343586,16.039357569609283,8.311200137145756,8.265014700500817,7.043800974227285,5.053806238543752,1.2572084388965385,3.2854422891088935
2025-01-23,24.95737427276099,25.781728611491605,16.026216005039952,8.329214109633217,8.265079200360027,7.043855943781195,5.053845678254711,1.2572182501032025,3.2854679285750974
2025-01-27,24.94935979931623,25.78957778583262,16.031095141165615,8.32394357758642,8.256666607533658,7.046000425796691,5.055384307274471,1.2615041755027092,3.2864681799915876
2025-02-04,24.948970279140717,25.789175147811182,16.030844856787844,8.319910512664052,8.256537700890282,7.0505741501026415,5.055305380432318,1.2614844803549454,3.2871974918160123
2025-02-05,24.940209289580057,25.80352953889249,16.025215523678405,8.316988923182342,8.253638365174403,7.048098296156182,5.053530177801974,1.261041502058059,3.297748383476088
2025-02-06,24.927176544047082,25.79004565708427,16.02152103174633,8.331361353329505,8.249325347296905,7.040515546372025,5.050889407145812,1.2900202407997485,3.2991448721783176
2025-02-07,24.965394668268562,25.7892410949801,16.021021214536056,8.331101443063732,8.197593582872061,7.0402959061248644,5.050731836497687,1.3055783036283397,3.2990419500286006
2025-02-11,24.962667876117067,25.787229909324168,16.02757035326065,8.33045173834157,8.196954289820889,7.039746865457566,5.050337952886141,1.3062563420451339,3.2987846727468155
2025-02-12,24.95447443306038,25.79004565708427,16.029320428607274,8.331361353329505,8.19784932801469,7.040515546372025,5.050889407145812,1.306398974207726,3.2991448721783176
2025-02-13,25.722514403765036,25.78984451185194,16.002677668046104,8.331296374242717,7.7438640332390545,7.025641896566882,5.050850013562071,1.306388785163136,3.026922313563063
2025-02-17,25.891348843660428,25.794874084123308,16.044802818418454,8.332921155547979,7.58935711128178,7.027012047273116,5.051835037537822,1.3183448445705557,2.9495040575865508
2025-02-18,25.960371445275587,25.794471646150374,16.044552495896962,8.33357122325886,7.58923870614897,7.013641165432204,5.051756221481365,1.3183242764520546,2.894072819903623
2025-02-19,25.96097898945622,25.79507530781886,16.04492798260832,8.333766251774197,7.5870760398569965,7.013805303949408,5.0518744464883065,1.3183551288704816,2.894140549177211
