date,CITIBANK N.A.,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING
2024-10-14,35.807574070060966,26.56674621554906,13.84026321102266,7.0537578761644095,5.466335615800909,4.48789574208909,2.264938220612885,1.5779185023090478,1.354456023658177,1.5801145227327993
2024-10-15,35.785393910226695,26.56477365594488,13.832291851793535,7.096880679817316,5.463187256250506,4.484532602566398,2.271027727702264,1.5770096933489575,1.3522165751880482,1.572686047161398
2024-10-16,35.79092365273034,26.568000253271716,13.838229103085883,7.101678846559552,5.465532226696839,4.48723615460804,2.247961682964473,1.5776865951191197,1.3493903918763417,1.5733610930876991
2024-10-17,35.688684074932766,26.576903181084667,13.85230535077172,7.160930478689847,5.471091766489454,4.491800571562449,2.2531712200876117,1.579291418042493,1.354367914624829,1.5714540237141659
2024-10-18,35.677230141905156,26.56294770933473,13.853192685971305,7.187233989226846,5.469903322411378,4.490824851538547,2.2623252895121384,1.5789483604566519,1.354073715478412,1.5633199341648367
2024-10-21,35.653828112051144,26.56917536663373,13.852275135610531,7.206238496707328,5.469541029625834,4.490527406894838,2.2631494742709646,1.5788437806193087,1.3537892244988101,1.5626319730875093
2024-10-22,35.63772471720414,26.57789118739162,13.8479858511037,7.220170968994885,5.467847414868101,4.489136938582209,2.2684858011101903,1.578354899904724,1.350254108566139,1.5621481122742908
2024-10-23,35.62804566508543,26.590823394241518,13.844224797954109,7.226289729891135,5.466362371125111,4.487917708377661,2.2699139587315815,1.5779262255306101,1.346772309469144,1.561723839593702
2024-10-24,35.61081378020997,26.567485255546192,13.841651204609267,7.2457745852649635,5.465346193330824,4.487083420050577,2.299469021601308,1.577632894521331,1.343310124313827,1.5614335205517396
2024-10-25,35.59674786429934,26.569218162845715,13.836297000053857,7.266192672830403,5.463501014693725,4.48556851684469,2.29869268814223,1.577100263209209,1.3457754587020765,1.5609063583787584
2024-10-28,35.60392515777823,26.544577540454267,13.839027292867021,7.2735165066298775,5.464617544530405,4.486485194826457,2.305098670721668,1.5754762609496642,1.3460504835348848,1.5612253477075253
2024-10-29,36.02593887230856,26.560071812379356,13.846751140268374,6.85926144779249,5.464862178665126,4.486686040981678,2.296735074537444,1.575546790180435,1.3462080614851553,1.5379385814013844
2024-10-30,36.028371029462996,26.54688182503256,13.849025730171864,6.860975795620637,5.465452581672979,4.487170765545132,2.305548238102876,1.575717006287177,1.3453802014989227,1.5354768266048535
2024-10-31,18.204558916829374,13.407162775600135,6.998140943987331,3.4684156711536476,2.7617250367630786,2.2673935346163114,1.1701218222683434,0.7962189849947623,0.679828455360524,0.7758853877213777
2024-11-01,36.07816406623704,26.486510443188386,13.830696373902224,6.888973521305569,5.458947617350493,4.48183014913641,2.3245801355531728,1.5738415929055654,1.3437789342515813,1.5326771661695513
2024-11-04,36.04129885251945,26.47980082912207,13.82364114806878,6.938414008732892,5.457134579006044,4.479543906781401,2.332139139664226,1.5730387549598948,1.3430934543888855,1.5318953267563533
2024-11-05,36.04213144021436,26.479175150716618,13.823923218898987,6.939527251497989,5.45627426690108,4.479635311690947,2.335101721003793,1.5730708527511215,1.3431208601556923,1.528039926169417
2024-11-06,35.91885809156677,26.535382632852794,13.822929306204813,7.007039952825572,5.455881971590197,4.479313234786217,2.3366827025482086,1.57295775207307,1.3430242924265765,1.5279300631257806
2024-11-07,35.91901554470447,26.546300552250873,13.82325164060774,6.996515556145262,5.456009196320847,4.479417687086093,2.33673719123198,1.57299443159205,1.3430556101685562,1.5267025898921327
2024-11-08,35.922372815845335,26.535507951748876,13.823960374972554,7.000324315682202,5.456327284107874,4.4796788391494395,2.3383309352901063,1.573086137874013,1.3436197479906726,1.5267915973389306
2024-11-11,35.90921147526138,26.529862414775856,13.822335247458595,7.048079362533106,5.455685845087937,4.479152213700745,2.3108523661355833,1.5777590074559356,1.3405471139574405,1.52651495363342
2024-11-12,35.91020041470387,26.530757637871805,13.823265414661254,7.057793335258728,5.455909902211285,4.481279365651336,2.2988994316656943,1.5797670033858242,1.3357441691615302,1.5263833254286725
2024-11-13,35.96848393342356,26.47700800242069,13.831561369185774,7.017386782546133,5.457808402098661,4.4828387221149635,2.334203178564911,1.5832325306554589,1.3206598098112083,1.5268172691786417
2024-11-14,35.951550755815425,26.472779623616432,13.837913066960972,7.032415608185054,5.458911992593953,4.483745169875891,2.3310782662592304,1.5835526665495654,1.3209268524602433,1.5271259976832308
2024-11-15,35.913618071687715,26.526180173606633,13.832248426382224,7.039475477708318,5.455719169696747,4.481122705131443,2.3277717273136065,1.5826264740739306,1.3150049662123253,1.5262328081870569
2024-11-18,35.90066403747716,26.501989575578122,13.814776584406358,7.110222838096596,5.448827921053767,4.475462492462821,2.339968746440009,1.5777164049793673,1.310821071669991,1.5195503278358027
2024-11-19,35.89575026896893,26.501173918231196,13.815685007935777,7.118909158324595,5.448711916274709,4.475128128448818,2.339599872987503,1.5775985330072486,1.3080063943411717,1.5194368014800457
2024-11-20,35.900925876130536,26.452377774765644,13.831356308996249,7.066004568013677,5.453643532863869,4.479417855037422,2.422743190395023,1.5791107726971387,1.2989655309231898,1.5154545901772487
2024-11-21,35.91173761885912,26.450707565663816,13.835704701611661,7.038436398060442,5.454400606127669,4.480039686566196,2.440369207554359,1.579329984411176,1.2936092659876532,1.5156649651579037
2024-11-22,35.820066839560575,26.55665433130131,13.81024929257836,7.078653430001304,5.447004006072787,4.473188386162756,2.457042158453622,1.5704951920967936,1.274006774427309,1.512639589345182
2024-11-25,35.85544419191497,26.50981059012696,13.821056189806763,7.071470925321405,5.450097947864398,4.476685853977404,2.461584339937377,1.5717231207940083,1.2685957896633813,1.5135310505933337
2024-11-26,35.85976645426045,26.52100008990918,13.815601132606254,7.068366366265651,5.449094044533482,4.474904767453937,2.4712792247052575,1.5710977977402187,1.2584842465011619,1.5104058760244088
2024-11-27,35.848411148604406,26.49812287579385,13.814702957745325,7.114482342109896,5.447575402455492,4.474613846564676,2.4745146931430253,1.570995658098777,1.246273393420343,1.5103076820642167
2024-11-28,35.84814608767816,26.49590172000447,13.820173478299989,7.1129319918553575,5.450315447587518,4.476386106525018,2.472194369260065,1.571617882227649,1.2414270470506716,1.5109058695111122
2024-11-29,35.84622752440975,26.520297565504713,13.823324352184155,7.110671159992868,5.451753174680197,4.4774074366194165,2.4528543845900463,1.5719764618054195,1.2360821077702677,1.5094058324431714
2024-12-02,35.835983186002245,26.519887978436547,13.822708828346697,7.1215182694495045,5.4513151319786495,4.477207155024396,2.4557544089744514,1.571906144784339,1.234380582696765,1.5093383143064067
2024-12-03,35.81939634803843,26.646886274233577,13.820539936617507,7.00293077540482,5.44964185524376,4.476893636177637,2.4693380081968823,1.5715915908061189,1.2337452945109066,1.5090362807703586
2024-12-04,35.84729853663458,26.63446402418436,13.822202976106906,6.994065710601534,5.450297884099264,4.47743256542957,2.4599271886901883,1.571780779281256,1.2333123961461883,1.5092179388261506
2024-12-05,35.869455056173244,26.642761120168597,13.829734970950746,6.950767077327283,5.4532678604215175,4.4798724079825085,2.458062240449614,1.5726372740632857,1.2334016505980363,1.5100403418651684
2024-12-06,35.88337437564973,26.64633066561069,13.828561430200981,6.931022947510754,5.452865321155699,4.479541721026316,2.4625428686956123,1.5725211880264538,1.2333106056305785,1.509928876493188
2024-12-09,35.959913184403426,26.639445209325217,13.85241362398483,6.80649950166958,5.46244702650882,4.4874131145708,2.4685240698150572,1.5752844021896115,1.23547776328734,1.5125821042453196
2024-12-10,35.96913954970242,26.65661982792049,13.855875320564829,6.753471156973891,5.463813465080237,4.488535647079742,2.4881192724924186,1.5756784617306296,1.2357868197343298,1.512960478721016
2024-12-11,35.983415911108054,26.658450937746164,13.857729138539723,6.74532682715576,5.464547900631455,4.489138987617114,2.478233586758656,1.5758902614721433,1.2362439623633381,1.5110224866075948
2024-12-12,35.99005251107555,26.64874774591625,13.859012328922452,6.741667360759049,5.4650531361188674,4.489554039761539,2.4823564610755753,1.5760359634952277,1.2363582617220852,1.511162191153404
2024-12-13,35.97344560432206,26.653230027243822,13.861090233293272,6.7361551502834685,5.465872520468111,4.490227165936829,2.4957746442014246,1.5762722611432416,1.236543630937074,1.5113887621706956
2024-12-16,35.95212960313402,26.639410832811922,13.85167676479256,6.723505424932445,5.46216067969631,4.487177879989019,2.50429544815489,1.5752018242414543,1.2940791549890984,1.51036238725828
2024-12-17,35.956816140802935,26.632857529609804,13.852912086186533,6.719779512081756,5.462532702548227,4.487483497639225,2.507676871071493,1.5753091098211662,1.2941672935566138,1.5104652566822474
2024-12-18,35.9515808286449,26.61929726889098,13.85198211794185,6.739565176655914,5.462165993951701,4.487182245662356,2.507703111061268,1.5752033567897037,1.2949560436785046,1.5103638567228255
2024-12-19,35.94519595401147,26.616803712176697,13.854291715974806,6.739663203393706,5.463386459778851,4.488024979679655,2.5108014630342894,1.5754991944402053,1.2956858005903298,1.510647516919999
2024-12-20,35.94214406518896,26.59089148701298,13.8534154625617,6.734760936696703,5.4630409126277835,4.487741121992292,2.507528922737786,1.575399547588906,1.3345255717985334,1.5105519717943554
2024-12-23,35.940243638610404,26.59135722863093,13.853658106255489,6.730597432338365,5.462941986220829,4.487819725141497,2.503388684073857,1.575427140839571,1.3439876286545824,1.5105784292344784
2024-12-27,35.933864929180444,26.58887271170096,13.855963645346971,6.73337202221649,5.464921678466259,4.4885665924116775,2.503805300423707,1.5756893249378883,1.3441139741676849,1.5108298211479094
2024-12-30,36.017284235051946,26.611715666942636,13.868222869818833,6.738063143194778,5.469172381440715,4.4925379037417095,2.506020571190677,1.5770834343356002,1.2077332489354,1.512166545347706
2025-01-02,35.980831909289506,26.630085796309967,13.887446215588245,6.724486516532613,5.472460386149557,4.495639113130546,2.507263105296624,1.5781720987071275,1.210404461556398,1.513210397439418
2025-01-03,35.94325162471792,26.60800318397388,13.865780638581846,6.816834688268749,5.467722289756331,4.491746755769482,2.5090853357317036,1.5768057057136402,1.2092590933317888,1.5115106841546622
2025-01-06,35.94292790183387,26.606005362659662,13.866820527917223,6.817735522959589,5.468132351493649,4.492083622453752,2.507909930742422,1.5769239611137558,1.2098367761897146,1.5116240426363612
2025-01-07,35.94612731975162,26.598936901829447,13.867603924182252,6.816757030705654,5.4684412697818905,4.492337399556076,2.510681520236612,1.5770130483229603,1.2103921448608586,1.511709440772635
2025-01-08,35.95837300083678,26.613735544429222,13.873266465395067,6.7689243797201035,5.471066714157645,4.494013923637551,2.5196086028946336,1.5776015838930124,1.2113310603828567,1.512078724653131
2025-01-09,35.95419734891457,26.607749543121635,13.872872195995539,6.768346983401982,5.47075753221913,4.493759957087843,2.5311583906715796,1.5775124301792312,1.211652344629155,1.5119932737793436
2025-01-10,35.9488981764963,26.60505359463813,13.871466569837718,6.766589527197755,5.470203224518333,4.493304640665012,2.5433723199620575,1.5773525935783583,1.2119192774006133,1.5118400757057182
2025-01-13,35.9479328371638,26.60604213333162,13.871169262342594,6.76858780125117,5.4695014444578,4.493208335552585,2.541369350945358,1.5773187861401787,1.213062376415897,1.511807672398997
2025-01-14,35.933923482905186,26.602745929342365,13.866252023873882,6.778848861194264,5.467562542091409,4.491615522686009,2.5404684521891445,1.5767596369822425,1.2305518022345547,1.5112717465009406
2025-01-15,35.931274574326366,26.601217447300424,13.865455327274823,6.7805044139507595,5.46724839891307,4.491357453324148,2.544217795997724,1.5766690429963437,1.2308706307421833,1.511184915174161
2025-01-16,35.927209647808226,26.601871713302877,13.864375206915447,6.785916094618074,5.466822499714951,4.491007576128479,2.5440196011764735,1.576546220319905,1.2311642462977324,1.5110671937178415
2025-01-17,35.92952168552155,26.59761428697941,13.865455327274823,6.785178784096936,5.46724839891307,4.491357453324148,2.544217795997724,1.5766690429963437,1.2315523097218337,1.511184915174161
2025-01-20,35.94306793584281,26.602383775769628,13.87154765591192,6.747143981445657,5.469650647753849,4.493330906412162,2.551278652843283,1.5773618140402905,1.23238571676813,1.5118489132122606
2025-01-21,35.94026673706942,26.600310536920485,13.870953675732398,6.753632236665755,5.469224374217245,4.4929807216965445,2.551079820661075,1.5772388834104791,1.2325819253403827,1.5117310882862187
2025-01-22,35.940920044668474,26.605396814627635,13.872475728531755,6.732992014568713,5.469709265561618,4.493379061079484,2.5513059946922,1.5773787185004748,1.2445772421937096,1.5118651155759355
2025-01-23,35.9612149143811,26.609771180912777,13.881797150496315,6.6768872526991885,5.473738861833066,4.496208864676799,2.5570072271982642,1.5783721071977699,1.2521851949537257,1.512817245650998
2025-01-24,35.976798005205666,26.627427771577526,13.890460758134719,6.5821340378768145,5.476662423791099,4.499791349764207,2.560356663173121,1.5793557692206486,1.293253168224532,1.513760053031664
2025-01-27,35.97812698995639,26.63052070638095,13.891463527402587,6.573926752955157,5.476960235018234,4.500896640768338,2.561126832629286,1.5794697848358237,1.2936391968409848,1.5138693332122524
2025-02-03,35.979071574122756,26.627282318242546,13.892569115571844,6.57053294004578,5.476896118726892,4.500843950811147,2.5658770239569493,1.5794512946988601,1.293624052793178,1.5138516110300462
2025-02-04,35.996171496399256,26.604610222042968,13.899034899986496,6.555644498760811,5.479976660035712,4.503215078021175,2.5721090725840527,1.5802833786330521,1.2943055576897367,1.5146491358467444
2025-02-05,35.9715745857913,26.578087337000454,13.89088634268784,6.61325683317639,5.477233427927927,4.500574987802287,2.571088871364867,1.5793569092953201,1.3041795591982366,1.5137611457553735
2025-02-06,36.00617279207086,26.594353331650545,13.89529424137429,6.5301729024352095,5.47888029174049,4.502073564082153,2.5943886560479283,1.5798827947228766,1.304516236403065,1.514265189472578
2025-02-07,36.02513175276926,26.60459542218146,13.902894381445222,6.4547592029094725,5.481306729625917,4.504468535056296,2.5967451258383893,1.580723245990954,1.3343048700821085,1.5150707341009193
2025-02-10,36.02808977997704,26.63351259271087,13.904185684634873,6.418394719245242,5.48283511427496,4.50508258543314,2.5971967612687457,1.58093873061413,1.3344867628852044,1.5152772689558038
2025-02-11,36.01368739107944,26.664883838441543,13.898702763575645,6.396927778147093,5.48047781912573,4.503306069156568,2.6167678647061114,1.5803153095482698,1.3302514256510665,1.5146797405685275
2025-02-12,35.996064819451924,26.709311970973715,13.89301134890675,6.374249958643179,5.478353991847559,4.500480724110567,2.6245228559968967,1.5798717225357275,1.329878030384774,1.5142545771489127
2025-02-13,36.01284989240808,26.68540401580858,13.90173882230568,6.3721653555390585,5.482169489197691,4.503214107592108,2.615767051816388,1.5808312634234818,1.3306857366862908,1.5151742652226452
2025-02-14,36.00999861528001,26.685078190301592,13.901467355034313,6.362472409999455,5.481574246294463,4.503126170733145,2.630654568413792,1.5808003936197073,1.3306597516184802,1.5141682987050458
2025-02-17,36.01111940239955,26.68800724755726,13.904125274014788,6.346961111830483,5.482175925056809,4.503620451255374,2.643637637311448,1.5809739083768939,1.335785888608345,1.5035931535890477
2025-02-18,36.024226285710895,26.734260291737478,13.907193951618716,6.281107210684316,5.483591351878222,4.504783227727219,2.640120216381211,1.5813820953640434,1.3393540070303989,1.5039813618675082
2025-02-19,36.01192772005064,26.725001420083437,13.91009684250035,6.282420712060005,5.502811511207311,4.505725265296127,2.6344198855198604,1.5817127930401187,1.34178336516915,1.5041004850729927
2025-02-20,36.019338987985805,26.746063172585423,13.9121559191965,6.275781749610555,5.485851956139989,4.506640319459528,2.6207863605717927,1.582034018323809,1.34694156781961,1.5044059483069896
2025-02-21,36.01923574989768,26.74934970808436,13.91381460138986,6.28894114961142,5.486506008970327,4.507177625402129,2.5953969583214995,1.5822226369441523,1.3539429584266953,1.5034126029518802
2025-02-24,36.02996084821953,26.75412633430631,13.919456474560734,6.263786357068868,5.488869387836122,4.509119146714024,2.59319085093115,1.5829041984944403,1.3545261857426238,1.5040602161261987
2025-02-25,36.039232388249125,26.736600279392093,13.92473867323328,6.26469628432406,5.491343540781601,4.51083028128416,2.5901649211015636,1.5835048839070738,1.3550402055560653,1.503848542170974
2025-02-26,36.04547110298482,26.726780153076618,13.929152654005666,6.266975628225755,5.49269288932352,4.512260162203028,2.5828655912523737,1.5840068366025293,1.3554697375963778,1.504325244729312
2025-02-27,36.031908721912345,26.734766962839707,13.929847702197156,6.268168910172604,5.492966968182008,4.512485318631647,2.5849512893994806,1.5840858766643646,1.3564179412264359,1.5044003087742497
2025-02-28,18.115160601783316,13.441840662178045,7.002078896763374,3.1491313585371494,2.7611348602511203,2.268278799384249,1.304288615986898,0.7962681663707586,0.6818269405741434,0.7562128373227627
2025-03-03,36.03487579077911,26.72640557113293,13.928498554359573,6.266681337062299,5.492532789069442,4.51204827079452,2.5944840625315626,1.5839324531610546,1.3562865680505485,1.5042546030589516
2025-03-04,36.0410324061538,26.68630900813896,13.932663217530456,6.268011519834051,5.493784414344366,4.513076465595404,2.599185139762473,1.5842933959115637,1.377047043717957,1.5045973890109727
2025-03-05,36.04305719607914,26.699217927983625,13.933934963647543,6.2412511738328025,5.49434665320992,4.513538337922529,2.6083567342103064,1.5844555339305393,1.377187971957815,1.5046535072257787
2025-03-06,36.0442275874931,26.72246000983594,13.931350066626653,6.218570971333605,5.4935262853221225,4.512703657943372,2.6117881976077433,1.5841625236106927,1.376835445685254,1.504375254541516
2025-03-07,36.04701054076619,26.724813423377192,13.932576983156142,6.218727216431951,5.494010093292808,4.513101086095284,2.6041898815473212,1.5843020388174973,1.376760993532018,1.5045077429835927
2025-03-10,36.04225925084866,26.736672546880403,13.929787647512498,6.219896337104182,5.493164220957384,4.512245501325374,2.6065334171080106,1.5840016899732128,1.3764021542971099,1.499037233993167
2025-03-11,36.08115379909194,26.71742712121944,13.920060346774413,6.220014133756765,5.489210165587459,4.508997524779022,2.6064169717831818,1.5828615037096543,1.3759002269812408,1.497958206316883
2025-03-12,36.0880150973108,26.67589915024202,13.923027656324614,6.218886910344324,5.490804489896651,4.510307149323715,2.6061960617902025,1.583321240993766,1.4051489600760414,1.498393283697861
2025-03-13,36.050159780746284,26.692922540190434,13.909922071012163,6.269958719960189,5.485520470170349,4.5059667012176945,2.603199518214981,1.5817975479382442,1.4036013303533978,1.4969513201962676
2025-03-14,36.052073459964376,26.691754184269,13.908549624468659,6.268753944629977,5.484490782631136,4.505522112211899,2.6072410216786457,1.581641477144597,1.4031697720991345,1.4968036209025755
2025-03-17,36.05293877361765,26.682551150266313,13.908272041323041,6.266543033402638,5.484265764688379,4.505337259441256,2.6032266186745847,1.5815765854845558,1.4201095363268272,1.4951792367747494
2025-03-18,36.04588741158191,26.698490227935423,13.904007216659464,6.264230840712613,5.482584072539609,4.503955745375044,2.5956901116647813,1.5810916117359068,1.429342005935059,1.4947207558601885
2025-03-19,36.0446225602218,26.6963201826027,13.903615557712069,6.258907969424119,5.4821986069475015,4.503639084482069,2.591308708541936,1.580980449479892,1.449357207752021,1.4890496728358957
2025-03-20,36.041043659488864,26.69200594324026,13.902931811274671,6.257670853035488,5.481908957952114,4.503240713565528,2.5868809576679688,1.5808406033201798,1.4645585420108387,1.488917958444086
2025-03-21,36.04127666664701,26.703175986873774,13.903248599183138,6.249338995981619,5.48272334007093,4.503428432896223,2.5785913711923207,1.5809065012720922,1.4683300813178968,1.488980024564997
2025-03-24,36.03536760838798,26.67652846842867,13.900945170841103,6.248744836204171,5.481601669197091,4.50250710891318,2.5878262818522977,1.5805830749989154,1.497220376309085,1.4886754048675055
2025-03-25,36.032616720421665,26.66521061885877,11.797762175488883,8.357171557374537,5.481302008070972,4.502260971664975,2.587684813904676,1.5804966697230922,1.5069004406108477,1.4885940238815873
2025-03-26,36.03157808376715,26.665236649229236,13.898246436773295,6.256218875081977,5.481307358875206,4.502265366736991,2.589346866712644,1.5804982125916043,1.5067066731964425,1.4885954770354541
2025-03-27,36.031706538765015,26.66577682020266,13.898070063335648,6.255456155688871,5.481237799234997,4.502208231470068,2.589802096930084,1.580478155535902,1.506687552580278,1.488576586256481
2025-03-28,36.031746825581656,26.666818084574896,13.89861276514019,6.25394323096158,5.480670860198847,4.502384036925107,2.5899032253792145,1.5805398711800984,1.5067463867961035,1.4886347132623083
2025-03-31,18.151730495895816,13.43554544605049,7.002199882948325,3.1454432471511686,2.761577492635089,2.268278799384249,1.3070919544187007,0.7962681663707586,0.7590913740784639,0.7499668025712024
2025-04-01,36.03038740894757,26.66947314311883,13.899639095461499,6.235778518653093,5.481713940696245,4.502519139561007,2.604819898086351,1.5805872982989289,1.506402174585211,1.4886793825912692
2025-04-02,36.030927263576814,26.670306321113923,13.900073332514925,6.234411285557968,5.4818851943016815,4.502659802252372,2.6039249972535354,1.5806366772480072,1.5064492359252268,1.488725890255544
2025-04-03,36.025628369777316,26.664601642789986,13.897762707080478,6.230680514277158,5.481093851345724,4.502009816345828,2.623071840790716,1.5804085028780352,1.50623177095668,1.4885109837580806
2025-04-07,36.02650753975861,26.665252366133025,13.89810186829243,6.231320648202388,5.481227612043229,4.502119683461689,2.620207372455131,1.5804470711911167,1.5062685290596702,1.4885473094027113
2025-04-08,36.023991989813894,26.662818626361766,13.897545652591909,6.2317545497017655,5.481105860079386,4.501939504205751,2.6186383268701285,1.58038382014553,1.5133339339539318,1.4884877362759412
2025-04-09,36.03201546263781,26.61200184094327,13.900829326132596,6.259393209678975,5.482400920569661,4.503003209985266,2.621502661474031,1.5807572288512157,1.5212094120478572,1.4868867276793243
2025-04-10,36.033538080856516,26.62694061102382,13.900625747539808,6.253248245604556,5.482320630434566,4.5029372631963875,2.612091425774505,1.5807340785538744,1.5211871338323513,1.4863767831836197
2025-04-11,36.025161493611144,26.650227861966712,13.896528300046587,6.247598398266284,5.480704622541673,4.501609945323343,2.6114190721019996,1.5802681301134769,1.520738737873677,1.4857434381551031
2025-04-14,36.01937219758739,26.656268114352432,13.894182174787694,6.25444829866982,5.479779325282253,4.5008499468136165,2.609124008964447,1.5800013363578114,1.520481994355579,1.4854926028289535
2025-04-15,36.02132341492745,26.660456939581085,13.897243972248571,6.244401899808873,5.480640429987035,4.501557220379696,2.607679539072071,1.580249621280166,1.5207209262762196,1.4857260364388276
2025-04-16,36.01831163167508,26.674895049775206,13.89596904997568,6.23914448753751,5.480137640328319,4.501144251047473,2.6041220856162504,1.5801046504181075,1.520581416529997,1.4855897370963786
2025-04-17,36.01936199872619,26.671950702811458,13.895199181237558,6.237513018297984,5.47875735730329,4.500812089783722,2.6104682913292283,1.5799880468328258,1.520469205452817,1.4854801082249256
2025-04-22,36.021828973407956,26.669556545374046,13.895172061277371,6.237500844229624,5.478746664136573,4.500803305322046,2.6104631963467666,1.5799849630905658,1.5204662378764782,1.4854772089385702
2025-04-23,36.021821102522445,26.669478467127227,13.895131381535586,6.237775344915049,5.478730624464764,4.5007901286938266,2.6104555539103647,1.579980337499746,1.5204617865336894,1.4853752727973026
2025-04-24,36.021368318614286,26.667552746594964,13.895144941423048,6.238074194177908,5.478735971011598,4.500794520894661,2.6105556887123806,1.5799818793603433,1.5224150168754644,1.4853767223353451
2025-04-25,36.02249414517886,26.664846509422496,13.893734854861503,6.242612754676201,5.478179986025507,4.500337777917387,2.6104859230083983,1.579821541974518,1.5222605214048923,1.4852259855302359
2025-04-28,36.02504807740246,26.66406458723426,13.89333260527097,6.2427224194687145,5.478019343417619,4.5002058096361575,2.6094336272648997,1.5797752151555475,1.522215882510101,1.4851824326392709
2025-04-29,36.01836007068211,26.67019787116109,13.888344480069167,6.237848139921978,5.47605310777135,4.4985905424157,2.6084970184117986,1.579208183506624,1.5382512327069136,1.4846493533532734
2025-04-30,18.161911040727098,13.445578446753784,7.002778108385916,3.145148699890325,2.7611348602511203,2.268278799384249,1.3155511510901052,0.7962681663707586,0.77556767603244,0.7485897240432993
2025-05-02,36.02108426160957,26.666023882955542,13.88830157250256,6.237927590405188,5.476037228081763,4.498577497213255,2.6100500823124047,1.5792036040521786,1.5381492327630233,1.4846450481045088
