date,BLUESTONE SECURITIES (HK) CO LTD,CS WEALTH SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CENTRAL CHINA INTERNATIONAL SECURITIES,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,VALUABLE CAPITAL LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-11-12,57.65311415500665,15.69543493756965,5.835756811115982,6.104152095123037,3.8217882086790063,2.8880938914973577,2.4530391917352996,2.868014443816032,2.6806062654569915
2024-11-13,57.83366735478431,15.691758982611926,5.834390045603129,6.102722469996621,3.8208931254035865,2.884071693605859,2.452464676813335,2.700053198074163,2.679978453107069
2024-11-14,58.2160215902234,15.549469859225908,5.781485189875936,6.047384439920695,3.7862461789415747,2.8579196201818196,2.4302263127532178,2.675569760425439,2.6556770484520156
2024-11-18,58.20347848569525,15.546119602364069,5.780239522942956,6.067627277639112,3.7854304021108254,2.8573038586861044,2.4297027011797154,2.6749932876562483,2.655104861725719
2024-11-19,58.20347848569525,15.546119602364069,5.778582154115412,6.067627277639112,3.7854304021108254,2.8573038586861044,2.4297027011797154,2.6766506564837926,2.655104861725719
2024-11-20,58.51825577309403,15.547407991831811,5.470764905953099,6.058185097030412,3.785744120825571,2.857540658626657,2.429904063542157,2.676872484734368,2.655324904361893
2024-11-21,58.51728584546332,15.547150296854436,5.470674229189526,6.058084683902235,3.7856813729227645,2.857493295498619,2.429863788399638,2.678485594852534,2.6552808929169305
2024-11-25,58.51631594998475,15.546892610419402,5.470583555431799,6.057984274102656,3.785618627099991,2.8574459339406237,2.4298235145922007,2.6800986514976732,2.6552368829309043
2024-11-26,58.54057298627393,15.553337334973785,5.474509439781391,6.009093230484542,3.7871878969168575,2.8586304440826016,2.4308307604553914,2.6895003366020767,2.6563375704294248
2024-11-27,58.539602318702165,15.553079443405363,5.47441866634831,6.008993593059811,3.7871251011447593,2.8585830448220517,2.430790454587661,2.6911138525209917,2.6562935254088904
2024-11-28,60.1955938831532,14.935449560216293,5.255431217318753,5.756039462705959,3.6367341999503213,2.7450655694896473,2.3342610933131223,2.5906158245705657,2.550809189282143
2024-11-29,60.19463542479373,14.935211752005426,5.253755298178795,5.755947812739831,3.636676294411556,2.745021861456008,2.3342239262729163,2.5937590558653345,2.5507685742764066
2024-12-04,60.2137082780118,14.932834086342982,5.252918907387773,5.755031473574615,3.6360973404272254,2.74458485766048,2.3338523209572295,2.580610240294454,2.5503624953434394
2024-12-05,60.21562552736235,14.933309558910155,5.2530861642409326,5.752030643533304,3.6362131164766303,2.7446722472879643,2.333926632554615,2.580692408847906,2.550443700786148
2024-12-06,60.20412386230871,14.930457177602404,5.282325713176049,5.738198094377044,3.635518570750948,2.74414799298364,2.3334808339408446,2.581791209176023,2.549956545684334
2024-12-09,60.241883907179194,14.922856151939495,5.28122742878234,5.676412659927518,3.633667745312346,2.742750960121928,2.3322928698020573,2.6202499021582457,2.5486583747768727
2024-12-10,60.274072871813964,14.92570562944151,5.252002558692394,5.675905328381436,3.6343615839706196,2.74327468072038,2.3327382145800915,2.612794098458738,2.5491450339408637
2024-12-11,60.35859176564696,14.946635094954155,5.26574097385773,5.537266199889733,3.6394578418843597,2.747121418305007,2.3360092802988053,2.6164578705666015,2.552719554596648
2024-12-12,60.33549094059785,14.93973140337912,5.253752452791724,5.477370607273005,3.637776815065875,2.745852552177569,2.334930302489743,2.723554445605362,2.55154048061976
2024-12-13,61.79719682818511,14.504496703242328,5.14863243316798,5.283780941895419,3.5317985575912023,2.665858455905093,2.266907480485421,2.5096799732795625,2.2916486262478815
2024-12-16,61.964437075029856,14.508534978252666,5.140785378861467,5.285252027792042,3.5327818646406275,2.666600671909125,2.267538622400683,2.5877163132853633,2.0463530678281745
2024-12-17,61.95485419476165,14.506291214569389,5.118339168842095,5.284434656735992,3.5322355153599663,2.6661882786692566,2.304304254766353,2.5873161196134955,2.0460365966818017
2024-12-18,61.95485419476165,14.506291214569389,5.112153117151447,5.284434656735992,3.5322355153599663,2.6661882786692566,2.304304254766353,2.5935021713041433,2.0460365966818017
2024-12-19,61.96472149279491,14.506066876370577,5.102795124229462,5.284352933534995,3.5321808897260545,2.6661470463606474,2.3042686189543877,2.5934620630781935,2.0460049549507753
2024-12-20,61.95322429516379,14.50337535910543,5.118856552649727,5.283372452245549,3.5315255138802555,2.6656523581127676,2.303841075167067,2.594527063174724,2.045625330500691
2024-12-23,61.99732007191863,14.513698269806246,5.076080868222428,5.277849125619308,3.534039109620199,2.6675496606765425,2.285365921588894,2.601015649418369,2.0470813231293885
2024-12-27,61.99923870356788,14.51414742536355,5.0762379577449535,5.274917758322425,3.5341484775618706,2.667632213361062,2.2854366468296337,2.601096143074214,2.0471446741744113
2024-12-30,62.00078605403967,14.51414742536355,5.073143256801379,5.274917758322425,3.5341484775618706,2.667632213361062,2.2854366468296337,2.6026434935460014,2.0471446741744113
2025-01-02,62.00654280523549,14.515495058851203,5.06432933151348,5.27540753258249,3.534476622005986,2.6678799020745707,2.285648848819107,2.6028851480797144,2.047334750837968
2025-01-06,62.00270485233177,14.514596608721755,5.068658065194988,5.275081006304101,3.5342578522729733,2.6677147711552567,2.285507376447978,2.6042714384305663,2.047208029140606
2025-01-07,61.96339321060967,14.505393903404592,5.059258709422012,5.27173644101346,3.5320170229612033,2.6660233570863023,2.2840582937450513,2.672209026128266,2.0459100356294537
2025-01-10,61.962435012819604,14.505169592958344,5.059180473381931,5.271654919231875,3.5319624040849527,2.6659821298784845,2.28402297321956,2.673714096612471,2.0458783978127815
2025-01-13,61.97297681871331,14.507637389491398,5.049214607860727,5.26327185889544,3.5325633046480123,2.666435699305242,2.2844115590915557,2.6772622943720266,2.046226467622294
2025-01-14,62.15259841691593,14.324467278907987,5.0567132601077045,5.263027656027195,3.532399402399681,2.6663119832473945,2.2843055680141546,2.674044906632683,2.0461315277472756
2025-01-17,62.1679821046802,14.328012796514992,5.057964871462472,5.23803188609369,3.5332737235197844,2.666971934915984,2.2848709674425227,2.676253739793882,2.0466379755764774
2025-01-23,62.12761615593202,14.318709553742313,5.0917838248980445,5.234630808569582,3.530979553093008,2.665240258113987,2.2833873905071687,2.702343370755945,2.0453090843879376
2025-01-24,62.12761615593202,14.318709553742313,5.090237861871295,5.234630808569582,3.530979553093008,2.665240258113987,2.2833873905071687,2.7038893337826932,2.0453090843879376
2025-01-27,62.162212329423994,14.326683021751437,5.06522956413596,5.237545747317034,3.532945802383965,2.666724414759175,2.284658909860384,2.677552182104485,2.0464480282635664
2025-02-04,62.161250804335985,14.326461416621294,5.072885215067069,5.229730733059446,3.532891154778993,2.6666831658664556,2.2846235707568185,2.679057565708063,2.0464163738058705
2025-02-05,62.16317388425866,14.326904633737369,5.077682698197613,5.222158285845105,3.5330004516795674,2.66676566492801,2.284694250057233,2.679140447595889,2.046479683700555
2025-02-06,62.165556236042285,14.324245742318235,5.0813800270957445,5.221189119635754,3.532344771696701,2.6662707471125713,2.2842702398406427,2.6786432331780587,2.0460998830800063
2025-02-10,62.18006019121381,14.324024212580769,5.076661831161481,5.211829150982206,3.532290142683489,2.6662295122532114,2.2842349127598567,2.678601806973644,2.0460682393915306
2025-02-13,62.2728310572728,14.28888792895976,5.062666230584576,5.199044733383112,3.5236255700436288,2.659689353220322,2.278631771871471,2.673574042419268,2.041049312245062
2025-02-14,62.27859585025365,14.290210696520484,5.063134897614081,5.190268709036375,3.5239517632101904,2.659935569078095,2.2788427120234025,2.673821543626646,2.041238258637076
2025-02-18,62.271870362199664,14.28866749150733,5.073387163957137,5.189708210044338,3.5235712103868213,2.6596483216755167,2.2785966189760662,2.6735327966726627,2.0410178245804578
2025-02-19,62.264185868582686,14.28690423671034,5.08510132873454,5.189067787982465,3.5231363935053355,2.6593201148875654,2.27831543485437,2.673202876508208,2.040765958234483
2025-02-26,62.24882256965113,14.283379032332686,5.108520987098386,5.187787417919148,3.522267081607412,2.658663944260586,2.277753274752254,2.6725432803965172,2.040262411981877
2025-02-27,62.2325073695376,14.279635408315553,5.1333917140496075,5.186427716861749,3.521343907643351,2.657967117678256,2.2771562835329378,2.6718428160884096,2.0397276662925368
2025-02-28,62.092739925793296,14.247564900103987,5.355681489548914,5.165549874168559,3.5134353521742074,2.651997612586836,2.272042038161692,2.6658421476873473,2.035146659775165
2025-03-03,62.14053474882076,14.258531719152185,5.282830646452455,5.169525967708167,3.516139758858086,2.6540389423254553,2.273790903604813,2.66789413401973,2.03671317905834
2025-03-04,62.13957813130209,14.258312217319954,5.284288762380963,5.169446385851912,3.5160856299242904,2.6539980849340963,2.273755899911636,2.6678530633357247,2.0366818250393326
2025-03-05,62.10467695990336,14.250303926734176,5.3374865691808635,5.166542926578856,3.5141107934205196,2.652507446522319,2.2724788274440053,2.6663546431688974,2.035537907047
2025-03-06,62.09321273420806,14.247673388931872,5.35496081543702,5.165589207518162,3.513462105411401,2.65201780636132,2.272059338744588,2.6658624468817678,2.0351621565058156
2025-03-07,62.08270757814304,14.245262915614044,5.370973208154867,5.164715274307056,3.512867685085562,2.6515691283220266,2.2716749434638244,2.6654114265557265,2.034817840353852
2025-03-11,62.06038287993785,14.23978759931587,5.405807425706383,5.1627301617904005,3.511517477525097,2.6505499699007298,2.270801801359268,2.6643869477018356,2.0340357367625668
2025-03-12,62.06250358891094,14.239568674209599,5.404186897490557,5.162650789029997,3.51146349081135,2.6505092198593556,2.2707668896358864,2.664345984928227,2.034004465124088
2025-03-13,62.038658745959395,14.234097733478892,5.440531262878136,5.160667262904569,3.510114362261476,2.649490875892637,2.269894445297811,2.663322324780708,2.03322298654638
2025-03-14,62.013879538254066,14.228412412884195,5.47829978920842,5.158606011926703,3.5087123678500864,2.6484326279218693,2.268987814060673,2.6622585523135727,2.0324108855804135
2025-03-17,62.007211594771015,14.226882525534313,5.488463084258182,5.158051341043427,3.508335099149252,2.648147859427894,2.2687438447650807,2.66197229720913,2.0321923538417077
2025-03-18,62.00149735582075,14.225571455351066,5.4971727406288355,5.1575760037863185,3.508011790544357,2.647903820883744,2.2685347699798664,2.661726984681861,2.032005078323198
2025-03-20,62.00054508505377,14.225352967146454,5.498624193958741,5.1574967894275305,3.5079579115701254,2.6478631521658915,2.2684999279286666,2.6616861036563164,2.0319738690925027
2025-03-21,61.99673629448327,14.224479081438368,5.496750615717066,5.157179956323692,3.5077424122225467,2.647700489786196,2.2760395161619154,2.661522592111066,2.0318490417558803
2025-03-24,61.997688448253975,14.224697542799452,5.495299222778929,5.15725916095018,3.5077962845771924,2.6477411535074777,2.276074471866637,2.661563468113955,2.0318802471521997
2025-03-25,61.980554153874,14.21923087641268,5.515275923476555,5.163510791207845,3.5068268353014327,2.647009397574286,2.2754454334136263,2.660827892109187,2.0313186966303833
2025-03-31,61.98626453292525,14.220540919525881,5.523461704387338,5.208516877122534,3.507149925515291,2.6472532712733634,2.3739289776036077,2.5013779460001793,2.0315058456465542
2025-04-01,61.94719619341811,14.176474819521125,5.580050775159623,5.216783395706197,3.4993049268114396,2.6413317398524176,2.4161137782756748,2.4957827170647264,2.0269616541906896
2025-04-02,60.97767965277604,14.176222398416064,6.466050897542617,5.256696521791038,3.5003775089710585,2.6421413421480318,2.5026779650392896,2.4505707691964633,2.0275829441194
2025-04-10,61.033802599336205,14.189269982001102,6.472002154314676,5.261534706839328,3.50359920420438,2.5525346216270095,2.5049813924981406,2.452826237969704,2.029449101209455
