date,KINGSTON SECURITIES LTD,WELL LINK SECURITIES LTD,ICBC (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,SANFULL SECURITIES LTD,HEAD & SHOULDERS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,TOTAL_CCASS_PCT
2025-04-14,79.56411087537982,2.0471606645427194,1.5572227090184,1.2769372030179293,1.1310320893941672,0.9567661683007621,0.8240397080894536,0.673025424808296,0.750869963273385,0.5381882909602359,89.31935309678516
2025-04-15,79.56411087537982,1.9240064577304639,1.5572227090184,1.3206729688397751,1.1310320893941672,0.9390550281906385,0.8244515950687586,0.673025424808296,0.750869963273385,0.5311038349161864,89.2155509466199
2025-04-16,79.56411087537982,1.800440363938903,1.5572227090184,1.3359127870740677,1.132679637311388,0.9568032381288996,0.8244515950687586,0.673025424808296,0.750869963273385,0.5278087390817447,89.12332533308366
2025-04-17,79.56411087537982,1.800440363938903,1.5588702569356208,1.3412673178050352,1.1306202024148622,0.9559794641702892,0.8244515950687586,0.673025424808296,0.750869963273385,0.5273144747065784,89.12694993850154
2025-04-22,79.56411087537982,1.800028476959598,1.5588702569356208,1.365156762604737,1.1308673346024452,0.9530962553151529,0.8244515950687586,0.673025424808296,0.750869963273385,0.5236074918928316,89.14408443684064
2025-04-23,79.56411087537982,1.800028476959598,1.5588702569356208,1.3729826152115359,1.1308673346024452,0.9481536115634903,0.8244515950687586,0.673025424808296,0.6478982184470842,0.5231956049135265,89.04358401389018
2025-04-24,79.56411087537982,1.800028476959598,1.5588702569356208,1.3906937553216596,1.1308673346024452,0.9481536115634903,0.8244515950687586,0.673025424808296,0.6478982184470842,0.5194886220997796,89.05758817118655
2025-04-25,79.56411087537982,1.800028476959598,1.5588702569356208,1.3915175292802702,1.1308673346024452,0.9481536115634903,0.8244515950687586,0.673025424808296,0.6478982184470842,0.5194886220997796,89.05841194514517
2025-04-28,79.56411087537982,1.800028476959598,1.5588702569356208,1.3919294162595752,1.1308673346024452,0.9481536115634903,0.8244515950687586,0.6746729727255169,0.6478982184470842,0.5194886220997796,89.06047138004169
2025-04-29,79.56411087537982,1.800028476959598,1.5588702569356208,1.3964601730319324,1.1306202024148622,0.9481536115634903,0.8240397080894536,0.6767324076220428,0.6478982184470842,0.5172644324115316,89.06417836285543
2025-04-30,79.56411087537982,1.800028476959598,1.5588702569356208,1.417878295955803,1.1302083154355569,0.951448707397932,0.8240397080894536,0.6767324076220428,0.6478982184470842,0.5155345070984497,89.08674976932136
2025-05-02,79.56411087537982,1.800028476959598,1.5588702569356208,1.4162307480385823,1.1297964284562516,0.9518605943772372,0.8240397080894536,0.6767324076220428,0.6478982184470842,0.5155345070984497,89.08510222140413
