date,CHINA INTERNATIONAL CAPITAL CORPORATION,ABCI SECURITIES CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA CONSTRUCTION BANK (ASIA),CITIC SECURITIES BROKERAGE (HK) LTD,CMB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2025-01-24,17.18228839385936,9.533468736744988,3.455827517913626,6.065485483032924,3.8598003041102147,2.2091137197889354,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6077017847764775,46.657822576436445
2025-01-27,17.18228839385936,9.533468736744988,7.393124179619946,6.065485483032924,3.8598003041102147,2.2091137197889354,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6080418053582521,50.59545925872454
2025-02-03,17.18228839385936,9.533468736744988,7.393124179619946,6.065485483032924,3.8599703144011017,2.2091137197889354,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6083251558430641,50.59591261950024
2025-02-04,17.18228839385936,9.533468736744988,7.393124179619946,6.065485483032924,3.8603953401283206,2.209312065128304,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6086368413763574,50.59684767610012
2025-02-05,17.18228839385936,9.533468736744988,7.395957684468067,6.065485483032924,3.8472478776330394,2.209312065128304,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6111303256427038,50.58902720271931
2025-02-06,17.18228839385936,9.533468736744988,7.397289431746683,6.065485483032924,3.8540199542200484,2.2108988278432515,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6111303256427038,50.59871778929988
2025-02-10,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.8540199542200484,2.2108988278432515,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6111303256427038,50.598916134639246
2025-02-11,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.8542182995594163,2.2108988278432515,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6111586606911851,50.5991428150271
2025-02-12,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.859715298964771,2.2108988278432515,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6111869957396662,50.604668149480936
2025-02-13,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.859715298964771,2.2108988278432515,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6112153307881474,50.60469648452941
2025-02-14,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.859630293819327,2.2108988278432515,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6141055057332306,50.607501654329056
2025-02-17,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.844386037736437,2.2108988278432515,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6128870986485387,50.591038991161476
2025-02-18,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.840390795900587,2.2108988278432515,1.8532821809619195,0.9746689976566083,0.916185457591394,0.6187241186356677,50.59288076931276
2025-02-19,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.825571565544915,2.2108988278432515,1.8532821809619195,0.9772191520199169,0.916185457591394,0.6188091237811113,50.58069669846583
2025-02-20,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.7640278402437306,2.2108988278432515,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6202825463021341,50.52260984907936
2025-02-21,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.7557256710387366,2.2108988278432515,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6202258762051718,50.5142510097774
2025-02-24,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.7455817236824633,2.2108988278432515,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6202258762051718,50.50410706242112
2025-02-25,17.18228839385936,9.533468736744988,7.397487777086052,6.065485483032924,3.738384621368237,2.2108988278432515,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6211892678535328,50.49787335175526
2025-02-26,17.18228839385936,9.533468736744988,7.397487777086052,6.065768833517736,3.727305617412084,2.2108988278432515,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6253545199802704,50.49124295041065
2025-02-27,17.18228839385936,9.54545446225254,7.398904529510113,6.065768833517736,3.721638607715842,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6290947463797899,50.50263363990011
2025-02-28,17.18228839385936,9.54545446225254,7.398904529510113,6.065768833517736,3.7171049999588495,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6400037400450552,50.50900902580837
2025-03-03,17.18228839385936,9.54545446225254,7.398904529510113,6.065768833517736,3.7171049999588495,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6401170802389801,50.5091223660023
2025-03-04,17.18228839385936,9.54545446225254,7.398904529510113,6.0686023383658565,3.7454400484400576,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6408254564510102,50.540999295543656
2025-03-05,17.18228839385936,9.55131981728815,7.398904529510113,6.069679070208143,3.745921744264238,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6436872963476123,50.551284918142336
2025-03-06,17.18228839385936,9.55131981728815,7.398904529510113,6.069679070208143,3.7426348786404176,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6438289715900184,50.54813972776092
2025-03-07,17.18228839385936,9.55131981728815,7.398904529510113,6.069679070208143,3.746488445233862,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6438289715900184,50.55199329435437
2025-03-10,17.18228839385936,9.55131981728815,7.398904529510113,6.069679070208143,3.742521538446493,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6438289715900184,50.548026387567
2025-03-11,17.18228839385936,9.55131981728815,7.398904529510113,6.069679070208143,3.743343254852448,2.210813822697808,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6498926719649969,50.55491180434794
2025-03-12,17.18228839385936,9.55131981728815,7.398904529510113,6.069679070208143,3.7325759364295887,2.2111538432795825,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6504310378861399,50.54502287242799
2025-03-13,17.18228839385936,9.55131981728815,7.398904529510113,6.069679070208143,3.7325759364295887,2.2111538432795825,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6504593729346211,50.545051207476476
2025-03-14,17.18228839385936,9.55131981728815,7.398904529510113,6.070500786614097,3.727702308090821,2.2111538432795825,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6504877079831023,50.54102763059214
2025-03-17,17.18228839385936,9.55131981728815,7.398904529510113,6.070500786614097,3.735721126811003,2.2111538432795825,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6502610275952526,50.54881976892447
2025-03-18,17.18228839385936,9.55131981728815,7.4089351366724605,6.070217436129285,3.743881620773591,2.2212411205388927,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6503176976922151,50.57687146692087
2025-03-19,17.18228839385936,9.554720023105896,7.4089351366724605,6.070217436129285,3.7061676712451024,2.2212411205388927,1.8552656343556042,0.9772191520199169,0.916185457591394,0.6515077697284258,50.54374779524634
2025-03-20,17.18228839385936,9.551886518257774,7.4089351366724605,6.0739009924318434,3.691036755356137,2.2218644916054795,1.8552656343556042,0.9772191520199169,0.916185457591394,0.652612836619193,50.531195368769154
2025-03-21,17.18228839385936,9.550753116318525,7.4089351366724605,6.075601095340715,3.689761678174483,2.2218644916054795,1.8552656343556042,0.9780125333773908,0.916185457591394,0.6536328983645164,50.53230043565993
2025-03-24,17.18228839385936,9.550753116318525,7.40610163182434,6.075884445825527,3.689534997786633,2.2218644916054795,1.8552656343556042,0.9780125333773908,0.916185457591394,0.6524994964252682,50.52839019896952
2025-03-25,17.18228839385936,9.580788267708606,7.40610163182434,6.077074517861738,3.7134214436562916,2.2218644916054795,1.8552656343556042,0.9819511051162787,0.916185457591394,0.6610850161150743,50.59602595969417
2025-03-26,17.18228839385936,9.58203500984178,7.40610163182434,6.077074517861738,3.68429301381761,2.246459313687168,1.8552656343556042,0.9819511051162787,0.916185457591394,0.6634084900905334,50.595062568045805
2025-03-27,17.18228839385936,9.59960273990013,7.40610163182434,6.077074517861738,3.6818561996482257,2.271195811011263,1.8552656343556042,0.9819511051162787,0.916185457591394,0.6646552322237065,50.63617672339203
2025-03-28,17.18228839385936,9.605836450565995,7.40610163182434,6.077074517861738,3.6885999411867534,2.2705724399446763,1.8552656343556042,0.9819511051162787,0.916185457591394,0.7122715444851169,50.69614711679126
2025-03-31,17.18228839385936,9.605836450565995,7.40610163182434,6.077074517861738,3.6922834974893104,2.265358791024134,1.8552656343556042,0.9843879192856626,0.916185457591394,0.7146516885575384,50.69943398241507
2025-04-01,17.18228839385936,9.612636862201484,7.40610163182434,6.077074517861738,3.691263435743987,2.265217115781728,1.8570790774584016,0.9843879192856626,0.916185457591394,0.7121576375902223,50.70439204919832
2025-04-02,17.18228839385936,9.612636862201484,7.40610163182434,6.077074517861738,3.691688461471205,2.265217115781728,1.8523187893135586,0.9843879192856626,0.916185457591394,0.7149911424383432,50.70289029162881
2025-04-03,17.18228839385936,9.612636862201484,7.403268126976219,6.077074517861738,3.688684946332197,2.265217115781728,1.8523187893135586,0.9843879192856626,0.916185457591394,0.7139994157415009,50.69606154494484
2025-04-07,17.18228839385936,9.612636862201484,7.403268126976219,6.077074517861738,3.6868148331324373,2.263261997436525,1.8523187893135586,0.9843879192856626,0.916185457591394,0.714141090983907,50.69237798864229
2025-04-08,17.18228839385936,9.612636862201484,7.403268126976219,6.077074517861738,3.687183188762693,2.263261997436525,1.8523187893135586,0.9843879192856626,0.916185457591394,0.6744153530132527,50.653020606301894
2025-04-09,17.18228839385936,9.628504489350961,7.40610163182434,6.076791167376927,3.687069848568768,2.2648487601514726,1.8523187893135586,0.9843879192856626,0.916185457591394,0.6806773987275998,50.67917385605004
2025-04-10,17.18228839385936,9.628504489350961,7.40610163182434,6.076847837473888,3.686701492938512,2.263261997436525,1.853168840767995,0.9843879192856626,0.916185457591394,0.6829725376545778,50.68042059818322
2025-04-11,17.18228839385936,9.628504489350961,7.40610163182434,6.076847837473888,3.6863331373082566,2.263261997436525,1.853168840767995,0.9843879192856626,0.916185457591394,0.6806490636791186,50.6777287685775
2025-04-14,17.18228839385936,9.628504489350961,7.40610163182434,6.077981239413137,3.6857947713871138,2.263261997436525,1.853168840767995,0.9843879192856626,0.916185457591394,0.6806207286306374,50.678295469547116
2025-04-15,17.18228839385936,9.628504489350961,7.40610163182434,6.078547940382761,3.6859931167264817,2.263261997436525,1.853168840767995,0.9843879192856626,0.916185457591394,0.6807340688245622,50.67917385605004
2025-04-16,17.18228839385936,9.628504489350961,7.40610163182434,6.078547940382761,3.6861347919688883,2.263261997436525,1.853168840767995,0.9843879192856626,0.916185457591394,0.6805923935821562,50.67917385605004
2025-04-17,17.18228839385936,9.628504489350961,7.40610163182434,6.079142976400866,4.999747639557712,2.263261997436525,1.853168840767995,0.9845012594795876,0.916185457591394,0.6806207286306374,51.99352341489938
2025-04-22,17.18228839385936,9.628504489350961,7.40610163182434,6.0797380124189715,4.993655604134252,2.263261997436525,1.853168840767995,0.9845012594795876,0.916185457591394,0.6814991151335549,51.98890480199694
2025-04-23,17.18228839385936,9.628504489350961,7.40610163182434,6.0797380124189715,4.995837402867305,2.263261997436525,1.853168840767995,0.9845012594795876,0.916185457591394,0.6815429211185068,51.991130406714944
2025-04-24,17.18228839385936,9.628504489350961,7.40610163182434,6.073022605928926,4.999605964315306,2.267342244417819,1.853168840767995,0.9845012594795876,0.916185457591394,0.6821379571366122,51.9928588446723
2025-04-25,17.18228839385936,9.628504489350961,7.40610163182434,6.073022605928926,4.996064083255155,2.267342244417819,1.853168840767995,0.9845012594795876,0.916185457591394,0.6938970022563137,52.00107600873185
2025-04-28,17.18228839385936,9.628504489350961,7.405393255612309,6.073022605928926,4.996007413158193,2.267342244417819,1.853168840767995,0.9845012594795876,0.916185457591394,0.7258589369431168,52.03227289710966
2025-04-29,17.18228839385936,9.628504489350961,7.402559750764189,6.073022605928926,4.9953557070431245,2.267342244417819,1.853168840767995,0.9845012594795876,0.916185457591394,0.7192002005500328,52.02212894975339
2025-04-30,17.18228839385936,9.628504489350961,7.400434622128098,6.075346079904385,4.995157361703756,2.267342244417819,1.853168840767995,0.9845012594795876,0.916185457591394,0.7181234687077469,52.0210522179111
2025-05-02,17.18231672890784,9.628504489350961,7.400434622128098,6.075346079904385,4.989093661328777,2.267342244417819,1.8390013165273906,0.9845012594795876,0.916185457591394,0.7231104372404396,52.005836296876694
