date,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA MERCHANTS SECURITIES (HK) CO LTD,UOB KAY HIAN (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DEUTSCHE BANK AG,BANK OF CHINA (HONG KONG) LTD
2024-12-23,42.076106462761445,27.719055071851805,2.061924279072329,13.56693394039811,5.713721836432148,2.3935303540038277,3.7142175244057483,1.5035868532534113,1.2509236778211759
2024-12-27,42.04455553389821,27.853744109519933,1.928752422119541,13.600788837038651,5.70943738032723,2.391735556141578,3.7114324042331197,1.5024593829184676,1.2570943738032723
2024-12-30,42.01617117241,27.97732002236829,1.8595931538369865,13.607757395744525,5.713080865029381,2.3697551405810255,3.71758202469679,1.5016088666428316,1.2371313586901715
2025-01-02,41.95472926120956,27.979431129296913,1.8593911266422716,13.67962633675919,5.697860956447911,2.3662897537822873,3.7121456572632967,1.4994130045243277,1.2511127740742523
2025-01-03,41.86352395284103,28.220257899219725,1.902160882164216,13.608785106057459,5.699403776462986,2.361145680861704,3.7744078296869543,1.4961534333661397,1.0741614393397925
2025-01-06,41.94954522052514,27.9542360276872,1.830330072650306,13.767862250443338,5.711114924775471,2.3728619644185116,3.7544762885418455,1.4992277329672214,1.1603455179909616
2025-01-07,41.93045212522643,27.811602290816605,1.7988491025195323,13.81923224708616,5.7085155435200265,2.378643441348142,3.752767460157722,1.4985453680493295,1.3013924212760506
2025-01-08,41.910035045046484,27.729935967922238,1.7794562416988045,13.93389219476176,5.705735911685569,2.3774852150138193,3.751168739727092,1.497815685458706,1.3144749986855249
2025-01-09,41.831237550226916,27.841856793098174,1.781358596817878,13.951503784274669,5.695008225691996,2.373015166761359,3.7441159491718405,1.4949995550596562,1.2869043788975063
2025-01-10,41.864862334411946,27.958776823495292,1.7839322781673816,13.785055799264232,5.69958598704297,2.3817733821410383,3.747125544348255,1.4962012655597396,1.2826865855691478
2025-01-13,41.88025987554484,27.87905370212999,1.8250226157515284,13.79834973546424,5.701682246406609,2.3849337975273444,3.7485037053281793,1.496751555689575,1.2854427661576981
2025-01-14,41.877772549306265,27.80932627337393,1.8324523612640313,13.888444722619434,5.702714185858457,2.3893607203716987,3.7405145120541645,1.4966626615559626,1.2627520135960564
2025-01-15,41.84479559206517,27.803176762477776,1.8273574074623562,13.936852772876776,5.698223542005711,2.3874792008563883,3.7368842711683357,1.4954841036339441,1.2697463474535458
2025-01-16,41.86094303002626,27.846101153099667,1.8828633405639914,13.83810937321612,5.700422422650988,2.3747003082543667,3.7355862541386,1.496061194200251,1.2652129238497547
2025-01-17,41.85625994579896,27.873351309021256,1.9059404245215172,13.787246089602945,5.6997847027048,2.3812839755341906,3.735168345133208,1.4958938262416126,1.2650713814415102
2025-01-20,41.91415520103157,27.765584347293288,1.9645902778730389,13.772708359053851,5.707668600849577,2.380005212691532,3.7403348011175277,1.4979629350196848,1.256990265069937
2025-01-21,41.883225919943705,27.760859185272675,1.910138285696009,13.899391616044158,5.703456799713057,2.378248959944439,3.7375747343603285,1.4968575586509092,1.230246940374717
2025-01-22,41.89978607865723,27.609794672078692,1.9584316091638785,13.996992302488435,5.705711882690656,2.3791892929625367,3.717340427477008,1.4974493993746916,1.2353043351068693
2025-01-23,41.88504402578947,27.495670530822625,1.9687090185470348,14.159306188285074,5.703704380646016,2.380636877481734,3.687245543731066,1.4969225356295892,1.2227608990673935
2025-01-24,41.881503649468286,27.48398003358196,1.9749391755285732,14.177299050795572,5.703222269181126,2.380435651707083,3.6867054267993193,1.4967960067163923,1.2151187362216866
2025-01-27,41.85320217062263,27.327746209743147,2.0181220050635686,14.33323212284062,5.699368309548867,2.378827069317012,3.6842141309633334,1.4957845449294684,1.209503436971356
2025-02-03,41.911376402246795,27.273600153627036,2.088824776017722,14.253937264387103,5.70729019736045,2.372989074648567,3.682933910653989,1.4978636239978238,1.211184597060511
2025-02-04,41.88073824138821,27.406720381593768,2.1172240332798014,14.135234601124406,5.703118039580302,2.371254366146346,3.6802416029496756,1.4967686519259016,1.2087000820115914
2025-02-05,41.895381521515574,27.41630293196828,2.0848282638999978,14.140176877899405,5.707397335405288,2.372083457117393,3.683813615484815,1.4972919856486666,1.2027240110605817
2025-02-06,41.8928923988154,27.414674052137034,2.1025282439398927,14.139336770136376,5.707058242843041,2.3719425249533836,3.6842802822565903,1.4972030273116157,1.1900844576066687
2025-02-07,41.97826554865064,27.37711975014082,1.9577492523916595,14.114112738879756,5.7186886056703745,2.3767762853596994,3.7007185283221053,1.5002541639380298,1.2763151266469137
2025-02-10,42.10485217483171,27.081414656888974,2.069529389338398,14.13669320851697,5.735933470061758,2.3747568400576005,3.7141748179314806,1.5047782220558412,1.277867220317262
2025-02-11,42.157620243384194,26.979221280940425,2.1114453121406958,14.13348418370632,5.743122050829217,2.3777330132362002,3.7188296218622665,1.5066640911724938,1.2718802027281841
2025-02-12,42.24699733608635,26.86865707411948,2.3599601795606846,13.89083484657148,5.755297869790851,2.382773972918414,3.7290182233816034,1.509858324038825,1.2566021735323125
2025-02-13,42.26063143141666,26.679775384501898,2.5084830155276063,13.91283701545384,5.754850071921219,2.383542949876443,3.7302216648840036,1.5103455906760594,1.2593128757422638
2025-02-14,42.03322213433297,27.167176806410566,1.8990955050383465,14.30798683954099,5.725946051289106,2.3890589354701883,3.7096903623711754,1.5022182480998727,1.2656051174467793
2025-02-17,42.06572468323934,27.06886819727501,1.8978105539468308,14.318591705712016,5.730373688099161,2.4000844389171627,3.7125589122064713,1.5033798512222993,1.3026079693817143
2025-02-18,42.17410708123801,26.98126055330367,2.0243939470620984,14.134410556294256,5.747438451522666,2.41086915513759,3.7221243253937217,1.5072533114944169,1.2981426185535705
2025-02-19,42.20527329946107,26.864682061895547,2.167241819893779,14.062208634435065,5.751685747633968,2.412650761895773,3.724874935827634,1.5083671557195708,1.3030155832376025
2025-02-20,42.16508621383607,26.653035596412987,2.2231370934540964,14.291924165863598,5.746209098164405,2.410353480177833,3.7167282671444446,1.5069309162333167,1.2865951687132438
2025-02-21,41.8529155271052,27.162731660099443,1.943684736801253,14.441116443015838,5.750238565956067,2.374244921627088,3.6937771953775274,1.4957743006250657,1.285516649392513
2025-02-24,41.59415916634715,27.87713920759417,2.0040430257805286,13.946170129254309,5.846732568138144,2.3468607561048103,3.670486592446212,1.486526650618592,1.2278819037160897
2025-02-25,41.86352395284103,27.36645483338395,2.352240005663096,13.927790958684518,5.704655841323703,2.361145680861704,3.684437675116402,1.4961534333661397,1.2435976187594624
2025-02-26,42.1777941379469,26.853402659549992,2.422123038696913,13.885335664657433,5.747480789582663,2.3820917498734646,3.7120968113007873,1.5073850825932913,1.3122900657985552
2025-02-27,42.241156845035114,26.490064699268217,2.447650734548672,14.1333800298612,5.756115094652633,2.3856703102246963,3.7204383329339548,1.5096495917125952,1.315874361762917
2025-02-28,42.00365667572435,26.685026416961843,2.141079864913784,14.55728104623083,5.736123648794168,2.372256920419189,3.7006658082490573,1.5011616131530352,1.302748005553748
2025-03-03,41.999134038473436,26.770352959503697,2.203849176076553,14.374732250652333,5.73802602008206,2.3871214568313595,3.700267348439551,1.5009999793818685,1.3255167705591409
2025-03-04,42.05192666316482,26.76042123033941,2.1054635621076194,14.408628294732786,5.745238679606662,2.3979209149442267,3.7049185592289215,1.5028867261062344,1.3225953697693142
2025-03-05,41.984418154087145,26.997082411567757,1.9394863761902799,14.431528275874703,5.736015499402284,2.394071387022457,3.6966807278856413,1.5004740508677192,1.3202431171020148
2025-03-06,42.59496332506976,27.345301961185214,1.9488711742250868,14.64092954742416,5.8194296972837085,2.428886415754537,2.3563962147103994,1.5222942219268918,1.3429274424202433
2025-03-07,42.61070462342299,27.211535779697105,1.9898011360995158,14.723040879129051,5.823207296324876,2.429784029527431,2.357267039168472,1.522856797538141,1.331802419092422
2025-03-10,42.682231219282784,27.268854054381254,1.7999036140090285,14.797344961736625,5.83298216859167,2.4073216102513717,2.3612239623954947,1.5254130745035772,1.324725334848192
2025-03-11,37.648242650758284,23.996673203889475,13.535747656354284,12.94390652113645,5.145033935373905,2.131613804150281,2.0827386514154287,1.3455042047006398,1.1705393722212525
2025-03-12,37.68500246669956,23.821945403716494,13.564380858411445,13.043907252096695,5.150057556322974,2.133695115934879,2.083744449925999,1.3468179575727677,1.170448939319191
2025-03-13,37.701122005791,23.942155830481706,13.574090221110819,12.897925440905503,5.15226046327981,2.1346077915240853,2.0825792971834693,1.34739405106607,1.1678648986575415
2025-03-14,37.63989463375375,23.770436267998186,13.541985328386676,13.143679565066533,5.143893089805631,2.1311411460119123,2.077144024489645,1.3452058563265943,1.2066200881610798
2025-03-17,37.63317253412706,23.748126860309966,13.551678127886687,13.125115467515139,5.142974443189983,2.1348660576824385,2.07677306784358,1.3449656163399364,1.242327825105204
2025-03-18,37.567545968143506,23.688680965817692,13.721693193251653,13.093620709793626,5.1340058729387845,2.131143173886939,2.073151489443669,1.3426201995487714,1.247538427175354
2025-03-19,37.62112512466499,23.60447029176739,13.784767681908288,13.04621736650072,5.141328036182604,2.134182628574243,2.0761082358928475,1.344535056001773,1.2472655785071391
2025-03-20,37.651876740575226,23.588234327634787,13.796035390669283,13.00142942814659,5.145530572510618,2.1297657873766704,2.098343013464556,1.3456340828246813,1.243150656797588
2025-03-21,37.66580102233691,23.56120872437994,13.825791818017455,13.008086652093162,5.1474334741375065,2.124389802928946,2.0991190151378185,1.346131720385924,1.2220377705823378
2025-03-24,37.649634346948375,23.536720356021416,13.840804867980868,13.046040863602478,5.143170471744805,2.1234779858585404,2.0982180446341108,1.3455539422964367,1.2163791209129722
2025-03-25,37.62598949600097,23.604238542164794,13.667923397565485,13.150522429260143,5.139940440396271,2.130353848079911,2.0969003146274034,1.344708902949863,1.239422628955162
2025-03-26,37.61502713460611,23.702822204212275,13.672763831467934,13.049026949947168,5.138032561527335,2.129733167824205,2.11680704166111,1.3443171209618678,1.231469987791992
2025-03-27,37.6241362538403,23.667311761313613,13.681616033919802,13.071683491802236,5.129220735243716,2.1302489189705027,2.117319662525884,1.3446426702403405,1.2338204721436092
2025-03-28,37.56685313825536,23.709350218233233,13.636605807258048,13.157722177824224,5.110960840966373,2.127005594147661,2.1140960226224874,1.342595438618061,1.2348107620745477
2025-03-31,37.59581981568143,23.748754188592265,13.68198279857434,13.035596369408204,5.114901750083054,2.128645664576301,2.115726138866445,1.343630673825041,1.2349426003929176
2025-04-01,37.54361965300873,23.954152263307066,13.608103016104458,12.967733743999737,5.107799931191534,2.1256901325382134,2.1127885450285886,1.3417651010009994,1.238347613820672
2025-04-02,37.547975853944614,24.007066139640184,13.586147746183935,12.943808632890299,5.1055519961025695,2.1247546194990243,2.109811740190409,1.3411745921924478,1.2337086793565146
2025-04-03,37.54052195553227,24.039138478666622,13.614149120796359,12.903786960935198,5.104538459019614,2.124332820328105,2.09916009037624,1.3409083467042144,1.2334637676413767
2025-04-07,37.49294830391379,23.96268528586963,13.59321729035001,13.147631856496963,5.098069674845272,2.1216407355021216,2.094455936097326,1.339209065415212,1.1501418515096762
2025-04-08,37.441182237035584,23.928005424304807,13.577100284285853,13.251764532888933,5.093863346730712,2.128059340587524,2.0927278371401496,1.338104107440447,1.1491928895859882
2025-04-09,37.4342251689165,23.84637531419797,13.548645298822434,13.368549370174726,5.092916839377709,2.1276639189445805,2.090297076606111,1.3378554699544043,1.1534715430055602
2025-04-10,37.49654855039116,23.861328424605,13.713964309454415,13.120621772255458,5.1013959196195735,2.123025003834944,2.0937771641867364,1.340082834790612,1.1492560208620954
2025-04-11,37.52486920639599,23.84578226446917,13.826255332039725,12.985819435233628,5.106067676990969,2.1246284970402574,2.0953585668787205,1.3410949819467983,1.1501240390047405
2025-04-14,37.57578490409802,23.865839711084785,13.971067485970313,12.7265348620807,5.1129958556571715,2.135709805818477,2.098201658556982,1.3429146494935376,1.1709510672400152
2025-04-15,37.58456681290746,23.819344786584114,14.065562343679527,12.66513592193202,5.11419082373201,2.1362089466562795,2.098692033293698,1.3432285046537373,1.1730698265611545
2025-04-16,37.61201746323529,23.851923581932773,14.073578650210084,12.58637243960084,5.117926076680672,2.1377691701680672,2.100224855567227,1.3442095588235294,1.1759782037815125
2025-04-17,37.577325293005984,23.705095987898513,14.044199936868946,12.800026236282319,5.1132054587864895,2.143996195739064,2.098287672636787,1.3429697011933408,1.1748935175885578
2025-04-22,37.51327482520202,23.85478415492309,13.977291096710298,12.793350617036383,5.104490011397422,2.148526622291066,2.094711145942252,1.3406806123096253,1.1728909141878467
2025-04-23,37.513965680236055,23.90822143737032,13.950947210751835,12.77394218924571,5.10458401712305,2.1328100381012405,2.0947497227326486,1.3407053026613573,1.180074401777785
2025-04-24,37.50260818335427,23.91775733052945,13.970861989256331,12.759437532474442,5.103038584748571,2.132164321688221,2.0941155292259728,1.3402993989927299,1.1797171297300173
2025-04-25,37.449824833770826,24.036892152757208,13.967949176259104,12.735963720673702,5.092792139479302,2.1122085244160274,2.091168149366235,1.338412983749885,1.1747883195277151
2025-04-28,37.42474936870104,24.116334567011595,14.005956767504385,12.651496438800237,5.089382133371983,2.110794242471875,2.089767955530424,1.3375168159260855,1.1740017106823744
2025-04-29,37.40642425899439,24.149427374615136,14.020905468353087,12.635709053663355,5.086806866199697,2.1097261640730363,2.088710516597261,1.3368400219542105,1.1654502755498244
2025-04-30,37.40932325303786,24.11271974125881,14.028139124401864,12.66444247191699,5.087284339832472,2.109924193729403,2.0889065736177854,1.3369655045759237,1.162294797628886
2025-05-02,37.40886524605618,24.145276908856065,14.00021629518988,12.660410430325403,5.087222055579701,2.109898361665963,2.088880998875673,1.3369491359415269,1.1622805675096057
